POA_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA3392,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,17,3,3,0,0,0,5,0,42
POA3393,0,0,0,10,9,0,0,10,0,0,0,0,0,0,6,30,0,0,0,0,0,0,0,0,0,0,0,0,51,10,3,92,3,21,3,11,8,19,7,220
POA3395,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,3,3,0,3,0,3,0,35
POA3396,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,3,4,3,0,18,3,8,3,0,3,3,0,50
POA3400,0,0,0,63,24,3,0,47,0,14,5,3,0,3,86,185,0,0,0,5,0,0,0,0,0,0,4,10,229,63,14,520,49,228,21,63,20,76,97,1379
POA3401,0,0,0,33,25,5,0,24,4,4,0,0,0,0,37,102,0,0,0,3,0,0,0,0,0,0,0,10,149,28,3,229,24,71,3,17,5,23,41,592
POA3407,0,0,0,9,4,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,17,3,8,0,5,3,0,0,54
POA3409,0,0,0,9,0,0,0,3,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0,26,5,14,3,4,0,3,9,103
POA3412,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,3,0,3,0,3,3,3,24
POA3413,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,7,3,0,0,0,0,27
POA3414,0,0,0,5,0,0,0,4,0,3,0,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,22,7,0,32,4,27,3,12,0,22,7,148
POA3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA3418,0,0,0,15,3,0,0,10,4,0,0,0,0,0,9,42,0,0,0,0,0,0,0,0,0,0,0,4,64,8,0,109,7,61,7,9,3,16,16,295
POA3419,0,0,0,3,3,0,0,3,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,32,3,13,0,4,0,3,3,70
POA3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,16,0,3,0,0,0,3,0,36
POA3423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,11,0,3,0,0,0,11,0,34
POA3424,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,28,0,16,0,3,0,4,5,65
POA3427,0,0,0,28,9,0,0,13,0,4,0,0,0,8,15,48,0,0,0,0,0,0,0,0,0,0,0,7,61,10,5,103,10,74,4,19,5,31,19,339
POA3428,0,0,0,8,0,0,0,4,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,3,17,4,3,28,0,16,0,6,0,10,3,91
POA3429,4,5,0,467,94,12,0,77,9,49,4,19,13,29,188,490,17,0,3,11,3,7,0,3,0,0,12,57,1035,169,27,1672,190,917,57,215,52,297,212,4850
POA3430,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,3,9,0,0,0,3,6,35
POA3431,0,0,0,82,18,3,0,20,0,11,3,3,0,3,28,88,0,0,0,3,0,0,0,0,0,0,0,3,135,26,3,216,28,81,11,33,4,29,28,592
POA3432,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,3,6,0,0,0,0,5,26
POA3433,0,0,0,7,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,10,0,5,0,0,0,0,3,32
POA3434,0,0,0,56,18,3,0,15,4,9,0,7,3,7,48,105,0,0,0,0,3,0,0,0,0,0,0,6,143,34,3,218,28,122,12,33,13,40,53,698
POA3435,0,0,0,24,10,3,3,5,0,6,0,3,0,0,19,54,0,0,0,0,0,0,0,0,0,0,0,0,48,10,8,120,14,62,7,19,0,17,19,342
POA3437,0,0,0,233,28,3,0,41,0,22,0,4,4,14,80,185,3,0,0,0,0,0,0,0,0,3,4,14,314,62,9,565,52,292,13,63,18,49,86,1513
POA3438,0,0,0,56,9,0,0,7,0,3,0,4,0,3,13,37,0,0,0,0,0,0,0,0,0,0,0,3,70,8,3,149,17,58,3,18,4,15,13,358
POA3440,0,0,0,54,8,0,0,5,3,0,3,0,3,4,10,35,0,0,0,0,0,0,0,0,0,0,0,3,54,15,3,105,6,46,6,5,4,17,10,280
POA3441,0,0,0,39,0,0,0,0,0,0,0,3,0,3,13,26,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,54,6,29,3,10,0,9,13,175
POA3442,0,3,0,144,10,0,0,29,3,15,0,3,0,0,60,127,0,0,0,0,0,0,0,0,0,3,0,9,177,61,3,345,33,182,16,39,14,45,58,982
POA3444,0,0,3,90,17,6,0,27,0,11,0,3,0,12,36,114,3,0,4,4,0,0,0,0,3,0,0,10,145,58,14,350,29,183,15,45,13,69,42,954
POA3446,0,0,0,3,0,0,0,3,0,3,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,39,0,19,3,11,0,3,3,113
POA3447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,9,0,5,4,7,0,0,3,42
POA3448,0,0,0,8,0,0,0,0,0,3,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,34,0,18,0,3,0,7,5,86
POA3450,0,0,0,27,17,6,0,11,3,7,3,5,0,4,28,78,3,0,0,0,0,0,0,0,0,0,3,7,82,70,10,166,15,113,15,40,3,37,35,579
POA3451,0,0,0,24,10,6,0,15,0,6,3,3,0,8,26,81,0,0,0,0,0,0,0,0,0,0,0,3,82,44,0,169,19,80,9,37,8,29,32,514
POA3453,0,0,0,9,0,0,0,5,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,39,9,5,68,3,33,5,18,0,13,8,208
POA3458,0,0,0,16,0,3,0,3,0,3,0,3,0,0,11,21,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,62,7,26,0,10,3,13,11,165
POA3460,0,0,0,5,3,3,0,7,0,0,0,0,0,0,7,29,0,0,0,0,0,0,0,0,0,0,0,0,27,25,0,59,10,29,0,13,5,12,10,188
POA3461,0,0,0,15,5,4,0,9,0,5,4,0,0,7,19,51,0,0,0,0,0,0,0,0,0,3,0,4,49,36,3,113,13,67,13,35,5,33,25,388
POA3462,0,0,0,4,3,0,0,5,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,3,19,12,0,37,3,26,0,3,0,9,6,114
POA3463,0,0,0,4,0,0,0,5,0,4,0,0,0,5,11,30,0,0,0,0,0,0,0,0,0,0,0,3,29,14,4,59,6,25,0,11,8,19,11,187
POA3464,0,0,0,4,0,0,0,7,0,3,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,47,0,27,0,6,4,11,4,126
POA3465,0,0,0,21,19,3,0,19,0,14,0,8,0,13,35,114,0,0,0,0,0,0,0,0,0,3,0,13,131,36,7,238,23,127,18,52,10,109,37,787
POA3467,0,0,0,3,0,0,0,4,0,0,0,3,0,4,6,17,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,36,0,16,3,4,3,12,7,100
POA3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,23
POA3469,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,3,0,0,0,3,0,21
POA3472,0,0,0,3,0,0,0,4,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,23,4,11,0,13,0,27,8,97
POA3475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,5,0,0,0,10,3,30
POA3477,0,0,0,3,3,0,0,5,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,29,3,3,0,7,0,6,8,83
POA3478,0,0,0,3,0,0,0,7,0,3,0,0,0,5,10,28,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,71,7,33,3,8,0,26,10,202
POA3480,0,0,0,3,6,0,0,3,0,0,0,0,0,0,13,24,0,0,0,0,0,0,0,0,0,0,0,0,28,8,3,66,4,16,3,9,3,17,16,163
POA3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,0,0,0,17
POA3483,0,0,0,8,3,0,0,5,0,0,0,0,0,0,10,19,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,48,6,15,3,0,0,3,10,91
POA3485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,5,0,0,0,3,3,31
POA3487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,12
POA3488,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,0,0,0,0,12
POA3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA3490,0,0,0,4,3,0,0,3,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,18,3,4,44,3,16,3,3,0,9,3,107
POA3491,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,5,0,0,0,0,0,15
POA3494,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,19,4,18,0,3,0,5,4,55
POA3496,0,0,0,19,14,3,0,16,0,11,0,0,0,6,37,89,5,0,0,4,0,3,0,0,4,0,0,19,129,22,9,209,22,101,10,29,15,67,45,667
POA3498,0,0,0,58,16,4,0,23,3,6,0,0,0,3,41,100,3,0,0,5,0,0,0,0,0,0,8,10,146,28,10,252,30,85,18,18,5,37,53,680
POA3500,0,0,0,138,49,9,0,56,4,32,4,12,3,34,179,392,0,0,4,0,0,3,3,0,0,11,16,34,586,98,25,903,98,486,33,179,32,334,207,2990
POA3501,0,0,0,19,9,0,0,5,0,0,0,0,0,0,21,38,0,0,0,0,0,0,0,0,0,0,0,4,81,14,3,102,8,29,3,8,3,10,21,289
POA3505,0,0,0,15,13,4,0,12,3,11,0,7,0,9,31,93,3,0,0,3,0,0,0,0,0,4,0,8,121,25,8,170,19,85,3,30,4,41,37,556
POA3506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,10
POA3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,0,4,0,3,0,0,0,23
POA3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,10,0,6,0,0,0,0,3,39
POA3515,0,0,0,12,3,0,0,5,0,3,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,3,55,13,0,93,13,42,3,10,0,18,10,262
POA3516,0,0,0,3,5,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,3,22,3,0,26,3,12,3,0,0,6,5,84
POA3517,0,0,0,3,3,0,0,5,0,3,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,41,3,19,0,6,3,6,7,106
POA3518,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,0,0,5,20,5,0,32,0,8,0,8,0,13,7,97
POA3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12
POA3521,0,0,0,4,0,0,0,4,0,3,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,31,7,13,0,6,4,4,3,83
POA3522,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,14,0,8,0,0,0,4,0,33
POA3523,0,0,0,10,5,3,0,8,0,5,0,0,0,10,14,40,0,0,0,0,0,0,0,0,3,0,0,7,37,15,7,57,4,55,3,19,4,48,14,273
POA3525,0,0,0,0,0,0,0,4,0,3,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,21,6,0,26,7,25,0,6,4,10,6,106
POA3527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,19,3,8,0,3,0,8,3,57
POA3529,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,0,0,0,3,3,20
POA3530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,10
POA3531,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,3,0,0,0,0,0,0,22
POA3533,0,0,0,4,3,0,0,3,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,27,0,8,0,0,0,3,4,64
POA3537,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,13,4,3,28,7,14,0,6,0,3,0,89
POA3540,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,3,0,23
POA3542,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,4,15
POA3544,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,3,0,0,0,3,0,19
POA3546,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,16,0,3,0,0,0,0,0,36
POA3549,0,0,0,16,3,0,0,3,0,10,0,0,3,3,13,35,0,0,4,0,0,0,0,0,0,4,3,11,64,10,12,76,12,83,0,9,9,40,17,328
POA3550,0,7,0,290,52,9,3,72,8,25,9,15,0,30,136,358,0,0,4,4,3,0,0,0,0,7,5,24,648,169,28,1227,127,579,45,192,24,335,145,3507
POA3551,3,3,0,293,83,19,6,106,15,42,0,14,4,14,197,505,7,0,3,5,0,4,0,0,0,3,4,37,818,178,44,1634,195,644,81,162,43,175,212,4184
POA3555,0,0,0,60,28,7,0,28,8,16,0,6,3,10,80,180,3,0,0,0,3,3,3,0,0,3,10,18,282,82,10,584,54,399,27,104,27,151,89,1823
POA3556,0,0,0,15,12,4,4,23,5,15,0,8,0,16,40,129,0,0,0,3,0,0,0,0,0,0,5,15,187,62,16,347,31,235,23,97,15,123,48,1183
POA3557,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,39,7,16,3,4,0,3,3,106
POA3558,0,0,0,3,3,0,0,6,0,0,0,0,0,3,9,20,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,19,0,15,0,4,0,13,9,86
POA3559,0,0,0,3,3,0,0,4,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,3,17,3,0,21,3,5,3,0,0,7,3,66
POA3561,0,0,0,20,17,0,0,21,3,7,3,0,0,3,23,72,3,0,0,3,0,0,0,0,0,0,0,9,98,17,6,140,29,78,4,13,3,25,26,446
POA3562,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,4,0,0,3,3,35
POA3563,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,20,5,18,0,0,0,7,3,82
POA3564,0,3,0,93,34,10,9,42,3,11,0,5,0,8,99,226,3,0,0,3,0,0,0,0,0,4,5,22,362,65,30,597,38,215,18,75,15,76,112,1615
POA3565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,10
POA3566,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,17,5,3,0,5,0,3,5,55
POA3567,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,27,4,7,0,3,0,5,3,68
POA3568,0,0,0,17,3,0,0,17,0,0,0,0,0,0,12,34,0,0,0,0,0,0,0,0,0,0,0,7,68,10,4,87,6,35,8,15,0,20,12,273
POA3570,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,28,3,10,3,3,0,16,3,94
POA3571,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,0,6,0,0,0,6,5,33
POA3572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,3,3,0,0,0,0,0,20
POA3573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,3,0,0,0,3,0,31
POA3575,0,0,0,3,6,0,0,3,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,22,5,8,0,3,3,7,3,71
POA3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
POA3579,0,0,0,18,12,5,0,15,0,5,0,4,0,8,29,82,0,0,0,3,0,0,0,0,0,0,4,5,81,14,9,185,14,93,6,28,8,41,34,519
POA3580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,43,0,7,3,3,0,6,6,84
POA3581,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,5,0,3,0,4,0,28
POA3583,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,4,0,3,0,4,5,27
POA3584,0,0,0,4,3,0,0,0,0,0,0,0,0,4,5,23,0,0,0,0,0,0,0,0,0,0,0,3,33,3,0,38,7,16,0,8,4,13,7,128
POA3585,0,3,0,43,21,4,0,36,3,18,0,5,4,8,42,131,4,0,0,5,0,0,0,0,0,0,4,16,219,39,18,373,53,174,10,43,17,73,59,1070
POA3586,0,0,0,6,0,0,0,3,0,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,27,3,3,39,4,11,0,4,0,7,8,110
POA3588,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,14,0,8,0,0,3,4,5,42
POA3589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,8,0,7,0,0,0,5,0,46
POA3590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,4,6,3,0,0,9,8,47
POA3591,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,8,0,0,0,16
POA3594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,10,0,3,0,9,3,49
POA3595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,10,4,14,0,3,0,4,3,46
POA3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9
POA3597,0,0,0,4,3,0,0,0,0,4,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,11,0,13,0,0,0,8,0,42
POA3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,0,0,0,10
