POA_CODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
POA3214,1640,1898,1733,113,5383,2237,303,7913,64,37,105,5,212,521,26,761,20,6,8,0,34,37,3,82,88,38,119,8,251,563,34,844,23,19,25,0,69,71,7,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,25,0,69,73,7,149,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,6,0,32,23,0,52,8,25,3,0,35,23,0,59,3,7,4,0,22,5,0,30,1762,1984,1890,125,5759,2895,339,9000
POA3215,1759,1997,851,85,4695,1743,228,6662,157,82,95,6,340,415,53,815,49,36,19,3,106,74,11,192,203,122,113,8,449,488,66,1006,48,32,37,4,123,151,8,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,32,37,4,123,151,8,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,3,0,8,4,0,0,0,8,6,0,13,6,5,0,0,12,14,0,24,2021,2153,1004,99,5280,2403,307,7984
POA3216,4869,6190,1802,169,13029,3576,705,17309,550,216,192,22,978,1344,120,2440,71,32,27,3,137,135,33,309,627,246,219,25,1120,1480,154,2750,20,13,10,0,41,133,11,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,10,0,43,133,11,185,11,4,0,0,11,27,0,40,16,0,10,0,21,96,8,124,0,0,0,0,0,0,0,0,17,57,8,0,81,16,15,107,36,64,20,0,121,141,18,275,5,10,3,0,21,20,7,48,5560,6524,2047,200,14332,5346,892,20575
POA3217,619,907,195,24,1744,249,88,2080,0,0,0,0,3,0,0,10,5,3,0,0,7,0,0,4,4,6,0,0,8,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,626,914,192,24,1763,251,94,2106
POA3218,1049,1316,457,45,2862,1030,197,4092,73,22,23,3,117,229,16,373,29,29,24,6,88,52,9,151,103,48,52,7,207,282,32,519,154,61,44,6,261,603,59,917,0,0,0,0,0,16,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,61,44,6,261,621,61,938,0,0,0,0,0,14,0,14,0,0,0,0,3,22,0,28,0,0,0,0,0,0,0,0,4,0,0,0,4,10,6,16,3,0,0,0,10,38,6,50,8,0,4,0,12,10,0,19,1310,1426,559,58,3353,1976,290,5625
POA3219,1717,1695,1010,94,4508,2123,272,6907,144,64,97,13,316,609,47,978,26,12,18,4,56,39,3,106,168,77,117,20,376,654,52,1080,14,11,10,0,45,68,8,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,10,0,45,68,8,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,14,9,5,19,5,3,0,0,9,9,5,23,3,0,0,0,3,6,0,17,1903,1790,1136,112,4941,2851,335,8134
POA3220,1182,1543,392,46,3156,1015,182,4350,200,66,58,5,325,524,37,887,183,80,37,10,310,155,64,523,382,147,98,16,641,671,100,1412,43,15,12,3,70,121,14,203,15,3,6,0,25,54,13,89,41,12,8,0,58,110,16,186,0,0,0,0,0,0,0,0,96,28,21,3,154,289,43,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,3,3,0,7,4,0,15,9,3,0,0,11,10,0,18,7,9,0,0,14,10,3,23,1667,1722,517,61,3976,1990,330,6291
POA3221,67,114,18,0,197,31,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,114,18,0,197,31,0,230
POA3222,1716,1644,572,33,3972,1152,91,5212,35,10,15,0,53,106,3,162,5,7,4,0,17,11,0,29,38,13,19,0,74,115,3,196,14,0,0,0,14,32,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,35,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,6,0,3,0,0,0,4,0,6,5,14,0,0,25,11,0,30,1785,1676,592,38,4085,1310,100,5495
POA3223,1104,504,226,20,1858,867,79,2804,20,0,12,0,38,74,3,114,17,9,7,3,33,23,3,59,35,6,23,3,68,103,3,178,25,9,14,0,42,65,4,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,14,0,42,65,4,110,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,7,3,6,0,0,13,8,0,23,1175,527,263,22,1978,1050,90,3116
POA3224,1468,1683,526,36,3706,863,92,4662,66,19,34,3,116,211,3,332,0,0,4,0,4,6,0,11,67,14,36,3,123,210,3,343,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,3,11,0,0,0,17,57,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,3,0,0,20,61,0,80,0,3,3,0,10,3,0,10,1552,1710,561,34,3860,1139,99,5096
POA3225,565,311,99,9,982,441,14,1437,20,9,7,0,30,56,0,88,7,3,0,0,9,7,0,17,31,10,8,0,45,60,3,110,9,3,0,0,13,23,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,13,23,0,35,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,8,0,8,6,3,0,0,7,9,0,19,3,6,0,0,6,4,0,14,616,323,109,9,1054,533,23,1605
POA3226,1344,1689,456,23,3515,1033,85,4638,53,24,18,0,105,153,19,272,67,38,17,0,117,78,5,202,124,62,35,0,222,234,25,474,0,3,0,0,0,9,0,15,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,9,0,18,3,0,0,0,3,0,0,3,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,5,4,5,3,0,7,12,0,21,4,3,0,0,10,3,0,16,1478,1756,496,26,3763,1289,111,5162
POA3227,445,574,140,16,1168,289,27,1487,24,3,7,0,29,42,3,77,13,7,3,0,27,13,0,45,38,12,8,0,59,56,3,118,15,11,3,0,23,13,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,3,0,23,13,0,39,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,8,0,0,0,9,3,0,6,495,594,146,15,1254,369,33,1653
POA3228,1592,2309,447,33,4377,918,170,5461,59,27,20,3,111,118,15,244,89,79,31,0,201,78,25,299,154,107,47,8,311,194,39,541,6,4,0,0,10,7,0,17,8,3,0,0,11,21,0,27,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,12,9,0,0,22,24,0,46,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,6,7,3,0,0,8,7,0,16,1766,2427,495,33,4721,1147,207,6076
POA3230,314,238,69,4,623,263,17,907,0,0,3,0,6,9,0,15,4,0,0,0,3,3,0,9,6,3,3,0,10,12,3,27,5,0,0,0,11,26,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,26,0,37,3,0,0,0,3,0,0,3,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,4,0,11,0,3,0,0,3,3,0,5,330,250,68,4,648,309,20,985
POA3231,177,107,45,3,326,129,3,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,176,108,42,3,325,143,3,479
POA3232,113,71,25,3,214,105,10,333,3,0,0,0,6,0,0,5,0,3,0,0,3,3,0,8,3,3,3,0,8,4,0,17,4,0,0,0,10,10,3,18,0,0,0,0,7,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,14,14,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,0,3,0,0,3,0,0,7,4,0,0,0,7,4,0,11,135,79,24,3,245,130,16,395
POA3233,223,140,61,3,435,221,19,670,10,3,0,0,12,22,0,35,7,5,0,0,16,6,0,22,12,9,4,0,25,31,0,59,5,3,3,0,10,12,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,10,12,0,32,0,0,0,0,0,0,0,0,3,3,0,0,3,11,0,17,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,4,6,0,0,11,10,0,16,4,0,0,0,5,3,0,10,256,156,61,3,485,280,21,780
POA3234,24,7,3,0,38,35,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,26,11,3,0,37,36,3,74
POA3235,54,31,14,0,103,24,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,52,36,14,0,104,29,0,140
POA3236,31,11,12,0,53,27,7,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,6,28,16,12,0,54,27,7,91
POA3237,23,19,6,0,50,30,7,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,24,25,6,0,57,31,7,92
POA3238,28,20,3,0,55,34,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,20,3,0,52,34,0,90
POA3239,48,42,15,0,103,53,4,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,0,5,48,47,15,0,113,50,4,165
POA3240,203,308,30,8,546,81,9,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,0,0,3,0,3,206,307,30,8,551,87,9,648
POA3241,302,249,103,6,658,246,22,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,3,303,251,108,6,672,254,22,945
POA3242,111,85,28,3,229,85,3,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,117,85,28,3,235,88,3,322
POA3243,42,43,4,4,90,43,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,43,4,4,90,42,0,136
POA3249,393,358,86,14,848,263,32,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,394,358,86,14,853,271,32,1152
POA3250,1157,1148,499,46,2853,1123,139,4120,39,17,27,12,92,367,28,492,0,0,0,0,0,6,5,11,40,17,27,12,94,374,32,501,0,0,3,0,3,20,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,20,0,23,0,0,0,0,3,22,0,21,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,8,7,4,13,8,3,0,0,11,27,4,42,3,3,0,0,7,6,0,10,1204,1175,530,58,2970,1557,174,4697
POA3251,49,55,19,3,125,55,5,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,55,20,3,131,59,5,195
POA3254,32,39,17,0,79,27,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,39,17,0,79,25,3,108
POA3260,578,437,182,10,1210,494,36,1742,9,0,3,0,8,58,5,73,0,0,0,0,0,4,0,5,9,0,0,0,13,57,6,79,3,3,0,0,13,20,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,13,17,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,8,3,3,0,0,3,4,0,6,3,0,0,0,4,4,0,9,594,452,184,10,1243,578,36,1867
POA3264,202,205,96,7,514,228,17,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,15,49,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,15,49,3,65,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,6,0,8,4,3,0,0,9,4,0,13,220,210,99,7,539,287,16,845
POA3265,277,329,67,10,675,186,12,876,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,5,279,329,68,10,685,189,12,889
POA3266,350,336,87,6,784,274,24,1080,0,0,0,0,3,25,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,26,0,0,0,0,3,14,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,5,0,0,3,3,0,7,3,3,4,0,9,3,0,8,361,342,90,10,799,318,24,1143
POA3267,24,26,4,0,64,15,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,27,26,4,0,64,10,0,81
POA3268,281,278,102,17,672,230,15,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,7,3,0,14,285,279,102,17,687,241,18,942
POA3269,58,75,18,6,154,57,5,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,10,3,0,0,12,3,0,14,73,77,18,6,170,59,5,231
POA3270,25,17,3,0,52,45,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,3,0,52,41,3,103
POA3271,27,23,3,0,51,24,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,4,0,46,24,0,73
POA3272,195,131,61,11,393,193,11,602,0,0,3,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,3,0,3,194,131,62,11,397,207,11,622
POA3273,15,18,5,0,36,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,5,0,36,8,0,44
