POA_CODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
POA3215,3260,2321,2731,2369,2432,2296,2045,1423,813,19706,0,3,4,4,3,9,10,0,5,39,0,0,6,0,0,3,0,0,0,16,60,113,96,61,65,53,44,43,57,590,0,0,0,3,3,8,4,3,0,24,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,57,113,97,63,76,66,55,47,55,644,60,118,108,71,76,69,68,48,63,683,3323,2437,2838,2439,2512,2367,2115,1476,878,20385
POA3216,9866,7901,6791,6785,6618,5917,4720,3013,1810,53415,7,10,5,3,0,4,3,5,3,35,0,39,13,9,3,8,8,7,0,78,119,472,220,128,115,99,88,50,40,1335,4,22,3,5,4,11,12,0,0,57,0,8,9,4,0,3,4,0,0,26,3,4,5,3,0,3,0,0,0,25,0,18,3,0,0,0,3,0,0,24,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,127,557,255,153,121,134,112,59,43,1558,134,565,262,153,125,133,118,62,48,1593,9999,8467,7049,6939,6736,6055,4831,3071,1861,55011
POA3217,1563,808,1412,964,618,472,340,107,47,6338,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,17,29,36,15,9,12,17,9,12,148,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,41,18,9,13,16,9,12,170,20,29,41,18,9,13,16,11,15,173,1582,839,1452,978,628,490,363,120,56,6511
POA3218,2329,1541,2150,1876,1715,1445,921,568,244,12792,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,38,60,58,18,30,31,25,8,10,287,0,0,0,3,3,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,62,55,29,38,43,32,5,10,310,38,69,59,29,35,43,33,5,13,324,2370,1613,2208,1900,1754,1490,956,573,250,13115
POA3219,2995,2370,2343,2188,2673,2495,1842,1202,593,18708,3,0,4,0,4,0,0,3,0,19,0,0,0,5,5,3,3,0,0,20,65,121,120,69,67,53,41,13,13,564,7,0,8,4,3,3,8,0,0,24,0,0,0,3,3,3,3,0,0,13,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,3,3,0,0,12,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,73,122,128,88,87,74,58,13,13,648,70,127,135,89,91,74,59,12,20,672,3069,2494,2475,2280,2762,2565,1902,1215,612,19379
POA3220,2615,2055,2110,1934,2085,2053,1343,736,427,15353,0,3,0,0,0,0,3,0,3,7,0,8,5,9,16,8,6,0,0,54,71,178,179,120,116,142,143,108,87,1152,0,3,8,5,7,8,3,0,0,38,3,0,4,6,9,3,0,0,0,21,3,0,6,3,3,3,3,0,0,18,0,0,0,3,8,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,78,190,206,141,159,173,161,109,87,1310,78,191,205,141,163,173,165,109,84,1319,2688,2246,2319,2073,2248,2231,1505,849,516,16672
POA3221,166,75,48,95,115,100,73,26,6,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,0,0,0,3,0,14,3,3,7,3,0,0,0,3,0,14,166,82,52,95,120,100,74,24,6,723
POA3222,2615,1537,1275,1617,1878,2045,1657,1056,422,14095,3,3,0,0,0,0,0,0,3,14,0,0,0,0,0,0,3,0,0,3,72,59,66,38,37,37,33,27,9,375,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,5,0,0,7,5,0,0,0,3,3,0,0,0,8,3,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,65,74,42,40,43,39,27,8,407,77,65,74,42,40,43,39,28,8,419,2694,1604,1346,1663,1920,2083,1694,1083,428,14515
POA3223,873,485,389,581,851,1259,1402,655,282,6778,0,5,0,0,0,0,0,0,0,5,0,0,0,0,3,0,3,3,0,13,46,33,48,35,44,68,63,17,3,341,0,0,3,0,0,0,3,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,33,49,37,50,68,70,20,3,376,47,39,49,33,50,74,75,26,3,381,919,519,438,612,899,1330,1472,683,290,7161
POA3224,2634,1548,1758,1638,1711,1544,1437,796,306,13374,0,3,0,0,0,0,4,0,0,5,3,0,0,0,0,0,0,0,0,6,43,60,53,29,26,29,28,14,6,290,0,0,0,3,3,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,45,67,59,29,32,45,26,17,6,326,45,69,54,29,32,42,29,16,6,336,2679,1610,1815,1672,1745,1590,1468,816,309,13704
POA3225,490,251,181,296,418,558,709,451,215,3563,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,4,4,0,0,10,8,27,15,23,17,39,42,16,15,201,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,18,23,21,49,45,16,15,222,8,25,18,23,21,48,44,16,14,224,495,276,204,316,438,610,754,464,226,3786
POA3226,2819,1233,1241,1894,1766,1805,1385,622,335,13102,0,3,0,0,0,4,0,0,0,10,4,0,5,0,4,0,0,0,0,21,49,63,50,40,33,52,50,21,4,361,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,60,68,61,44,40,54,54,20,4,410,57,70,61,50,40,59,57,22,4,419,2874,1299,1302,1941,1811,1860,1441,647,342,13523
POA3227,1040,378,293,641,609,683,488,196,68,4389,3,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,15,35,22,16,20,22,26,11,3,165,0,0,0,0,3,3,4,0,0,8,0,0,0,0,0,0,9,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,35,19,16,23,31,35,14,3,192,19,35,19,16,23,31,35,19,3,205,1058,412,316,658,631,712,525,213,67,4592
POA3228,4000,1591,1850,2687,2351,1936,1422,596,240,16676,3,0,4,3,3,3,0,0,0,18,0,3,3,6,4,5,5,3,0,28,66,61,91,76,93,81,73,31,8,584,11,7,8,7,0,7,7,3,0,52,3,0,0,4,0,5,13,0,0,25,0,0,3,0,5,0,3,0,0,14,3,0,0,3,0,3,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,85,75,105,100,107,109,102,36,6,724,84,76,112,101,111,116,108,35,6,747,4079,1665,1963,2786,2460,2050,1531,636,248,17423
POA3230,370,184,186,242,329,356,345,176,101,2284,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,15,12,26,30,19,34,28,12,0,172,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,23,31,21,39,37,9,0,190,19,17,23,31,21,42,37,9,0,188,390,198,206,266,346,396,381,181,97,2473
POA3231,171,101,61,105,183,230,136,77,19,1078,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,16,12,14,8,17,12,0,0,94,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,15,10,13,23,18,0,0,106,7,19,15,10,13,23,18,0,0,109,178,123,76,114,190,246,153,79,21,1185
POA3232,132,60,112,105,96,186,133,73,43,942,0,0,0,0,0,0,0,0,0,0,4,0,7,0,8,0,0,0,0,21,19,19,46,19,24,47,21,13,0,210,0,0,3,6,0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,54,31,40,50,26,12,0,256,22,19,54,31,40,50,26,12,3,259,151,84,170,131,139,239,153,83,45,1196
POA3233,253,139,170,173,236,334,253,127,45,1727,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,11,16,18,33,18,27,51,24,12,3,203,3,8,4,8,6,5,4,0,0,40,0,0,3,0,6,8,6,3,0,37,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,51,24,35,69,39,18,3,288,25,31,51,24,35,69,39,16,3,296,272,173,212,199,276,407,290,144,47,2019
POA3234,16,0,19,12,23,42,23,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,12,9,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,9,9,0,3,34,0,0,3,7,3,9,9,0,3,34,17,0,23,22,23,53,32,3,4,180
POA3235,67,28,15,50,48,84,32,7,3,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,16,0,4,0,0,0,3,3,0,0,16,67,30,15,53,48,88,38,8,3,343
POA3236,26,21,14,16,42,51,32,10,3,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,27,21,16,16,42,51,32,9,3,205
POA3237,24,18,12,22,34,48,31,6,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,3,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,3,0,5,0,0,22,7,0,3,4,3,0,5,0,0,22,27,18,17,24,37,46,39,6,0,221
POA3238,24,17,9,26,47,35,24,13,0,196,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,6,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,6,0,3,4,3,0,0,25,3,6,6,0,3,4,3,3,0,23,30,24,14,26,48,37,23,19,0,221
POA3239,69,40,35,44,73,69,47,18,6,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,3,0,0,26,0,0,0,3,5,11,3,0,0,26,69,40,36,44,76,79,48,18,8,421
POA3240,417,231,145,261,344,276,170,68,7,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,3,3,3,3,8,3,0,51,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,8,3,5,4,14,3,0,67,19,10,8,3,5,4,14,3,0,67,434,245,148,263,349,283,181,69,13,1985
POA3241,436,235,215,272,350,367,277,160,91,2410,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,10,8,19,15,13,10,13,4,3,8,84,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,16,12,13,18,3,3,8,96,10,24,16,12,13,18,3,3,8,104,444,259,228,282,364,385,282,166,97,2513
POA3242,160,64,81,102,112,109,118,45,9,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,6,5,0,0,16,0,4,5,0,3,6,5,0,0,16,163,69,83,102,114,113,122,45,9,813
POA3243,65,32,28,33,57,58,55,10,5,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,13,0,0,0,3,3,0,5,0,0,13,65,34,30,38,56,56,56,10,5,345
POA3249,619,293,235,355,479,487,356,141,40,3011,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,16,15,13,8,6,7,4,4,4,82,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,15,11,12,13,5,8,4,97,16,16,15,11,12,13,5,8,4,97,639,307,249,365,496,498,367,144,45,3104
POA3250,2155,1365,1342,1262,1444,1477,1144,832,429,11451,3,4,4,0,4,0,3,0,0,25,0,0,0,0,4,0,3,0,0,11,47,74,59,46,36,40,25,19,16,364,0,0,0,0,4,3,3,0,0,11,3,3,3,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,82,69,44,46,44,37,25,14,414,57,88,70,46,45,47,39,25,14,432,2213,1454,1408,1311,1486,1522,1188,851,447,11889
POA3251,78,51,46,46,84,67,73,34,6,481,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,0,0,0,16,3,0,3,3,3,8,0,0,0,19,87,57,49,47,82,76,71,34,6,499
POA3254,74,36,35,34,51,31,16,9,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,0,10,74,40,37,34,53,31,16,9,0,306
POA3260,793,426,379,474,585,654,637,350,140,4434,0,0,0,0,0,0,3,0,0,4,3,0,0,3,0,0,0,0,0,4,18,28,26,16,20,19,22,9,4,162,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32,28,15,18,25,17,15,4,174,24,32,28,16,18,25,19,15,4,177,814,460,405,493,600,679,662,361,142,4614
POA3264,393,242,188,228,263,310,220,187,79,2115,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,14,12,9,3,14,3,4,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,12,9,7,9,7,4,0,68,9,14,12,9,7,14,5,4,4,73,400,251,193,242,273,320,228,191,82,2188
POA3265,560,299,240,288,419,374,207,86,29,2502,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,8,18,4,4,6,0,0,0,44,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,15,4,3,6,0,0,0,56,3,15,15,4,3,11,7,0,0,63,564,312,258,290,427,379,208,86,29,2559
POA3266,552,347,270,294,452,361,295,222,91,2893,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,4,11,3,5,3,10,3,0,44,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,3,5,7,6,3,0,47,5,7,11,7,5,7,6,3,0,55,563,360,276,300,463,367,303,230,96,2942
POA3267,47,25,23,15,45,44,20,9,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,48,29,22,16,45,44,20,9,0,227
POA3268,483,288,242,256,366,356,228,134,52,2397,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,3,7,10,8,9,3,10,0,0,4,66,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,8,11,10,14,3,0,4,78,11,10,8,15,10,14,3,6,4,82,495,300,250,270,376,368,229,135,54,2481
POA3269,172,80,76,79,96,105,46,27,4,681,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,3,0,0,12,5,5,11,7,22,7,0,0,0,63,0,3,0,4,9,3,4,0,0,20,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,18,15,34,18,3,0,0,108,4,12,18,15,34,18,3,0,0,116,179,93,94,88,131,123,50,28,5,799
