POA_CODE_2016,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
POA3851,36,51,135,208,253,251,93,19,0,1042,0,7,15,24,12,32,23,7,0,115,0,0,0,0,7,0,0,0,0,7,0,0,3,3,5,3,0,0,0,18,0,0,3,0,0,3,0,0,0,14,0,0,3,11,11,3,0,0,0,31,0,0,0,0,3,0,0,0,0,5,24,13,13,21,21,22,0,0,0,102,26,3,9,13,14,6,4,0,0,76,0,0,0,4,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,18,0,0,0,0,3,4,0,0,0,13,0,0,3,10,11,5,0,0,0,26,0,0,0,4,11,10,0,0,0,23,0,0,11,9,13,14,0,0,0,53,6,3,16,27,38,33,3,0,0,122,3,3,17,33,60,51,11,0,0,181,3,0,0,0,0,0,0,0,0,10,0,0,8,6,9,4,0,0,0,29
POA3852,0,23,27,3,7,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3854,13,32,57,70,98,90,16,3,0,381,0,0,3,4,4,6,3,3,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,11,0,0,3,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,8,6,5,3,0,11,3,0,0,0,30,3,4,4,0,3,0,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,14,0,0,0,4,0,0,0,0,0,11,0,6,7,19,14,8,0,0,0,49,0,4,11,14,17,6,0,0,0,49,3,7,6,10,28,15,3,0,0,73,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,12
POA3856,13,23,61,39,50,51,11,0,0,254,0,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,5,0,0,0,4,0,0,3,0,0,0,0,0,0,3,7,3,4,8,3,7,0,0,0,33,4,3,5,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,0,0,3,0,4,3,0,0,0,9,0,3,6,6,3,7,0,0,0,21,0,0,3,5,12,10,0,0,0,34,3,0,4,8,12,8,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
POA3857,9,5,19,16,27,20,4,0,0,101,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,3,5,7,3,0,0,0,10,0,3,4,0,8,4,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA3858,39,71,105,137,150,115,57,11,3,691,3,12,10,14,18,21,13,0,3,97,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,6,0,0,0,20,0,0,0,3,3,0,0,0,0,6,0,0,0,3,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,7,16,13,6,6,19,4,0,0,0,70,4,3,6,3,9,7,0,0,0,30,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,4,0,0,0,9,0,3,3,0,0,0,0,0,0,6,0,0,14,5,5,5,0,0,0,20,0,5,0,3,3,7,0,0,0,17,0,3,0,11,7,6,0,0,0,32,0,4,14,17,8,11,0,0,0,58,0,11,20,24,25,41,8,0,0,126,0,0,0,3,4,0,0,0,0,10,0,0,3,8,12,0,0,0,0,21
POA3859,13,24,34,28,54,48,19,4,0,224,0,0,12,7,18,11,9,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,3,6,0,4,4,0,0,0,24,3,3,0,4,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,11,0,0,8,0,0,7,0,0,0,14,0,3,6,3,14,7,0,0,0,30,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,8
POA3860,84,146,300,291,321,352,94,16,3,1613,0,17,26,17,32,24,12,3,0,132,0,0,0,0,4,0,0,0,0,4,3,4,11,8,5,9,0,0,0,40,0,0,4,3,3,0,0,0,0,16,0,5,5,10,4,4,3,0,0,28,0,0,0,4,5,5,0,0,0,10,34,21,24,24,25,21,6,0,0,161,17,17,24,20,22,15,5,0,0,114,0,0,3,3,3,11,3,0,0,25,0,0,0,0,0,0,0,0,0,6,0,0,7,3,5,10,3,0,0,26,0,3,0,0,4,0,0,0,0,15,4,0,20,15,21,8,5,0,0,62,0,0,13,8,5,10,5,0,0,46,0,3,11,22,17,25,5,0,0,86,6,11,34,50,65,54,7,0,0,218,10,29,68,64,93,95,14,0,0,365,3,0,3,3,5,6,0,0,0,24,3,5,15,11,3,14,3,0,0,60
POA3862,39,54,140,147,133,173,54,15,3,765,3,0,8,9,9,23,16,5,0,61,0,0,0,0,0,0,0,0,0,3,4,0,3,6,4,0,0,0,0,24,0,0,0,0,0,3,0,0,0,6,0,5,3,3,3,0,0,0,0,21,0,3,0,0,0,0,0,0,0,7,22,6,12,12,14,13,0,0,0,86,14,0,10,7,9,5,3,0,0,42,0,3,0,3,6,8,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,12,0,0,3,0,0,3,0,0,0,8,0,0,9,3,6,5,3,0,0,29,0,0,7,5,6,9,0,0,0,24,0,0,10,7,13,3,0,0,0,41,3,4,18,24,25,11,0,0,0,89,3,9,26,27,40,35,5,0,0,144,0,0,3,3,3,0,0,0,0,17,3,4,3,3,5,7,0,0,0,26
POA3864,7,0,7,7,11,13,6,0,0,57,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,0,4,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA3865,3,9,24,17,20,22,6,4,0,106,0,0,0,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,13,3,0,3,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,13,0,0,7,3,3,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3869,19,36,54,83,96,85,29,8,0,400,0,3,0,0,4,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,11,0,0,0,3,0,0,0,0,0,12,0,0,0,3,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,4,7,4,10,5,18,4,0,0,0,50,10,10,0,3,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,3,4,0,3,5,0,0,19,0,0,0,0,3,0,0,0,0,5,0,4,3,16,14,8,0,0,0,47,0,0,12,10,16,15,0,0,0,53,0,4,12,12,20,16,5,0,0,70,0,0,0,0,0,0,0,0,0,7,3,3,0,0,3,5,0,0,0,12
POA3870,16,8,38,50,60,72,35,0,0,281,0,0,3,7,5,9,7,3,0,36,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,3,7,3,7,3,0,0,0,31,4,3,3,3,3,0,0,0,0,17,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,9,0,0,0,0,3,0,0,0,0,8,0,0,3,3,10,4,0,0,0,22,0,0,3,6,10,13,0,0,0,39,0,0,7,11,18,25,3,0,0,67,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
POA3871,34,41,98,109,168,132,50,9,0,639,0,0,3,10,13,16,6,3,0,54,0,0,0,0,0,0,0,0,0,0,3,3,4,0,16,3,0,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,3,3,8,0,0,0,0,12,0,0,0,0,3,3,0,0,0,8,9,9,12,8,13,10,3,0,0,68,3,5,3,0,7,9,0,0,0,24,0,0,0,0,7,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,0,0,0,13,0,0,0,0,3,0,0,0,0,10,0,0,10,3,7,3,0,0,0,28,0,3,4,3,0,3,0,0,0,16,0,0,4,10,3,5,0,0,0,31,0,6,10,21,21,19,8,0,0,83,0,7,20,23,37,47,8,0,0,136,0,0,0,0,0,0,0,0,0,3,0,3,3,6,0,3,0,0,0,9
POA3873,0,5,14,18,22,20,6,0,0,75,0,0,3,6,5,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,3,3,3,0,0,0,6,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3874,7,8,12,16,24,50,12,4,3,131,0,0,0,0,9,9,4,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,16,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,3,6,0,3,0,0,0,16,0,0,0,0,6,13,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3
POA3875,201,344,740,685,805,734,256,44,8,3813,0,10,12,17,34,35,28,12,0,148,0,0,0,0,0,0,0,0,0,3,7,12,49,42,55,57,13,0,0,229,0,3,11,6,6,3,0,0,0,25,0,0,10,14,20,20,3,0,0,74,3,4,13,12,13,9,0,0,0,53,86,64,77,77,105,77,14,0,0,504,75,32,45,50,43,38,6,3,0,281,0,3,3,5,19,17,0,0,0,50,4,5,3,0,10,6,0,0,0,27,0,5,9,7,21,11,0,0,0,62,5,4,8,7,13,6,0,0,0,39,0,12,32,23,40,22,10,0,0,137,3,8,18,37,34,25,7,0,0,129,0,16,41,52,51,27,6,0,0,189,13,26,76,92,139,114,20,3,0,477,9,65,160,174,267,218,34,3,0,940,5,3,10,8,6,4,0,0,0,44,4,23,29,27,24,24,7,0,0,145
POA3878,10,16,26,31,49,72,11,9,0,222,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,5,3,10,3,0,0,0,38,3,0,0,3,0,4,0,0,0,15,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,4,0,7,6,0,0,0,16,0,3,4,12,11,6,0,0,0,34,0,3,6,7,14,15,7,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA3880,36,38,73,115,120,137,69,11,0,595,0,0,0,4,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,7,3,4,4,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,15,0,0,0,3,5,3,0,0,0,6,7,9,13,10,24,14,7,0,0,85,12,8,11,11,13,11,4,0,0,66,0,0,3,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,7,3,0,0,12,0,0,0,3,3,3,0,0,0,16,0,0,3,9,3,10,5,0,0,23,0,0,0,5,3,3,0,0,0,13,0,0,6,0,9,5,0,0,0,31,4,3,8,19,18,29,12,0,0,98,0,7,23,34,39,44,7,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,8,3,0,0,20
POA3882,17,8,34,51,50,57,17,4,0,242,0,0,3,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,3,0,3,4,8,6,0,0,0,33,3,3,0,8,0,0,0,0,0,20,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,3,0,0,0,11,3,0,3,5,10,8,3,0,0,26,0,5,9,4,25,11,3,0,0,50,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,0,0,0,0,3
POA3885,16,30,54,81,104,105,34,9,0,428,0,0,8,4,6,14,3,3,0,42,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,5,0,0,0,0,7,11,4,7,13,12,6,0,0,0,52,8,0,3,3,7,3,0,0,0,26,0,0,0,0,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,7,0,0,0,22,0,0,0,5,5,0,0,0,0,9,0,0,4,6,10,4,0,0,0,27,0,3,8,15,15,8,0,0,0,46,0,0,6,11,45,35,7,0,0,111,0,0,3,3,3,6,0,0,0,11,0,0,0,3,5,0,0,0,0,9
POA3886,3,7,6,20,22,17,6,0,0,82,0,0,0,3,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,0,0,5,11,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
POA3887,0,3,10,10,9,17,7,0,0,61,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,0,0,7,0,0,6,0,4,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3888,29,24,87,93,138,170,55,14,3,623,0,0,10,13,18,13,13,4,0,69,0,0,0,0,0,0,0,0,0,0,4,4,3,6,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,6,9,3,6,9,15,20,3,0,0,66,5,5,12,12,12,10,0,0,0,54,0,0,0,4,4,5,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,6,0,0,0,12,0,0,0,5,11,7,0,0,0,21,0,0,0,5,3,5,0,0,0,19,0,0,13,20,41,21,4,0,0,105,0,11,26,30,45,41,3,0,0,151,0,0,0,0,3,3,0,0,0,4,0,0,3,0,4,9,0,0,0,19
POA3889,0,0,3,0,8,6,8,0,0,23,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3890,3,4,4,7,15,13,9,3,0,55,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,0,0,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3891,0,3,0,0,5,6,10,0,0,26,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
