POA_CODE_2016,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
POA3013,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,3,8,0,7,0,0,0,0,0,3,3,3,5,0,6,0,3,0,3,0,0,0,7,6,0,8,0,3,0,3,3,3,5,7,15,0,24,3,5,0,13,3,0,3,9,18,0,29,4,15,0,21,0,0,0,21,22,0,43,14,18,0,31,0,4,5,33,20,0,55,13,21,0,37,0,3,3,35,33,0,71,11,13,0,18,0,0,0,19,13,0,36,20,5,0,24,0,0,0,24,14,0,31,21,3,0,20,0,0,0,20,17,0,36,23,3,0,23,0,0,0,23,12,0,39,6,7,0,13,0,0,0,12,3,0,16,4,3,0,4,0,0,0,4,3,0,13,13,4,0,14,0,0,0,14,0,0,16,3,0,0,3,0,0,0,3,0,0,6,15,4,0,22,0,0,0,21,13,0,37,3,0
POA3015,0,0,0,0,0,0,0,3,7,0,13,0,0,0,0,0,0,0,3,6,0,5,0,3,0,0,0,4,3,4,6,0,12,0,3,0,3,3,0,3,8,0,0,8,3,6,3,12,0,0,0,14,14,0,25,0,19,0,18,0,3,5,27,11,0,44,5,14,0,18,3,0,3,22,18,0,44,12,18,0,28,3,0,3,31,29,0,61,20,31,0,49,0,0,3,50,32,0,83,26,8,0,38,0,0,0,39,15,0,55,23,6,0,29,0,0,0,29,3,0,33,17,12,0,34,0,0,0,35,7,0,43,51,11,4,65,0,0,0,65,17,0,79,17,3,0,25,0,0,0,25,9,0,31,6,0,0,6,0,0,0,6,4,0,6,18,4,0,15,0,0,0,15,5,0,21,5,0,0,4,0,0,0,4,3,0,10,21,11,3,34,3,0,3,34,13,0,54,3,0
POA3016,0,0,0,0,0,3,3,3,10,0,6,0,0,0,0,0,0,0,0,6,0,6,0,3,0,3,0,0,0,6,9,0,12,0,3,0,3,0,0,0,3,11,0,13,0,3,0,6,0,0,0,8,17,0,22,0,15,0,20,0,0,4,24,15,0,42,11,4,0,12,3,0,4,18,15,0,29,7,6,0,17,0,0,3,17,17,0,35,18,10,0,27,0,0,0,33,16,0,48,18,13,5,33,0,0,0,33,7,0,42,25,9,0,28,0,0,0,28,7,0,44,20,11,0,26,0,0,0,26,5,0,29,40,9,0,54,0,0,0,54,8,0,62,12,3,0,12,0,0,0,12,3,0,15,0,0,0,4,0,0,0,4,0,0,3,19,0,0,18,0,0,0,18,0,0,18,11,4,0,17,0,0,0,17,0,0,21,30,18,0,41,0,0,0,46,22,0,71,0,0
POA3018,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,3,12,0,18,0,0,0,0,0,0,0,0,4,0,11,0,5,0,5,4,3,3,13,9,0,20,0,21,0,23,3,0,3,25,9,0,34,3,7,0,9,0,0,0,10,25,0,35,10,18,0,27,3,0,3,28,26,0,59,22,15,0,35,0,0,0,36,27,0,66,23,9,0,34,0,0,0,32,17,0,52,20,13,0,27,0,0,0,27,7,0,41,9,4,0,18,0,0,0,16,15,0,27,19,8,0,28,0,0,0,28,16,0,40,6,0,3,6,0,0,0,8,3,0,10,7,0,0,7,0,0,0,7,3,0,9,10,0,0,9,0,0,0,9,0,0,9,6,0,0,6,0,0,0,6,4,0,5,22,15,3,38,3,0,3,39,14,0,58,0,3
POA3019,0,0,0,0,3,0,3,3,8,0,13,0,4,0,4,3,0,5,4,7,0,16,0,13,0,15,7,3,4,17,22,0,43,0,4,0,4,0,3,3,9,13,0,24,3,6,0,11,3,0,3,15,24,0,38,3,12,3,22,3,5,7,22,29,0,56,6,7,0,16,5,4,10,27,35,0,58,12,5,4,20,4,5,5,30,36,0,64,9,5,3,21,3,0,4,29,28,0,57,13,8,3,21,0,0,0,21,14,0,35,5,3,0,12,0,0,0,10,15,0,30,4,0,0,6,0,0,0,12,8,0,14,8,0,0,11,0,3,3,16,7,0,19,0,3,0,3,0,0,0,3,8,0,14,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,3,4,0,5,5,11,3,20,0,4,3,21,21,4,44,0,0
POA3020,0,0,0,3,13,6,19,18,85,0,105,0,9,0,7,8,3,5,14,20,0,36,3,25,3,28,17,12,34,62,67,4,135,0,20,0,24,12,8,18,42,86,0,127,3,26,4,30,11,9,26,57,100,3,159,31,36,3,68,6,13,20,88,126,3,216,38,44,7,89,10,11,20,111,118,3,228,42,49,4,98,12,6,14,114,141,0,258,53,40,8,98,5,8,12,112,135,0,249,65,24,7,95,11,11,15,113,80,0,197,51,20,0,71,3,4,4,79,63,0,137,33,9,3,40,0,4,6,50,41,0,86,42,15,4,57,5,0,5,58,51,0,108,24,8,0,35,0,0,0,36,22,0,63,11,0,0,8,0,0,0,16,12,0,26,10,0,0,9,0,0,0,14,0,0,11,16,3,0,16,3,0,3,21,4,0,26,48,24,8,78,11,10,20,97,97,10,196,8,6
POA3021,0,4,0,3,18,20,30,34,131,0,164,0,7,3,10,4,0,11,19,30,0,44,0,33,4,38,18,26,49,81,100,0,188,4,37,4,45,11,11,19,66,114,0,185,5,44,5,55,17,22,35,91,151,0,243,36,67,7,108,11,13,22,129,169,0,294,57,56,15,119,14,8,18,140,193,0,335,78,62,12,154,9,6,20,167,179,0,350,94,49,7,154,14,4,20,170,189,0,358,86,46,7,134,6,8,15,149,105,3,264,58,39,0,96,5,0,8,106,80,4,189,37,17,0,50,6,0,6,56,59,0,119,45,18,8,67,7,3,7,83,58,0,137,23,11,0,33,0,3,7,37,21,0,61,11,4,0,17,0,0,0,17,10,0,27,6,4,0,11,0,3,4,16,11,0,23,8,3,0,12,0,0,0,16,12,0,26,46,50,18,113,6,5,15,125,152,10,293,7,6
POA3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,3,0,6,0,3,0,3,0,0,0,6,7,0,8,0,5,0,5,0,0,0,5,8,0,12,0,3,0,3,0,0,3,4,7,0,14,0,4,0,3,0,0,0,3,6,0,11,7,3,0,8,3,0,3,8,4,0,19,4,3,0,5,0,0,0,6,11,0,20,4,0,0,7,0,0,0,10,8,0,18,8,0,3,7,0,0,0,7,4,0,17,0,0,0,0,0,0,0,3,3,0,9,7,0,0,6,0,0,0,10,3,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,0,3,7,9,0,15,0,0
POA3023,0,0,0,9,4,6,6,18,73,0,85,0,3,0,7,4,3,6,10,16,0,26,0,22,0,22,7,10,22,44,56,0,98,8,20,3,27,10,13,17,45,64,0,113,7,39,3,51,9,13,17,69,89,0,154,30,82,5,112,11,11,21,134,118,0,254,53,88,6,151,9,6,15,162,113,3,270,92,64,11,166,10,9,18,184,103,0,288,119,63,11,189,5,3,5,194,103,0,300,95,54,11,159,10,0,7,167,88,0,255,98,27,0,123,4,6,7,134,45,0,180,78,21,3,95,0,3,3,102,44,0,147,92,24,4,120,0,4,4,126,42,0,168,46,11,3,59,0,0,0,62,19,0,82,22,0,3,19,0,0,3,21,10,0,31,13,8,0,16,0,0,0,22,8,0,26,14,5,0,15,0,0,0,21,8,0,28,69,33,11,111,0,6,15,127,86,5,217,7,9
POA3024,0,0,3,3,7,0,6,7,19,0,27,0,0,0,0,0,0,0,0,3,0,4,0,3,0,10,0,3,5,8,25,0,33,0,6,0,13,5,12,19,28,28,0,56,0,23,0,24,0,8,7,36,42,0,75,11,42,0,54,5,5,10,71,74,0,149,19,49,0,70,3,4,5,83,71,0,153,34,43,3,77,0,7,4,83,58,3,145,59,41,6,102,4,3,10,110,37,0,145,46,10,3,59,3,3,4,69,20,0,87,38,11,3,54,3,0,3,58,17,0,76,21,14,0,40,0,0,0,37,10,0,49,44,8,3,47,0,0,0,47,16,0,68,22,4,0,22,0,0,0,22,4,0,24,4,0,0,11,0,0,0,11,0,0,13,3,0,0,5,0,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,25,16,3,46,3,3,6,50,24,4,83,3,0
POA3025,0,0,0,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,3,6,0,6,0,5,0,5,0,5,6,8,9,0,17,0,6,0,7,0,0,3,10,12,0,22,3,3,0,10,0,3,0,13,23,0,38,4,17,0,21,0,4,3,22,29,0,49,9,16,0,26,0,0,0,24,38,0,66,10,8,0,19,0,0,0,21,38,0,58,15,7,0,27,3,0,3,32,30,0,61,16,10,0,22,3,0,3,28,27,0,53,19,3,0,20,0,0,0,20,16,0,39,10,8,0,18,0,0,0,20,16,0,32,19,3,3,22,0,0,0,22,12,0,35,7,3,0,5,0,0,0,5,3,0,13,3,3,0,7,0,0,0,7,3,0,11,4,0,0,4,0,0,0,4,0,0,9,4,0,0,5,0,0,0,5,3,0,5,12,7,0,19,0,0,0,24,34,0,52,4,0
POA3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3027,0,0,0,0,0,3,3,0,9,0,15,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,3,3,6,0,0,6,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,3,7,0,10,0,0,0,0,3,3,3,3,11,0,12,8,3,0,14,0,0,0,14,8,0,16,3,8,3,12,0,0,0,12,6,0,16,10,7,0,11,0,0,0,11,3,0,14,13,0,0,11,0,0,0,11,5,0,12,4,0,0,4,0,0,0,4,3,0,12,4,0,0,9,0,0,3,9,3,0,12,7,4,0,16,0,0,0,16,3,0,15,8,3,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,0,3,11,8,0,17,0,0
POA3028,0,0,0,0,4,0,6,5,26,0,36,0,0,0,0,0,0,0,0,4,0,10,0,4,0,5,11,9,17,17,34,0,51,8,8,0,21,0,5,5,25,27,0,54,3,17,0,17,3,3,10,32,48,0,77,0,42,0,44,6,3,16,57,65,0,127,17,32,3,53,7,6,13,67,80,0,145,45,43,3,93,3,0,4,95,68,0,168,56,46,3,103,3,0,3,106,66,0,172,37,16,4,57,0,0,0,61,54,0,115,50,12,4,63,0,0,0,67,29,0,101,36,14,0,48,0,0,0,54,15,0,63,57,11,3,68,0,0,0,68,19,0,89,30,4,0,34,0,3,5,40,13,0,47,14,0,0,16,0,0,0,16,0,0,17,9,0,0,9,0,0,0,9,0,0,4,7,0,0,10,0,0,0,10,0,0,10,45,16,4,69,3,0,3,72,53,0,127,6,0
POA3029,0,3,0,7,6,9,14,21,83,0,102,0,6,0,7,3,4,3,13,25,0,34,6,16,3,22,18,3,19,47,78,3,122,5,24,0,35,17,12,30,60,76,0,138,8,54,10,70,14,13,21,93,106,0,202,27,82,15,124,19,18,37,156,193,0,355,52,89,17,155,7,5,18,175,148,3,319,128,109,9,248,7,15,23,275,140,0,412,170,92,11,267,11,5,17,291,116,0,406,160,49,12,217,3,4,6,230,68,0,299,119,33,8,163,0,3,3,165,78,0,248,85,18,3,113,4,0,3,119,38,0,154,126,37,4,171,4,0,8,175,40,0,207,66,17,3,85,3,0,8,96,13,0,111,33,6,0,35,0,0,0,35,8,0,42,14,0,0,14,0,0,0,17,8,0,20,22,6,0,27,0,0,0,29,4,0,40,101,39,16,153,6,10,18,169,93,11,273,9,7
POA3030,3,3,0,13,7,7,14,25,110,3,134,0,9,0,8,5,3,9,22,31,0,57,4,16,0,24,9,12,20,46,70,0,111,5,36,0,44,5,15,27,66,80,0,149,7,45,3,59,22,19,36,101,121,3,221,22,110,13,139,10,15,31,167,199,3,369,71,94,11,177,16,9,25,202,154,3,361,122,104,10,234,19,9,29,265,149,0,420,178,102,12,288,9,5,13,304,151,0,456,161,73,6,239,5,5,13,247,79,3,329,113,26,9,145,0,8,8,150,63,0,216,113,38,7,155,3,3,8,163,50,0,211,165,39,8,216,10,4,11,227,40,0,269,64,19,0,88,3,0,3,91,24,0,117,27,3,3,41,0,0,0,43,5,0,42,24,0,0,26,0,0,0,21,5,0,34,26,0,0,30,0,0,0,35,6,0,38,124,56,17,193,7,12,19,210,133,16,354,17,6
POA3031,0,0,0,0,3,0,3,3,26,0,28,0,0,0,0,0,0,0,7,12,0,17,3,14,0,11,4,6,10,29,37,0,62,0,6,0,5,3,5,4,10,24,0,42,0,12,0,14,4,5,11,25,47,0,73,0,21,0,23,3,3,3,26,30,0,57,0,18,4,20,0,5,6,23,34,0,61,10,8,0,25,0,0,0,25,43,0,62,13,10,0,28,0,0,4,28,27,0,55,4,16,0,23,0,0,0,23,18,0,35,14,5,0,28,0,0,0,30,10,0,39,8,4,0,10,0,0,0,10,3,0,12,17,6,0,25,0,0,0,25,15,0,42,7,3,0,13,0,0,0,13,0,0,13,4,0,0,3,0,0,0,3,0,0,5,9,0,0,9,0,0,0,9,0,0,9,8,0,0,8,0,0,0,8,0,0,8,15,14,7,33,3,3,3,37,27,0,61,0,3
POA3032,0,0,0,0,0,0,3,4,23,0,28,0,0,0,0,0,0,0,0,11,0,15,0,9,3,8,7,3,9,24,34,0,57,3,9,0,11,3,3,12,20,38,0,61,0,6,4,14,3,3,9,19,31,0,50,3,16,5,30,4,3,8,36,33,0,64,5,23,3,35,3,0,7,34,27,0,59,12,29,0,40,3,0,5,43,33,0,81,27,20,0,51,0,0,0,52,45,0,93,35,16,0,53,0,0,3,53,24,3,77,33,12,0,49,0,0,0,49,19,0,71,13,12,4,32,0,0,0,32,19,0,47,52,9,3,66,3,0,4,70,22,0,84,6,5,3,15,0,0,0,15,12,0,31,7,0,0,9,0,0,0,9,7,0,18,24,3,0,26,0,0,0,26,5,0,30,13,3,0,23,0,0,0,23,5,0,25,27,16,3,48,3,0,3,49,35,4,88,7,3
POA3033,0,0,0,3,0,0,0,5,16,0,19,0,3,0,3,0,0,0,6,0,0,9,0,0,0,0,0,3,0,6,9,0,11,0,4,0,7,0,0,0,10,9,0,16,0,7,0,9,4,3,6,14,12,0,26,0,17,0,20,3,0,3,23,16,0,41,8,15,3,21,0,0,0,21,12,0,38,5,19,0,31,0,0,0,31,34,0,63,11,21,3,32,0,0,0,31,27,0,66,17,11,0,34,3,0,3,37,24,0,55,27,9,0,39,0,0,0,39,13,0,53,22,4,0,24,0,0,0,28,13,0,41,26,7,4,38,0,0,0,38,11,0,44,19,4,0,20,0,0,0,20,17,0,33,7,0,0,7,0,0,0,7,3,0,9,4,0,0,4,0,0,0,4,0,0,10,4,0,0,9,0,0,0,9,3,0,11,21,13,0,39,0,4,4,41,32,3,74,0,0
POA3034,0,0,0,0,0,3,3,3,3,0,6,0,3,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,7,0,15,0,4,0,4,0,0,0,5,3,0,9,0,3,0,3,0,0,3,4,17,0,21,3,14,5,26,3,0,3,28,18,0,48,6,7,3,16,0,3,3,18,24,0,48,4,11,0,17,0,0,0,21,29,0,53,14,10,3,31,0,0,0,31,35,0,69,11,12,0,20,0,0,0,20,20,0,41,19,7,0,24,0,0,0,26,15,0,45,9,3,0,18,0,0,0,18,14,0,30,9,0,0,9,0,0,0,14,12,0,26,4,3,0,13,0,0,0,13,4,0,19,4,0,0,3,0,0,0,3,3,0,8,3,0,0,3,0,0,0,3,0,0,4,9,0,0,12,0,0,0,12,3,0,14,15,3,3,28,0,0,0,28,19,0,48,0,0
POA3036,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,3,3,0,3,0,0,0,0,0,0,0,0,4,0,7,3,5,0,12,0,0,0,12,3,0,12,3,10,0,9,0,0,0,9,3,0,11,3,0,0,10,0,0,0,10,8,0,16,6,11,0,17,0,0,0,15,11,0,30,11,4,0,16,0,0,0,16,0,0,23,8,3,0,9,0,0,0,9,3,0,12,10,0,0,10,0,0,0,10,3,0,9,15,0,0,20,0,0,0,16,5,0,25,9,0,3,10,0,0,0,10,7,0,11,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,5,4,4,0,11,0,0,0,11,12,0,24,4,0
POA3037,0,0,0,0,5,4,13,13,43,0,53,0,8,0,4,0,0,0,9,15,0,21,0,10,0,15,7,9,15,29,40,0,69,3,14,0,19,5,8,12,31,40,0,70,3,28,3,30,6,7,6,43,56,0,93,14,56,3,67,4,15,18,89,59,0,151,32,65,8,102,4,3,11,110,74,0,180,61,63,4,125,0,5,12,137,65,0,201,93,58,3,153,3,3,3,154,74,0,229,77,34,0,113,5,3,8,119,59,0,182,78,18,3,98,3,3,10,107,27,0,131,54,8,3,65,4,0,6,70,26,0,94,80,30,12,118,3,4,5,125,32,0,161,41,12,0,51,0,0,3,55,12,0,69,24,9,0,26,0,0,0,25,6,0,31,6,0,0,5,0,0,0,5,0,0,4,17,0,0,17,0,0,0,17,0,0,17,63,39,5,111,9,5,16,124,65,6,191,4,3
POA3038,0,0,0,0,0,0,0,3,20,0,25,0,0,0,0,0,0,0,3,11,0,15,0,3,0,3,5,7,11,15,31,0,46,0,5,0,4,0,3,0,8,22,0,27,0,12,0,12,3,6,9,26,25,0,50,10,12,0,30,3,7,9,37,38,0,71,8,28,0,40,7,8,9,49,30,0,78,27,21,3,49,3,3,9,52,45,0,101,50,30,5,86,3,3,3,86,52,0,135,38,10,3,54,0,0,0,54,26,0,82,31,12,3,50,0,0,0,51,18,0,70,33,6,0,39,0,0,0,39,24,0,67,45,9,3,58,0,3,3,59,19,0,82,27,0,0,30,0,0,0,30,8,0,40,16,3,0,18,0,0,0,18,5,0,24,11,0,0,14,0,0,0,14,3,0,13,17,0,0,20,0,0,0,20,5,0,23,35,24,5,67,4,0,7,72,47,3,125,3,3
POA3039,0,0,0,0,0,0,0,0,5,0,5,0,0,0,4,0,0,0,4,4,0,3,0,0,0,0,0,0,0,3,7,0,6,0,0,0,3,0,0,0,3,4,0,6,0,4,0,4,0,0,0,4,11,0,12,0,13,0,13,0,3,6,15,15,0,28,0,13,0,19,0,0,0,19,14,0,30,7,4,0,12,0,0,0,11,17,0,31,7,11,0,19,0,0,0,20,19,0,34,18,9,3,26,0,0,0,26,14,0,43,14,8,0,20,0,0,0,20,12,0,31,18,7,0,19,0,0,0,24,6,0,29,27,3,0,27,0,0,0,27,7,0,36,9,3,0,13,0,0,0,13,8,0,22,3,3,0,7,0,0,0,4,3,0,9,7,0,0,7,0,0,0,7,3,0,8,7,3,0,6,0,0,0,6,0,0,13,12,6,0,20,0,0,0,19,15,0,37,0,0
POA3040,0,0,0,0,0,0,3,9,12,0,19,0,3,0,3,0,5,3,7,0,0,10,0,0,0,3,0,0,3,5,3,0,13,0,0,0,0,0,0,3,3,10,0,17,0,6,0,3,0,3,4,10,12,0,24,0,17,0,17,3,5,10,24,30,0,50,7,27,0,33,3,0,4,36,29,0,67,13,25,0,39,3,0,3,39,27,0,68,24,18,0,47,0,0,0,50,26,0,73,25,16,3,45,0,0,0,49,20,0,68,30,14,3,50,3,0,3,56,14,0,68,21,8,3,35,0,0,0,35,3,0,38,52,12,3,63,0,0,0,63,25,0,83,23,4,4,29,0,0,0,30,9,0,43,12,3,0,17,0,0,0,17,7,0,19,19,3,0,22,0,0,0,22,3,0,28,15,0,0,20,0,0,0,20,5,0,28,36,17,4,55,0,0,5,56,19,3,85,4,0
POA3041,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,5,0,6,6,6,0,11,0,3,4,12,0,0,18,6,8,0,16,0,0,0,16,12,0,25,9,7,0,13,0,0,4,17,14,0,29,17,14,0,30,0,0,0,35,24,0,53,20,10,0,26,3,0,0,32,10,0,44,18,9,0,22,0,0,0,22,11,0,29,16,3,0,17,0,0,0,20,8,0,27,18,7,0,33,0,0,0,33,11,0,46,10,0,0,11,0,0,0,11,7,0,19,3,0,0,6,0,0,0,6,0,0,6,5,0,0,5,0,0,0,5,0,0,4,11,4,0,18,0,0,0,18,3,0,14,21,6,0,26,3,0,3,26,6,0,35,3,0
POA3042,0,0,0,0,0,0,4,3,6,0,10,0,3,0,4,0,0,0,4,6,0,11,0,0,0,0,0,3,3,4,11,0,8,3,5,0,8,0,0,0,9,7,0,15,0,3,0,4,0,0,0,8,22,0,28,0,16,3,18,0,3,3,25,24,0,45,0,19,0,19,0,0,0,22,29,0,52,17,16,3,37,0,3,6,40,30,0,71,25,18,3,44,0,0,0,44,34,0,76,29,22,0,49,0,0,0,49,26,0,78,31,7,0,38,0,0,0,36,29,0,69,20,6,0,26,0,0,0,26,14,0,37,45,6,3,55,0,0,0,52,13,0,71,20,3,0,25,0,0,0,25,11,0,29,5,0,0,12,0,0,0,12,0,0,12,10,3,0,16,0,0,0,16,0,0,16,9,3,0,17,0,0,0,17,0,0,17,25,18,5,51,3,0,3,50,26,4,79,0,4
