POA_CODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
POA3636,34,0,0,0,0,34,22,0,0,0,0,20,27,0,3,0,0,33,59,3,0,0,0,63,81,3,0,0,0,84,173,3,0,0,0,173,101,0,0,0,0,101,58,0,0,0,0,55,11,0,0,0,0,11,18,0,0,0,0,18,14,0,0,0,0,14,27,0,0,0,0,34,622,11,6,0,0,649
POA3637,14,0,0,0,0,14,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,7,21,0,0,0,0,21,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,5,0,0,0,0,5,83,0,0,0,0,83
POA3638,18,0,0,0,0,20,20,0,0,0,0,20,19,0,0,0,0,20,34,0,0,0,0,38,34,0,0,0,0,34,61,0,0,0,0,61,24,0,0,0,0,24,17,0,0,0,0,16,11,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,13,251,0,3,4,0,258
POA3639,8,0,0,0,0,8,8,0,0,0,0,8,4,0,0,0,0,4,9,0,0,0,0,9,7,0,0,0,0,7,8,0,0,0,0,8,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,57,0,0,0,0,57
POA3640,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,11,0,0,0,0,11,16,0,0,0,0,16,37,0,0,0,0,37,25,0,0,0,3,25,15,0,0,0,0,15,0,0,0,0,0,3,4,0,0,0,0,4,14,0,0,0,0,14,8,0,0,0,0,8,144,0,0,0,3,144
POA3641,15,0,0,0,0,15,4,0,0,0,0,10,8,0,0,0,0,8,6,0,0,0,0,9,24,0,0,0,0,24,40,0,0,0,0,40,33,0,0,0,0,33,14,0,0,0,0,14,6,0,0,0,0,6,6,0,0,0,0,6,7,0,0,0,0,7,14,0,0,0,0,14,181,0,0,0,0,177
POA3644,43,0,0,0,0,43,37,0,0,0,0,37,24,5,0,0,0,28,36,0,0,0,0,34,113,0,0,0,0,118,239,0,0,0,0,243,171,0,0,0,0,176,134,0,0,0,0,134,44,0,0,0,0,44,26,0,0,0,0,26,15,0,0,0,0,19,62,0,0,0,0,62,950,4,3,0,3,964
POA3646,6,0,0,0,0,6,3,0,0,0,0,3,10,0,0,0,0,10,3,0,0,0,0,3,8,0,0,0,0,8,22,0,0,0,0,21,8,0,0,0,0,8,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,83,0,0,0,0,84
POA3647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3649,5,0,0,0,0,5,7,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,0,4,8,0,0,0,0,8,13,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,48,0,0,0,0,48
POA3658,46,0,0,0,0,46,30,0,0,0,0,30,39,0,0,0,0,37,57,0,0,0,0,64,78,0,3,0,0,79,267,0,6,0,3,274,220,0,3,0,0,223,136,0,0,0,0,136,55,0,0,0,0,55,38,0,0,0,0,38,20,0,0,0,0,20,61,0,0,0,0,60,1045,0,9,0,3,1061
POA3659,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,6,3,0,0,0,0,7,21,0,0,0,0,19,14,0,0,0,0,15,15,0,0,0,0,15,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,98,0,0,3,0,104
POA3660,44,0,0,0,0,50,31,0,3,0,0,32,28,0,0,0,0,27,65,0,0,0,0,65,98,0,4,0,0,107,203,0,0,0,0,202,146,0,0,0,0,150,89,0,3,0,0,95,32,0,0,0,0,32,21,0,0,0,0,20,18,0,0,0,0,16,44,0,0,0,0,44,819,3,14,0,3,839
POA3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3663,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
POA3664,11,0,0,0,0,11,5,0,0,0,0,5,3,0,0,0,0,3,9,0,0,0,0,9,12,0,0,0,0,16,33,0,0,0,0,33,29,0,0,0,0,29,19,0,0,0,0,19,0,0,0,0,0,0,6,0,0,0,0,6,8,0,0,0,0,8,6,0,0,0,0,6,143,0,0,0,0,141
POA3665,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,8,0,0,0,0,8,3,0,0,0,0,3,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,42,0,0,0,0,42
POA3666,37,0,0,0,0,37,26,0,0,0,0,29,29,0,0,0,0,29,56,0,3,0,0,58,65,0,0,0,0,67,124,0,0,0,0,124,66,0,0,0,0,69,49,0,0,0,0,49,18,0,0,0,0,18,17,0,0,0,0,17,9,0,0,0,0,12,29,0,0,0,0,29,524,3,3,0,0,531
POA3669,17,0,0,0,0,17,8,0,0,0,0,8,7,0,0,0,0,7,18,0,0,0,0,18,11,0,0,0,0,11,45,0,0,0,0,45,27,0,0,0,0,27,9,0,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,10,0,0,0,0,10,153,0,0,0,0,153
POA3670,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,4,13,0,0,0,0,13,15,0,0,0,0,15,18,0,0,0,0,18,14,0,0,0,0,14,10,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,83,0,0,0,0,82
POA3672,52,0,0,0,0,53,50,0,0,0,0,50,34,0,8,0,0,38,111,0,3,0,0,112,134,0,3,3,0,139,317,0,5,0,4,326,173,0,3,0,0,174,135,0,0,0,0,137,42,0,0,0,0,45,22,0,0,0,0,22,19,0,0,0,3,16,60,0,0,0,0,63,1144,3,22,4,10,1183
POA3673,12,0,0,0,0,12,3,0,0,0,0,3,13,0,0,0,0,13,7,0,0,0,0,7,18,0,0,0,0,18,44,0,0,0,0,44,44,0,0,0,0,45,34,0,0,0,0,36,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,21,213,0,0,0,0,219
POA3675,13,0,0,0,0,13,9,0,0,0,0,13,14,0,0,0,0,14,15,0,0,0,0,22,29,0,0,0,0,29,76,0,0,0,0,76,59,0,0,0,0,60,44,0,0,0,0,44,19,0,0,0,0,18,9,0,0,0,0,7,0,0,0,0,0,0,18,0,0,0,0,18,306,0,0,4,0,314
POA3677,94,3,0,0,0,99,75,0,0,0,0,77,60,0,0,0,0,65,126,13,0,0,0,140,236,16,0,0,0,252,606,25,3,0,0,628,444,8,0,0,0,457,267,0,0,0,0,267,71,0,0,0,0,71,41,3,0,0,0,48,19,0,0,0,0,21,82,3,0,0,0,89,2125,74,7,3,4,2208
POA3678,46,0,0,0,0,46,29,0,0,0,0,29,17,0,0,0,0,17,36,0,0,0,0,36,62,0,0,0,0,62,168,0,0,0,0,173,137,0,0,0,0,137,139,0,0,0,0,142,65,0,0,0,0,65,46,0,0,0,0,43,21,0,0,0,0,21,39,0,0,0,0,44,808,0,4,3,8,821
POA3682,10,0,0,0,0,10,3,0,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,10,9,0,0,0,0,9,14,0,0,0,0,14,9,0,0,0,0,9,16,0,0,0,0,16,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,87,0,0,0,0,85
POA3683,3,0,0,0,0,3,17,0,0,0,0,17,10,0,0,0,0,10,23,0,0,0,0,23,28,0,0,0,0,23,74,0,0,0,0,71,48,0,0,0,3,50,35,0,0,0,0,35,7,0,0,0,0,7,9,0,0,0,0,13,10,0,0,0,0,10,11,0,0,0,0,18,274,0,0,0,8,288
POA3685,23,0,0,0,0,23,6,0,0,0,0,6,15,0,3,0,0,22,23,0,0,0,0,20,36,0,0,0,0,41,101,0,0,0,0,108,70,0,0,0,0,75,35,0,0,3,0,36,17,0,0,0,0,17,5,0,0,0,0,5,3,0,0,0,0,3,17,0,0,0,0,12,354,3,3,3,0,362
POA3687,4,0,0,0,0,4,6,0,0,0,0,6,4,0,0,0,0,4,11,0,0,0,0,11,17,0,0,0,0,16,37,0,0,0,0,43,37,0,0,0,0,38,19,0,0,0,0,19,6,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,161,0,4,0,0,165
POA3688,13,0,0,0,0,13,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,17,0,0,0,0,17,54,0,0,0,0,53,35,0,0,0,0,35,32,0,0,0,0,37,13,0,0,0,0,13,11,0,0,0,0,11,7,0,0,0,0,7,10,0,0,0,0,10,219,0,0,0,0,216
POA3690,168,10,0,0,0,177,97,5,0,0,0,108,91,3,0,0,0,95,200,15,3,0,0,217,300,23,5,0,0,327,1011,52,9,0,0,1074,957,13,0,0,0,975,600,3,3,0,0,607,168,0,0,0,0,171,115,0,0,0,3,116,55,0,0,0,0,55,153,7,3,0,0,161,3914,128,24,3,4,4074
POA3691,43,0,0,0,0,42,36,0,0,0,0,36,30,0,0,0,0,31,55,0,0,0,0,60,94,0,0,0,4,94,222,3,0,0,0,228,304,0,0,0,0,300,313,0,0,0,4,323,108,0,0,0,4,112,63,0,0,0,0,67,32,0,0,0,0,30,61,0,0,0,0,59,1351,5,0,4,27,1382
POA3694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3695,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,9,0,0,0,0,9,11,0,0,0,0,11,9,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,67,0,0,0,0,67
POA3697,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,19,0,0,0,0,19,15,0,0,0,0,15,11,0,0,0,0,11,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,69,0,0,0,3,74
POA3698,11,0,0,0,0,11,6,0,0,0,0,6,7,0,0,0,0,5,3,0,0,0,0,3,10,0,0,0,0,12,21,0,0,0,4,23,20,0,0,0,0,25,6,0,0,0,3,7,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,7,3,0,0,0,0,3,99,0,3,0,12,110
POA3699,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,18,0,0,0,0,18,25,0,0,0,0,25,26,0,0,0,0,27,14,0,3,0,0,16,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,7,107,0,8,0,0,114
POA3700,3,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,14,0,0,0,0,21,19,0,0,0,0,19,57,0,0,0,0,56,15,0,0,0,0,15,18,0,0,0,0,18,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,9,156,0,0,0,0,162
POA3701,11,0,0,0,0,16,10,0,0,0,0,10,3,0,0,0,0,3,17,0,0,0,0,17,12,0,0,0,0,12,16,0,0,0,0,16,13,0,0,0,0,13,15,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,10,0,0,0,0,10,115,0,0,0,3,122
POA3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
POA3705,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,35,0,0,0,0,35
POA3707,10,0,0,0,0,10,15,0,0,0,0,15,14,0,0,0,0,14,28,0,0,0,0,25,24,0,0,0,0,24,35,0,0,0,0,35,14,0,0,0,0,14,12,0,0,0,0,12,3,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,3,11,0,0,0,0,11,175,0,0,0,0,179
POA3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
POA3709,4,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,32,0,0,0,0,30
POA3711,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,8,0,0,0,0,8,13,0,0,0,0,12,11,0,0,0,0,11,13,0,0,0,0,13,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,6,0,0,0,0,6,69,0,0,0,0,72
POA3712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,4,0,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,3,35
POA3713,9,0,0,0,0,9,4,0,0,0,0,4,12,0,0,0,0,11,7,0,0,0,0,12,12,0,0,0,0,12,24,0,0,0,0,22,9,0,0,0,0,9,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,93,0,0,0,0,94
POA3714,16,0,0,0,0,15,12,0,0,0,0,12,16,0,0,0,0,16,28,0,0,0,0,28,38,0,0,0,0,42,115,0,0,0,0,117,87,0,0,0,0,87,54,0,0,0,0,57,18,0,0,0,0,15,9,0,0,0,0,10,3,0,0,0,0,4,20,0,0,0,0,17,408,3,0,0,0,419
POA3715,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,6,3,0,0,0,0,3,8,0,0,0,0,8,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,42,0,0,0,0,45
POA3717,20,0,0,0,0,18,10,0,0,0,0,10,9,0,0,0,0,9,12,0,0,0,0,12,27,0,0,0,0,27,64,0,0,0,0,73,61,0,0,0,0,61,51,0,0,0,0,48,12,0,0,0,0,12,11,0,0,0,0,11,9,0,0,0,0,9,20,3,0,0,0,24,296,3,0,0,3,307
POA3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,3
POA3719,4,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,10,6,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,4,42
POA3720,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,17,0,0,0,0,17,11,0,0,0,0,11,5,0,0,0,0,5,10,0,0,0,0,10,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,7,70,0,0,0,0,73
POA3722,23,0,0,0,0,23,20,0,0,0,0,20,15,0,0,0,0,15,22,0,0,0,0,22,54,0,3,0,0,55,118,0,0,0,0,118,120,0,0,0,0,123,96,0,0,0,0,96,30,0,0,0,0,30,21,0,0,0,0,23,7,0,0,0,0,7,29,0,0,0,0,29,557,3,3,0,0,560
POA3723,20,0,0,0,0,24,7,0,0,0,0,7,16,0,0,0,0,16,15,0,0,0,0,15,34,0,0,0,0,39,68,0,0,0,0,66,49,0,0,0,0,54,42,0,0,0,0,42,14,0,0,0,0,14,19,0,0,0,0,16,4,0,0,0,0,7,22,0,0,0,0,20,309,0,0,3,3,323
POA3725,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,11,0,0,0,0,11,21,0,0,0,0,21,17,0,0,0,0,17,14,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,87,0,0,0,0,87
POA3726,8,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,11,0,0,0,0,11,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,50,0,0,0,0,50
POA3727,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,4,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,31,0,0,0,0,35
POA3728,5,0,0,0,0,5,9,0,0,0,0,9,3,0,0,0,0,3,4,0,0,0,0,4,9,0,0,0,0,9,24,0,0,0,0,24,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,73,0,0,0,0,73
POA3730,45,0,3,0,4,53,27,0,0,0,0,27,18,0,0,0,0,18,46,0,0,0,0,54,74,0,3,0,0,77,214,0,0,0,0,214,189,0,0,0,0,192,144,0,0,0,0,146,51,0,0,0,0,54,26,0,0,0,0,26,21,0,0,0,0,20,45,0,0,0,0,45,907,13,10,0,3,928
POA3732,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,12,0,0,0,0,12,11,0,0,0,0,11,13,0,0,0,0,13,18,0,0,0,0,18,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,9,0,0,0,0,9,8,0,0,0,0,8,94,0,0,0,0,94
POA3733,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
POA3735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,6,14,0,0,0,0,14,15,0,0,0,0,15,15,0,0,0,0,15,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,57,0,0,0,0,57
POA3737,29,0,0,0,0,29,14,0,0,0,0,14,13,0,0,0,0,13,30,0,0,0,0,30,43,0,0,0,0,43,133,3,0,0,0,132,87,0,0,0,0,90,75,0,0,0,0,76,30,0,0,0,0,30,20,0,0,0,0,20,8,0,0,0,0,8,25,0,0,0,0,25,489,5,0,4,0,493
POA3738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31
POA3739,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
POA3740,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,3,9,3,0,0,0,9,9,0,0,0,0,11,27,0,0,0,0,25,21,0,0,0,0,21,12,0,0,0,0,19,8,0,0,0,0,8,9,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,6,123,3,0,0,0,128
POA3741,17,0,3,0,0,17,10,0,3,0,0,18,10,0,3,0,0,13,11,0,0,0,0,12,20,0,3,0,3,25,60,0,3,0,0,61,57,0,0,0,0,62,42,3,0,0,3,45,12,0,0,0,0,12,12,0,0,0,0,12,11,0,0,0,0,13,8,0,0,0,0,8,272,5,14,0,8,297
POA3744,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,12,0,0,0,0,12,17,0,0,0,0,17,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,63
POA3746,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,4,9,0,0,0,0,9,15,0,0,0,0,15,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,53,0,0,0,0,57
POA3747,25,0,0,0,0,25,13,0,0,0,0,13,18,0,0,0,0,18,32,0,0,0,0,33,44,0,0,0,0,44,101,0,0,0,0,102,125,3,0,0,0,126,79,0,0,0,3,83,30,0,0,0,0,28,11,0,0,0,4,18,9,0,0,0,0,9,21,0,0,0,0,22,509,8,4,0,11,523
POA3749,7,0,0,0,0,7,17,0,0,0,0,17,0,0,0,0,0,0,11,0,0,0,0,11,6,0,0,0,0,9,51,0,0,0,0,51,53,0,0,0,0,56,56,0,0,0,0,56,11,0,0,0,0,11,15,0,0,0,0,15,5,0,0,0,0,5,16,0,0,0,0,16,248,0,0,4,0,249
POA3750,33,0,0,0,0,33,7,0,0,0,0,7,5,0,0,0,0,5,19,3,0,0,0,22,41,0,0,0,0,41,130,7,0,0,0,140,330,18,0,0,3,353,686,14,3,0,0,697,233,0,0,0,3,237,98,0,0,0,0,98,57,0,0,0,0,57,72,0,0,0,0,71,1703,40,4,0,8,1751
POA3751,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
POA3752,112,25,0,0,0,141,46,12,0,0,0,54,45,11,0,0,0,54,73,12,0,0,0,81,119,20,0,0,0,136,426,85,0,0,0,508,717,131,0,0,0,852,1111,129,0,0,0,1239,425,36,0,0,0,463,271,16,0,0,0,285,131,10,0,0,0,145,158,18,0,0,0,175,3641,489,0,0,5,4134
POA3753,14,0,0,0,0,16,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,10,0,0,0,0,10,43,0,0,0,0,43,68,0,0,0,0,68,151,3,0,0,0,150,56,0,0,0,0,56,38,0,0,0,0,42,9,0,0,0,0,9,31,0,0,0,0,31,430,7,0,0,0,436
POA3754,134,10,0,0,0,139,74,4,0,0,0,75,61,3,0,0,0,64,105,14,0,0,0,119,182,27,0,0,0,205,614,81,8,0,0,703,1316,155,5,0,3,1478,2323,143,0,3,3,2480,862,49,3,0,0,919,403,24,0,0,0,430,175,9,0,0,0,179,225,19,0,0,0,243,6470,535,20,3,5,7041
POA3755,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,28,0,0,0,0,33
