"Sequential_Number","Short_Code","Long_Code","DataPack_File","Census_Table","Datapacks_CSV","Topic_Name","Topic_Geopackage","Geopackage","Geopackage_Table","Geopackage_Field","Column_Is_Renamed_From_original"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_QLD_SSC_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_qld_short.gpkg","census2016_eiuwa_qld_ssc_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_QLD_STE_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_qld_short.gpkg","census2016_eiuwa_qld_ste_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_QLD_SUA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_qld_short.gpkg","census2016_eiuwa_qld_sua_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_QLD_UCL_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_qld_short.gpkg","census2016_eiuwa_qld_ucl_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_SA_CED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_ced_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_SA_GCCSA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_gccsa_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_SA_LGA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_lga_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_SA_POA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_poa_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_SA_RA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_ra_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_SA_SA1_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_sa1_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_SA_SA2_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_sa2_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_SA_SA3_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_sa3_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_SA_SA4_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_sa4_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_SA_SED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_sed_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_SA_SOSR_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_sosr_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_SA_SOS_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_sos_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_SA_SSC_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_ssc_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_SA_STE_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_ste_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_SA_SUA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_sua_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_SA_UCL_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_ucl_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_TAS_CED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_ced_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_TAS_GCCSA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_gccsa_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_TAS_LGA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_lga_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_TAS_POA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_poa_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_TAS_RA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_ra_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_TAS_SA1_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_sa1_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_TAS_SA2_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_sa2_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_TAS_SA3_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_sa3_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_TAS_SA4_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_sa4_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_TAS_SED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_sed_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_TAS_SOSR_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_sosr_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_TAS_SOS_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_sos_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_TAS_SSC_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_ssc_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_TAS_STE_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_ste_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_TAS_SUA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_sua_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_TAS_UCL_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_ucl_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_VIC_CED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_ced_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_VIC_GCCSA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_gccsa_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_VIC_LGA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_lga_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_VIC_POA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_poa_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_VIC_RA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_ra_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_VIC_SA1_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_sa1_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_VIC_SA2_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_sa2_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_VIC_SA3_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_sa3_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_VIC_SA4_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_sa4_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_VIC_SED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_sed_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_VIC_SOSR_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_sosr_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_VIC_SOS_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_sos_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_VIC_SSC_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_ssc_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_VIC_STE_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_ste_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_VIC_SUA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_sua_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_VIC_UCL_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_ucl_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_WA_CED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_ced_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_WA_GCCSA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_gccsa_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_WA_LGA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_lga_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_WA_POA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_poa_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_WA_RA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_ra_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_WA_SA1_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_sa1_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_WA_SA2_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_sa2_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_WA_SA3_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_sa3_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_WA_SA4_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_sa4_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_WA_SED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_sed_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_WA_SOSR_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_sosr_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_WA_SOS_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_sos_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_WA_SSC_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_ssc_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_WA_STE_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_ste_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_WA_SUA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_sua_short","P_1250_1499_35_44_yrs","NO"
"G6197","P_1250_1499_35_44_yrs","Persons_1250_1499_Age_35_44_years","G17C","G17b","2016Census_G17C_WA_UCL_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_ucl_short","P_1250_1499_35_44_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_ACT_CED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_ced_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_ACT_GCCSA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_gccsa_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_ACT_LGA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_lga_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_ACT_POA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_poa_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_ACT_RA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_ra_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_ACT_SA1_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_sa1_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_ACT_SA2_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_sa2_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_ACT_SA3_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_sa3_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_ACT_SA4_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_sa4_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_ACT_SED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_sed_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_ACT_SOSR_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_sosr_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_ACT_SOS_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_sos_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_ACT_SSC_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_ssc_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_ACT_STE_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_ste_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_ACT_SUA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_sua_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_ACT_UCL_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_ucl_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_AUS_CED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_ced_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_AUS_GCCSA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_gccsa_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_AUS_LGA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_lga_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_AUS_POA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_poa_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_AUS_RA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_ra_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_AUS_SA1_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_sa1_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_AUS_SA2_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_sa2_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_AUS_SA3_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_sa3_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_AUS_SA4_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_sa4_short","P_1250_1499_45_54_yrs","NO"
