SA1_7DIGITCODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
2101121,0,0,0,0,0,0,4,0,4,3,4,0,9,0,0,0,9,7,0,17
2101122,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,10,6,0,15
2101123,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,3,0,14
2101124,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,3
2101125,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,3,0,10
2101201,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,10,7,0,19
2101202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
2101203,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,3,0,5
2101204,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,9,0,8
2101205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,8
2101206,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,3,7,0,0,14
2101207,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,0,0,4
2101208,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
2101209,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,6,10,0,15
2101210,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,6,0,11
2101211,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,5,8,0,12
2101212,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,3,0,6
2101213,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,3,0,12
2101214,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,11,7,0,21
2101215,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,6,0,0,10
2101216,0,0,0,0,0,0,0,0,0,4,3,0,11,0,0,0,11,3,0,18
2101217,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,4,5,8,0,18
2101301,0,0,0,0,0,0,0,0,0,3,10,0,13,3,0,3,12,12,0,26
2101302,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,8,5,0,8
2101303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2101304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10
2101305,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,12
2101306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
2101307,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,9,0,11
2101308,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,3,11,11,0,14
2101309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2101310,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,4,4,0,7
2101401,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,3,6,4,0,13
2101402,0,0,0,0,0,0,0,3,3,0,5,0,4,0,0,0,4,3,3,11
2101403,0,0,0,0,0,0,0,0,0,9,3,0,13,0,0,0,13,6,0,19
2101404,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,0,4,12,0,19
2101405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
2101407,0,0,0,0,0,0,0,0,0,3,4,0,10,3,0,3,9,4,0,15
2101408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5
2101409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101410,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,3,3,0,8
2101411,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,9,4,0,9
2101412,0,0,0,0,0,0,0,0,0,3,9,0,6,0,0,0,6,9,0,17
2101413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
2101501,0,0,0,0,0,0,0,0,0,6,6,0,7,0,0,0,11,5,0,16
2101502,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,10,3,0,10
2101503,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,4
2101504,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,8,0,12
2101505,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,15,0,19
2101506,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,7,10,0,17
2101507,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,10,8,0,21
2101508,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,4,0,5
2101509,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,8,6,0,9
2101510,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,9
2101511,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,8,5,0,13
2101512,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,12,11,0,22
2101601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,7,0,12
2101602,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,7,14,3,28
2101603,0,0,0,0,0,0,0,0,0,4,4,0,12,0,0,0,12,9,0,17
2101604,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,20,0,26
2101605,0,0,0,0,0,0,3,0,3,0,3,0,5,4,0,3,12,18,0,32
2101606,0,0,0,0,0,0,3,0,3,0,8,0,7,3,0,3,14,26,0,39
2101607,0,0,0,0,0,0,0,0,0,3,5,0,8,0,0,0,8,12,0,24
2101608,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,14,12,0,21
2101609,0,0,0,0,0,0,0,0,0,3,3,0,7,0,3,3,13,23,0,32
2101610,0,0,0,0,0,0,0,0,0,0,8,3,13,0,0,0,15,10,0,30
2101611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
2101612,0,0,0,0,0,0,0,0,0,7,6,0,10,0,0,0,10,10,0,22
2101613,0,0,0,0,0,0,0,0,0,3,6,0,7,3,3,3,15,14,0,29
2101614,0,0,0,0,0,0,3,0,3,5,4,0,11,0,0,0,15,19,0,29
2101615,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
2101616,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,12,9,0,18
2101617,0,0,0,0,0,0,0,0,0,4,6,0,10,0,0,0,10,10,0,22
2101618,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,5,11,0,17
2101619,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,9,15,0,24
2101620,0,0,0,0,0,0,0,0,0,5,3,0,6,0,0,0,6,12,0,19
2101621,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
2101701,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,11,0,19
2101702,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,8
2101703,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,5,0,14
2101704,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,12,0,11
2101705,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,3,8,9,0,12
2101706,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,5,6,0,18
2101707,0,0,0,0,0,0,0,0,0,3,3,3,6,0,0,0,12,4,0,20
2101708,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,5,4,0,13
2101709,0,0,0,0,0,0,0,0,0,4,4,0,9,0,3,3,12,8,0,21
2101710,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,8,13,0,22
2101711,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,18,0,17
2101712,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,16,0,25
2101713,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,10,0,17
2101714,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,9,6,0,19
2101715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,7
2101801,0,0,0,0,0,0,0,0,0,4,12,0,13,0,0,3,21,20,0,41
2101802,0,0,0,0,0,0,0,0,0,3,5,0,11,0,0,0,13,6,0,17
2101803,0,0,0,0,0,0,0,0,0,3,6,3,11,0,0,0,18,7,0,26
2101804,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,13,0,15
2101805,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,4,10,12,0,24
2101806,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,15,0,24
2101807,0,0,0,0,0,0,3,0,3,5,5,0,15,0,0,0,17,16,0,30
2101808,0,0,0,0,0,0,0,0,0,3,5,0,13,0,0,0,13,3,0,17
2101809,0,0,0,0,0,0,0,0,0,3,7,0,6,0,0,0,6,4,0,14
2101810,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,6,3,0,11
2101811,0,0,0,0,0,0,0,0,0,7,3,0,14,4,4,8,16,24,0,36
2101812,0,0,0,0,0,0,3,0,3,0,7,0,5,0,3,3,6,27,0,35
2101813,0,0,0,0,0,0,0,0,0,10,3,0,20,0,0,0,21,13,0,28
2101814,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,4,0,8
2101815,0,0,0,0,0,0,0,0,0,9,4,0,15,0,3,4,17,3,0,24
2101816,0,0,0,0,0,0,0,0,0,7,4,3,8,0,0,0,9,3,0,16
2101817,0,0,0,0,0,0,0,0,0,7,9,0,21,0,3,3,23,20,0,45
2101818,0,0,0,0,0,0,0,0,0,7,11,0,16,0,3,3,19,7,0,29
2101819,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,6,0,13
2101820,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,4
2101821,0,0,0,0,0,0,0,0,0,3,7,0,10,0,0,0,10,9,0,16
2101822,0,0,0,0,0,0,0,0,0,6,4,0,8,0,0,0,5,3,0,14
2101823,0,0,0,0,0,0,0,0,0,6,5,3,15,0,0,0,15,11,0,27
2101824,0,0,0,0,0,0,0,0,0,15,3,0,17,0,4,4,25,6,0,29
2101825,0,0,0,0,0,0,0,0,0,4,6,0,13,0,3,3,14,5,0,21
2101826,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,8,9,0,10
2101827,0,0,0,0,0,0,0,0,0,13,13,0,22,0,3,3,30,7,0,36
2101828,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,3,11,21,0,26
2101829,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,3,0,10
2101830,0,0,0,0,0,0,0,0,0,9,10,0,24,0,3,3,24,17,0,43
2101831,0,0,0,0,0,0,0,0,0,3,9,0,13,0,0,6,18,8,0,25
2101832,0,0,0,0,0,0,0,0,0,4,5,0,11,0,0,0,11,8,0,22
2101833,0,0,0,0,0,0,0,0,0,6,9,3,17,0,0,0,21,5,0,22
2101834,0,0,0,0,0,0,0,0,0,5,5,0,11,0,0,0,9,0,0,9
2101835,0,0,0,0,0,0,0,0,0,3,14,0,18,3,0,3,23,16,0,33
2101836,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,3,12,13,0,27
2101837,0,0,0,0,0,0,0,0,0,4,7,0,13,0,6,6,18,13,0,28
2101838,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,9,11,0,20
2101901,0,0,0,0,0,0,0,0,4,6,10,0,13,0,3,3,19,19,0,35
2101902,0,0,0,0,0,0,0,0,0,6,4,3,14,0,5,3,16,18,0,42
2101903,0,0,0,0,0,0,0,0,0,6,3,0,10,3,0,3,10,16,0,27
2101904,0,0,0,0,0,0,0,0,3,3,17,3,20,0,0,0,20,27,3,44
2101905,0,0,0,0,0,0,3,0,3,11,7,0,18,0,0,0,18,21,0,44
2101906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101907,0,0,0,0,0,0,0,0,0,10,10,0,22,0,0,3,24,27,0,49
2101908,0,0,0,0,0,0,0,0,0,4,6,0,13,0,0,0,16,16,0,34
2101909,0,0,0,0,0,0,0,0,3,13,10,0,21,0,0,0,22,16,0,37
2101910,0,0,0,0,0,0,0,0,0,4,4,3,11,0,0,0,11,7,0,18
2101911,0,0,0,0,0,0,0,0,0,4,5,4,16,0,0,3,16,14,0,29
2101912,0,0,0,0,0,0,0,0,3,14,18,0,41,3,3,7,44,28,0,73
2101913,0,0,0,0,0,0,3,0,6,4,3,0,9,0,0,0,14,10,0,28
2101914,0,0,0,0,0,0,0,0,0,3,3,0,7,3,0,6,15,10,0,20
2101915,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,5,10,0,19
2101916,0,0,0,0,0,0,0,0,0,3,4,0,12,0,0,0,12,7,0,13
2101917,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,6,4,0,11
2101918,0,0,0,0,0,0,0,0,0,3,6,0,9,0,0,0,9,8,0,17
2101919,0,0,0,0,0,0,0,0,0,6,0,0,10,0,5,5,15,18,0,31
2101920,0,0,0,0,0,0,0,0,0,13,7,0,24,0,0,3,27,22,0,46
2101921,0,0,0,0,0,0,0,0,0,6,16,0,23,3,3,6,29,37,0,63
2101922,0,0,0,0,0,0,0,0,0,8,6,0,17,0,0,4,24,13,0,34
2101923,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,5,6,5,0,19
2101924,0,0,0,0,0,0,0,0,0,4,9,0,12,0,0,0,12,10,0,27
2102001,0,0,0,0,0,0,0,0,0,0,8,0,6,0,3,4,13,8,0,22
2102002,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,7,0,0,7
2102003,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,8,3,0,10
2102004,0,0,0,0,0,0,0,0,0,9,3,0,9,0,0,0,9,3,0,18
2102005,0,0,0,0,0,0,0,0,0,6,10,0,14,0,0,0,13,17,0,25
2102006,0,0,0,0,0,0,0,0,0,10,3,0,10,0,0,4,14,5,0,19
2102007,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,10,0,13
2102008,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,12
2102009,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,3,0,5
2102010,0,0,0,0,0,0,0,0,0,3,5,0,9,0,0,0,9,10,0,14
2102011,0,0,0,0,0,0,0,0,0,7,3,0,14,0,0,0,14,3,0,17
2102012,0,0,0,0,0,0,0,0,0,5,4,0,13,0,3,3,14,7,0,21
2102013,0,0,0,0,0,0,0,0,0,5,5,0,12,0,0,0,12,3,0,14
2102014,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,4
2102015,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,5,9,0,21
2102016,0,0,0,0,0,0,3,0,3,3,0,0,7,0,0,0,7,4,0,13
2102017,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,8
2102018,0,0,0,0,0,0,0,0,0,3,10,0,13,0,0,0,13,8,0,22
2102019,0,0,0,0,0,0,0,0,0,6,8,0,14,0,0,0,15,23,0,33
2102020,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,6,0,9
2102021,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,0,9,6,0,18
2102022,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,10,3,0,8
2102023,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,3,10,10,0,21
2102024,0,0,0,0,0,0,0,0,0,9,5,4,13,4,0,4,16,3,0,22
2102025,0,0,0,0,0,0,0,0,0,11,8,0,19,0,0,0,19,5,0,25
2102026,0,0,0,0,0,0,0,0,0,7,13,0,22,0,0,3,22,10,0,32
2102027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2102028,0,0,0,0,0,0,0,0,0,10,11,0,13,0,0,0,13,9,0,24
2102029,0,0,0,0,0,0,0,0,0,5,9,0,16,0,0,0,14,4,0,21
2102030,0,0,0,0,0,0,0,0,0,5,8,0,18,0,0,0,18,3,0,26
2102031,0,0,0,0,0,0,0,3,3,6,3,0,8,3,3,4,14,16,3,35
2102032,0,0,0,0,0,0,0,0,0,3,4,0,11,3,0,3,13,8,0,19
2102033,0,0,0,0,0,0,0,0,0,5,6,0,10,0,0,0,13,7,0,21
2102034,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,4,0,6
2102035,0,0,0,0,0,0,0,0,0,5,7,0,9,0,0,0,9,0,0,9
2102036,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,9,6,0,11
2102037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102038,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,0,3
2102039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102101,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,9,8,0,18
2102102,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,11,5,0,10
2102103,0,0,0,0,0,0,0,0,0,3,8,0,13,0,0,0,14,12,0,26
2102104,0,0,0,0,0,0,0,0,0,4,16,3,29,0,0,0,29,15,0,43
2102105,0,0,0,0,0,0,0,0,0,10,8,0,23,0,0,0,25,13,0,36
2102106,0,0,0,0,0,0,0,0,0,4,0,3,8,0,0,0,8,4,0,10
2102107,0,0,0,0,0,0,3,0,3,3,6,0,16,0,0,0,16,9,0,28
2102108,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,4,0,9
2102109,0,0,0,0,0,0,0,0,0,11,3,0,11,0,0,0,11,4,0,18
2102110,0,0,0,0,0,0,0,0,0,4,4,0,11,0,0,0,9,3,0,14
2102111,0,0,0,0,0,0,0,0,0,6,3,0,8,0,0,0,8,6,0,14
2102112,0,0,0,0,0,0,0,0,0,10,0,3,14,0,0,0,14,8,0,16
2102113,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,9,8,0,14
2102114,0,0,0,0,0,0,0,0,0,5,4,0,11,0,0,0,11,3,0,17
2102115,0,0,0,0,0,0,0,0,0,9,12,0,20,0,4,4,20,10,0,34
2102116,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,9,5,0,12
2102117,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,9,4,0,11
2102118,0,0,0,0,0,0,0,0,0,11,10,0,21,0,0,0,21,3,0,22
2102119,0,0,0,0,0,0,0,0,0,6,5,0,20,0,0,0,19,6,0,24
2102120,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,6,4,0,13
2102121,0,0,0,0,0,0,0,0,0,6,4,0,14,0,0,0,10,4,0,24
2102122,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,4
2102123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102125,0,0,0,0,0,0,0,0,0,5,6,0,12,0,0,0,12,8,0,20
2102126,0,0,0,0,0,0,0,0,0,9,3,0,8,0,0,0,8,3,0,17
2102127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102201,0,0,0,0,0,0,0,0,0,4,4,0,14,0,0,0,15,13,0,27
2102202,0,0,0,0,0,0,0,0,0,3,8,0,14,0,3,3,16,12,0,32
2102203,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,10,0,16
2102204,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,7,3,0,10
2102205,0,0,0,0,0,0,0,0,0,5,11,3,13,0,0,0,18,3,0,23
2102206,0,0,0,0,0,0,0,0,0,10,10,0,15,0,0,0,17,3,0,27
2102208,0,0,0,0,0,0,0,0,0,12,7,3,15,0,0,0,21,7,0,21
2102209,0,0,0,0,0,0,0,0,0,6,4,0,10,0,0,0,11,10,0,16
2102210,0,0,0,0,0,0,0,0,0,6,7,0,9,0,0,0,9,8,0,18
2102211,0,0,0,0,0,0,0,0,0,8,7,0,15,0,0,0,16,6,0,19
2102212,0,0,0,0,0,0,0,0,0,8,12,0,14,0,0,0,16,12,0,28
2102213,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,8,10,0,19
2102214,0,0,0,0,0,0,0,0,0,3,7,0,6,0,0,0,6,11,0,20
2102215,0,0,0,0,0,0,0,0,0,8,4,0,13,0,3,3,13,13,0,25
2102216,0,0,0,0,0,0,0,0,0,0,8,3,8,3,0,4,11,8,0,22
2102217,0,0,0,0,0,0,0,3,3,7,6,0,13,3,0,3,18,18,3,35
2102218,0,0,0,0,0,0,0,0,0,12,3,0,16,3,0,3,15,16,0,30
2102219,0,0,0,0,0,0,0,0,0,3,11,0,15,0,0,0,15,11,0,23
2102220,0,0,0,0,0,0,0,0,0,3,3,0,6,0,3,3,9,6,0,14
2102221,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,4,7,0,12
2102222,0,0,0,0,0,0,0,0,0,3,10,0,13,0,0,0,13,15,0,26
2102223,0,0,0,0,0,0,0,0,0,7,3,0,8,0,0,0,13,10,0,19
2102224,0,0,0,0,0,0,0,0,0,4,7,4,12,0,0,3,11,15,0,23
2102225,0,0,0,0,0,0,0,0,0,10,5,0,14,0,0,0,18,12,0,29
2102226,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,0,11,12,0,22
2102227,0,0,0,0,0,0,0,0,0,3,8,0,13,0,0,0,11,17,0,28
2102228,0,0,0,0,0,0,0,0,0,3,7,0,12,0,0,0,15,7,0,22
2102229,0,0,0,0,0,0,0,0,0,7,4,3,14,0,3,3,18,12,0,29
2102230,0,0,0,0,0,0,0,0,0,6,4,0,15,0,0,0,15,9,0,19
2102231,0,0,0,0,0,0,0,0,0,5,3,0,10,0,0,0,10,9,0,25
2102232,0,0,0,0,0,0,0,0,0,12,8,0,17,0,0,0,17,16,0,37
2102233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
2102234,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,6,0,12
2102235,0,0,0,0,0,0,0,0,0,3,8,0,11,0,0,0,11,11,0,15
2102236,0,0,0,0,0,0,0,0,0,8,7,0,22,0,0,0,25,18,3,44
2102237,0,0,0,0,0,0,0,0,0,7,11,0,17,0,0,3,20,11,0,33
2102238,0,0,0,0,0,0,0,0,0,9,3,0,13,0,0,0,18,11,0,27
2102239,0,0,0,0,0,0,0,0,0,6,4,0,11,0,0,0,15,14,0,27
2102240,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,7,4,0,8
2102241,0,0,0,0,0,0,0,0,0,5,14,0,18,3,3,6,26,9,0,37
2102242,0,0,0,0,0,0,0,0,0,3,8,0,14,0,0,0,13,11,0,23
2102243,0,0,0,0,0,0,0,0,0,7,3,0,7,0,0,0,7,3,0,15
2102244,0,0,0,0,0,0,0,0,0,10,3,0,15,0,0,0,15,11,0,23
2102245,0,0,0,0,0,0,0,0,0,11,11,0,22,0,0,0,27,5,0,34
2102301,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,7,8,0,15
2102302,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,3,0,11
2102305,0,0,0,0,0,0,0,0,0,6,7,0,17,0,0,0,12,3,0,15
2102306,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,7,4,0,13
2102307,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,0,5,3,0,11
2102308,0,0,0,0,0,0,0,0,0,5,6,0,8,0,0,0,8,3,0,14
2102309,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,4
2102310,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,0,10,3,0,6
2102311,0,0,0,0,0,0,0,0,0,13,6,3,19,0,0,0,22,5,0,26
2102312,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,3,4,0,9
2102401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102402,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,3,0,0,4
2102403,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,9
2102405,0,0,0,0,0,0,0,0,0,7,7,0,20,0,0,0,22,3,0,24
2102407,0,0,0,0,0,0,0,0,0,9,8,0,20,0,0,0,20,0,0,16
2102408,0,0,0,0,0,0,0,0,0,14,13,0,28,0,0,0,33,5,0,42
2102409,0,0,0,0,0,0,0,0,0,12,5,3,22,0,0,0,23,5,0,28
2102410,0,0,0,0,0,0,0,0,0,3,9,0,14,0,0,0,14,6,0,15
2102411,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,8
2102412,0,0,0,0,0,0,0,0,0,3,5,0,14,0,0,0,14,0,0,13
2102413,0,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,13,0,0,12
2102414,0,0,0,0,0,0,0,0,0,7,6,0,6,0,0,0,9,4,0,11
2102415,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,10,0,0,13
2102417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102418,0,0,0,0,0,0,0,0,0,12,5,0,15,0,0,0,16,3,0,18
2102419,0,0,0,0,0,0,0,0,0,6,4,0,9,0,0,0,6,3,0,12
2102420,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,8,3,0,13
2102421,0,0,0,0,0,0,0,0,0,8,4,0,14,0,0,3,17,6,0,23
2102422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,9
2102501,0,0,0,0,0,0,0,0,0,10,5,0,15,0,0,0,15,7,0,22
2102502,0,0,0,0,0,0,0,0,0,4,9,0,20,0,4,4,20,14,0,35
2102503,0,0,0,0,0,0,0,0,0,9,10,4,22,0,0,0,23,3,0,32
2102504,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,8,0,18
2102505,0,0,0,0,0,0,0,0,0,3,8,0,16,0,0,3,16,13,0,23
2102506,0,0,0,0,0,0,0,0,0,5,5,3,12,3,0,3,18,11,0,25
2102507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102509,0,0,0,0,0,0,0,0,0,3,7,0,12,0,0,0,12,3,0,17
2102510,0,0,0,0,0,0,0,0,0,4,8,0,10,0,0,0,11,9,0,20
2102511,0,0,0,0,0,0,0,0,0,8,3,3,13,0,0,0,13,11,0,21
2102512,0,0,0,0,0,0,0,0,0,5,14,3,18,0,0,0,22,7,0,26
2102513,0,0,0,0,0,0,0,0,0,8,15,0,29,0,0,0,29,11,0,40
2102514,0,0,0,0,0,0,0,0,0,0,13,0,11,3,4,4,15,10,0,28
2102515,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,0,0,5
2102516,0,0,0,0,0,0,0,0,0,11,18,0,29,0,3,3,31,14,0,50
2102517,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,9,8,0,13
2102518,0,0,0,0,0,0,0,0,0,15,19,0,37,0,0,0,37,22,0,59
