"NRM_REGION","CATCHMENT","MMP_SITE_NAME","DEPTH","SITE_NO","LATITUDE","LONGITUDE","P_CODE","VISIT_NO","YEAR_CODE","SAMPLE_DATE","GROUP_CODE","COVER"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","6","2010","2010-07-06","Other","19.5"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","6","2010","2010-07-06","Soft Coral","0.75"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","7","2011","2011-06-02","Algae","52.38"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","7","2011","2011-06-02","Hard Coral","13.38"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","7","2011","2011-06-02","Other","33.5"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","7","2011","2011-06-02","Soft Coral","0.75"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","7","2011","2011-06-02","Algae","43.5"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","7","2011","2011-06-02","Hard Coral","35.13"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","7","2011","2011-06-02","Other","20.63"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","7","2011","2011-06-02","Soft Coral","0.75"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","8","2012","2012-06-23","Algae","66.59"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","8","2012","2012-06-23","Hard Coral","8.38"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","8","2012","2012-06-23","Other","24.28"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","8","2012","2012-06-23","Soft Coral","0.75"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","8","2012","2012-06-23","Algae","45"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","8","2012","2012-06-23","Hard Coral","35.38"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","8","2012","2012-06-23","Other","19.5"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","8","2012","2012-06-23","Soft Coral","0.13"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","9","2013","2013-06-03","Algae","57.88"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","9","2013","2013-06-03","Hard Coral","10.5"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","9","2013","2013-06-03","Other","31.13"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","9","2013","2013-06-03","Soft Coral","0.5"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","9","2013","2013-06-03","Algae","43.63"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","9","2013","2013-06-03","Hard Coral","36.13"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","9","2013","2013-06-03","Other","19.25"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","9","2013","2013-06-03","Soft Coral","1"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","10","2014","2014-06-28","Algae","43.88"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","10","2014","2014-06-28","Hard Coral","10.13"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","10","2014","2014-06-28","Other","44.38"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","10","2014","2014-06-28","Soft Coral","1.63"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","10","2014","2014-06-28","Algae","43.67"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","10","2014","2014-06-28","Hard Coral","36.06"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","10","2014","2014-06-28","Other","18.65"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","10","2014","2014-06-28","Soft Coral","1.63"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","11","2015","2015-05-22","Algae","64.88"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","11","2015","2015-05-22","Hard Coral","11.25"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","11","2015","2015-05-22","Other","21.75"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","11","2015","2015-05-22","Soft Coral","2.13"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","11","2015","2015-05-22","Algae","44.63"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","11","2015","2015-05-22","Hard Coral","38.13"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","11","2015","2015-05-22","Other","16.38"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","11","2015","2015-05-22","Soft Coral","0.88"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","12","2016","2016-06-08","Algae","52.5"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","12","2016","2016-06-08","Hard Coral","16.25"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","12","2016","2016-06-08","Other","27.13"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","12","2016","2016-06-08","Soft Coral","4.13"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","12","2016","2016-06-08","Algae","45.63"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","12","2016","2016-06-08","Hard Coral","38"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","12","2016","2016-06-08","Other","15.38"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","12","2016","2016-06-08","Soft Coral","1"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","13","2017","2017-05-01","Algae","50"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","13","2017","2017-05-01","Hard Coral","15.63"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","13","2017","2017-05-01","Other","32"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","13","2017","2017-05-01","Soft Coral","2.38"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","13","2017","2017-05-01","Algae","41.38"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","13","2017","2017-05-01","Hard Coral","40"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","13","2017","2017-05-01","Other","17.63"
"Burdekin","Burdekin","Magnetic","5","2","-19.156783","146.8622","IN","13","2017","2017-05-01","Soft Coral","1"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","1","2005","2005-05-18","Algae","19.63"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","1","2005","2005-05-18","Hard Coral","52.75"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","1","2005","2005-05-18","Other","17.5"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","1","2005","2005-05-18","Soft Coral","10.13"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","1","2005","2005-05-18","Algae","31.5"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","1","2005","2005-05-18","Hard Coral","45.5"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","1","2005","2005-05-18","Other","19.25"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","1","2005","2005-05-18","Soft Coral","3.75"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","2","2006","2006-08-22","Algae","30.32"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","2","2006","2006-08-22","Hard Coral","51.94"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","2","2006","2006-08-22","Other","14.33"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","2","2006","2006-08-22","Soft Coral","3.41"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","2","2006","2006-08-22","Algae","35.13"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","2","2006","2006-08-22","Hard Coral","48.63"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","2","2006","2006-08-22","Other","14.25"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","2","2006","2006-08-22","Soft Coral","2"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","3","2007","2007-06-13","Algae","18.16"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","3","2007","2007-06-13","Hard Coral","58.8"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","3","2007","2007-06-13","Other","16.92"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","3","2007","2007-06-13","Soft Coral","6.13"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","3","2007","2007-06-13","Algae","31.5"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","3","2007","2007-06-13","Hard Coral","48"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","3","2007","2007-06-13","Other","16.88"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","3","2007","2007-06-13","Soft Coral","3.63"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","5","2009","2009-05-24","Algae","27.77"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","5","2009","2009-05-24","Hard Coral","47.04"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","5","2009","2009-05-24","Other","23.05"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","5","2009","2009-05-24","Soft Coral","2.13"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","5","2009","2009-05-24","Algae","35.25"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","5","2009","2009-05-24","Hard Coral","45"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","5","2009","2009-05-24","Other","19.63"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","5","2009","2009-05-24","Soft Coral","0.13"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","7","2011","2011-06-03","Algae","26.63"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","7","2011","2011-06-03","Hard Coral","52.75"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","7","2011","2011-06-03","Other","19.13"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","7","2011","2011-06-03","Soft Coral","1.5"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","7","2011","2011-06-03","Algae","47.13"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","7","2011","2011-06-03","Hard Coral","38.38"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","7","2011","2011-06-03","Other","14.5"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","7","2011","2011-06-03","Soft Coral","0"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","9","2013","2013-06-03","Algae","13.63"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","9","2013","2013-06-03","Hard Coral","61.38"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","9","2013","2013-06-03","Other","19"
"Burdekin","Burdekin","Middle Rf","2","1","-19.19445","146.8102","IN","9","2013","2013-06-03","Soft Coral","6"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","9","2013","2013-06-02","Algae","32.75"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","9","2013","2013-06-02","Hard Coral","43.75"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","9","2013","2013-06-02","Other","18.5"
"Burdekin","Burdekin","Middle Rf","2","2","-19.195967","146.813267","IN","9","2013","2013-06-02","Soft Coral","5"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","1","2005","2005-09-07","Algae","40.63"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","1","2005","2005-09-07","Hard Coral","8.38"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","1","2005","2005-09-07","Other","4"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","1","2005","2005-09-07","Soft Coral","47"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","1","2005","2005-09-07","Algae","46.25"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","1","2005","2005-09-07","Hard Coral","4.75"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","1","2005","2005-09-07","Other","2.25"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","1","2005","2005-09-07","Soft Coral","46.75"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","2","2006","2006-08-25","Algae","53.83"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","2","2006","2006-08-25","Hard Coral","5.26"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","2","2006","2006-08-25","Other","5.38"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","2","2006","2006-08-25","Soft Coral","35.53"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","2","2006","2006-08-25","Algae","50"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","2","2006","2006-08-25","Hard Coral","5.63"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","2","2006","2006-08-25","Other","5.38"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","2","2006","2006-08-25","Soft Coral","39"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","4","2008","2008-07-03","Algae","55.38"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","4","2008","2008-07-03","Hard Coral","4.13"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","4","2008","2008-07-03","Other","7.63"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","4","2008","2008-07-03","Soft Coral","32.88"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","4","2008","2008-07-03","Algae","42.38"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","4","2008","2008-07-03","Hard Coral","8.63"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","4","2008","2008-07-03","Other","2"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","4","2008","2008-07-03","Soft Coral","47"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","6","2010","2010-06-01","Algae","46.25"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","6","2010","2010-06-01","Hard Coral","8"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","6","2010","2010-06-01","Other","11.38"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","6","2010","2010-06-01","Soft Coral","34.38"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","6","2010","2010-06-01","Algae","39.25"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","6","2010","2010-06-01","Hard Coral","11.38"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","6","2010","2010-06-01","Other","9.25"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","6","2010","2010-06-01","Soft Coral","40.13"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","7","2011","2011-06-06","Algae","77.75"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","7","2011","2011-06-06","Hard Coral","1.38"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","7","2011","2011-06-06","Other","20.38"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","7","2011","2011-06-06","Soft Coral","0.5"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","7","2011","2011-06-06","Algae","65.75"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","7","2011","2011-06-06","Hard Coral","2.25"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","7","2011","2011-06-06","Other","29.88"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","7","2011","2011-06-06","Soft Coral","2.13"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","8","2012","2012-06-30","Algae","81"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","8","2012","2012-06-30","Hard Coral","3.5"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","8","2012","2012-06-30","Other","15.38"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","8","2012","2012-06-30","Soft Coral","0.13"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","8","2012","2012-06-30","Algae","69.63"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","8","2012","2012-06-30","Hard Coral","2.88"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","8","2012","2012-06-30","Other","26"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","8","2012","2012-06-30","Soft Coral","1.5"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","10","2014","2014-05-24","Algae","86.5"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","10","2014","2014-05-24","Hard Coral","3.88"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","10","2014","2014-05-24","Other","9.13"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","10","2014","2014-05-24","Soft Coral","0.5"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","10","2014","2014-05-24","Algae","81.47"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","10","2014","2014-05-24","Hard Coral","1.38"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","10","2014","2014-05-24","Other","14.64"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","10","2014","2014-05-24","Soft Coral","2.51"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","12","2016","2016-05-09","Algae","66.88"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","12","2016","2016-05-09","Hard Coral","23.13"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","12","2016","2016-05-09","Other","9"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","12","2016","2016-05-09","Soft Coral","1"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","12","2016","2016-05-09","Algae","83.88"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","12","2016","2016-05-09","Hard Coral","6.5"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","12","2016","2016-05-09","Other","6.13"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","12","2016","2016-05-09","Soft Coral","3.5"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","14","2018","2018-05-11","Algae","45.25"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","14","2018","2018-05-11","Hard Coral","42.63"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","14","2018","2018-05-11","Other","10.5"
"Burdekin","Burdekin","Palms East","2","1","-18.571783","146.494683","IN","14","2018","2018-05-11","Soft Coral","1.63"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","14","2018","2018-05-11","Algae","79.75"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","14","2018","2018-05-11","Hard Coral","9"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","14","2018","2018-05-11","Other","7.75"
"Burdekin","Burdekin","Palms East","2","2","-18.57445","146.49715","IN","14","2018","2018-05-11","Soft Coral","3.5"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","1","2005","2005-09-07","Algae","60.75"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","1","2005","2005-09-07","Hard Coral","2.25"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","1","2005","2005-09-07","Other","7.63"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","1","2005","2005-09-07","Soft Coral","29.38"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","1","2005","2005-09-10","Algae","44.25"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","1","2005","2005-09-10","Hard Coral","13.25"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","1","2005","2005-09-10","Other","2.13"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","1","2005","2005-09-10","Soft Coral","40.38"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","2","2006","2006-08-25","Algae","60.65"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","2","2006","2006-08-25","Hard Coral","3.25"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","2","2006","2006-08-25","Other","21.31"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","2","2006","2006-08-25","Soft Coral","14.78"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","2","2006","2006-08-25","Algae","49.06"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","2","2006","2006-08-25","Hard Coral","7.02"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","2","2006","2006-08-25","Other","2.51"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","2","2006","2006-08-25","Soft Coral","41.41"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","4","2008","2008-07-03","Algae","72.75"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","4","2008","2008-07-03","Hard Coral","3"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","4","2008","2008-07-03","Other","8.63"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","4","2008","2008-07-03","Soft Coral","15.63"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","4","2008","2008-07-03","Algae","42.5"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","4","2008","2008-07-03","Hard Coral","13.75"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","4","2008","2008-07-03","Other","0.75"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","4","2008","2008-07-03","Soft Coral","43"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","6","2010","2010-06-01","Algae","55.63"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","6","2010","2010-06-01","Hard Coral","4.88"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","6","2010","2010-06-01","Other","22.75"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","6","2010","2010-06-01","Soft Coral","16.75"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","6","2010","2010-06-01","Algae","44.75"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","6","2010","2010-06-01","Hard Coral","14.75"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","6","2010","2010-06-01","Other","4.38"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","6","2010","2010-06-01","Soft Coral","36.13"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","7","2011","2011-06-06","Algae","69.38"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","7","2011","2011-06-06","Hard Coral","2.63"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","7","2011","2011-06-06","Other","28"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","7","2011","2011-06-06","Soft Coral","0"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","7","2011","2011-06-06","Algae","82.38"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","7","2011","2011-06-06","Hard Coral","1"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","7","2011","2011-06-06","Other","16.5"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","7","2011","2011-06-06","Soft Coral","0.13"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","8","2012","2012-06-30","Algae","61.75"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","8","2012","2012-06-30","Hard Coral","3.63"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","8","2012","2012-06-30","Other","34"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","8","2012","2012-06-30","Soft Coral","0.63"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","8","2012","2012-06-30","Algae","87.38"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","8","2012","2012-06-30","Hard Coral","0.5"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","8","2012","2012-06-30","Other","12.13"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","8","2012","2012-06-30","Soft Coral","0"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","10","2014","2014-05-24","Algae","66.13"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","10","2014","2014-05-24","Hard Coral","4"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","10","2014","2014-05-24","Other","29"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","10","2014","2014-05-24","Soft Coral","0.88"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","10","2014","2014-05-24","Algae","87.25"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","10","2014","2014-05-24","Hard Coral","1.63"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","10","2014","2014-05-24","Other","10.25"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","10","2014","2014-05-24","Soft Coral","0.88"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","12","2016","2016-05-09","Algae","62.38"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","12","2016","2016-05-09","Hard Coral","12.88"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","12","2016","2016-05-09","Other","22.38"
