SA2_MAINCODE_2016,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
206071142,0,0,0,0,0,3,8,8,7,0,15,0,0,0,0,3,3,3,6,0,0,9,0,0,0,0,0,5,7,10,28,0,32,0,7,0,7,0,3,7,14,17,0,34,0,3,0,3,3,3,9,10,15,0,28,8,5,0,16,3,0,3,14,19,0,34,0,4,0,10,0,0,0,13,24,0,33,4,6,0,7,0,3,3,14,20,0,35,8,0,0,8,0,0,0,8,18,0,31,7,3,0,8,0,0,0,9,3,0,15,3,0,0,5,0,0,0,5,3,0,8,3,0,0,3,0,0,0,3,4,0,5,11,3,0,15,0,0,0,15,4,0,21,0,3,0,3,0,0,0,3,5,0,5,0,0,0,3,0,0,0,3,0,0,3,11,0,0,7,0,0,0,7,0,0,13,7,0,0,9,0,0,0,9,0,0,9,3,5,0,11,0,3,4,16,18,0,30,0,0
206071143,0,0,0,0,0,3,3,3,7,0,6,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,9,0,12,0,5,0,5,0,0,0,3,3,0,10,0,0,0,0,5,0,5,6,10,0,16,4,11,0,12,0,0,0,17,15,0,29,3,7,0,9,0,0,0,9,16,0,24,0,11,0,12,0,0,0,12,21,0,30,3,4,0,12,0,0,0,8,16,0,28,3,8,0,7,0,0,0,7,8,0,15,11,3,0,14,0,0,0,14,3,0,17,8,5,0,12,0,0,0,15,9,0,19,17,3,0,21,0,0,0,21,12,0,34,7,0,0,7,0,0,0,7,4,0,7,0,0,0,4,0,0,0,4,0,0,5,13,0,0,9,0,0,0,9,0,0,9,8,0,0,8,0,0,0,8,5,0,14,12,6,0,17,0,0,0,18,13,0,37,0,0
206071144,0,0,0,0,0,0,5,5,31,0,33,0,3,0,3,0,0,0,4,15,0,20,0,13,3,14,0,9,12,23,47,0,68,0,4,0,4,3,3,4,13,35,0,43,0,10,0,7,0,3,3,14,57,0,66,9,24,0,31,5,3,4,36,37,0,71,7,13,0,23,0,3,3,25,55,0,79,14,17,0,30,7,0,8,33,46,0,82,17,18,0,33,0,0,0,31,39,0,73,21,13,0,37,0,0,3,37,27,0,68,27,11,5,35,0,0,0,35,21,0,61,22,11,0,29,0,0,0,32,19,0,53,34,6,3,45,0,0,3,46,17,0,62,15,3,0,22,0,0,0,22,11,0,28,3,3,0,5,0,0,0,5,3,0,9,15,5,0,20,0,0,0,20,6,0,24,20,0,0,18,0,0,0,18,5,0,23,27,8,0,36,8,0,8,40,49,0,95,0,0
206071145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,12,3,5,0,6,0,5,3,10,5,0,14,3,3,0,8,0,0,0,10,6,0,16,6,12,0,16,0,0,0,16,4,0,25,3,7,0,12,0,0,0,12,11,0,14,6,3,0,13,0,0,0,13,3,0,15,12,3,0,12,0,0,0,12,3,0,16,5,3,0,9,0,0,0,9,9,0,19,14,9,0,25,0,0,0,25,0,0,23,5,0,0,5,0,0,0,5,0,0,6,0,3,0,4,0,0,0,4,0,0,4,7,0,0,13,0,0,0,13,4,0,11,8,0,0,12,0,0,0,12,0,0,12,10,7,0,17,0,0,0,17,9,0,27,0,0
207011146,0,0,0,0,0,0,0,0,14,0,12,0,0,0,3,0,0,0,3,3,0,5,0,0,0,0,0,3,3,3,3,0,5,3,0,0,3,0,0,4,3,4,0,13,0,0,0,4,0,0,4,3,8,0,16,3,4,0,3,0,0,0,3,18,0,21,0,5,0,5,0,0,0,5,5,0,12,0,5,0,9,0,0,0,9,15,0,30,5,4,0,8,0,0,0,13,3,0,15,0,5,0,8,0,0,0,8,3,0,11,4,3,0,9,0,0,0,9,3,0,14,12,3,0,14,0,0,0,14,3,0,12,12,5,0,16,0,0,0,16,4,0,20,6,3,0,11,0,0,0,11,3,0,10,3,0,0,4,0,0,0,4,0,0,3,7,0,0,13,0,0,0,9,0,0,11,5,0,0,5,0,0,0,5,0,0,9,9,0,0,14,0,0,0,15,15,3,30,0,0
207011147,3,0,0,7,0,0,3,9,63,0,71,0,0,0,3,0,0,4,5,16,0,17,3,3,0,7,0,0,0,11,12,0,22,0,4,0,6,0,0,0,6,12,0,16,3,6,0,13,0,0,0,9,11,0,24,0,13,0,18,0,0,0,18,12,0,30,6,18,0,27,0,4,6,29,13,0,42,19,13,0,27,0,0,0,28,12,0,44,19,23,0,42,0,0,0,42,17,0,55,16,14,0,28,0,0,0,28,12,0,45,14,13,0,31,0,0,0,35,17,0,47,16,3,0,23,0,0,0,25,9,0,31,38,8,3,41,0,0,0,43,13,0,58,18,0,0,22,0,0,0,22,3,0,25,11,0,0,11,0,0,0,14,4,0,14,15,7,0,20,0,0,0,20,5,0,28,13,0,0,16,0,0,0,16,12,0,25,20,10,0,28,4,0,4,31,20,0,51,0,0
207011148,3,3,0,4,3,0,5,10,49,0,58,0,7,0,8,0,0,0,14,6,0,20,0,14,0,14,0,0,0,12,12,0,25,8,10,3,18,0,0,0,18,15,0,34,3,6,0,13,0,0,0,9,14,0,24,5,11,0,18,0,0,4,23,23,0,49,4,13,0,16,5,0,3,23,24,0,47,14,8,0,23,0,3,3,26,24,0,50,21,27,3,55,0,3,6,59,28,0,84,26,12,0,39,0,0,0,40,9,0,51,15,12,0,32,0,0,0,32,10,0,41,19,10,0,27,0,0,0,27,10,0,40,39,9,0,52,0,0,0,54,26,0,76,13,3,0,20,0,0,0,20,10,0,30,3,0,0,8,0,0,0,8,8,0,18,24,0,0,23,0,0,0,21,3,0,29,14,5,0,17,0,0,0,17,8,0,24,17,11,3,32,3,0,3,31,29,4,66,0,0
207011149,0,3,0,3,5,0,3,9,25,0,33,0,6,0,6,0,3,3,4,6,0,11,3,8,0,10,0,0,0,12,4,0,21,0,8,0,8,0,0,0,8,11,0,19,3,5,0,8,0,0,0,11,8,0,15,6,15,0,13,0,0,0,13,15,0,31,7,10,0,21,0,3,0,20,11,0,34,7,17,0,24,0,0,0,27,24,0,51,9,20,0,32,0,3,3,34,17,0,53,12,15,0,25,0,0,0,25,14,0,45,12,14,0,30,0,3,3,33,7,0,41,17,8,0,25,0,0,0,25,9,0,36,38,15,0,53,0,0,0,60,17,0,70,10,3,0,15,0,0,0,15,12,0,31,10,0,0,10,0,0,0,10,3,0,11,20,5,0,27,0,0,0,28,3,0,27,15,6,0,26,0,0,0,26,3,0,25,29,17,3,53,0,0,3,53,22,0,75,3,0
207011150,0,0,0,0,0,0,0,0,24,0,24,0,3,0,5,0,0,0,5,4,0,11,0,3,0,4,0,0,0,3,3,0,9,0,3,0,4,0,0,0,4,4,0,9,0,4,0,4,0,0,0,9,14,0,16,4,9,0,12,3,0,3,15,7,0,22,0,8,0,11,0,0,0,11,9,0,16,4,11,0,14,0,0,0,14,19,0,36,9,8,0,16,0,0,0,22,9,0,31,11,14,0,21,0,0,0,21,15,0,44,18,8,0,23,0,0,0,23,18,0,40,11,12,0,20,0,0,0,25,8,0,27,26,6,0,35,0,0,0,36,7,0,48,16,0,0,19,0,0,0,15,7,0,24,8,3,0,12,0,0,0,12,0,0,12,16,3,3,16,0,0,0,16,0,0,16,14,3,3,21,0,0,0,21,3,0,19,13,7,0,23,0,0,0,24,11,3,42,3,0
207011151,0,3,0,3,0,4,4,5,16,0,24,0,0,0,4,0,0,0,4,3,0,6,0,3,0,3,0,0,0,3,4,0,13,0,0,0,3,0,0,0,3,0,0,5,4,3,0,7,0,0,0,15,8,0,23,0,13,0,11,0,0,0,19,4,0,21,3,12,0,16,0,0,3,20,8,0,26,3,20,0,19,0,3,3,20,9,0,30,12,12,0,16,0,0,0,18,14,0,30,9,12,0,23,0,3,4,22,16,0,38,9,6,0,19,0,0,0,19,7,0,26,11,3,0,15,0,0,0,15,5,0,19,44,7,3,51,0,0,0,52,6,0,57,9,3,0,8,0,0,0,8,6,0,21,7,0,0,9,0,0,0,9,0,0,9,17,0,0,14,0,0,0,14,7,0,23,19,7,0,25,0,0,0,25,5,0,29,25,9,3,41,0,0,0,44,16,0,56,0,0
207011152,0,3,0,3,0,0,0,3,23,0,25,0,0,0,0,0,0,0,0,6,0,9,0,0,0,3,0,0,0,4,7,0,10,0,3,0,5,0,0,0,5,12,0,18,0,0,0,0,0,0,0,4,6,0,6,3,0,0,5,0,0,0,9,11,0,15,8,3,0,10,0,0,0,10,10,0,20,4,6,0,13,0,0,0,13,18,0,31,18,6,3,24,0,4,4,29,10,0,40,12,9,0,19,0,0,0,16,12,0,28,10,6,0,18,0,0,0,20,0,0,19,17,0,0,21,0,0,0,21,7,0,29,15,5,0,28,0,0,0,23,13,0,37,5,0,3,7,0,0,0,7,4,0,13,4,3,0,6,0,0,0,6,3,0,8,14,4,0,20,0,0,0,20,3,0,25,13,3,0,14,0,0,0,15,8,0,24,18,14,3,32,3,0,3,35,11,0,43,0,0
207011153,0,0,0,0,0,3,3,9,42,0,50,0,4,0,7,0,0,0,7,7,0,11,3,7,0,8,0,0,0,8,15,0,22,3,0,0,7,0,3,3,9,7,0,13,0,9,0,9,0,0,4,11,11,0,27,13,12,0,28,0,0,3,25,15,0,47,3,14,0,17,0,0,3,15,14,0,32,8,27,0,36,3,0,3,42,19,0,60,18,22,0,42,0,0,0,46,20,0,66,27,16,0,44,0,0,0,44,15,0,59,21,4,0,32,0,0,0,32,13,0,41,18,7,0,29,0,0,0,29,7,0,36,57,14,0,72,0,0,0,72,23,0,96,16,9,0,28,0,0,0,30,9,0,40,8,0,0,10,0,0,0,10,4,0,8,35,10,0,42,0,0,0,42,7,0,55,23,8,0,27,0,0,0,27,14,0,39,36,18,3,56,4,0,6,58,35,3,91,3,0
207011154,0,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,8,3,0,8,3,6,0,6,0,0,3,12,8,0,16,4,5,0,8,0,0,0,8,6,0,13,5,12,0,12,0,0,0,12,7,0,15,7,9,0,14,0,0,0,14,3,0,17,4,3,0,11,0,0,0,11,3,0,13,4,0,0,3,0,0,0,3,3,0,11,4,7,0,10,0,0,0,10,8,0,18,20,0,0,22,0,0,0,20,7,0,29,4,4,0,12,0,0,0,12,5,0,13,0,0,0,3,0,0,0,3,4,0,4,9,0,0,9,0,0,0,9,0,0,9,7,3,0,13,0,0,0,13,4,0,13,6,4,0,9,0,0,0,9,9,0,15,0,0
207011155,0,3,0,3,0,0,0,5,22,0,26,0,4,0,4,0,0,0,6,7,0,16,0,4,0,3,0,0,0,6,3,0,12,0,0,0,0,0,3,3,5,4,0,6,0,9,0,8,0,0,0,8,4,0,16,0,7,0,9,3,0,3,13,3,0,19,6,4,0,12,0,0,0,16,8,0,20,3,18,0,20,0,0,0,20,12,0,30,15,6,3,18,0,3,3,23,15,0,43,15,6,0,20,0,0,0,23,7,0,31,14,7,0,26,0,0,0,31,6,0,36,18,12,0,26,0,0,0,29,7,0,32,24,5,0,35,3,0,3,35,6,0,43,12,3,0,12,0,0,0,12,3,0,22,3,0,0,3,0,0,0,3,0,0,7,18,3,0,19,0,0,0,19,0,0,23,10,3,0,13,0,0,0,13,0,0,20,9,5,0,20,0,0,0,20,13,0,33,0,0
207021156,0,0,0,0,0,0,3,4,15,0,16,0,0,0,0,0,0,0,0,3,0,3,0,5,0,5,3,0,3,3,3,0,9,0,0,0,3,0,0,0,4,8,0,10,0,0,0,0,4,0,4,9,13,0,20,0,12,0,13,0,0,0,11,11,0,19,0,9,0,7,0,0,0,11,23,0,28,6,11,0,18,0,0,0,18,20,0,32,9,9,0,20,3,0,3,22,12,0,32,16,11,0,27,0,0,0,27,21,0,45,12,9,0,22,4,0,4,25,15,0,39,5,3,0,7,0,0,0,7,11,0,16,17,3,0,18,0,0,0,18,10,0,28,4,0,0,3,0,0,0,3,5,0,16,4,0,0,7,0,0,0,7,0,0,5,5,3,0,6,0,0,0,6,0,0,9,9,0,0,11,0,0,0,11,3,0,12,20,3,0,22,0,0,0,23,25,0,50,0,0
207021157,3,0,0,3,3,8,10,13,48,0,63,0,0,0,4,0,0,0,7,3,0,9,0,9,0,10,0,6,8,16,13,0,27,3,9,0,6,0,4,4,14,13,0,29,4,15,0,15,0,3,3,18,25,0,44,16,18,3,32,0,0,0,37,32,0,64,12,24,0,34,0,4,4,36,37,0,74,17,13,0,30,0,3,3,33,32,0,61,32,13,3,48,3,3,3,52,42,0,93,13,12,3,29,0,0,0,35,17,0,52,28,14,0,38,0,0,0,41,23,0,66,21,8,0,29,0,0,0,33,20,0,50,34,9,0,42,0,0,0,40,17,0,60,15,5,0,23,0,0,0,23,13,0,31,9,3,0,11,0,0,0,11,7,0,20,9,3,0,8,0,0,0,8,7,0,13,11,3,0,13,0,0,0,13,9,0,20,21,15,5,46,0,0,0,46,34,4,76,0,0
207021159,0,0,0,3,4,3,8,7,26,0,31,0,3,0,3,0,0,0,3,0,0,4,0,3,0,3,0,0,0,6,5,0,16,0,5,0,5,0,0,0,5,9,0,11,3,7,0,12,0,4,7,12,4,0,21,6,19,0,20,0,0,0,25,8,0,34,8,8,0,13,0,4,4,18,16,0,34,11,13,0,24,0,3,6,28,12,0,35,21,14,0,29,3,0,3,31,13,0,46,21,8,0,26,0,0,0,29,14,0,46,14,3,0,13,0,0,0,17,4,0,22,13,6,0,19,0,0,0,19,15,0,37,25,4,3,34,0,3,3,31,12,0,49,12,5,0,19,0,0,0,19,6,0,23,4,0,0,4,0,0,0,4,5,0,11,13,0,0,12,0,0,0,12,3,0,16,9,4,0,17,0,0,0,17,3,0,22,22,12,0,39,0,0,0,39,18,0,62,0,0
207021160,0,0,0,0,0,0,0,0,16,0,17,0,0,0,0,0,0,0,0,5,0,3,0,3,0,3,0,0,0,0,5,0,10,0,3,0,3,0,0,0,3,7,0,13,0,7,0,4,0,0,0,8,9,0,17,0,15,0,13,0,0,0,19,14,0,34,7,16,3,19,0,0,0,26,13,0,36,10,18,0,30,0,0,0,30,18,0,46,24,15,0,42,0,0,0,42,20,0,62,15,6,3,29,0,0,0,29,21,0,46,16,4,0,19,0,0,0,20,13,0,33,12,0,3,16,0,0,0,16,14,0,30,22,7,0,31,0,0,0,31,15,0,45,13,0,0,14,0,0,0,14,14,0,31,4,3,3,7,0,0,0,7,0,0,13,10,0,0,10,0,0,0,10,6,0,15,5,0,0,5,0,0,0,5,9,0,10,16,13,0,33,0,0,0,34,13,3,50,0,0
207021424,0,0,0,0,3,0,3,6,31,0,33,0,0,0,3,0,0,0,5,13,0,12,0,3,0,3,0,0,3,5,4,0,15,0,9,0,6,0,0,0,9,9,0,12,0,4,0,4,0,0,0,5,7,0,17,0,13,0,14,0,0,0,14,10,0,26,8,11,0,17,0,3,3,20,14,0,26,9,13,0,28,0,0,0,28,12,0,39,24,16,0,45,0,0,0,43,10,0,55,14,8,0,24,0,0,0,23,18,0,39,10,5,0,16,0,0,0,16,10,0,25,4,3,0,12,0,0,0,12,12,0,18,13,6,0,23,0,0,0,24,16,0,38,6,4,0,13,0,0,0,13,4,0,22,7,3,0,5,0,0,0,5,3,0,11,6,0,0,12,0,0,0,12,0,0,12,6,0,0,8,0,0,0,8,4,0,15,15,10,0,25,0,3,4,24,22,0,48,0,0
207021425,0,4,0,4,0,3,3,8,36,0,40,3,3,0,6,0,0,0,4,9,0,15,0,9,0,10,0,0,3,15,7,0,24,0,6,0,13,0,0,0,15,4,0,19,3,0,0,3,0,0,3,4,10,0,12,5,7,0,14,0,5,5,20,16,0,36,6,15,0,27,0,3,3,23,32,0,53,13,16,3,37,0,0,0,41,25,0,64,21,19,0,44,0,0,0,44,28,0,69,17,6,0,26,0,0,0,32,22,0,48,10,12,0,16,0,0,0,18,15,0,38,9,6,0,14,0,0,0,11,6,0,21,15,4,4,25,0,0,0,25,12,0,37,13,0,0,17,0,0,0,13,4,0,25,12,4,0,18,0,0,0,18,0,0,17,8,7,0,14,0,0,0,14,0,0,14,7,0,0,8,0,0,0,8,3,0,14,13,11,3,32,0,3,5,29,20,0,54,3,0
207031161,0,3,0,3,0,0,3,6,31,0,36,0,5,0,7,0,0,0,6,8,0,15,0,3,0,8,0,0,3,9,12,0,21,0,3,3,5,3,0,3,8,4,0,12,3,8,0,11,3,0,3,12,19,0,29,3,13,0,15,0,3,5,19,21,0,36,13,17,0,34,0,0,0,32,28,0,62,16,22,0,39,0,0,3,40,34,0,79,19,29,0,52,0,0,0,52,34,0,88,25,23,0,49,0,0,0,49,21,0,71,20,8,0,32,0,0,0,35,13,0,49,21,7,0,25,0,0,0,25,17,0,46,37,14,0,48,3,0,3,49,14,0,68,17,9,0,21,0,0,0,21,13,0,36,4,0,0,7,0,0,0,7,0,0,7,16,4,0,19,0,0,0,19,0,0,16,6,0,0,10,0,0,0,10,0,0,13,26,15,0,39,0,0,0,46,29,3,73,0,0
207031162,0,0,0,0,4,0,4,3,12,0,9,0,0,0,0,0,0,0,0,8,0,5,0,3,0,3,0,0,0,5,7,0,11,0,0,0,3,0,0,0,7,9,0,12,0,3,0,3,0,0,0,4,7,0,9,0,7,0,7,0,0,0,9,17,0,28,10,13,0,24,0,0,0,28,17,0,44,9,8,3,17,0,0,0,17,16,0,33,6,18,0,31,0,0,0,28,15,0,48,12,16,0,23,0,0,0,23,9,0,34,13,9,0,20,0,0,0,20,16,0,33,9,7,0,14,0,0,0,9,6,0,18,18,0,0,22,0,0,0,24,15,0,39,10,0,0,12,0,0,0,12,10,0,20,9,0,0,9,0,0,0,10,0,0,10,3,4,0,10,0,0,0,10,0,0,10,10,0,0,8,0,0,0,8,0,0,8,14,6,0,21,0,0,0,21,15,3,38,0,0
207031163,3,0,0,3,0,3,6,12,59,0,67,0,5,0,5,0,0,0,5,9,0,11,0,14,0,17,5,3,5,21,14,0,34,0,8,0,10,3,0,3,8,13,0,20,0,9,0,9,3,0,3,11,21,0,30,12,14,0,25,4,0,4,29,27,0,58,7,22,0,25,0,0,0,29,26,0,53,12,19,0,26,0,0,0,28,30,0,63,26,18,0,49,0,0,0,49,18,0,66,23,8,3,31,0,0,0,38,15,0,51,23,3,3,31,0,0,0,31,18,0,49,21,3,0,27,0,0,0,27,9,0,33,29,7,5,46,0,0,0,42,23,0,66,14,4,0,21,0,0,0,21,7,0,28,12,0,0,13,0,0,0,13,0,0,11,12,5,0,19,0,0,0,19,3,0,21,11,3,0,15,0,0,0,15,0,0,17,20,24,3,44,0,3,0,44,11,0,60,0,0
207031164,5,0,0,5,4,3,6,12,32,0,44,0,0,0,0,0,0,0,3,6,0,11,0,0,0,3,0,3,0,7,16,0,22,0,6,0,6,0,3,3,9,8,0,20,3,6,0,15,3,0,3,15,17,0,31,4,13,4,18,5,0,3,26,15,0,40,4,25,3,28,0,0,0,34,17,0,51,13,19,0,31,0,0,4,40,31,0,71,24,18,0,42,0,0,0,43,38,0,82,16,12,6,37,0,0,0,43,21,0,65,20,12,0,29,0,0,0,29,12,0,42,11,16,0,31,0,0,0,33,10,0,44,27,17,3,53,0,0,0,49,11,0,62,9,5,0,17,0,0,0,17,11,0,27,3,0,0,3,0,0,0,3,0,0,4,11,5,0,11,0,0,0,11,3,0,13,4,4,0,11,0,0,0,11,9,0,20,28,13,0,41,0,0,0,44,19,0,66,0,0
207031165,3,0,0,3,0,0,0,3,19,0,26,0,0,0,0,0,0,0,0,8,0,9,0,4,0,3,0,0,0,3,10,0,10,0,0,0,3,0,0,3,7,8,0,17,3,8,0,12,3,0,4,10,23,0,30,0,8,0,8,0,0,0,8,12,0,19,3,12,0,18,0,0,0,17,13,0,32,4,6,0,14,0,0,3,21,19,0,35,3,11,0,18,0,0,0,18,14,0,33,12,3,0,21,0,0,0,21,3,0,23,16,4,0,16,0,0,0,19,14,0,30,13,6,0,23,0,0,0,23,11,0,35,19,4,0,29,0,0,0,31,5,0,30,5,0,0,6,0,0,0,7,3,0,11,4,0,0,7,0,0,0,7,3,0,9,9,0,0,9,0,0,0,9,0,0,11,3,0,0,3,0,0,0,3,0,0,5,18,11,0,27,0,0,0,31,16,0,53,0,0
207031166,3,0,0,3,0,0,4,7,21,0,25,0,0,0,0,0,0,0,3,6,0,8,0,3,0,3,3,0,3,3,10,0,14,0,0,0,0,0,0,0,0,3,0,5,3,4,0,8,0,0,0,8,8,0,16,3,5,0,12,0,0,0,11,15,0,21,3,9,0,8,0,0,0,7,5,0,19,5,11,0,12,0,0,0,12,21,0,31,16,9,3,25,0,0,0,28,23,0,52,5,12,0,22,0,0,0,21,14,0,39,11,4,0,15,0,0,0,15,4,0,24,12,7,0,13,0,0,0,13,6,0,26,16,7,0,21,0,0,0,24,12,0,35,8,0,0,12,0,0,0,14,4,0,18,6,0,0,4,0,0,0,4,0,0,4,0,0,0,3,0,0,0,3,0,0,4,4,0,0,4,0,0,0,4,0,0,4,10,8,0,21,0,0,0,21,17,0,38,0,0
207031167,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,4,0,3,0,4,0,5,0,0,0,5,6,0,7,3,6,0,7,0,0,0,8,3,0,12,0,3,0,3,0,0,3,6,3,0,7,0,8,0,14,0,0,0,14,4,0,17,3,11,0,11,0,0,0,11,5,0,17,3,3,0,7,0,0,0,7,8,0,16,6,12,0,19,0,0,0,19,8,0,24,5,3,0,15,0,0,0,15,11,0,22,9,3,0,14,0,0,0,14,7,0,24,11,5,0,17,0,0,0,12,3,0,16,24,9,0,34,0,0,0,34,8,0,39,3,0,0,7,0,0,0,7,0,0,7,4,0,0,7,0,0,0,7,3,0,10,12,0,0,10,0,0,0,10,3,0,15,5,0,0,8,0,0,0,6,4,0,16,10,8,0,19,3,0,3,18,4,0,28,0,0
