SA2_MAINCODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
210011231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,4,4,0,0,0,8,3,0,0,0,0,0,0,3,0,3,0,20,0,3,0,4,0,7,0,4,0,12,0,28,0,3,0,8,0,14,0,3,0,5,0,39,4,0,0,9,0,14,0,4,0,0,0,35,3,5,0,21,0,17,0,3,0,10,0,50,8,0,0,36,3,17,0,3,0,8,0,68,31,7,0,80,6,40,0,3,3,8,0,183,37,8,0,92,8,21,0,4,0,4,0,169,45,5,0,66,7,16,0,0,0,3,0,153,43,0,0,46,3,27,0,3,3,4,0,131,132,13,0,150,16,29,6,6
210021232,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,3,0,3,0,4,0,0,0,10,0,3,0,0,0,6,0,7,0,3,0,17,3,0,0,3,0,5,0,3,0,3,0,20,5,7,0,21,0,23,0,14,0,3,0,69,10,3,0,31,7,23,0,5,0,7,0,87,16,3,0,55,0,33,4,5,3,4,0,120,12,7,0,51,9,35,0,7,0,3,0,123,47,11,0,115,10,77,5,4,5,9,0,283,55,7,0,144,9,18,3,5,0,3,0,250,69,5,0,77,8,14,0,0,0,3,0,179,48,3,3,39,3,54,0,6,4,0,0,160,96,11,6,118,13,37,4,6
210021233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,3,0,10,3,0,0,3,0,3,0,0,0,0,0,13,0,5,0,3,0,3,0,0,0,0,0,17,4,0,0,10,0,3,0,0,4,3,0,25,3,3,0,10,4,8,0,0,0,0,0,28,4,4,0,20,0,17,3,0,0,3,0,60,15,0,0,14,0,3,0,3,0,0,0,45,11,0,0,21,3,3,0,0,0,0,0,34,19,3,0,10,0,8,0,0,3,3,0,49,31,3,0,44,3,14,0,0
210021234,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,3,3,0,0,0,0,0,0,6,0,4,0,4,0,3,0,3,0,3,0,15,4,4,0,3,0,9,0,0,0,3,0,34,0,4,0,18,3,9,0,3,0,3,0,37,9,6,0,16,0,8,3,3,0,6,0,43,14,0,0,45,4,14,0,3,0,5,0,90,18,3,0,41,6,7,0,3,0,3,0,84,19,0,0,19,3,6,0,3,0,0,0,54,23,0,0,9,3,4,0,3,0,0,0,40,28,3,0,27,8,10,0,0
210021235,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,3,0,3,0,4,0,12,3,0,0,3,0,7,0,3,0,4,0,25,4,3,0,8,0,8,0,5,0,8,0,32,0,5,0,17,3,15,5,7,0,10,3,60,11,3,0,17,0,25,0,3,0,7,0,75,12,8,0,42,4,29,3,8,0,4,0,104,17,3,0,30,4,26,4,0,3,3,3,100,36,9,0,95,10,45,4,12,4,6,0,208,34,5,0,66,6,9,3,5,0,3,0,130,36,0,0,32,8,9,0,0,0,0,0,87,23,3,3,20,3,12,0,3,0,0,0,60,37,3,3,38,5,17,3,0
210031236,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,0,7,0,3,0,0,0,3,0,6,0,12,0,30,0,8,0,3,0,10,0,3,0,6,0,30,3,9,0,13,0,19,0,3,0,12,0,55,5,6,0,16,0,21,3,3,0,12,0,67,0,6,0,20,4,20,3,4,0,8,0,64,3,3,0,22,3,20,0,3,0,12,0,74,21,5,0,44,8,31,0,4,0,10,0,137,20,8,0,55,6,20,3,0,0,3,0,115,25,0,0,30,7,4,4,0,0,0,0,72,24,0,0,14,8,13,0,0,0,0,0,56,33,3,0,32,7,7,3,0
210031237,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,7,3,3,0,14,0,0,0,0,0,4,0,10,0,6,0,20,0,0,0,0,0,8,0,8,4,33,0,62,0,3,0,3,0,13,0,22,6,20,0,67,3,4,0,8,0,30,0,19,3,36,0,106,8,7,0,11,0,46,3,25,6,27,0,134,3,10,0,28,0,74,5,16,4,37,0,173,7,11,0,30,0,61,0,16,6,19,3,164,10,5,0,27,0,56,3,12,9,23,0,151,12,3,0,25,3,39,0,3,0,16,0,112,35,9,3,62,5,74,0,0,7,25,0,222,43,3,0,37,7,29,3,5,4,6,0,138,23,3,0,22,0,10,0,0,0,9,0,69,17,0,0,9,0,10,0,3,0,3,0,45,26,4,0,20,0,6,0,5
210031239,0,0,0,0,0,0,0,0,0,14,0,21,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,0,4,0,0,0,9,0,0,0,0,0,4,0,11,0,12,0,26,0,3,0,0,3,13,0,8,0,15,0,35,0,3,0,0,0,16,0,10,0,21,0,57,0,5,0,7,0,43,0,23,3,16,0,95,0,8,0,34,0,62,0,23,7,28,0,158,8,13,0,46,3,68,9,17,4,21,0,193,15,4,3,62,11,81,5,9,5,23,0,213,17,6,0,68,6,66,3,14,0,11,0,198,85,22,3,164,12,106,3,9,8,32,0,441,79,7,3,161,27,28,0,12,0,5,0,323,83,6,0,122,14,20,4,9,3,9,0,261,59,3,0,33,17,46,0,5,0,8,0,166,138,6,8,135,22,30,3,5
210031438,0,0,0,0,0,4,0,0,0,19,0,25,0,0,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,0,0,3,0,11,0,19,0,0,0,0,0,3,0,0,0,12,0,15,0,0,0,0,0,3,0,7,3,28,0,48,0,7,0,0,0,12,0,15,4,24,0,59,3,4,0,3,0,30,0,25,0,35,3,109,0,10,0,5,0,51,3,33,3,56,0,163,9,10,0,29,3,81,0,38,5,41,3,220,21,10,0,46,3,72,0,23,0,41,3,228,23,12,3,52,3,84,0,7,3,24,3,213,30,13,0,58,9,62,0,5,0,25,3,197,67,9,3,101,13,90,4,8,4,22,0,331,66,3,0,81,12,31,3,10,0,11,0,213,51,3,3,47,12,17,0,3,0,7,0,139,31,3,3,18,3,12,0,3,0,0,0,85,42,3,0,40,10,21,0,0
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,7,0,0,0,3,0,8,0,0,0,0,0,19,0,3,0,12,0,7,0,3,0,0,0,27,4,0,0,13,0,8,0,0,0,0,0,28,6,0,0,19,0,7,0,0,0,0,0,32,20,0,0,29,5,16,0,0,0,0,0,64,9,0,0,30,0,3,0,0,0,0,0,55,28,0,0,18,3,3,0,0,0,0,0,51,14,0,3,8,0,12,0,0,0,0,0,30,20,3,0,19,0,8,0,0
210031440,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,5,0,5,0,12,0,0,0,0,0,9,0,4,0,5,0,17,0,0,0,0,0,12,0,9,4,8,0,41,3,4,0,10,0,24,0,7,3,23,6,72,5,4,0,16,3,17,0,7,3,15,0,61,7,3,0,16,0,23,0,0,0,12,0,61,5,3,0,16,0,16,0,3,0,5,0,45,21,5,0,23,6,24,0,3,3,8,0,94,8,0,0,23,4,5,0,0,0,0,0,47,14,0,0,15,3,0,0,0,0,0,0,39,7,0,0,3,0,3,0,0,0,0,0,18,11,0,0,14,0,5,0,0
210041240,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,5,0,3,0,8,0,0,0,0,0,9,0,3,0,14,0,25,0,5,0,7,0,20,0,9,3,11,0,55,3,6,0,11,0,20,0,12,0,19,0,77,7,8,0,39,0,24,3,7,3,5,0,104,16,8,0,51,6,42,4,7,0,13,0,139,14,3,0,66,5,38,3,5,0,9,0,149,60,20,0,135,7,57,6,9,0,11,0,305,70,3,0,111,13,26,0,10,0,3,0,225,62,3,3,73,4,9,0,10,3,5,0,167,49,0,0,26,10,16,0,0,0,3,0,113,85,9,0,73,3,21,4,7
210041241,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,14,0,29,4,0,0,0,0,10,0,11,3,15,0,46,3,9,0,15,0,38,0,18,5,21,0,108,3,7,0,39,0,85,3,14,0,24,0,174,13,14,0,80,6,92,3,15,8,21,3,258,20,12,0,114,4,83,7,13,0,18,0,279,37,12,3,121,13,84,3,13,3,20,0,315,158,12,3,265,49,120,7,15,0,23,0,648,114,11,0,196,23,49,3,9,0,4,3,422,105,5,0,120,21,24,0,3,0,6,0,280,72,0,0,42,4,36,0,0,0,3,0,164,119,6,3,104,12,33,3,12
210051242,0,0,0,0,0,0,0,0,0,26,0,33,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,3,0,3,0,16,0,22,0,0,0,0,0,0,0,4,5,15,0,20,0,0,0,3,0,9,0,7,3,52,0,76,0,0,0,3,0,13,0,24,5,48,0,87,0,6,0,5,0,14,0,19,5,45,3,98,0,4,0,3,0,50,0,32,3,54,0,147,3,17,0,24,0,46,0,21,5,48,3,167,12,6,0,30,0,36,0,18,0,37,0,135,18,3,0,12,0,33,0,15,0,27,0,109,17,3,0,25,0,26,0,8,0,15,0,99,26,3,4,28,3,19,0,6,0,21,0,114,11,0,0,11,0,9,0,3,0,6,0,43,5,0,0,3,3,0,0,0,0,3,0,25,4,0,0,5,0,11,0,0,0,3,0,26,6,0,0,7,3,4,0,0
210051243,0,0,0,0,0,0,0,0,0,31,3,38,0,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,3,0,24,0,26,0,0,0,0,0,0,0,4,0,7,0,18,0,0,0,0,0,3,0,10,3,81,0,99,0,0,3,0,0,14,0,31,3,52,0,107,3,0,0,3,0,31,0,34,5,70,0,148,7,0,0,5,0,65,0,42,5,73,3,211,5,11,0,14,0,83,0,36,3,100,3,256,14,7,0,20,3,63,0,18,3,65,0,195,12,5,0,27,0,40,0,10,0,38,3,134,11,4,0,15,8,26,0,13,3,38,0,115,28,5,0,34,0,37,0,13,0,51,0,173,17,4,0,11,0,18,0,5,0,17,0,73,13,3,0,6,0,8,0,0,0,10,0,41,8,3,0,6,0,3,0,0,0,6,0,21,10,0,0,10,0,8,0,0
210051245,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,3,3,4,0,24,0,3,0,0,0,3,0,15,0,12,0,32,0,4,0,4,0,12,0,8,7,23,0,53,4,7,0,14,3,30,0,15,0,25,0,107,3,0,0,17,0,59,0,19,4,41,0,160,8,8,0,59,3,40,3,12,7,30,0,167,19,9,5,57,3,51,0,4,0,33,0,180,21,8,0,56,7,40,3,19,0,30,0,183,73,6,0,163,16,65,5,20,4,25,0,378,69,5,8,104,13,41,3,6,3,10,0,260,57,0,0,60,10,14,0,10,0,11,0,166,36,4,0,30,3,19,0,0,0,7,0,94,60,0,3,45,6,20,0,3
210051246,0,0,0,0,0,3,0,0,0,14,0,22,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,5,0,11,0,16,0,0,0,0,0,3,0,3,0,4,0,5,0,0,0,0,0,4,0,3,0,10,0,17,0,0,0,3,0,3,0,7,0,13,0,36,0,4,0,0,0,22,0,9,0,16,0,57,0,3,0,7,0,29,0,15,6,25,0,90,6,9,0,16,0,50,4,13,5,28,3,132,19,7,0,40,4,63,3,20,4,26,0,189,17,13,0,62,3,57,0,16,4,14,0,185,28,6,0,62,5,54,3,13,4,14,0,188,75,11,3,178,10,103,5,12,3,30,3,441,88,11,0,123,15,39,9,11,0,23,0,315,72,6,0,81,7,22,0,10,3,15,0,214,59,0,0,33,8,47,0,0,3,6,0,168,140,10,3,102,3,50,4,11
210051247,0,0,0,0,0,3,0,0,0,27,0,33,0,0,0,0,0,0,0,3,0,9,0,8,0,0,0,0,0,3,0,11,0,23,0,33,0,0,0,0,0,0,0,5,0,15,0,21,0,0,0,0,0,6,0,13,0,67,0,86,0,0,0,3,0,16,0,23,3,64,3,104,0,3,0,3,0,26,0,38,9,78,3,153,7,3,0,12,0,46,0,39,5,82,4,195,9,6,3,17,5,79,0,34,3,97,3,253,5,13,0,25,0,77,0,24,0,56,0,209,14,7,0,28,0,52,0,10,0,36,3,149,21,4,0,18,0,33,0,10,5,33,0,126,36,6,0,45,3,53,0,11,0,40,0,204,25,3,0,27,4,22,0,3,0,14,0,95,13,0,0,5,0,8,0,0,0,3,0,38,8,0,0,3,0,6,0,0,0,0,3,23,14,0,0,5,0,14,0,0
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
210051249,0,0,0,0,0,3,0,0,3,58,0,66,0,0,0,0,0,0,0,3,0,10,0,13,0,0,0,0,0,4,0,5,0,20,0,27,0,0,0,0,0,0,0,5,3,11,0,25,0,0,0,0,0,10,0,26,3,91,0,132,0,3,0,0,0,19,0,34,7,75,0,140,0,0,0,4,3,51,0,45,10,116,0,229,7,4,3,11,0,92,0,45,6,102,0,270,14,25,0,44,0,132,3,49,9,104,0,373,27,13,4,61,3,92,6,38,0,63,4,312,22,9,0,64,0,87,3,23,5,47,3,262,46,10,0,64,4,63,3,18,3,40,0,243,110,10,0,92,14,90,0,20,7,62,0,404,86,4,3,78,5,30,0,12,3,28,0,253,55,3,0,43,9,16,0,3,4,21,0,146,40,3,0,16,4,27,0,0,0,5,0,89,52,7,0,20,3,15,0,4
210051250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,11,0,3,0,5,0,28,0,0,0,0,0,10,0,5,0,8,3,28,3,3,0,7,0,20,0,8,0,13,0,65,5,0,0,16,0,19,0,3,6,6,0,57,3,3,0,13,4,17,3,0,0,12,0,63,10,0,0,9,0,14,0,3,0,7,0,60,23,3,0,28,7,17,0,7,3,11,0,95,18,4,0,27,8,8,0,0,0,6,0,74,13,0,0,19,4,4,0,0,0,0,0,49,4,0,0,4,0,3,0,0,0,0,0,11,5,0,0,7,0,3,0,3
210051441,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,0,24,0,0,0,0,0,10,0,9,3,6,0,22,0,0,0,0,0,14,0,14,0,11,0,46,3,3,0,10,0,39,0,5,7,11,0,76,0,3,0,24,0,46,3,11,0,20,0,111,15,7,3,28,3,57,0,9,4,9,0,138,12,4,0,29,0,31,5,6,0,18,0,105,12,3,0,36,3,31,0,11,0,7,0,101,52,3,0,56,6,37,3,3,0,14,0,174,34,0,0,33,0,22,0,5,0,3,0,97,18,0,0,18,3,8,0,0,0,0,0,48,10,0,0,7,0,10,0,0,0,0,0,28,17,0,0,5,3,3,0,0
210051442,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,5,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,10,0,26,0,0,0,0,0,8,0,17,4,18,0,48,0,4,0,5,0,26,0,9,0,16,0,71,0,0,0,9,0,49,0,24,4,9,0,100,6,6,0,33,3,85,0,20,5,15,0,175,21,12,0,59,3,61,0,8,6,13,0,179,22,6,0,47,10,52,5,3,0,7,3,149,30,8,0,49,10,50,0,3,0,9,0,162,97,9,0,114,22,79,3,7,5,16,0,351,77,7,0,67,5,23,3,4,0,4,0,191,64,0,4,33,9,14,0,3,0,3,0,127,32,4,0,21,5,9,0,0,0,0,0,73,40,0,0,21,0,8,0,0
210051443,0,0,0,0,0,0,0,3,0,20,0,24,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,4,0,7,0,13,0,0,0,0,0,0,0,4,0,8,0,12,0,0,0,0,0,4,0,12,0,41,0,59,0,3,0,0,0,17,0,11,4,18,0,55,0,7,0,3,0,35,0,26,4,29,0,109,3,11,0,9,0,65,0,27,11,27,0,152,8,18,0,43,6,100,0,26,7,37,0,235,21,11,0,63,4,77,3,19,9,25,0,230,29,14,3,55,4,73,3,21,3,16,0,223,40,5,0,57,10,53,5,4,0,13,0,191,107,11,4,99,20,78,3,18,3,21,0,358,104,7,0,79,8,27,0,3,0,5,0,236,54,0,3,50,13,16,0,4,0,4,0,145,39,0,0,16,5,11,0,4,0,0,0,75,54,8,3,24,3,4,0,0
210051444,0,0,0,0,0,0,0,0,0,15,0,17,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,4,0,3,0,6,0,15,0,0,0,0,0,3,0,3,0,3,0,8,0,0,0,0,0,7,0,9,0,37,0,52,3,0,0,3,0,19,0,20,0,19,0,70,0,3,0,5,0,38,0,19,3,26,0,98,3,6,0,14,0,80,3,26,0,32,0,166,8,11,0,33,4,92,0,14,8,22,3,201,18,14,3,53,7,91,9,10,4,30,0,243,24,5,0,64,9,75,0,11,0,18,0,210,57,3,4,70,4,53,3,14,3,16,0,219,111,16,6,104,20,77,3,9,4,21,0,362,77,5,0,54,16,26,3,0,0,8,0,186,45,6,0,24,3,5,0,0,0,3,0,80,27,0,3,9,5,11,0,0,0,0,0,53,23,3,0,14,0,9,0,3
210051445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0,10,0,0,0,0,0,5,0,7,0,3,0,16,3,0,0,4,0,6,0,7,0,3,0,17,0,0,0,5,0,15,0,4,0,4,0,30,3,0,0,14,0,20,0,3,0,7,0,46,4,0,0,12,0,13,0,3,0,3,0,37,7,3,0,21,3,13,0,4,0,0,0,46,27,0,0,32,4,11,3,0,0,9,0,91,18,0,0,11,0,15,0,0,0,0,0,45,15,0,0,16,0,3,0,0,0,0,0,36,10,0,0,3,0,4,0,0,4,0,0,26,24,3,3,12,3,8,0,0
211011251,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,6,0,8,0,6,0,23,0,3,0,4,0,5,0,5,0,13,0,37,0,3,0,8,0,28,0,11,4,11,0,61,4,8,0,17,0,38,0,5,0,17,0,104,15,8,0,35,8,43,3,6,0,11,0,137,11,10,0,44,3,40,7,3,3,8,0,122,19,3,0,46,3,39,0,8,0,7,0,131,60,4,0,101,10,47,3,10,0,13,0,245,56,6,3,79,17,16,3,5,3,3,0,188,26,9,0,25,4,9,0,0,3,3,0,85,25,0,0,14,5,12,0,0,0,0,0,55,26,0,0,30,3,12,0,0
