SA2_MAINCODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
207011155,0,4,0,4,..,22,0,22,0,22,..,20,0,21,0,21,..,21,0,21,0,21,..,3,0,3,0,3,..,4,3,9,0,9,..,43,3,45,0,45,..,111,22,129,0,129,..,1295,188,1490,14,1501,..,23,0,23,312,334,5890,1319,188,1513,327,7722,6403,..,..,..,..,6403,..,5,0,10,0,10,..,14,3,16,0,16,..,0,0,0,0,0,..,165,27,187,0,191,..,550,196,744,3,749,..,28,12,39,0,39,..,742,227,969,7,975,..,4,0,4,0,4,..,6,0,6,0,6,..,61,0,61,0,61,..,29,0,32,0,32,..,119,20,140,0,142,..,5,0,8,0,5,..,24,0,27,3,29,..,11,0,11,0,11,..,29,0,33,0,33,..,3,0,3,0,3,..,33,3,37,0,37,..,115,7,117,4,123,..,81,9,89,0,94,..,22,0,25,0,25,..,26,5,31
207021156,0,5,0,5,..,28,0,29,0,29,..,33,5,36,0,36,..,7,0,7,0,7,..,0,3,3,0,3,..,11,0,11,0,11,..,72,17,83,0,83,..,87,20,100,0,104,..,2142,384,2528,23,2550,..,11,3,13,227,241,2610,2148,387,2542,251,5406,2521,..,..,..,..,2521,..,11,0,11,0,11,..,76,6,83,0,83,..,0,0,0,0,0,..,278,77,357,3,355,..,362,149,514,3,514,..,45,14,54,0,54,..,688,236,924,4,926,..,33,3,38,0,39,..,3,0,3,0,3,..,11,0,11,0,11,..,16,0,16,0,16,..,445,92,538,3,546,..,4,0,4,0,4,..,34,0,34,0,31,..,8,0,12,0,12,..,7,0,7,0,7,..,0,0,0,0,0,..,20,0,19,0,19,..,77,4,77,0,83,..,537,100,643,5,648,..,8,0,8,0,8,..,22,5,34
207021157,0,14,0,14,..,81,3,79,0,79,..,48,3,47,0,50,..,29,0,30,0,30,..,7,0,5,0,5,..,14,3,14,0,14,..,57,13,75,0,75,..,172,44,216,5,219,..,4391,974,5362,36,5396,..,15,11,26,349,371,4147,4403,983,5383,384,9917,4236,..,..,..,..,4236,..,19,0,19,0,19,..,129,18,152,4,152,..,0,0,0,0,0,..,841,280,1118,6,1128,..,1383,559,1939,12,1954,..,75,27,104,0,104,..,2301,859,3158,23,3181,..,43,7,50,0,50,..,5,0,5,3,4,..,21,0,18,0,18,..,22,0,22,0,22,..,650,160,806,8,812,..,9,0,12,0,12,..,63,3,70,0,70,..,36,9,40,0,40,..,32,0,32,0,32,..,30,0,31,0,33,..,21,0,21,0,21,..,197,11,208,0,209,..,356,47,410,3,412,..,34,3,42,0,42,..,125,69,187
207021159,0,13,0,13,..,33,4,41,0,41,..,16,0,16,0,16,..,46,0,50,0,50,..,6,0,10,0,10,..,16,0,23,0,23,..,28,4,33,0,33,..,142,17,162,9,169,..,2789,438,3224,32,3259,..,16,0,16,284,296,4440,2804,438,3243,317,7990,4585,..,..,..,..,4585,..,20,0,20,0,20,..,187,16,201,0,206,..,0,0,0,0,0,..,461,122,590,3,588,..,559,284,840,3,846,..,46,9,58,0,56,..,1066,419,1489,10,1496,..,14,0,20,0,19,..,6,0,6,0,6,..,19,0,15,0,15,..,13,0,16,0,17,..,516,58,581,4,585,..,14,0,14,0,14,..,69,3,70,0,70,..,43,3,44,0,44,..,19,0,17,0,17,..,32,0,29,0,33,..,19,0,24,0,24,..,193,13,205,0,205,..,356,40,392,3,398,..,9,0,9,0,9,..,35,5,42
207021160,0,5,0,5,..,34,0,37,0,37,..,30,0,34,0,34,..,13,0,13,0,19,..,7,3,5,0,11,..,14,0,14,0,14,..,36,3,43,0,43,..,105,22,123,3,131,..,2267,395,2660,33,2695,..,14,3,12,258,272,3495,2274,397,2674,291,6462,3719,..,..,..,..,3719,..,8,0,8,0,8,..,116,6,124,0,127,..,0,0,0,0,0,..,341,79,418,5,425,..,504,173,681,3,681,..,50,15,64,0,64,..,894,269,1162,9,1169,..,23,0,23,0,28,..,8,0,8,0,8,..,11,0,11,0,11,..,22,0,24,0,29,..,471,122,593,5,597,..,3,0,3,0,3,..,28,0,33,0,33,..,7,4,11,0,11,..,23,3,24,0,24,..,7,3,9,0,9,..,21,3,17,0,17,..,93,8,101,0,101,..,350,44,389,4,398,..,20,5,26,0,21,..,33,9,43
207021424,0,21,0,21,..,51,0,52,0,52,..,6,0,12,0,12,..,23,0,23,0,23,..,0,0,0,0,0,..,14,3,14,0,14,..,31,9,37,0,37,..,105,12,121,7,128,..,3028,554,3579,29,3608,..,18,0,17,183,201,3358,3047,555,3597,207,7164,3368,..,..,..,..,3368,..,23,0,23,0,23,..,138,6,149,0,149,..,0,0,0,0,0,..,789,225,1012,4,1010,..,769,280,1053,3,1057,..,74,11,90,0,90,..,1632,518,2150,8,2161,..,5,4,10,0,10,..,11,0,11,0,11,..,13,0,13,0,13,..,18,0,18,0,18,..,389,60,449,3,457,..,3,0,3,0,3,..,59,3,58,0,62,..,21,8,30,0,30,..,15,0,15,0,17,..,22,0,26,0,26,..,20,3,26,0,26,..,150,13,160,4,161,..,228,12,248,6,252,..,13,0,13,0,13,..,29,12,40
207021425,0,19,0,19,..,77,5,86,0,82,..,21,0,21,0,24,..,24,0,24,0,24,..,3,0,3,0,3,..,8,3,10,0,10,..,29,5,36,0,36,..,80,20,107,3,106,..,2778,685,3470,10,3475,..,15,3,21,216,234,2866,2793,693,3487,230,6580,3132,..,..,..,..,3132,..,14,0,15,3,14,..,99,20,116,0,116,..,0,0,0,0,0,..,706,250,959,4,962,..,829,296,1129,6,1130,..,55,12,69,3,71,..,1585,564,2151,13,2161,..,22,0,18,0,18,..,6,0,13,0,13,..,12,0,10,0,10,..,22,0,22,0,22,..,295,75,369,3,367,..,5,0,5,0,5,..,71,3,69,0,69,..,40,5,41,0,41,..,17,3,21,0,21,..,48,4,51,0,51,..,36,0,36,0,36,..,212,20,230,0,230,..,180,31,209,3,211,..,25,5,30,0,30,..,76,29,103
207031161,0,14,0,14,..,63,5,71,0,71,..,39,3,43,0,42,..,31,0,31,0,31,..,19,4,23,0,23,..,8,0,10,0,10,..,64,16,84,0,84,..,162,27,191,3,193,..,2390,468,2861,17,2880,..,23,7,29,374,411,7127,2413,478,2887,396,10409,7394,..,..,..,..,7394,..,6,0,6,0,6,..,18,3,18,0,18,..,0,0,0,0,0,..,338,122,459,3,463,..,765,278,1042,3,1048,..,44,20,61,0,61,..,1149,417,1564,8,1571,..,12,3,17,0,17,..,19,0,19,0,19,..,29,0,30,0,30,..,57,0,57,0,57,..,147,35,180,4,185,..,13,3,16,0,16,..,106,7,111,0,116,..,80,7,87,0,87,..,44,0,44,0,44,..,10,0,10,0,10,..,70,3,75,0,75,..,321,21,345,0,344,..,136,18,152,3,152,..,38,3,47,0,47,..,52,19,66
207031162,0,5,0,5,..,34,3,39,0,37,..,29,3,27,0,27,..,24,0,24,0,22,..,10,0,10,0,10,..,3,0,3,0,3,..,52,9,57,0,57,..,87,17,96,0,101,..,1251,249,1505,12,1513,..,12,4,14,212,232,3401,1264,252,1523,223,5149,3609,..,..,..,..,3609,..,7,0,7,0,7,..,11,3,19,0,19,..,0,0,0,0,0,..,190,96,291,0,290,..,392,156,550,0,550,..,36,17,49,0,49,..,620,267,890,0,889,..,7,0,8,0,8,..,8,0,12,0,12,..,15,0,15,0,15,..,21,0,18,0,20,..,161,37,200,0,197,..,3,0,3,0,3,..,26,5,25,0,27,..,17,3,22,0,22,..,21,0,20,0,20,..,3,0,3,0,3,..,14,0,17,0,17,..,81,6,87,0,89,..,57,8,68,0,68,..,16,0,16,0,16,..,23,12,39
207031163,0,13,0,13,..,110,4,116,3,113,..,34,8,43,0,41,..,36,0,36,0,36,..,20,0,19,0,19,..,0,0,0,0,0,..,100,23,123,3,123,..,198,35,232,6,241,..,3262,1153,4412,42,4459,..,22,12,32,505,535,4572,3279,1163,4445,549,9566,4778,..,..,..,..,4778,..,7,0,7,0,7,..,23,7,28,0,28,..,0,0,0,0,0,..,511,234,748,3,750,..,1538,813,2358,17,2369,..,117,81,198,0,198,..,2163,1131,3296,15,3320,..,10,0,13,0,8,..,12,0,12,0,12,..,26,0,26,0,26,..,39,0,44,0,44,..,129,30,155,0,155,..,25,4,29,0,32,..,88,0,87,0,87,..,27,7,28,0,28,..,56,0,58,0,59,..,16,0,16,0,16,..,66,6,74,0,76,..,275,16,295,3,301,..,93,10,106,4,104,..,46,8,48,0,48,..,93,39,134
207031164,0,12,0,12,..,72,0,72,0,72,..,38,0,35,0,35,..,24,0,26,0,25,..,19,4,23,0,23,..,5,0,5,0,5,..,65,12,76,0,76,..,145,30,172,10,181,..,2484,678,3165,31,3192,..,9,0,9,258,271,4976,2496,678,3178,282,8438,5147,..,..,..,..,5147,..,5,0,5,0,5,..,19,3,23,0,23,..,0,0,0,0,0,..,454,146,605,0,603,..,1036,493,1529,4,1535,..,66,16,81,0,87,..,1556,662,2215,8,2224,..,18,0,22,0,22,..,9,0,9,0,9,..,28,0,30,0,30,..,31,3,29,0,29,..,187,34,224,3,228,..,3,0,3,0,3,..,55,7,60,3,63,..,20,3,21,0,21,..,50,0,50,0,50,..,13,0,13,0,13,..,34,3,32,0,32,..,170,13,183,3,185,..,129,28,153,0,157,..,31,7,35,0,35,..,70,32,106
207031165,0,19,0,19,..,111,3,111,0,118,..,20,3,24,0,24,..,51,0,52,0,52,..,12,8,21,0,21,..,6,0,6,0,6,..,83,15,96,0,96,..,137,20,155,0,152,..,2296,481,2775,11,2781,..,16,4,19,226,247,2720,2312,478,2796,238,5744,3107,..,..,..,..,3107,..,14,0,10,0,10,..,23,7,28,0,28,..,0,0,0,0,0,..,258,68,333,0,336,..,971,285,1257,4,1262,..,69,47,123,0,123,..,1303,404,1711,8,1718,..,7,0,7,0,7,..,7,0,7,0,7,..,33,0,38,0,38,..,21,3,23,0,23,..,167,63,233,0,236,..,15,0,15,0,15,..,87,4,90,0,90,..,18,0,21,0,23,..,129,3,132,0,132,..,8,0,8,0,8,..,34,0,34,0,34,..,292,7,301,0,300,..,80,6,89,0,87,..,19,3,27,0,27,..,31,12,45
207031166,0,3,0,3,..,86,6,85,0,85,..,19,0,19,0,19,..,45,0,45,0,45,..,7,0,10,0,10,..,4,4,5,0,5,..,96,25,119,0,123,..,79,20,103,0,99,..,2101,477,2581,15,2593,..,11,5,13,154,161,2299,2115,479,2587,168,5057,2265,..,..,..,..,2265,..,6,0,6,0,6,..,21,3,23,0,23,..,0,0,0,0,0,..,250,79,337,3,333,..,622,244,858,4,864,..,48,23,67,0,67,..,925,343,1266,4,1268,..,8,0,11,0,11,..,4,0,4,0,4,..,20,0,20,0,20,..,31,0,31,0,28,..,342,106,446,3,447,..,18,0,14,0,14,..,62,3,64,0,62,..,26,4,30,0,30,..,98,3,104,0,104,..,3,0,3,0,3,..,41,0,44,0,44,..,246,11,254,0,260,..,97,22,118,4,123,..,16,3,18,0,18,..,34,13,45
207031167,3,4,0,4,..,22,3,25,0,25,..,25,4,25,0,25,..,14,0,14,0,14,..,5,4,10,0,10,..,6,0,6,0,6,..,20,4,20,0,20,..,46,9,60,3,58,..,818,170,990,12,1001,..,10,3,7,143,153,3602,822,171,1001,149,4754,3818,..,..,..,..,3818,..,4,0,4,0,4,..,8,0,8,0,8,..,0,0,0,0,0,..,126,22,146,0,146,..,317,122,440,3,439,..,28,7,35,0,35,..,474,153,623,3,628,..,3,0,3,0,3,..,4,0,4,0,4,..,14,0,14,0,18,..,19,0,19,0,19,..,71,8,75,0,75,..,3,0,3,0,3,..,30,3,34,0,34,..,14,0,14,0,14,..,19,0,19,0,19,..,3,0,3,0,3,..,17,0,18,0,18,..,89,4,91,0,91,..,51,8,57,0,57,..,13,0,13,0,13,..,26,3,30
208011168,0,0,0,0,..,4,0,4,0,4,..,28,0,28,0,28,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,10,0,10,..,7,0,11,0,11,..,45,3,48,0,48,..,535,47,577,3,584,..,8,0,10,287,300,5551,545,49,594,288,6431,5998,..,..,..,..,5998,..,17,0,17,0,17,..,9,0,9,0,9,..,0,0,0,0,0,..,13,4,21,0,22,..,60,25,82,0,82,..,3,0,3,0,3,..,74,28,105,4,111,..,13,0,13,0,13,..,14,0,14,0,17,..,29,3,32,0,32,..,70,0,66,0,66,..,110,3,115,0,115,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,11,0,11,0,11,..,69,0,69,0,70,..,25,3,28,0,28,..,0,0,0
208011169,0,0,0,0,..,16,0,17,0,17,..,45,4,46,0,49,..,3,0,3,0,3,..,10,0,6,0,6,..,7,0,7,0,7,..,18,3,19,0,19,..,147,9,161,5,167,..,1362,157,1523,18,1541,..,19,3,21,575,596,8464,1384,161,1542,595,10596,9489,..,..,..,..,9489,..,16,0,16,0,16,..,26,3,29,0,29,..,0,0,0,0,0,..,65,15,76,0,76,..,289,142,430,4,430,..,18,7,30,0,30,..,364,162,529,4,531,..,16,3,21,0,21,..,31,0,31,0,31,..,87,3,83,0,88,..,90,0,94,0,94,..,205,22,221,0,226,..,0,0,0,0,0,..,19,0,27,0,27,..,4,0,4,0,4,..,14,4,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,38,8,46,0,46,..,157,12,171,3,170,..,45,20,59,0,59,..,7,0,9
208011170,0,3,0,3,..,24,0,24,0,24,..,32,4,35,0,35,..,9,0,11,0,11,..,3,0,3,0,3,..,8,0,11,0,11,..,22,0,24,0,24,..,184,21,197,7,209,..,1303,135,1434,13,1445,..,18,0,18,335,353,5798,1319,135,1449,346,7592,6136,..,..,..,..,6136,..,14,0,9,0,9,..,20,0,18,0,18,..,0,0,0,0,0,..,40,3,48,0,48,..,175,74,248,3,250,..,23,9,25,0,27,..,235,80,318,3,323,..,16,0,17,0,21,..,12,0,12,0,12,..,60,3,61,0,61,..,57,0,57,0,57,..,214,26,243,0,241,..,5,0,5,0,5,..,40,3,40,0,40,..,12,0,12,0,12,..,12,0,12,0,12,..,0,0,0,0,0,..,9,0,9,0,9,..,73,3,78,0,78,..,130,8,137,0,138,..,26,15,44,0,44,..,15,3,18
208011171,0,5,0,5,..,23,0,23,0,23,..,31,3,30,0,36,..,9,0,9,0,9,..,9,3,9,0,9,..,9,6,10,0,10,..,12,0,12,0,12,..,77,15,95,9,102,..,724,116,836,6,850,..,14,3,19,239,260,4063,739,117,858,252,5173,4472,..,..,..,..,4472,..,15,0,16,0,16,..,14,3,21,0,21,..,0,0,0,0,0,..,26,7,31,0,31,..,73,24,94,0,95,..,5,3,9,0,9,..,105,28,134,0,138,..,8,3,10,0,10,..,4,0,4,0,4,..,39,3,41,0,41,..,47,0,47,0,47,..,116,46,162,6,166,..,8,0,10,0,10,..,36,0,36,0,36,..,14,0,12,0,12,..,3,0,3,0,3,..,4,0,4,0,4,..,11,0,11,0,11,..,74,3,80,0,80,..,48,4,59,0,59,..,27,0,26,0,29,..,7,3,10
208011172,0,0,0,0,..,10,0,10,0,10,..,50,4,52,0,52,..,14,0,14,0,14,..,3,0,7,0,7,..,19,0,15,0,15,..,5,0,10,0,10,..,126,18,138,0,141,..,1015,144,1153,8,1156,..,14,0,12,442,453,6924,1022,140,1167,443,8536,7195,..,..,..,..,7195,..,6,0,6,0,6,..,44,7,49,0,49,..,0,0,0,0,0,..,26,9,36,0,36,..,122,43,162,0,162,..,3,0,4,0,4,..,156,51,204,0,204,..,18,5,22,0,22,..,27,0,27,0,27,..,54,0,55,0,56,..,56,0,52,3,56,..,151,37,190,0,192,..,0,0,0,0,0,..,30,3,32,0,32,..,8,0,8,0,8,..,7,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,49,3,45,0,45,..,145,13,158,0,159,..,33,3,32,0,33,..,7,0,9
208011173,0,3,0,3,..,9,0,9,0,9,..,32,4,28,0,28,..,3,0,3,0,3,..,3,0,3,0,3,..,10,0,12,0,12,..,6,0,6,0,6,..,98,18,119,0,121,..,749,90,840,6,849,..,8,3,15,392,411,6639,759,88,853,403,7898,7139,..,..,..,..,7139,..,32,3,32,0,32,..,20,0,24,0,24,..,0,0,0,0,0,..,19,3,21,0,21,..,73,25,101,3,101,..,14,0,17,0,17,..,106,33,137,3,143,..,13,0,13,0,13,..,36,0,37,0,39,..,53,0,54,0,54,..,86,3,87,0,87,..,134,13,154,3,153,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,17,0,23,0,23,..,98,11,106,0,109,..,27,3,27,0,27,..,6,3,7
208021174,0,0,0,0,..,33,0,33,0,33,..,63,3,66,0,66,..,32,0,32,0,32,..,15,3,17,0,17,..,14,0,15,0,16,..,49,4,52,0,57,..,301,37,338,10,347,..,2590,426,3020,32,3051,..,23,0,23,455,481,7258,2614,433,3041,482,10789,7711,..,..,..,..,7711,..,13,0,13,0,13,..,36,0,37,0,37,..,0,0,0,0,0,..,121,27,150,3,149,..,601,249,852,3,857,..,31,14,43,0,43,..,752,293,1047,5,1053,..,22,0,28,0,28,..,18,0,18,0,16,..,69,6,73,0,73,..,68,7,70,0,70,..,366,84,452,9,459,..,8,0,9,0,9,..,89,3,96,0,96,..,21,0,19,0,19,..,15,0,15,0,15,..,0,0,0,0,0,..,48,7,58,3,58,..,176,20,193,3,198,..,195,18,213,3,216,..,76,21,98,0,98,..,73,27,99
208021176,0,9,0,9,..,57,3,59,0,65,..,60,6,65,0,65,..,76,6,87,0,87,..,18,6,27,0,27,..,11,0,11,0,11,..,47,3,56,0,56,..,409,54,462,10,473,..,2999,456,3460,27,3487,..,13,5,20,423,441,4742,3014,463,3481,448,8665,5057,..,..,..,..,5057,..,8,0,8,0,8,..,10,0,10,0,10,..,0,0,0,0,0,..,177,29,205,0,203,..,847,179,1025,10,1035,..,43,16,58,0,58,..,1064,222,1288,11,1298,..,21,3,24,0,24,..,3,0,5,0,5,..,68,0,66,0,66,..,29,3,34,0,34,..,258,91,348,3,355,..,34,0,31,0,31,..,176,13,188,0,185,..,21,7,30,0,30,..,47,3,52,0,55,..,13,0,10,0,10,..,203,24,224,0,225,..,489,48,540,3,539,..,91,7,104,0,99,..,60,10,66,0,66,..,73,44,110
208021177,0,3,0,3,..,48,0,48,0,48,..,70,3,78,0,78,..,20,0,20,0,20,..,10,0,10,0,10,..,7,0,5,0,5,..,29,7,41,0,41,..,846,62,913,15,923,..,2418,219,2635,22,2657,..,34,0,41,544,583,6897,2450,218,2672,563,10135,7332,..,..,..,..,7332,..,8,0,8,0,4,..,8,0,10,0,10,..,0,0,0,0,0,..,89,15,112,0,112,..,414,83,500,0,498,..,27,15,41,0,41,..,538,119,652,0,653,..,10,4,17,0,17,..,6,0,6,0,7,..,139,0,137,0,144,..,51,3,57,4,55,..,127,23,151,0,151,..,10,0,10,0,10,..,69,3,73,0,73,..,12,0,12,0,12,..,11,3,15,0,15,..,11,0,11,0,11,..,73,8,78,0,78,..,182,10,198,0,198,..,56,7,60,0,62,..,33,6,41,0,41,..,18,0,14
208021178,0,0,0,0,..,35,3,41,0,41,..,41,4,47,3,46,..,16,0,20,0,20,..,3,0,3,0,3,..,3,0,3,0,3,..,28,3,29,0,29,..,551,30,573,6,580,..,2040,235,2272,19,2290,..,26,3,24,404,429,5681,2063,240,2304,421,8403,5956,..,..,..,..,5956,..,14,0,14,0,14,..,22,3,26,0,23,..,0,0,0,0,0,..,52,17,69,0,69,..,216,66,279,0,279,..,17,7,26,0,26,..,282,94,374,0,374,..,15,3,16,0,16,..,8,0,8,0,8,..,84,6,89,0,89,..,48,3,48,0,48,..,262,39,303,0,303,..,7,0,6,0,6,..,46,0,49,0,49,..,24,0,19,0,19,..,12,0,12,0,12,..,5,0,5,0,5,..,38,8,43,0,43,..,126,12,139,0,139,..,71,10,78,0,80,..,56,29,87,0,87,..,5,3,4
208021179,0,3,0,3,..,33,0,32,0,32,..,34,0,38,0,38,..,8,0,8,0,8,..,9,3,8,0,8,..,0,0,0,0,0,..,17,0,15,0,15,..,261,25,290,3,287,..,1023,116,1146,8,1150,..,18,12,24,267,296,3934,1039,129,1167,277,5374,4345,..,..,..,..,4345,..,0,0,0,0,0,..,8,0,10,0,10,..,0,0,0,0,0,..,28,9,31,0,31,..,84,26,111,0,110,..,11,3,13,0,13,..,117,41,155,0,158,..,8,0,8,0,8,..,16,0,16,0,16,..,71,3,76,0,76,..,41,0,41,0,41,..,120,29,147,0,145,..,0,0,0,0,0,..,39,3,45,0,45,..,4,0,4,0,4,..,8,0,8,0,8,..,0,0,0,0,0,..,26,4,31,0,31,..,80,5,90,0,90,..,68,15,81,0,81,..,38,20,60,0,55,..,10,0,17
