SA2_MAINCODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
212011290,0,0,0,50,18,3,0,32,3,15,0,4,3,11,44,131,3,3,0,4,0,0,0,0,0,0,3,18,188,31,15,323,39,190,14,37,13,57,47,951
212011291,0,3,0,75,22,0,3,47,5,19,0,3,7,12,78,207,0,0,3,3,0,0,0,0,0,3,6,14,386,75,19,720,88,565,22,131,25,155,92,2280
212011292,0,0,0,150,45,7,5,63,0,37,3,3,3,22,160,348,4,0,3,3,0,5,0,0,0,9,12,44,703,114,30,1239,136,900,36,168,61,233,185,3803
212021293,5,8,0,437,62,8,3,68,8,28,4,9,3,20,127,337,12,0,5,3,3,3,0,0,0,0,6,32,685,109,18,1105,93,607,29,121,35,161,141,3106
212021294,3,3,0,379,73,3,0,66,10,42,8,10,3,21,191,424,0,0,4,8,0,7,0,0,0,0,10,27,1014,136,37,1426,127,961,47,176,46,217,207,4388
212021295,0,0,0,14,9,0,0,9,0,20,0,8,8,15,53,133,0,0,0,0,0,4,0,0,0,4,3,16,119,33,3,154,14,330,11,117,29,267,63,1147
212021297,0,0,0,47,19,3,0,22,0,24,3,14,3,32,50,169,0,0,0,0,0,3,0,0,0,0,3,12,230,53,16,293,29,385,7,140,13,241,56,1455
212021299,0,6,0,225,26,9,0,33,0,17,3,0,3,10,34,144,3,0,0,4,0,3,0,0,0,0,0,20,276,44,11,442,30,231,10,61,13,74,40,1238
212021453,0,4,0,131,29,4,0,23,3,17,0,5,10,21,83,199,3,0,0,3,0,3,0,0,3,7,4,28,340,72,14,463,38,379,7,124,30,230,88,1781
212021454,0,0,0,123,36,9,0,36,3,30,0,15,4,31,97,271,0,0,0,0,0,3,0,3,0,3,4,19,383,72,16,442,57,448,16,160,31,268,109,1983
212021455,0,0,0,113,33,8,4,26,4,27,0,10,6,14,90,220,0,0,3,3,3,3,0,0,3,8,11,33,405,85,16,614,68,456,15,107,36,175,103,2075
212021456,0,0,0,57,23,4,0,22,8,24,3,7,3,23,66,187,3,0,3,0,0,0,0,0,0,0,5,16,312,63,17,441,52,471,15,119,20,226,84,1831
212031300,0,0,0,74,42,4,0,44,9,43,0,16,8,25,85,273,4,0,7,4,0,3,0,0,0,4,8,32,473,70,17,609,65,610,25,160,41,249,101,2423
212031301,0,0,0,133,48,3,3,41,8,47,0,3,9,18,134,314,0,0,4,3,0,0,0,0,3,0,10,29,948,149,38,1138,169,956,41,170,38,157,161,3974
212031302,0,6,0,105,44,5,3,35,4,30,4,6,0,13,99,247,0,0,0,7,0,3,0,0,3,0,14,32,650,96,17,891,102,763,32,177,40,192,113,3072
212031303,0,0,0,129,28,8,3,28,4,22,0,0,0,5,43,153,3,0,0,0,0,3,0,0,0,3,5,17,297,51,6,449,55,228,14,54,12,56,55,1271
212031304,0,3,0,40,24,3,3,22,0,31,4,6,3,9,69,181,4,0,0,0,0,3,0,0,0,3,7,17,458,83,21,580,92,584,28,129,33,151,86,2246
212031305,0,3,0,81,55,10,3,44,7,55,4,11,9,42,134,375,3,0,0,0,0,3,0,0,0,3,21,36,709,120,29,668,76,984,26,289,63,501,177,3641
212031306,0,3,0,137,41,3,0,20,3,28,0,6,3,18,95,217,0,0,0,0,0,0,0,0,0,4,9,19,720,109,19,668,79,650,25,116,27,163,108,2677
212031308,0,0,0,69,18,0,3,30,6,9,0,5,0,11,49,131,0,0,0,3,0,4,0,0,0,0,4,14,195,48,22,394,40,165,15,54,16,52,54,1049
212031457,0,0,0,226,47,6,3,41,3,32,4,10,0,14,81,236,0,0,9,9,0,4,0,0,0,0,4,24,545,81,16,744,50,441,25,92,24,143,92,2247
212031458,0,4,0,124,47,6,0,48,5,33,5,11,10,28,113,297,0,0,3,6,3,0,0,0,0,0,8,22,582,88,21,702,71,600,20,172,41,229,123,2646
212041309,0,6,0,123,26,0,3,14,0,25,0,15,0,28,72,193,0,4,3,0,0,0,0,0,0,3,3,17,345,74,16,376,42,297,14,119,20,245,83,1625
212041310,0,4,0,56,8,3,0,14,0,19,0,0,0,23,72,151,3,0,0,5,0,0,0,0,0,3,7,15,294,60,9,311,30,343,7,125,25,301,85,1583
212041311,0,4,0,63,29,5,3,19,0,40,0,12,10,62,138,319,4,3,4,0,0,0,0,0,4,13,34,62,412,114,30,412,59,955,22,346,66,751,179,3346
212041312,0,3,0,105,27,11,4,46,3,39,3,30,3,60,118,339,3,0,3,3,0,0,0,0,0,3,11,26,484,120,23,608,59,646,26,220,42,525,140,2892
212041313,0,3,0,188,32,3,0,36,0,23,3,4,4,12,50,160,3,0,0,4,0,3,0,0,0,0,3,23,358,54,10,543,44,243,16,60,19,99,59,1494
212041314,0,6,0,282,50,4,3,46,8,44,0,11,5,47,155,385,4,0,11,11,0,3,0,0,0,4,9,44,1044,159,38,785,115,852,23,226,35,500,173,3950
212041316,0,10,0,41,5,0,0,7,3,16,0,9,3,13,22,81,0,0,0,0,0,3,0,0,0,3,3,9,156,48,8,197,19,213,9,68,17,185,25,943
212041317,0,15,0,79,17,0,3,16,0,32,3,11,10,63,83,240,0,0,0,3,0,3,0,0,0,5,10,22,405,112,15,311,31,606,10,220,49,687,105,2559
212041318,0,0,0,36,15,8,0,14,0,26,0,17,0,27,69,167,3,0,0,0,0,3,0,0,0,0,4,15,352,54,15,237,17,384,6,163,22,334,79,1665
212041459,0,3,0,26,11,4,0,20,0,14,0,5,3,20,47,122,0,0,0,0,0,0,0,0,0,0,3,8,186,57,10,236,29,367,18,129,33,202,54,1317
212041460,0,0,0,34,12,3,0,17,0,20,0,18,3,40,78,200,3,0,0,0,0,5,0,0,0,3,15,34,364,78,10,355,36,549,14,200,40,441,102,2188
212051319,0,9,0,384,27,15,0,30,8,20,0,16,0,11,96,223,3,0,0,4,0,3,0,0,3,0,3,18,434,100,18,616,89,435,14,103,14,185,103,2103
212051320,0,4,0,82,10,3,0,7,3,11,0,4,0,20,68,130,0,0,0,0,0,0,0,0,0,0,3,7,279,82,10,303,41,398,19,129,21,230,76,1583
212051321,4,11,0,515,48,12,4,35,6,47,3,13,3,34,198,400,4,0,0,7,0,3,0,0,0,0,4,24,703,147,18,788,62,719,24,168,31,302,208,3170
212051322,0,17,0,380,36,15,3,33,8,25,0,15,0,27,185,341,0,0,0,0,0,0,0,0,0,0,0,5,584,127,14,612,56,621,24,192,27,314,185,2746
212051323,0,3,0,398,24,6,0,23,0,16,3,11,3,24,137,245,3,0,3,5,0,0,0,0,0,0,12,24,507,98,14,593,55,408,7,111,25,201,148,2167
212051324,0,7,0,478,41,3,0,39,0,24,0,4,3,14,136,269,0,0,0,7,0,0,0,0,0,0,3,11,592,112,14,768,75,462,16,152,24,210,143,2565
212051325,0,13,0,272,26,17,0,42,0,20,0,8,3,32,114,272,4,0,0,3,0,3,0,0,3,8,4,25,607,115,23,732,75,518,18,149,33,298,128,2696
212051326,0,5,0,330,42,8,0,34,4,24,3,9,9,36,128,291,3,0,4,4,0,3,0,0,0,0,6,21,561,101,21,786,92,533,18,148,29,261,141,2692
212051327,0,12,0,516,52,4,3,53,7,34,0,17,0,38,156,372,3,0,4,6,0,0,0,3,0,0,5,21,659,113,18,811,44,547,21,169,16,290,169,2853
213011328,0,0,0,19,15,0,4,9,0,15,0,3,0,12,30,82,3,0,0,0,0,0,0,0,0,3,3,13,104,42,7,135,16,172,4,80,9,124,36,734
213011329,3,4,0,106,23,10,7,17,4,21,3,9,4,25,69,190,0,0,0,0,0,0,0,3,0,0,6,18,340,66,13,327,33,349,14,126,32,175,81,1562
213011330,0,3,0,130,27,5,6,25,13,45,3,29,4,45,138,347,0,0,6,4,0,0,0,0,3,11,17,44,722,127,47,721,118,829,38,279,69,512,167,3628
213011331,0,0,0,29,15,4,3,12,0,21,0,11,5,28,47,149,0,0,3,3,0,0,0,0,0,0,8,16,193,37,13,258,32,281,6,79,29,200,59,1192
213011332,3,0,0,112,21,6,3,31,3,27,4,16,3,23,58,200,6,0,0,5,0,0,0,0,0,9,5,19,295,73,12,424,48,371,14,133,25,294,65,1768
213011333,0,3,0,30,21,9,3,22,3,29,0,14,7,49,59,202,0,0,3,3,0,3,0,0,0,10,13,33,210,60,14,232,30,408,17,164,35,445,79,1691
213011334,0,7,0,43,8,3,3,20,4,34,3,9,8,54,77,229,0,0,0,3,0,0,4,0,0,18,24,48,259,92,9,259,40,545,20,204,57,550,116,2147
213011335,0,6,0,42,17,0,3,16,3,22,3,9,8,47,68,190,0,0,3,0,0,4,0,0,0,10,14,36,253,87,19,245,29,455,7,213,43,478,97,1914
213011336,0,3,0,53,12,0,3,10,0,7,0,0,3,11,32,80,0,0,0,0,0,0,0,0,0,3,4,11,148,44,9,250,31,222,7,98,18,192,41,1062
213011337,0,8,0,38,13,6,0,6,3,20,0,14,0,27,57,151,0,0,0,0,0,0,0,0,3,3,15,22,204,48,14,206,27,297,5,146,18,311,76,1357
213011338,0,5,0,57,19,5,3,7,5,36,3,21,13,63,77,249,0,0,3,0,0,5,0,0,0,12,21,43,291,92,17,339,47,508,20,183,43,512,114,2172
213011339,0,4,0,81,21,8,3,29,3,15,0,9,3,29,50,167,4,0,0,4,0,7,0,0,3,0,9,27,341,67,18,443,58,401,13,111,29,153,72,1696
213011340,0,5,0,352,60,15,8,73,15,49,6,14,12,33,118,384,5,0,3,3,3,0,0,0,0,3,7,32,651,105,30,862,80,569,22,143,46,238,130,2875
213021341,0,4,0,222,14,3,0,19,3,8,0,5,0,18,61,139,8,0,0,4,0,3,0,0,0,3,0,27,308,59,7,448,53,281,17,62,14,127,69,1453
213021342,0,3,0,163,33,4,3,31,3,41,3,16,5,37,103,274,3,0,0,3,0,3,0,0,0,4,5,23,424,88,21,637,79,567,26,158,32,319,110,2456
213021343,3,3,0,107,14,5,0,25,4,10,0,9,3,24,59,154,0,0,0,0,0,0,0,0,0,9,7,20,231,43,11,333,66,329,22,141,25,268,82,1545
213021344,3,7,0,532,38,5,4,40,0,16,3,14,0,14,121,255,3,0,0,3,4,0,0,0,4,3,6,30,512,83,26,866,105,397,25,82,32,124,131,2382
213021345,0,0,0,64,10,0,0,6,0,10,0,0,0,5,32,77,0,0,0,3,0,3,0,0,0,0,3,13,171,26,5,223,20,193,0,42,8,76,42,809
213021346,3,3,0,726,48,6,3,52,3,22,0,4,3,17,113,276,4,0,0,3,0,0,0,0,0,0,0,15,524,72,16,736,71,374,21,73,20,112,116,2126
213031347,0,5,0,106,16,0,3,7,0,12,0,7,4,19,76,153,0,0,0,4,0,0,0,0,0,6,6,17,329,66,12,341,56,439,11,178,25,308,94,1859
213031348,0,3,0,113,6,0,3,8,0,7,0,3,3,16,52,97,0,0,3,0,0,0,0,0,0,0,3,11,190,69,16,278,43,243,15,96,20,174,57,1201
213031349,0,8,0,231,17,4,0,22,0,14,0,3,3,17,58,143,0,0,0,0,0,3,0,0,0,0,3,11,342,57,9,366,41,320,11,75,19,123,65,1421
213031350,0,0,0,237,10,0,0,11,8,7,0,4,0,9,54,99,0,0,0,0,3,0,0,0,0,0,0,5,216,60,15,369,72,190,12,40,6,63,52,1099
213031351,0,0,0,140,8,0,0,14,3,12,0,5,0,14,51,98,3,0,0,0,0,0,0,0,0,0,8,17,201,61,4,373,62,249,15,90,15,112,53,1234
213031352,3,3,0,437,17,0,0,21,0,12,0,8,4,10,72,152,0,0,0,3,0,0,0,0,0,0,0,8,410,61,11,636,109,315,19,72,16,121,75,1840
213041353,0,4,0,226,48,8,8,58,3,20,3,5,4,11,96,268,4,0,0,3,0,0,0,0,0,7,3,24,559,85,31,874,80,526,21,118,37,168,104,2597
213041355,0,3,0,259,54,8,3,63,6,40,3,16,3,20,114,340,3,0,0,8,0,0,0,0,3,3,9,39,741,108,33,1030,134,690,32,179,40,229,133,3348
213041356,0,6,0,90,26,14,0,23,4,38,0,14,11,27,76,234,3,0,0,6,0,5,0,3,3,5,8,32,384,59,12,462,58,556,24,145,47,272,92,2123
213041357,0,0,0,119,36,5,0,44,0,33,0,9,0,29,91,254,6,0,0,3,3,4,0,0,3,3,17,42,559,69,33,705,98,721,31,167,37,320,117,2865
213041358,0,5,0,97,45,3,4,22,5,36,0,12,12,18,90,249,6,0,0,3,0,0,0,0,0,10,15,37,437,71,18,603,90,527,18,101,51,227,115,2247
213041359,0,0,0,3,0,0,0,8,0,0,0,0,0,3,3,18,0,0,0,0,0,0,0,0,0,0,0,4,25,6,6,43,3,32,0,15,7,32,8,179
213041360,3,4,0,241,41,8,3,37,4,38,11,11,11,17,107,299,3,0,0,9,0,8,0,0,0,0,14,38,806,110,28,967,109,766,39,168,62,225,126,3402
213041461,0,3,0,38,10,6,0,4,3,10,0,3,3,7,31,75,0,0,0,0,0,0,0,0,0,0,3,8,164,32,5,154,25,181,3,34,9,60,31,703
213041462,0,3,0,57,7,0,0,15,0,9,0,7,0,8,26,68,3,0,0,0,0,0,0,0,0,4,3,10,238,37,9,264,31,277,10,63,15,64,33,1045
213041463,0,4,0,253,50,7,5,44,6,34,0,9,0,22,116,294,7,0,5,5,0,0,0,0,0,3,14,36,783,109,38,894,99,682,29,141,29,219,143,3172
213051361,3,6,0,198,42,9,0,45,4,45,3,21,7,26,104,308,3,0,0,5,0,3,0,0,4,3,12,31,603,107,18,680,70,672,27,181,31,279,121,2787
213051362,3,0,0,110,24,7,0,31,7,30,0,10,9,26,93,244,4,0,0,3,0,0,0,0,0,5,6,25,458,80,14,585,56,670,16,191,54,342,107,2578
213051363,0,3,0,92,9,3,0,5,3,4,0,0,0,3,59,94,0,0,0,0,0,0,0,0,0,0,3,7,265,42,11,227,37,288,12,72,15,132,71,1168
213051365,3,3,0,256,68,16,10,43,10,42,3,17,11,25,196,439,4,0,3,7,0,6,0,0,3,13,21,63,1298,188,55,1385,208,1549,54,309,96,349,225,5713
213051366,0,5,0,134,24,8,7,27,9,22,3,7,6,14,123,257,0,0,0,3,0,3,0,0,3,8,12,26,773,115,37,770,148,993,30,257,77,241,160,3601
213051368,0,3,0,110,29,3,0,30,0,25,0,9,3,15,56,168,5,0,0,3,0,3,0,0,0,0,5,17,279,45,4,377,41,282,15,68,14,151,66,1340
213051369,0,3,0,134,33,3,0,38,6,26,0,9,3,27,129,280,8,0,0,4,0,0,0,0,4,4,14,29,703,93,22,798,123,930,29,193,32,220,156,3307
213051464,0,3,0,349,31,6,4,24,3,24,3,4,3,10,133,243,0,0,0,0,3,3,0,0,0,3,6,20,504,72,17,489,53,525,17,82,24,117,143,2039
213051465,0,0,0,385,51,7,0,35,6,17,3,11,3,17,176,333,3,0,8,3,0,0,0,0,0,5,9,26,957,146,28,1062,108,996,25,173,41,219,184,3937
213051466,0,0,0,227,22,0,3,19,0,29,0,0,4,12,103,191,3,0,7,3,0,0,0,0,0,3,5,16,678,66,21,593,112,730,12,104,25,125,112,2582
213051467,3,4,0,96,29,4,0,36,10,39,3,12,5,25,84,246,4,0,0,3,0,7,0,0,0,8,14,32,407,71,10,524,52,578,26,206,39,344,106,2361
213051468,3,3,0,134,38,5,3,29,3,19,0,9,0,12,55,167,3,0,4,3,0,0,0,0,0,0,5,25,328,49,16,434,46,384,21,90,26,136,65,1587
214011370,0,4,0,60,48,4,3,33,3,34,0,6,9,22,94,258,3,0,0,4,0,3,0,0,3,8,3,22,491,97,20,723,81,596,30,116,33,193,103,2473
214011371,0,3,0,86,31,7,3,36,4,22,3,13,8,10,96,229,8,0,0,3,0,3,0,0,0,4,7,28,319,93,16,615,85,426,27,119,34,183,110,2026
214011372,0,3,0,46,8,3,0,17,3,20,4,16,5,39,58,176,0,0,3,0,4,4,0,0,0,10,9,30,209,48,13,435,58,422,16,120,30,254,70,1688
214011373,0,7,0,388,49,13,0,63,3,19,4,9,3,19,134,305,0,0,3,4,0,0,0,0,3,0,4,26,531,90,19,958,84,368,37,82,15,128,143,2448
214011374,4,3,0,278,67,12,4,98,9,53,4,8,3,16,124,391,6,3,4,14,0,6,0,0,0,3,10,48,666,112,33,1276,111,580,36,108,21,164,142,3254
214011375,0,3,0,75,22,3,0,28,0,25,3,15,0,11,64,167,0,0,0,7,0,0,0,3,0,3,10,24,274,70,12,550,77,365,11,106,23,132,71,1688
214011376,0,0,0,201,39,6,3,35,3,18,0,3,3,5,86,207,3,0,0,3,0,3,0,0,0,0,3,13,472,53,22,745,60,394,20,68,18,83,91,2028
214021377,0,3,0,70,16,6,3,36,5,7,0,6,0,8,40,136,0,0,0,0,0,0,0,0,0,0,3,13,158,65,8,355,40,189,11,60,5,81,45,1020
214021378,0,3,0,101,19,9,0,23,0,9,3,8,0,3,39,108,0,4,0,0,0,0,0,0,0,0,4,7,113,51,5,199,19,93,10,29,7,28,43,599
214021379,3,0,0,140,36,9,0,73,3,38,0,19,4,21,103,316,3,3,0,8,0,6,0,0,0,0,7,25,374,92,29,770,68,485,20,135,41,173,121,2307
214021380,0,0,3,244,45,18,0,54,0,24,0,10,5,10,107,285,7,0,4,15,0,0,0,0,0,0,0,20,478,119,27,930,67,375,22,108,22,150,113,2420
214021381,0,14,0,651,56,7,0,75,8,34,0,17,3,16,151,370,3,0,3,8,0,3,0,0,0,3,0,21,569,102,19,991,74,448,16,105,17,124,155,2614
214021382,3,6,0,383,53,14,3,69,10,17,0,9,4,11,106,303,3,0,0,7,0,0,0,0,0,0,11,26,517,105,21,1109,69,413,25,97,21,93,114,2579
214021383,0,6,0,95,25,13,3,53,3,12,8,7,3,21,65,204,3,0,0,3,0,5,0,0,3,3,5,27,194,104,12,538,45,257,26,107,21,128,68,1513
214021384,0,0,0,72,26,6,0,45,6,28,3,10,0,27,59,215,6,3,6,3,0,3,0,0,0,5,5,31,246,98,15,605,53,326,27,111,18,179,71,1747
214021385,0,5,0,194,49,9,3,75,0,19,3,9,3,8,102,283,4,0,3,5,0,3,0,0,0,4,5,27,445,89,21,887,75,365,24,111,16,134,107,2266
215011386,0,0,0,30,25,6,0,22,3,5,3,3,0,6,32,109,3,0,0,0,0,0,0,0,0,0,0,6,148,27,7,211,28,87,18,40,7,61,38,678
215011387,0,0,0,9,10,0,0,13,0,10,3,4,0,0,21,64,0,0,0,0,0,0,0,0,0,0,0,3,67,24,4,99,8,37,7,15,0,24,21,312
215011388,0,0,0,79,33,3,0,55,4,13,5,3,3,3,106,231,0,0,0,5,0,0,0,0,0,0,3,14,285,73,14,629,61,255,21,71,18,80,117,1629
215011389,0,0,0,17,13,3,0,16,0,5,0,3,0,0,25,69,0,0,0,3,0,0,0,0,0,0,0,6,99,24,3,144,15,54,3,17,0,20,23,414
215011390,0,0,0,22,12,3,0,20,4,4,0,0,0,4,34,81,0,0,0,3,0,0,0,0,0,0,0,10,132,17,3,222,19,119,7,29,3,58,35,643
215011391,0,0,0,3,6,0,0,12,0,5,0,0,0,4,16,45,0,0,0,0,0,0,0,0,0,0,0,4,63,3,0,117,11,43,3,17,0,30,13,300
215011392,0,0,0,31,16,6,0,7,4,3,0,0,0,7,36,95,3,0,0,0,0,0,0,0,0,3,0,6,149,41,14,212,27,121,8,42,16,65,38,736
215011393,0,0,0,4,15,0,0,10,0,0,5,0,5,0,22,52,0,0,0,0,0,0,0,0,0,0,3,8,66,11,5,98,15,28,5,9,4,14,25,272
215011394,0,0,0,21,11,3,0,21,3,7,0,0,0,7,15,76,5,0,0,0,0,3,0,0,0,0,0,11,112,19,4,206,18,84,8,23,12,57,27,571
215021395,0,0,0,72,27,4,0,28,3,12,0,0,0,3,63,135,3,0,0,3,0,0,0,0,0,0,6,14,216,38,11,338,34,112,18,26,10,51,73,910
215021396,0,0,0,15,13,4,0,12,3,11,0,7,0,9,33,90,3,0,0,3,0,0,0,0,0,4,0,8,121,19,8,168,19,84,3,31,4,41,32,545
215021398,0,0,0,15,10,0,0,12,0,0,3,3,0,0,10,46,0,0,0,3,0,0,0,0,0,0,0,5,88,10,5,132,9,57,5,14,5,19,15,360
215021399,0,0,0,18,15,3,0,17,0,11,0,3,0,6,36,82,6,0,0,3,0,3,0,0,4,0,0,16,119,25,9,202,22,95,10,27,13,64,42,634
215021469,0,0,0,58,25,4,0,24,6,14,0,8,0,19,93,194,0,0,3,0,0,0,0,0,0,4,8,18,276,56,12,420,47,267,13,102,16,197,102,1509
215021470,0,0,0,84,25,3,0,28,3,19,0,4,0,13,89,189,0,0,0,0,0,4,0,0,0,3,10,23,301,39,12,479,50,217,20,79,14,145,106,1470
215031400,0,0,0,16,20,0,0,20,0,10,0,0,4,0,38,90,0,0,0,0,0,0,0,0,0,0,3,5,98,24,4,210,21,80,13,20,5,41,42,561
215031401,0,3,0,28,15,7,0,31,0,6,0,3,0,7,29,100,0,0,0,0,0,0,0,0,0,0,0,7,146,28,11,229,14,87,19,37,4,48,35,657
215031402,0,0,0,15,3,0,0,9,0,5,0,0,0,7,18,57,0,0,0,0,0,0,0,0,0,0,4,9,51,8,5,128,11,65,3,19,0,27,27,351
215031403,0,0,0,15,3,0,0,3,0,11,0,0,3,3,13,35,0,0,4,0,0,0,0,0,0,4,3,11,67,10,8,59,12,76,0,9,9,40,17,311
215031404,0,3,0,41,21,4,0,33,3,18,0,5,4,8,41,132,4,0,0,4,0,0,0,0,0,0,4,15,219,38,18,361,51,177,10,40,15,66,57,1042
215031405,0,0,0,32,12,3,3,17,3,11,0,6,0,8,36,104,0,0,0,3,0,0,0,0,0,0,0,10,143,17,6,221,17,107,9,32,11,70,40,677
216011406,0,3,0,89,30,7,3,37,3,11,0,5,0,6,92,202,3,0,0,3,0,0,0,0,0,3,5,16,318,57,27,534,30,191,18,67,15,78,106,1437
216011407,0,0,0,31,38,5,3,40,0,20,3,5,3,4,53,166,5,0,0,5,0,3,0,0,0,0,7,14,234,54,19,390,50,177,20,51,25,77,62,1159
216011408,0,0,0,19,18,0,0,18,0,4,0,0,0,0,19,73,4,0,0,3,0,0,0,0,0,0,0,10,111,15,11,149,23,64,5,19,4,16,21,438
216011409,0,0,0,22,9,0,0,15,3,7,3,0,0,3,24,62,0,0,0,3,0,0,0,0,0,0,0,9,81,13,6,120,24,68,4,16,3,21,25,384
216011410,0,0,0,8,11,4,0,13,0,3,0,4,0,13,22,69,0,0,0,0,0,0,0,0,0,3,0,4,76,14,4,79,16,62,8,24,5,46,25,354
216021411,0,0,0,30,20,0,0,17,0,7,0,3,3,10,29,89,0,0,0,3,0,0,0,0,3,0,3,15,109,16,3,182,18,88,11,25,9,52,34,555
216021412,0,0,0,12,14,0,0,11,0,4,0,0,0,0,9,45,0,0,0,0,0,0,0,0,0,0,0,4,60,4,4,85,13,45,8,14,4,18,10,268
216021413,0,0,0,40,51,3,0,28,0,21,3,3,0,16,62,192,5,0,0,3,0,3,0,0,3,5,0,23,333,36,22,397,45,182,11,45,22,104,64,1260
216021414,0,0,0,32,17,0,0,20,0,8,0,0,0,4,30,83,3,0,0,0,0,0,0,0,0,0,0,9,140,26,6,267,24,74,12,22,10,53,33,666
216031415,0,0,0,18,11,3,0,14,3,10,0,6,0,3,34,92,0,0,0,0,0,0,0,0,0,0,3,6,148,19,7,222,23,107,8,37,7,60,39,684
216031416,3,4,0,160,48,4,0,37,0,19,3,9,0,19,69,214,3,0,3,8,0,0,0,0,0,7,8,31,427,81,19,628,69,322,22,99,30,172,79,1953
216031417,0,5,0,128,55,5,3,46,0,35,7,10,3,44,109,308,4,0,0,3,0,3,0,0,0,6,10,31,491,86,19,728,75,433,34,146,38,383,127,2560
216031418,0,0,0,26,18,0,0,7,0,4,0,0,0,0,28,61,0,0,0,7,0,0,0,0,0,0,3,19,120,25,5,188,12,70,6,23,5,24,33,513
216031419,0,0,0,49,40,5,0,23,6,21,4,3,0,10,35,148,0,0,0,3,0,0,0,0,0,4,3,13,259,50,14,369,42,171,14,53,20,86,42,1125
217011420,0,3,0,49,25,4,0,34,0,13,0,6,0,15,43,142,0,0,3,4,0,0,0,0,0,4,0,9,179,39,17,282,21,129,14,43,12,66,45,844
217011421,0,0,0,45,25,6,0,31,0,6,0,6,0,5,45,131,0,0,0,0,0,0,0,0,0,0,0,3,173,58,9,358,26,153,17,51,8,69,50,966
217011422,0,0,0,36,18,6,0,26,0,16,3,3,0,4,68,151,0,0,0,0,0,0,0,0,0,5,8,12,160,55,15,334,34,183,17,61,14,79,80,1012
217011423,0,0,0,33,23,0,0,21,5,4,0,3,4,0,51,119,0,0,0,3,3,0,0,0,0,0,3,13,133,30,14,256,36,87,3,29,9,31,56,681
217031471,0,0,0,13,9,0,0,11,0,7,0,0,0,0,20,44,0,0,3,3,0,0,0,0,0,3,0,6,46,12,5,117,14,37,5,11,0,28,20,301
217031472,0,0,0,45,21,3,0,29,0,12,3,4,0,0,44,120,6,0,3,6,0,0,0,0,3,3,3,19,207,44,17,495,38,173,8,60,16,77,49,1180
217031473,0,0,0,25,19,3,4,25,0,7,0,3,0,0,24,87,3,0,0,0,0,0,0,0,0,0,0,4,138,28,7,232,20,82,3,24,6,22,27,597
217031474,0,0,0,23,23,0,0,12,0,10,0,3,0,3,27,81,0,0,0,0,0,0,0,0,0,3,0,9,121,25,8,196,12,71,3,15,9,34,30,523
217031475,0,0,0,51,26,3,0,26,0,11,0,7,0,0,34,107,0,0,0,3,0,0,0,0,0,0,0,10,248,28,15,266,24,103,6,28,11,38,44,807
217031476,0,0,0,3,4,0,0,7,0,6,0,0,0,3,21,44,0,0,0,3,0,0,0,0,0,0,0,3,45,21,4,82,12,38,5,11,3,21,25,271
217041477,0,3,0,50,26,0,0,14,5,12,0,0,0,3,30,95,0,0,0,0,0,0,0,0,3,0,5,6,170,34,10,255,34,131,13,21,16,39,36,755
217041478,0,0,0,46,24,3,0,41,0,14,0,3,4,0,57,152,0,0,3,3,0,3,0,0,0,0,0,7,198,64,16,405,39,154,11,51,10,45,62,1057
217041479,0,0,0,135,54,5,4,53,0,18,0,12,0,6,95,255,0,0,3,3,0,3,0,0,0,4,0,19,392,100,25,941,83,343,31,98,32,135,106,2283
217041480,0,0,0,84,14,3,0,35,0,14,8,3,3,5,59,144,3,0,0,3,0,0,0,0,0,0,6,13,210,67,19,435,38,168,25,66,12,66,71,1183
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
