SA2_MAINCODE_2016,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_Nthern_Ireland_0_4,M_Nthern_Ireland_5_14,M_Nthern_Ireland_15_24,M_Nthern_Ireland_25_44,M_Nthern_Ireland_45_54,M_Nthern_Ireland_55_64,M_Nthern_Ireland_65_74,M_Nthern_Ireland_75_84,M_Nthern_Ireland_85ov,M_Nthern_Ireland_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot
206051130,0,0,0,43,3,7,4,0,0,68,0,0,0,34,3,9,23,15,7,92,0,0,0,9,3,3,0,0,0,14,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,6,3,3,3,23,4,6,0,0,0,51,0,0,0,3,0,4,5,4,0,17,0,0,0,4,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,5,0,8,4,4,4,0,0,28,0,17,12,114,29,20,10,5,0,208,0,0,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,8,0,0,3,0,0,15,0,0,0,9,0,7,4,0,0,21,0,0,0,16,14,15,4,3,0,56,0,3,0,3,3,0,0,0,0,12,0,3,0,42,15,6,4,0,0,74
206051131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051132,0,0,0,34,0,4,0,0,0,46,0,0,0,23,3,3,6,3,0,42,3,0,0,15,3,5,0,0,0,21,0,0,5,19,0,0,0,0,0,27,0,0,0,3,0,0,0,0,0,3,0,0,15,39,5,3,3,0,0,72,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,6,3,0,8,0,0,15,0,3,15,89,30,17,9,0,0,171,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,4,14,4,0,0,0,0,26,0,0,0,4,0,8,3,9,0,18,0,0,5,20,10,8,11,0,0,48,0,3,3,19,4,0,0,0,0,32,0,0,0,30,7,0,3,0,3,38
206051133,0,3,10,189,7,10,8,4,0,231,0,0,12,96,10,12,10,8,4,154,0,0,11,16,3,3,0,0,0,30,0,0,3,33,3,0,0,0,0,40,0,0,0,0,4,3,0,0,0,15,0,4,26,61,8,5,4,0,0,114,0,0,0,0,0,0,10,0,0,12,0,0,0,23,0,3,0,0,0,26,0,0,0,3,0,0,0,0,0,3,0,0,5,30,0,0,0,0,0,35,0,0,4,12,3,12,3,3,0,41,3,7,38,300,75,49,18,8,0,488,0,0,0,22,5,3,0,0,0,28,0,0,3,23,0,3,0,0,0,25,0,0,0,3,0,3,0,0,0,5,0,0,3,41,12,5,0,0,0,56,0,0,0,23,0,17,11,3,7,62,0,0,7,46,26,12,6,5,0,100,0,4,3,20,3,0,0,0,0,32,0,0,5,66,11,9,7,0,0,97
206051134,0,0,6,75,8,7,0,0,0,98,0,0,6,29,4,6,6,3,0,49,0,0,3,10,0,0,0,0,0,16,0,0,3,3,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,6,0,0,4,29,4,3,5,0,0,44,0,0,0,0,0,0,4,0,0,5,0,0,0,12,3,0,4,8,0,34,0,0,0,0,0,0,0,0,0,0,0,0,11,25,0,0,0,0,0,37,0,0,0,14,0,0,0,0,0,20,0,3,15,153,37,12,10,3,0,233,0,0,0,8,4,5,0,0,0,16,0,0,3,9,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,3,0,0,4,29,6,6,0,0,0,47,0,0,0,10,0,16,6,3,4,40,0,0,0,39,9,8,5,0,0,61,0,0,3,15,3,0,4,0,0,25,0,0,18,50,11,5,6,3,0,87
206061135,0,0,4,15,3,0,0,0,0,23,0,0,0,6,0,3,3,5,0,22,0,0,4,8,0,0,0,0,0,20,0,0,0,5,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,9,4,5,3,3,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,20,0,0,0,3,6,0,0,0,3,12,0,0,3,29,26,11,3,0,3,76,0,0,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,16,0,3,0,0,0,30,0,0,0,6,0,4,4,5,3,22,0,0,0,3,3,3,3,4,3,15,0,0,0,13,0,3,0,0,0,20,0,0,0,18,3,3,6,3,0,30
206061136,0,0,0,79,3,3,4,3,0,92,0,0,5,34,7,5,3,8,3,72,0,0,4,13,7,3,0,0,0,25,0,0,7,20,3,0,0,0,0,26,0,0,0,0,7,0,0,0,0,12,0,0,5,50,6,15,3,0,0,84,0,0,0,0,3,0,0,4,0,6,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,8,0,0,3,13,3,0,3,0,0,26,0,6,43,253,34,12,9,0,0,361,0,0,0,12,0,0,0,0,0,13,0,0,4,12,0,0,0,0,0,13,0,0,0,3,3,0,3,0,0,8,0,0,0,41,3,0,0,0,0,49,0,0,0,6,3,10,3,0,0,21,0,0,0,36,9,8,6,0,3,67,0,3,9,20,3,3,0,0,0,41,0,0,9,53,5,4,4,0,0,77
206061137,0,0,0,80,3,4,0,0,0,92,0,0,12,53,3,5,8,3,0,81,0,0,5,32,4,0,3,0,0,53,0,3,11,24,0,0,0,0,0,35,0,0,0,10,0,0,3,0,0,16,3,3,25,82,10,6,3,4,0,146,0,0,0,0,0,0,3,0,0,7,0,0,3,13,5,3,4,0,0,25,0,0,4,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,6,0,0,3,20,0,3,3,7,0,33,0,3,26,255,36,14,10,5,0,355,0,0,0,11,0,3,0,0,0,11,0,0,3,13,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,7,33,3,3,3,0,0,51,0,0,0,16,0,3,3,5,3,33,0,0,0,37,6,0,6,3,0,58,3,5,6,44,3,0,5,0,0,69,0,0,8,50,9,11,0,0,0,84
206061138,0,0,0,21,0,3,4,0,3,27,0,0,0,18,4,5,16,15,3,58,0,0,0,5,3,0,3,0,0,9,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,8,0,3,4,26,10,13,9,7,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,3,3,0,3,0,3,20,0,4,17,49,24,18,16,8,3,135,0,0,0,3,0,3,0,0,0,8,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,8,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,3,12,15,23,54,0,0,0,5,4,3,4,9,4,20,0,0,8,6,6,3,3,0,0,34,0,0,0,17,7,18,19,4,0,60
206071139,0,0,0,27,4,0,0,0,0,30,0,0,0,14,0,3,0,3,0,25,0,0,0,3,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,3,15,30,6,3,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,9,0,0,6,117,12,7,4,0,0,151,0,0,0,6,0,0,0,0,0,6,0,0,3,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,3,0,0,0,21,0,0,0,7,0,0,0,0,0,8,0,0,0,15,9,3,3,0,0,33,0,0,4,23,0,0,0,0,0,29,0,0,3,18,0,3,0,0,0,27
206071140,0,0,0,18,3,0,0,0,0,26,0,3,0,15,7,13,9,23,25,91,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,9,3,4,5,0,0,35,0,0,0,0,0,3,3,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,17,67,4,12,6,4,0,113,3,0,0,3,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,3,0,0,16,0,0,0,7,0,0,0,0,0,14,0,0,0,10,0,0,0,0,0,13
206071141,0,0,0,21,3,3,0,0,0,27,0,0,3,12,3,7,3,0,0,30,0,0,4,3,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,22,3,5,0,0,0,41,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,12,0,0,7,97,26,5,3,0,0,144,0,0,0,11,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,6,0,0,0,14,0,4,0,0,0,19,0,0,3,8,3,3,0,0,0,19,0,0,0,13,3,0,0,0,0,12
206071142,0,3,0,18,5,3,0,0,0,28,0,0,0,17,0,6,5,3,3,34,0,0,0,10,0,0,0,0,0,14,0,0,3,5,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,17,7,3,9,4,0,37,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,6,0,3,0,0,0,13,0,0,19,95,20,13,0,3,0,151,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,7,4,0,0,8,0,0,3,13,3,3,4,3,0,28,0,0,0,9,0,0,0,0,0,8,0,0,3,16,0,0,0,0,0,17
206071143,0,0,0,22,6,0,0,0,0,31,0,4,0,16,8,18,34,32,18,131,0,0,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,3,0,17,0,0,0,15,0,7,0,3,0,24,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,4,0,0,13,0,0,7,101,17,17,11,3,3,157,0,0,0,0,5,0,0,0,0,13,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,17,10,4,3,4,0,33,0,0,0,3,0,0,0,0,0,10,0,0,0,21,3,4,0,0,0,30
206071144,0,0,0,93,3,0,0,0,3,107,0,0,8,38,5,10,13,8,8,83,0,0,0,14,3,0,0,0,0,20,0,0,4,24,0,3,0,0,0,37,0,0,0,3,0,0,0,0,0,4,0,4,15,71,14,4,4,0,0,109,0,0,0,0,0,0,3,3,0,5,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,14,3,0,0,0,0,0,17,0,0,0,8,0,3,0,0,0,17,0,6,40,332,53,34,22,0,0,483,0,0,0,7,3,0,0,0,0,10,0,0,0,8,0,0,0,0,0,10,0,0,0,3,4,0,0,0,0,11,0,0,11,45,3,3,0,0,0,60,0,0,0,7,3,9,3,3,0,23,0,0,5,45,5,16,3,0,0,78,0,0,4,26,0,4,0,0,0,29,0,0,7,49,3,5,0,0,0,68
206071145,0,0,0,12,4,6,4,0,0,28,0,0,0,4,0,11,4,12,3,31,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,3,4,3,0,0,30,0,0,0,0,0,0,0,3,0,6,0,0,0,8,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,3,64,16,14,10,0,0,96,0,0,0,4,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,3,0,0,21,0,0,0,7,4,0,0,0,0,10,0,0,0,14,3,0,0,0,0,21
207011146,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,3,7,0,14,0,0,0,3,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,3,15,11,11,7,0,0,42,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,8,0,5,11,21,14,14,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12,0,0,0,3,0,0,3,0,0,6,0,0,0,4,3,0,0,3,0,10,0,0,0,3,0,0,0,0,0,15,0,3,0,8,7,7,3,0,0,26
207011147,0,0,0,3,0,0,3,0,3,13,0,0,3,0,3,12,22,14,4,55,0,3,0,6,5,0,0,0,0,17,0,8,10,13,8,3,0,0,0,44,0,0,0,0,4,0,0,0,0,4,0,14,19,41,33,46,36,12,4,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,4,5,0,23,0,17,18,21,19,11,14,4,3,112,0,0,0,0,0,0,0,0,0,3,0,0,8,14,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,3,18,4,3,0,0,0,31,0,0,0,3,0,0,0,4,0,10,0,0,3,4,3,9,6,4,3,28,0,3,13,7,3,12,6,4,0,46,0,3,9,12,7,10,4,3,0,42
207011148,0,0,3,3,3,4,3,0,0,19,0,0,0,3,22,25,49,41,15,163,0,0,7,5,0,3,0,0,0,16,0,7,9,16,16,3,0,0,0,53,0,0,0,0,8,0,0,4,0,11,0,27,44,82,48,64,39,13,7,315,0,0,0,0,0,3,3,0,0,8,0,0,0,0,4,0,0,0,0,9,0,0,0,3,0,0,0,0,0,5,0,0,3,4,0,3,0,0,0,6,0,3,0,0,0,3,7,0,3,18,0,21,32,29,22,17,11,3,3,134,0,0,0,0,0,0,0,0,0,3,3,5,6,5,5,7,0,0,0,34,0,0,0,0,5,0,0,0,0,5,0,0,4,12,3,0,0,0,0,20,0,0,0,3,0,3,3,3,0,14,0,0,0,4,8,5,5,0,3,20,0,18,15,11,10,3,7,3,0,67,0,6,5,21,7,6,7,4,0,50
207011149,0,0,3,13,6,5,7,4,0,38,0,3,0,6,8,8,24,35,16,102,0,0,7,7,0,0,4,0,0,16,0,3,4,16,4,4,0,0,0,34,0,0,0,0,6,0,0,0,0,13,0,4,13,41,30,26,22,9,0,152,0,0,0,0,3,0,4,0,0,5,0,0,0,5,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,7,0,0,0,6,0,0,0,0,0,8,0,0,0,6,3,3,5,3,0,22,9,15,24,58,40,31,20,4,0,202,0,0,0,0,0,3,0,0,0,6,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,19,0,0,0,5,0,4,3,0,5,16,0,0,4,8,7,6,8,4,3,42,3,8,6,12,5,8,9,0,0,46,0,8,6,22,17,12,13,7,0,82
207011150,0,0,0,19,4,0,3,0,0,30,0,0,0,0,3,7,10,18,0,35,0,0,3,3,0,0,0,0,0,14,0,0,0,4,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7,3,0,7,31,14,17,16,4,0,98,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,3,0,4,4,3,3,0,0,24,5,11,13,40,26,19,13,3,0,123,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,5,0,0,0,0,0,10,0,0,0,5,0,3,10,4,3,25,0,5,0,16,9,5,8,0,0,47,0,5,11,10,6,3,3,0,0,36,0,3,4,16,10,14,3,4,0,53
207011151,0,0,0,32,9,0,7,3,0,45,0,0,0,24,5,10,16,13,9,76,0,0,6,9,0,0,4,0,0,18,0,0,10,23,0,0,0,0,0,33,0,0,5,0,3,0,0,0,3,12,0,0,89,68,26,17,10,7,0,206,0,0,0,0,0,4,0,0,0,7,0,0,4,13,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,5,0,0,10,10,0,0,0,0,0,15,0,0,0,5,3,3,3,0,0,23,0,0,25,112,27,26,11,0,3,204,0,0,0,7,3,0,0,0,0,12,0,0,11,19,0,0,0,0,0,36,0,0,0,7,0,0,0,0,0,13,0,0,8,22,4,3,0,0,0,33,0,0,0,4,0,4,0,3,0,17,0,0,0,16,7,8,5,3,0,39,0,3,8,22,4,0,4,4,0,50,0,0,6,30,12,7,8,0,0,63
207011152,0,0,0,13,0,0,3,0,0,20,0,0,0,6,3,8,14,12,9,50,0,0,0,3,0,0,0,0,0,4,0,3,7,17,0,3,0,0,0,32,0,0,0,0,3,0,0,0,0,5,0,3,14,53,16,15,9,6,0,110,0,0,0,0,0,6,3,0,0,4,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,7,12,0,3,0,0,0,27,0,0,0,0,3,3,5,0,0,21,3,0,16,74,13,13,9,3,3,140,0,0,0,0,0,0,0,0,0,5,0,0,6,12,0,0,0,0,0,20,0,0,0,4,0,0,0,0,0,5,0,5,6,19,0,4,0,0,0,35,0,0,0,4,0,3,4,0,0,15,0,0,0,4,3,0,10,0,0,21,0,5,3,20,3,3,0,0,0,36,0,0,9,20,13,7,0,0,0,43
207011153,0,0,0,23,3,8,0,3,0,38,0,0,0,17,10,11,38,23,23,123,0,0,3,10,3,0,0,0,0,15,0,4,15,15,4,0,0,0,0,35,0,0,0,3,3,3,0,0,0,10,3,3,18,64,44,43,33,10,0,208,0,0,0,0,0,3,5,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,11,0,0,7,0,3,8,3,0,0,19,0,12,19,61,44,17,14,9,0,180,0,3,0,3,0,0,0,0,0,10,0,0,0,0,3,0,3,0,0,6,0,0,0,4,3,3,0,0,0,9,0,3,3,14,3,3,0,0,0,27,0,0,0,0,0,10,7,6,3,22,0,4,0,6,5,6,13,6,0,42,4,16,8,28,7,6,8,4,0,79,0,3,3,34,13,13,6,3,0,73
207011154,0,3,0,0,3,3,3,0,0,17,0,0,0,3,3,6,17,20,12,64,0,0,0,0,3,0,0,0,0,4,0,3,4,3,4,0,0,0,0,13,0,0,0,3,0,0,0,0,0,10,0,0,3,13,3,5,13,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,3,9,8,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,7,9,0,0,0,0,4,3,0,0,0,6,0,3,0,4,0,0,0,0,0,10,0,0,0,3,4,3,4,0,0,12
207011155,0,3,0,6,3,8,3,0,0,22,0,0,0,8,7,12,17,13,4,61,0,0,0,3,0,0,0,0,0,3,0,0,3,10,4,0,0,0,0,24,0,0,0,0,3,0,0,0,0,3,0,0,8,35,22,25,7,3,0,102,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,3,3,0,0,17,0,10,20,36,18,27,13,7,0,122,0,0,0,3,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,6,0,3,0,8,0,0,0,0,0,12,0,0,0,0,0,3,3,0,3,8,0,0,3,3,9,4,10,4,0,37,3,7,3,3,10,3,4,4,0,29,0,3,8,17,9,8,13,0,0,59
207021156,0,0,0,0,0,0,0,0,0,4,0,0,4,8,17,28,118,153,63,377,0,0,0,0,0,0,0,0,0,4,0,0,4,5,5,0,3,0,0,19,0,0,0,4,5,6,8,0,3,31,0,4,8,37,22,16,14,7,0,109,0,0,0,0,0,0,0,0,3,9,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,5,0,3,3,19,7,3,3,0,0,43,0,0,0,0,0,0,0,0,0,6,0,5,8,14,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,20,0,0,0,3,0,3,7,0,0,12,0,0,0,0,0,3,0,3,0,4,0,0,8,7,0,3,0,0,0,24,0,0,5,6,3,7,0,0,0,27
207021157,0,0,0,3,3,3,0,0,0,9,3,0,0,12,8,30,87,86,35,261,0,3,3,4,0,0,0,0,0,17,3,9,24,50,28,12,9,3,0,130,0,0,0,0,6,3,11,0,0,29,0,18,56,152,42,58,42,22,0,391,0,0,0,0,0,0,0,5,0,10,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,21,0,5,32,34,16,14,4,7,0,106,0,0,0,0,0,0,0,0,0,4,0,5,6,31,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,6,0,5,9,20,5,4,0,0,0,39,0,0,0,3,0,4,0,0,0,9,0,0,0,3,0,3,7,6,0,24,0,5,11,25,13,9,7,4,0,85,0,8,15,23,14,15,8,3,4,92
