SA2_MAINCODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
202021027,3,0,144,3,7,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,0,8,0,0,0,0,0,0,0,144,11,0,0,11,0,152,41,0,0,0,0,0,44,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,43,5,0,0,5,0,41,13,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,17,1161,26,0,0,26,0,1189,22,53,0,0,52,0,75,0,0,0,0,0,0,0,7,0,0,0,0,0,7,30,53,0,0,52,0,87,8,0,0,0,0,0,7,1193,80,0,0,82,3,1279
202021028,3,0,168,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,177,3,0,0,3,0,180,49,3,0,0,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,3,0,51,16,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,15,1083,17,0,0,17,0,1093,48,19,0,0,19,0,66,0,3,0,0,3,0,3,0,0,0,0,0,0,0,48,21,0,0,21,0,65,3,0,0,0,0,0,3,1132,31,0,0,31,0,1166
202021029,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,73,3,0,0,3,0,77,21,0,0,0,0,0,21,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,21,4,0,0,4,0,26,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,495,9,0,0,9,0,498,7,14,0,0,14,0,21,0,3,0,0,3,0,3,0,0,0,0,0,0,0,7,16,0,0,20,0,29,4,0,0,0,0,0,4,507,22,0,0,23,0,531
202021030,0,0,175,7,4,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,18,0,0,0,0,0,0,0,185,7,0,0,7,0,195,58,0,0,0,0,0,58,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,58,0,0,0,0,0,56,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19,1385,17,0,0,17,0,1407,45,47,0,0,47,0,95,0,3,0,0,3,0,3,0,0,0,0,0,0,0,45,50,0,0,50,0,96,0,0,0,0,0,3,3,1436,69,0,0,69,5,1509
202021031,0,0,157,3,5,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,9,0,12,0,0,0,0,0,0,3,159,9,0,0,6,0,173,75,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,76,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,1260,20,0,0,16,12,1288,39,35,0,0,35,0,70,3,0,0,0,0,0,3,0,0,0,0,0,0,0,43,35,0,0,38,0,79,3,0,0,0,0,3,4,1303,51,7,0,58,16,1368
202031032,0,0,116,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,119,0,0,0,0,0,117,38,0,0,0,0,0,38,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,39,0,0,0,0,0,39,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,745,11,0,0,11,0,751,16,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,17,3,0,0,0,0,0,3,766,9,0,0,9,0,777
202031033,0,0,139,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,140,3,0,0,3,0,146,33,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,34,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,936,8,0,0,8,0,949,6,24,0,0,26,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0,0,30,0,40,0,0,0,0,0,0,0,951,38,0,0,38,0,989
203011034,7,0,169,0,10,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,12,0,0,0,0,0,0,0,168,13,0,0,13,0,185,62,0,0,0,0,0,63,0,6,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,7,0,0,0,0,0,0,0,65,4,0,0,4,0,69,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,1533,25,0,0,25,3,1564,26,47,3,0,51,0,81,0,0,3,0,3,0,3,0,0,0,0,0,0,0,26,47,4,0,52,0,81,3,0,0,0,0,0,6,1569,75,4,0,82,3,1654
203011035,5,0,186,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,184,8,0,0,8,0,191,57,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3,0,0,3,0,56,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,1359,30,0,0,34,3,1396,30,12,0,0,12,0,42,0,3,0,0,3,0,3,0,0,0,0,0,0,0,29,16,0,0,16,0,41,0,0,0,0,0,0,0,1396,45,0,0,47,3,1442
203011036,0,0,148,3,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,0,0,0,0,0,0,157,4,0,0,4,0,158,43,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,43,27,0,0,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,25,0,0,0,0,0,27,1025,7,0,0,7,6,1031,8,15,0,0,15,3,32,3,0,0,0,0,0,3,0,0,0,0,0,0,0,12,15,0,0,15,3,30,7,0,0,0,0,10,13,1037,20,0,0,20,17,1080
203021037,0,0,188,4,15,0,0,15,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,19,0,23,3,0,0,0,0,0,3,190,18,0,0,20,0,215,91,3,0,0,3,0,93,8,5,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,7,0,14,0,0,0,0,0,0,0,95,7,0,0,10,0,107,35,0,0,0,0,0,35,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,35,3,0,0,3,0,40,1755,39,0,0,39,0,1791,37,187,0,3,193,0,232,3,4,5,0,17,0,16,0,0,0,0,0,0,0,45,192,7,3,207,0,247,5,0,0,0,0,5,13,1803,230,7,3,241,5,2055
203021038,3,4,280,6,54,4,0,60,0,68,0,13,51,0,67,0,67,0,0,0,0,0,0,0,10,66,63,0,133,0,139,3,0,0,0,0,0,3,283,77,63,0,135,4,422,105,0,0,0,0,0,109,3,35,4,0,41,0,46,0,6,28,0,33,0,33,0,0,0,0,0,0,0,3,42,33,0,81,0,81,0,0,0,0,0,0,0,111,43,33,0,79,0,190,32,0,0,0,0,0,32,3,11,5,0,14,0,18,0,3,23,0,29,0,29,0,0,0,0,0,0,0,3,13,26,0,42,0,46,0,0,0,0,0,0,0,40,14,26,0,42,0,75,2165,56,0,0,56,4,2228,70,452,47,0,502,0,571,5,135,323,8,466,0,468,0,4,0,4,6,0,10,78,594,373,7,972,0,1052,3,0,0,3,4,6,19,2242,648,370,11,1038,11,3294
203021039,3,0,174,0,7,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,9,0,0,0,0,0,0,0,175,12,0,0,14,0,188,81,0,0,0,0,0,82,3,7,0,0,7,0,14,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,11,0,0,8,0,11,0,0,0,0,0,0,0,85,13,0,0,16,0,97,36,0,0,0,0,0,33,3,5,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,0,7,0,0,0,0,0,0,0,39,5,0,0,5,0,42,1331,39,0,0,39,0,1369,52,154,3,0,159,0,212,0,21,3,0,26,0,27,0,0,0,0,0,0,0,54,177,3,0,182,0,238,0,0,0,0,0,0,0,1393,215,3,0,222,0,1611
203021040,7,0,303,6,18,4,0,26,0,28,0,3,4,0,7,0,4,0,0,0,0,0,0,0,8,24,4,0,30,0,40,0,0,0,0,0,0,0,300,30,4,0,39,0,340,138,4,0,0,4,0,141,9,12,5,0,15,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,3,0,13,0,22,0,0,0,0,0,0,0,140,13,3,0,15,0,157,76,0,0,0,0,0,72,3,10,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,10,0,8,0,0,0,0,0,0,0,76,5,0,0,5,0,85,2667,67,0,0,70,10,2741,92,263,12,0,277,0,373,0,18,10,0,31,0,36,0,0,0,0,0,0,0,90,287,27,3,319,0,410,0,0,0,0,0,6,6,2759,355,27,3,385,11,3155
203021041,0,0,419,19,33,3,0,31,0,48,0,7,0,0,3,0,3,0,0,0,0,0,0,0,19,36,4,0,37,0,52,0,0,0,0,0,0,0,430,38,4,0,37,0,467,185,3,0,0,3,0,188,10,13,0,0,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,12,0,19,0,0,0,0,0,0,0,193,14,0,0,14,0,210,75,0,0,0,0,0,74,7,6,0,0,6,0,10,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,14,0,0,10,0,16,0,0,0,0,0,0,0,77,16,0,0,12,0,89,3529,71,0,0,71,0,3596,110,311,10,0,327,0,440,0,20,10,0,32,0,32,0,0,0,0,0,0,0,116,333,21,0,355,0,471,4,0,0,0,0,3,10,3646,401,21,0,426,3,4074
203021042,10,3,529,22,58,0,0,58,0,77,0,6,6,0,12,0,12,0,0,0,0,0,0,0,29,62,6,0,67,0,94,0,0,0,0,0,0,0,549,71,6,0,74,3,626,252,3,0,0,3,0,256,12,45,0,0,45,0,52,0,0,0,0,3,0,3,0,0,0,0,0,0,0,14,42,0,0,43,0,56,0,0,0,0,0,0,0,266,53,0,0,52,0,314,119,6,0,0,6,0,123,0,16,0,0,16,0,16,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,15,3,0,22,0,22,0,0,0,0,0,0,0,119,25,3,0,26,0,148,3770,76,0,0,76,4,3852,114,456,10,0,459,4,582,3,43,18,0,56,0,63,0,3,0,0,3,0,3,122,496,22,0,518,7,644,0,0,0,0,0,0,0,3891,575,22,0,596,7,4501
203021043,17,0,372,15,33,0,0,33,0,46,0,6,3,0,5,0,5,0,0,0,0,0,0,0,15,34,3,0,39,0,53,3,0,0,0,0,0,3,370,52,3,0,58,0,425,169,8,0,0,8,0,177,3,19,0,0,19,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,23,0,23,0,0,0,0,0,0,0,176,30,0,0,30,0,198,59,3,0,0,3,0,59,3,5,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,8,0,10,0,0,0,0,0,0,0,64,11,0,0,11,0,76,2877,99,3,0,99,0,2981,117,225,0,0,234,0,349,0,12,11,0,26,0,25,0,0,0,0,0,0,0,118,239,16,0,257,0,377,6,0,0,0,0,3,6,3002,341,19,0,356,3,3359
203021044,9,0,281,3,9,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,14,0,17,0,0,0,0,0,0,0,275,19,0,0,24,0,295,113,3,0,0,3,0,121,0,9,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,0,11,0,0,0,0,0,0,0,115,12,0,0,13,0,125,31,0,0,0,0,0,30,0,6,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,10,0,0,0,0,0,0,0,33,11,0,0,13,0,44,2144,35,0,0,35,0,2179,35,120,3,0,122,0,162,0,0,0,0,0,0,0,0,0,0,3,3,0,3,35,120,3,3,128,0,163,0,0,0,0,0,3,3,2178,154,3,3,162,3,2343
203021045,3,0,197,3,12,0,0,12,0,19,0,0,0,0,0,0,3,0,0,0,3,3,0,3,3,12,0,3,17,0,22,0,0,0,0,0,0,0,194,19,0,3,21,0,214,73,0,0,0,0,0,73,3,7,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,0,15,0,0,0,0,0,0,0,83,7,0,0,7,0,92,35,0,0,0,0,0,35,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,35,5,0,0,5,0,40,1541,30,0,0,30,4,1580,35,113,0,0,113,0,143,3,11,0,0,13,0,15,0,0,0,3,3,0,3,35,121,0,3,123,0,161,0,0,0,0,0,3,3,1577,153,0,3,154,11,1746
203021046,8,0,277,3,16,0,0,12,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,3,0,14,0,16,0,0,0,0,0,0,0,276,18,3,0,20,0,299,113,3,0,0,3,0,118,0,6,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,12,0,10,0,0,0,0,0,0,0,116,8,3,0,16,0,130,52,0,0,0,0,0,51,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,53,0,0,0,4,0,53,1745,40,3,0,41,0,1790,40,129,7,0,134,0,180,0,3,3,0,11,0,11,0,0,0,0,0,0,0,40,138,9,0,145,0,192,3,0,0,0,0,0,3,1793,181,8,0,187,0,1982
203021047,3,0,162,14,56,3,0,61,0,72,0,6,6,0,12,0,13,0,0,0,0,0,0,0,13,62,9,0,76,0,92,0,0,0,0,0,0,0,180,65,9,0,72,0,255,72,3,0,0,3,0,73,3,32,0,0,34,0,35,0,3,3,0,5,0,5,0,0,0,0,3,0,3,3,33,8,0,40,0,45,0,0,0,0,0,0,0,74,41,8,0,47,0,119,26,0,0,0,0,0,25,3,23,0,0,22,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,3,0,23,0,30,0,0,0,0,0,0,0,24,20,3,0,23,0,49,1327,62,0,0,62,0,1390,88,470,18,0,490,0,580,3,30,19,0,53,0,59,0,3,0,4,13,0,8,92,501,40,8,554,0,646,7,0,0,0,0,6,8,1424,570,40,8,619,9,2050
203031048,7,0,289,4,9,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,9,0,10,0,0,0,0,0,0,0,288,14,0,0,14,0,296,102,0,0,0,0,0,104,0,4,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,0,0,0,0,0,0,102,5,0,0,5,0,111,46,0,0,0,0,0,46,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,49,3,0,0,3,0,50,2006,29,0,0,29,0,2036,38,70,3,0,70,0,106,0,6,0,0,6,0,3,0,0,0,0,0,0,0,33,72,3,0,74,0,111,4,0,0,0,0,0,4,2045,102,3,0,105,0,2147
203031049,0,0,90,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,93,0,0,0,0,0,93,18,0,0,0,0,0,23,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,25,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,608,12,0,0,12,3,630,20,13,0,0,13,0,33,0,3,0,0,3,0,3,0,0,0,0,0,0,0,20,17,0,0,17,0,38,0,0,0,0,0,0,0,630,32,0,0,32,3,667
203031050,10,0,486,9,13,0,0,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,13,0,19,0,0,0,0,0,0,0,483,19,0,0,19,3,503,202,3,0,0,3,0,203,3,4,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,6,0,0,0,0,0,0,0,205,10,0,0,10,0,209,82,0,0,0,0,0,89,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,86,3,0,0,3,0,90,4371,73,0,3,76,0,4451,95,120,0,0,117,0,217,0,3,0,0,3,0,3,0,0,0,0,0,0,0,95,124,0,0,125,0,222,7,0,0,0,0,4,12,4479,198,0,3,204,9,4686
203031051,0,0,79,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,78,0,0,0,0,0,80,32,0,0,0,0,0,32,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,32,3,0,0,3,0,30,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,681,18,0,0,18,0,700,14,17,0,0,17,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,0,0,17,0,30,3,0,0,0,0,3,6,698,38,0,0,38,4,735
203031052,0,0,74,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,76,0,0,0,0,0,76,30,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,3,0,31,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,453,3,0,0,3,0,459,12,12,5,0,13,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,5,0,13,0,32,3,0,0,0,0,0,3,472,14,5,0,17,0,488
