SA2_MAINCODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
206071145,51,6,4,11,14,22,16,3,174,0,0,0,0,0,0,0,0,0,0,0,92,44,112,24,26,29,36,48,24,11,436,106,56,47,3,4,10,10,3,4,3,248,50,16,18,4,3,5,3,7,0,5,117,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,50,22,18,3,4,5,4,7,0,3,120,0,0,0,0,0,0,0,0,0,3,3,160,75,65,9,10,16,13,7,4,14,371,153,12,10,0,5,3,0,0,0,5,190,47,13,3,0,0,0,0,0,0,3,63,3,0,8,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,51,13,4,0,0,0,0,0,0,7,78,0,0,0,0,0,0,0,0,0,0,0,203,25,20,0,5,3,0,3,0,15,268,131,5,3,0,0,3,0,0,0,0,143,60,0,0,0
207011146,78,10,19,12,14,16,8,10,234,0,0,0,0,0,0,0,0,0,0,0,69,54,91,10,15,17,14,18,17,7,314,71,40,13,7,0,3,5,3,3,6,140,87,40,31,4,6,3,5,9,3,5,201,0,3,7,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,84,44,38,9,4,5,8,10,7,3,220,0,0,0,0,0,0,0,0,0,0,0,158,82,46,17,10,9,13,7,11,9,360,134,10,5,0,0,0,0,0,0,3,160,112,22,20,0,5,4,0,3,0,3,158,15,3,8,0,0,3,0,6,0,0,32,0,0,0,0,0,0,0,0,0,0,0,122,27,22,0,7,3,3,6,0,3,189,0,0,0,0,0,0,0,0,0,0,0,255,39,30,0,7,3,5,6,0,8,354,133,9,5,3,0,0,0,0,0,0,158,95,3,0,0
207011147,187,26,49,36,45,52,32,15,696,0,0,0,0,0,0,0,0,0,0,0,154,153,218,33,53,43,47,57,37,23,802,99,31,25,9,6,3,3,3,0,3,184,228,117,132,17,33,34,22,37,10,12,635,6,11,23,10,16,10,34,25,15,3,161,0,0,0,0,0,0,0,0,0,0,6,243,128,160,29,47,38,58,59,26,15,807,0,0,0,0,0,0,0,0,0,0,0,340,160,188,42,51,41,57,61,30,21,984,205,26,23,4,7,3,0,3,3,3,279,429,70,62,10,18,12,10,11,4,0,627,59,18,68,6,13,16,12,12,9,7,218,4,0,0,0,0,0,0,0,0,0,9,492,96,129,17,30,26,20,25,13,7,850,0,0,0,0,0,0,0,0,0,0,3,700,119,156,17,36,27,18,25,13,9,1129,223,21,9,4,5,0,0,0,0,12,274,350,27,14,0
207011148,152,21,22,38,30,40,21,18,640,0,0,0,0,0,0,0,0,0,0,0,203,164,168,29,25,43,33,41,21,29,760,140,36,25,10,9,4,3,5,0,4,242,292,180,150,12,16,25,28,29,12,8,757,3,16,29,11,8,12,23,20,11,10,161,0,0,0,0,0,0,0,0,0,0,0,300,193,184,22,25,37,52,51,26,26,921,0,0,0,0,0,0,0,0,0,0,0,441,237,214,33,37,43,57,58,26,26,1162,260,52,27,3,4,0,0,0,0,8,360,619,129,100,18,14,17,22,10,4,15,942,73,31,61,15,15,11,29,14,9,13,260,4,0,0,0,0,0,0,0,0,0,4,689,159,160,31,25,29,45,21,8,26,1208,0,0,0,0,0,0,0,0,0,0,0,952,206,191,35,33,29,47,27,11,35,1571,294,18,13,0,0,0,0,0,0,6,330,579,35,18,0
207011149,181,27,36,42,42,57,37,24,617,0,0,0,0,0,0,0,0,0,0,0,174,120,233,42,56,56,58,75,38,31,874,197,58,54,8,12,9,14,4,5,7,374,171,111,109,10,27,27,23,17,18,12,535,3,4,14,3,6,13,5,6,0,6,69,0,0,0,0,0,0,0,0,0,0,4,177,120,127,17,31,41,30,28,19,22,604,0,0,0,0,0,0,0,0,0,0,0,379,177,183,25,37,49,47,33,26,30,978,337,57,23,8,8,0,4,12,0,3,453,290,50,43,10,13,8,11,3,8,3,437,9,9,30,6,4,6,11,8,4,0,86,0,0,0,0,0,0,0,0,0,0,3,304,57,75,10,12,15,20,6,7,9,523,0,0,0,0,0,0,0,0,0,0,0,635,113,101,21,19,15,24,15,10,10,978,368,21,7,0,3,0,0,0,0,3,405,301,16,9,0
207011150,117,17,15,22,19,28,18,8,375,0,0,0,0,0,0,0,0,0,0,0,115,102,144,28,32,31,30,38,19,9,538,172,65,46,5,13,6,6,8,0,8,329,160,57,59,8,10,18,9,15,7,7,346,0,0,9,3,5,0,10,5,3,0,33,0,3,0,0,0,0,0,0,0,0,0,158,57,64,11,16,17,13,26,8,7,389,0,0,0,0,0,0,0,0,0,0,0,331,126,117,19,26,22,21,30,14,16,723,276,38,28,4,3,0,0,0,0,7,362,233,36,24,5,0,0,3,3,3,5,310,6,4,21,3,3,3,0,0,4,5,53,0,0,0,0,0,0,0,0,0,0,0,241,41,43,5,3,4,9,5,7,12,367,0,0,0,0,0,0,0,0,0,0,0,520,79,72,6,7,7,9,3,7,20,728,263,16,3,0,0,3,0,0,0,9,300,184,12,6,0
207011151,486,97,141,215,243,219,134,53,1863,0,0,0,0,0,0,0,0,0,0,0,289,215,629,151,213,272,296,283,168,70,2582,197,73,79,24,12,17,10,10,3,13,439,142,94,173,26,39,41,30,40,29,10,624,0,8,12,0,3,0,13,12,5,6,60,0,0,0,0,0,0,0,0,0,0,0,146,101,188,23,43,38,39,53,33,15,681,0,0,0,0,0,0,0,0,0,0,0,344,176,264,47,51,52,53,60,38,33,1120,292,40,17,5,7,11,3,4,0,9,375,137,39,27,7,10,6,6,3,4,3,242,14,5,5,3,3,4,3,5,7,10,51,3,0,0,0,0,0,0,0,0,0,3,155,41,28,7,8,10,9,6,10,8,291,0,0,0,0,0,0,0,0,0,0,0,444,77,45,13,13,16,10,18,10,16,667,271,7,8,3,0,0,0,0,0,6,305,118,8,6,0
207011152,329,46,76,102,101,129,64,31,1031,0,0,0,0,0,0,0,0,0,0,0,159,127,406,70,122,142,133,161,70,41,1424,147,53,47,19,9,10,4,3,3,6,302,144,86,99,25,19,37,30,33,14,10,497,0,3,13,5,0,3,6,11,3,3,40,0,0,0,0,0,0,0,0,0,0,0,149,91,107,28,19,45,33,43,16,11,545,0,0,0,0,0,0,0,0,0,0,0,293,140,159,44,34,50,39,42,20,18,842,188,24,11,3,4,3,3,0,0,11,241,113,25,25,3,4,7,5,0,0,3,184,17,4,11,3,6,3,3,5,0,3,65,0,0,0,0,0,0,0,0,0,0,0,127,31,37,8,9,12,4,9,0,4,243,0,0,0,0,0,0,0,0,0,0,0,312,53,49,5,12,18,9,10,0,14,486,165,10,4,0,0,0,4,0,0,3,186,143,11,3,0
207011153,265,50,58,73,60,77,35,34,908,0,0,0,0,0,0,0,0,0,0,0,234,171,338,75,81,103,80,94,44,41,1266,196,54,59,7,8,4,11,13,3,10,379,253,103,129,23,18,16,29,18,9,12,611,10,10,22,3,8,10,23,12,5,6,105,0,0,0,0,0,0,0,0,0,0,4,261,113,152,23,29,28,51,33,14,19,718,0,0,0,0,0,0,0,0,0,0,0,457,168,209,29,43,37,56,49,19,28,1099,369,59,24,4,3,0,3,8,0,16,489,371,51,32,11,4,7,6,12,4,5,502,26,15,30,5,10,14,13,12,3,8,125,0,0,0,0,0,0,0,0,0,0,0,400,61,68,18,14,21,20,19,5,7,639,0,0,0,0,0,0,0,0,0,0,3,773,124,90,21,16,26,20,24,5,27,1129,345,24,3,0,0,0,0,0,0,15,389,390,15,8,0
207011154,49,10,10,10,19,12,7,3,178,0,0,0,0,0,0,0,0,0,0,0,39,45,64,14,8,14,20,15,6,4,229,63,16,11,0,8,0,0,0,3,0,98,62,29,43,8,4,0,0,3,9,0,157,3,0,0,0,3,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,4,68,31,40,8,6,0,4,4,9,0,172,0,0,0,0,0,0,0,0,0,0,0,127,43,51,12,10,4,4,4,11,3,269,100,13,3,3,0,0,0,0,0,0,118,107,10,12,4,4,0,0,0,0,4,143,10,0,7,3,3,3,3,3,3,4,36,3,0,0,0,0,0,0,0,0,0,3,111,16,16,8,3,5,5,5,3,8,177,0,0,0,0,0,0,0,0,0,0,0,215,21,19,10,3,5,5,5,3,6,294,92,0,3,0,0,0,0,3,0,0,105,112,0,0,3
207011155,116,27,22,19,35,21,14,9,401,0,0,0,0,0,0,0,0,0,0,0,112,85,146,32,36,33,46,22,19,7,541,138,35,39,3,9,5,0,3,4,6,239,154,82,76,15,11,19,18,8,13,6,403,0,0,22,0,4,12,5,9,0,3,68,0,0,0,0,0,0,0,0,0,0,0,158,85,97,18,17,33,24,22,14,14,474,0,0,0,0,0,0,0,0,0,0,0,295,119,133,22,31,39,23,28,14,16,714,271,45,26,0,0,0,6,8,0,9,368,230,44,27,9,4,7,5,6,3,3,341,20,14,32,10,7,4,5,10,5,3,103,0,0,0,0,0,0,0,0,0,0,0,242,53,57,20,14,15,8,16,9,6,446,0,0,0,0,0,0,0,0,0,0,0,521,98,88,22,16,15,15,20,9,18,817,292,15,3,0,0,3,0,0,0,5,319,210,7,3,0
207021156,114,15,14,27,18,14,9,7,410,0,0,0,0,0,0,0,0,0,0,0,117,120,127,21,21,35,24,14,16,14,502,69,13,12,0,0,0,0,0,0,3,98,171,79,68,6,3,6,17,4,4,8,377,0,5,13,8,7,3,0,3,3,0,36,0,0,0,0,0,0,0,0,0,0,3,174,85,82,15,13,13,17,13,8,11,421,0,0,0,0,0,0,0,0,0,0,0,244,101,89,14,13,11,20,13,8,10,517,105,7,8,0,7,0,0,0,0,0,123,295,51,32,6,7,3,0,3,3,10,414,39,13,13,0,5,4,0,0,0,6,94,0,0,0,0,0,0,0,0,0,0,0,334,63,52,6,11,9,5,3,4,18,508,0,0,0,0,0,0,0,0,0,0,0,435,75,54,8,20,9,5,3,4,14,629,119,7,0,0,0,0,0,3,0,6,142,361,17,10,3
207021157,558,97,116,114,108,91,48,62,1764,0,0,0,0,0,0,0,0,0,0,0,307,365,596,101,124,123,115,92,56,63,1942,123,33,32,0,3,3,4,3,3,7,219,385,200,216,39,36,41,42,35,31,7,1038,7,31,46,6,11,22,27,27,17,18,208,3,3,0,0,0,0,0,0,0,0,4,395,230,266,51,55,63,68,67,44,26,1248,0,0,0,0,0,0,0,0,0,0,0,518,262,293,50,58,65,73,64,50,34,1470,195,28,26,4,3,0,3,3,0,3,269,534,120,110,23,12,12,4,4,13,14,846,90,52,67,17,26,13,31,11,11,17,327,4,0,0,0,0,0,0,0,0,0,3,622,169,179,41,37,24,37,21,22,24,1177,0,0,0,0,0,0,0,0,0,0,0,817,204,200,42,45,28,44,20,21,30,1450,224,22,16,0,3,0,0,3,3,6,281,675,49,14,8
207021159,182,33,27,29,29,21,14,17,609,0,0,4,0,0,0,0,0,0,0,4,174,168,195,33,28,25,29,26,14,18,715,99,34,14,4,6,0,3,6,0,4,171,218,127,128,15,12,21,20,6,14,9,563,9,14,8,3,4,6,5,20,5,8,83,0,3,0,0,0,0,0,0,0,0,3,225,144,137,20,18,27,27,22,17,20,656,0,0,0,0,0,0,0,0,0,0,0,322,172,154,21,27,30,33,29,19,25,826,199,32,31,7,3,5,0,0,0,5,292,402,93,55,3,3,7,3,6,10,6,597,40,23,42,8,14,5,9,14,0,3,157,6,0,0,0,0,0,0,0,0,0,6,448,116,97,6,25,11,18,17,8,11,756,0,0,0,0,0,0,0,0,0,0,3,656,153,125,9,24,17,18,18,11,22,1050,310,27,6,0,3,0,0,0,0,5,343,649,33,22,6
207021160,156,20,34,29,31,27,6,15,564,0,0,0,0,0,0,0,0,0,0,0,164,136,169,24,40,29,30,28,8,15,652,73,29,22,3,12,0,0,0,3,3,145,209,109,94,14,20,19,23,8,3,6,508,4,9,13,4,4,7,6,4,0,0,52,0,0,0,0,0,0,0,0,0,0,3,216,121,105,18,23,22,30,11,7,10,563,0,0,0,0,0,0,0,0,0,0,0,288,145,126,25,33,24,30,16,3,15,715,116,37,23,0,0,0,0,0,0,4,182,332,61,46,7,3,7,0,0,3,5,469,26,14,12,3,9,5,9,3,0,3,93,3,0,0,0,0,0,0,0,0,0,4,361,79,61,14,12,10,10,8,4,7,565,0,0,0,0,0,0,0,0,0,0,0,480,115,81,14,14,16,10,6,4,12,748,148,8,6,0,0,0,0,0,0,7,162,419,24,6,0
207021424,214,26,31,32,26,35,13,13,682,0,0,0,0,0,0,0,0,0,0,0,190,182,228,24,30,32,30,41,16,13,781,76,24,24,3,9,7,0,3,0,0,149,304,169,129,19,40,27,35,39,6,4,786,8,18,16,0,8,14,10,18,11,7,95,0,0,0,0,0,0,0,0,0,0,0,315,187,147,20,46,38,41,59,15,9,882,0,0,0,0,0,0,0,0,0,0,0,393,212,165,23,54,47,44,61,15,11,1032,136,41,25,3,3,3,0,3,0,3,223,450,75,92,17,16,3,9,18,3,8,697,74,14,33,4,5,11,18,8,0,3,176,3,0,0,0,0,0,0,0,0,0,3,529,92,126,20,20,15,28,29,3,12,873,0,0,0,0,0,0,0,0,0,0,4,668,139,155,21,24,15,34,33,3,12,1099,224,16,7,0,0,0,0,0,0,10,253,648,49,20,3
207021425,299,53,50,62,32,58,19,21,982,0,0,0,0,0,0,0,0,0,0,0,212,249,329,62,53,67,35,58,19,21,1104,73,25,41,5,5,3,3,7,0,0,163,278,205,168,42,52,70,36,46,20,11,932,12,15,30,16,9,12,20,21,3,11,149,0,0,0,0,0,0,0,0,0,0,3,292,223,195,54,59,78,51,69,27,25,1080,0,0,0,0,0,0,0,0,0,0,0,363,253,235,61,69,85,56,73,26,25,1250,101,10,14,3,4,0,0,3,0,0,145,336,83,99,16,17,23,16,19,7,11,627,72,46,43,7,13,12,17,5,8,5,233,0,0,0,0,0,0,0,0,0,0,0,416,134,145,21,28,31,33,25,14,20,860,0,0,0,0,0,0,0,0,0,0,0,518,142,158,25,27,32,36,28,14,24,1003,126,13,6,0,0,0,0,0,0,6,155,345,33,25,3
207031161,399,43,80,77,87,64,42,18,1166,0,0,0,0,0,0,0,0,0,0,0,208,262,439,52,87,89,93,77,42,22,1365,194,63,47,7,8,9,4,9,3,6,344,217,159,219,34,29,29,27,21,15,10,763,5,14,18,7,8,15,17,9,9,7,103,0,0,0,0,0,0,0,0,0,0,3,227,175,231,46,35,43,45,28,21,17,878,0,0,0,0,0,0,0,0,0,0,0,420,236,281,46,43,48,48,35,30,30,1224,283,35,25,0,4,4,0,0,0,3,360,288,92,58,5,10,8,10,3,0,10,473,42,17,31,3,6,7,9,9,14,12,159,0,0,0,0,0,0,0,0,0,0,0,330,112,85,13,15,16,15,11,12,19,633,0,0,0,0,0,0,0,0,0,0,0,614,144,113,13,18,23,13,11,12,25,995,263,15,10,0,3,3,0,0,0,4,304,273,24,14,0
207031162,170,22,19,28,28,23,7,6,471,0,0,0,0,0,0,0,0,0,0,0,98,112,190,31,22,32,28,29,11,6,558,82,20,19,0,3,7,0,7,0,3,139,117,90,72,19,13,14,8,9,3,10,351,6,6,12,0,8,0,4,6,3,0,39,0,0,0,0,0,0,0,0,0,0,0,121,102,76,19,20,14,11,10,8,10,390,0,0,0,0,0,0,0,0,0,0,0,201,120,100,24,22,19,13,11,8,12,527,147,16,13,3,0,0,0,0,0,0,185,189,48,23,5,4,5,3,0,0,6,285,15,12,8,4,6,9,10,5,0,10,76,0,0,0,0,0,0,0,0,0,0,0,207,63,32,9,11,13,10,5,0,11,362,0,0,0,0,0,0,0,0,0,0,0,354,76,47,12,11,12,10,7,0,11,546,143,6,0,0,0,0,0,0,0,3,156,207,16,6,0
207031163,800,169,174,239,277,275,144,103,2574,0,0,0,0,0,0,0,0,0,0,0,183,295,838,182,193,251,297,282,154,110,2781,128,48,22,6,3,3,3,0,5,3,224,234,211,186,34,36,40,41,45,15,10,857,8,21,60,11,14,16,42,38,37,16,254,0,0,4,0,0,0,0,0,0,0,3,239,232,253,48,45,55,84,80,51,26,1112,0,0,0,0,0,0,0,0,0,0,0,370,285,274,49,47,61,87,82,53,31,1344,178,25,13,3,0,4,0,0,0,8,226,262,70,50,12,12,13,10,15,6,14,468,49,37,72,17,20,17,34,31,12,33,317,0,0,3,0,0,0,0,0,0,0,4,312,105,127,25,33,29,39,44,22,41,785,0,0,0,0,0,0,0,0,0,3,3,493,136,135,30,31,32,39,45,21,45,1021,184,7,4,0,0,3,0,0,0,7,197,280,26,9,0
207031164,402,52,70,91,104,98,53,20,1252,0,0,0,0,0,0,0,0,0,0,0,195,256,435,57,80,99,110,104,57,33,1424,134,36,28,8,8,0,0,0,4,7,227,248,206,182,31,28,28,40,29,15,8,801,6,16,31,8,10,15,15,32,7,9,155,0,0,0,0,0,0,0,0,0,0,0,250,225,212,35,35,43,54,58,20,15,949,0,0,0,0,0,0,0,0,0,0,0,384,257,242,48,41,45,58,61,24,20,1182,198,41,23,3,0,0,0,3,0,5,273,315,61,72,3,15,9,10,11,5,7,506,50,27,61,8,12,11,18,21,7,13,222,3,0,0,0,0,0,0,0,0,0,7,370,86,136,10,31,17,22,31,7,21,732,0,0,0,0,0,0,0,0,0,0,0,571,128,155,9,29,17,27,32,7,25,1011,223,11,6,0,0,0,0,0,0,6,249,303,26,4,0
207031165,353,68,73,119,141,166,111,47,1267,0,0,0,0,0,0,0,0,0,0,3,115,153,390,80,78,131,161,184,127,46,1462,61,17,12,3,0,4,3,0,3,3,108,99,116,86,8,22,14,24,18,10,7,403,3,15,12,5,10,10,11,13,10,4,72,0,0,0,0,0,0,0,0,0,0,0,106,129,94,8,23,24,30,32,24,10,475,0,0,0,0,0,0,0,0,0,0,0,162,148,104,17,29,29,33,31,23,11,585,96,11,10,3,0,0,0,0,0,3,127,182,37,30,5,10,6,6,7,7,11,285,15,19,34,3,9,7,12,3,7,12,112,3,0,0,0,0,0,0,0,0,0,3,193,53,63,8,16,11,15,10,8,17,403,0,0,0,0,0,0,0,0,0,0,0,295,71,72,14,16,12,15,10,8,24,533,110,0,7,0,0,0,0,0,0,3,119,179,14,4,0
207031166,257,55,56,64,61,75,55,17,852,0,0,0,0,0,0,0,0,0,0,0,120,131,280,65,63,74,68,82,59,19,956,47,22,9,3,3,3,0,0,0,4,93,147,145,111,15,22,25,15,17,10,3,502,3,6,25,4,9,10,6,4,6,3,84,0,0,0,0,0,0,0,0,0,0,3,153,154,137,16,25,34,25,24,15,7,584,0,0,0,0,0,0,0,0,0,0,0,200,173,145,19,28,35,25,24,20,15,680,72,7,0,0,3,0,0,0,0,0,86,252,51,46,3,3,3,3,0,0,7,378,46,22,27,7,3,9,3,5,3,3,131,0,0,0,0,0,0,0,0,0,0,0,303,78,70,10,10,10,5,7,3,15,507,0,0,0,0,0,0,0,0,0,0,0,371,84,77,10,12,10,5,7,3,15,598,93,0,0,0,0,0,0,0,3,3,103,333,22,3,0
207031167,114,20,25,23,27,31,20,10,374,0,0,0,0,0,0,0,0,0,0,0,77,81,134,31,32,35,33,40,22,13,483,103,26,26,4,4,0,3,5,3,0,172,89,53,73,10,14,21,12,13,5,0,291,0,4,11,0,4,7,4,10,10,3,42,0,0,0,0,0,0,0,0,0,0,3,89,56,79,10,23,22,18,26,13,6,338,0,0,0,0,0,0,0,0,0,0,0,190,81,102,14,27,27,25,28,17,4,513,140,42,26,3,0,3,3,0,3,0,218,106,34,26,8,3,0,4,3,4,3,190,8,8,16,0,0,0,6,7,3,3,53,3,0,0,0,0,0,0,0,0,0,3,110,39,44,5,4,3,12,9,3,7,241,0,0,0,0,0,0,0,0,0,0,0,254,80,68,10,4,6,13,5,9,7,456,165,5,11,0,0,0,0,0,0,7,186,110,13,4,0
208011168,13,3,3,4,0,3,3,0,59,0,0,0,0,0,0,0,0,0,0,0,53,15,25,11,10,5,0,10,5,3,133,118,53,59,8,13,16,12,5,11,6,301,52,21,22,0,3,8,4,6,0,3,125,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,52,21,22,3,3,8,8,5,0,3,135,0,0,0,0,0,0,0,0,0,0,0,169,80,82,15,19,20,19,15,10,13,438,290,90,63,22,10,3,5,3,3,5,498,94,16,21,3,3,5,0,3,0,0,151,0,0,5,0,0,0,3,0,0,0,18,3,0,0,0,0,0,0,0,0,0,3,94,15,28,6,3,12,7,8,0,0,166,0,0,0,0,0,0,0,0,0,0,0,390,113,91,24,13,12,15,10,3,9,673,303,29,21,0,3,0,0,3,0,10,373,89,10,5,0
208011169,69,20,19,25,23,18,12,10,275,0,0,0,0,0,0,0,0,0,0,0,115,60,131,45,42,42,41,35,26,16,554,172,74,100,23,19,20,20,30,22,10,491,113,70,51,16,15,20,22,15,10,8,347,0,3,12,3,6,11,11,10,3,3,65,0,0,0,0,0,0,0,0,0,0,0,120,72,63,17,19,32,37,29,14,14,407,0,0,0,0,0,0,0,0,0,0,3,291,145,160,40,35,55,52,59,41,22,903,409,71,64,17,17,10,13,19,12,15,646,200,53,30,3,13,15,13,14,5,9,356,12,6,20,0,7,5,7,6,9,7,74,0,0,0,0,0,0,0,0,0,0,0,209,53,53,6,23,24,19,24,9,16,437,0,0,0,0,0,0,0,0,0,0,0,617,125,117,26,37,34,32,45,26,31,1083,496,22,8,3,5,7,12,9,3,7,567,234,12,3,0
