SA2_MAINCODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
210031239,3,3,29,5,3,20,65,0,11,0,0,0,0,16,4,40,15,4,0,0,73,10,17,24,7,3,0,63,30,7,20,3,0,0,69,103,10,42,3,3,3,164,700,4,119,0,17,0,841,1052,0,113,0,8,0,1173,212,0,21,0,0,0,238,33,0,3,0,0,0,35,3,0,6,0,0,0,8,0,0,3,0,0,0,3,6,0,0,0,0,0,4,18,0,0,0,0,0,21,45,10,21,0,6,7,87,2233,105,417,21,35,36,2852
210031438,7,15,34,0,0,24,88,0,14,3,0,0,0,15,14,118,15,0,10,0,156,13,40,21,7,5,0,92,20,33,16,0,0,0,79,123,16,41,3,8,0,191,832,45,166,0,34,7,1078,746,14,83,0,4,6,858,52,0,16,0,0,0,69,4,0,8,0,0,0,13,3,0,0,0,0,0,3,6,0,0,0,0,0,6,3,0,0,0,0,0,7,16,0,3,0,3,0,22,50,23,28,0,9,5,116,1896,317,441,14,76,48,2792
210031439,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,0,0,30,74,0,10,0,0,0,89,12,0,4,0,0,0,18,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,124,0,29,0,4,0,153
210031440,0,3,15,0,0,6,26,0,3,0,0,0,0,3,0,28,3,0,0,0,33,8,14,3,0,0,0,23,5,0,3,0,0,0,8,28,3,18,0,3,0,48,145,4,37,0,4,0,185,95,0,26,0,0,4,123,15,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,22,306,55,106,6,12,7,495
210041240,4,0,13,0,0,4,24,0,3,0,0,0,0,3,0,17,6,0,0,0,22,4,6,7,0,0,0,23,0,3,6,0,0,0,12,26,0,23,0,0,0,51,200,10,50,0,0,0,257,90,0,19,0,0,0,111,28,0,6,0,0,0,34,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,8,0,0,0,19,369,49,142,3,0,3,570
210041241,0,4,35,0,0,21,59,0,0,3,0,0,0,4,0,37,9,3,0,0,57,23,16,32,6,0,4,82,35,7,37,0,0,0,75,162,5,81,5,3,0,248,861,3,142,0,3,0,1018,497,4,60,0,3,3,559,47,0,9,0,0,0,59,13,0,9,0,0,0,18,8,0,3,0,0,0,12,4,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,9,29,10,19,3,0,0,55,1695,89,425,20,14,28,2271
210051242,3,28,22,0,0,14,73,0,24,3,0,0,0,26,3,210,10,0,0,4,228,22,71,22,8,4,0,127,13,52,22,8,0,0,89,66,48,35,8,14,0,174,558,49,128,14,60,4,810,125,21,34,0,13,3,193,15,4,6,0,0,0,28,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,7,17,43,26,0,4,7,94,832,553,307,39,95,34,1863
210051243,5,11,23,5,3,20,62,0,3,3,3,0,0,12,9,47,17,0,9,0,82,6,28,20,3,13,0,74,21,17,18,0,20,0,74,70,39,44,3,63,3,223,357,24,154,4,72,0,611,80,7,30,0,14,0,131,8,3,8,0,0,0,22,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,8,9,4,18,0,6,4,44,579,193,336,18,203,31,1355
210051245,3,8,15,0,3,22,45,0,3,0,0,0,0,3,0,46,10,0,3,0,57,4,19,18,0,5,0,46,9,16,15,0,0,0,31,22,10,25,0,6,3,66,292,14,83,0,21,0,416,286,18,53,0,10,0,361,18,0,15,0,0,0,32,0,0,0,0,0,0,3,3,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,6,19,3,21,0,0,4,46,658,139,242,8,50,30,1124
210051246,3,0,16,0,0,7,34,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,3,0,0,0,10,0,0,6,0,0,0,6,4,0,7,0,3,0,9,30,0,17,0,0,0,50,190,0,27,0,0,0,219,43,0,9,0,3,0,55,6,0,4,0,0,0,12,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,0,4,0,0,0,19,300,3,90,3,12,14,422
210051247,7,11,13,0,0,7,33,0,19,0,0,0,0,16,0,91,15,0,0,0,107,0,65,17,0,0,0,90,6,33,13,4,0,0,48,20,32,31,6,14,0,98,349,48,152,6,43,4,608,116,20,36,0,12,0,184,3,3,0,0,3,0,11,3,0,3,0,0,0,8,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,16,11,28,14,0,0,0,59,523,335,298,24,84,11,1278
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
210051249,4,3,20,3,0,6,41,0,0,0,0,0,0,3,0,9,3,0,0,0,16,4,11,11,0,3,0,25,3,7,9,0,6,0,25,6,7,25,0,3,0,47,277,8,110,0,24,10,428,362,10,52,3,27,0,445,21,0,3,0,0,0,25,3,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,7,0,0,0,10,17,4,7,0,5,5,35,707,61,262,7,65,17,1115
210051250,0,0,13,0,0,7,23,0,0,0,0,0,0,0,9,12,7,0,0,0,28,6,7,6,0,0,0,14,10,0,16,0,0,0,21,69,0,15,0,0,0,89,362,3,51,0,4,0,416,197,0,28,0,0,0,230,3,0,0,0,0,0,4,0,0,0,0,0,0,5,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,8,12,5,13,0,0,3,34,675,32,150,0,3,8,877
210051441,0,0,13,0,0,5,19,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,6,7,4,0,0,20,3,5,3,0,0,0,15,16,6,16,3,0,0,40,289,3,60,0,11,0,366,96,8,25,0,3,0,130,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,3,7,0,3,0,23,424,44,133,5,23,5,628
210051442,0,0,6,0,0,3,12,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,4,3,0,0,0,10,3,0,0,3,0,0,10,3,0,9,0,0,0,15,319,0,38,0,11,0,379,242,0,29,0,5,0,276,14,0,12,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,11,0,6,0,0,3,14,604,13,96,5,16,10,745
210051443,6,0,13,0,3,6,30,0,3,0,3,0,0,9,3,9,0,0,0,0,12,0,4,6,4,3,0,13,4,9,12,3,0,0,25,25,10,25,0,0,0,58,523,3,88,4,18,5,634,311,9,46,0,10,3,382,14,0,3,0,0,0,16,0,0,0,0,0,0,0,4,0,4,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,17,16,3,16,0,3,3,32,923,43,212,14,38,17,1249
210051444,7,3,5,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,3,4,0,0,0,8,0,3,0,0,0,0,5,8,0,10,0,0,0,17,553,0,62,6,7,0,639,539,0,32,0,4,0,577,15,0,7,0,0,0,23,4,0,3,0,0,0,8,0,0,3,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,3,12,0,0,0,0,0,12,20,0,8,3,3,8,36,1173,17,131,13,15,10,1362
210051445,0,0,7,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,5,9,0,9,0,3,0,17,24,0,9,0,3,0,32,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,0,31,0,6,5,83
211011251,0,9,15,5,0,12,42,0,3,0,0,0,0,7,3,87,11,0,3,0,99,11,13,24,6,0,0,52,20,4,10,7,0,0,43,60,0,24,3,0,0,93,416,5,70,0,5,0,499,442,0,51,0,0,0,498,51,0,6,3,0,0,56,0,0,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,19,4,14,3,4,0,45,1035,136,219,31,15,13,1444
211011254,3,0,17,0,0,9,31,0,0,3,0,0,0,6,0,14,10,0,0,0,19,3,13,4,0,0,0,18,0,6,3,0,0,0,9,11,0,21,0,0,0,35,141,4,47,0,4,0,198,447,4,53,0,0,3,505,122,0,14,0,0,0,138,31,0,3,0,0,0,32,5,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,6,6,0,0,0,0,0,6,11,3,15,0,3,0,33,784,53,192,4,4,13,1050
211011255,0,0,9,0,0,3,11,0,0,0,0,0,0,0,0,8,6,0,0,0,7,3,7,0,0,0,0,9,0,3,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,15,54,0,4,0,0,0,59,18,0,3,0,0,0,20,3,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,92,19,25,0,4,3,139
211011256,0,0,17,0,0,4,23,0,0,0,0,0,0,3,0,17,3,0,0,0,17,4,12,4,0,0,0,18,3,3,10,0,0,0,14,14,3,5,3,0,0,22,61,5,28,0,0,3,103,403,10,44,0,0,0,454,138,0,11,0,0,0,146,16,0,9,0,0,0,20,3,0,3,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,8,17,4,11,0,0,0,25,662,48,144,8,0,7,869
211011257,0,0,6,0,0,4,10,0,0,0,0,3,0,3,0,15,0,0,0,0,13,0,4,0,0,0,0,5,0,8,7,0,0,0,12,0,4,0,0,0,0,6,18,4,6,0,0,0,35,102,5,16,0,0,0,122,58,0,9,0,0,0,64,15,0,0,0,0,0,13,5,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,10,206,47,45,0,6,5,308
211011258,0,0,11,0,4,3,20,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,7,19,0,11,0,0,0,26,99,0,16,0,0,0,118,102,0,13,0,0,0,106,16,0,0,0,0,0,19,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,14,250,0,70,3,4,3,332
211011259,3,0,12,3,4,10,29,0,3,0,0,0,0,3,0,33,6,4,10,0,57,0,13,6,8,28,0,47,0,7,7,0,0,0,17,8,3,6,0,0,0,17,104,3,40,0,0,0,146,356,6,38,0,10,0,404,113,0,16,0,0,0,128,27,0,4,0,0,0,26,8,0,0,0,0,0,9,3,0,0,0,0,0,4,3,0,0,0,0,0,3,3,0,0,0,0,0,6,13,5,5,3,4,0,26,639,75,134,19,55,11,929
211011260,0,0,29,0,0,16,47,0,6,3,4,3,0,17,0,46,8,0,0,0,52,3,11,4,0,0,0,21,4,8,8,0,0,0,15,3,0,11,0,0,0,13,115,4,21,0,3,0,145,414,10,34,0,3,0,467,174,0,8,0,0,0,181,41,0,0,0,0,0,44,12,0,3,0,0,0,18,3,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,10,20,5,17,5,4,0,50,802,85,150,8,22,17,1088
211011446,8,19,34,0,7,16,74,0,10,0,0,0,0,15,10,70,18,13,0,0,115,18,34,28,8,0,0,83,8,16,28,3,4,0,60,96,15,35,13,0,0,161,555,23,127,8,3,3,720,709,4,89,0,7,0,816,54,3,13,0,3,0,78,8,0,0,0,0,0,11,3,0,0,0,0,0,3,5,0,0,0,0,0,5,0,0,0,0,0,0,0,14,0,0,0,0,0,15,30,15,19,5,3,5,75,1517,214,399,57,24,27,2239
211011447,0,0,20,0,0,12,29,0,3,3,8,0,3,17,3,45,14,8,3,0,73,6,23,10,3,0,0,46,6,23,16,3,0,0,56,53,25,25,5,0,3,111,267,11,73,4,0,0,361,286,3,47,0,3,0,341,36,0,3,0,3,0,45,10,0,0,0,0,0,7,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,13,5,4,5,51,692,144,219,50,19,28,1148
211011448,0,6,18,0,0,3,31,0,0,3,0,0,0,4,0,29,10,0,0,0,41,3,6,12,3,0,0,30,3,6,15,0,0,0,22,18,17,13,0,0,0,48,127,8,62,0,0,0,204,311,11,47,0,3,0,375,48,0,7,0,0,0,55,5,0,0,0,0,0,10,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,6,11,10,3,0,3,35,533,94,209,7,3,14,869
211011449,0,0,4,0,0,4,10,0,0,0,0,0,0,0,0,8,8,0,0,0,14,4,5,0,0,0,0,10,3,5,3,0,0,0,13,0,3,3,0,0,0,9,17,0,11,0,0,0,32,32,0,10,0,0,0,49,5,0,3,0,0,0,12,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,69,20,50,0,3,6,157
211021261,0,0,16,0,0,16,33,0,0,0,0,0,0,0,6,6,7,0,0,0,18,0,4,5,0,0,0,12,3,0,3,0,0,0,6,3,4,9,0,0,0,17,49,4,23,0,0,0,74,219,0,31,0,0,0,256,88,0,12,0,0,0,99,47,0,4,0,0,0,46,12,0,3,0,0,0,14,3,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,7,0,0,0,14,18,3,5,3,0,0,39,455,27,121,4,6,22,637
211021262,0,0,8,0,3,11,27,0,0,0,0,0,0,4,0,5,0,0,0,0,5,0,3,9,0,3,0,11,0,0,7,0,0,0,8,7,0,3,0,0,0,7,15,0,10,0,0,0,25,34,0,12,0,0,0,47,29,0,3,0,0,0,34,11,0,3,0,0,0,19,3,0,0,0,0,0,4,3,0,0,0,0,0,3,3,0,0,0,0,0,3,5,0,0,0,0,0,5,3,4,9,0,7,0,22,110,19,73,0,12,14,222
211031263,0,0,14,0,0,3,20,0,6,0,0,0,0,4,3,41,14,3,0,0,54,4,16,13,8,0,0,34,4,8,13,5,0,0,36,46,13,25,3,0,0,81,230,14,53,3,8,0,309,198,11,32,0,0,0,238,29,0,4,0,0,0,29,6,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,4,6,0,0,0,27,534,107,169,26,9,9,851
211031265,0,4,8,0,0,8,27,3,0,0,0,0,0,3,0,24,0,0,0,0,32,3,12,9,0,0,0,17,0,5,0,4,4,0,16,10,0,14,9,0,0,31,108,6,35,0,6,0,148,241,0,43,0,3,0,285,132,0,13,0,0,0,151,35,0,6,0,0,0,41,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,10,7,8,3,0,0,31,555,56,142,16,9,8,793
211031266,3,11,24,6,0,20,63,0,5,0,0,0,0,12,6,73,15,13,3,0,113,4,32,20,77,3,3,141,11,20,12,5,0,0,46,62,13,34,10,0,0,123,745,8,96,9,7,0,866,704,9,71,0,3,3,792,163,3,21,0,0,0,186,29,0,4,0,0,0,31,8,0,0,0,0,0,13,3,0,0,0,0,0,7,3,0,0,0,0,0,3,13,0,0,0,0,0,13,34,20,21,6,3,0,89,1792,195,331,124,25,23,2492
211031267,4,9,21,0,0,11,47,4,0,5,0,0,0,13,3,56,9,0,0,0,72,11,15,27,7,0,0,57,9,10,14,0,0,3,38,47,4,37,0,4,0,95,488,10,90,0,4,3,598,548,0,78,0,7,0,634,134,0,15,0,0,0,155,29,0,3,0,0,0,33,3,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,17,9,17,3,7,3,53,1303,114,322,13,25,21,1803
211031268,0,0,6,0,0,3,19,0,0,0,0,0,0,3,0,5,4,0,0,0,12,0,0,4,0,0,0,5,3,0,10,0,0,0,12,0,0,7,0,0,0,7,58,5,16,0,0,3,83,106,3,17,0,0,0,126,67,0,5,0,0,0,71,17,0,0,0,0,0,17,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,13,275,16,80,4,3,9,390
211031450,3,15,16,0,0,12,42,0,7,0,3,0,0,10,3,66,6,4,0,0,82,8,25,22,8,0,3,68,10,10,24,9,0,0,50,75,10,46,5,3,0,136,531,8,112,0,7,3,659,478,4,71,0,3,0,559,85,0,10,0,0,0,94,5,0,0,0,0,0,3,3,0,0,0,0,0,3,7,0,3,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,10,22,7,17,0,0,0,52,1244,154,315,30,12,21,1784
211031451,0,5,15,3,0,9,33,0,3,0,0,3,0,9,0,44,7,0,0,0,54,0,15,17,3,0,0,35,3,6,11,0,0,0,31,32,13,22,3,0,0,63,239,8,50,0,3,3,307,342,3,53,0,4,0,398,74,4,11,0,0,0,86,24,0,3,0,0,0,22,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,15,11,13,6,3,0,43,743,112,192,16,17,20,1095
211031452,0,0,8,0,0,0,8,0,3,0,0,0,0,3,0,17,3,0,0,0,18,0,8,3,3,0,0,13,3,3,3,0,0,0,9,3,3,12,0,0,0,17,43,10,16,0,0,0,63,100,10,27,0,0,0,139,18,0,0,0,0,0,17,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,10,169,55,83,3,0,0,304
211041269,3,15,21,0,0,5,41,0,9,0,0,0,0,6,0,96,3,8,0,0,113,3,30,11,11,0,0,49,4,9,10,3,0,0,21,18,6,20,0,0,0,50,101,10,32,3,3,0,149,349,11,44,3,3,0,405,77,0,12,0,3,0,96,23,0,0,0,0,0,23,17,0,0,0,0,0,19,7,0,0,0,0,0,7,3,0,0,0,0,0,4,3,0,0,0,0,0,3,7,10,9,0,3,3,38,610,192,169,30,11,11,1026
211041270,0,3,17,0,0,18,45,0,7,0,0,0,0,7,5,37,20,3,0,0,66,20,7,19,0,3,0,43,7,9,9,0,0,0,19,37,9,29,4,0,0,79,366,6,53,0,6,3,433,598,4,70,0,6,3,681,178,0,15,0,0,0,198,40,0,5,0,0,0,47,9,0,0,0,0,0,16,4,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,5,23,10,13,3,3,4,55,1296,81,257,13,19,34,1699
211041271,0,6,16,0,3,10,40,0,7,0,0,0,0,13,3,77,10,0,5,0,104,8,20,11,6,8,0,50,9,12,13,3,0,0,31,78,0,15,8,0,0,106,180,3,36,3,0,0,223,384,0,56,0,5,0,443,104,0,15,0,3,0,121,15,0,3,0,0,0,16,3,0,6,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,10,11,4,16,3,0,3,40,807,139,194,25,17,17,1206
211041272,0,0,15,3,0,14,33,3,3,0,21,0,3,28,0,0,4,0,0,0,10,3,3,3,4,0,0,16,0,3,5,0,0,0,6,19,0,16,0,0,0,34,84,0,34,0,0,0,121,204,3,37,0,0,0,248,88,0,7,0,0,0,99,21,0,3,0,0,0,22,4,0,0,0,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,6,0,0,27,442,20,124,40,7,13,645
211041273,0,0,17,0,0,10,22,0,0,0,0,0,0,3,0,0,7,0,0,0,5,0,0,5,0,0,0,9,0,0,3,0,0,0,8,0,0,5,0,0,0,8,20,0,8,0,3,0,30,120,0,20,0,0,0,144,150,0,8,0,0,0,159,37,0,7,0,0,0,40,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,10,0,7,0,0,3,18,348,3,86,5,8,13,469
211051274,0,0,12,0,0,8,24,0,0,0,0,0,0,0,0,3,4,0,0,0,7,8,0,7,0,0,0,18,0,0,10,0,0,0,13,10,0,12,0,4,0,30,28,0,22,0,0,0,57,57,0,21,0,0,0,77,22,0,5,0,0,0,28,0,0,3,0,0,0,5,3,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,4,0,15,142,3,112,8,10,10,275
211051275,0,0,3,0,0,5,12,0,0,0,0,0,0,3,0,5,4,0,0,0,7,3,0,6,0,0,0,9,4,0,17,0,0,0,23,3,0,7,0,0,0,12,47,0,26,0,3,0,78,164,0,45,0,0,0,206,48,0,15,0,0,0,67,5,0,0,0,0,0,5,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,16,302,9,120,4,3,4,447
211051276,0,7,23,3,8,14,52,3,0,5,0,0,0,11,13,42,11,11,8,0,86,3,15,22,4,4,0,51,4,9,29,0,3,0,44,38,4,28,0,0,0,74,178,13,56,3,5,4,254,166,0,32,0,0,0,201,16,0,8,0,0,0,22,12,0,3,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,16,3,3,0,40,436,95,237,22,33,21,854
211051277,0,3,12,0,0,5,19,0,0,0,0,0,0,5,0,20,8,8,0,0,29,4,9,9,0,0,0,21,7,3,15,0,0,0,23,28,0,14,0,0,4,52,115,3,35,0,0,0,155,221,3,42,0,4,3,276,27,0,6,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,8,0,0,3,28,414,57,148,11,3,8,643
211051278,3,7,16,0,4,16,46,0,0,4,0,0,0,7,4,33,14,6,0,0,62,10,17,22,5,3,0,64,24,3,12,0,5,0,48,84,4,30,0,10,0,124,246,11,62,3,16,3,349,319,12,67,0,4,0,397,70,0,15,0,0,0,87,16,0,0,0,0,0,17,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,9,17,12,10,0,3,7,44,798,102,263,25,53,21,1262
