SA2_MAINCODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
215021469,6172,6586,12756,455,451,902,116,141,261,577,655,1230,35,30,71,52,54,104,9,11,25,5,0,6,5,8,8,7,4,8,0,0,0,800,909,1711,159,136,294,44,34,75,1454,1534,2983,1040,1044,2084,8665,9164,17826
215021470,5116,5765,10879,258,299,554,59,50,111,495,542,1034,16,17,36,58,58,121,22,20,38,0,0,0,12,17,21,0,0,0,0,0,0,662,708,1365,69,53,125,11,14,25,998,1074,2071,695,735,1433,6806,7573,14380
215031400,2515,2452,4971,119,117,236,5,7,9,107,120,229,4,11,19,9,7,9,0,3,8,0,3,7,0,0,0,0,0,0,0,0,0,134,151,285,8,11,19,6,3,9,266,284,541,335,311,650,3116,3040,6156
215031401,2801,2709,5510,136,140,275,21,31,47,87,89,173,17,13,24,0,0,3,3,5,4,0,0,0,3,4,6,0,0,0,0,0,0,132,138,268,3,0,3,8,7,12,276,282,558,277,244,516,3347,3240,6586
215031402,1471,1596,3070,79,93,170,10,8,16,67,85,151,9,9,18,0,0,0,7,3,8,0,0,0,0,0,3,0,3,3,0,0,0,92,107,194,0,3,3,3,3,8,178,208,384,199,204,399,1842,2011,3856
215031403,1212,1152,2364,69,70,133,9,9,21,45,65,106,0,6,7,7,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,68,79,147,50,45,92,0,0,0,180,193,370,268,255,524,1657,1597,3258
215031404,3911,4192,8100,369,420,796,45,42,80,219,199,421,9,9,23,7,13,17,0,0,3,0,4,4,3,4,7,0,0,0,0,0,0,294,270,556,31,18,50,15,9,25,705,717,1426,616,614,1234,5236,5530,10764
215031405,2598,2317,4916,77,68,148,14,12,26,116,126,242,8,10,11,5,4,7,3,4,13,0,0,0,0,0,3,0,0,0,0,0,0,148,153,297,18,9,28,4,3,7,243,235,479,493,432,926,3337,2986,6319
216011406,5393,5857,11256,394,454,850,117,128,241,297,341,638,25,24,52,8,6,14,11,9,18,3,3,7,5,7,7,0,3,5,0,0,0,459,517,981,14,26,42,19,20,37,895,1018,1909,614,661,1280,6904,7539,14440
216011407,4340,4375,8714,289,285,575,10,12,24,185,189,380,24,20,42,0,0,3,6,3,6,3,3,3,0,0,3,0,0,0,0,0,0,236,227,465,18,22,34,15,11,22,560,540,1103,453,505,961,5357,5419,10770
216011408,1622,1491,3117,32,39,74,21,18,40,71,76,143,3,3,11,3,3,4,0,3,3,0,3,4,0,0,0,0,0,0,0,0,0,101,107,208,4,4,4,3,4,9,139,155,292,185,181,362,1944,1824,3768
216011409,1562,1620,3182,68,55,127,13,16,30,69,93,165,3,3,6,0,0,0,0,3,3,0,5,4,0,0,0,0,0,0,0,0,0,84,126,211,0,0,3,6,11,13,163,187,353,152,148,307,1886,1958,3838
216011410,1715,1580,3293,52,58,109,4,3,10,102,99,197,5,3,14,4,3,3,0,0,0,3,3,5,3,0,3,0,0,3,0,0,0,122,112,225,4,3,4,3,3,9,183,173,349,181,178,361,2080,1920,4003
216021411,2383,2449,4831,172,191,364,61,61,118,127,112,237,12,10,18,0,4,7,3,3,8,0,3,4,5,0,7,0,0,0,0,0,0,209,188,400,25,25,56,14,4,14,416,415,834,297,305,600,3097,3173,6264
216021412,1063,991,2056,13,26,43,14,14,28,72,66,141,3,3,9,0,0,0,4,0,6,0,0,4,0,0,0,0,0,0,0,0,0,99,89,188,9,4,15,3,0,3,127,119,243,128,122,248,1313,1233,2546
216021413,4893,4844,9746,345,365,708,30,51,87,242,244,484,23,28,53,3,4,3,13,6,21,3,3,4,0,0,3,0,0,3,0,0,0,320,341,658,20,22,37,10,8,19,686,739,1424,520,461,973,6099,6039,12140
216021414,2851,2999,5844,264,265,530,46,58,103,171,196,366,15,22,29,3,0,8,17,10,27,0,0,0,5,0,3,0,0,0,0,0,0,255,293,545,8,12,20,19,23,37,544,586,1130,437,434,875,3834,4017,7854
216031415,2923,3118,6041,136,156,292,14,15,28,254,286,539,9,14,25,7,9,19,0,0,4,0,0,7,4,4,11,0,0,0,0,0,0,297,325,628,23,37,55,12,9,21,465,527,994,396,439,830,3787,4082,7866
216031416,6811,6968,13783,372,441,814,41,47,91,682,726,1405,34,31,72,12,10,20,6,7,15,10,12,21,4,5,13,0,0,3,0,0,0,796,840,1630,112,126,235,15,20,30,1290,1425,2711,915,926,1843,9023,9321,18336
216031417,8552,8849,17404,580,599,1174,45,42,85,664,715,1372,43,44,85,7,5,20,20,14,30,0,9,10,5,11,15,5,3,3,0,0,0,791,838,1622,113,134,253,17,24,36,1500,1593,3089,1130,1183,2321,11183,11620,22809
216031418,1680,1516,3196,37,36,72,4,9,17,109,110,219,3,3,5,3,3,4,4,0,4,0,0,0,5,3,7,0,0,0,0,0,0,129,129,257,4,14,17,5,3,4,171,177,348,135,129,262,1977,1822,3804
216031419,3987,3827,7821,193,203,400,22,10,34,229,223,450,14,22,35,6,6,9,9,9,13,8,9,15,5,3,9,0,0,0,0,0,0,286,278,560,26,28,56,9,11,18,516,512,1026,726,459,1180,5228,4799,10028
217011420,3602,3515,7118,145,155,301,8,6,21,159,149,301,9,14,27,18,21,38,3,9,15,0,0,0,0,0,3,0,0,0,0,0,0,195,204,407,4,13,17,12,11,20,354,386,743,412,380,788,4370,4272,8648
217011421,3721,4107,7827,349,388,737,19,22,45,188,218,406,13,21,34,18,16,41,5,6,17,0,3,4,0,4,4,3,0,7,0,0,0,254,293,547,24,19,44,6,6,18,639,707,1345,315,374,689,4679,5179,9857
217011422,4217,4290,8507,303,333,643,17,17,31,176,193,368,15,13,31,19,32,48,7,7,20,6,7,14,3,5,4,3,0,3,0,0,0,242,274,520,7,9,22,9,11,17,564,628,1199,485,481,968,5269,5401,10667
217011423,2609,2508,5118,57,52,115,4,8,12,120,134,252,12,5,20,10,5,15,5,8,17,0,3,4,3,4,12,0,0,0,0,0,0,159,168,323,5,14,21,3,10,9,226,244,474,209,215,428,3047,2970,6015
217031471,1310,1411,2726,95,108,201,0,0,3,85,96,183,3,7,14,0,0,3,3,0,0,3,3,4,6,0,9,0,0,0,0,0,0,101,117,216,4,3,6,0,3,3,202,223,431,149,165,316,1670,1801,3474
217031472,4669,4879,9549,434,420,854,12,17,28,252,316,570,15,12,30,12,8,16,4,5,5,3,0,3,6,9,11,0,0,0,0,0,0,305,364,670,18,23,39,12,4,14,758,819,1576,486,498,986,5910,6195,12107
217031473,2331,2122,4454,48,40,84,6,3,6,167,146,304,7,3,6,3,6,12,0,3,3,0,3,3,6,0,4,0,0,0,0,0,0,185,162,341,4,6,14,3,3,7,239,208,448,191,172,365,2761,2504,5268
217031474,2198,2153,4356,62,66,134,11,11,20,116,117,235,4,3,11,4,3,8,0,3,4,0,0,0,7,0,9,0,0,0,0,0,0,141,142,279,6,4,14,4,3,12,218,222,438,273,261,538,2691,2642,5336
217031475,2981,2817,5801,170,162,333,11,10,14,121,125,251,14,10,30,0,0,3,6,9,13,0,0,0,3,4,7,0,0,0,0,0,0,155,158,312,10,14,27,4,4,3,343,331,675,322,292,609,3642,3439,7088
217031476,1326,1296,2620,67,75,146,3,12,11,86,100,181,7,8,15,0,3,6,3,7,8,3,0,6,0,3,4,0,0,0,0,0,0,101,124,229,24,20,40,4,5,8,201,222,422,177,177,355,1702,1696,3403
217041477,2714,2603,5318,104,104,203,4,7,15,218,207,424,13,11,24,3,0,6,3,7,6,3,0,3,0,0,0,0,0,0,0,0,0,237,235,472,13,8,24,9,3,8,362,353,711,276,278,552,3349,3232,6575
217041478,3733,3808,7545,197,211,409,8,5,15,219,246,469,9,11,22,6,7,16,6,5,11,3,0,3,8,4,7,0,4,4,0,0,0,264,292,549,23,24,52,9,10,17,495,531,1031,383,382,771,4613,4732,9339
217041479,7731,8380,16112,557,598,1153,20,27,45,642,735,1379,28,36,64,18,24,42,25,30,57,8,3,14,7,7,15,3,7,6,0,0,0,754,867,1622,103,73,176,22,20,37,1436,1558,2992,847,882,1736,10009,10822,20829
217041480,4597,4966,9566,205,234,441,14,20,36,502,583,1082,21,27,51,16,16,34,7,9,15,3,7,9,4,12,15,0,0,0,0,0,0,565,673,1238,106,59,163,16,11,29,891,982,1877,641,702,1346,6133,6656,12783
297979799,13,0,12,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,12,0,11,3,0,3,28,4,29
299999499,810,544,1354,300,188,486,94,89,185,1046,961,2005,103,111,216,28,24,54,57,42,106,16,15,31,10,15,28,5,11,18,0,3,3,1368,1270,2645,331,340,666,94,64,159,2095,1859,3954,1374,795,2164,4279,3200,7480
