SA2_MAINCODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
202021030,0,0,0,9,0,3,0,0,0,10,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,0,4,0,0,7,0,5,5,28,23,33,42,25,6,169,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,13,6,3,30,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,3,3,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,5,4,0,0,0,12
202021031,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,3,30,30,22,48,16,3,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,3,6,3,10,0,5,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,8,3,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,7
202031032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,12,8,9,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
202031033,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,23,19,8,7,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,11,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,5
203011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,17,19,28,16,21,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
203011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,23,34,43,30,16,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,3,5,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
203011036,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,19,18,14,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,3,0,0,16,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
203021037,0,5,10,36,6,0,0,0,0,60,0,0,0,0,3,4,4,3,3,13,0,0,0,5,0,0,0,0,0,10,0,3,5,24,24,35,47,44,27,196,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,12,7,7,33,0,0,0,0,0,0,8,3,3,19,0,0,0,0,0,0,3,0,0,9,3,5,5,63,7,0,0,0,0,85,0,0,0,3,8,0,0,0,0,18,0,3,0,12,4,0,0,0,0,21,0,0,0,3,0,0,0,0,0,3,0,3,0,6,4,3,0,0,3,18,0,0,0,0,0,3,16,16,6,45,3,0,0,3,0,0,0,0,0,13,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,3,11,4,3,0,0,0,22,0,0,0,0,0,0,0,0,0,3
203021038,0,10,10,12,7,6,0,0,3,56,0,0,6,16,34,33,41,30,7,161,0,3,3,0,0,0,0,0,0,7,0,11,15,21,46,92,79,64,28,348,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,14,26,15,15,79,0,0,0,0,3,4,8,4,0,18,0,0,4,0,0,0,3,0,0,6,0,3,4,56,3,5,0,0,3,75,0,0,5,6,6,0,3,0,0,18,0,18,25,18,3,3,0,0,0,60,3,4,3,21,3,3,3,0,0,45,0,0,0,0,3,0,5,3,0,10,0,0,0,0,9,5,19,15,3,53,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,3,6,9,3,0,0,0,24,0,0,0,0,0,3,4,0,0,10
203021039,5,0,16,37,8,3,0,0,0,68,0,0,3,0,0,0,3,4,0,15,0,0,0,3,0,0,0,0,0,3,0,3,7,32,47,44,42,22,15,205,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,7,0,0,0,6,0,3,9,3,3,24,0,0,0,0,3,5,17,8,4,32,0,3,3,4,0,0,0,0,0,13,0,5,13,67,0,7,0,3,0,104,0,0,0,5,0,0,0,0,0,11,0,0,0,9,0,0,0,0,0,11,0,0,0,8,0,0,0,0,0,8,0,0,0,10,3,0,3,3,3,19,0,3,0,0,3,14,22,32,21,93,0,0,0,10,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,7,9,3,7,0,0,0,26,0,0,0,0,0,0,0,0,0,0
203021040,0,4,20,47,5,6,0,0,0,88,0,0,0,3,3,14,14,9,3,41,0,0,0,0,0,0,0,3,0,5,4,12,5,36,46,40,36,29,10,222,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,13,0,0,0,9,0,6,24,6,5,57,0,0,0,0,3,7,8,11,0,30,0,0,3,6,0,0,0,0,0,5,3,0,3,72,0,6,0,3,0,95,0,0,3,7,3,0,0,0,0,11,0,3,3,12,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,3,3,0,3,28,0,0,0,5,3,23,31,45,16,125,0,0,0,5,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3
203021041,0,5,21,58,11,11,3,3,0,107,0,0,0,0,3,0,6,0,0,11,0,0,0,3,0,0,0,0,0,3,0,14,18,64,70,78,77,65,42,435,0,0,0,4,3,0,0,0,0,10,0,0,4,3,0,0,3,0,0,8,0,0,0,12,0,8,27,10,10,65,0,0,0,0,0,0,0,0,0,5,0,0,0,6,3,0,3,0,0,19,3,11,13,82,8,9,0,3,4,139,0,0,0,13,3,3,0,0,0,25,0,3,0,14,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,0,15,0,0,3,0,3,3,11,8,4,32,0,0,4,4,4,0,0,0,0,11,0,0,3,9,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,10,0,0,3,17,5,3,3,0,0,34,0,0,0,0,0,0,0,0,0,3
203021042,3,9,19,77,20,20,6,3,0,154,0,0,0,4,7,9,3,3,0,29,0,0,0,0,0,0,0,0,0,5,0,28,21,65,60,64,79,38,21,385,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,4,3,9,13,17,11,7,57,0,0,0,0,0,4,5,0,0,9,0,0,9,7,3,3,0,0,0,22,0,8,28,84,11,9,8,3,0,155,0,0,6,6,3,0,0,0,0,14,0,5,3,27,3,4,0,0,0,44,0,3,0,6,3,0,0,0,0,14,0,0,3,9,3,5,3,3,0,22,0,0,0,5,9,9,9,17,3,46,0,8,0,10,6,0,0,0,0,23,0,3,0,9,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,7,17,0,9,3,3,0,50,0,0,0,0,0,4,0,0,0,4
203021043,0,8,17,14,3,3,0,0,0,42,0,0,0,4,10,5,9,8,0,27,0,0,0,0,0,0,0,0,0,3,0,10,16,37,62,78,72,48,24,344,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,16,14,8,4,50,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,4,3,0,36,0,0,0,0,0,44,0,0,0,5,3,3,3,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,7,3,11,3,5,0,3,3,29,0,0,0,0,4,5,7,3,0,25,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,6,3,0,18
203021044,0,0,4,11,3,3,0,0,0,26,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,3,0,11,3,22,37,39,67,39,10,232,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,9,5,0,30,0,0,0,0,3,4,3,0,0,15,0,0,0,3,0,0,0,0,0,3,0,8,0,24,3,5,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,3,3,0,21,0,0,0,0,3,9,6,14,6,36,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,12
203021045,0,0,0,9,5,0,0,0,0,20,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,3,0,0,10,26,39,74,64,58,33,305,0,0,0,3,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,15,9,46,0,0,0,0,0,0,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,5,3,36,0,0,0,0,0,44,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,3,0,0,13,0,0,0,0,3,8,17,20,7,52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,5
203021046,0,0,14,23,9,0,3,0,0,51,0,0,0,3,7,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,7,3,21,31,28,20,13,5,133,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,3,5,12,7,3,28,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,0,0,0,8,0,7,0,29,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,4,6,0,0,18,0,0,0,0,3,5,10,5,7,27,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3
203021047,0,0,3,28,12,10,15,8,4,73,0,0,4,31,29,46,106,93,20,330,0,0,0,0,0,3,0,0,0,3,0,8,5,26,31,30,34,10,10,153,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,8,0,0,0,10,0,9,38,23,23,98,0,0,0,0,0,3,12,10,3,25,0,0,0,0,0,0,0,0,0,0,3,7,10,59,3,3,0,0,0,76,0,3,0,3,0,0,0,0,0,8,0,4,4,8,0,0,0,0,0,20,0,7,0,9,0,3,0,0,0,23,0,0,0,3,3,0,0,0,0,8,0,0,3,3,3,29,48,67,30,172,0,0,0,3,0,0,0,0,0,9,0,3,0,10,0,0,0,0,0,14,0,0,0,0,7,0,0,0,0,5,0,0,0,9,3,0,0,0,0,14,0,0,0,0,0,3,10,0,0,14
203031048,0,0,3,3,3,3,0,0,0,13,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,3,0,0,0,6,0,11,3,45,55,90,109,57,22,399,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,10,11,60,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,4,3,0,21,0,0,0,0,3,3,8,0,0,26,0,0,0,4,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,14,0,0,0,0,0,3,6,0,0,13
203031049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,3,14,12,15,15,11,8,82,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,3,0,7,0,3,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,4,12,0,0,0,0,0,0,5,3,0,10,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
203031050,0,0,7,17,11,3,0,3,0,35,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,5,28,19,83,96,100,103,65,29,523,0,0,0,5,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,4,11,0,10,22,9,5,50,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,5,7,4,0,32,0,0,0,7,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,4,3,0,0,0,25,0,0,0,3,3,11,5,4,0,30,0,0,0,8,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,3,8,0,0,0,0,20,0,0,0,0,0,8,7,3,0,14
203031051,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,9,9,0,18,0,0,0,0,0,0,7,0,0,8,0,8,0,14,25,41,56,26,18,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,7,16,4,3,29,0,0,0,0,0,9,12,16,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,9,0,0,0,0,3,6,11,5,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,21,13,0,42
203031052,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,22,34,10,8,99,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,3,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4
203031053,0,0,4,4,0,6,0,0,0,9,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,5,0,0,3,3,36,16,79,76,47,73,31,12,368,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,13,0,0,0,14,3,8,18,7,3,54,0,0,0,0,0,5,4,0,0,12,0,0,0,3,0,0,0,0,0,5,0,0,0,15,0,3,4,0,0,23,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,12,7,6,0,3,0,33,0,0,0,4,3,6,15,6,3,31,0,4,3,5,0,3,0,0,0,15,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,8,0,0,0,0,0,7,9,3,0,20
204011054,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,20,56,28,7,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
204011055,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,11,29,15,9,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,11,3,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
204011056,0,0,30,9,3,0,0,0,0,47,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,6,4,18,45,42,55,35,11,225,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5,4,14,3,0,38,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,23,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,4,0,0,22,0,0,0,0,0,8,9,9,3,25,0,0,7,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,3,0,0,0,15,0,0,0,0,0,4,7,6,0,18
204011057,0,5,4,4,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,30,49,41,15,8,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,7,4,4,13,13,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,4,0,0,0,8,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
204011058,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,11,14,11,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,5,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
