SA2_MAINCODE_2016,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
201021011,3,11,3,4,5,0,3,0,0,35,10,12,5,3,0,0,0,0,0,27,50,42,115,10,6,10,37,40,13,316,37,10,86,3,7,3,4,16,0,168,49,8,22,3,0,0,6,12,0,109,9,40,3,23,0,0,0,0,0,70,13,41,10,9,4,3,0,3,0,77,59,38,13,9,16,11,7,13,3,171,23,46,8,26,12,4,10,14,4,132,8,35,16,10,5,0,0,6,0,80,20,7,38,9,3,5,7,14,0,102,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,3,0,26,9,3,11,0,0,3,8,14,12,58,304,303,323,107,69,46,77,126,34,1379,7,17,0,0,4,3,0,3,0,35,0,4,0,0,0,0,0,0,0,11,0,3,0,0,4,0,0,5,0,16,3,8,3,0,0,3,0,3,0,17,3,9,4,3,6,0,0,8,0,42
201021012,6,10,3,0,0,0,0,8,0,28,10,8,0,0,0,0,0,0,0,24,42,21,142,6,8,7,56,32,7,321,23,0,78,0,3,0,15,15,0,134,50,9,15,0,3,3,5,16,3,109,3,18,3,5,0,0,0,3,0,29,3,18,0,4,4,0,0,0,4,37,25,30,12,3,4,8,4,3,0,91,7,9,4,19,3,0,0,0,0,52,0,12,3,0,3,3,0,0,0,25,3,0,8,3,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,3,3,0,0,16,10,3,15,0,3,0,3,4,3,48,197,145,285,45,29,26,93,85,21,932,3,10,3,0,4,0,0,3,0,28,0,0,0,0,3,0,0,0,0,10,5,0,0,0,0,0,0,3,0,15,3,3,0,0,0,0,0,0,0,8,11,3,11,3,5,0,3,7,0,39
201031013,3,4,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,20,13,48,3,7,0,18,17,0,121,12,0,13,3,0,0,3,8,0,43,45,3,5,4,4,0,13,5,4,82,3,7,0,0,0,0,0,0,0,11,0,4,0,3,0,0,0,0,0,9,7,3,0,3,0,4,0,3,0,26,5,0,3,11,0,0,0,0,0,20,3,3,0,0,0,0,0,0,0,6,0,0,4,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,3,0,3,0,0,0,7,4,4,24,111,47,80,24,8,7,46,43,11,369,3,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,0,0,0,6,0,19
201031014,3,4,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,4,25,6,59,9,0,3,27,10,3,155,3,0,28,0,0,0,5,13,0,53,65,3,13,3,0,3,5,9,0,104,0,8,0,3,0,0,0,0,0,11,5,14,0,0,0,0,0,0,0,29,15,5,3,0,7,0,4,0,0,38,0,6,0,14,0,0,0,3,0,25,0,3,0,0,0,0,3,3,0,10,0,0,6,0,0,0,0,6,0,17,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,8,3,6,0,0,0,6,3,4,29,146,54,122,39,15,15,53,47,9,504,0,8,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,5,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,7,6,3,0,3,4,0,3,0,21
201031015,0,5,0,0,0,0,0,0,0,10,3,9,0,0,0,0,0,0,0,13,25,24,101,5,6,0,24,22,4,209,16,0,71,0,0,3,9,7,0,114,34,0,11,0,0,3,3,4,0,58,3,21,4,3,0,0,0,0,0,34,7,24,3,3,5,0,0,3,4,46,24,10,5,4,3,3,3,4,0,59,5,6,0,9,0,0,4,0,3,29,0,8,4,0,0,0,0,0,0,12,5,0,17,0,0,0,4,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,12,4,0,5,0,0,3,9,5,4,34,127,111,230,23,21,15,66,57,17,673,0,4,3,0,3,0,0,0,0,9,0,0,0,0,8,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,0,0,3,0,13
201031016,8,7,0,0,0,0,0,0,0,14,3,3,3,0,0,0,0,0,0,16,28,14,161,5,11,7,32,38,3,311,15,0,49,0,0,3,4,13,0,95,13,0,9,0,0,0,5,10,0,34,0,11,0,9,0,0,0,3,0,28,3,28,0,5,0,3,0,3,0,46,18,5,8,5,4,15,7,6,0,61,3,12,4,24,3,4,3,5,0,60,0,7,0,3,0,0,0,0,0,11,3,0,20,0,0,6,3,11,4,49,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,3,0,0,14,7,0,7,3,3,5,3,11,3,49,113,91,263,64,33,41,67,102,18,788,0,0,3,0,3,0,0,0,0,11,3,3,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,3,0,11,0,0,3,0,3,0,0,0,0,3,4,0,0,0,0,0,0,3,0,13
201031017,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,30,13,111,5,7,7,28,29,8,249,10,0,35,0,0,3,4,14,0,69,43,0,8,0,0,3,3,9,0,72,0,5,0,3,0,0,0,0,0,14,4,10,0,0,0,0,0,0,0,19,15,6,7,0,3,4,0,3,0,34,3,6,0,21,0,0,0,5,0,39,0,3,3,3,0,0,0,0,0,11,7,0,11,0,0,3,0,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,13,9,0,5,0,0,3,4,8,3,33,119,54,185,36,16,20,54,74,9,580,3,4,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,3,0,15,0,0,4,0,0,0,0,0,0,3,3,0,4,3,7,0,0,7,0,20
202011018,9,22,3,3,3,0,0,0,0,44,7,32,17,5,11,3,3,4,4,81,37,70,232,15,13,21,38,60,3,495,42,11,160,15,9,8,16,29,0,281,14,6,17,3,3,0,13,27,3,85,12,165,3,30,3,3,0,12,3,223,18,97,3,8,0,7,0,5,0,132,67,72,13,7,40,25,9,21,4,268,18,63,7,60,12,11,6,24,3,199,3,22,11,3,3,0,9,3,0,60,6,0,61,5,3,0,6,18,3,112,0,0,3,0,0,0,0,0,0,6,0,3,5,6,0,0,3,4,3,26,8,3,10,0,3,7,14,18,14,74,239,582,547,154,98,89,116,214,34,2080,4,11,6,4,12,3,0,0,0,48,0,7,0,0,3,3,0,0,0,20,3,3,4,3,6,0,3,3,0,33,3,7,0,3,4,0,0,0,0,20,4,8,6,0,5,4,0,4,0,33
202011019,0,12,9,0,0,0,0,0,0,23,3,18,14,0,3,0,3,3,6,50,32,21,209,14,14,24,62,55,0,433,24,0,170,3,10,7,22,26,0,270,7,4,23,0,7,3,10,18,0,67,3,27,3,22,0,3,3,0,0,63,8,37,4,6,3,0,4,0,0,59,26,19,12,3,21,16,7,25,4,127,11,22,6,41,3,3,12,19,0,119,4,3,0,0,0,3,0,5,0,20,10,0,41,4,9,10,6,8,0,85,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,3,3,4,0,27,4,0,17,6,3,4,3,17,5,69,140,168,515,107,68,76,134,182,24,1408,5,8,5,0,6,0,0,0,0,25,0,3,0,0,0,0,0,0,0,4,0,6,3,0,0,0,6,10,0,25,0,0,5,0,0,0,0,0,3,9,0,4,0,3,3,0,0,5,0,17
202011020,9,13,3,3,3,0,0,4,0,42,9,34,11,3,3,3,0,3,0,75,68,73,176,15,21,20,40,26,10,442,51,12,147,9,11,10,22,17,5,275,29,7,25,3,5,4,13,8,0,86,13,136,10,29,4,5,0,0,0,191,20,80,9,19,6,3,8,3,0,150,99,123,13,15,41,40,11,16,0,353,17,50,8,54,7,6,5,14,0,166,3,12,3,4,0,4,4,6,0,39,9,4,33,9,7,0,10,11,0,83,0,0,0,0,0,0,0,0,0,3,3,3,4,4,3,0,3,3,0,30,5,5,8,9,3,5,3,7,0,45,330,564,441,170,105,106,112,113,18,1962,8,18,6,7,8,3,0,0,0,48,4,7,0,0,5,7,0,3,0,30,4,9,3,0,3,0,0,6,0,36,0,4,4,0,0,3,0,0,0,17,4,6,7,3,4,5,0,3,0,37
202011021,9,20,3,0,3,3,0,4,0,44,11,35,8,4,3,7,0,6,0,65,40,60,138,5,10,12,21,29,3,324,27,7,101,11,4,6,16,15,0,182,19,11,11,3,6,3,6,6,0,62,9,85,9,25,0,4,0,3,0,129,11,77,0,12,3,7,0,6,0,125,55,67,8,15,38,18,3,15,3,221,19,46,0,33,7,3,0,11,0,122,3,19,3,3,0,7,3,6,0,44,6,4,24,7,3,5,0,7,0,49,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,20,4,3,0,3,0,0,0,5,3,27,209,441,303,117,85,73,62,109,12,1414,5,22,4,0,10,0,0,4,0,39,0,4,0,0,7,0,0,0,0,8,0,7,3,0,3,0,0,0,3,19,0,9,7,0,4,0,0,0,0,18,0,9,0,0,3,8,0,3,0,30
202011022,4,21,4,0,3,3,0,5,0,39,12,51,21,4,11,4,3,10,3,118,78,73,365,26,24,39,96,93,11,800,56,7,274,3,9,11,27,56,8,446,12,15,30,3,0,5,6,21,4,99,5,73,10,27,3,0,0,10,3,129,13,84,0,11,3,5,6,5,0,129,76,74,7,11,45,38,20,32,5,312,22,27,9,75,9,7,10,20,3,181,5,20,12,5,3,5,3,14,0,70,5,3,58,19,7,11,15,27,3,140,0,0,0,0,0,0,0,3,0,3,5,7,9,7,0,0,3,8,0,36,6,3,19,4,3,4,11,14,8,77,305,446,812,188,123,137,212,322,43,2583,3,19,4,0,3,0,0,0,0,34,0,10,0,0,4,0,0,0,0,21,7,6,10,4,4,3,0,15,0,45,4,7,9,0,3,3,0,0,0,24,3,0,4,0,7,0,0,3,0,28
202011023,0,3,0,0,0,0,3,0,0,10,5,7,3,0,0,0,0,0,0,17,34,24,170,5,17,11,31,24,3,314,43,7,102,5,5,0,3,17,0,186,9,4,13,0,3,0,6,8,0,38,3,23,0,7,3,0,0,3,0,45,9,38,0,0,0,0,3,3,0,63,40,32,3,8,11,14,8,3,3,118,3,9,0,15,0,3,0,3,0,30,3,5,3,0,0,0,0,0,0,15,3,0,14,3,0,4,3,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,10,0,18,8,0,3,7,0,0,40,170,146,330,56,45,43,66,62,5,928,3,6,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3
202011024,7,7,8,0,3,0,0,3,0,32,21,26,10,0,3,0,0,3,0,59,60,76,168,19,10,10,33,18,3,393,35,7,112,7,4,3,11,26,0,201,17,16,18,3,3,8,7,6,0,76,13,88,0,24,0,0,0,0,0,128,24,76,9,5,11,3,6,0,4,132,81,86,16,7,31,16,4,9,0,258,20,28,4,31,10,3,0,3,0,99,3,16,5,0,0,0,0,0,0,23,5,5,14,5,3,0,5,5,0,43,0,0,0,0,0,0,0,0,0,0,5,6,3,5,0,0,3,0,0,26,6,3,14,4,0,3,7,6,3,49,291,447,366,110,92,45,84,76,12,1515,6,15,0,9,0,0,0,6,0,32,0,7,0,0,6,0,0,0,0,16,3,7,5,0,8,0,0,0,0,23,0,3,0,0,0,3,0,0,0,7,3,3,3,0,0,0,0,3,0,17
202011025,12,16,5,0,3,0,0,0,3,42,9,28,16,0,10,3,7,8,0,77,65,53,321,13,16,20,57,55,6,610,32,3,194,4,8,9,18,29,7,302,17,14,29,0,3,4,12,11,0,97,3,49,8,7,0,0,0,3,0,69,8,52,3,11,0,3,3,0,0,85,53,44,24,12,27,23,18,9,3,210,15,25,3,51,8,4,9,9,0,120,6,10,6,3,3,7,3,4,3,36,10,3,47,3,3,3,10,11,0,85,0,0,0,0,0,0,0,0,0,0,7,5,6,4,0,0,4,0,3,31,7,0,17,7,0,9,9,9,0,54,234,304,669,116,85,80,154,156,24,1824,3,13,4,0,7,3,0,0,0,36,4,3,3,5,4,0,0,0,0,17,3,8,3,0,5,0,3,3,0,35,3,0,4,0,0,0,0,0,0,7,5,4,4,0,5,0,0,4,0,22
202021026,4,14,3,0,0,0,0,4,0,28,7,9,3,0,0,0,0,3,0,26,66,34,170,14,11,13,48,25,4,393,41,5,99,3,3,9,16,26,6,208,29,13,19,7,0,4,7,10,0,83,3,41,6,13,3,0,3,4,0,75,12,47,8,3,7,0,8,3,0,85,40,32,12,3,15,11,5,9,3,126,15,31,8,17,3,0,3,4,0,77,0,11,7,0,7,0,0,3,0,27,3,0,24,3,0,3,0,7,0,43,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,17,14,4,19,4,3,10,10,3,3,65,244,249,372,68,59,42,107,95,20,1256,3,7,9,0,0,0,0,0,0,25,7,3,3,0,3,0,0,0,0,15,8,7,0,0,4,0,3,0,0,22,3,0,0,0,0,0,0,0,0,5,11,5,5,0,4,8,0,0,0,33
202021027,10,25,6,0,0,3,3,3,0,53,7,19,4,0,3,0,0,5,0,40,39,27,147,12,10,3,33,28,9,310,33,20,73,0,4,3,3,12,0,152,11,6,16,6,3,3,0,8,0,49,8,48,7,12,3,0,0,4,0,83,17,56,6,10,3,5,0,5,0,101,46,26,10,5,10,12,6,6,3,122,15,78,11,46,7,4,3,8,0,177,10,56,14,8,7,3,0,10,0,106,4,6,12,3,0,3,9,11,0,45,0,0,0,0,0,0,0,0,0,3,0,11,0,4,0,0,0,5,0,27,14,3,8,0,3,3,4,8,3,50,216,388,313,110,51,37,69,123,14,1327,9,11,5,3,3,4,0,3,0,34,0,4,0,0,3,0,0,0,0,12,3,0,3,0,0,0,0,0,0,13,0,10,3,0,0,3,0,0,0,25,7,9,4,8,3,0,0,0,0,30
202021028,14,19,3,0,0,0,0,0,0,40,3,12,0,0,3,0,0,0,0,21,54,47,150,13,9,12,41,45,6,376,16,13,101,3,4,0,14,20,0,178,56,9,24,0,4,4,9,11,0,125,12,41,3,17,4,0,3,3,0,78,15,44,5,13,0,5,0,3,3,87,40,23,9,10,13,13,4,15,3,119,13,40,10,22,3,0,0,4,0,96,7,24,15,3,3,7,0,5,3,70,7,0,20,7,0,3,0,6,0,43,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,13,14,5,10,3,4,5,13,10,3,65,252,276,356,98,42,40,92,127,26,1307,10,15,4,4,7,6,0,0,0,37,0,4,0,0,0,0,0,0,0,7,9,6,6,0,3,0,0,4,0,29,0,9,0,0,0,0,0,0,0,23,14,10,8,0,4,0,0,10,0,59
202021029,7,6,0,0,0,0,0,4,0,17,3,4,3,0,0,0,0,0,0,12,31,18,92,3,6,4,32,19,3,212,15,0,48,0,0,3,10,8,0,91,18,3,11,0,0,0,14,9,0,52,0,4,3,11,0,3,0,0,0,22,3,12,0,5,0,0,0,0,0,27,14,7,0,0,7,5,3,4,0,40,3,8,0,4,0,3,3,0,0,26,0,3,0,0,0,0,0,0,0,3,3,0,15,4,3,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,5,0,3,0,0,0,7,3,4,29,101,70,176,34,17,15,76,52,8,559,4,6,0,0,6,0,0,0,0,14,0,0,0,0,3,0,0,0,0,3,0,0,0,4,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,16
202021030,11,19,5,5,0,0,0,3,0,46,6,16,10,0,0,0,3,0,0,42,73,33,179,10,11,5,54,45,8,420,47,9,107,3,3,3,15,15,3,204,34,10,26,4,5,3,9,13,0,108,5,36,4,20,0,0,0,0,0,65,8,51,10,3,0,3,0,3,0,79,53,50,5,14,21,18,6,13,0,179,21,42,6,37,7,5,6,11,0,127,10,32,13,3,0,5,3,0,0,68,13,0,30,0,3,0,5,19,0,68,0,0,0,0,0,0,0,5,0,5,6,13,3,5,3,0,0,0,0,28,0,8,16,6,0,5,7,15,5,64,287,326,415,111,57,58,104,146,20,1510,11,15,4,0,4,3,0,4,0,44,3,4,0,0,0,0,0,0,0,11,6,5,0,0,3,0,4,3,0,21,3,9,3,0,4,0,0,0,0,21,9,3,9,4,6,0,0,9,0,45
202021031,8,32,0,4,4,3,0,0,0,54,17,22,6,0,3,0,0,0,0,53,50,65,107,9,9,10,19,27,3,312,21,3,81,0,8,3,3,7,0,126,17,9,23,4,3,3,0,5,3,55,3,24,0,13,0,0,0,0,0,46,12,40,3,4,0,4,0,5,0,76,67,57,6,9,25,16,9,6,3,196,22,54,7,27,5,3,0,0,0,124,10,33,16,4,0,3,3,7,0,70,7,0,16,0,0,0,0,3,0,35,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,16,6,3,7,3,0,3,3,9,8,39,239,355,278,96,57,54,41,66,20,1207,10,19,0,0,7,3,0,0,0,40,5,6,0,0,3,0,0,0,0,13,3,6,4,3,3,0,0,0,0,25,0,8,4,0,0,0,0,0,0,17,5,6,3,4,3,0,0,4,0,25
202031032,4,0,0,0,0,0,0,0,0,11,7,9,4,0,3,0,3,0,0,19,32,16,102,12,12,9,34,20,4,243,18,0,54,0,0,0,4,3,0,91,56,5,7,0,0,0,6,10,5,99,3,8,0,3,0,0,0,0,0,21,3,21,0,0,0,0,0,0,0,28,16,6,0,7,4,3,7,4,0,47,0,6,3,13,3,0,0,3,0,30,0,3,3,0,0,0,3,0,0,9,0,0,17,3,0,3,0,3,0,30,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,5,5,0,9,0,0,0,3,5,3,31,147,76,209,30,22,25,64,66,13,657,0,0,3,0,4,0,0,0,0,12,0,0,0,0,4,0,0,0,0,6,3,0,0,0,3,3,0,4,0,14,0,0,0,0,0,0,0,0,0,0,4,3,0,3,4,4,0,3,0,28
202031033,5,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,58,11,75,3,7,11,35,32,3,226,17,0,26,0,0,0,12,13,0,71,200,5,7,3,3,3,19,30,0,277,11,8,4,3,0,0,0,3,0,23,3,19,0,0,0,0,0,0,0,31,28,0,3,0,3,7,3,7,0,54,3,8,0,8,0,3,0,4,0,26,0,3,0,0,0,0,0,0,0,4,4,0,9,0,0,0,0,5,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,13,3,4,5,0,4,8,12,8,56,353,63,134,27,11,27,81,117,11,822,4,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,20,10,0,0,5,0,3,6,0,51
203011034,0,7,3,0,0,0,3,0,0,18,9,10,5,0,0,0,6,0,0,29,48,40,210,13,12,14,33,38,14,416,21,5,121,4,0,3,12,24,0,198,17,9,17,0,5,0,8,7,0,67,7,23,6,0,0,0,3,7,0,47,13,30,5,5,0,3,4,0,0,60,46,29,12,7,12,8,8,8,0,125,4,15,4,21,3,4,3,3,0,58,0,4,0,0,0,6,0,0,0,14,4,0,14,3,0,5,6,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,5,3,8,3,0,3,0,5,5,46,176,177,401,64,42,54,84,103,24,1123,0,4,8,8,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,5,5,0,3,3,3,3,0,3,0,23
203011035,3,11,0,0,0,0,0,0,0,15,3,13,0,0,0,0,0,3,3,22,71,24,221,11,10,9,67,47,9,468,26,3,109,4,4,3,12,24,3,185,73,6,19,3,3,0,11,19,3,130,5,16,0,8,0,0,0,0,0,37,9,26,3,0,0,0,4,4,0,47,45,21,5,9,16,5,10,10,0,110,14,16,3,19,3,0,0,3,3,60,0,6,0,0,0,0,0,3,0,15,11,0,14,0,0,4,4,7,0,36,0,0,0,0,0,0,0,0,0,0,8,4,5,3,0,0,3,0,0,21,6,5,16,0,0,0,10,7,6,56,266,153,390,59,38,24,129,124,28,1203,3,13,7,0,3,0,0,0,0,30,0,4,0,0,3,0,0,0,0,10,0,0,3,0,3,3,3,0,0,21,0,4,0,0,0,3,0,0,0,12,13,8,6,10,7,4,3,8,0,55
203011036,11,12,0,0,0,0,0,3,0,29,8,3,7,0,0,0,0,0,4,25,63,27,132,7,10,6,47,23,3,319,43,3,97,0,0,4,9,13,0,164,52,14,20,4,3,3,7,14,3,125,7,31,0,12,0,0,3,0,0,55,13,25,3,3,0,0,0,0,0,45,43,26,3,3,11,12,3,9,3,116,10,22,0,7,3,4,0,0,0,51,5,10,5,0,0,0,0,0,0,22,6,0,13,0,0,7,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,6,3,0,19,9,3,11,0,0,3,3,5,3,49,269,178,301,39,25,47,85,76,18,1042,11,8,3,0,3,0,0,6,0,26,0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,13,3,5,5,13,5,0,6,0,51
