SA2_MAINCODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
206031116,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,4,0,4,0,3,0,3,0,0,0,0,0,0,0,43,0,49,0,0,0,0,0,3,0,9,3,13,0,33,0,6,0,0,0,6,0,12,0,78,0,93,0,5,0,6,0,11,0,5,0,30,0,65,3,11,0,11,3,19,0,8,0,38,0,87,3,4,0,10,0,14,0,8,0,19,0,65,0,4,0,14,0,20,0,3,0,5,0,56,14,8,0,18,0,21,0,6,0,12,0,65,104,7,0,37,3,27,3,5,3,20,0,209,80,4,0,32,0,6,0,3,0,4,0,136,53,0,3,13,3,3,0,0,0,3,0,76,63,0,0,9,0,10,0,0,0,3,0,87,102,3,0,22,4,14,0,3
206041117,0,0,0,0,0,0,0,0,0,122,0,129,0,0,0,0,0,0,0,3,0,15,0,22,0,3,0,0,0,0,0,9,0,8,0,22,0,0,0,0,0,0,0,11,0,4,0,7,0,3,0,0,0,3,0,4,0,22,0,34,0,3,0,0,0,8,0,15,0,8,0,32,0,5,0,0,0,6,0,6,0,28,0,55,0,6,0,4,0,21,0,7,0,8,0,54,3,6,0,15,0,18,0,7,0,20,0,72,13,9,0,12,0,6,0,15,0,14,0,73,17,4,0,11,0,23,0,8,0,5,0,67,22,4,0,12,0,10,0,4,0,16,0,65,76,0,0,29,3,9,0,10,0,9,0,141,56,4,0,22,3,8,0,0,0,10,0,102,51,3,3,4,0,0,0,0,0,6,0,77,41,0,0,0,0,10,0,0,0,0,0,58,104,3,3,16,4,13,0,3
206041118,0,0,0,0,0,0,0,0,0,66,0,71,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,6,3,15,0,17,0,3,0,0,0,0,0,12,0,4,0,18,0,4,0,0,0,10,0,5,0,19,0,40,0,11,0,11,0,12,3,11,0,8,0,52,6,11,0,16,0,13,0,9,3,14,0,71,10,0,0,20,0,23,3,3,0,16,0,77,12,4,0,9,0,34,0,6,0,4,0,78,28,10,0,17,0,23,0,5,0,12,0,96,98,9,0,36,5,61,0,10,5,14,0,227,95,3,3,30,6,4,0,0,0,10,0,156,77,0,3,14,5,3,0,0,0,3,0,112,64,0,0,6,3,39,0,0,0,10,0,127,174,12,3,40,11,26,0,4
206041119,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,7,0,6,0,0,0,3,0,0,0,6,0,15,0,11,0,4,0,9,0,4,0,10,0,36,0,7,0,4,0,3,0,0,3,10,0,27,3,3,0,0,0,3,0,3,0,4,0,14,4,3,0,5,0,6,0,4,0,6,0,31,39,7,0,19,0,16,0,0,0,8,0,97,50,0,0,15,3,3,0,4,0,7,0,77,44,3,0,17,0,4,0,5,0,6,0,84,31,3,0,3,0,9,0,3,0,4,0,69,93,13,3,32,8,16,0,21
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041121,0,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,20,0,25,0,0,0,3,0,0,0,3,0,10,0,18,0,3,0,0,0,4,0,4,3,27,0,40,3,4,0,3,0,8,0,7,0,12,0,35,3,5,0,3,3,10,0,7,3,13,0,48,4,3,0,25,0,15,0,3,0,6,0,55,10,4,0,25,0,20,0,3,0,4,0,62,19,3,0,20,0,8,0,0,0,0,0,61,94,9,0,48,3,21,3,0,3,9,0,193,110,3,0,38,4,14,0,3,0,0,0,176,80,3,0,22,8,7,0,0,0,0,0,121,57,0,0,6,4,4,0,0,0,3,0,76,144,0,0,21,4,12,0,0
206041122,4,0,0,3,0,4,0,3,0,299,0,313,3,4,0,0,0,0,0,15,3,30,0,52,0,8,0,0,0,0,0,37,0,17,0,64,0,0,0,0,0,0,0,33,0,9,0,37,0,13,0,3,0,8,0,34,3,23,0,78,0,11,0,0,0,16,3,22,0,24,0,77,0,61,0,9,0,31,4,45,0,37,0,179,3,51,3,23,0,57,0,39,3,31,0,208,11,55,0,52,0,86,10,24,4,48,0,300,35,37,0,62,5,88,3,15,0,27,0,280,32,10,0,61,0,75,0,5,4,7,0,198,86,13,0,58,0,55,0,3,0,15,0,230,188,9,4,61,6,79,3,13,0,36,0,395,180,3,3,53,9,13,0,6,0,15,0,287,134,6,3,23,3,9,0,0,0,3,0,181,69,3,0,12,4,29,0,7,0,6,0,135,180,15,6,53,6,26,0,9
206041123,0,0,0,0,0,0,0,0,0,59,0,62,0,0,0,0,0,0,0,3,0,8,0,16,0,0,0,0,0,0,0,5,0,5,0,13,0,0,0,0,0,0,0,6,0,6,0,14,0,3,0,0,0,3,0,11,0,38,0,51,0,3,0,0,0,8,0,13,0,8,0,39,3,23,0,3,0,10,0,5,3,39,3,79,0,22,0,6,0,23,0,11,0,13,3,68,11,24,0,25,0,21,0,17,0,20,0,118,17,13,0,32,0,25,0,16,0,15,0,116,18,7,0,34,0,24,0,3,3,3,0,103,41,3,0,26,4,32,0,0,0,3,0,114,142,10,0,56,8,43,0,7,3,24,4,288,140,0,3,35,3,15,7,3,0,11,0,220,118,4,0,30,8,4,0,0,0,5,0,173,82,0,0,9,3,10,0,0,0,7,0,118,173,4,3,36,13,25,0,0
206041124,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,16,0,0,0,0,0,0,0,4,0,8,0,10,4,0,0,0,0,0,0,3,0,9,0,16,0,0,0,0,0,3,0,6,0,3,0,22,3,0,0,7,0,11,0,4,0,6,0,27,7,3,0,9,0,12,0,0,0,3,0,36,0,0,0,15,0,9,0,3,0,6,0,37,6,3,0,13,0,7,0,0,0,8,0,41,37,0,3,14,0,18,0,3,0,3,0,80,35,0,0,11,0,4,0,3,0,3,0,52,18,0,0,10,0,0,0,3,0,0,0,27,13,0,0,3,0,8,0,3,0,3,0,21,47,3,0,19,0,9,0,4
206041125,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,7,0,12,0,0,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,4,0,0,0,4,0,17,0,0,0,0,0,7,0,5,0,4,0,15,0,3,0,4,0,5,0,5,0,12,0,32,5,3,0,18,0,13,0,10,0,8,0,62,8,0,0,9,0,9,0,0,0,5,0,26,9,0,0,12,0,0,0,0,0,10,0,36,46,4,0,19,0,25,0,6,0,14,0,122,42,3,0,14,0,5,0,3,5,9,0,89,52,3,3,13,0,0,0,0,0,7,0,79,26,0,0,0,3,20,0,3,0,5,0,57,81,7,0,25,3,23,0,25
206041126,0,0,0,0,0,3,0,0,0,78,0,87,0,0,0,0,0,0,0,3,3,16,0,28,0,0,0,0,0,0,0,9,0,8,0,10,0,0,0,0,0,3,0,6,0,3,0,11,0,3,0,0,0,0,0,12,0,12,0,25,0,3,0,0,0,0,0,11,0,13,0,29,4,10,0,0,0,7,3,14,0,25,0,60,0,6,0,7,0,17,0,13,3,19,0,67,5,24,0,17,0,34,0,14,0,19,0,112,26,15,0,33,3,38,0,7,0,24,0,138,15,4,0,40,3,39,0,8,0,5,0,125,56,0,0,35,5,36,0,10,0,14,0,164,204,10,3,55,7,77,0,14,0,24,0,394,185,6,3,52,5,18,0,0,0,14,0,292,162,10,3,21,5,5,0,4,3,0,0,203,111,6,3,10,4,56,0,5,3,6,0,201,282,9,9,66,6,54,0,5
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051128,0,0,0,0,0,0,0,0,0,21,0,30,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,28,0,37,0,0,0,0,0,0,0,5,0,7,0,13,0,5,0,4,0,6,0,6,0,63,3,86,3,8,0,3,0,5,0,10,0,33,0,59,3,12,0,7,0,9,0,9,0,36,0,83,11,6,0,20,0,14,3,12,3,31,0,91,18,4,0,9,0,16,0,4,0,15,0,64,15,9,0,19,0,17,0,11,0,28,0,92,105,5,0,38,10,30,0,22,3,37,0,249,83,3,0,40,3,14,0,13,0,24,0,186,80,3,0,21,3,4,0,3,0,23,0,142,81,0,0,10,3,32,0,3,0,11,4,144,271,20,7,79,11,55,0,30
206051129,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,21,0,6,0,3,0,3,0,8,0,5,0,21,3,0,0,0,0,3,0,7,0,22,0,40,0,10,0,3,0,6,0,9,0,12,3,47,5,13,0,13,0,16,0,4,0,16,0,73,18,7,0,25,0,7,3,8,0,15,0,82,20,0,0,26,3,22,0,7,0,11,0,87,27,11,0,21,5,17,0,9,0,11,0,107,166,7,3,57,6,34,0,9,0,11,0,294,145,5,3,45,7,17,0,3,0,8,0,240,127,3,0,23,4,10,0,5,3,3,3,176,96,0,3,10,5,18,0,3,0,4,0,138,188,12,0,46,13,20,0,5
206051130,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,50,0,52,0,0,0,0,0,4,0,4,3,17,0,26,0,0,0,0,0,8,0,6,0,65,0,83,0,3,0,5,0,7,0,9,0,23,0,49,3,9,0,5,0,16,0,10,0,29,0,73,6,9,0,15,0,15,0,8,3,30,0,87,7,7,0,16,3,13,0,7,0,13,0,63,28,4,0,14,3,6,0,7,0,11,0,80,83,13,0,42,3,40,0,12,3,24,0,221,135,8,0,45,3,30,0,10,0,15,0,243,126,13,0,31,4,17,0,6,0,8,0,202,125,3,0,11,0,36,0,0,4,4,0,192,341,18,8,78,10,66,5,16
206051131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051132,0,0,0,0,0,0,0,0,0,16,0,23,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,24,0,32,0,3,0,0,0,0,0,4,0,3,0,14,0,3,0,0,0,4,0,6,0,39,0,54,0,3,0,3,0,14,0,7,0,18,0,45,3,8,0,4,0,17,0,8,0,24,0,60,16,6,0,13,0,7,0,3,0,20,0,61,16,3,0,12,0,9,0,8,0,12,0,60,20,5,0,23,0,4,0,3,0,8,0,69,82,3,0,26,4,32,0,9,0,19,0,175,110,8,3,40,6,15,3,6,3,15,0,201,99,3,0,20,0,3,0,0,0,6,0,136,73,0,0,6,6,24,0,3,0,7,0,125,194,9,3,49,6,28,3,15
206051133,0,0,0,0,0,0,0,0,0,27,0,33,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,9,0,5,0,13,0,3,0,0,0,0,0,6,0,25,0,43,0,3,0,0,0,5,0,14,0,5,0,25,3,14,0,3,0,7,0,18,0,58,0,101,3,22,0,8,3,33,0,16,3,21,4,108,12,27,0,33,0,48,0,17,0,22,3,174,44,27,3,73,6,32,0,9,0,21,0,221,35,13,0,57,3,36,3,5,3,10,0,169,88,11,3,60,9,35,4,6,3,8,0,228,292,16,3,99,10,59,9,12,4,18,0,529,298,9,9,77,17,15,0,7,0,6,0,436,202,7,4,41,7,18,0,0,0,4,0,292,161,0,3,13,3,34,0,3,0,7,0,224,273,12,3,58,3,40,4,5
206051134,0,0,0,0,0,0,0,3,0,12,0,11,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,4,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,29,0,36,0,4,0,0,0,3,0,6,0,5,0,19,0,13,0,3,0,6,0,8,0,42,0,80,0,10,0,6,0,12,0,6,0,10,0,49,3,14,0,22,0,19,0,10,0,13,0,80,16,16,0,44,0,18,0,11,0,13,0,119,30,0,0,48,0,12,0,0,0,0,0,95,42,6,0,29,0,8,4,4,0,3,0,103,169,12,3,75,4,20,5,6,0,6,0,306,176,3,3,38,4,11,0,0,0,5,0,242,124,7,6,14,4,8,0,0,0,3,0,166,95,0,0,14,0,5,0,0,0,0,0,112,180,3,0,26,6,6,0,3
206061135,3,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,6,0,19,0,0,0,0,0,0,0,3,0,10,0,14,0,5,0,0,0,0,0,0,3,15,0,28,0,0,0,0,0,6,0,3,0,10,0,27,0,10,0,6,0,9,0,0,0,13,0,45,6,4,0,15,0,4,3,8,0,17,0,57,9,5,0,16,0,10,0,10,0,0,0,51,9,0,0,8,0,7,0,0,0,14,0,34,71,5,0,26,7,18,0,14,0,24,0,157,58,15,0,14,0,12,0,5,0,5,0,115,50,0,0,13,0,8,0,3,0,11,0,78,38,0,0,4,3,22,0,3,0,6,0,75,99,14,0,30,3,18,0,13
206061136,0,0,0,0,0,4,0,3,0,22,0,25,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,7,0,3,0,0,0,0,0,4,0,40,0,49,0,0,0,0,0,3,0,8,0,4,0,20,0,10,0,3,0,0,0,6,3,90,0,123,0,9,0,4,0,14,0,7,0,19,0,66,7,24,0,22,0,11,0,15,0,28,0,109,21,13,0,37,0,20,0,10,0,23,0,125,25,13,0,50,3,19,0,5,0,13,0,121,63,3,0,33,0,18,0,8,0,9,0,141,171,8,3,55,9,34,0,3,0,10,0,304,217,7,0,64,3,14,4,3,0,11,0,314,199,3,3,23,8,5,0,0,0,0,0,244,135,0,0,11,0,26,0,0,0,0,0,176,335,6,5,60,7,32,3,8
206061137,0,0,0,0,0,0,0,0,0,53,0,55,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,8,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,35,0,36,0,3,0,0,0,9,0,15,0,19,0,44,0,15,0,4,0,10,0,3,0,60,0,91,0,6,0,3,0,13,0,16,0,18,0,65,8,27,0,19,0,27,3,12,0,32,0,134,16,26,0,36,0,22,0,7,3,25,0,142,24,5,0,49,0,29,0,4,0,9,0,121,66,9,0,37,3,26,7,4,0,16,0,162,251,8,7,80,3,61,3,16,3,27,0,461,221,7,0,45,4,18,0,8,0,12,0,311,180,0,3,20,3,9,0,3,0,4,0,225,147,3,4,13,4,35,0,4,3,12,0,222,348,19,3,60,10,48,8,23
206061138,0,0,0,0,0,0,0,0,0,20,0,27,0,0,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,0,0,4,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,11,0,18,0,0,0,0,0,3,0,3,0,7,0,16,0,4,0,0,0,3,0,3,0,25,0,36,0,10,0,3,0,8,0,10,0,20,0,51,4,14,0,5,0,9,0,12,0,25,0,75,3,5,0,8,0,13,0,6,0,15,0,60,10,6,0,8,0,11,0,7,0,6,0,52,11,3,0,3,0,11,0,3,0,26,0,63,64,9,0,25,0,23,3,16,0,44,0,186,62,7,0,29,0,10,0,12,0,22,0,151,47,7,3,15,5,4,0,5,0,32,3,112,39,4,0,7,0,35,0,19,0,21,0,118,128,40,5,87,5,82,3,73
206071139,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,20,0,25,0,3,0,0,0,0,0,3,0,3,0,13,0,8,0,0,0,0,0,5,0,12,0,27,0,4,0,3,0,9,0,8,0,12,0,33,0,12,0,3,0,10,0,4,0,11,0,45,10,8,0,14,0,13,0,0,0,4,0,51,14,0,0,17,0,13,0,0,0,7,0,47,18,3,0,16,0,11,0,3,0,3,0,63,118,6,3,35,3,22,0,7,3,9,0,204,108,0,0,23,0,3,0,0,0,3,0,145,101,0,0,13,5,6,0,0,0,6,0,131,70,0,0,6,4,5,0,0,0,0,0,83,129,3,3,22,3,17,0,0
206071140,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,9,0,6,0,5,0,0,0,0,0,3,0,17,0,23,0,4,0,0,0,6,0,11,0,12,0,35,0,0,0,6,0,8,0,3,0,17,0,32,5,7,0,18,0,10,0,5,0,29,0,75,5,0,0,15,0,7,0,8,0,9,0,36,12,3,0,18,0,12,0,3,0,14,0,65,59,10,0,15,0,8,0,8,0,5,0,112,69,3,4,21,0,5,0,3,0,4,0,114,50,3,0,19,3,5,0,0,0,5,0,79,38,0,0,11,0,5,0,3,0,3,0,60,94,8,4,34,7,19,0,11
206071141,3,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,6,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,22,0,23,0,0,0,0,0,0,0,3,0,0,0,12,0,4,0,0,0,3,0,3,0,17,0,30,3,7,0,0,0,4,0,3,0,0,0,22,4,11,0,8,0,6,0,3,0,0,0,38,5,9,0,13,0,12,0,0,0,3,0,47,10,0,0,16,0,6,0,7,0,3,0,44,17,10,3,8,0,7,0,0,0,3,0,51,106,0,0,40,3,18,0,3,4,0,0,179,93,3,3,32,3,10,0,0,0,0,0,148,85,5,0,14,4,0,3,0,0,0,0,112,73,0,0,4,0,7,0,0,0,0,0,86,117,3,4,17,4,16,3,0
206071142,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,0,0,0,0,30,0,32,0,3,0,0,0,0,0,0,0,7,0,15,3,4,0,0,0,0,0,0,0,28,0,42,0,8,0,0,0,3,0,4,3,18,0,33,4,3,0,9,0,8,0,7,0,11,0,53,11,3,0,11,0,3,0,5,4,6,0,43,6,3,0,13,0,10,0,0,0,4,0,42,23,6,0,12,0,11,0,3,0,11,0,69,72,3,0,24,0,14,0,7,0,8,0,126,80,9,0,26,0,8,0,3,0,6,0,132,64,3,0,13,3,11,0,0,0,0,0,91,44,3,3,3,0,13,0,3,0,3,0,77,151,4,4,40,7,26,0,7
