SA2_MAINCODE_2016,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
211041269,13,17,16,0,3,0,54,3,3,0,0,0,0,10,3,13,10,3,0,0,30,5,18,8,0,4,0,30,3,11,10,3,4,0,23,11,20,7,5,0,0,39,9,23,14,0,9,0,52,11,27,11,0,3,0,60,19,29,18,4,5,0,76,16,30,15,3,3,0,74,12,33,3,0,7,0,54,26,61,22,7,4,0,125,17,31,3,3,4,0,55,16,35,7,3,3,0,62,21,49,15,3,4,0,90,35,84,13,10,5,0,153,4,28,8,0,3,0,42,14,11,8,0,3,0,38,6,17,11,0,3,0,42,236,536,207,47,78,3,1109
211041270,22,34,11,5,10,7,84,9,12,7,0,4,0,33,14,13,10,3,0,0,32,14,11,9,9,4,0,45,21,13,18,0,7,0,58,27,31,12,5,13,0,87,17,40,16,3,11,0,91,31,49,34,5,8,3,130,27,55,27,3,0,0,127,22,52,15,6,9,0,104,25,47,13,3,7,0,86,49,129,25,11,11,4,227,19,65,9,6,3,0,98,36,63,14,0,8,0,116,46,96,7,3,6,3,161,71,161,22,0,3,0,263,11,53,14,0,0,0,76,10,28,4,0,5,0,44,14,16,8,3,4,0,50,484,959,277,65,102,22,1913
211041271,22,27,18,3,6,3,79,0,0,0,0,0,0,5,6,8,3,3,3,0,24,3,6,5,0,9,0,23,12,17,14,0,5,0,52,8,18,11,0,3,0,38,21,24,9,7,9,0,72,18,39,11,11,7,0,77,20,44,15,0,13,0,92,19,55,14,3,7,0,100,23,50,4,4,0,0,82,30,95,22,4,7,0,161,10,47,4,3,0,0,63,20,39,8,4,0,0,73,13,59,9,0,0,0,85,52,116,18,3,0,0,194,13,33,5,0,0,0,52,4,21,0,0,0,0,29,11,20,7,3,3,0,46,297,721,186,54,81,6,1346
211041272,8,21,7,3,6,0,52,3,3,4,0,3,0,16,8,6,4,0,0,0,25,0,9,5,0,6,0,25,4,13,9,0,3,0,28,9,15,14,0,3,0,34,10,45,15,7,13,0,85,6,38,14,4,6,0,70,12,50,9,9,4,0,87,13,45,16,10,3,0,84,11,49,12,3,3,0,80,21,88,22,3,5,0,143,10,44,6,0,0,0,67,16,44,7,3,4,0,76,25,76,11,0,0,0,115,39,132,17,8,7,0,207,14,26,5,8,0,0,56,7,23,10,0,0,0,39,7,22,7,4,0,0,47,231,749,198,67,77,6,1336
211041273,36,26,36,3,3,4,102,3,7,3,0,0,0,22,9,14,13,0,4,0,42,3,7,7,0,3,0,20,7,7,13,0,0,0,32,10,19,12,3,8,3,56,15,27,21,0,3,0,73,9,27,23,3,3,0,71,15,24,18,10,4,0,68,10,22,11,3,9,0,52,7,23,10,5,3,0,41,21,74,46,8,7,3,156,14,19,13,6,5,0,48,10,41,13,3,4,0,71,10,54,18,4,0,0,94,36,118,38,5,3,3,210,10,36,6,5,4,0,63,5,11,9,0,3,0,33,10,18,23,0,8,3,57,239,590,325,56,83,12,1308
211051274,25,8,16,3,0,0,52,5,3,6,0,0,0,16,12,6,8,3,3,0,39,7,9,11,4,5,0,35,13,15,9,0,7,0,47,14,22,22,3,12,0,74,26,32,35,10,4,0,109,32,58,32,22,22,0,172,23,66,25,6,12,0,140,31,93,26,12,8,0,172,28,63,16,6,6,0,117,55,96,32,8,3,0,195,26,45,16,3,0,0,96,20,48,10,3,3,0,83,27,58,12,4,0,0,100,30,54,18,5,0,0,106,15,18,4,0,3,0,43,3,12,6,0,0,0,21,19,25,16,3,10,0,69,426,735,307,99,106,4,1682
211051275,12,12,12,3,3,0,42,8,4,0,0,0,0,18,9,6,9,0,5,0,28,3,6,10,0,3,0,24,0,10,8,0,4,0,20,15,19,20,3,6,0,59,15,33,22,3,9,0,91,26,41,22,6,12,0,103,20,37,26,11,3,3,105,27,73,18,7,12,0,139,27,49,18,3,6,3,100,53,76,38,4,7,5,185,20,48,20,0,0,3,93,22,31,10,3,4,0,65,41,73,11,4,6,0,142,15,48,23,0,3,0,98,9,9,3,0,0,0,24,8,12,5,0,0,0,19,23,15,9,3,7,0,56,356,609,284,52,89,19,1416
211051276,27,14,14,0,3,0,57,5,6,4,0,4,0,20,17,3,14,0,3,0,42,11,7,14,0,9,0,39,26,13,7,3,14,0,69,30,21,20,10,15,0,95,36,48,28,16,14,0,142,39,62,31,19,12,0,164,35,63,29,17,11,0,150,46,86,20,18,7,0,170,38,61,23,5,8,3,138,65,100,27,13,3,4,211,25,38,8,4,4,0,72,15,21,4,3,0,0,41,26,64,18,0,3,0,116,41,63,17,5,0,3,124,9,12,11,3,0,0,35,6,18,8,3,3,0,40,28,33,24,6,3,0,96,526,728,326,114,112,9,1818
211051277,22,11,7,6,0,0,46,9,3,3,0,0,0,13,8,6,11,3,3,0,26,13,6,5,3,4,3,40,9,0,7,4,9,0,31,21,14,12,3,14,0,63,19,22,20,4,15,0,79,24,44,14,9,7,0,90,22,47,19,3,15,0,107,31,44,14,7,7,0,101,29,57,14,11,3,0,110,52,79,16,4,3,4,160,24,44,3,3,3,0,78,19,26,3,0,0,0,53,33,33,9,4,0,0,81,16,26,10,0,3,0,60,15,3,4,3,0,0,26,0,6,3,3,0,0,15,21,24,9,5,3,0,65,378,498,174,63,102,18,1235
211051278,15,15,14,3,11,0,55,10,3,3,0,3,0,22,8,14,14,0,3,0,42,10,14,20,0,3,0,50,20,19,20,8,6,3,77,24,33,41,19,15,0,135,47,44,38,9,20,3,155,49,85,46,16,22,3,223,35,88,34,11,22,0,190,57,120,43,21,22,0,255,48,98,32,14,6,0,199,96,191,51,13,10,0,359,53,89,29,12,4,0,193,33,58,13,4,3,0,111,64,91,28,3,5,0,194,38,98,42,7,6,0,187,17,16,8,0,0,0,46,6,10,10,0,0,0,27,42,50,41,7,12,0,151,672,1135,516,145,179,16,2671
211051279,5,11,9,0,0,0,22,4,3,5,0,0,0,12,8,0,4,0,4,0,21,5,0,6,0,3,0,14,9,7,7,0,5,0,17,12,8,9,0,3,0,33,11,17,16,0,3,0,44,11,31,15,10,3,0,66,14,19,8,3,5,0,56,18,30,12,0,6,0,69,15,35,6,3,5,0,61,15,40,12,8,0,0,73,17,18,4,0,0,0,39,4,11,7,0,0,0,23,11,35,6,3,0,0,63,8,33,8,0,3,0,56,14,10,7,0,0,0,28,4,7,4,0,0,0,15,13,18,7,0,0,0,38,197,335,152,33,50,6,768
211051280,7,4,4,0,3,0,24,0,0,4,0,0,0,3,9,3,10,0,5,0,27,3,7,5,0,0,0,22,12,7,6,0,3,0,37,9,8,12,5,10,0,42,10,25,12,3,3,0,55,20,26,20,9,6,0,80,21,40,10,5,3,0,82,19,46,19,10,5,3,97,11,42,7,0,3,0,68,33,60,20,8,3,0,123,18,32,6,0,4,0,60,14,27,11,0,0,0,52,25,52,12,3,3,0,93,23,44,14,3,3,0,95,9,7,4,0,0,0,22,3,5,0,0,0,0,4,12,18,8,3,5,0,46,264,461,193,46,67,12,1035
211051281,29,25,21,3,11,0,85,9,8,8,0,4,0,31,19,10,15,5,9,0,60,23,16,16,0,6,0,59,18,26,24,4,15,0,96,22,47,42,7,24,4,144,38,51,47,17,25,0,177,43,83,56,23,24,0,224,57,135,48,18,22,0,273,65,145,50,8,18,0,296,61,147,38,20,18,3,282,107,181,71,12,15,3,388,54,108,32,0,12,3,205,48,77,17,5,3,0,157,64,132,42,13,4,0,251,48,107,38,7,3,0,210,9,20,16,5,3,0,51,3,12,0,0,0,0,21,43,54,23,3,11,0,131,751,1386,608,153,219,22,3143
211051282,30,10,11,4,3,0,56,10,3,7,0,0,0,24,17,7,5,5,3,3,40,21,9,3,0,3,0,38,18,16,15,6,3,0,48,28,18,18,5,3,0,74,32,37,19,5,5,0,98,23,35,16,10,7,0,82,33,41,17,3,3,0,93,33,64,16,12,11,0,128,20,46,15,3,5,0,93,51,77,25,7,10,0,176,24,48,9,0,4,0,88,26,41,12,0,0,0,80,28,62,13,10,5,0,122,53,75,16,12,3,0,158,13,21,7,0,0,0,47,13,9,11,0,0,0,36,15,19,13,3,4,0,68,479,653,251,87,72,8,1550
211051283,12,3,7,3,3,3,31,0,0,3,0,3,0,9,13,4,9,3,8,0,34,11,7,9,0,4,0,26,8,19,9,5,6,0,54,14,21,18,8,14,0,67,19,30,25,6,3,0,91,27,53,28,17,11,4,139,29,55,20,11,17,3,138,36,87,31,4,17,0,179,33,85,8,3,3,0,140,66,130,29,11,8,3,239,27,55,17,4,3,0,105,15,34,14,0,3,0,61,26,53,18,6,3,0,101,25,53,18,0,3,0,94,11,8,10,0,0,0,28,3,5,4,0,0,0,10,17,25,27,4,10,0,91,385,731,296,88,116,13,1636
211051284,19,15,20,3,5,0,55,10,0,6,0,3,0,22,10,7,3,3,5,0,27,5,3,19,3,3,0,36,12,11,16,3,8,0,47,27,28,19,10,22,0,111,18,39,28,4,11,0,105,28,41,26,10,13,0,122,21,74,25,8,10,0,149,38,73,24,3,9,0,146,29,73,20,9,10,0,140,51,99,33,7,5,3,195,29,38,13,0,0,0,86,22,28,16,0,3,0,72,24,59,15,4,3,0,96,27,48,17,5,7,0,109,8,13,10,0,0,0,33,3,3,7,0,0,0,11,21,21,10,3,7,7,67,401,689,306,84,125,12,1620
211051285,8,15,10,4,0,0,37,8,9,3,0,3,0,20,7,4,3,0,3,0,18,11,11,14,3,0,0,30,5,15,10,0,7,0,45,13,18,12,3,3,0,50,16,28,20,9,0,0,75,20,45,16,11,10,0,103,17,36,15,8,11,0,83,33,59,19,6,4,0,129,17,67,13,7,3,0,106,39,78,25,6,3,0,149,16,33,5,0,4,0,58,14,15,7,0,0,0,36,25,38,12,0,0,0,72,21,41,19,0,3,0,84,13,17,6,0,0,0,35,4,9,4,0,0,0,13,9,21,24,0,6,0,59,295,542,241,65,65,3,1217
211051286,32,10,15,5,5,0,64,7,7,4,5,3,0,24,19,12,6,0,4,3,51,22,8,7,7,0,0,46,30,26,27,10,14,0,103,44,52,31,18,23,0,169,49,64,33,24,25,3,199,64,112,43,30,23,4,288,59,108,46,23,15,0,253,78,106,34,17,15,0,246,48,80,22,7,4,0,162,56,106,29,7,18,0,216,22,34,12,7,5,0,81,10,20,9,0,7,0,42,23,46,17,3,0,0,85,29,49,20,3,6,0,105,14,13,3,3,0,0,33,3,4,4,0,0,0,17,35,40,27,17,11,0,135,666,891,375,189,176,17,2316
212011287,18,15,9,0,0,0,52,3,0,0,0,4,0,7,9,11,3,4,3,0,24,4,6,8,3,4,0,30,13,14,10,0,0,0,33,20,21,14,4,7,0,71,18,32,22,4,13,0,90,30,54,24,11,11,3,132,47,79,26,15,13,3,179,49,95,32,12,17,0,195,58,116,19,8,11,0,221,82,167,59,7,8,0,319,41,76,22,0,0,0,140,20,49,19,3,0,0,96,30,97,33,7,8,3,163,35,91,34,7,3,0,177,15,31,14,0,0,0,59,8,19,6,0,0,0,37,15,29,27,4,12,0,81,513,999,383,89,108,22,2112
212011288,7,8,16,0,3,0,30,3,4,4,0,0,0,15,11,5,7,0,3,0,23,12,9,6,3,0,0,27,9,8,4,3,4,0,33,11,14,10,0,3,0,42,12,46,24,9,3,0,94,19,40,19,3,4,3,97,16,52,14,0,4,0,90,30,51,25,9,0,0,119,22,44,15,7,9,0,90,29,65,31,4,3,0,131,15,36,4,0,0,0,60,9,9,7,4,3,0,34,19,43,12,0,4,0,83,31,56,13,5,0,0,104,4,14,6,0,3,0,26,4,9,8,3,0,0,22,27,19,19,8,3,0,70,304,533,241,52,48,5,1184
212011289,41,19,18,3,5,0,84,12,10,7,3,0,0,30,13,16,8,3,4,0,44,11,9,11,3,12,0,50,15,26,15,10,13,0,84,34,35,45,9,10,0,132,40,73,32,22,14,0,181,47,83,50,28,27,0,230,52,118,45,13,16,0,238,67,149,54,16,19,0,291,59,141,33,6,9,0,248,85,147,44,11,6,3,298,37,71,26,6,3,0,149,27,46,14,3,0,3,91,67,110,46,5,3,0,226,58,134,40,6,7,0,244,36,35,16,3,3,0,85,11,17,4,0,0,0,36,34,60,30,12,4,3,133,742,1291,547,153,155,9,2896
212011290,11,7,4,3,7,0,30,3,3,0,0,0,0,10,5,3,4,0,0,0,16,6,5,3,7,0,0,19,3,10,8,0,3,0,29,12,10,7,7,8,0,34,17,15,13,5,8,0,56,26,52,20,6,5,0,108,31,49,13,5,3,0,102,29,75,17,6,3,0,127,17,46,10,3,0,0,78,22,58,18,3,10,0,112,15,17,3,3,0,0,42,7,16,4,0,0,0,30,16,24,3,0,0,0,47,21,17,11,3,8,0,60,0,5,5,0,0,0,10,0,9,3,0,3,0,14,25,25,22,0,3,0,77,264,441,182,54,52,5,999
212011291,19,13,5,0,6,0,42,3,6,0,0,6,0,17,11,3,8,0,8,3,32,7,6,9,0,7,0,32,10,14,16,5,16,0,65,27,18,21,8,17,0,97,32,59,17,19,16,0,147,54,101,19,31,19,3,226,85,177,34,29,25,3,360,126,224,49,24,18,0,445,80,141,24,8,7,9,257,81,145,31,12,11,3,283,19,67,26,6,5,0,127,22,35,3,3,7,0,64,28,41,13,9,4,0,97,21,39,14,0,7,0,75,7,13,4,0,0,0,23,4,5,4,0,0,0,13,30,41,14,3,7,3,96,683,1152,303,166,172,26,2505
212011292,10,33,10,10,3,0,67,12,4,4,5,4,0,32,9,11,17,5,7,0,48,14,14,9,4,9,0,49,19,22,21,13,19,0,97,28,42,25,20,17,6,144,45,81,24,15,16,3,182,79,163,41,35,37,0,361,91,243,54,27,28,3,449,105,287,51,27,25,5,503,96,279,40,18,19,0,465,117,322,67,33,13,4,554,53,138,27,11,3,0,236,20,91,12,4,3,0,128,53,138,41,14,0,0,245,33,91,24,6,5,0,161,13,27,9,3,0,0,46,8,19,7,0,0,0,33,36,57,13,13,14,0,131,852,2067,499,264,221,33,3927
212021293,36,27,35,4,12,0,102,10,3,6,0,0,0,30,16,14,22,0,13,0,71,18,10,12,4,5,3,49,16,19,23,11,12,0,85,34,42,46,4,19,0,142,34,64,51,14,19,0,174,47,83,68,18,19,0,240,51,104,46,13,15,0,229,44,128,32,12,18,0,231,42,108,24,3,9,4,191,81,185,66,16,17,0,370,32,87,30,4,0,0,151,29,64,31,3,0,0,129,53,120,36,4,7,0,218,50,128,54,14,4,3,249,17,43,23,0,0,0,77,10,24,14,4,0,0,55,22,37,31,3,9,3,110,631,1293,660,136,173,22,2915
212021294,22,50,22,8,4,3,108,3,13,13,3,0,0,28,14,20,7,6,3,0,54,10,21,14,0,9,0,56,22,37,23,11,5,0,94,20,75,28,16,13,0,152,29,102,34,9,12,0,188,39,142,54,22,18,3,277,50,187,51,14,16,0,323,65,212,64,16,19,10,380,68,234,40,22,15,0,379,97,330,97,21,18,7,566,49,177,43,11,6,0,274,67,147,37,5,5,0,262,44,231,70,11,7,0,359,49,196,60,12,12,0,332,6,53,12,4,0,0,76,9,32,8,0,0,0,50,33,94,37,9,8,0,178,697,2337,709,184,178,29,4130
212021295,4,12,9,4,4,0,36,3,0,4,0,0,0,10,3,7,3,3,6,0,28,7,8,6,0,8,0,28,10,10,10,3,12,0,49,19,16,11,13,13,3,64,22,37,11,11,9,4,91,36,49,20,9,15,0,130,32,69,18,10,11,3,136,39,69,11,4,7,4,143,19,26,9,7,0,0,70,15,33,6,3,3,0,62,0,5,3,0,0,0,12,5,0,0,0,0,0,4,3,0,3,0,0,0,8,5,13,4,0,0,0,29,0,4,4,0,0,0,4,0,0,0,0,0,0,4,14,7,11,0,6,0,35,243,374,141,67,91,25,939
212021297,13,15,11,0,3,0,43,9,0,3,0,3,0,17,6,7,4,0,0,0,19,6,4,8,0,3,0,21,10,9,24,0,10,0,59,16,19,19,3,8,0,62,27,26,32,11,15,0,102,18,51,23,5,20,4,130,28,59,24,3,11,0,135,30,89,32,8,3,3,164,26,63,26,8,8,3,129,45,76,29,4,11,0,172,10,28,3,0,3,0,38,3,11,10,0,3,0,28,14,14,11,3,0,0,43,11,24,11,0,0,0,48,5,9,3,0,0,0,18,3,9,0,3,0,0,15,10,20,18,3,3,0,51,292,540,297,51,106,14,1305
212021299,20,18,16,3,4,0,70,0,3,5,0,0,0,11,7,9,9,0,0,0,25,6,3,8,0,0,0,16,10,12,12,3,0,0,38,8,19,7,0,3,0,40,9,21,21,3,3,0,56,9,24,20,3,3,0,56,7,23,20,4,0,0,62,5,27,19,0,0,0,57,6,17,19,0,0,0,44,26,51,40,5,3,0,122,11,16,12,0,0,0,41,7,27,13,0,0,0,51,18,36,23,0,0,0,84,33,78,40,0,8,0,156,11,45,17,4,0,6,79,8,27,9,4,4,0,57,6,28,27,0,0,3,69,223,490,336,32,33,13,1125
212021453,28,21,10,0,0,0,63,4,4,4,0,3,0,17,9,9,7,0,5,0,39,3,4,11,0,8,0,27,7,12,11,3,10,0,49,12,24,30,5,4,0,77,15,35,30,5,9,3,99,26,63,35,3,9,3,140,43,67,31,3,7,0,155,29,91,26,8,8,0,165,28,66,16,11,3,0,124,39,101,41,4,5,3,192,15,30,17,9,0,0,72,16,23,9,0,0,0,39,20,18,19,0,5,0,66,22,49,31,9,0,0,100,6,24,8,0,0,0,38,11,6,3,0,0,0,20,10,28,20,3,6,0,64,338,666,361,71,97,13,1552
212021454,14,31,25,3,10,0,86,3,6,8,3,3,0,12,13,10,17,3,3,0,45,9,13,20,3,3,0,42,22,16,23,0,7,0,74,14,25,29,6,9,3,80,30,37,33,11,19,0,127,30,51,33,3,19,0,142,37,74,36,7,12,0,169,37,83,38,12,8,0,175,30,50,13,3,8,4,110,53,97,39,3,9,4,216,21,53,12,3,3,0,94,14,35,10,0,0,0,57,16,59,13,6,3,0,102,22,42,17,0,5,0,89,14,8,14,0,0,0,36,4,8,3,0,0,0,15,18,27,27,3,9,0,86,393,727,409,81,131,13,1762
212021455,9,20,27,4,3,0,61,4,3,5,0,3,0,17,10,17,17,0,0,0,55,0,8,17,5,12,0,38,18,30,25,10,11,0,92,22,34,36,3,10,0,103,36,56,36,8,12,5,149,47,76,48,8,16,0,197,32,88,39,13,12,3,193,41,113,35,11,11,11,217,34,98,37,5,6,0,179,57,119,42,7,9,4,244,18,47,12,3,6,0,90,11,30,19,3,4,0,69,23,41,17,0,3,0,88,20,43,15,4,0,3,87,6,12,12,0,3,0,30,4,11,3,0,0,0,19,19,29,27,10,3,0,84,415,872,482,102,130,28,2020
212021456,24,18,8,5,5,3,65,3,3,10,0,0,0,14,18,8,5,9,4,0,43,8,15,9,0,6,3,32,16,13,20,10,7,0,68,28,35,25,8,11,0,106,20,44,26,3,17,3,109,39,63,29,11,11,3,161,58,97,38,15,14,3,229,61,101,30,16,5,0,211,41,91,16,10,7,0,162,64,125,34,8,9,3,249,22,40,12,4,3,0,82,16,24,9,0,0,0,51,24,43,22,4,5,0,103,13,22,18,0,0,0,54,4,6,3,0,3,0,17,4,9,6,0,0,0,12,19,23,25,3,3,0,83,479,782,346,103,132,22,1860
212031300,15,20,19,3,3,0,63,15,3,5,0,0,0,24,18,10,9,0,12,0,50,9,0,12,3,8,0,45,23,15,16,8,18,0,93,30,36,33,18,11,0,122,47,65,29,16,26,4,181,80,124,48,24,30,3,307,65,153,46,26,21,3,307,78,181,43,14,24,4,344,56,141,36,13,10,3,259,64,146,54,8,11,3,288,21,36,16,3,0,0,81,3,31,7,0,0,0,46,16,35,25,3,3,0,81,11,31,14,5,0,0,69,3,10,6,4,0,0,21,4,5,0,0,0,0,18,20,32,21,13,6,0,95,581,1085,444,164,185,20,2485
212031301,18,30,9,3,9,0,69,5,4,5,0,3,0,16,8,10,8,3,4,0,38,3,7,3,0,0,0,15,18,18,10,3,4,0,53,21,21,7,3,3,0,59,21,42,18,16,10,0,105,61,117,20,18,21,3,240,98,198,32,24,17,9,375,146,328,41,31,14,5,560,166,382,55,18,18,6,646,181,528,57,35,23,6,831,126,287,31,14,7,0,465,50,166,23,7,3,0,259,101,200,36,9,8,0,349,61,165,28,15,8,0,269,20,40,3,3,3,0,67,8,34,8,0,0,0,48,27,69,28,14,6,3,146,1139,2637,425,210,165,41,4614
212031302,14,11,17,3,3,3,56,4,5,3,0,3,0,14,10,15,14,3,10,0,55,9,9,14,5,5,0,46,17,22,23,10,17,0,91,30,44,28,11,13,0,125,41,67,40,20,20,0,176,51,104,52,18,24,5,261,62,176,41,22,22,3,321,79,244,50,21,28,8,436,68,217,43,16,9,4,352,108,278,48,20,8,3,461,43,141,22,12,3,0,220,35,96,21,5,3,0,157,35,110,34,12,8,0,197,39,84,21,6,9,0,162,9,27,3,0,0,0,45,7,28,7,0,0,0,34,28,46,31,12,6,4,124,682,1716,512,189,197,31,3325
212031303,11,9,7,0,5,0,37,4,0,5,0,0,0,15,5,4,6,0,0,0,18,11,7,5,0,0,0,21,10,8,13,7,0,0,33,9,10,18,3,3,0,42,18,11,13,3,5,0,49,18,31,18,3,11,0,76,20,44,20,8,9,0,96,27,51,15,8,10,0,115,22,48,15,4,0,0,96,44,98,38,7,4,0,194,16,55,13,3,4,0,93,21,50,13,0,0,0,93,40,99,24,4,6,0,180,35,92,35,4,7,0,172,7,16,8,0,0,0,35,7,15,13,0,0,0,29,14,30,10,4,0,4,66,361,668,287,73,62,9,1460
212031304,13,19,0,8,0,0,43,4,6,0,0,0,0,10,6,6,4,3,3,0,24,3,7,0,0,0,0,13,8,7,12,11,5,0,41,23,27,10,12,10,0,86,33,57,27,12,21,0,149,38,128,34,21,24,4,250,72,163,34,20,13,4,305,109,225,49,26,26,3,430,88,186,20,12,14,4,326,123,251,44,16,13,4,454,59,100,11,3,3,3,177,31,65,6,0,4,0,114,41,65,24,8,3,0,142,34,47,12,5,3,0,97,9,15,6,0,0,0,36,6,9,0,0,0,0,15,27,44,13,9,3,0,101,741,1422,311,154,152,22,2809
212031305,27,45,25,5,14,0,112,10,8,13,0,5,0,35,20,17,10,9,13,0,69,10,18,14,3,8,0,51,26,34,33,11,26,3,126,45,67,45,18,21,3,205,44,95,60,28,35,8,270,73,185,76,28,45,4,417,92,220,82,46,31,5,474,83,262,87,31,35,0,489,50,170,50,5,9,3,293,63,157,85,27,18,4,354,14,48,24,3,0,0,90,12,20,5,0,3,0,49,11,28,32,12,6,0,83,22,59,15,0,8,0,108,3,15,5,0,4,0,24,6,16,11,0,0,0,33,24,55,42,8,16,3,143,632,1517,709,237,296,35,3422
212031306,16,32,12,3,6,0,74,3,0,6,0,0,0,9,14,5,10,4,3,0,39,3,10,4,0,0,0,21,10,16,16,3,0,0,50,8,31,9,3,3,0,64,14,43,11,8,6,0,83,18,86,21,8,9,0,145,35,107,35,6,6,4,194,35,148,37,8,8,0,235,49,174,42,11,10,3,283,91,281,59,8,10,0,458,46,141,26,5,7,0,225,37,129,25,3,0,3,200,51,169,35,8,5,4,268,46,128,44,11,12,4,238,9,34,12,0,0,0,58,15,27,4,0,0,0,43,26,52,15,3,6,4,108,523,1615,437,102,95,22,2795
212031308,17,3,12,0,3,0,39,5,4,8,0,0,0,16,6,3,0,0,0,0,20,7,4,7,0,0,0,18,12,4,16,0,12,0,45,30,14,16,3,6,0,66,19,21,17,0,9,0,63,30,55,21,5,5,0,115,26,41,21,12,5,0,101,39,81,23,9,15,0,160,22,55,8,4,0,0,90,36,68,26,10,11,0,147,12,21,6,4,0,0,41,16,22,0,3,0,0,38,20,43,7,5,5,0,77,26,44,19,3,0,3,93,7,4,3,0,0,0,16,3,9,7,0,0,0,12,15,27,7,7,3,0,66,345,514,224,69,76,7,1232
212031457,17,32,18,3,0,0,73,6,13,4,5,0,0,29,7,7,8,0,4,0,29,5,14,4,3,0,0,25,11,19,35,3,3,0,71,10,38,43,5,4,0,95,22,55,34,10,9,0,132,20,79,41,9,6,3,164,21,107,46,19,11,3,198,23,109,51,13,14,0,206,29,103,41,6,12,0,191,46,174,49,13,11,0,302,31,78,25,4,0,4,137,15,44,20,0,3,0,86,29,87,44,5,9,3,179,23,83,43,4,4,0,154,5,24,7,0,0,0,42,0,10,9,0,4,0,29,14,47,34,4,13,0,108,336,1130,544,113,111,17,2248
