SSC_CODE_2016,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
SSC21350,3,0,5,4,0,6,0,0,0,0,0,0,0,0,0,299,223,525,13,14,25,9,0,9,0,0,0,0,0,0,0,0,3,6,3,11,341,249,589,0,0,0,0,0,0,0,0,0,8,3,15,0,0,0,0,0,0,8,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,17,8,20,0,0,0,0,0,0,0,0,0,3,0,3,22,24,42,37,57,93,3,0,3,413,336,748
SSC21351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,51,114,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,72,56,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,14,10,9,22,3,3,3,88,77,166
SSC21352,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,206,162,367,7,3,12,8,0,8,0,0,0,0,0,0,3,3,3,0,0,0,225,172,393,0,0,0,0,0,0,0,0,0,7,3,11,0,0,0,0,0,0,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,6,5,14,0,0,0,0,0,0,0,0,0,0,0,0,17,21,39,31,36,66,3,8,10,282,241,522
SSC21353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,8,14
SSC21354,65,85,152,7,11,19,0,0,0,0,0,0,10,0,7,1218,759,1978,71,103,173,20,0,20,3,0,3,3,0,0,11,0,13,4,12,14,1408,981,2387,15,23,35,0,0,0,3,8,5,26,20,50,0,9,10,0,0,0,43,51,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,3,14,59,61,114,17,22,36,0,0,0,0,0,0,17,19,34,21,27,48,80,135,222,22,18,38,1601,1238,2845
SSC21355,33,31,65,22,27,51,0,0,0,45,45,91,3,0,3,518,319,835,28,62,85,9,0,9,14,0,14,13,0,13,0,9,9,18,20,33,693,504,1194,15,9,25,0,0,0,9,7,19,14,7,19,3,6,7,0,0,0,42,29,71,0,0,0,12,5,16,0,0,0,0,0,3,0,0,0,12,12,20,3,3,5,55,45,98,17,13,35,0,0,0,0,0,0,20,14,32,14,18,32,71,82,154,13,6,24,871,676,1545
SSC21356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,56,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,36,31,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,11,17,7,9,17,0,0,0,52,53,102
SSC21357,158,141,303,3,16,22,0,0,0,0,0,0,4,3,5,554,499,1058,14,32,47,3,0,3,9,0,10,56,19,79,4,0,5,24,26,57,841,747,1591,24,20,46,0,0,0,14,14,26,18,23,39,3,5,7,13,3,18,76,59,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,9,12,80,67,154,13,22,32,0,0,0,0,0,0,13,23,30,31,42,78,59,125,185,9,5,15,1042,1006,2045
SSC21358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,11,16
SSC21359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,5,11
SSC21360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,52,113,0,7,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,76,55,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,14,12,15,23,0,0,0,88,79,168
SSC21361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,44,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,3,0,0,0,28,22,59
SSC21362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,0,0,0,12,10,18
SSC21363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
SSC21364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,32,27,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,9,0,0,0,30,33,63
SSC21366,50,32,86,25,26,54,0,0,0,0,0,0,0,0,0,1417,1168,2585,63,81,141,10,0,12,4,0,4,8,4,13,9,5,13,20,11,29,1609,1331,2939,10,7,17,0,0,0,0,0,0,61,23,81,3,18,19,0,0,4,75,47,117,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,3,4,10,8,8,17,88,62,149,13,12,31,0,3,3,0,0,0,13,16,36,49,62,111,115,187,300,11,7,21,1892,1662,3557
SSC21367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,10,12,17
SSC21368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,10,18
SSC21369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,34,0,3,3,0,0,0,5,0,5,0,0,0,3,0,4,7,4,8,29,20,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,0,6,6,0,0,0,48,32,71
SSC21370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,50,0,3,8,0,0,0,4,0,4,0,0,0,0,0,0,5,3,8,35,28,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,19,0,7,9,0,0,0,52,42,96
SSC21371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,9,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,16,3,0,3,0,0,0,19,12,30
SSC21372,4,3,8,3,0,3,0,0,0,0,0,0,0,0,0,673,527,1198,31,31,65,35,0,33,4,0,4,0,0,0,0,3,8,15,12,26,762,575,1335,0,0,4,0,0,0,0,0,0,3,4,5,3,0,3,0,0,0,7,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,8,5,12,0,3,3,0,0,0,0,0,0,0,0,4,28,31,61,59,119,182,14,10,25,873,750,1622
SSC21373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,8,10,22
SSC21374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,9,10,17
SSC21375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
SSC21376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,114,253,20,11,32,7,0,7,4,0,4,0,0,0,0,0,0,11,8,18,175,138,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,22,25,33,59,6,3,7,217,187,400
SSC21377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,40,85,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,52,39,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,14,8,11,20,0,0,0,67,57,122
SSC21378,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,56,74,126,7,6,13,5,0,5,0,0,0,0,0,0,0,0,0,9,4,10,73,84,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,13,27,6,16,18,0,0,0,93,114,205
SSC21379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11,11,19
SSC21380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,66,150,0,6,6,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,92,80,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,18,3,9,14,0,0,0,103,95,201
SSC21381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,5,3,0,3,20,22,46
SSC21382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,0,3,3,0,0,0,8,8,16
SSC21383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,26,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,6,6,24,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,15,0,3,3,0,0,0,33,26,53
SSC21385,36,30,73,0,0,0,0,0,0,4,7,6,0,0,0,120,93,215,0,9,6,0,0,0,3,0,3,6,0,6,0,0,3,7,8,12,180,150,331,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,3,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,16,20,38,8,10,22,0,5,6,218,184,403
SSC21386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,11,12,19
SSC21387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,26,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,4,9,0,0,0,26,22,47
SSC21388,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,379,316,690,21,18,35,6,0,6,0,0,0,7,0,7,0,0,0,22,3,22,431,333,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,24,28,62,76,138,4,11,18,516,440,958
SSC21389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,3,16
SSC21390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,18,0,3,3,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,13,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,4,0,0,0,23,20,37
SSC21391,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,628,558,1192,52,48,99,20,0,20,3,0,4,0,0,3,6,0,6,28,38,68,742,646,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,35,44,80,96,153,249,15,15,35,896,868,1770
SSC21392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,0,0,3,0,0,0,26,10,36
SSC21393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,46,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,3,3,7,0,0,0,40,30,71
SSC21394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,3,0,3,0,3,4,26,26,50
SSC21395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,22,4,4,5,0,0,3,0,0,0,0,0,0,0,0,0,3,3,4,27,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,3,3,6,0,0,0,32,25,58
SSC21396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,35,87,0,3,3,4,0,4,3,0,3,0,0,0,0,0,0,8,10,19,68,42,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,31,9,6,17,0,0,6,93,67,155
SSC21397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,18,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,8,0,9,0,0,0,27,31,63
SSC21398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12
SSC21399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,10,3,17
SSC21400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,3,3
SSC21401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SSC21402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,19
SSC21403,59,77,135,9,13,26,0,0,0,0,0,0,4,0,4,1809,1355,3168,121,102,228,43,0,47,16,0,18,4,3,6,17,5,17,19,12,30,2103,1575,3676,9,4,19,0,0,0,3,8,11,25,11,42,3,3,6,0,0,0,44,29,74,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,3,4,9,14,5,25,59,41,101,15,22,41,0,0,0,3,0,3,18,22,39,27,76,106,161,255,415,32,20,52,2396,1990,4385
SSC21404,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,1133,894,2027,50,54,110,6,0,8,11,0,17,27,12,32,7,4,9,83,73,154,1318,1045,2362,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,19,16,5,25,0,0,0,0,0,0,0,0,0,0,0,0,62,73,134,125,243,365,27,25,49,1551,1390,2943
