SSC_CODE_2016,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SSC20055,0,0,0,0,0,4,0,4,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,0,13,3,5,0,4,4,3,3,0,0,20,19,12,3,0,0,0,3,4,0,40,4,3,0,0,0,0,0,3,0,17,12,0,0,0,3,0,0,3,0,16,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,42,23,9,6,8,11,9,20,0,130
SSC20056,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,3,4,0,3,4,0,0,0,0,0,3,11,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,9,11,5,0,6,3,7,8,47
SSC20057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,7
SSC20058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SSC20059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
SSC20060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,3,0,10
SSC20061,0,0,0,5,0,11,0,12,0,31,3,13,14,11,13,17,12,29,4,121,41,90,70,53,58,12,47,47,19,435,25,67,38,42,35,22,27,42,3,306,12,28,26,23,26,14,36,31,6,203,7,17,10,19,11,6,28,24,0,125,0,3,4,0,3,3,11,3,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,94,216,167,157,154,86,156,186,39,1253
SSC20062,0,0,5,0,0,5,0,8,0,23,0,0,0,3,4,3,0,4,0,16,7,3,3,0,0,0,7,29,0,49,15,7,5,0,6,0,6,3,0,42,15,8,8,0,4,3,7,3,0,55,6,5,9,3,4,0,3,10,0,43,10,8,0,0,0,0,0,3,0,24,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,59,31,25,8,22,11,17,66,7,253
SSC20063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14
SSC20064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,7,4,0,0,0,4,0,3,0,0,7,6,0,3,3,3,0,4,0,0,20,7,0,3,4,0,0,0,7,0,16,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,12,4,6,3,10,14,0,66
SSC20065,0,3,0,48,8,35,3,14,0,110,18,112,28,77,82,84,4,29,7,442,220,675,112,130,179,154,6,54,26,1561,253,417,57,51,131,65,11,19,13,1017,223,313,35,46,110,67,3,18,17,825,133,243,24,26,85,40,7,14,11,585,52,126,11,15,54,14,4,9,12,287,8,31,0,0,7,4,0,0,5,54,0,4,0,0,0,0,0,0,0,8,910,1919,267,391,646,464,47,162,81,4890
SSC20066,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,12,0,3,0,3,3,0,0,0,0,11,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,10,3,3,3,7,0,45
SSC20067,0,0,11,13,0,35,0,18,0,83,25,28,63,55,22,48,7,18,3,269,93,258,211,137,108,71,35,54,6,970,72,156,86,68,74,38,26,34,12,564,32,52,25,45,48,23,15,18,5,254,22,31,17,12,23,17,17,12,8,156,7,0,0,4,6,3,0,4,0,24,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,254,534,408,334,283,231,97,152,37,2325
SSC20068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,3,0,3,3,3,0,31
SSC20069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
SSC20070,3,0,0,0,0,6,0,0,0,10,0,0,0,0,0,3,0,3,3,17,0,6,6,3,0,3,0,4,0,26,5,3,4,0,4,4,0,4,0,39,15,11,14,6,7,3,0,4,0,57,15,17,8,3,13,0,6,4,3,58,8,3,3,0,0,0,0,7,0,26,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,52,47,35,19,28,18,9,25,4,230
SSC20071,0,0,0,3,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,10,5,3,7,0,3,0,0,0,0,21,6,15,8,3,3,0,0,0,0,33,14,17,4,3,5,5,0,3,0,51,6,8,4,5,9,3,4,3,0,45,7,4,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,43,49,26,13,19,10,0,8,6,178
SSC20072,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,7,4,3,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,6,3,3,6,5,0,49
SSC20073,0,0,5,14,4,35,0,13,0,73,4,13,18,15,3,18,0,13,0,92,21,51,35,25,27,16,12,16,4,209,15,53,29,22,38,9,15,11,0,191,26,31,24,29,30,13,15,10,0,187,27,33,23,17,27,17,21,16,0,179,4,8,3,6,3,7,4,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,184,144,127,129,119,61,89,11,957
SSC20074,0,7,7,63,11,88,3,34,3,214,38,124,52,159,92,131,17,58,11,684,269,871,181,249,285,148,46,109,38,2199,380,748,135,110,225,90,52,64,29,1825,330,515,125,120,224,81,51,65,25,1533,163,350,75,60,144,52,40,53,9,934,24,60,20,19,28,10,9,21,6,200,4,8,0,0,0,0,0,9,3,19,0,0,0,0,0,0,0,0,0,4,1208,2684,591,782,1005,600,215,411,116,7609
SSC20075,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,5,5,0,0,3,3,0,0,0,20,8,9,5,4,6,0,0,0,0,28,7,7,3,4,3,0,0,0,0,24,3,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,11,11,9,3,0,0,0,86
SSC20076,0,9,10,52,8,61,3,21,0,177,15,63,24,68,46,60,12,32,3,321,72,258,47,41,75,39,4,30,13,577,204,414,47,32,113,50,3,14,7,883,266,372,67,58,107,54,9,20,11,964,130,243,37,36,72,23,17,19,6,584,24,42,14,12,28,4,4,10,4,140,0,3,0,0,3,0,0,0,3,14,0,0,0,0,0,0,0,0,0,3,706,1401,253,295,459,292,56,151,52,3659
SSC20077,0,5,4,28,3,59,0,15,3,121,9,53,28,53,45,60,4,33,0,288,95,300,88,62,105,70,22,43,9,786,158,260,71,51,93,39,9,28,18,726,133,230,62,65,95,44,23,21,10,675,56,115,47,35,63,25,22,33,4,395,22,18,11,10,19,5,12,13,3,113,0,3,0,0,3,3,0,0,0,14,3,3,0,0,0,0,0,0,0,6,473,984,318,306,415,302,87,189,52,3118
SSC20078,0,8,8,33,8,83,0,41,0,185,4,30,48,51,30,67,9,13,4,266,64,205,116,61,70,41,17,22,14,611,173,305,102,67,127,56,18,18,12,879,173,252,92,95,170,54,26,31,19,908,92,142,60,45,110,36,24,26,9,528,14,21,9,17,35,5,3,15,3,128,0,4,0,0,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,531,976,445,365,554,337,95,161,56,3516
SSC20079,0,5,30,40,0,116,13,41,3,246,9,40,47,67,41,76,20,25,4,333,58,144,63,44,74,43,16,13,13,484,130,211,83,57,120,50,29,24,12,697,165,215,135,96,174,90,47,61,30,1015,71,105,87,45,101,30,48,50,3,534,7,18,9,6,17,13,8,5,0,95,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,445,737,454,349,541,420,171,227,66,3413
SSC20080,0,0,3,3,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,7,5,3,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,3,0,10,14,3,0,0,3,0,0,0,0,24,6,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,4,4,8,0,3,12,0,68
SSC20081,0,0,7,13,7,57,3,15,3,117,8,26,38,22,22,52,5,15,7,196,18,83,48,19,50,27,13,17,7,273,68,72,57,23,58,16,28,19,12,356,72,87,76,38,110,41,37,43,7,521,51,33,47,30,70,29,23,38,3,325,6,12,3,0,4,0,7,6,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,218,314,278,159,326,228,110,154,43,1832
SSC20082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SSC20083,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8
SSC20084,0,0,0,0,0,0,0,5,0,12,0,3,3,0,0,0,0,0,0,7,0,0,7,0,3,0,0,0,0,11,0,3,6,3,0,3,0,0,0,23,4,4,7,0,4,5,3,0,0,28,5,0,7,0,3,3,4,0,0,17,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,23,9,14,8,7,11,0,106
SSC20085,3,0,0,6,0,0,0,12,0,17,0,3,9,5,0,4,0,11,0,36,7,8,23,5,6,3,4,20,0,76,16,25,14,4,19,3,0,13,0,91,27,13,10,19,16,8,9,14,7,100,28,18,22,12,10,3,15,18,3,120,4,3,3,3,4,3,0,4,0,28,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,90,61,73,51,47,27,30,93,11,481
SSC20086,0,0,8,0,0,3,0,7,0,18,4,0,9,3,3,3,3,8,0,31,10,13,13,0,4,3,5,9,3,59,18,12,13,13,8,4,9,7,3,85,17,4,7,15,16,0,9,10,0,76,15,12,7,11,4,6,9,31,4,93,9,3,4,0,3,3,0,3,0,35,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,74,41,55,41,43,27,36,68,11,402
SSC20087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
SSC20088,0,10,12,22,12,83,3,23,7,169,16,62,60,64,66,100,16,32,8,420,110,331,161,86,162,89,35,61,20,1065,182,284,155,78,200,78,59,74,28,1135,156,205,139,79,201,93,87,85,26,1075,93,146,77,53,121,56,63,94,18,712,22,28,29,10,31,13,17,31,7,197,5,7,0,0,3,0,3,0,3,30,0,0,0,0,0,0,0,0,0,0,589,1069,639,402,793,520,283,391,117,4798
SSC20089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,6,0,0,26
SSC20090,0,0,5,7,0,5,0,4,0,16,3,7,10,8,0,9,0,3,0,45,7,18,18,8,10,3,4,9,3,75,13,26,17,9,16,8,6,4,0,94,10,27,20,6,12,12,8,4,0,101,19,15,20,6,10,14,6,7,0,99,3,4,3,0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,86,101,41,49,51,27,29,5,448
SSC20091,0,0,4,4,0,0,0,3,0,21,0,0,0,3,0,3,0,0,0,4,0,3,3,0,3,0,3,0,0,14,16,6,9,7,10,3,0,0,0,49,8,10,12,4,9,3,4,7,0,54,7,4,4,0,5,3,0,4,0,26,6,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,27,24,26,13,11,17,0,176
SSC20092,3,0,0,7,0,6,0,4,0,19,4,4,12,7,0,7,0,3,0,31,4,6,16,11,12,10,4,7,4,68,15,18,16,9,11,6,9,3,0,80,18,11,9,8,20,7,15,3,0,93,9,13,10,5,10,3,11,3,0,66,3,7,3,0,0,0,0,3,0,19,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,61,55,62,42,52,37,32,25,3,380
SSC20093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,3,0,4,0,23
SSC20094,0,3,25,25,9,54,4,36,3,167,15,19,62,29,35,34,12,34,3,241,40,106,117,59,52,33,47,42,8,509,66,126,74,62,65,42,53,40,15,544,85,111,69,69,105,43,72,58,5,626,58,75,63,42,79,24,65,40,6,454,19,16,8,8,18,8,15,15,0,113,0,6,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,301,460,418,303,366,241,266,265,48,2660
SSC20095,0,0,0,3,0,3,0,0,0,4,0,0,10,3,0,0,3,4,0,25,3,3,3,0,0,0,0,0,0,18,0,4,7,6,0,0,0,0,0,22,8,0,3,3,0,4,7,4,0,36,8,12,8,3,3,0,10,9,0,52,3,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,31,19,10,15,20,21,3,159
SSC20096,0,0,9,5,3,6,0,5,0,27,3,3,29,6,3,10,6,4,0,60,7,11,50,15,11,6,3,20,5,139,17,27,27,15,22,8,5,26,0,146,21,19,29,23,19,14,19,22,6,174,20,27,28,16,18,9,16,21,3,156,0,8,8,3,3,3,4,3,3,29,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,74,92,164,82,80,59,60,99,17,728
SSC20097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8
SSC20098,0,0,0,0,3,3,0,4,0,10,0,0,0,0,0,0,0,0,0,6,4,5,5,0,7,0,0,3,0,27,3,3,3,0,11,0,0,0,0,22,11,9,8,0,6,4,8,5,0,54,3,5,5,0,4,4,5,5,0,31,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,23,5,32,12,20,19,3,158
SSC20099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,3,0,0,20
SSC20100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,3,0,18
SSC20101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,4,5,0,3,0,3,0,0,0,19,3,6,0,0,0,0,0,0,0,11,7,0,0,0,6,0,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,7,5,9,5,3,6,4,62
SSC20102,3,0,18,19,3,76,0,23,7,157,11,28,66,50,22,50,16,53,0,291,64,106,128,72,53,53,34,95,6,604,53,85,90,89,56,50,41,76,8,551,74,93,61,102,73,43,46,80,3,572,63,88,54,79,75,42,43,73,16,538,22,28,13,16,19,17,11,14,8,144,3,4,0,3,3,3,0,3,0,26,0,0,0,0,0,0,0,0,0,3,297,440,423,420,307,332,188,429,54,2888
SSC20103,0,0,0,0,0,0,0,0,0,4,0,4,4,3,0,3,0,0,0,14,0,3,0,3,0,0,0,0,0,17,3,3,3,0,0,0,0,4,3,13,3,3,3,0,3,0,0,0,0,19,0,9,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,12,7,5,5,0,12,3,79
SSC20104,0,4,4,14,3,12,0,5,0,47,14,68,26,50,40,60,8,33,0,292,168,489,127,123,151,108,23,57,19,1277,175,328,44,58,77,38,9,21,20,763,90,162,32,44,66,26,4,22,4,442,45,100,21,21,26,13,9,19,5,261,11,24,3,3,12,3,0,3,3,67,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,501,1166,257,316,380,259,65,154,55,3160
SSC20105,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,7,0,6,0,0,0,0,0,0,0,9,3,6,0,3,0,4,0,0,0,12,4,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,6,3,3,8,6,7,0,53
SSC20106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,3,0,3,0,7,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,7,3,7,0,22
SSC20107,0,0,7,15,0,26,0,32,0,80,0,12,29,14,9,10,5,13,9,84,18,36,33,30,32,20,10,14,0,195,42,69,43,34,35,11,27,25,3,282,47,61,52,35,64,19,29,22,6,345,31,43,31,25,41,12,18,30,0,220,12,10,5,7,3,4,7,3,0,46,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,156,228,199,150,180,93,91,137,26,1257
SSC20108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,3,6,6,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,4,3,35
SSC20109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9
SSC20110,0,3,8,26,7,44,5,17,0,118,20,59,35,63,20,60,0,27,0,287,52,252,61,70,36,56,17,37,9,595,75,212,58,45,65,23,7,29,7,525,82,160,57,60,58,22,21,30,6,498,63,137,38,49,47,27,24,25,5,423,13,25,8,12,8,5,7,6,3,89,4,6,0,0,5,0,4,0,0,15,0,0,0,0,0,0,0,0,0,6,319,857,272,328,257,245,78,175,33,2555
SSC20111,3,3,17,23,6,35,0,21,0,107,14,38,69,78,18,37,9,22,5,288,45,164,106,64,52,57,21,37,9,547,48,131,60,45,53,33,20,45,3,433,44,98,56,51,50,26,19,61,11,414,48,82,30,47,57,34,20,47,3,362,11,20,10,6,7,6,7,9,0,73,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,218,531,347,304,246,219,90,242,30,2236
SSC20112,0,0,12,16,6,43,3,15,0,93,7,12,25,22,21,32,3,19,0,137,31,121,56,36,43,29,11,32,3,365,43,110,49,34,47,14,15,15,10,333,71,80,44,36,53,39,15,26,10,375,37,68,37,34,57,23,16,28,0,303,8,8,13,9,14,3,3,8,3,64,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,208,398,234,191,234,181,60,151,29,1679
SSC20113,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,3,0,3,0,0,0,0,0,0,12,7,0,0,0,0,0,0,3,0,16,0,0,0,0,3,0,4,0,0,10,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,8,0,5,3,4,10,5,57
SSC20114,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,3,0,0,0,11,3,4,0,0,0,3,0,0,0,15,4,3,4,0,8,0,4,0,0,30,8,3,3,3,3,0,8,0,0,31,10,3,0,0,3,0,0,3,3,23,5,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,21,9,6,15,10,12,12,7,122
SSC20115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,3,0,5,0,4,0,3,0,3,13,0,0,3,0,0,0,3,0,0,7,6,3,3,0,5,0,6,4,0,23,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,9,4,6,3,12,5,3,67
