SSC_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SSC20776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5
SSC20777,0,0,0,8,0,0,0,0,0,5,0,4,0,13,20,40,0,0,0,0,0,0,0,0,0,17,14,27,85,16,3,58,8,86,6,56,9,264,44,631
SSC20778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,8
SSC20779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
SSC20780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7
SSC20781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC20782,0,7,0,34,0,0,0,0,0,3,0,0,0,11,31,51,3,0,0,0,0,0,0,0,0,10,8,25,95,35,12,83,3,56,11,67,7,350,54,775
SSC20783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20784,0,0,0,30,5,0,0,0,0,3,0,6,0,12,41,68,7,3,0,3,0,0,0,0,0,13,13,35,241,59,9,150,20,129,13,105,6,563,69,1357
SSC20785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,5,0,16
SSC20786,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,6,0,3,0,15,0,48
SSC20787,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,3,0,0,0,20,4,44
SSC20788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5
SSC20789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,17
SSC20790,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,3,0,0,10,3,0,8,0,5,0,6,0,29,10,76
SSC20791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,3,0,4,0,14,4,36
SSC20793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,3,0,7,0,20
SSC20794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,3,0,21
SSC20795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
SSC20796,0,0,0,15,0,0,0,0,0,0,0,3,0,9,26,34,0,0,0,0,0,0,0,0,0,12,7,16,58,21,7,48,3,29,3,36,13,256,42,518
SSC20797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,9
SSC20798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,9,3,3,0,10,0,20,3,56
SSC20799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,3,0,18
SSC20800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12
SSC20802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,9
SSC20803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,14,5,3,13,0,3,0,10,3,24,4,78
SSC20804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,7
SSC20805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC20806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,3,0,7,0,17
SSC20807,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9,0,0,0,0,0,0,0,0,0,5,0,3,12,4,0,13,0,4,0,11,0,71,6,115
SSC20808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,11
SSC20809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC20810,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,9,0,4,0,3,0,6,3,36
SSC20811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,14
SSC20812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
SSC20813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,14
SSC20815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
SSC20816,0,4,0,10,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,3,8,31,9,4,20,0,10,0,12,3,98,11,202
SSC20817,0,0,0,10,0,0,0,3,3,3,0,0,0,12,18,34,0,0,0,0,0,0,0,0,0,12,3,19,77,14,0,82,8,54,7,42,21,221,26,543
SSC20818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20819,0,8,0,70,0,0,0,0,0,0,0,0,0,3,19,28,0,0,0,0,0,0,0,0,0,3,0,9,66,20,0,47,3,48,4,42,5,137,22,400
SSC20820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,12
SSC20821,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,3,3,5,19,6,0,12,3,12,3,15,3,65,18,152
SSC20822,0,0,0,10,3,0,0,0,0,0,0,0,0,4,14,20,0,0,0,0,0,0,0,0,0,0,0,3,44,14,0,35,0,22,3,22,0,79,12,234
SSC20823,0,0,0,33,0,0,0,3,0,0,0,0,0,6,22,32,0,0,0,0,0,3,0,0,0,3,0,7,113,25,0,66,5,40,0,32,4,101,23,415
SSC20824,3,21,0,203,0,4,0,0,0,0,0,0,0,0,47,51,0,0,0,0,0,0,0,0,0,0,0,8,268,55,4,99,14,82,6,51,9,108,49,749
SSC20825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SSC20827,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,17,7,4,15,0,7,3,11,4,28,9,112
SSC20828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3
SSC20829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20830,0,3,0,3,4,0,0,0,0,0,0,0,0,3,18,23,0,0,0,0,0,0,0,0,0,7,4,7,35,11,4,31,3,21,0,18,4,174,22,321
SSC20831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,11
SSC20832,3,3,0,31,3,0,0,3,0,3,0,0,0,12,60,86,6,0,0,3,0,0,0,0,0,23,19,50,295,71,15,211,16,107,12,101,25,637,93,1584
SSC20833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,12,7,0,14,0,8,0,7,0,25,9,79
SSC20834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,11,4,9,0,4,0,13,3,51
SSC20835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,18
SSC20836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,12
SSC20837,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,15,3,5,0,4,0,37,8,106
SSC20838,0,0,0,7,0,0,0,0,0,0,0,0,0,3,8,8,0,0,0,0,0,0,0,0,0,3,3,7,18,8,6,24,0,9,0,9,0,40,10,120
SSC20839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,9
SSC20840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10
SSC20841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,15
SSC20842,0,5,0,35,0,0,0,0,0,0,0,0,0,0,22,27,0,0,0,0,0,0,0,0,0,4,3,11,177,20,0,80,3,66,0,44,0,140,27,563
SSC20843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,3,0,3,0,0,0,12,3,27
SSC20844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,3,0,0,3,10,12,6,0,27,3,10,3,13,6,55,8,137
SSC20845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,4,0,0,0,3,0,6,0,23
SSC20846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,7,0,5,0,3,0,24,5,55
SSC20847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6
SSC20848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,7
SSC20849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,7
SSC20850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,5,0,4,0,27
SSC20852,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,3,0,0,0,0,0,3,0,25
SSC20853,0,4,0,11,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,5,55,14,7,45,5,30,4,27,4,101,19,307
SSC20854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,3,0,3,0,3,0,24
SSC20855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,18,3,26
SSC20856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,3,4,3,9,7,3,14,0,11,0,7,0,32,11,93
SSC20857,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,20,6,12,0,11,3,26,0,90
SSC20858,0,4,0,152,4,0,0,3,0,0,0,0,0,8,59,71,3,0,4,0,0,0,0,0,0,3,3,11,367,46,4,157,10,99,4,83,3,204,59,1045
SSC20859,3,13,0,164,3,0,0,4,0,3,0,3,0,3,77,98,0,0,0,5,0,0,0,0,0,10,5,27,327,83,11,250,18,162,12,141,18,531,91,1646
SSC20860,0,0,0,30,0,0,0,3,0,0,0,0,0,10,27,37,4,0,0,0,0,0,0,0,0,3,0,6,90,22,3,93,3,69,3,51,7,183,24,542
SSC20861,3,7,3,303,5,0,0,3,0,0,0,0,0,8,121,139,4,0,3,0,0,0,0,0,0,8,3,16,810,75,24,283,41,176,11,79,9,157,130,1811
SSC20862,0,0,0,34,3,0,0,0,0,5,0,0,0,0,25,31,0,0,0,3,0,0,0,0,0,4,3,10,114,26,7,93,3,83,0,53,3,184,29,600
SSC20863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,13
SSC20864,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,5,0,3,0,3,0,15,4,39
SSC20865,0,3,0,37,10,0,0,11,0,7,0,4,3,17,81,128,0,0,0,0,0,0,0,0,0,22,11,37,395,58,10,240,32,261,7,164,22,755,104,2049
SSC20866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,7,0,12,3,6,0,22,3,65
SSC20867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,6,0,17
SSC20870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20871,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,9,3,7,0,4,0,22,6,76
SSC20872,0,0,0,35,8,0,0,4,0,6,0,7,0,12,90,125,4,0,3,0,0,3,0,3,5,17,23,56,490,82,18,305,24,291,9,164,31,737,120,2263
SSC20873,0,0,0,3,3,0,0,0,0,0,0,0,0,5,16,23,3,0,0,0,0,0,0,0,0,4,5,11,126,13,6,69,12,36,4,14,0,107,20,415
SSC20874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5
SSC20875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,9,0,23
SSC20876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,5,0,6,0,0,0,3,0,22,5,41
SSC20878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20879,0,7,0,169,14,0,0,3,0,5,0,6,0,13,87,123,3,0,0,4,0,0,0,0,0,13,10,35,531,75,18,258,22,179,22,140,19,430,105,1785
SSC20880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20881,0,0,0,23,0,0,0,0,0,0,0,0,0,0,15,19,0,0,0,0,0,0,0,0,0,3,3,8,103,17,0,33,0,48,0,17,3,81,22,336
SSC20882,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,3,0,5,25,3,3,18,3,7,0,7,0,45,7,127
SSC20883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,3,0,7,23,6,3,23,0,19,0,8,3,67,7,168
SSC20884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,10
SSC20885,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,12,0,4,0,4,0,22,3,57
SSC20886,0,0,0,9,0,0,0,0,0,0,0,0,0,3,23,30,0,3,0,0,0,0,0,0,0,5,3,21,39,21,3,49,5,35,5,47,8,180,32,435
SSC20887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,10,0,0,0,0,0,3,0,29
SSC20888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,8,0,14
SSC20889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
SSC20890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,10,3,24
SSC20891,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,3,0,3,0,25
SSC20892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,9
SSC20893,0,0,0,14,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,104,3,7,32,3,30,0,11,0,26,9,229
SSC20894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC20895,0,3,0,63,3,0,0,3,0,3,0,0,0,0,42,48,0,0,0,0,0,0,0,0,0,4,6,8,209,50,8,93,14,67,3,34,4,128,50,656
SSC20896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,7,0,0,0,3,0,19,4,41
SSC20897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,14
SSC20899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7
SSC20901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,3,0,8,0,10,0,28
SSC20902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,0,9
SSC20903,0,0,0,17,0,0,0,0,0,0,0,3,3,13,33,54,0,0,0,0,0,0,0,0,0,18,15,41,144,22,8,88,6,91,6,62,13,493,48,986
SSC20904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC20905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC20906,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,15
SSC20907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,7,4,24
SSC20908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC20910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20911,3,0,0,65,3,0,0,4,3,12,0,7,0,14,88,131,4,0,3,0,0,4,0,0,0,23,12,53,618,87,12,367,30,266,11,182,19,789,115,2495
SSC20912,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,5,0,5,35,13,0,34,0,27,0,16,0,43,9,174
SSC20913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20914,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,11,0,0,0,10,3,29,0,85
SSC20915,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,19,0,4,0,10,3,33,3,101
SSC20916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20918,0,9,0,246,5,0,0,0,0,0,0,0,0,0,97,106,0,0,0,0,0,0,0,0,0,4,3,17,467,52,13,158,15,101,5,61,14,165,100,1160
SSC20919,0,7,0,259,7,0,0,4,0,0,0,0,0,0,92,107,0,0,0,0,0,0,0,0,0,3,3,8,525,73,3,210,18,114,8,88,16,214,96,1380
SSC20920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,11
SSC20921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,16
SSC20922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20923,0,0,0,77,0,0,0,0,0,5,0,0,0,3,35,47,0,0,0,0,0,3,0,0,0,3,0,7,226,32,0,100,7,52,7,26,0,97,34,589
SSC20924,0,6,0,26,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,3,0,0,13,14,3,11,0,9,0,21,0,66,12,148
SSC20925,0,4,0,4,0,0,0,0,0,3,0,0,0,5,13,19,0,0,0,0,0,0,0,0,0,5,0,5,60,9,5,48,3,29,4,29,4,87,13,292
SSC20926,0,0,0,8,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,3,0,3,11,8,0,5,0,10,0,6,0,30,4,71
SSC20927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,0,6,0,0,0,19
SSC20928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20929,0,0,0,97,5,0,0,4,0,9,0,0,0,3,89,112,0,0,0,0,0,0,0,0,0,3,6,11,550,123,16,279,26,182,8,102,12,219,99,1616
SSC20930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,6,0,11
