SSC_CODE_2016,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_more_15_19_yrs,P_3000_more_20_24_yrs,P_3000_more_25_34_yrs,P_3000_more_35_44_yrs,P_3000_more_45_54_yrs,P_3000_more_55_64_yrs,P_3000_more_65_74_yrs,P_3000_more_75_84_yrs,P_3000_more_85ov,P_3000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC20418,0,31,138,136,79,33,5,0,0,416,0,4,64,118,66,26,0,0,0,283,0,0,63,100,38,13,3,0,0,220,0,0,41,80,32,15,3,0,0,169,0,0,54,94,26,5,0,0,0,177,0,0,7,24,13,5,0,0,0,50,18,26,63,73,44,34,10,3,0,274,407,349,1015,1268,650,359,161,45,12,4259
SSC20419,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,3,4,3,3,3,0,26
SSC20420,0,0,3,3,4,3,0,0,0,12,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,3,0,0,0,14,13,11,17,19,42,29,17,5,0,158
SSC20421,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,21
SSC20422,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,8,3,3,3,8,3,10,6,0,0,35
SSC20423,0,0,0,3,0,7,3,0,0,11,0,0,3,0,0,0,3,0,0,7,0,0,0,4,3,3,0,0,0,10,0,0,0,3,3,3,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,9,4,0,23,11,3,13,31,28,41,55,12,11,201
SSC20424,3,72,266,141,140,95,46,40,25,836,0,25,144,110,100,91,27,4,13,513,0,7,124,114,124,70,14,4,3,473,0,5,93,79,89,62,15,3,3,351,0,7,94,183,201,84,27,7,11,616,0,5,44,132,123,52,3,6,6,374,86,151,148,90,90,72,79,107,107,931,1292,2589,2561,1520,1584,1198,954,807,576,13071
SSC20425,0,42,172,139,119,107,53,34,6,663,0,8,128,96,105,68,32,16,4,452,0,9,64,105,80,52,25,5,0,342,0,0,46,80,92,47,15,4,0,287,0,3,47,114,100,68,10,5,7,361,0,0,19,58,46,47,15,3,0,190,33,35,62,49,72,56,84,91,30,511,573,971,1419,1259,1262,1092,1069,889,269,8808
SSC20426,0,0,9,6,13,11,7,0,0,44,0,0,3,11,6,4,0,0,0,22,0,0,3,4,11,0,3,0,0,27,0,0,0,3,4,0,0,0,0,5,0,0,3,9,13,6,0,0,0,28,0,0,3,3,3,0,0,0,0,11,4,0,9,7,7,6,11,4,0,43,40,15,46,82,97,73,59,8,5,436
SSC20427,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,3,4,4,10,3,3,0,43
SSC20428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,3,0,0,0,6
SSC20429,0,0,6,6,7,13,4,0,0,33,0,0,0,3,5,4,3,0,0,17,0,0,0,3,3,3,0,0,0,12,0,0,3,3,3,0,3,0,0,12,0,0,0,6,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,15,7,3,0,57,16,15,47,47,68,106,84,34,9,421
SSC20430,0,0,3,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,3,0,3,3,5,3,0,16,3,0,18,8,24,26,19,5,3,109
SSC20431,0,3,0,3,6,0,0,0,0,10,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,11,6,5,8,15,17,26,8,3,0,90
SSC20432,0,0,3,6,4,3,0,0,0,18,0,0,0,0,3,0,3,0,0,11,0,0,0,0,3,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,10,20,35,27,22,10,0,132
SSC20433,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,14,0,0,0,0,0,3,0,0,0,3,4,3,0,8,7,0,3,3,0,28,12,11,8,17,19,27,8,9,8,120
SSC20434,0,0,3,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,5,0,3,3,3,0,0,14,15,4,16,17,31,30,14,5,0,135
SSC20435,0,0,3,9,6,7,3,0,0,33,0,0,5,3,12,4,0,0,0,22,0,0,0,7,12,5,0,0,0,24,0,0,0,3,4,3,0,0,0,8,0,0,0,10,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,7,0,0,0,24,37,15,34,84,86,71,34,11,9,367
SSC20436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,19
SSC20437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,6,6,0,36
SSC20438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,7,3,0,0,10
SSC20439,0,44,187,182,157,95,12,3,0,678,0,8,122,122,119,60,12,0,0,452,0,4,69,101,90,43,6,0,0,311,0,3,25,86,44,17,5,0,0,186,0,0,32,116,53,21,6,0,0,216,0,0,14,25,12,7,0,0,0,59,48,54,79,84,85,69,39,6,3,456,767,762,1278,1612,1389,1034,455,118,44,7470
SSC20440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20441,0,0,0,0,4,4,0,0,0,10,0,0,0,0,4,0,3,0,0,10,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,3,0,18,15,10,16,21,31,31,16,9,0,147
SSC20442,0,16,51,53,48,35,8,0,3,216,0,5,31,25,25,21,6,3,0,117,0,0,22,14,32,12,3,0,0,83,0,0,8,10,20,8,0,0,0,45,0,0,4,4,9,3,0,0,0,24,0,0,3,6,5,0,3,0,0,16,44,27,36,50,30,60,46,49,12,351,273,292,542,520,486,514,449,281,110,3470
SSC20443,0,0,0,7,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,8,9,0,0,28,3,3,24,19,22,31,22,6,3,135
SSC20444,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,15,11,3,0,0,38
SSC20445,0,0,5,4,3,3,0,0,0,13,0,0,0,3,5,3,3,0,0,14,0,0,0,3,3,3,0,0,0,15,0,0,0,0,8,3,0,0,0,14,0,0,3,4,3,0,0,0,0,10,0,0,5,3,0,0,0,0,0,11,3,0,8,4,3,3,0,0,0,20,26,21,34,43,45,51,41,8,4,262
SSC20446,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,7,3,5,6,5,6,4,0,0,36
SSC20447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,9
SSC20448,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,5,3,3,0,3,19
SSC20449,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,4,0,0,0,18,13,5,11,24,23,24,20,10,6,132
SSC20450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20451,4,107,326,166,229,184,156,71,40,1276,0,50,259,165,175,174,111,37,21,991,0,21,229,191,223,205,114,33,20,1044,0,0,132,147,190,145,81,28,14,741,0,3,187,390,441,324,117,45,28,1532,0,8,74,528,780,404,158,48,13,2018,70,96,138,131,178,123,147,160,233,1293,1562,1662,2383,2549,3237,2543,2034,1300,941,18215
SSC20452,0,0,3,10,4,11,0,0,0,24,0,0,3,6,0,0,0,0,0,10,0,0,0,3,5,0,0,0,0,10,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,3,0,0,0,8,9,3,0,0,19,19,11,14,39,35,32,28,4,3,187
SSC20453,0,7,66,45,36,27,10,0,0,190,0,7,41,15,18,14,0,0,0,99,0,0,15,15,16,4,7,0,0,66,0,0,9,16,10,4,0,0,0,34,0,0,3,6,7,0,0,0,0,23,0,0,0,0,3,0,3,0,0,8,32,32,51,48,67,49,43,32,10,367,328,360,731,607,609,480,524,311,83,4034
SSC20454,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,3,4,5,0,0,0,0,17
SSC20455,0,12,26,30,33,16,3,3,0,120,0,4,7,11,23,16,4,0,0,67,0,0,18,17,13,15,0,0,0,62,0,0,5,7,4,5,0,0,0,33,0,0,5,14,17,6,0,0,0,42,0,0,3,0,3,0,0,0,0,16,23,3,19,26,21,23,17,7,3,150,121,79,185,239,266,246,196,82,19,1425
SSC20456,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,12,3,0,3,0,7,12,6,0,0,45
SSC20457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,5,7,3,12,5,3,8,0,37
SSC20458,4,6,38,42,47,37,9,5,0,189,0,3,13,23,29,31,9,3,0,121,0,0,20,18,33,23,6,3,0,99,0,0,4,5,20,5,4,0,0,49,0,0,7,15,14,11,7,0,0,52,0,0,3,8,9,3,9,0,0,29,20,8,25,32,37,45,65,69,23,324,151,142,288,334,414,471,528,340,133,2804
SSC20459,0,19,71,63,50,46,10,3,0,262,0,9,45,44,35,16,5,3,0,152,0,3,29,48,27,29,0,0,0,129,0,3,22,28,24,19,0,0,0,85,0,3,18,30,18,10,3,0,0,83,0,0,3,7,8,8,0,3,0,24,21,31,43,39,25,39,22,25,37,286,222,325,568,504,383,441,262,133,69,2909
SSC20460,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,5,0,0,10
SSC20461,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,9,4,20,8,3,3,0,61
SSC20462,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,4,3,3,0,20,8,14,10,17,38,34,35,12,0,165
SSC20463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,0,0,3,7,0,4,0,0,18
SSC20464,0,0,15,18,20,3,3,0,0,69,0,0,3,6,8,7,0,0,0,30,0,0,3,3,3,9,0,0,0,24,0,0,0,8,4,3,0,0,0,13,0,0,3,3,0,0,0,0,0,12,0,0,0,4,3,0,0,0,0,10,7,0,14,4,22,4,11,8,0,78,33,35,93,90,115,74,59,24,6,526
SSC20465,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,4,3,5,4,7,5,0,0,38
SSC20466,0,37,86,40,72,94,67,25,15,433,0,11,82,51,66,76,49,17,7,364,0,8,49,58,85,69,44,15,3,336,0,0,34,47,71,58,30,18,4,260,0,3,49,123,141,108,62,28,18,533,3,3,27,195,338,241,88,41,11,952,37,43,44,45,59,54,74,59,148,558,646,599,673,800,1206,1111,844,433,330,6654
SSC20467,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,4,0,0,0,8,0,0,0,0,4,4,0,0,0,9,0,0,0,0,5,3,0,0,0,6,0,0,0,0,3,5,0,0,0,11,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,3,7,0,0,15,7,3,6,6,32,44,19,7,0,130
SSC20468,0,0,0,0,3,0,0,0,0,6,0,0,3,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,7,3,10,12,25,19,18,8,0,105
SSC20469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
SSC20470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,13
SSC20471,0,3,4,4,15,12,10,0,0,47,0,0,8,9,14,10,3,3,0,41,0,0,3,3,4,12,0,0,0,23,0,0,3,7,4,4,3,0,0,18,0,0,0,0,8,3,0,0,0,11,0,0,0,4,0,3,3,0,0,8,3,0,8,10,19,6,18,13,3,81,35,28,88,99,103,166,164,78,18,763
SSC20472,0,0,3,5,12,17,4,0,0,47,0,0,3,8,3,7,7,0,0,19,0,0,0,3,5,7,0,0,0,20,0,0,0,0,4,9,3,0,0,16,0,0,0,0,7,0,0,0,0,12,0,0,0,0,3,6,6,5,0,25,0,3,0,3,3,11,6,3,0,23,16,20,27,41,63,120,72,27,7,385
SSC20473,0,3,12,25,28,19,9,0,0,103,0,0,12,29,25,14,3,0,0,78,0,0,11,21,23,14,3,0,0,74,0,0,8,6,5,11,0,0,0,34,0,0,8,13,11,5,0,0,0,39,0,0,0,3,5,3,0,0,0,20,17,7,6,12,16,16,13,9,0,95,82,69,175,238,254,234,186,73,9,1318
SSC20474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,9,0,0,31
SSC20475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4,0,0,8,0,6,4,12,8,7,16,5,0,69
SSC20476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC20477,0,0,3,0,0,0,3,0,0,12,0,0,0,3,8,3,0,0,0,19,0,0,3,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,3,0,0,3,4,5,3,0,3,23,13,10,25,21,35,39,27,8,8,191
SSC20478,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,11,7,0,4,8,13,11,15,0,0,54
SSC20479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,3,3,3,7,0,0,20
SSC20480,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,5,8,4,4,13,9,15,8,0,0,52
SSC20481,0,0,3,3,4,5,0,0,0,12,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,0,6,6,7,13,21,7,3,5,77
SSC20482,0,4,8,16,25,14,0,0,0,62,0,0,3,6,10,5,4,0,0,38,0,0,3,5,11,8,0,0,0,37,0,0,7,10,3,3,3,0,0,23,0,0,0,15,16,3,4,0,0,41,0,0,0,7,4,3,0,0,0,12,4,0,0,0,4,4,4,0,0,20,72,45,42,105,143,93,55,17,4,573
SSC20483,0,0,12,20,6,5,0,0,0,51,0,0,12,9,8,4,0,0,0,39,0,0,7,7,8,4,0,0,0,30,0,0,3,6,3,4,0,0,0,15,0,0,3,8,4,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,5,3,0,4,5,8,4,5,0,40,41,20,90,115,73,75,40,16,10,473
SSC20484,0,0,7,3,7,4,0,0,0,20,0,0,0,6,3,5,0,0,0,18,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,9,3,0,0,0,11,10,8,3,0,38,22,26,29,39,69,66,40,14,4,305
SSC20485,0,0,11,14,14,11,0,0,0,57,0,0,8,11,3,6,0,0,0,29,0,0,4,7,0,8,0,0,0,21,0,0,0,0,5,4,0,0,0,10,0,0,0,0,4,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,12,0,16,9,10,10,21,3,0,79,57,25,101,106,109,114,65,34,5,621
SSC20486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,4,0,0,5,5,3,5,6,0,28
SSC20487,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,23
SSC20488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,0,12
SSC20489,0,3,13,10,25,3,3,0,0,54,0,0,0,5,15,4,0,0,0,26,0,0,3,3,5,7,0,0,0,15,0,0,0,3,3,3,4,0,0,13,0,0,3,3,9,7,0,0,0,21,0,0,4,0,5,0,0,0,0,8,5,4,0,0,5,10,9,3,3,53,78,61,84,112,156,189,126,54,23,884
SSC20490,0,0,3,0,3,0,0,0,0,10,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,12,3,12,13,15,25,27,20,9,3,117
SSC20491,0,0,0,0,7,3,0,0,0,13,0,0,0,3,3,0,7,0,0,15,0,0,0,0,7,0,0,0,0,12,0,0,3,3,0,3,0,0,0,11,0,0,3,0,3,7,0,0,0,15,0,0,0,6,6,0,0,0,0,17,3,0,0,3,4,5,3,3,0,24,20,15,26,38,60,50,37,11,0,263
SSC20492,29,176,475,104,59,40,38,12,11,939,4,59,371,91,40,28,25,14,0,641,7,32,299,112,52,40,19,16,5,582,8,13,166,84,40,29,23,5,0,369,4,24,237,165,81,50,23,9,0,598,0,12,88,109,101,79,36,9,0,444,235,473,504,195,152,98,73,44,23,1799,2568,5852,4693,1460,979,798,579,344,169,17442
SSC20493,3,44,274,83,53,42,39,13,0,546,0,17,244,80,57,33,35,7,3,481,0,13,195,70,58,41,21,0,0,403,0,0,102,76,43,29,21,3,0,274,0,0,147,137,93,75,31,3,0,483,0,3,50,128,106,79,36,8,0,412,20,57,124,50,45,57,37,27,12,421,206,700,1858,877,666,577,480,204,85,5650
