SA3_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
21205,11,24,118,549,354,285,96,40,21,1499,0,0,7,5,3,5,10,9,3,47,0,4,18,32,7,6,4,0,0,68,40,170,273,841,416,384,386,283,128,2914,205,348,574,1142,482,434,451,399,348,4378,4218,9115,14088,24042,11412,9296,7936,5838,3003,88955,0,6,22,95,55,34,13,4,0,238,7499,13561,13828,16455,9248,6776,5749,4429,2393,79930,14,48,112,302,76,40,19,0,0,606,0,0,0,39,29,25,15,10,0,117,0,9,51,150,134,71,35,16,3,470,3,27,36,89,40,24,12,4,4,247,0,10,5,65,41,32,47,9,4,217,186,907,6361,8629,2860,1914,841,473,125,22300,0,0,0,31,56,72,92,115,24,396,3,26,22,71,74,122,163,128,53,665,60,177,228,505,543,514,614,460,231,3330,0,4,24,117,67,50,30,18,4,307,4,13,17,72,37,15,16,8,9,192,4,22,37,120,76,52,178,184,68,746
21301,54,220,1026,5071,2649,1912,555,261,97,11848,0,0,0,3,3,6,4,3,0,20,0,5,7,23,5,4,0,0,0,39,73,300,693,2115,1107,938,697,441,238,6602,435,671,771,1859,865,891,716,389,198,6794,6083,10777,12516,27477,12021,10914,7277,3968,1737,92780,4,25,113,265,53,13,10,0,0,479,10763,16688,16275,20202,7802,5591,2452,920,498,81202,9,18,49,344,43,15,5,0,0,486,0,6,95,413,265,216,129,72,10,1212,0,0,4,55,59,52,23,16,9,216,3,14,15,39,22,5,3,0,0,100,0,14,13,173,154,172,169,41,9,741,15,97,220,989,419,313,145,83,46,2339,0,3,15,138,306,470,638,527,96,2196,14,88,68,177,127,202,180,102,31,994,14,76,31,246,284,337,289,151,54,1489,3,20,37,231,131,98,59,16,0,592,0,4,13,26,26,10,19,15,4,108,0,4,53,65,41,71,419,127,74,857
21302,0,5,38,293,162,176,56,20,0,761,0,0,3,9,12,7,3,8,5,42,0,0,0,10,0,0,3,0,0,20,19,49,79,488,238,205,137,140,70,1431,141,225,227,739,380,339,266,205,120,2638,2773,4865,4387,12609,6251,5061,3472,2344,1188,42936,0,0,0,9,0,0,0,0,0,11,5182,8507,7451,14997,7648,5427,2723,1417,815,54154,0,3,3,77,10,4,0,0,0,96,0,0,7,45,30,36,11,15,4,143,0,0,4,29,24,20,19,10,4,115,0,6,9,81,24,18,5,4,0,153,0,3,3,37,25,11,17,3,0,111,4,36,95,456,147,117,55,40,9,967,0,3,3,48,60,99,143,127,31,522,3,9,3,19,20,27,40,25,9,145,26,145,77,733,567,551,469,225,99,2899,0,7,4,43,27,13,6,4,0,109,0,0,16,58,17,14,8,11,0,122,7,13,10,99,61,31,153,64,29,472
21303,13,55,416,1544,838,799,324,169,61,4212,0,0,0,12,5,4,0,0,0,18,0,0,0,18,0,0,0,0,0,18,21,61,236,857,245,157,131,86,36,1831,184,211,344,1162,384,285,191,165,127,3063,2737,3717,5180,16206,4992,3632,2084,1477,854,40883,0,0,25,55,10,3,3,0,0,91,4935,6243,6388,15534,4777,2915,1189,625,511,43130,14,16,69,441,15,5,6,0,0,573,0,3,12,63,27,34,36,20,0,192,0,4,0,29,28,32,14,7,5,117,3,4,13,109,25,8,4,0,0,169,0,3,3,58,44,33,48,17,4,206,9,32,607,944,274,232,96,83,48,2321,3,0,0,47,46,59,97,88,21,355,0,8,13,36,13,18,20,12,3,130,26,49,77,768,309,220,112,46,40,1651,0,6,6,80,26,22,3,3,0,147,3,0,5,68,15,4,3,0,0,95,0,0,17,88,26,20,64,21,9,255
21304,9,18,72,568,220,130,32,18,9,1067,0,3,3,7,11,16,13,8,8,62,0,3,19,58,8,3,3,0,0,99,23,215,413,1428,687,455,261,97,33,3612,343,665,553,1527,655,546,425,208,85,5013,6233,12105,9702,24918,9800,7536,4755,1930,795,77773,0,0,21,75,26,8,3,4,0,142,11626,20453,14926,29547,10550,7314,4182,1544,597,100741,3,13,11,123,21,23,3,0,0,204,0,5,24,225,133,84,33,11,4,518,0,0,0,23,10,11,0,0,0,52,0,10,14,50,27,14,5,0,0,114,0,10,19,181,131,85,81,17,4,528,6,32,65,417,137,99,35,29,3,826,0,9,21,125,194,198,135,69,11,758,5,104,56,276,117,123,83,34,8,809,5,142,105,484,670,687,663,375,124,3250,0,26,43,259,109,49,20,3,0,513,0,0,0,20,17,16,10,0,3,62,0,3,34,58,65,87,240,64,32,582
21305,3,27,61,508,154,133,47,16,3,943,0,6,0,21,9,14,5,0,4,66,0,8,21,85,23,10,3,0,0,142,73,413,666,2558,885,495,281,124,42,5542,527,771,671,2144,782,630,449,230,137,6335,10450,15883,13006,39897,12911,9425,5519,2481,964,110525,3,4,26,107,40,28,9,4,0,216,19124,23810,16281,29265,12521,8450,4671,1824,624,116567,24,123,116,1160,139,42,9,3,0,1617,0,0,20,181,99,65,36,13,0,410,0,7,13,97,45,46,14,5,0,222,5,29,27,91,43,28,9,5,0,243,0,8,8,140,90,105,79,15,0,445,76,252,503,3158,682,683,196,62,15,5623,0,7,8,93,108,116,80,59,3,475,14,72,47,113,51,66,44,11,4,432,59,367,298,1057,1128,879,752,413,128,5066,3,37,73,488,169,123,73,13,0,987,0,7,7,40,27,22,12,7,0,125,3,22,31,118,82,79,173,67,27,597
21401,4,4,5,76,14,8,6,0,0,111,3,0,11,27,31,28,24,20,3,136,0,9,17,49,20,15,3,3,0,109,9,82,119,542,257,221,211,120,46,1603,222,414,521,1264,695,614,524,372,172,4801,4324,7757,8303,18947,9703,8301,6230,3460,1696,68727,0,0,19,62,35,29,8,0,0,150,8333,13879,13598,26698,12381,9934,6613,3060,1449,95936,0,0,3,29,5,3,0,0,0,40,0,0,11,55,48,66,14,11,4,208,0,3,9,45,15,12,9,0,0,96,4,11,14,81,31,20,13,5,5,189,0,0,10,48,44,38,32,9,0,175,9,42,145,390,128,119,36,24,3,891,0,0,10,55,63,52,48,43,4,280,0,17,3,15,20,34,47,23,8,164,24,259,267,1057,1470,1547,1498,956,424,7510,0,9,45,109,80,30,16,8,3,289,0,5,7,21,23,22,20,7,3,104,0,20,42,94,109,135,223,120,46,790
21402,0,0,7,23,11,10,3,0,0,57,0,9,4,19,25,33,28,13,13,143,0,0,0,17,6,4,4,3,0,38,4,31,43,225,158,167,186,118,71,989,182,385,416,1043,721,810,877,650,346,5436,3861,9192,7711,16494,11090,11154,11175,6421,3022,80125,0,0,4,6,3,4,0,0,0,17,7484,16828,14113,25011,15281,14811,13206,7085,3129,116942,0,0,0,3,0,0,0,0,0,3,0,0,0,11,8,3,11,3,0,35,0,0,5,25,6,0,0,0,0,44,4,27,15,95,49,46,40,14,5,298,0,0,0,14,23,20,22,5,0,90,3,28,137,95,65,30,31,15,3,417,0,0,0,11,37,63,60,71,13,252,0,0,0,9,11,43,56,35,15,168,61,571,581,1390,2149,1889,2567,1758,634,11598,0,4,0,14,15,18,9,5,3,73,0,12,14,31,25,16,31,11,3,141,3,16,29,80,110,117,304,205,57,919
21501,0,0,3,15,3,0,0,0,0,23,0,0,0,0,0,0,7,0,0,5,0,0,0,5,3,3,0,0,0,11,4,12,8,42,16,27,19,16,9,161,83,163,175,466,330,367,334,237,176,2320,1415,3286,2944,6016,4061,4355,3606,2289,1359,29334,0,0,0,0,0,0,0,0,0,0,2865,6186,5592,10026,6840,7458,5874,3533,1707,50084,0,0,0,5,4,5,0,0,0,15,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,5,3,14,7,3,4,0,0,37,0,0,0,0,0,0,0,0,0,4,0,0,0,45,18,6,8,3,0,83,0,0,0,5,5,3,4,8,0,26,0,0,0,5,0,0,3,0,0,13,0,20,15,83,140,221,288,144,71,977,0,0,0,6,4,4,0,0,0,19,0,0,3,7,6,0,4,0,0,16,0,0,0,15,9,27,61,32,10,143
21502,0,0,3,39,15,16,5,0,0,73,0,0,0,5,3,0,0,3,0,12,0,0,0,3,3,3,3,0,0,12,3,25,29,115,54,38,47,18,19,344,115,213,288,565,364,387,328,273,136,2664,1667,3333,3283,6511,3631,3559,2738,1781,889,27398,0,29,50,109,48,24,13,0,0,268,3088,6154,5566,9720,5522,5568,3951,2151,1008,42733,0,3,0,14,5,4,0,0,0,26,0,0,0,5,0,0,0,0,0,7,0,3,4,13,9,9,0,0,0,39,0,0,7,5,3,3,3,0,3,26,0,0,0,3,0,0,5,0,0,5,0,3,32,52,16,13,9,3,0,126,0,0,0,0,4,10,21,21,13,66,0,0,0,6,0,0,3,0,0,12,3,10,47,106,142,144,177,87,35,751,0,0,0,22,0,3,4,0,0,33,0,0,13,9,3,0,0,0,3,31,0,0,4,16,5,14,74,13,4,126
21503,3,3,4,39,20,25,7,0,0,93,0,0,0,0,0,0,0,0,0,3,0,0,0,10,4,0,0,0,0,10,0,3,13,50,32,22,7,9,3,139,74,161,192,419,307,367,280,213,91,2108,992,2157,1946,3880,2488,2648,2185,1507,779,18583,0,13,30,52,32,20,0,0,0,153,1882,4021,3433,5680,3883,4229,3389,2172,1001,29683,0,0,0,10,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,23,13,6,0,3,0,42,0,3,0,6,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,11,35,5,10,3,0,0,66,0,0,0,0,0,3,3,0,0,11,0,0,0,3,0,0,0,0,0,7,0,4,5,35,70,97,111,75,22,427,0,0,3,17,11,11,6,4,0,52,0,3,3,9,3,0,0,0,0,19,0,0,0,8,6,10,29,9,8,69
21601,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,0,3,0,3,0,0,0,4,0,8,3,28,12,9,10,6,5,88,72,142,134,354,222,265,247,174,106,1714,1059,2213,1928,3922,2615,2691,2252,1436,727,18841,0,0,0,0,0,0,0,0,0,0,1943,4208,3738,6276,4281,4417,3521,2108,878,31377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,10,4,0,0,0,3,20,0,0,0,3,0,0,0,0,0,3,0,0,3,22,3,9,0,0,0,39,0,0,0,3,0,0,0,3,0,7,0,3,0,7,0,0,0,0,0,14,0,3,15,52,84,145,207,118,39,664,0,3,0,4,3,0,0,0,0,12,0,0,3,4,7,4,4,0,0,15,0,0,0,10,3,9,34,18,10,88
21602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,3,5,14,8,12,20,6,0,69,36,114,102,240,184,228,232,144,73,1356,750,1727,1459,2883,1922,2107,2000,1203,547,14598,0,0,0,0,0,0,0,0,0,0,1472,3232,2690,4536,3065,3368,2893,1763,723,23747,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,3,7,0,3,0,0,0,10,0,0,0,7,0,10,7,0,0,19,0,0,0,3,0,0,0,0,0,3,0,0,4,5,3,7,0,0,0,23,0,0,0,4,3,3,7,3,0,20,0,0,0,3,0,0,3,3,0,5,0,8,14,53,84,108,194,111,39,614,0,3,0,7,0,0,0,0,0,13,0,0,0,0,3,3,0,0,0,12,0,0,7,10,4,10,41,15,0,82
21603,0,0,0,11,7,0,0,0,0,17,0,0,0,4,3,0,0,3,0,16,0,0,4,13,6,0,0,0,0,20,7,68,104,211,73,68,24,26,15,603,144,252,280,697,414,396,371,221,153,2924,2050,4040,3832,7906,4317,4020,3087,1855,941,32036,3,69,221,321,104,33,9,3,0,755,3776,7200,6265,10883,6450,6000,4339,2402,1011,48330,0,9,0,18,5,0,0,0,0,34,0,0,0,0,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,7,3,6,0,15,12,8,0,3,0,47,0,0,0,0,0,0,0,0,0,0,4,5,16,77,27,12,14,3,0,160,0,0,0,3,6,9,13,9,0,35,0,16,3,0,0,0,4,0,0,21,4,31,31,106,131,190,231,105,36,856,0,7,8,22,5,4,0,0,0,42,0,0,0,6,4,10,0,0,0,20,0,0,6,17,16,17,41,17,10,123
21701,0,0,0,6,3,0,0,0,0,13,0,0,0,0,4,0,4,0,0,10,0,0,0,3,0,7,0,0,0,12,0,5,5,23,14,17,10,7,3,75,57,94,127,301,228,263,254,175,75,1575,923,1969,1786,3598,2635,2834,2214,1320,727,18013,0,0,0,0,0,0,0,0,0,0,1706,3782,3419,5801,4270,4554,3489,1831,886,29743,0,0,3,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,3,0,9,8,4,0,0,0,28,0,0,0,0,0,0,3,0,0,3,0,3,24,6,9,4,3,3,0,46,0,0,0,0,4,0,3,0,0,6,0,0,0,7,0,0,0,0,0,8,0,14,10,52,115,181,209,142,48,769,0,0,3,4,3,3,0,0,0,11,0,0,3,0,0,0,0,0,0,7,0,0,0,7,5,8,35,19,6,83
21703,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,9,0,3,0,3,3,0,0,0,0,10,0,3,6,40,17,23,19,10,3,121,57,111,135,304,231,256,261,171,71,1592,995,2136,1902,3704,2577,2805,2261,1417,661,18460,0,0,18,24,0,0,0,0,0,38,1911,4222,3605,6162,4254,4535,3490,1970,828,30978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,0,0,0,19,0,0,0,0,0,0,3,0,0,7,0,4,8,39,6,10,0,0,0,73,0,0,0,0,3,0,3,11,0,14,0,0,0,8,0,4,4,0,0,13,0,10,13,70,91,189,198,127,42,740,0,0,0,3,5,3,0,0,0,15,0,0,0,9,3,0,0,0,0,19,0,0,3,16,10,15,31,18,10,98
21704,0,0,0,4,3,0,0,0,0,6,0,3,0,0,0,3,4,0,0,12,0,0,0,7,7,0,0,0,0,14,0,14,17,66,19,10,10,12,3,144,80,172,210,431,306,305,267,220,135,2115,1415,3218,3001,5889,3618,3459,2668,1586,866,25720,0,0,0,0,0,0,0,0,0,0,2716,5945,5370,9356,5660,5626,4164,2217,1031,42089,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,7,3,12,9,7,8,0,0,41,0,0,0,3,0,0,0,0,0,3,5,9,29,81,21,5,10,0,0,158,0,0,0,0,3,0,0,3,0,7,0,8,3,6,6,5,6,0,0,25,7,43,30,130,162,175,213,115,55,929,0,3,4,9,0,0,0,0,0,23,0,3,5,8,8,0,0,0,0,26,0,3,9,11,8,11,15,15,3,75
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,15,19,3,7,0,0,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,10,48,76,14,11,11,3,3,178,23,26,82,201,49,57,30,9,5,476,163,197,631,1271,347,352,204,49,28,3238,0,0,3,8,0,0,0,0,0,6,295,255,654,1734,591,504,271,66,26,4389,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,8,0,0,7,16,3,0,4,0,0,31,0,0,0,11,3,0,0,0,0,16,0,4,71,51,3,11,0,0,0,140,0,0,0,0,4,0,4,0,0,3,0,0,0,7,3,0,0,0,0,16,3,0,35,83,39,39,46,17,0,259,0,0,0,0,3,0,0,0,0,7,0,0,6,16,0,0,0,0,0,20,0,0,7,5,3,3,7,3,0,33
