SSC_CODE_2016,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
SSC20052,13,21,34,424,484,910,0,0,0,16,30,42,0,0,0,815,936,1752,29,29,58,11,7,13,25,29,51,4,3,6,34,40,77,0,0,0,10,9,14,7,20,26,172,171,342,16,27,38,9,8,16,277,326,608,58,65,123,0,0,0,1901,2181,4083,12,15,30,30,26,49,3,3,3,0,0,0,14,12,25,0,4,8,19,17,33,1474,1252,2723,3,3,6,3,5,3,1480,1256,2733,1008,318,1326,4464,3830,8297
SSC20053,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,11,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,9,0,0,0,0,0,0,8,4,13,0,0,0,0,0,0,20,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,31,0,0,0,0,0,0,21,19,33,0,0,3,43,37,79
SSC20054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20055,0,0,0,18,12,25,0,0,0,0,0,0,0,0,0,43,32,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,16,0,0,0,0,0,0,6,3,12,0,3,3,0,0,0,80,55,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,34,32,67,0,0,3,0,0,0,38,29,65,11,7,12,123,98,217
SSC20056,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,6,16,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,6,0,0,0,19,16,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,26,0,0,0,0,0,0,15,16,26,5,6,7,38,34,75
SSC20057,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,8,13,21
SSC20058,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC20059,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,0,0,0,0,0,0,7,3,6,0,0,0,7,9,17
SSC20060,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,3,6,5,3,3,7,12,14,22
SSC20061,115,120,237,58,48,108,0,0,0,25,32,51,0,0,0,439,537,971,0,0,0,59,71,134,3,5,8,7,3,6,5,7,9,14,12,25,4,16,21,29,31,60,8,15,26,0,0,0,4,7,9,12,16,26,42,47,95,0,0,0,704,850,1559,49,35,82,124,90,213,0,0,0,0,0,0,35,24,65,0,5,5,41,26,67,352,273,625,4,3,7,0,4,5,354,275,636,160,145,305,1556,1544,3103
SSC20062,0,11,11,36,29,70,0,0,0,0,0,0,0,0,0,69,57,130,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,24,0,0,0,0,0,0,15,18,30,9,0,11,0,0,0,142,120,266,4,3,9,0,0,0,0,0,0,0,0,0,9,11,22,0,0,0,9,10,24,57,57,118,0,0,0,0,0,0,57,57,118,46,26,74,263,224,487
SSC20063,0,0,0,5,3,12,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,20,23,12,35
SSC20064,0,0,0,20,19,39,0,0,0,0,0,0,0,0,0,29,25,53,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,7,8,6,0,0,0,0,0,0,4,3,9,3,0,4,0,0,0,67,58,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,63,0,0,0,0,0,0,34,31,71,7,12,19,108,101,215
SSC20065,66,104,172,587,702,1287,0,0,0,15,25,38,0,0,0,714,989,1702,0,0,0,145,189,331,7,9,10,4,4,9,8,19,23,5,3,9,6,13,26,9,9,19,69,61,124,0,0,0,0,0,3,94,128,220,43,71,117,0,7,4,1705,2221,3929,165,132,293,25,19,41,258,277,537,0,0,0,6,3,7,10,20,28,17,18,39,1433,1600,3028,22,18,33,7,13,22,1457,1635,3092,440,509,947,4139,4914,9054
SSC20066,0,0,0,3,8,9,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,16,0,0,0,0,0,0,21,17,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,34,0,0,0,0,0,0,16,12,34,8,8,11,50,42,88
SSC20067,23,26,48,173,189,362,0,0,0,55,50,109,0,0,0,427,511,939,5,8,15,20,12,32,4,7,13,3,0,4,30,25,51,0,0,0,0,3,3,42,41,79,24,35,55,11,4,17,0,7,5,47,67,113,72,72,149,3,3,3,922,1040,1959,22,14,38,13,17,27,0,0,0,0,0,0,4,8,12,4,8,8,11,9,17,920,862,1782,13,5,20,3,3,7,935,872,1803,185,169,356,2099,2148,4247
SSC20068,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,14,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,23,0,0,0,0,0,0,10,7,23,0,0,0,22,27,47
SSC20069,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,3,9,13,7,22
SSC20070,3,0,3,41,48,87,0,0,0,0,0,0,0,0,0,36,29,61,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,25,0,0,0,0,0,0,14,14,25,5,4,9,0,0,0,107,111,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,98,202,3,0,3,0,0,0,99,98,204,34,36,71,244,251,496
SSC20071,0,0,4,38,35,69,0,0,0,0,0,0,0,0,0,10,24,37,3,0,3,9,5,8,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,8,8,10,4,5,7,0,0,0,76,82,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,103,196,0,0,0,0,0,0,96,103,197,16,23,37,191,206,394
SSC20072,3,0,6,3,5,10,0,0,0,0,0,0,0,0,0,5,6,14,4,6,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,19,0,0,3,0,0,0,24,32,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,32,0,0,0,0,0,0,17,14,32,0,3,3,54,45,96
SSC20073,3,9,16,121,155,274,0,0,0,17,29,49,0,0,0,236,239,476,0,0,0,0,0,0,4,3,8,3,0,3,3,4,12,0,0,0,0,4,4,4,14,21,23,19,41,0,6,8,0,0,0,72,93,166,34,28,56,0,0,0,525,593,1112,5,11,12,0,0,0,3,0,3,0,0,0,0,0,0,0,3,7,4,3,6,320,313,638,3,3,9,0,0,0,323,319,648,89,89,174,949,1018,1968
SSC20074,185,251,440,319,417,733,3,0,5,51,51,99,0,0,0,2027,2266,4290,7,6,17,288,282,574,14,29,41,7,9,14,14,28,38,52,62,118,19,20,45,16,40,58,61,72,139,3,6,5,3,3,4,111,143,260,98,136,237,0,5,7,3095,3583,6674,93,80,167,369,376,741,8,5,18,0,0,0,12,10,26,21,29,56,39,45,81,2614,2478,5091,28,20,47,13,13,31,2658,2515,5168,737,725,1457,7178,7570,14750
SSC20075,0,0,0,14,11,29,0,0,0,3,0,3,0,0,0,18,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,6,0,0,0,0,0,0,36,36,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,97,0,0,0,0,0,0,48,49,95,14,8,21,98,94,196
SSC20076,85,109,197,329,459,788,0,0,0,50,65,114,0,0,0,895,981,1873,3,9,16,125,138,263,5,10,10,7,4,9,4,12,15,12,13,27,12,12,25,13,19,32,76,86,158,3,0,6,5,3,10,121,171,290,63,76,131,4,0,4,1724,2056,3777,64,63,130,43,43,87,26,22,49,0,0,0,8,3,12,10,12,17,12,18,32,1558,1349,2905,13,13,22,0,12,12,1573,1375,2942,292,251,540,3822,3936,7751
SSC20077,127,172,298,203,281,486,0,0,4,55,60,112,0,0,3,658,757,1414,3,9,7,204,198,403,0,9,9,6,8,12,5,10,15,10,10,24,11,23,30,11,18,31,74,83,158,0,5,5,6,11,16,106,125,227,55,84,140,3,4,7,1408,1688,3095,93,79,171,71,72,144,28,30,55,0,0,0,9,10,21,18,24,42,27,37,64,1178,1107,2283,13,10,16,5,7,10,1187,1125,2317,370,361,727,3320,3568,6886
SSC20078,25,44,68,333,409,736,0,0,0,31,28,58,3,0,5,1045,1103,2144,3,9,8,89,80,168,0,0,0,8,0,3,15,11,26,0,0,4,8,10,17,25,23,46,89,105,191,6,7,14,0,0,0,58,69,128,63,66,129,0,0,0,1764,1924,3683,27,32,63,13,10,17,12,10,21,0,0,0,0,3,7,5,6,16,11,13,22,1271,1197,2470,5,3,11,3,7,10,1282,1207,2492,285,292,579,3417,3529,6940
SSC20079,97,124,223,271,340,612,0,0,0,31,41,71,0,0,0,968,1062,2025,10,9,15,176,194,376,7,13,23,6,10,12,8,7,19,8,6,20,7,11,14,24,26,45,55,63,118,0,8,10,0,3,3,73,99,171,47,68,112,4,3,12,1698,1950,3651,104,87,191,43,47,94,10,32,40,0,0,0,3,0,3,15,17,38,20,22,42,1008,823,1829,7,7,11,0,5,9,1013,833,1845,221,227,447,3210,3319,6530
SSC20080,3,0,4,12,16,26,0,0,0,3,3,4,0,0,0,3,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,18,3,0,0,0,0,0,28,40,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,37,0,0,0,0,0,0,18,16,37,4,8,17,59,70,122
SSC20081,36,46,85,92,121,214,8,3,15,4,10,19,0,0,0,698,723,1427,0,0,0,104,126,238,6,7,16,6,5,13,3,5,9,10,15,22,7,4,8,18,16,37,25,20,49,9,8,19,3,0,7,21,33,58,39,48,82,4,0,5,1061,1156,2213,13,16,25,110,103,211,0,0,0,0,0,0,5,7,13,3,0,3,7,7,17,356,314,671,6,3,8,3,3,6,363,323,681,89,96,183,1684,1733,3419
SSC20082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,7,6,10
SSC20083,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,13
SSC20084,0,6,9,20,21,38,0,0,0,0,0,0,0,0,0,25,18,50,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,17,0,0,0,0,0,0,8,7,17,0,0,0,0,0,0,65,54,122,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,3,0,7,83,64,146,4,0,4,0,0,0,87,64,151,4,4,9,164,129,293
SSC20085,7,7,17,86,90,174,0,0,0,3,0,3,0,0,0,118,126,247,0,0,0,0,0,0,0,0,3,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,12,20,34,0,0,0,3,0,3,37,37,73,5,11,18,4,3,3,277,288,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,178,144,322,0,0,0,0,0,0,180,148,327,70,66,132,527,513,1048
SSC20086,9,3,9,134,130,263,0,0,0,3,0,8,0,0,0,73,66,141,0,0,0,3,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,15,21,42,4,7,7,0,0,0,54,72,122,11,7,17,0,0,0,298,314,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,196,425,0,0,0,0,0,0,228,198,427,77,62,142,606,583,1193
SSC20087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,8,0,7
SSC20088,209,298,512,195,226,419,0,5,7,33,53,88,0,0,3,2541,2827,5368,3,3,4,522,537,1067,8,12,23,0,3,4,7,20,22,43,43,93,25,17,38,41,43,88,41,62,98,0,6,8,0,8,7,50,89,139,123,135,254,3,3,3,3637,4096,7732,63,68,128,147,107,260,3,7,4,0,0,0,40,24,61,17,11,25,51,33,86,1083,892,1971,7,5,13,0,4,3,1090,900,1989,464,456,918,5670,5969,11633
SSC20089,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,14,0,0,0,0,0,0,7,5,14,0,0,0,20,23,43
SSC20090,10,6,18,36,48,89,0,0,0,7,5,6,0,0,0,60,70,129,3,0,4,0,3,3,0,0,0,0,0,0,3,3,4,0,0,0,0,3,3,0,0,0,3,5,9,0,0,0,0,0,0,11,15,21,19,7,26,0,0,0,146,161,307,3,0,6,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,231,189,420,0,0,0,0,3,3,231,191,422,48,42,93,447,406,852
SSC20091,0,0,0,24,27,50,0,0,0,5,6,14,0,0,0,48,33,83,0,0,0,3,0,3,0,0,0,0,0,0,3,0,4,0,0,0,4,0,6,0,4,4,3,3,3,0,0,0,0,0,0,13,16,26,7,7,20,0,0,0,106,100,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,61,104,0,0,0,0,0,0,48,61,104,17,18,33,178,175,352
SSC20092,0,0,0,63,77,138,0,0,0,4,6,14,0,0,0,108,103,207,0,0,0,0,0,5,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,4,5,12,5,9,12,3,0,5,0,0,0,13,9,24,9,6,22,0,0,0,220,222,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,150,136,287,0,0,0,0,0,0,150,136,287,30,33,65,402,393,802
SSC20093,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,20,0,0,0,0,0,0,13,9,20,0,3,3,23,23,44
SSC20094,22,29,50,373,496,869,0,0,0,38,38,72,0,0,0,796,955,1751,0,7,6,32,25,60,4,4,9,4,4,11,16,25,40,0,0,0,5,10,13,3,10,16,64,90,147,6,3,7,4,6,7,120,184,304,46,54,103,0,0,0,1511,1912,3425,20,18,38,4,8,9,0,3,3,0,0,0,20,15,30,8,11,20,27,28,54,1118,1062,2181,19,16,28,9,12,18,1145,1084,2229,297,286,588,3030,3364,6394
SSC20095,0,0,0,22,18,44,0,0,0,0,0,0,0,0,0,35,31,62,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,14,21,4,3,4,0,0,0,19,20,40,9,9,11,0,0,3,99,90,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,49,101,0,3,3,0,0,0,55,51,106,27,22,45,178,167,338
SSC20096,3,11,17,100,119,219,0,0,0,5,3,7,0,0,0,134,126,265,0,0,0,0,0,3,0,8,7,0,0,0,4,4,14,0,0,0,0,3,6,10,7,12,14,26,43,3,6,6,0,0,0,20,36,59,22,34,57,0,0,3,320,367,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,17,5,9,18,387,325,712,8,3,14,5,4,8,394,334,727,57,58,115,788,774,1563
SSC20097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,3,4,3,0,0,3,7,4,8
SSC20098,4,0,4,26,29,55,0,0,0,4,3,4,0,0,0,26,20,51,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,13,0,0,0,0,0,0,14,9,20,0,0,0,0,0,0,85,68,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,53,105,0,0,0,0,0,0,51,53,105,16,13,30,152,136,288
SSC20099,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,5,3,9,3,0,6,17,16,30
SSC20100,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,9,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,17,0,0,0,0,0,0,11,9,17,4,0,4,23,17,35
SSC20101,0,0,0,6,15,15,0,0,0,0,0,0,0,0,0,12,12,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,26,34,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,15,45,0,0,0,0,0,0,28,15,45,3,0,8,59,54,109
SSC20102,30,27,58,521,695,1212,0,0,0,38,43,83,47,42,86,606,739,1345,0,0,3,4,3,7,15,18,31,0,6,6,9,16,20,0,0,0,3,8,11,34,50,83,95,123,220,16,32,44,12,12,20,131,232,366,75,94,171,3,0,3,1604,2110,3712,27,15,44,7,9,19,0,0,0,0,0,0,4,7,13,7,18,18,12,23,33,1399,1368,2775,7,8,17,5,4,8,1418,1384,2802,432,477,913,3532,4042,7580
SSC20103,0,0,0,6,6,14,0,0,0,4,0,4,0,0,0,6,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,9,15,0,3,3,0,0,0,26,31,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,36,37,79,0,0,0,0,0,0,42,37,77,7,12,19,75,88,164
SSC20104,32,49,78,103,108,209,0,0,0,16,15,30,0,0,0,354,425,778,0,0,0,73,74,151,4,3,10,0,4,4,5,10,15,0,3,3,3,4,4,3,3,8,14,31,43,0,0,0,0,3,4,20,36,56,26,31,59,7,0,4,631,746,1383,123,76,194,24,12,43,316,314,624,0,0,0,6,7,11,18,14,31,23,19,43,1135,1128,2256,13,27,39,11,5,17,1162,1160,2319,361,355,710,2669,2728,5396
SSC20105,0,0,3,8,4,11,0,0,0,0,0,0,0,0,0,16,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,25,26,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,43,0,0,3,0,0,0,26,16,44,6,7,11,65,47,107
SSC20106,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,5,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,29,0,0,0,0,0,0,19,11,29,3,3,9,35,35,67
SSC20107,4,10,14,183,217,400,0,0,0,8,13,18,0,0,0,423,454,874,3,3,9,17,12,32,3,10,12,0,0,0,6,6,11,0,0,0,3,4,6,6,7,12,31,43,72,7,7,13,0,0,3,72,68,143,31,42,69,3,3,7,799,879,1680,4,0,6,0,0,0,3,0,3,0,0,0,0,0,0,4,6,13,6,6,12,523,481,1004,3,3,5,0,4,4,527,486,1009,130,133,262,1467,1513,2985
SSC20108,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,9,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,18,22,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,19,0,0,0,0,0,0,5,14,19,3,3,3,30,35,64
SSC20109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10
