SSC_CODE_2016,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
SSC21645,3,9,5,3,0,19,3,3,10,4,7,0,31,0,0,0,0,3,0,4,0,0,0,0,9,0,9,0,0,0,3,6,0,10,17,5,50,29,99,21,226
SSC21646,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,18
SSC21647,0,0,3,0,0,6,0,0,4,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,15,34,3,55
SSC21648,76,193,75,84,11,525,78,66,331,220,265,28,993,3,0,6,12,21,4,50,10,4,24,37,158,0,234,8,0,33,37,68,25,180,491,216,1347,1058,2065,214,5389
SSC21649,0,0,0,4,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,11,10,31,5,61
SSC21650,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,16
SSC21651,3,4,0,0,0,7,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,14,10,16,0,51
SSC21652,0,0,0,0,0,5,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,4,7,0,38
SSC21653,0,9,0,0,0,23,4,0,6,5,3,4,26,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,0,7,0,0,4,14,21,10,49,31,39,20,159
SSC21654,3,3,0,3,0,9,0,3,9,12,3,3,31,0,0,0,0,0,0,3,0,0,0,0,6,0,10,0,0,0,0,3,3,7,0,3,25,42,84,9,166
SSC21655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21656,8,13,7,3,0,34,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,9,10,46,21,53,4,142
SSC21657,4,4,0,0,0,11,0,0,4,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,5,0,11,3,7,19,15,62,7,106
SSC21658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,16
SSC21659,3,0,0,0,0,8,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,3,0,6,16,11,17,3,53
SSC21660,0,0,0,0,0,4,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,15,12,0,58
SSC21661,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,3,0,11
SSC21662,5,15,3,6,0,30,3,9,23,15,17,0,64,0,0,0,0,3,0,3,0,0,0,3,3,3,10,0,0,3,3,5,0,12,19,15,84,72,177,19,378
SSC21663,0,3,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,6,5,13,4,40
SSC21664,11,37,14,11,0,92,20,4,44,43,29,6,143,0,0,3,0,4,0,10,0,0,4,3,40,0,52,3,0,3,7,27,9,53,77,34,248,232,423,55,1079
SSC21665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC21666,20,55,9,0,3,135,72,24,109,11,10,4,229,6,3,23,7,4,3,54,3,0,15,8,6,0,31,10,5,28,10,12,7,68,328,110,849,189,154,49,1679
SSC21667,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,12,3,29
SSC21668,0,3,0,0,0,6,0,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,24,7,46
SSC21669,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6
SSC21670,3,10,3,0,0,20,0,6,13,10,8,5,43,0,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,3,12,11,12,50,39,84,15,209
SSC21671,144,472,173,156,19,1026,123,94,534,350,463,55,1624,6,0,15,18,46,4,80,0,3,29,50,249,23,345,10,0,19,31,143,71,276,313,330,1830,1390,3616,460,7937
SSC21672,103,397,141,159,24,954,125,67,518,308,377,61,1463,5,3,26,28,34,6,107,14,9,55,81,255,17,431,22,3,94,54,155,75,401,643,277,2628,1714,3300,461,9018
SSC21673,0,0,3,3,0,9,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,19,0,46
SSC21674,7,13,8,4,0,26,0,4,11,10,45,8,81,0,0,0,0,6,0,8,0,3,0,3,21,0,23,0,0,0,3,3,3,14,7,20,42,53,225,26,374
SSC21675,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,13
SSC21676,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,11
SSC21677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SSC21678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,3,17
SSC21679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
SSC21680,11,61,8,18,3,120,12,22,64,39,51,8,192,0,0,9,3,19,4,33,0,0,3,8,28,0,31,3,0,4,3,22,0,37,46,45,237,154,520,39,1034
SSC21681,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,13
SSC21682,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,11,0,36
SSC21683,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,11,10,3,26
SSC21684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,16
SSC21685,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,18
SSC21686,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SSC21687,0,7,3,4,0,12,0,0,3,10,14,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,4,8,3,0,14,20,46,12,97
SSC21688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21690,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,19
SSC21691,0,4,4,0,0,5,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,17,19,40,3,82
SSC21692,14,35,7,19,0,82,3,6,36,27,38,5,108,0,0,3,0,0,0,3,0,0,0,3,12,0,12,0,0,0,3,7,7,16,13,26,137,112,278,36,608
SSC21693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9
SSC21694,120,322,90,47,3,756,108,82,386,162,140,31,916,8,3,28,22,13,3,82,32,16,69,37,82,3,230,27,4,67,32,62,22,214,900,409,2458,967,1217,150,6105
SSC21695,0,9,5,3,0,16,3,0,16,6,23,0,51,0,0,3,3,4,0,11,0,0,0,0,3,0,6,0,0,0,0,4,4,8,7,9,43,41,133,20,239
SSC21696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,10,0,9,0,21
SSC21697,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,3,14,0,21
SSC21698,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0,23
SSC21699,0,0,0,0,0,3,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,12,22,0,43
SSC21700,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,8
SSC21702,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,4,21,3,38
SSC21703,5,3,3,4,0,15,0,0,8,0,9,0,12,0,0,0,0,0,0,3,0,0,0,3,4,0,12,0,0,0,0,0,0,0,5,3,19,19,43,10,110
SSC21704,20,49,39,36,5,159,10,13,81,79,156,27,366,0,0,3,6,9,4,18,0,0,5,17,65,5,96,0,0,0,8,46,18,77,25,53,237,291,1065,129,1805
SSC21705,4,3,4,4,0,23,3,4,13,4,3,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,8,11,8,27,43,82,11,180
SSC21706,3,3,0,0,0,11,0,0,3,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,6,3,33
SSC21707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8
SSC21708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SSC21709,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,9,4,28
SSC21710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,16
SSC21711,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,11
SSC21712,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,24
SSC21713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SSC21714,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,14,3,19,0,38
SSC21715,24,51,23,21,3,136,7,15,41,44,53,3,167,0,0,3,4,3,0,13,0,3,8,7,33,0,54,4,0,3,3,22,3,43,54,58,230,212,513,55,1127
SSC21716,0,5,0,0,0,5,0,3,0,4,0,0,9,0,0,4,3,3,0,7,0,0,0,3,3,0,9,0,0,0,0,0,0,7,9,3,9,18,32,7,74
SSC21717,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,3,14
SSC21718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21719,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,16
SSC21720,32,110,24,10,4,257,68,28,175,39,25,4,338,5,0,18,7,3,0,32,8,4,11,13,9,3,54,5,0,25,12,9,0,51,382,154,912,242,209,47,1939
SSC21721,43,124,20,13,4,259,67,37,174,50,24,10,373,3,0,17,5,5,0,33,12,3,13,9,20,0,53,10,3,40,7,7,0,70,352,154,883,294,260,47,1986
SSC21722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,13
SSC21723,79,222,65,46,4,530,74,57,213,94,90,22,543,8,3,35,8,15,4,75,5,3,21,32,60,4,126,9,7,21,10,40,4,80,376,260,1145,561,977,93,3412
SSC21724,28,123,31,25,4,263,18,33,120,65,89,13,334,3,3,9,3,11,0,30,0,3,11,15,87,0,117,7,0,9,17,45,11,91,125,98,541,399,1024,68,2257
SSC21725,0,10,5,10,0,28,0,3,15,13,26,0,59,0,0,3,0,3,0,6,0,0,0,0,11,0,10,0,0,3,0,15,0,17,3,5,58,48,198,13,336
SSC21726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10
SSC21727,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7
SSC21728,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7,17,3,32
SSC21729,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,11
SSC21730,132,283,66,40,15,735,134,70,372,89,73,30,769,12,9,64,17,32,3,132,19,8,33,30,64,4,164,23,3,71,25,46,9,178,881,414,2462,835,979,154,5720
SSC21731,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,0,30
SSC21732,0,3,0,0,0,5,0,0,0,3,0,0,5,3,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,9,4,12,0,35
SSC21733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3
SSC21734,36,117,19,13,3,231,32,19,110,66,53,5,288,4,5,15,7,11,0,41,7,3,14,18,43,3,94,6,3,28,13,22,15,83,238,112,798,377,483,67,2065
SSC21735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21736,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,10,0,20
SSC21737,0,0,0,0,3,7,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,12,3,33
SSC21738,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,12
SSC21739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5
SSC21740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21741,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,8,3,32
SSC21742,5,12,6,8,0,37,7,0,10,4,5,3,39,0,0,0,4,13,0,20,0,0,0,3,6,0,11,0,0,4,4,0,0,15,29,9,84,63,141,28,349
SSC21743,89,356,118,127,15,823,62,83,312,301,312,40,1121,4,4,27,15,29,5,90,11,3,34,61,277,8,395,4,3,38,44,163,43,300,388,291,1673,1402,3189,276,7221
SSC21744,43,63,32,34,0,179,12,18,83,108,162,17,402,0,0,0,3,10,0,12,0,0,0,16,55,4,77,3,0,6,9,37,22,71,48,81,269,373,937,110,1823
SSC21745,0,0,0,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,4,34
SSC21746,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,0,25
SSC21747,3,3,0,0,0,7,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,7,18,15,24,0,64
SSC21748,57,183,52,31,8,396,49,36,178,79,71,5,420,6,3,28,16,15,3,65,3,0,9,28,50,3,99,9,0,26,19,30,14,102,297,178,1131,576,790,80,3056
SSC21749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13
SSC21750,4,18,8,3,3,44,0,6,18,3,9,0,45,0,0,0,4,0,0,3,0,0,3,0,9,0,14,0,0,0,4,3,0,11,27,15,75,45,124,8,294
SSC21751,127,373,116,103,16,850,114,85,437,282,328,53,1303,10,8,34,38,50,14,156,8,3,39,57,180,5,292,11,8,49,54,134,38,302,385,351,1708,1348,2714,287,6793
SSC21752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21753,0,4,0,0,0,4,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,6,16,16,0,38
SSC21754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21755,0,21,5,5,0,35,0,0,11,24,17,0,57,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,4,0,10,7,5,57,63,166,23,321
SSC21756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21757,39,76,41,62,12,233,24,20,114,103,185,34,475,0,0,5,3,10,0,25,0,3,9,13,87,7,112,0,0,6,4,69,28,109,54,87,417,420,1448,169,2606
SSC21758,3,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,0,8,22,0,37
SSC21759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7
SSC21760,3,20,3,5,0,36,0,0,11,12,9,0,31,0,0,0,0,4,0,12,0,0,0,0,3,0,5,0,0,0,0,0,0,0,10,8,40,37,85,9,197
SSC21761,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5
SSC21762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC21763,0,0,0,3,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SSC21764,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,14
SSC21765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21766,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,14,16,22,8,71
SSC21767,0,3,3,0,0,7,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,14,22,3,50
SSC21768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,12
SSC21769,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,16,4,24
SSC21770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21771,25,71,18,23,0,164,21,19,74,33,51,4,192,0,0,7,3,9,0,25,0,3,8,5,18,3,33,3,0,0,3,17,0,22,96,57,277,159,372,24,984
SSC21772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SSC21773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SSC21774,0,3,0,0,0,3,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,7,0,8,0,0,11,12,67,9,103
SSC21775,21,30,6,3,0,70,8,10,29,12,10,0,74,0,0,7,3,3,0,16,0,0,3,3,6,0,10,0,0,9,4,4,3,23,45,48,127,73,128,18,435
SSC21776,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,3,6,0,23
SSC21777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21778,10,33,11,14,0,78,10,7,41,19,22,3,98,0,0,3,3,4,0,8,0,0,5,4,17,0,25,0,0,3,9,15,0,27,39,25,179,127,232,10,612
SSC21779,0,3,0,0,0,4,0,0,0,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,6,9,10,0,27
SSC21780,0,7,6,6,0,19,3,0,13,3,3,0,28,0,0,0,3,0,0,4,0,0,0,0,8,0,11,0,0,0,0,0,0,4,12,9,42,44,86,6,200
SSC21781,112,374,115,48,17,830,129,91,437,175,113,32,986,6,9,38,18,36,6,122,7,3,33,36,98,7,185,21,10,71,43,67,30,240,649,371,2099,1118,1498,210,5943
SSC21782,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9
SSC21783,65,150,58,52,6,382,31,31,130,149,167,19,538,0,0,17,13,14,3,45,4,4,17,26,127,6,186,0,3,10,18,76,20,134,120,149,622,657,1634,137,3313
SSC21784,0,0,0,0,0,4,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,11,12,0,36
SSC21785,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,5,12,0,25
SSC21786,23,69,24,18,3,181,22,19,69,34,27,5,179,0,0,8,0,12,0,23,0,0,9,4,19,3,41,0,0,9,4,12,6,29,92,58,308,157,301,25,948
SSC21787,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC21788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC21789,8,32,8,3,5,65,11,5,23,9,8,3,63,3,0,7,3,3,3,18,0,0,5,0,5,0,10,5,3,8,0,5,4,26,77,38,174,68,112,31,493
SSC21790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC21791,113,375,123,87,25,810,94,91,383,190,196,36,995,4,3,33,33,42,7,123,18,3,30,46,134,5,230,9,13,48,58,87,22,235,368,333,1649,1244,2117,243,5947
SSC21792,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,6,0,24
SSC21793,0,3,3,0,0,5,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,4,3,3,5,21,16,41,4,84
SSC21794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21795,18,45,13,6,3,92,10,9,34,29,29,3,113,3,0,11,0,3,0,19,0,0,3,3,15,3,24,0,0,3,3,17,0,25,40,49,187,112,239,23,643
SSC21796,0,0,0,0,0,4,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,3,15
