SSC_CODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SSC21482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC21483,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,6,8,0,14
SSC21484,0,0,0,0,0,0,0,3,5,156,166,13,339,15,20,35,376,168,3,547
SSC21485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21487,0,3,0,0,0,3,0,0,0,7,14,3,21,0,0,0,21,15,0,33
SSC21488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC21489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21491,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SSC21492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21495,3,12,0,0,0,12,3,3,16,260,219,20,493,17,10,24,520,218,7,746
SSC21496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21497,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4
SSC21498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21500,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,9
SSC21501,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0,3,12,3,0,19
SSC21502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21505,0,0,0,0,0,0,0,0,0,7,3,0,8,0,0,0,15,18,0,27
SSC21506,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC21507,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,9,0,9
SSC21508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21511,0,0,0,0,0,0,3,0,3,14,7,0,26,0,0,0,23,21,0,51
SSC21512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21514,0,0,0,0,0,0,0,0,0,3,7,0,12,0,0,0,17,5,0,16
SSC21515,0,0,0,0,0,0,0,0,0,3,10,0,9,0,0,0,9,16,0,21
SSC21516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21517,0,0,0,0,0,0,0,0,0,12,14,0,23,0,0,3,23,8,0,36
SSC21518,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,7
SSC21519,0,0,0,0,0,0,0,0,0,6,3,0,15,0,0,0,15,15,0,26
SSC21520,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,0,11,8,0,21
SSC21521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21523,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5
SSC21524,0,0,0,0,0,0,0,0,0,6,4,0,9,0,0,0,9,3,0,13
SSC21525,0,0,0,0,0,0,7,0,7,36,54,7,91,8,20,23,118,148,0,267
SSC21526,0,0,0,0,0,0,0,0,0,6,3,0,16,0,0,0,16,4,3,24
SSC21527,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,9,0,12
SSC21528,0,0,0,0,0,0,0,0,0,30,28,3,62,4,6,7,66,37,0,103
SSC21529,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,7
SSC21530,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,7,4,0,12
SSC21531,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
SSC21532,0,0,0,0,0,0,0,0,0,12,6,0,15,0,0,0,15,12,0,29
SSC21533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21534,0,0,0,0,0,0,0,0,0,22,31,4,63,0,0,0,59,24,0,84
SSC21535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3
SSC21537,0,0,0,0,0,0,0,0,0,42,36,0,80,4,5,4,81,38,0,121
SSC21538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21540,0,0,0,0,0,0,0,0,0,12,18,0,32,4,0,0,35,11,0,42
SSC21541,0,0,0,0,0,0,0,0,3,10,17,3,35,0,0,3,33,16,0,54
SSC21542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21543,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,0,7
SSC21544,0,0,0,0,0,0,0,0,3,82,44,5,129,9,5,14,146,79,3,227
SSC21545,0,3,0,0,0,3,0,0,0,57,22,5,86,5,0,10,92,40,0,135
SSC21546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21547,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,3
SSC21548,0,0,0,0,0,0,0,0,4,65,47,11,120,0,0,3,123,34,0,163
SSC21549,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,8,0,14
SSC21550,0,0,0,0,0,0,0,0,0,9,8,0,16,0,3,4,15,3,0,21
SSC21551,0,0,0,0,0,0,0,0,0,5,7,0,10,0,0,0,10,0,0,13
SSC21552,0,0,0,0,0,0,0,3,3,17,15,3,36,0,0,0,36,15,3,50
SSC21553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC21554,0,0,0,0,0,0,4,0,7,115,84,11,213,7,12,23,232,129,0,358
SSC21555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21557,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC21558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21559,0,0,0,0,0,0,0,0,4,56,44,7,110,3,9,12,118,43,0,168
SSC21560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21561,0,0,0,0,0,0,0,0,3,44,60,4,107,8,6,16,121,93,0,211
SSC21562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC21563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3
SSC21564,0,0,0,0,0,0,0,0,0,37,37,0,79,4,0,4,81,43,0,122
SSC21565,0,3,0,0,0,3,11,4,15,97,73,14,177,15,16,27,210,205,5,415
SSC21566,0,0,0,0,0,0,0,0,0,7,4,0,8,0,0,0,8,3,0,14
SSC21567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21568,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,6
SSC21569,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,11,0,0,14
SSC21570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21571,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC21572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
SSC21573,0,0,0,0,0,0,0,0,3,10,21,0,33,0,0,0,33,27,3,59
SSC21574,0,0,0,0,0,0,0,0,0,7,27,0,31,0,0,0,31,10,0,43
SSC21575,0,0,0,0,0,0,0,0,0,13,9,0,20,0,0,4,24,13,0,35
SSC21576,3,3,0,0,0,3,0,3,8,107,66,10,179,6,3,7,190,90,8,283
SSC21577,0,3,0,0,0,3,3,0,6,186,161,18,364,8,11,21,387,212,3,602
SSC21578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21579,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,4,8,0,8
SSC21580,0,0,0,0,0,0,0,0,0,8,6,0,11,0,0,0,11,0,0,18
SSC21581,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,8,0,0,6
SSC21582,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC21583,0,0,0,0,0,0,0,0,4,30,23,0,56,0,6,7,61,29,0,93
SSC21584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC21585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21588,0,3,0,0,0,3,0,0,4,38,66,8,111,0,3,4,118,43,0,161
SSC21589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC21591,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,0,6
SSC21592,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,5,0,5
SSC21593,0,0,0,0,0,0,0,3,3,125,81,7,218,13,8,18,238,133,3,379
SSC21594,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,3
SSC21595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC21596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21597,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,11,3,0,14
SSC21598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC21599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21601,0,0,0,0,0,0,0,0,0,8,10,3,25,3,3,8,31,18,0,47
SSC21602,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,4
SSC21603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21604,0,0,0,0,0,0,0,0,0,21,16,3,41,0,0,0,37,18,0,58
SSC21605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
SSC21607,0,3,0,0,0,3,11,3,17,60,94,10,159,15,13,30,192,245,5,439
SSC21608,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,8,3,0,10
SSC21609,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,3,7,9,0,14
SSC21610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21613,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4
SSC21614,0,0,0,0,0,0,0,0,3,19,39,3,60,0,0,0,62,47,0,112
SSC21615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
SSC21617,0,0,0,0,0,0,0,0,0,3,3,0,9,0,4,3,14,8,0,18
SSC21618,0,0,0,0,0,0,0,0,0,86,57,3,147,6,3,16,164,71,0,231
SSC21619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21620,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,6,0,9
SSC21621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21624,0,0,0,0,0,0,15,10,26,133,111,26,264,26,20,46,315,520,10,849
SSC21625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21626,0,0,0,0,0,0,0,0,0,3,10,0,14,0,0,0,12,3,0,18
SSC21627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21628,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SSC21629,0,3,0,0,0,3,0,6,11,173,93,11,281,17,11,31,304,288,6,608
SSC21630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21631,0,0,0,0,0,0,14,5,18,115,90,16,220,21,15,39,258,320,13,585
SSC21632,0,5,0,3,3,5,15,6,25,141,141,19,302,32,36,69,369,382,6,761
SSC21633,3,6,0,0,3,9,14,3,23,273,199,28,495,36,35,67,566,441,11,1018
SSC21634,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC21635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21637,0,4,0,0,0,3,3,0,7,185,127,13,319,9,14,25,348,179,0,526
SSC21638,0,0,0,0,0,0,0,0,0,11,13,0,21,0,0,0,22,8,0,29
SSC21639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC21640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21642,0,0,0,0,0,0,3,0,3,39,28,4,66,11,3,13,75,65,0,148
SSC21643,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,6,0,0,7
SSC21644,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,6,0,0,5
SSC21645,0,0,0,0,0,0,0,0,0,10,3,0,15,0,4,3,22,16,0,35
SSC21646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21647,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,8
SSC21648,0,3,0,0,0,3,4,0,10,249,176,21,449,9,12,29,472,295,7,771
SSC21649,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,6
SSC21650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC21651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SSC21652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21653,0,0,0,0,0,0,0,0,0,4,5,0,8,0,0,0,8,0,0,13
SSC21654,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,11,11,0,19
SSC21655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21656,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,0,0,14
SSC21657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
SSC21658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC21659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SSC21660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21662,0,0,0,0,0,0,0,0,0,9,9,0,18,0,0,0,18,15,0,40
SSC21663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10
SSC21664,0,0,0,0,0,0,0,0,0,39,22,0,65,0,3,3,63,38,0,99
SSC21665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21666,0,0,0,0,0,0,0,0,0,29,30,0,59,0,0,3,68,28,0,98
SSC21667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21668,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,4
SSC21669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21670,0,0,0,0,0,0,0,0,0,4,4,0,15,0,0,0,17,4,0,19
SSC21671,0,8,0,0,4,14,40,14,67,407,381,32,816,59,57,112,930,746,27,1707
SSC21672,3,9,0,0,0,9,10,3,29,393,293,37,730,34,29,57,790,497,13,1295
SSC21673,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,6
SSC21674,0,3,0,0,0,8,0,0,5,25,44,0,71,3,0,10,76,54,0,124
SSC21675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21676,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC21677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC21679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21680,0,0,0,0,0,0,0,0,3,26,32,0,60,0,3,4,63,25,0,87
SSC21681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC21685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21687,0,0,0,0,0,0,3,0,3,3,7,0,11,0,0,0,11,13,0,24
SSC21688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC21692,0,0,0,0,0,0,0,0,0,27,30,0,54,0,4,4,60,25,0,84
SSC21693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21694,0,0,0,0,0,0,10,0,8,194,128,12,332,5,13,23,353,218,0,578
SSC21695,0,0,0,0,0,0,0,0,0,11,12,0,22,0,0,0,28,15,0,43
SSC21696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC21697,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,5
SSC21698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC21699,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC21700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21702,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4,0,0,6
SSC21703,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,4,0,3
SSC21704,0,3,0,0,0,4,14,10,29,92,110,15,218,35,20,51,270,299,7,579
SSC21705,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,0,0,10
SSC21706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC21711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC21712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC21715,0,0,0,0,0,0,0,3,3,57,49,3,109,0,7,4,113,54,4,170
SSC21716,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC21717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21720,0,0,0,0,0,0,0,0,4,54,45,4,103,3,0,7,111,47,3,156
SSC21721,0,0,0,0,0,0,0,0,3,52,57,6,115,4,7,12,119,96,0,217
SSC21722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21723,0,0,0,0,0,0,3,0,5,134,120,17,269,3,3,5,277,108,3,390
SSC21724,0,3,0,0,0,3,4,0,12,77,61,0,145,3,4,8,154,80,0,238
SSC21725,0,0,0,0,0,0,0,0,3,11,8,3,17,0,0,0,21,19,3,39
SSC21726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3
SSC21729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21730,0,0,0,0,0,0,7,0,6,120,85,12,215,4,8,13,231,166,0,401
SSC21731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21734,0,0,0,0,0,0,3,3,4,87,58,10,147,11,7,14,163,96,0,256
SSC21735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SSC21737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21741,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC21742,0,0,0,0,0,0,0,0,0,14,11,0,17,0,0,0,17,11,0,26
SSC21743,3,4,0,0,0,8,3,5,14,337,278,32,644,10,18,30,681,318,10,1003
SSC21744,3,5,0,0,3,6,8,4,19,101,113,20,235,13,13,21,263,208,8,476
SSC21745,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,8
SSC21746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21747,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,4,0,3
SSC21748,0,0,0,0,0,0,0,0,0,110,77,4,193,3,10,9,204,107,3,313
SSC21749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21750,0,0,0,0,0,0,0,0,0,7,4,0,7,0,0,0,7,3,0,15
SSC21751,0,6,0,0,0,6,7,4,24,297,334,33,668,20,28,43,708,389,13,1109
SSC21752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
SSC21754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21755,0,0,0,0,0,0,0,0,0,8,23,3,33,4,0,3,33,19,0,58
SSC21756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21757,3,5,3,3,3,10,14,7,34,122,173,19,311,53,50,98,407,445,13,873
SSC21758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SSC21759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21760,0,0,0,0,0,0,0,0,0,7,19,4,28,0,0,0,33,11,0,44
SSC21761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC21765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21767,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,6
SSC21768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5
SSC21770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21771,0,0,0,0,0,0,0,0,0,36,45,7,82,4,9,12,94,45,0,141
SSC21772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21774,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,8,13,0,16
SSC21775,0,0,0,0,0,0,0,0,0,14,16,0,29,0,0,0,29,12,0,44
SSC21776,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,3,0,9
SSC21777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21778,0,0,0,0,0,0,0,0,0,19,19,0,40,0,0,0,42,5,0,46
SSC21779,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,3
