SSC_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SSC20640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,3,0,4,0,13,3,34
SSC20641,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,3,0,14
SSC20642,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,18,0,3,0,0,3,0,4,37
SSC20643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20644,0,0,0,4,0,0,0,3,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,29,3,14,0,7,6,10,7,104
SSC20645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,16
SSC20646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12
SSC20647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC20648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
SSC20649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20650,0,0,0,12,0,0,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,28,4,13,0,4,0,3,3,82
SSC20651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20653,0,0,0,14,7,0,0,14,3,0,0,3,0,0,23,48,3,0,0,0,0,0,0,0,0,0,0,6,49,21,3,123,11,36,0,34,0,17,26,332
SSC20654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC20655,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,17,0,6,0,3,0,3,0,50
SSC20656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,10
SSC20657,3,6,3,270,83,15,13,81,12,87,8,39,14,59,259,666,6,3,0,4,0,11,0,0,5,18,34,91,1518,267,72,1729,248,2024,74,571,123,896,318,7836
SSC20658,0,0,0,74,42,4,0,44,9,43,0,16,8,25,85,273,4,0,7,4,0,3,0,0,0,4,8,32,473,70,17,609,65,610,25,160,41,249,101,2423
SSC20659,0,0,0,69,24,0,0,29,7,30,0,6,9,13,88,194,0,0,3,4,0,0,0,0,4,0,13,22,572,93,24,722,87,606,32,107,31,107,105,2478
SSC20660,0,6,0,105,44,5,3,35,4,30,4,6,0,13,99,247,0,0,0,7,0,3,0,0,3,0,14,32,650,96,17,891,102,763,32,177,40,192,113,3072
SSC20661,0,0,0,25,5,3,0,8,0,6,0,0,0,3,4,35,0,0,0,0,0,0,0,0,0,0,0,4,43,13,0,76,0,34,0,22,0,25,7,236
SSC20662,0,3,0,40,24,3,3,22,0,31,4,6,3,9,69,181,4,0,0,0,0,3,0,0,0,3,7,17,458,83,21,577,92,584,28,129,33,151,86,2245
SSC20663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10
SSC20665,0,0,0,48,0,0,0,5,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,4,37,7,3,43,9,19,0,3,0,3,3,129
SSC20666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,14
SSC20667,0,0,0,14,5,3,0,3,0,3,0,3,0,0,7,35,0,0,0,0,0,0,0,0,0,0,0,3,49,17,4,86,20,62,3,14,3,25,12,298
SSC20668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC20669,0,0,0,10,5,3,0,4,0,5,0,5,0,3,12,37,0,0,0,0,0,0,0,0,0,0,0,0,60,14,3,100,13,95,3,28,9,34,8,361
SSC20670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20673,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,3,0,0,0,0,0,29
SSC20674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,14
SSC20675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,0,0,0,9
SSC20676,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,3,0,0,0,12
SSC20677,0,3,0,262,34,12,0,43,10,33,6,13,3,22,119,302,0,0,0,3,0,3,0,0,0,0,6,17,539,121,24,1056,118,606,31,171,31,250,136,3069
SSC20678,0,0,0,139,14,3,3,30,0,7,3,3,0,4,32,99,3,0,0,0,0,0,0,0,0,0,0,8,175,32,0,343,31,135,9,35,5,32,31,834
SSC20679,0,3,0,162,17,3,0,32,0,16,4,4,0,3,54,131,0,0,0,0,0,0,0,0,0,0,3,10,229,39,4,437,45,185,19,36,4,58,59,1107
SSC20680,0,0,0,50,10,0,0,4,0,5,0,0,0,4,19,55,0,0,0,0,0,0,0,0,0,0,0,6,101,10,5,231,35,127,0,21,3,50,26,612
SSC20681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,9,4,11,0,0,0,0,0,36
SSC20683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,3,0,3,0,20
SSC20684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7
SSC20685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
SSC20686,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11
SSC20687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
SSC20688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC20691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,0,21
SSC20692,0,0,0,12,6,0,0,3,0,3,0,0,0,0,8,25,0,0,0,0,0,0,0,0,0,0,0,0,36,16,3,61,14,40,3,8,3,6,9,184
SSC20693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3
SSC20694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
SSC20695,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,0,7,0,5,0,5,0,31
SSC20696,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,12,4,15,0,0,0,0,3,56
SSC20697,0,0,0,14,3,0,0,5,0,15,0,6,3,30,38,108,0,0,0,0,0,0,0,0,0,7,15,17,57,21,3,63,15,180,4,101,16,308,63,824
SSC20698,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,3,0,3,0,0,0,18
SSC20699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,23,3,9,0,7,0,4,5,66
SSC20702,0,6,0,60,29,5,3,19,0,43,0,12,10,59,134,316,4,3,4,0,0,0,0,0,4,13,34,62,412,114,30,405,59,952,22,346,66,743,181,3327
SSC20703,0,3,0,105,27,11,4,46,3,39,3,30,3,60,118,339,3,0,3,3,0,0,0,0,0,3,11,26,484,120,23,610,59,642,28,220,42,525,140,2890
SSC20704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
SSC20705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20707,0,0,0,109,31,3,3,29,0,12,0,3,0,8,42,130,3,0,0,0,0,3,0,0,0,0,3,11,273,32,11,363,36,244,3,49,13,78,48,1150
SSC20708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,13
SSC20710,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,43,3,20,0,5,4,9,5,103
SSC20711,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,19,0,15,0,0,0,4,3,57
SSC20712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20713,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,3,0,0,0,7,3,21
SSC20714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
SSC20715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20716,0,0,0,5,3,3,0,7,0,0,0,0,0,0,7,29,0,0,0,0,0,0,0,0,0,0,0,0,27,25,0,59,10,29,0,13,5,12,10,188
SSC20717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,13
SSC20718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,5,0,0,0,0,0,28
SSC20719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,3,0,0,0,0,0,22
SSC20721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,3,0,6,0,0,0,26
SSC20722,0,3,0,105,3,0,0,4,0,5,0,0,0,0,21,39,0,0,0,0,0,0,0,0,0,0,0,5,48,8,0,74,12,54,0,15,3,16,24,260
SSC20723,0,3,0,62,9,4,3,22,8,31,3,19,0,38,93,238,0,0,0,0,0,0,0,0,0,11,15,26,383,79,35,408,60,541,20,198,46,414,107,2292
SSC20724,0,0,0,20,14,3,0,14,0,9,0,3,0,10,15,60,0,0,0,0,0,0,0,0,0,4,3,6,135,23,3,252,23,110,6,38,3,51,16,667
SSC20725,0,0,0,29,15,4,3,12,0,21,0,11,5,28,47,149,0,0,3,3,0,0,0,0,0,0,8,16,193,37,13,258,32,281,6,79,29,200,59,1192
SSC20726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
SSC20729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC20730,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,24,0,7,0,3,3,9,0,64
SSC20731,0,0,0,9,4,0,0,3,0,0,0,0,0,3,8,21,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,107,10,41,3,6,0,11,9,240
SSC20732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,17
SSC20733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20735,0,0,0,0,0,0,0,5,0,0,0,5,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,16,0,10,3,11,4,60
SSC20736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5
SSC20737,0,0,0,68,12,0,0,7,7,13,0,10,3,12,46,111,0,0,5,0,0,0,0,0,3,0,7,18,337,44,18,313,56,297,15,82,20,102,61,1351
SSC20738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4
SSC20739,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,17,0,7,0,4,0,6,3,41
SSC20740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,15
SSC20741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20742,0,0,0,16,0,3,0,6,0,4,0,0,0,3,10,27,0,0,0,0,0,0,0,0,0,0,4,9,40,12,3,56,9,37,0,6,3,21,15,201
SSC20743,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,16,0,5,0,0,0,4,3,46
SSC20744,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,4,0,18
SSC20745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,7,0,9,0,3,0,0,3,27
SSC20746,0,3,0,303,35,10,0,56,0,21,0,4,0,7,74,222,3,0,0,8,3,0,0,0,0,3,3,19,431,69,9,753,67,329,16,46,15,53,82,1873
SSC20747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,3,0,10
SSC20748,0,0,0,28,9,0,0,13,0,4,0,0,0,8,15,48,0,0,0,0,0,0,0,0,0,0,0,7,61,10,5,103,10,74,4,19,5,31,19,339
SSC20749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,7
SSC20750,0,0,0,5,0,0,0,4,0,3,0,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,34,3,29,3,9,0,17,7,139
SSC20751,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,0,0,3,0,17
SSC20752,0,3,0,188,32,3,0,36,0,23,3,4,4,12,50,160,3,0,0,4,0,3,0,0,0,0,3,23,358,54,10,540,44,243,16,60,19,99,59,1495
SSC20753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,7
SSC20754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13
SSC20755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,17
SSC20756,0,0,0,6,3,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,12,0,9,0,0,0,3,4,45
SSC20757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20758,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,0,5,0,0,0,0,0,19
SSC20759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SSC20760,0,0,0,118,8,0,0,5,0,3,0,0,3,3,49,61,0,0,0,0,0,0,0,0,0,0,0,3,142,11,9,95,18,219,5,29,9,62,49,645
SSC20761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SSC20763,0,0,0,3,5,0,0,0,0,0,0,3,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,27,0,9,0,4,0,4,5,79
SSC20764,0,0,0,3,3,0,0,3,0,0,0,0,0,0,8,17,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0,46,4,16,3,7,0,12,8,120
SSC20765,0,14,0,360,37,13,3,38,5,32,0,12,3,30,160,323,0,0,0,0,0,0,0,0,0,5,4,23,455,132,25,618,68,533,29,162,31,343,170,2565
SSC20766,3,15,0,586,48,16,8,55,6,45,0,22,9,40,226,467,8,0,6,5,0,0,0,0,0,0,9,29,742,201,32,1114,98,941,31,289,48,461,240,4197
SSC20767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,3,0,21
SSC20768,0,5,0,381,30,8,0,36,3,18,0,9,0,14,92,225,3,0,3,4,3,0,0,0,0,4,4,30,329,86,15,557,53,360,14,88,13,146,97,1751
SSC20769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20770,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,11,0,9,0,0,0,0,0,31
SSC20771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,12,3,8,0,0,0,7,0,40
SSC20772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20773,0,3,0,242,38,6,3,57,4,24,0,3,3,13,135,283,4,0,6,19,0,0,0,0,0,0,7,40,631,95,30,1263,172,721,36,98,49,118,144,3369
SSC20774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,8
SSC20775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,13
SSC20777,0,0,0,4,13,0,0,11,0,18,0,5,8,15,43,102,0,0,0,0,0,0,0,0,0,4,3,11,101,25,3,121,13,273,11,98,24,228,49,951
SSC20778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC20779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,11
SSC20781,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC20782,0,3,0,37,4,4,3,13,4,4,0,3,0,3,20,58,0,0,0,0,0,0,0,0,0,0,0,7,68,29,6,177,24,102,4,39,0,45,25,524
SSC20783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20784,0,3,0,60,19,6,0,27,0,15,0,4,3,5,61,133,4,0,3,3,3,0,0,0,0,3,3,22,192,62,7,456,55,289,26,65,16,91,73,1319
SSC20785,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,5,0,3,0,0,0,3,0,21
SSC20786,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,17,0,3,0,0,0,0,0,40
SSC20787,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,5,3,0,8,0,4,0,42
SSC20788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC20789,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,4,0,3,0,3,0,28
SSC20790,0,0,0,20,3,0,0,4,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,15,7,10,0,0,3,4,0,64
SSC20791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
SSC20792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,8,0,5,0,3,5,29
SSC20793,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,3,0,3,0,23
SSC20794,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,3,4,0,0,0,0,0,15
