SSC_CODE_2016,P_Mng_0,P_Mng_1_15,P_Mng_16_24,P_Mng_25_34,P_Mng_35_39,P_Mng_40,P_Mng_41_48,P_Mng_49over,P_Mng_hours_NS,P_Mng_Tot,P_Pro_0,P_Pro_1_15,P_Pro_16_24,P_Pro_25_34,P_Pro_35_39,P_Pro_40,P_Pro_41_48,P_Pro_49over,P_Pro_hours_NS,P_Pro_Tot,P_TTW_0,P_TTW_1_15,P_TTW_16_24,P_TTW_25_34,P_TTW_35_39,P_TTW_40,P_TTW_41_48,P_TTW_49over,P_TTW_hours_NS,P_TTW_Tot,P_CPS_0,P_CPS_1_15,P_CPS_16_24,P_CPS_25_34,P_CPS_35_39,P_CPS_40,P_CPS_41_48,P_CPS_49over,P_CPS_hours_NS,P_CPS_Tot,P_CA_0,P_CA_1_15,P_CA_16_24,P_CA_25_34,P_CA_35_39,P_CA_40,P_CA_41_48,P_CA_49over,P_CA_hours_NS,P_CA_Tot,P_Sal_0,P_Sal_1_15,P_Sal_16_24,P_Sal_25_34,P_Sal_35_39,P_Sal_40,P_Sal_41_48,P_Sal_49over,P_Sal_hours_NS,P_Sal_Tot,P_MOD_0,P_MOD_1_15,P_MOD_16_24,P_MOD_25_34,P_MOD_35_39,P_MOD_40,P_MOD_41_48,P_MOD_49over,P_MOD_hours_NS,P_MOD_Tot,P_Lab_0,P_Lab_1_15,P_Lab_16_24,P_Lab_25_34,P_Lab_35_39,P_Lab_40,P_Lab_41_48,P_Lab_49over,P_Lab_hours_NS,P_Lab_Tot,P_ID_NS_0,P_ID_NS_1_15,P_ID_NS_16_24,P_ID_NS_25_34,P_ID_NS_35_39,P_ID_NS_40,P_ID_NS_41_48,P_ID_NS_49over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_15,P_Tot_16_24,P_Tot_25_34,P_Tot_35_39,P_Tot_40,P_Tot_41_48,P_Tot_49over,P_Tot_hours_NS,P_Tot_Tot
SSC20786,0,0,0,3,6,3,3,26,0,48,0,3,8,3,3,0,0,5,0,19,0,0,0,0,3,3,4,3,0,17,0,3,3,0,3,4,0,0,0,11,0,0,3,0,0,0,3,3,0,15,0,0,0,4,0,0,0,0,0,9,0,0,0,0,3,0,5,9,0,16,0,4,5,0,6,8,0,3,0,26,0,0,0,0,0,0,0,0,4,6,3,14,18,16,28,22,20,52,7,169
SSC20787,0,4,0,3,4,4,3,22,0,38,4,7,4,4,4,6,0,0,0,26,0,3,4,3,7,9,4,4,0,34,0,4,4,0,0,0,3,0,0,6,0,6,0,5,3,0,0,0,0,18,0,3,0,0,0,0,0,0,0,6,0,0,0,0,4,3,0,0,0,13,3,3,4,3,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,5,26,22,20,22,31,8,32,3,167
SSC20788,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,3,0,17
SSC20789,0,0,6,0,0,3,0,20,3,31,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,10,0,0,0,0,3,0,0,3,0,5,0,0,4,0,4,8,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,9,12,3,10,12,0,38,6,85
SSC20790,3,0,0,5,3,10,0,13,0,47,3,14,14,9,14,15,9,15,0,99,0,3,0,0,11,10,4,8,3,34,0,7,3,3,4,0,0,0,0,25,0,3,0,3,8,6,0,0,0,21,0,8,3,3,3,3,0,0,0,23,0,0,0,0,0,3,0,0,0,3,0,3,4,3,0,3,0,0,0,15,0,0,0,0,0,3,0,0,0,6,9,39,29,29,42,52,17,42,4,265
SSC20791,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,4,0,18
SSC20792,0,0,0,0,0,3,3,4,0,12,0,3,0,11,4,5,3,3,0,38,0,0,0,0,4,3,0,4,0,13,8,0,0,3,0,0,4,0,0,15,0,0,3,0,3,3,0,0,0,12,0,0,0,6,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,15,12,19,9,19,8,14,3,105
SSC20793,0,0,3,0,3,3,0,3,0,12,0,8,3,3,3,0,0,0,0,19,0,0,0,5,9,3,0,0,0,18,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,5,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,5,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,11,14,13,11,3,13,0,75
SSC20794,0,0,0,0,0,3,0,17,0,26,0,0,0,0,0,3,3,3,0,14,0,0,0,0,3,0,4,0,0,9,0,3,0,4,0,0,0,0,0,12,0,0,0,3,3,0,0,0,0,9,0,3,3,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,6,6,11,21,15,9,23,3,92
SSC20795,0,3,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,3,0,0,15
SSC20796,10,21,18,16,26,48,31,55,3,225,12,32,46,43,63,55,30,28,3,316,9,16,15,27,59,76,30,54,10,306,15,50,40,53,27,17,11,15,8,233,11,29,42,32,40,34,8,20,3,219,9,59,39,35,16,16,4,13,4,191,6,5,5,7,12,20,17,24,3,93,9,35,26,15,21,20,8,9,3,146,0,3,7,0,0,5,0,3,9,28,80,260,233,221,274,295,138,219,50,1761
SSC20797,0,0,0,0,0,3,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,21
SSC20798,0,11,3,5,4,7,0,28,0,59,0,0,0,4,0,0,0,0,0,7,3,6,3,5,4,4,0,3,0,28,0,0,3,0,0,0,0,0,0,14,4,3,4,0,0,0,0,0,0,21,3,3,7,0,0,0,0,0,0,15,0,0,0,0,3,0,0,7,0,10,3,4,4,3,0,0,0,4,0,32,0,0,0,0,0,0,0,0,0,0,14,32,29,21,17,22,6,43,3,190
SSC20799,0,3,0,3,0,0,0,8,3,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,4,4,15,3,48
SSC20800,3,0,0,3,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,8,0,17
SSC20801,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,8,0,7,3,0,0,0,20
SSC20802,0,0,0,0,0,4,0,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,17,0,28
SSC20803,0,3,7,4,6,17,10,43,0,91,3,11,11,14,9,7,8,3,0,61,0,3,7,6,6,12,6,11,0,50,0,4,6,3,0,3,3,3,0,30,0,12,10,0,3,7,0,3,0,33,0,0,0,0,0,3,0,7,0,12,0,0,0,0,3,3,0,0,0,9,0,6,3,3,0,8,0,0,0,22,0,0,0,0,0,0,0,3,3,5,10,43,37,28,31,55,32,63,3,308
SSC20804,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,7,0,17
SSC20805,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,11
SSC20806,0,0,0,3,0,0,0,6,0,14,0,5,4,0,3,3,3,0,0,13,3,3,0,0,8,5,0,3,3,22,0,3,0,0,3,0,0,0,0,11,0,3,4,3,3,3,0,0,0,17,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,6,3,3,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,3,8,24,16,15,18,13,6,19,5,120
SSC20807,0,3,0,3,0,7,0,8,0,24,4,3,0,3,3,0,0,0,0,22,0,3,0,4,6,5,6,0,0,27,0,7,4,9,8,5,0,0,0,31,0,7,3,5,3,4,0,4,0,21,0,6,6,6,6,0,0,3,0,28,0,0,6,3,0,4,7,0,0,17,3,3,6,3,12,7,3,6,0,49,0,0,0,0,0,0,0,0,0,3,8,28,37,30,39,38,16,27,4,221
SSC20808,0,3,0,3,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,3,3,5,5,0,14,0,38
SSC20809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC20810,3,4,0,3,5,3,0,5,0,22,0,6,7,7,11,12,3,9,0,53,0,3,3,3,5,7,5,12,0,45,0,6,3,3,3,0,3,3,0,28,3,0,4,4,10,0,3,4,0,25,0,8,0,0,0,0,0,0,0,10,0,0,0,3,0,3,0,0,0,6,0,7,0,3,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,3,8,29,21,25,36,30,18,29,5,199
SSC20811,0,0,0,0,0,6,4,11,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,6,11,0,39
SSC20812,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,14
SSC20813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20814,0,0,0,0,0,0,0,3,0,9,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,10,0,3,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,13,10,6,7,11,0,7,0,53
SSC20815,0,0,0,0,0,4,0,8,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,12,3,21
SSC20816,3,8,3,3,10,10,7,23,0,58,8,7,11,10,11,14,12,13,0,82,6,3,3,5,3,21,7,5,0,54,3,3,8,17,5,6,3,10,0,53,4,7,8,6,10,12,0,3,0,53,5,9,6,5,14,8,4,3,0,47,0,0,0,0,7,4,0,5,0,21,6,8,13,9,7,3,0,3,4,56,0,0,3,0,0,0,0,0,4,5,36,47,56,58,67,68,33,58,7,434
SSC20817,5,9,12,8,32,38,28,55,0,182,8,23,39,43,74,50,33,33,3,312,9,21,23,35,82,96,51,49,5,374,19,68,50,67,46,21,17,18,9,311,14,31,26,40,74,40,24,16,5,274,11,71,36,32,39,25,6,11,3,240,4,9,7,12,46,30,10,44,3,180,19,88,37,36,59,49,24,14,4,335,0,3,0,4,0,4,0,0,18,34,101,319,239,275,452,359,204,233,49,2236
SSC20818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC20819,3,9,17,23,32,76,33,151,3,348,12,71,82,102,96,144,79,175,3,768,3,3,7,18,16,39,11,32,0,133,3,50,27,16,6,13,0,3,0,123,5,60,54,39,43,46,17,28,4,305,5,70,26,18,12,33,8,21,5,194,0,4,5,3,4,0,0,3,0,14,3,22,9,6,3,14,0,7,0,67,3,3,0,0,0,6,0,0,11,24,46,290,226,225,213,373,158,427,23,1976
SSC20820,0,0,0,0,0,0,0,8,0,12,0,0,0,0,7,3,0,0,0,12,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,6,0,6,9,3,0,11,0,44
SSC20821,0,3,3,8,3,9,4,6,0,36,3,3,4,8,8,6,8,7,0,48,3,4,3,0,14,14,11,9,3,56,7,7,11,15,8,6,0,0,0,49,4,8,8,7,10,9,0,3,0,52,5,17,7,3,3,8,3,3,0,51,0,3,0,0,5,7,5,8,0,33,3,16,16,14,16,12,5,4,0,85,3,3,0,3,0,0,0,0,3,14,22,59,52,65,66,66,36,46,8,423
SSC20822,3,4,10,7,15,16,8,27,3,97,9,21,21,24,42,49,10,24,0,194,0,6,6,9,42,39,15,15,0,136,3,21,19,30,16,12,3,5,4,117,3,12,11,15,28,7,11,4,0,110,7,31,12,16,20,6,6,3,0,112,0,7,5,3,12,9,9,18,0,67,3,20,14,10,21,10,9,3,9,99,0,0,0,0,0,9,0,0,0,13,27,127,95,117,209,166,81,116,13,947
SSC20823,7,13,14,15,35,55,42,73,3,260,32,29,90,76,102,112,82,70,3,593,7,17,18,24,64,55,32,37,5,262,19,51,34,37,26,36,19,11,5,240,3,31,38,45,52,39,20,13,3,247,4,61,34,32,20,10,7,16,4,187,6,0,5,4,20,15,16,18,5,87,3,44,28,18,22,26,3,14,3,154,0,3,0,3,6,8,0,4,7,31,80,252,265,245,350,351,231,259,34,2059
SSC20824,17,24,32,29,57,110,96,220,11,596,51,112,81,116,203,324,206,347,12,1461,3,3,7,13,19,36,10,23,0,113,6,44,35,23,30,24,24,25,6,217,18,30,36,42,71,88,18,44,3,353,3,21,20,22,19,26,16,22,0,161,3,3,3,3,3,0,0,3,0,21,3,11,19,3,6,3,0,12,3,61,3,3,3,4,5,12,3,10,8,46,110,249,237,245,421,639,381,695,44,3025
SSC20825,0,0,0,0,3,11,7,18,0,35,0,0,0,0,0,3,0,13,0,17,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,17,8,37,0,69
SSC20826,0,3,0,0,0,3,0,0,0,9,0,0,3,0,0,3,0,0,0,6,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,8,3,10,3,11,0,41
SSC20827,6,4,0,4,6,10,7,5,0,43,3,4,9,7,0,3,0,9,0,43,3,8,3,3,21,22,5,7,0,79,3,8,6,17,4,3,0,0,0,43,4,8,3,7,9,5,0,3,0,36,3,6,6,3,5,3,3,3,0,36,0,3,0,4,10,3,3,9,0,35,0,13,7,10,13,6,0,5,0,43,0,0,0,0,0,0,0,0,0,5,20,56,38,57,73,53,21,40,9,366
SSC20828,0,0,0,0,0,0,0,5,0,6,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,19
SSC20829,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,0,8
SSC20830,3,11,9,14,13,27,16,45,0,149,7,11,26,28,43,31,25,26,0,193,3,7,10,13,36,35,19,38,3,151,10,15,18,26,11,14,5,9,0,104,7,14,17,25,26,18,10,12,0,128,9,40,16,14,18,18,12,9,0,130,0,0,4,0,8,10,6,14,0,42,9,21,13,19,22,9,9,11,0,116,6,0,0,3,0,4,0,0,9,22,48,121,107,144,182,165,97,154,12,1042
SSC20831,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,9,0,0,0,3,0,0,0,0,0,5,0,3,0,7,4,3,0,0,0,19,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,6,3,13,7,12,4,8,0,63
SSC20832,23,25,30,44,99,145,90,262,3,728,39,71,108,145,166,199,110,130,8,966,31,36,41,75,220,224,140,164,17,939,55,147,130,167,144,87,52,50,9,851,23,91,76,105,157,90,34,40,5,623,46,206,106,108,87,76,42,57,12,744,17,24,27,33,68,70,54,92,7,388,34,182,85,110,157,90,74,83,15,833,10,5,3,4,4,3,7,3,42,88,276,790,600,795,1102,986,602,880,122,6162
SSC20833,0,0,5,10,4,8,4,16,3,44,0,7,10,3,0,5,3,0,0,35,0,0,0,10,6,15,11,11,0,55,0,0,5,3,0,4,0,0,0,19,0,6,7,3,4,3,0,3,0,33,0,10,3,3,3,0,6,0,0,28,0,0,3,6,0,6,0,0,0,17,3,8,4,0,5,8,0,0,0,30,0,0,0,0,0,0,0,0,0,5,7,29,38,34,30,53,27,35,10,260
SSC20834,4,3,0,0,8,4,3,20,3,40,3,0,4,4,6,0,3,8,0,23,0,3,0,0,4,10,3,10,0,37,0,5,3,4,3,4,0,0,3,25,0,3,5,4,5,7,3,5,0,24,0,9,9,3,3,0,0,0,0,19,6,0,0,0,3,0,3,3,0,18,0,5,6,3,8,5,3,4,3,31,0,0,0,0,0,0,0,0,0,0,17,32,28,15,34,30,19,42,6,229
SSC20835,0,3,0,3,3,3,4,43,0,65,0,3,0,0,3,0,0,3,0,7,0,0,0,0,0,3,0,6,0,9,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,3,0,3,0,15,4,6,9,8,8,63,3,116
SSC20836,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,3,0,9,8,3,6,13,3,44
SSC20837,4,7,6,0,3,19,18,26,0,85,6,3,20,17,19,19,9,18,0,105,0,3,0,15,14,40,16,28,0,117,3,15,9,8,11,10,7,3,0,59,6,13,22,21,11,12,3,9,0,99,3,15,12,0,5,4,0,7,0,43,0,0,3,7,4,5,4,10,0,34,0,7,3,5,9,3,4,0,0,41,0,0,0,0,0,0,0,3,7,14,21,64,77,79,75,106,57,97,11,595
SSC20838,4,9,3,9,5,14,8,42,4,95,0,10,8,10,5,6,6,7,0,52,3,6,3,3,13,7,0,4,4,47,9,3,3,12,3,3,4,3,0,39,0,9,8,11,6,8,0,3,0,37,0,4,3,3,5,5,0,4,0,23,0,3,0,0,8,9,0,9,0,32,3,15,3,5,7,8,7,6,0,50,0,0,0,0,0,0,0,0,0,3,20,50,30,54,53,62,20,76,13,382
SSC20839,0,0,0,0,0,3,0,10,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,8,3,4,4,3,3,17,0,43
SSC20840,0,0,0,0,3,4,0,5,0,13,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,9,8,5,5,7,0,12,0,40
SSC20841,3,0,0,0,0,0,0,5,0,20,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,5,6,8,9,5,4,3,13,0,52
SSC20842,7,8,18,20,51,98,80,140,3,432,28,54,79,90,120,157,62,128,0,719,5,15,29,35,93,106,57,77,3,417,11,66,49,49,29,40,24,15,3,285,10,47,51,68,105,88,32,33,3,440,4,76,30,26,43,34,30,22,3,270,3,8,3,7,36,26,8,18,4,114,5,40,14,24,18,30,6,19,3,164,0,4,4,3,12,6,0,7,13,47,76,317,279,323,506,581,306,460,30,2887
SSC20843,0,0,3,0,0,0,0,7,0,11,0,3,3,4,3,3,3,3,0,20,0,3,3,0,0,3,0,7,0,18,0,0,3,0,0,0,0,0,0,4,0,0,3,3,0,0,0,3,0,11,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,3,15,18,8,11,16,7,19,0,88
SSC20844,0,0,0,4,6,12,8,16,0,45,3,0,3,3,3,3,3,3,0,31,0,3,5,7,14,15,3,7,0,55,3,3,16,9,9,12,0,14,3,67,0,7,7,6,4,3,5,3,0,27,0,13,7,3,4,0,3,0,0,33,0,3,0,3,3,0,0,4,0,13,3,11,9,11,12,8,0,0,3,49,0,0,0,0,0,0,0,0,3,9,11,48,45,38,58,48,27,52,12,340
SSC20845,0,0,3,3,0,3,0,10,0,17,0,3,0,4,0,0,0,0,0,12,0,0,0,3,0,0,0,3,0,9,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,5,0,10,3,5,0,0,3,4,0,0,0,21,0,0,0,0,0,0,0,0,3,7,8,16,8,11,10,12,3,24,3,92
SSC20846,0,4,0,0,0,4,3,3,0,16,0,0,6,7,4,7,0,3,0,25,0,3,3,0,7,10,3,3,0,37,3,4,0,3,5,3,3,4,0,21,0,0,0,0,0,6,3,0,0,15,0,0,3,0,4,3,3,0,0,13,0,0,3,0,3,3,0,4,0,13,0,7,6,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,20,23,7,28,39,15,16,0,158
SSC20847,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,6,5,5,0,26
SSC20848,0,0,4,3,0,0,0,8,0,16,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,12,0,32
