SA1_7DIGITCODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
2137108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,3,0,4,0,0,0,23
2137109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,8,0,0,0,4,3,20
2137110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,9,3,13,0,3,0,7,0,48
2137111,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,9,0,13,0,3,0,0,4,41
2137112,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,4,0,3,4,31
2137113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,5,0,3,0,7,0,26
2137114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,18,0,8,0,0,0,4,0,43
2137115,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,16,3,14,0,3,0,4,0,59
2137116,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,0,7,0,3,0,3,0,27
2137117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,17,0,9,0,0,0,8,6,49
2137118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,14,0,7,0,0,0,3,0,40
2137119,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,9,3,12,3,0,0,3,3,45
2137120,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14,3,6,0,4,0,0,0,41
2137121,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,11,0,10,0,0,0,7,3,49
2137122,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,26,0,4,0,7,5,0,0,53
2137123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,17
2137124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,9,0,6,0,3,3,0,3,30
2137125,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,3,7,3,3,0,4,0,41
2137126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,7,0,0,0,3,0,22
2137127,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,3,9,0,0,0,8,0,35
2137128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,0,11,0,0,0,3,3,35
2137129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7,0,3,0,9,0,32
2137130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,6,0,3,0,3,0,30
2137131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,11,0,4,0,9,0,43
2137132,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,9,0,4,0,0,8,39
2137133,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,10,0,6,0,0,0,4,0,31
2137134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,22,3,15,0,0,0,7,3,52
2137135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,3,0,0,0,0,5,13
2137136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,7,0,5,0,6,0,30
2137137,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,17
2137138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,5,0,0,0,0,4,28
2137139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,3,0,0,0,5,0,32
2137140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,4,0,0,0,17
2137141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,0,0,0,0,19
2137142,0,0,0,4,0,0,0,6,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,18,4,10,3,0,0,0,5,70
2137143,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,21,3,5,0,3,3,3,3,51
2137144,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,10,0,0,0,3,0,36
2137145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,12,0,0,0,4,0,34
2137146,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,12,3,8,0,6,0,10,3,53
2137147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,18,3,8,0,0,0,3,0,46
2137148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,24,0,11,0,0,0,6,3,51
2137149,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,0,0,0,6,0,36
2137150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,11,6,5,0,0,0,0,0,28
2137151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,11
2137152,0,0,0,10,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,13,3,3,0,0,0,3,5,41
2137153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,9,0,0,0,0,3,17
2137154,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,0,8,0,0,0,3,4,32
2137155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9
2137201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,13,0,0,0,4,0,39
2137202,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,20,0,12,0,5,3,11,0,54
2137203,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,9,0,0,0,5,0,26
2137204,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,17,7,13,0,0,0,3,0,46
2137205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,12,0,3,0,9,0,39
2137206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,18,0,7,0,3,0,10,0,47
2137207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,10,0,0,0,5,3,35
2137208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,3,0,4,0,7,0,32
2137209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2137210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,9,0,24
2137212,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,19,0,7,0,3,0,3,3,43
2137213,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,18,4,16,0,3,0,9,0,53
2137214,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,4,9,0,7,4,9,0,44
2137215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,16,4,15,0,3,0,5,6,54
2137216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,13,0,0,0,5,0,36
2137217,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,17,0,3,0,3,3,43
2137218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,14,0,15,0,3,3,0,3,52
2137219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2137220,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,12,0,4,0,3,0,43
2137221,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,3,9,0,3,0,3,0,38
2137222,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,3,8,3,4,0,5,0,39
2137223,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,3,11,3,0,0,4,0,30
2137224,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,7,0,4,0,6,3,37
2137225,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,11,0,3,0,9,4,40
2137226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,10,0,5,0,6,0,45
2137227,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,10,0,3,21,6,14,0,4,0,8,4,64
2137228,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,4,0,0,3,3,4,25
2137229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,0,14
2137230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,0,6,4,26
2137231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,3,8,0,0,0,3,3,33
2137232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,7,0,3,0,8,0,7,3,38
2137233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,4,12,0,4,0,13,3,42
2137234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,0,4,0,9,4,34
2137235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,7,0,0,0,4,3,26
2137236,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,0,11,0,0,3,3,3,48
2137237,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,14,3,7,0,3,0,0,0,31
2137238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,3,0,3,0,27
2137239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,10,0,8,0,0,0,3,0,36
2137240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,16,0,11,0,3,0,6,0,52
2137241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,6,0,0,0,7,3,34
2137242,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,3,0,9,0,27
2137243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,5,0,26
2137244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,3,0,15
2137245,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,9,0,5,0,5,0,37
2137246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,18,0,3,0,7,0,40
2137247,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,10,0,10,0,3,0,3,0,49
2137248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,4,4,20
2137301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,19,5,13,0,0,0,0,7,57
2137302,0,0,0,20,3,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,22,0,8,0,0,0,3,11,61
2137303,0,0,0,20,6,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,27,0,9,0,0,0,3,3,73
2137304,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,21,0,7,0,3,0,3,3,58
2137305,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,17,0,6,0,0,0,0,3,31
2137306,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,11,0,4,0,3,0,0,0,35
2137307,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,3,0,3,0,3,0,34
2137308,0,0,0,6,0,0,0,4,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,37,5,12,0,3,3,3,3,84
2137309,0,0,0,5,3,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,24,4,11,0,0,0,4,4,71
2137310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,18,3,10,0,0,0,3,3,50
2137311,0,0,0,6,0,0,0,4,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,33,8,12,3,0,0,6,3,91
2137312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,0,3,0,3,0,4,3,40
2137313,0,0,0,3,0,0,0,3,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,14,0,9,0,0,0,3,9,51
2137314,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,7,0,0,0,0,3,29
2137315,0,0,0,10,0,0,0,3,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,22,0,8,3,4,0,4,7,67
2137316,0,0,0,14,7,0,0,6,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,27,4,11,0,0,0,5,3,71
2137317,0,0,0,17,0,0,0,0,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,24,0,4,0,3,0,4,6,52
2137318,0,0,0,16,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,23,0,7,0,3,0,5,0,55
2137319,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,17,0,0,0,3,0,0,3,39
2137320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,5,0,0,0,3,0,22
2137321,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,23,0,10,0,0,0,3,3,40
2137322,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,14,4,3,29,0,13,0,5,0,4,3,72
2137323,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,29,5,8,0,4,0,5,4,80
2137324,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,3,3,23,4,8,0,0,0,0,3,62
2137325,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,20,0,13,0,0,0,3,0,53
2137326,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,15,0,7,0,3,0,0,4,43
2137327,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,22,0,11,3,0,0,4,5,63
2137328,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,19,0,9,0,0,0,0,4,45
2137329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,14,0,0,0,0,0,3,3,39
2137330,0,0,0,8,0,0,0,3,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,32,3,12,0,0,0,3,4,60
2137331,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,27,7,15,5,3,0,3,0,70
2137332,0,0,0,9,6,0,0,3,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,26,0,10,0,3,0,4,0,67
2137333,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,4,7,0,0,0,0,0,28
2137334,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,23,0,6,0,0,0,0,0,47
2137335,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,25,4,9,0,3,0,3,0,59
2137336,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,26,3,13,3,4,0,3,3,65
2137337,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,19,0,4,0,0,0,0,0,34
2137338,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,25,0,5,0,0,3,0,9,58
2137339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137340,0,0,0,8,3,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,30,0,12,3,0,0,3,4,84
2137341,0,0,0,14,0,0,0,4,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,38,0,12,0,3,0,4,3,81
2137342,0,0,0,13,3,0,0,3,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,19,3,3,43,5,11,0,0,0,0,5,104
2137343,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,22,3,0,0,3,0,0,0,41
2137344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137345,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,12,0,11,0,0,0,3,0,35
2137346,0,0,0,4,0,0,0,7,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,26,0,12,0,3,0,4,3,55
2137401,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,19,3,7,3,0,0,10,3,52
2137402,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,33,3,24,0,5,0,0,3,80
2137403,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,5,0,3,0,3,0,39
2137404,0,0,0,5,0,0,0,3,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,18,4,14,0,0,0,0,5,62
2137405,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,21,3,3,22,0,11,0,0,0,3,3,63
2137406,0,0,0,4,0,0,0,7,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,33,3,11,3,0,0,3,3,70
2137408,0,0,0,5,0,0,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,23,3,8,0,3,0,3,3,66
2137409,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,24,0,10,0,0,0,4,3,60
2137410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,4,3,0,0,0,0,33
2137411,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,33,0,3,0,0,0,3,3,67
2137412,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,8,0,17,0,5,0,3,0,49
2137413,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,29,3,14,0,6,3,6,0,69
2137415,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,20,0,12,0,0,0,0,0,43
2137416,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,21,0,19,0,3,0,5,3,53
2137417,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,31,0,15,0,0,0,3,3,76
2137418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,17,0,5,0,0,0,0,0,38
2137419,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,0,14,0,3,0,0,0,46
