SA1_7DIGITCODE_2016,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
2105311,5,10,8,4,0,34,5,3,8,4,4,0,28,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,5,14,8,62,29,59,3,184
2105312,0,5,0,0,0,14,0,3,12,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,11,8,41,17,41,3,129
2105313,3,10,5,0,0,27,0,0,12,0,7,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,8,4,46,14,33,8,116
2105314,4,41,9,4,0,77,8,9,32,19,12,3,74,3,0,3,0,3,0,12,0,0,7,8,6,0,15,0,0,0,3,7,3,14,42,22,184,105,142,13,503
2105315,10,17,0,4,0,46,0,3,15,4,0,3,32,0,0,0,0,0,0,0,0,0,0,3,4,0,11,0,0,0,0,0,0,8,22,15,88,31,61,7,231
2105317,5,17,10,8,0,45,9,3,25,3,3,3,45,0,0,0,3,0,0,4,0,0,0,0,7,0,11,4,0,0,4,3,3,13,43,20,122,64,95,16,355
2105318,4,11,0,4,0,21,0,0,11,7,4,3,24,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,3,3,6,55,28,58,6,161
2105319,5,12,8,0,0,24,0,6,10,5,10,0,26,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,3,17,13,52,40,56,6,176
2105320,3,9,0,0,0,20,0,0,20,6,5,0,34,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,3,0,0,0,3,16,9,53,23,47,6,154
2105321,3,5,7,0,0,24,3,3,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,3,7,5,36,20,25,3,96
2105322,0,8,0,4,0,18,0,0,18,3,0,0,25,0,0,0,3,0,0,3,0,0,0,0,9,0,9,0,0,0,0,3,0,3,5,4,38,14,48,4,113
2105323,6,21,3,6,0,37,7,0,7,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,4,13,19,9,56,22,36,14,159
2105324,5,4,5,0,0,26,0,0,7,3,0,0,18,0,0,0,0,0,0,3,0,0,0,3,3,0,9,0,0,3,3,3,0,9,6,10,42,25,47,4,129
2105325,0,12,3,5,3,27,5,4,10,0,3,0,26,0,0,0,0,0,0,3,0,0,0,0,7,0,7,0,0,3,0,6,0,7,17,9,49,20,34,5,134
2105326,3,9,3,3,0,34,5,5,15,5,3,0,33,0,0,0,0,0,0,3,0,0,0,5,3,0,7,0,0,0,0,3,0,5,19,17,79,44,87,7,255
2105327,3,9,0,0,0,21,3,0,9,3,4,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,9,10,10,64,28,42,3,163
2105328,3,19,7,5,0,48,4,3,9,14,12,0,40,0,0,3,0,0,0,3,0,0,0,0,7,0,12,0,0,0,0,0,0,6,24,17,82,56,115,8,309
2105329,3,12,0,0,0,19,0,3,12,7,4,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,5,5,6,62,31,52,10,168
2105330,3,11,3,3,0,27,9,3,11,12,0,0,35,0,0,3,0,0,0,7,0,0,0,3,0,0,3,0,0,3,0,4,0,9,16,10,85,41,46,0,196
2105331,0,4,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,22,8,13,0,44
2105333,0,7,6,0,0,27,4,0,21,11,3,0,41,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,6,21,11,73,61,58,6,226
2105334,3,11,4,0,0,22,6,0,10,3,0,0,21,0,0,0,3,0,0,6,0,0,0,0,4,0,4,0,0,0,0,0,0,3,11,10,37,29,29,6,119
2105335,0,0,3,0,3,10,0,3,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,3,21,5,18,3,54
2105336,3,13,0,0,3,26,3,7,18,11,3,0,42,0,0,0,0,0,0,0,0,0,0,3,6,0,12,0,0,0,3,0,0,8,9,16,64,44,65,5,198
2105337,6,28,4,0,0,50,6,3,20,9,12,0,45,0,0,0,3,0,0,0,0,0,0,0,9,0,11,0,0,0,0,4,0,6,20,21,110,61,89,12,308
2105338,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9
2105401,0,0,0,0,0,3,0,0,3,0,3,0,10,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,19,15,37,10,81
2105402,4,0,0,0,0,9,0,0,3,0,0,0,7,0,0,0,0,3,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,4,4,9,40,3,61
2105403,0,7,3,0,0,16,0,0,7,4,3,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,6,14,17,35,5,75
2105404,3,3,3,7,0,12,0,0,6,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,18,13,41,3,83
2105405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2105406,0,5,3,4,0,15,0,0,12,3,6,3,29,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,3,3,0,7,7,11,25,41,58,11,149
2105407,3,3,4,3,0,9,0,0,6,0,4,0,9,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,14,27,7,76
2105408,0,4,0,0,0,7,3,3,3,0,3,0,14,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,3,4,5,22,15,50,10,106
2105409,7,9,3,4,0,16,3,0,4,0,3,0,11,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,6,19,11,51,12,105
2105410,0,5,4,9,0,16,3,0,4,3,11,0,14,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,3,0,22,19,48,7,106
2105411,3,9,0,5,0,16,0,0,0,3,3,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,14,19,44,3,85
2105412,3,13,0,0,0,19,0,0,3,3,5,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,3,25,11,39,4,87
2105413,0,6,0,6,0,12,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,6,0,0,16,13,31,6,67
2105414,3,7,0,0,0,10,3,0,3,3,3,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,4,7,11,30,0,59
2105415,0,3,3,5,0,8,0,3,11,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,5,30,16,59,8,119
2105416,5,3,3,9,0,18,0,0,4,3,3,0,5,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,4,3,8,17,15,41,4,82
2105417,3,3,3,4,0,12,0,0,7,7,9,3,20,0,0,0,0,0,0,3,0,0,0,0,4,0,9,0,0,3,0,0,0,5,3,4,27,20,72,11,150
2105418,9,6,0,5,0,21,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,9,32,0,62
2105419,6,6,4,6,4,25,0,0,3,0,5,0,14,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,6,15,7,54,8,97
2105501,3,9,0,0,0,12,0,0,4,6,3,0,7,0,0,0,0,7,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,3,16,17,63,7,111
2105502,4,4,3,0,0,11,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,21,9,18,3,71
2105503,0,0,0,3,0,7,0,0,0,3,5,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,3,7,0,9,16,34,4,67
2105504,0,3,0,0,0,3,0,0,3,3,5,0,14,0,0,0,0,3,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,11,5,41,3,59
2105505,3,4,0,0,0,9,0,0,3,3,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,13,19,3,51
2105506,4,0,3,3,0,12,0,0,15,5,13,0,37,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,7,19,9,46,12,97
2105507,0,3,0,3,0,10,0,0,4,3,0,0,4,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,17,11,34,8,68
2105508,0,11,3,9,0,20,0,3,11,3,5,0,19,0,0,0,0,4,0,8,0,0,0,0,6,0,6,0,0,0,0,3,3,5,0,3,21,19,60,6,116
2105509,0,0,0,0,0,7,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,5,12,18,3,48
2105510,0,4,0,0,0,3,0,0,0,9,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,11,12,25,4,58
2105511,4,0,4,0,0,7,0,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,5,3,4,12,11,39,3,73
2105512,3,5,6,0,0,19,0,3,3,5,5,3,24,0,0,0,0,0,0,3,0,0,0,0,3,0,9,0,0,0,0,0,3,6,13,6,31,35,46,11,144
2105513,0,9,3,3,0,11,0,4,3,6,6,0,17,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,3,0,4,0,8,17,21,47,6,109
2105514,0,3,3,3,0,10,0,0,8,3,3,0,13,0,0,0,3,5,0,13,0,0,0,0,5,0,6,0,0,0,0,0,0,10,3,0,21,21,57,9,115
2105515,0,9,3,0,0,14,0,0,3,4,7,0,11,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,3,4,0,0,10,5,10,38,30,51,9,143
2105516,3,7,5,0,0,16,0,0,3,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,3,0,10,5,4,23,23,40,10,110
2105517,0,0,0,0,0,4,0,0,0,3,8,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,3,0,6,0,6,8,9,31,3,63
2105519,4,3,0,0,0,6,0,0,3,5,3,0,11,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,32,15,33,3,91
2105520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105521,0,0,0,0,0,3,0,0,6,0,4,0,10,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,12,0,43
2105601,3,3,4,0,0,14,4,4,7,9,4,0,31,0,0,0,0,0,0,3,0,0,0,4,8,0,10,0,0,0,0,6,0,9,11,11,29,41,77,4,170
2105602,0,7,5,3,0,19,3,0,10,9,7,3,35,0,0,0,0,0,0,3,0,0,0,0,12,0,18,0,0,0,0,7,0,7,11,6,51,48,134,9,262
2105603,3,3,3,3,0,11,0,3,3,3,3,0,16,0,0,0,0,0,0,3,0,0,0,0,6,0,5,0,0,0,0,3,0,3,0,8,16,11,48,8,88
2105604,0,3,0,0,0,11,0,0,0,3,3,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,3,4,0,15,7,45,3,79
2105605,4,15,0,5,0,29,0,3,7,3,11,3,29,0,0,0,0,3,0,4,0,0,0,3,7,0,12,0,0,0,0,3,6,6,3,3,38,28,96,19,190
2105606,0,0,0,0,0,6,0,0,4,3,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,14,18,33,3,69
2105607,0,0,0,0,0,0,0,0,0,3,3,0,11,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,20,47,9,75
2105608,8,9,0,3,0,24,0,0,8,3,9,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,3,9,8,24,22,66,3,138
2105609,3,10,0,0,0,18,3,0,15,3,7,4,24,0,0,0,0,3,0,8,0,0,0,0,3,3,10,0,0,0,0,7,3,11,7,10,48,26,99,12,202
2105610,0,3,0,6,0,8,0,0,11,3,4,0,19,0,0,0,0,3,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8,4,32,31,56,4,136
2105611,0,0,0,0,0,7,0,0,3,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,9,10,52,3,81
2105612,0,3,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,10,7,28,0,42
2105614,0,5,3,0,0,11,4,0,3,3,10,3,18,0,0,0,0,0,0,3,0,0,0,3,3,0,7,0,0,0,0,3,0,4,8,3,19,30,55,4,117
2105615,3,3,0,0,0,11,0,0,6,7,3,3,21,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,8,0,12,4,4,22,35,89,10,175
2105616,3,6,7,3,0,22,0,0,6,10,3,0,17,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,3,4,0,0,6,3,6,37,32,69,0,148
2105617,3,9,3,7,0,22,0,4,3,6,12,0,24,0,0,0,0,3,0,6,0,0,0,0,9,0,15,0,0,0,0,5,0,8,5,13,27,27,87,6,160
2105618,3,3,0,5,0,8,0,0,4,8,3,0,12,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,3,0,0,3,0,3,13,24,61,3,109
2105619,4,6,3,3,0,10,0,0,12,3,11,3,29,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,8,0,0,9,7,4,30,30,85,13,161
2105620,3,11,4,3,0,20,0,0,11,6,3,0,27,0,0,0,0,0,0,4,0,0,0,0,11,0,15,0,0,0,0,0,4,9,11,10,32,43,94,14,189
2105621,0,6,0,0,0,17,0,0,7,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,4,5,19,12,64,0,109
2105622,0,3,0,0,0,9,0,0,0,0,3,0,3,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,36,5,59
2105623,3,0,3,0,0,5,0,0,3,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,6,0,3,7,15,43,7,72
2105624,4,6,0,4,0,15,0,0,5,3,5,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,3,4,4,21,15,30,8,78
2105625,3,0,3,5,0,13,0,0,5,7,6,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,5,0,3,6,19,52,10,95
2105626,0,0,0,3,0,8,3,0,0,3,3,0,11,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,4,0,6,4,3,5,22,77,6,116
2105627,0,0,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,3,0,3,0,4,12,9,37,3,69
2105628,3,4,3,10,0,19,0,0,3,8,3,0,16,0,0,0,0,3,0,3,0,0,0,0,3,0,5,0,0,0,0,3,0,4,6,3,12,27,44,8,105
2105629,0,0,0,0,3,6,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,7,5,15,27,3,59
2105630,3,4,3,3,0,20,0,3,10,9,0,0,15,0,0,0,5,0,0,5,0,0,0,0,5,0,4,0,0,0,0,0,0,3,4,5,25,28,74,13,143
2105631,3,0,0,0,0,6,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,3,3,11,13,42,7,76
2105632,3,14,0,0,0,20,0,0,7,9,7,0,21,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,35,24,85,3,155
2105633,10,5,0,4,0,12,0,0,0,0,12,0,16,0,0,0,0,6,0,6,0,0,0,0,0,0,4,0,0,0,0,8,0,10,0,10,8,16,66,7,110
2105701,3,3,0,0,0,6,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,3,0,4,3,3,16,3,40,9,73
2105702,3,3,0,0,0,9,0,0,7,5,3,0,12,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,3,3,3,6,19,19,36,7,90
2105703,3,3,0,3,0,10,0,0,3,3,7,0,15,0,0,0,0,0,0,4,0,0,0,5,3,0,8,0,0,0,3,4,0,10,3,7,26,27,75,11,142
2105704,0,17,0,4,0,25,3,0,5,8,3,0,20,0,0,0,3,0,0,4,0,0,0,0,8,0,12,0,0,0,0,6,0,8,6,5,47,36,77,10,186
2105705,4,5,7,3,0,15,0,3,7,7,6,0,28,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,3,14,3,18,4,13,43,61,125,26,265
2105706,0,0,0,0,0,3,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,7,20,3,44
2105707,0,8,0,3,0,19,0,0,7,3,0,0,20,0,0,0,0,0,0,4,0,0,0,3,7,0,12,0,3,0,0,7,0,7,3,3,41,27,68,3,151
2105708,5,8,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,17,12,14,0,61
2105709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105710,0,3,3,4,0,8,3,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,0,4,0,12,15,41,5,79
2105711,0,0,0,3,0,9,0,0,6,3,4,0,14,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,3,7,0,0,18,7,48,11,89
2105712,0,0,0,0,0,4,0,0,5,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,15,9,39,3,79
2105713,0,8,5,4,0,25,0,3,10,12,4,0,27,0,0,0,0,3,0,7,0,0,0,0,18,0,14,0,0,0,0,4,0,10,7,5,40,33,117,7,207
2105714,12,15,7,4,0,39,7,0,4,10,3,3,22,0,0,0,0,3,0,6,0,0,0,3,9,0,12,0,0,0,0,0,3,7,10,10,46,33,117,16,232
2105715,3,0,5,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,3,12,18,36,3,73
2105716,5,8,0,0,0,24,0,0,9,3,3,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,12,11,27,30,57,3,138
2105717,3,7,3,3,0,14,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,21,12,52,8,99
2105718,3,7,0,3,0,14,0,3,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,7,12,12,47,0,77
2105719,9,6,5,3,0,22,0,0,10,14,10,0,35,0,0,3,0,0,0,5,0,0,0,3,16,0,22,0,0,0,0,11,0,14,3,13,59,49,134,10,270
2105720,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,14,16,22,8,71
2105721,7,3,3,0,0,14,0,0,0,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,11,5,20,15,31,5,83
2105722,3,11,0,3,0,12,0,0,10,6,0,0,17,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,3,3,37,20,54,3,117
2105801,0,3,0,0,0,7,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,12,24,0,49
2105802,0,6,3,0,0,13,0,0,4,0,5,0,13,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,3,18,33,42,10,116
2105803,0,0,0,0,0,9,0,3,0,4,4,3,16,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,5,7,6,10,21,43,9,98
2105804,0,0,0,0,0,7,0,0,4,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,4,3,8,3,3,21,16,39,4,86
2105805,0,9,0,0,0,7,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,23,0,54
2105806,0,0,0,0,0,3,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,11,8,46,3,69
2105807,0,11,5,4,0,20,0,0,7,4,3,0,15,0,0,0,0,3,0,3,0,0,0,0,3,0,6,0,0,0,3,0,0,4,5,3,36,28,70,8,148
2105808,0,4,0,0,0,7,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,27,0,51
2105809,0,3,4,0,0,10,0,0,3,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,5,11,7,0,12,16,51,10,100
2105810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2105811,0,3,0,0,0,6,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,22,29,32,7,98
2105812,0,3,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,5,12,29,6,56
2105813,0,0,0,0,0,5,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,10,5,29,3,52
2105814,0,12,3,0,0,18,0,0,0,12,10,0,21,0,0,0,5,3,0,7,0,0,0,0,3,0,4,0,0,0,0,7,0,8,0,0,26,29,76,6,136
2105901,3,3,0,0,0,10,0,0,0,7,4,3,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,4,10,13,54,4,87
2105902,3,10,6,3,0,15,0,0,0,7,4,0,14,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,3,0,3,0,4,17,28,45,3,93
2105903,0,6,3,0,0,13,5,0,3,7,3,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,14,13,43,8,85
2105904,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,7,8,32,3,56
2105905,0,0,0,0,0,3,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,4,0,3,6,16,28,0,61
2105906,3,4,0,0,0,9,0,3,7,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,3,8,28,16,59,10,120
2105907,0,9,0,0,0,11,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,3,17,16,54,9,95
2105908,0,0,3,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,6,0,0,6,7,15,0,38
2105909,0,0,0,0,0,4,0,0,0,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,5,3,13,50,8,72
2105910,0,0,3,0,0,4,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,7,27,7,51
2105911,0,5,6,3,0,9,0,0,5,7,8,0,22,0,0,0,3,0,0,3,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,7,22,29,43,3,99
2105912,4,5,3,7,0,10,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,5,0,4,13,16,46,8,87
2105913,0,0,0,0,0,0,0,0,3,3,3,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,14,15,41,5,69
2105914,3,3,0,3,0,4,0,0,5,8,13,0,30,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,5,3,7,0,3,15,23,69,12,119
2105915,3,11,3,4,0,18,0,0,7,5,4,3,21,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,3,8,6,41,28,57,11,153
2105916,0,0,0,0,0,3,0,0,0,3,3,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,4,40
2105917,0,0,0,0,0,5,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,43,0,59
2106001,3,5,3,0,0,11,0,0,5,3,0,0,9,0,0,0,3,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,6,24,12,37,4,89
2106002,3,0,3,0,0,12,0,0,0,3,8,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,4,0,3,3,3,10,14,74,10,114
2106003,0,3,0,3,0,5,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,14,27,0,58
2106004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106005,4,10,3,0,0,13,0,4,3,4,6,0,20,0,0,0,0,3,0,4,0,0,0,0,8,0,8,0,0,0,0,3,0,8,0,9,25,25,88,15,167
2106006,0,3,0,0,0,14,0,3,4,4,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,5,28,20,46,4,101
