SA1_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
20102101014,0,3,4,3,8,0,3,0,0,25,0,0,3,5,5,3,0,0,0,19,0,3,3,5,6,5,3,6,0,25,0,0,4,3,3,9,0,0,0,22,0,0,0,0,5,6,4,0,0,18,0,0,0,3,4,4,0,0,0,11,0,0,0,7,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,3,8,8,5,0,0,27,30,18,29,37,58,71,65,25,3,331
20102101015,0,0,6,0,6,3,12,0,0,25,0,3,0,5,6,9,11,0,0,27,0,0,0,0,0,6,3,0,0,16,0,0,0,0,4,6,4,0,0,14,0,0,6,0,6,0,0,0,0,15,0,0,4,0,0,8,3,0,0,14,0,0,0,6,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,4,5,6,8,9,3,34,11,4,25,30,35,70,73,17,4,264
20102101016,0,0,0,5,0,7,3,0,0,14,0,0,3,0,4,8,3,0,0,21,0,0,3,6,5,4,3,0,0,23,0,0,0,4,0,0,4,0,0,10,0,0,3,4,3,3,0,0,0,17,0,0,0,4,4,0,0,0,0,11,0,0,0,0,6,0,3,0,0,7,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,3,5,4,3,3,5,0,25,9,4,20,41,39,39,63,20,9,248
20102101017,0,5,0,0,8,4,4,0,0,22,0,5,0,4,5,0,0,0,0,15,0,5,5,7,12,5,0,0,0,30,0,0,0,0,3,5,0,3,0,15,0,0,6,0,3,0,0,0,0,12,0,0,0,3,0,3,0,0,0,4,0,0,0,3,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,12,15,16,23,20,58,54,32,18,0,235
20102101018,0,0,0,5,5,12,0,0,0,23,0,3,3,10,8,8,0,0,0,28,0,5,5,3,4,7,0,0,0,27,0,0,4,4,9,4,9,5,0,20,0,0,3,0,0,3,3,3,0,9,0,0,0,5,0,0,0,3,0,10,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,10,0,0,0,5,0,5,3,0,0,23,20,18,21,40,40,66,54,20,3,285
20102101021,0,0,0,0,0,4,4,3,0,14,0,0,0,3,3,0,0,5,0,19,0,0,0,3,0,6,3,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,4,0,4,3,0,0,0,7,0,0,0,3,3,4,0,0,0,8,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,6,8,7,0,0,38,13,17,16,27,42,51,42,38,8,250
20102101022,0,4,0,3,0,0,0,0,0,14,0,7,0,4,0,4,4,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,5,8,3,0,0,24,3,12,14,23,22,35,35,28,5,176
20102101023,0,0,0,0,5,4,4,5,0,17,0,0,0,0,0,3,6,5,0,18,0,0,0,6,9,4,6,0,0,18,0,0,0,3,6,5,0,0,0,14,0,0,0,4,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,16,7,11,22,31,41,47,32,13,225
20102101024,0,7,4,8,0,3,0,0,3,22,0,0,3,6,7,8,6,0,0,34,0,0,4,11,9,4,0,0,0,30,0,0,3,7,4,7,0,0,0,15,0,0,3,0,4,3,0,0,0,8,0,0,6,0,4,3,0,0,0,18,0,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,3,8,8,5,35,18,13,26,55,60,78,70,35,15,361
20102101025,0,4,3,9,0,3,5,4,0,26,0,0,9,3,4,13,8,0,0,32,0,0,6,6,4,7,3,0,0,34,0,0,0,3,8,0,0,0,0,13,0,0,0,5,8,3,0,0,0,18,0,0,4,0,4,0,0,0,0,10,0,0,0,6,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,3,6,0,0,22,16,19,40,37,49,57,63,31,3,312
20102101101,0,0,6,4,6,11,7,0,0,30,0,4,4,6,4,7,3,3,0,22,0,0,0,0,8,6,6,0,0,32,0,0,3,0,4,5,3,0,0,23,0,0,7,6,3,0,6,0,0,27,0,0,0,3,5,7,0,0,0,15,0,0,0,9,14,9,0,0,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,3,10,5,0,0,0,19,3,4,0,0,3,0,8,0,0,24,23,20,27,55,91,79,80,25,4,405
20102101102,0,0,0,3,0,5,4,0,0,18,0,0,9,0,5,0,5,0,0,24,0,0,0,3,0,6,0,0,0,17,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,4,0,0,0,12,0,0,4,0,6,0,0,0,0,8,0,0,0,6,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,3,0,0,6,0,6,3,3,0,0,29,9,4,25,27,42,38,52,3,0,195
20102101103,0,3,0,4,7,4,3,0,0,25,0,0,4,3,9,4,9,0,0,27,0,0,8,9,5,5,3,0,0,26,0,0,9,8,3,3,7,0,0,28,0,0,5,4,3,0,0,0,0,13,0,0,3,8,0,4,0,0,0,14,0,0,4,7,6,5,0,0,0,17,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,4,3,0,0,9,4,0,0,3,0,0,3,6,0,24,17,10,36,54,34,47,61,15,9,283
20102101104,0,0,0,0,0,0,8,0,0,8,0,0,0,0,3,3,3,0,0,12,0,0,4,4,6,3,0,0,0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,3,4,0,0,0,0,12,0,0,0,4,4,0,0,0,0,4,0,0,0,3,5,4,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,8,0,0,4,4,0,6,8,3,0,29,11,3,20,35,40,32,43,11,3,210
20102101105,0,0,0,9,7,4,0,0,0,18,0,0,0,0,5,6,0,0,0,15,0,0,3,4,4,9,0,3,0,23,0,0,0,0,10,3,6,0,0,17,0,0,0,0,3,4,0,5,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,9,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,12,0,0,0,6,3,9,0,5,0,25,11,3,18,33,53,80,62,29,5,285
20102101106,0,0,0,0,3,4,8,4,0,26,0,0,3,0,4,14,8,0,0,32,0,0,3,10,5,8,8,3,0,37,0,0,0,6,8,4,0,4,0,32,0,0,0,5,10,8,3,3,0,25,0,0,7,4,0,5,0,0,0,14,0,0,0,0,3,13,0,0,0,20,0,0,0,0,5,0,3,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,3,0,3,5,3,0,0,24,5,14,24,47,61,95,104,43,7,408
20102101107,0,0,7,5,13,3,0,0,0,36,0,0,5,4,14,11,10,0,0,45,0,0,3,6,14,7,3,0,0,36,0,0,3,4,5,8,0,0,0,19,0,0,0,5,6,5,0,0,0,11,0,0,0,0,6,5,0,0,0,19,0,0,0,8,9,0,0,0,0,23,0,0,0,0,3,0,0,0,0,10,0,0,0,3,4,3,0,0,0,10,5,0,3,7,3,8,9,0,0,39,38,6,41,73,96,99,83,23,7,466
20102101108,0,0,0,0,4,6,10,0,0,16,0,0,0,4,3,3,0,0,0,19,0,0,3,0,4,10,3,3,0,19,0,0,6,3,0,3,3,0,0,18,0,0,0,0,3,4,0,0,0,13,0,0,0,0,8,5,0,0,0,6,0,0,3,4,6,6,0,0,0,19,0,0,0,0,0,4,0,0,0,4,0,0,0,5,0,9,0,0,0,9,6,0,6,4,6,3,5,5,0,26,9,3,17,30,46,51,54,27,7,237
20102101109,0,0,0,4,8,3,3,11,0,30,0,0,0,5,0,7,6,0,0,16,0,0,8,4,0,8,0,0,0,23,0,0,0,0,0,8,0,0,0,17,0,0,0,0,3,4,0,0,0,10,0,0,0,3,0,5,0,0,0,8,0,0,3,0,10,5,0,3,0,19,0,0,0,0,4,0,0,0,0,14,0,0,0,0,4,9,0,0,0,13,0,0,0,0,0,8,6,15,23,57,17,6,23,25,39,63,63,52,31,317
20102101110,0,0,6,0,4,14,0,3,0,22,0,3,5,8,5,3,5,0,0,30,0,7,4,8,6,10,0,0,0,38,0,0,0,5,3,9,9,0,0,27,0,0,0,6,3,5,6,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0,3,8,19,5,7,0,0,39,0,0,0,0,0,4,0,0,0,7,0,0,0,0,7,10,3,0,0,21,3,0,4,0,10,3,5,3,0,44,31,16,29,48,76,91,86,39,8,435
20102101111,0,0,0,0,0,6,3,0,0,7,0,0,0,0,9,3,3,0,0,20,0,0,0,3,9,8,0,0,0,25,0,0,3,4,9,6,4,0,0,15,0,0,0,5,3,3,5,0,0,15,0,0,0,4,4,0,0,0,0,6,0,0,0,3,5,5,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,6,0,0,0,11,8,7,20,26,49,65,51,27,8,255
20102101112,0,0,5,7,5,11,15,5,0,50,0,0,0,8,9,12,11,7,0,50,0,3,17,0,7,11,11,3,0,50,0,0,0,0,9,10,6,0,0,30,0,0,0,4,0,6,6,4,0,23,0,0,0,0,4,3,3,0,0,20,0,0,6,5,5,13,0,0,0,22,0,0,0,0,4,3,4,0,0,14,0,0,0,0,7,4,0,0,0,12,0,0,4,0,8,9,14,4,4,39,33,12,53,49,81,139,126,52,16,560
20102101113,0,4,0,7,11,12,5,6,0,41,0,3,5,9,10,11,6,3,0,52,0,0,4,6,12,16,3,0,0,41,0,0,0,5,11,7,0,0,4,27,0,0,0,5,6,7,4,0,0,27,0,0,0,4,4,4,0,0,0,11,0,0,0,7,10,4,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,5,5,8,5,28,33,7,40,54,93,87,92,31,13,452
20102101114,0,0,4,7,7,7,6,0,0,31,0,0,4,3,4,10,5,0,0,26,0,3,19,7,6,7,8,0,0,41,0,0,4,3,7,11,0,0,0,23,0,0,3,5,0,0,0,0,0,12,0,0,0,0,7,5,4,0,0,14,0,0,3,0,4,3,0,0,0,13,0,0,0,0,0,5,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,3,5,0,4,5,0,0,29,9,7,52,31,54,79,55,23,4,312
20102101115,0,3,0,3,0,10,12,6,0,37,0,0,0,0,11,6,9,0,0,28,0,0,3,5,3,8,0,5,0,26,0,0,3,3,6,0,0,0,0,17,0,0,0,3,6,5,0,0,0,19,0,0,0,5,3,3,0,0,0,12,0,0,0,9,4,9,4,0,0,25,0,0,0,0,0,4,0,0,0,4,0,0,0,5,3,9,0,0,0,17,4,3,4,7,11,5,16,16,12,68,13,7,28,55,54,86,91,59,37,432
20102101116,0,0,4,4,9,0,4,6,0,36,0,0,8,4,0,11,5,3,0,33,0,0,3,0,0,3,11,0,0,21,0,0,0,6,3,3,3,0,0,17,0,0,5,10,4,3,0,0,0,26,0,0,0,0,0,6,0,0,0,9,0,0,9,3,10,0,0,0,0,18,0,0,0,0,6,0,0,0,0,6,0,0,0,5,10,4,3,0,0,15,0,0,0,3,0,0,12,0,0,27,12,4,33,56,49,64,66,30,15,334
20102101117,0,0,4,0,3,9,4,0,0,22,0,3,0,4,4,10,6,0,0,29,0,0,5,8,11,8,4,0,0,33,0,0,6,7,4,4,0,0,0,16,0,0,0,0,9,4,5,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,9,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,3,4,7,4,5,0,27,11,11,31,37,47,69,57,19,11,295
20102101118,0,7,9,3,3,3,9,3,0,34,0,6,11,5,9,5,5,0,0,37,0,0,9,0,6,9,3,0,0,29,0,0,5,0,6,4,0,0,0,20,0,0,5,0,9,6,0,0,0,21,0,0,0,0,3,3,3,0,0,11,0,0,0,0,8,8,5,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,3,6,4,0,0,0,17,0,0,3,0,8,5,12,19,30,73,11,26,50,26,69,78,73,56,39,431
20102101119,0,0,4,4,6,3,5,5,0,31,0,0,5,3,7,9,9,0,0,26,0,0,5,0,12,11,4,0,0,32,0,0,0,0,0,5,0,0,0,10,0,0,0,3,3,0,3,3,3,14,0,0,0,3,0,4,0,0,0,14,0,0,3,6,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,4,5,0,0,17,16,9,29,31,59,87,76,19,10,336
20102101120,0,4,5,0,4,5,9,0,0,28,0,0,4,0,6,5,4,0,0,16,0,0,0,3,6,7,5,9,0,24,0,0,3,0,3,10,0,3,0,16,0,0,0,3,7,0,0,0,0,17,0,0,0,0,6,9,0,0,0,10,0,0,0,8,9,8,0,0,0,20,0,0,0,0,3,0,0,0,0,8,0,0,0,4,9,6,0,0,0,13,4,0,0,5,8,9,4,4,0,37,23,8,15,49,77,77,60,25,0,338
20102101121,0,3,5,0,0,4,9,0,0,26,0,0,0,0,8,3,0,0,0,13,0,0,5,10,11,6,5,0,0,39,0,0,3,4,6,4,0,0,0,14,0,0,0,4,0,0,3,0,0,9,0,0,0,6,0,0,0,0,0,8,0,0,0,4,10,4,7,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,0,6,3,0,0,0,0,9,0,3,12,3,9,13,5,0,0,46,17,13,48,42,69,66,60,12,3,342
20102101122,0,4,7,0,3,3,15,3,0,40,0,0,3,3,10,11,4,0,0,37,0,0,6,7,10,4,3,0,0,32,0,0,3,5,4,7,3,0,0,21,0,0,0,3,5,8,0,0,0,29,0,0,0,0,4,3,0,0,0,12,0,0,0,4,7,8,0,0,0,16,0,0,0,0,4,4,0,0,0,7,0,0,0,5,0,8,3,0,0,15,0,0,0,3,8,11,9,12,0,43,16,20,29,49,75,90,109,47,8,434
20102101123,0,0,0,4,5,5,11,0,0,26,0,0,3,5,0,0,9,0,3,20,0,0,0,3,4,6,5,4,0,21,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,3,5,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,0,0,0,5,5,5,6,6,0,28,10,7,15,37,36,40,76,30,7,251
20102101124,0,0,0,0,3,3,3,0,0,12,0,0,0,0,5,0,0,0,0,7,0,0,0,6,0,0,3,0,0,9,0,0,3,0,4,4,0,0,0,17,0,0,0,4,0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,4,0,0,4,3,9,3,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,5,0,4,0,12,0,0,0,0,3,4,9,0,0,19,3,6,16,39,43,37,43,24,3,205
20102101125,0,0,5,0,7,9,16,4,3,43,0,5,6,5,0,7,13,3,0,36,0,0,3,5,9,21,9,0,0,40,0,0,5,3,3,0,7,0,0,27,0,0,0,0,3,8,9,0,0,19,0,0,0,4,0,4,0,0,0,13,0,0,0,0,11,7,9,0,0,25,0,0,0,0,0,3,7,0,0,11,0,0,0,8,5,4,0,0,0,20,0,0,4,5,8,13,0,10,0,33,13,15,34,41,68,121,99,34,12,452
20102101201,0,0,0,7,0,3,0,0,0,20,0,0,5,5,3,3,6,3,4,26,0,4,0,7,0,7,0,0,0,21,0,0,3,5,8,4,0,0,0,24,0,0,3,5,7,4,0,0,0,18,0,0,5,3,6,5,3,0,0,19,0,0,4,8,9,7,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,14,5,6,3,5,0,39,30,13,27,61,61,48,48,24,4,314
20102101202,0,0,0,5,0,0,0,0,0,9,0,0,0,0,3,4,3,0,0,17,0,0,0,0,3,5,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,0,7,0,0,26,16,7,8,8,27,26,33,0,0,131
20102101203,0,0,0,6,0,3,6,0,0,23,0,0,0,7,11,4,0,0,0,18,0,0,8,3,3,4,6,0,0,29,0,0,3,4,13,4,0,0,0,25,0,0,0,8,7,3,6,0,0,16,0,0,0,9,10,4,0,0,0,25,0,0,0,8,22,3,0,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,10,4,0,0,0,5,7,3,0,0,22,40,13,19,66,88,58,55,15,3,365
20102101204,0,0,0,0,6,4,8,4,0,19,0,0,0,0,4,5,4,0,0,15,0,0,3,5,4,3,3,0,0,18,0,0,4,0,3,7,0,0,0,15,0,0,4,0,5,10,0,0,0,18,0,0,3,3,7,0,0,0,0,14,0,0,3,0,4,3,0,0,0,13,0,0,0,6,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,8,5,3,0,0,21,17,5,25,20,57,58,38,8,0,226
20102101205,0,0,4,0,8,4,0,0,0,19,0,0,5,0,3,3,0,0,0,17,0,0,3,9,12,8,0,0,0,36,0,0,8,5,7,6,0,0,0,32,0,0,4,9,6,0,0,0,0,13,0,0,3,9,3,7,0,0,0,17,0,0,9,10,8,4,0,0,0,29,0,0,0,4,0,0,0,0,0,3,0,0,0,0,6,5,0,0,0,10,0,0,0,0,3,7,4,0,0,17,43,12,42,60,77,89,36,20,0,374
20102101206,0,0,6,0,3,0,0,0,0,16,0,4,0,3,0,4,5,0,0,17,0,0,4,9,9,4,0,0,0,26,0,0,6,7,0,3,0,0,0,14,0,0,5,4,0,5,0,0,0,17,0,0,0,12,0,0,0,0,0,14,0,0,0,4,6,6,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,4,9,0,0,5,5,0,26,27,11,22,50,37,38,26,15,4,248
20102101207,6,0,0,0,3,4,5,3,0,22,0,0,0,5,3,0,6,0,0,19,0,0,3,3,0,0,3,0,0,14,0,0,4,0,5,0,4,0,0,11,0,0,0,0,3,7,0,0,0,14,0,0,0,0,3,4,4,0,0,11,0,0,4,3,5,9,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,8,25,6,22,31,36,34,47,9,4,215
20102101208,0,0,0,0,3,0,4,0,0,23,0,0,0,0,0,3,0,5,0,13,0,7,0,3,0,4,0,0,0,15,0,3,5,0,10,4,0,0,0,21,0,0,0,0,7,5,0,4,0,17,0,0,0,0,9,0,0,0,0,7,0,0,3,0,4,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,3,4,4,3,0,4,0,18,19,17,19,24,45,36,24,18,9,210
20102101209,0,7,0,4,0,5,7,0,0,23,0,0,11,3,4,0,3,0,0,27,0,5,3,4,12,7,8,0,0,31,0,5,0,6,5,6,3,0,0,25,0,0,0,3,5,3,7,0,0,22,0,0,8,3,4,4,0,0,0,16,0,0,0,5,0,4,4,0,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,4,4,0,0,0,0,4,0,0,10,0,4,10,7,5,4,33,23,22,47,41,43,72,61,13,10,335
20102101210,0,0,0,8,3,0,11,0,0,28,0,4,0,5,6,8,6,0,0,23,0,3,7,9,0,8,0,4,0,30,0,0,3,3,10,4,0,0,0,18,0,0,3,6,12,4,5,0,0,29,0,0,0,4,6,6,0,0,0,15,0,0,0,5,3,0,0,0,0,18,0,0,0,0,4,0,0,0,0,4,0,0,0,0,8,0,0,0,0,8,5,4,3,4,6,8,9,3,0,49,34,24,33,50,75,62,53,27,9,372
20102101211,0,4,3,6,4,4,7,0,0,22,0,0,4,3,6,4,0,0,0,31,0,3,12,0,10,12,3,0,0,41,0,0,5,7,4,13,0,0,0,28,0,3,0,0,6,3,3,0,0,21,0,0,0,0,0,4,0,3,0,10,0,0,3,3,6,9,3,0,0,22,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,4,0,0,7,4,0,0,4,4,4,0,0,3,25,24,21,36,35,56,67,53,36,11,338
20102101212,0,0,0,0,3,3,0,0,0,13,0,0,4,5,7,4,4,0,0,25,0,0,4,0,3,6,0,0,0,14,0,0,4,3,3,8,0,0,0,16,0,0,0,0,0,5,0,0,0,13,0,0,8,0,0,0,0,0,0,13,0,0,5,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,15,13,6,30,27,29,38,40,25,4,198
20102101213,0,0,5,3,6,3,3,0,0,21,0,3,0,4,3,3,4,0,0,24,0,0,6,4,10,8,0,0,0,30,0,5,3,7,11,0,0,0,0,25,0,0,6,0,3,0,0,0,0,15,0,0,0,0,3,3,3,0,0,10,0,0,0,8,16,6,0,0,0,28,0,0,0,4,0,4,0,0,0,5,0,0,0,4,0,0,0,0,0,10,3,3,3,3,12,4,0,0,0,32,26,22,33,51,91,49,34,12,0,315
20102101214,0,0,9,5,3,7,4,3,0,30,0,3,7,6,14,13,4,0,0,51,0,0,5,17,6,4,3,0,0,37,0,5,10,8,10,3,3,0,0,40,0,0,13,12,6,3,0,0,0,34,0,0,3,12,8,4,0,0,0,25,0,0,8,13,11,8,3,0,0,40,0,0,0,3,0,0,0,0,0,8,0,0,0,4,0,6,0,0,0,6,0,0,0,7,5,0,0,5,0,27,35,28,63,99,76,76,54,23,5,458
20102101215,0,0,3,0,0,5,3,0,0,11,0,0,0,3,6,3,0,0,0,17,0,4,3,4,0,6,3,0,0,27,0,0,3,3,3,7,0,0,0,21,0,0,0,7,6,4,0,0,0,22,0,0,0,4,0,0,3,0,0,12,0,0,0,8,3,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,3,0,9,5,6,3,0,0,23,14,13,26,57,46,51,34,9,0,251
20102101216,7,0,6,0,3,10,6,0,0,34,0,4,0,0,3,13,7,3,0,28,0,0,3,3,10,12,3,0,0,39,0,0,4,8,5,9,0,0,0,24,0,0,0,5,10,5,0,0,0,26,0,0,0,0,9,5,0,0,0,12,0,0,0,3,12,4,0,0,0,19,0,0,0,0,6,7,0,0,0,11,0,0,0,10,3,7,0,0,0,16,4,0,4,4,12,5,3,0,0,30,30,8,34,61,83,96,51,17,5,391
20102101217,0,4,3,5,4,7,7,0,0,29,0,4,6,4,6,10,4,0,0,27,0,0,6,6,7,10,9,0,0,29,0,3,0,4,3,10,0,0,0,26,0,0,6,8,4,9,0,0,0,33,0,0,5,0,3,7,0,0,0,23,0,0,6,7,8,0,0,0,0,33,0,0,0,0,0,8,0,0,0,8,0,0,0,3,8,5,3,0,0,19,3,0,5,4,10,3,8,0,0,28,31,15,48,55,71,93,74,28,0,426
20103101301,0,0,5,9,0,3,6,0,0,28,0,0,5,5,14,8,7,0,0,42,0,0,6,0,6,5,5,3,0,27,0,0,0,7,5,0,0,0,0,15,0,0,0,3,0,3,3,0,0,13,0,0,0,0,0,4,0,0,0,8,0,0,0,0,4,9,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,9,5,13,4,6,49,15,20,49,40,63,75,105,44,13,424
20103101302,0,0,0,0,4,5,6,0,0,14,5,3,6,3,4,4,0,0,0,24,0,6,4,7,4,4,0,0,0,24,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,4,6,5,4,0,30,18,12,23,33,35,31,47,28,3,227
