game_id,season,season_type,game_date,game_date_time,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_display_name,team_short_display_name,team_color,team_alternate_color,team_logo,team_home_away,team_score,team_winner,assists,blocks,defensive_rebounds,fast_break_points,field_goal_pct,field_goals_made,field_goals_attempted,flagrant_fouls,fouls,free_throw_pct,free_throws_made,free_throws_attempted,largest_lead,offensive_rebounds,points_in_paint,steals,team_turnovers,technical_fouls,three_point_field_goal_pct,three_point_field_goals_made,three_point_field_goals_attempted,total_rebounds,total_technical_fouls,total_turnovers,turnover_points,turnovers,opponent_team_id,opponent_team_uid,opponent_team_slug,opponent_team_location,opponent_team_name,opponent_team_abbreviation,opponent_team_display_name,opponent_team_short_display_name,opponent_team_color,opponent_team_alternate_color,opponent_team_logo,opponent_team_score
401267625,2021,2,2021-02-21,2021-02-21T20:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,115,FALSE,22,11,38,8,39.8,39,98,0,30,79.4,27,34,24,11,48,9,1,0,27,10,37,64,0,11,12,10,3,s:40~l:46~t:3,new-orleans-pelicans,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,002a5c,b4975a,https://a.espncdn.com/i/teamlogos/nba/500/no.png,120
401267611,2021,2,2021-02-19,2021-02-20T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,121,TRUE,26,12,35,12,55.6,50,90,0,21,70,7,10,27,9,66,8,0,0,40,14,35,51,0,18,20,18,1,s:40~l:46~t:1,atlanta-hawks,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,000000,https://a.espncdn.com/i/teamlogos/nba/500/atl.png,109
401267598,2021,2,2021-02-17,2021-02-18T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,114,FALSE,22,3,26,8,46.5,40,86,0,27,88.9,24,27,4,11,46,9,0,0,32.3,10,31,45,0,16,21,16,1,s:40~l:46~t:1,atlanta-hawks,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,000000,https://a.espncdn.com/i/teamlogos/nba/500/atl.png,122
401267587,2021,2,2021-02-16,2021-02-17T00:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,112,TRUE,26,1,33,6,48.1,39,81,0,22,90.5,19,21,15,10,38,7,2,1,35.7,15,42,51,1,22,23,20,7,s:40~l:46~t:7,denver-nuggets,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/den.png,99
401282752,2021,2,2021-02-14,2021-02-14T18:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,91,FALSE,14,2,36,6,35.6,32,90,0,27,60,18,30,2,14,32,5,0,0,25.7,9,35,62,0,17,20,17,27,s:40~l:46~t:27,washington-wizards,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,https://a.espncdn.com/i/teamlogos/nba/500/wsh.png,104
401267572,2021,2,2021-02-12,2021-02-13T01:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,102,FALSE,15,2,37,13,43.9,36,82,0,25,73.3,22,30,10,7,40,9,0,1,29.6,8,27,55,1,10,11,10,8,s:40~l:46~t:8,detroit-pistons,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,https://a.espncdn.com/i/teamlogos/nba/500/det.png,108
401267558,2021,2,2021-02-11,2021-02-12T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,120,TRUE,30,6,35,12,45.3,39,86,0,22,78.6,22,28,19,14,32,8,1,1,51.3,20,39,62,1,19,17,18,28,s:40~l:46~t:28,toronto-raptors,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,https://a.espncdn.com/i/teamlogos/nba/500/tor.png,106
401267539,2021,2,2021-02-09,2021-02-10T03:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,108,FALSE,18,2,24,6,44.2,38,86,0,25,82.6,19,23,8,11,46,2,1,0,44.8,13,29,43,0,9,7,8,26,s:40~l:46~t:26,utah-jazz,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,fff21f,https://a.espncdn.com/i/teamlogos/nba/500/utah.png,122
401267525,2021,2,2021-02-07,2021-02-07T19:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,91,FALSE,19,2,28,7,35.5,33,93,0,11,66.7,8,12,1,13,26,6,1,2,38.6,17,44,53,2,6,10,5,21,s:40~l:46~t:21,phoenix-suns,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/phx.png,100
401267510,2021,2,2021-02-05,2021-02-06T03:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,119,TRUE,21,1,25,6,47.8,43,90,0,16,81,17,21,10,9,36,8,1,1,42.1,16,38,39,1,7,8,6,12,s:40~l:46~t:12,la-clippers,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/lac.png,115
401267496,2021,2,2021-02-03,2021-02-04T03:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,111,FALSE,28,3,34,13,45.3,39,86,0,21,75.9,22,29,11,11,50,9,0,0,33.3,11,33,55,0,13,15,13,23,s:40~l:46~t:23,sacramento-kings,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,https://a.espncdn.com/i/teamlogos/nba/500/sac.png,116
401267486,2021,2,2021-02-02,2021-02-03T03:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,111,TRUE,16,4,39,7,46.4,39,84,0,20,74.1,20,27,10,12,40,3,1,0,38.2,13,34,62,0,16,18,15,9,s:40~l:46~t:9,golden-state-warriors,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,107
401267462,2021,2,2021-01-30,2021-01-31T01:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,95,FALSE,24,6,33,9,48.8,40,82,0,16,64.3,9,14,8,9,60,10,0,0,28.6,6,21,50,0,15,11,15,13,s:40~l:46~t:13,los-angeles-lakers,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,https://a.espncdn.com/i/teamlogos/nba/500/lal.png,96
401267440,2021,2,2021-01-27,2021-01-28T01:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,106,FALSE,15,4,26,9,42.9,42,98,0,14,85.7,12,14,9,13,52,10,2,0,33.3,10,30,47,0,12,16,10,24,s:40~l:46~t:24,san-antonio-spurs,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,https://a.espncdn.com/i/teamlogos/nba/500/sa.png,110
401267422,2021,2,2021-01-25,2021-01-26T02:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,119,TRUE,28,6,38,13,50.6,44,87,0,18,80,16,20,22,6,44,9,1,0,51.7,15,29,50,0,13,19,12,4,s:40~l:46~t:4,chicago-bulls,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/chi.png,103
401267410,2021,2,2021-01-24,2021-01-25T00:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,141,TRUE,26,8,42,24,55.9,52,93,0,23,85.2,23,27,41,13,54,14,1,0,50,14,28,60,0,16,18,15,5,s:40~l:46~t:5,cleveland-cavaliers,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,https://a.espncdn.com/i/teamlogos/nba/500/cle.png,103
401267393,2021,2,2021-01-22,2021-01-23T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,110,FALSE,23,5,22,20,45.6,41,90,0,21,80,16,20,10,10,52,10,2,1,40,12,30,39,1,13,19,11,20,s:40~l:46~t:20,philadelphia-76ers,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/phi.png,122
401267378,2021,2,2021-01-20,2021-01-21T00:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,109,FALSE,22,0,35,18,47.2,42,89,0,29,65,13,20,9,10,38,3,0,1,36.4,12,33,57,1,16,19,16,20,s:40~l:46~t:20,philadelphia-76ers,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/phi.png,117
401267356,2021,2,2021-01-17,2021-01-17T18:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,75,FALSE,15,2,29,11,29.8,25,84,0,22,62.1,18,29,0,14,32,10,1,1,15.2,7,46,53,1,18,22,17,18,s:40~l:46~t:18,new-york-knicks,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,https://a.espncdn.com/i/teamlogos/nba/500/ny.png,105
401267340,2021,2,2021-01-15,2021-01-16T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,124,TRUE,25,4,39,13,51.1,45,88,0,18,89.5,17,19,29,6,48,7,1,0,40.5,17,42,51,0,11,10,10,19,s:40~l:46~t:19,orlando-magic,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/orl.png,97
401267284,2021,2,2021-01-08,2021-01-09T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,116,TRUE,21,4,38,13,47.7,41,86,0,22,73.3,22,30,28,11,44,11,0,2,37.5,12,32,58,2,21,36,21,27,s:40~l:46~t:27,washington-wizards,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,https://a.espncdn.com/i/teamlogos/nba/500/wsh.png,107
401267271,2021,2,2021-01-06,2021-01-07T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,107,TRUE,22,5,37,4,42.4,42,99,0,23,91.7,11,12,17,16,56,7,0,0,34.3,12,35,57,0,7,10,7,14,s:40~l:46~t:14,miami-heat,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/mia.png,105
401267257,2021,2,2021-01-04,2021-01-05T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,126,TRUE,19,9,44,15,48.8,41,84,0,29,85.3,29,34,26,12,40,3,1,0,51.7,15,29,65,0,20,15,19,28,s:40~l:46~t:28,toronto-raptors,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,https://a.espncdn.com/i/teamlogos/nba/500/tor.png,114
401267245,2021,2,2021-01-03,2021-01-03T20:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,122,TRUE,35,5,29,6,56.3,49,87,0,22,69.2,9,13,8,12,52,4,1,0,45.5,15,33,48,0,18,22,17,8,s:40~l:46~t:8,detroit-pistons,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,https://a.espncdn.com/i/teamlogos/nba/500/det.png,120
401267230,2021,2,2021-01-01,2021-01-02T00:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,93,FALSE,20,11,37,12,47,39,83,0,20,50,7,14,5,7,50,12,2,0,25.8,8,31,53,0,21,18,19,8,s:40~l:46~t:8,detroit-pistons,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,https://a.espncdn.com/i/teamlogos/nba/500/det.png,96
401267216,2021,2,2020-12-30,2020-12-31T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,126,TRUE,27,11,32,29,53.8,49,91,0,21,85.7,12,14,32,10,52,17,0,0,41,16,39,43,0,16,12,16,29,s:40~l:46~t:29,memphis-grizzlies,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,https://a.espncdn.com/i/teamlogos/nba/500/mem.png,107
401267208,2021,2,2020-12-29,2020-12-30T00:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,116,TRUE,21,3,31,16,50,40,80,0,16,73,27,37,9,12,54,10,0,0,40.9,9,22,52,0,14,16,14,11,s:40~l:46~t:11,indiana-pacers,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,https://a.espncdn.com/i/teamlogos/nba/500/ind.png,111
401267197,2021,2,2020-12-27,2020-12-28T01:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,107,FALSE,21,7,34,19,50.6,40,79,0,17,75,18,24,11,6,42,13,0,0,39.1,9,23,50,0,18,25,18,11,s:40~l:46~t:11,indiana-pacers,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,https://a.espncdn.com/i/teamlogos/nba/500/ind.png,108
401266798,2021,2,2020-12-25,2020-12-25T22:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,95,FALSE,23,5,27,7,37.8,37,98,0,27,68.4,13,19,5,20,46,6,0,1,29.6,8,27,58,1,15,14,15,17,s:40~l:46~t:17,brooklyn-nets,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,https://a.espncdn.com/i/teamlogos/nba/500/bkn.png,123
401266804,2021,2,2020-12-23,2020-12-24T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,122,TRUE,23,6,27,5,47.5,48,101,0,17,72.7,8,11,17,10,40,8,1,0,45,18,40,44,0,7,8,6,15,s:40~l:46~t:15,milwaukee-bucks,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,https://a.espncdn.com/i/teamlogos/nba/500/mil.png,121
401442535,2022,3,2022-06-16,2022-06-17T01:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,90,FALSE,27,8,30,12,42.5,34,80,0,16,91.7,11,12,12,11,38,8,1,0,39.3,11,28,41,0,23,20,22,9,s:40~l:46~t:9,golden-state-warriors,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,103
401442534,2022,3,2022-06-13,2022-06-14T01:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,94,FALSE,18,2,39,8,41.3,31,75,0,16,67.7,21,31,5,8,36,2,0,2,34.4,11,32,47,2,18,22,18,9,s:40~l:46~t:9,golden-state-warriors,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,104
401442533,2022,3,2022-06-10,2022-06-11T01:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,97,FALSE,22,6,31,14,40,34,85,0,17,73.7,14,19,7,11,32,8,1,0,39.5,15,38,42,0,16,19,15,9,s:40~l:46~t:9,golden-state-warriors,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,107
401442532,2022,3,2022-06-08,2022-06-09T01:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,116,TRUE,28,7,32,4,48.3,43,89,1,17,70.8,17,24,18,15,52,7,0,0,37.1,13,35,47,0,12,19,12,9,s:40~l:46~t:9,golden-state-warriors,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,100
401442531,2022,3,2022-06-05,2022-06-06T00:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,88,FALSE,24,7,37,13,37.5,30,80,0,18,76.5,13,17,9,6,24,5,1,1,40.5,15,37,43,1,19,33,18,9,s:40~l:46~t:9,golden-state-warriors,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,107
401442530,2022,3,2022-06-02,2022-06-03T01:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,120,TRUE,33,6,32,12,50.6,43,85,0,13,81.3,13,16,15,7,34,7,1,0,51.2,21,41,39,0,13,10,12,9,s:40~l:46~t:9,golden-state-warriors,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,108
401438136,2022,3,2022-05-29,2022-05-30T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,100,TRUE,22,6,41,20,41.2,35,85,0,26,79.2,19,24,17,10,46,4,0,1,34.4,11,32,51,1,13,13,13,14,s:40~l:46~t:14,miami-heat,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/mia.png,96
401438135,2022,3,2022-05-27,2022-05-28T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,103,FALSE,22,4,28,14,44.4,32,72,0,28,90.3,28,31,4,6,38,10,1,0,33.3,11,33,34,0,18,22,17,14,s:40~l:46~t:14,miami-heat,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/mia.png,111
401438134,2022,3,2022-05-25,2022-05-26T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,93,TRUE,24,7,40,13,46.5,33,71,0,19,73.9,17,23,23,6,36,5,0,0,30.3,10,33,46,0,15,17,15,14,s:40~l:46~t:14,miami-heat,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/mia.png,80
401438133,2022,3,2022-05-23,2022-05-24T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,102,TRUE,21,11,46,9,39.7,31,78,0,15,84.2,32,38,32,14,38,4,2,1,23.5,8,34,60,1,11,7,9,14,s:40~l:46~t:14,miami-heat,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/mia.png,82
401438132,2022,3,2022-05-21,2022-05-22T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,103,FALSE,21,7,35,8,48.6,34,70,1,21,76.7,23,30,0,9,34,2,1,1,37.5,12,32,44,1,24,33,23,14,s:40~l:46~t:14,miami-heat,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/mia.png,109
401438131,2022,3,2022-05-19,2022-05-20T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,127,TRUE,28,5,33,12,51.2,43,84,0,21,91.3,21,23,34,8,30,8,1,0,50,20,40,41,0,10,9,9,14,s:40~l:46~t:14,miami-heat,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/mia.png,102
401438130,2022,3,2022-05-17,2022-05-18T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,107,FALSE,22,8,30,19,45.6,36,79,0,23,75,24,32,13,8,48,8,0,1,32.4,11,34,38,1,16,19,16,14,s:40~l:46~t:14,miami-heat,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/mia.png,118
401433616,2022,3,2022-05-15,2022-05-15T19:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,109,TRUE,29,7,40,8,42,37,88,0,19,72.2,13,18,28,8,26,5,2,0,40,22,55,48,0,14,18,12,15,s:40~l:46~t:15,milwaukee-bucks,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,https://a.espncdn.com/i/teamlogos/nba/500/mil.png,81
401433615,2022,3,2022-05-13,2022-05-13T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,108,TRUE,22,7,34,6,43.7,38,87,0,17,65.2,15,23,18,8,34,5,0,0,39.5,17,43,42,0,8,10,8,15,s:40~l:46~t:15,milwaukee-bucks,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,https://a.espncdn.com/i/teamlogos/nba/500/mil.png,95
401433614,2022,3,2022-05-11,2022-05-11T23:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,107,FALSE,25,7,31,15,51.2,42,82,0,19,86.7,13,15,14,5,50,6,0,0,32.3,10,31,36,0,10,16,10,15,s:40~l:46~t:15,milwaukee-bucks,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,https://a.espncdn.com/i/teamlogos/nba/500/mil.png,110
401433613,2022,3,2022-05-09,2022-05-09T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,116,TRUE,25,4,34,16,50,42,84,0,25,90,18,20,10,4,48,2,0,1,37.8,14,37,38,1,11,17,11,15,s:40~l:46~t:15,milwaukee-bucks,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,https://a.espncdn.com/i/teamlogos/nba/500/mil.png,108
401433612,2022,3,2022-05-07,2022-05-07T19:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,101,FALSE,23,13,36,11,36.8,32,87,0,21,82.4,28,34,4,11,32,5,0,0,27.3,9,33,47,0,12,11,12,15,s:40~l:46~t:15,milwaukee-bucks,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,https://a.espncdn.com/i/teamlogos/nba/500/mil.png,103
401433611,2022,3,2022-05-03,2022-05-03T23:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,109,TRUE,28,5,33,6,47.5,38,80,0,23,86.7,13,15,26,7,24,10,5,1,46.5,20,43,40,1,16,17,11,15,s:40~l:46~t:15,milwaukee-bucks,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,https://a.espncdn.com/i/teamlogos/nba/500/mil.png,86
