UCL_CODE_2016,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
UCL221061,..,0,7,0,4,0,0,0,0,16,..,0,0,3,12,13,7,0,0,34,0,0,4,0,0,0,0,0,0,4,49,35,45,42,65,52,28,7,0,322,..,0,33,39,46,52,31,13,0,204,..,5,20,19,13,7,3,0,0,60,..,3,4,13,9,9,3,0,0,47,113,..,..,..,..,..,..,..,..,113,..,20,..,..,..,..,..,..,..,20,..,43,20,5,3,0,0,0,0,69,..,4,3,0,4,7,0,0,0,17,..,4,4,0,0,0,0,0,0,13,..,4,10,4,11,5,6,0,0,34,..,3,8,22,31,33,22,3,0,124,0,0,3,3,0,0,0,0,0,8,113,86,103,102,116,111,57,17,3,712
UCL221062,..,0,0,0,3,0,3,0,0,11,..,0,0,4,11,11,24,23,4,76,3,0,0,0,0,0,0,0,3,12,60,41,35,30,55,68,74,44,10,424,..,0,22,20,51,69,93,35,6,294,..,15,13,4,17,6,11,4,0,73,..,0,9,10,14,9,5,3,0,46,112,..,..,..,..,..,..,..,..,112,..,25,..,..,..,..,..,..,..,25,..,26,12,7,5,3,0,0,0,51,..,3,4,0,0,3,7,0,0,18,..,3,0,0,0,0,0,0,0,4,..,3,3,0,3,3,5,3,0,29,..,0,7,7,27,42,39,44,11,170,6,3,4,0,0,3,0,6,3,30,119,79,69,54,123,138,160,96,22,853
UCL221063,..,0,3,0,3,3,4,0,0,12,..,4,3,0,3,9,14,14,11,58,0,3,0,0,0,0,3,0,0,7,32,19,20,28,26,38,38,30,16,247,..,0,14,26,33,49,32,20,8,180,..,3,12,7,3,4,3,0,0,31,..,0,5,5,10,3,3,0,0,26,81,..,..,..,..,..,..,..,..,81,..,10,..,..,..,..,..,..,..,10,..,7,4,3,3,0,0,0,0,22,..,0,3,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,3,3,3,7,8,0,0,21,..,4,6,3,6,17,16,21,11,93,0,3,3,0,3,0,3,3,0,12,81,29,45,56,66,84,67,44,22,488
UCL221064,..,0,0,0,0,3,0,0,0,7,..,0,0,3,4,0,6,0,0,20,4,0,3,0,0,0,0,0,0,5,72,42,45,46,58,32,18,4,0,315,..,3,37,67,47,49,20,3,0,233,..,3,25,9,23,3,4,0,0,64,..,4,0,8,13,4,3,0,0,30,152,..,..,..,..,..,..,..,..,152,..,24,..,..,..,..,..,..,..,24,..,32,7,3,0,0,0,0,0,42,..,0,0,0,3,0,0,0,0,4,..,3,5,0,0,0,0,0,0,7,..,0,0,6,3,5,0,0,0,9,..,3,5,9,7,9,4,0,0,40,5,5,3,0,3,0,0,0,0,15,161,75,89,105,103,66,33,6,0,634
UCL221065,..,0,0,0,0,0,0,0,0,3,..,0,6,0,0,7,4,3,0,25,3,3,0,0,0,0,3,0,0,8,52,31,34,33,38,36,21,6,3,254,..,3,37,36,40,51,29,10,0,205,..,9,15,9,8,12,0,0,0,53,..,3,4,7,5,0,0,0,0,22,110,..,..,..,..,..,..,..,..,110,..,21,..,..,..,..,..,..,..,21,..,14,10,4,0,0,0,0,0,33,..,0,0,0,0,0,0,3,0,5,..,0,6,0,0,0,0,0,0,7,..,0,0,3,0,5,0,0,0,10,..,0,10,3,11,13,14,7,0,48,3,3,0,3,0,3,5,0,0,16,113,50,80,63,70,84,50,19,4,528
UCL221066,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,9,8,3,0,29,0,0,0,0,0,0,0,0,0,0,56,26,29,28,28,45,20,9,0,239,..,4,24,32,40,44,20,7,3,171,..,11,9,10,9,5,3,0,0,45,..,0,3,10,3,0,0,0,0,19,111,..,..,..,..,..,..,..,..,111,..,20,..,..,..,..,..,..,..,20,..,24,3,0,0,0,0,0,0,28,..,0,3,0,0,7,3,0,0,10,..,4,0,0,0,0,0,0,0,5,..,0,0,0,0,3,0,0,0,6,..,0,6,12,9,24,13,4,0,68,0,0,0,0,3,0,0,0,0,6,111,59,53,63,62,84,41,13,6,494
UCL221067,..,0,0,0,3,3,0,0,0,4,..,0,7,3,7,12,16,5,3,43,0,3,0,0,0,3,0,0,0,7,70,23,34,54,46,54,38,7,3,330,..,0,24,64,47,46,36,7,0,226,..,3,24,16,15,10,9,0,0,79,..,0,4,7,9,4,4,0,0,34,158,..,..,..,..,..,..,..,..,158,..,17,..,..,..,..,..,..,..,17,..,12,6,5,0,0,0,0,0,28,..,0,0,0,0,3,0,0,0,7,..,0,0,0,0,0,0,0,0,6,..,0,0,0,3,3,0,0,0,12,..,0,9,4,18,23,34,10,4,103,0,4,4,3,7,3,5,0,0,28,158,48,71,102,91,96,78,25,11,680
UCL221068,..,0,0,0,0,0,0,0,0,7,..,0,4,3,5,9,14,18,11,63,0,0,5,0,0,3,3,0,0,15,78,21,55,34,59,57,46,33,14,412,..,0,33,46,75,61,62,32,9,322,..,3,19,7,9,13,6,0,0,56,..,0,6,10,11,6,0,0,0,39,151,..,..,..,..,..,..,..,..,151,..,30,..,..,..,..,..,..,..,30,..,15,10,0,0,3,0,0,0,29,..,7,0,0,0,0,3,0,0,9,..,6,0,0,0,0,0,0,0,10,..,0,3,3,3,3,0,0,0,18,..,3,10,4,22,29,31,19,18,134,6,3,6,3,3,8,8,0,0,31,158,70,87,76,118,115,113,61,26,824
UCL221069,..,0,0,0,0,6,0,0,0,14,..,0,0,3,3,12,8,3,0,30,4,3,0,0,0,0,0,0,0,8,182,87,87,126,130,104,68,17,7,808,..,0,77,153,188,132,108,22,3,685,..,3,47,42,37,20,3,0,0,159,..,3,8,12,17,8,6,0,3,50,352,..,..,..,..,..,..,..,..,352,..,82,..,..,..,..,..,..,..,82,..,60,29,8,4,7,0,0,0,106,..,0,0,0,3,7,0,5,3,11,..,4,0,0,3,3,0,0,0,12,..,0,3,0,0,10,9,0,0,23,..,0,3,6,9,27,6,5,0,66,3,6,4,0,3,0,3,0,0,18,360,155,174,229,262,208,133,37,11,1570
UCL221070,..,0,0,0,0,3,3,0,0,7,..,0,3,0,4,4,8,18,10,57,0,5,3,3,0,0,0,0,0,16,56,39,23,43,59,50,41,40,16,364,..,0,19,37,60,65,60,33,10,278,..,3,12,14,10,0,0,3,0,45,..,0,5,11,13,4,0,0,3,42,124,..,..,..,..,..,..,..,..,124,..,37,..,..,..,..,..,..,..,37,..,18,0,3,6,0,0,0,0,37,..,4,0,0,0,0,0,3,3,18,..,3,0,0,0,0,0,0,0,3,..,0,3,0,0,3,3,7,0,14,..,7,3,3,17,17,13,23,16,105,7,4,4,4,0,0,0,3,0,27,134,73,52,77,109,95,84,66,27,728
UCL221071,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,4,69,33,23,28,50,28,7,0,0,239,..,0,29,56,64,46,16,0,0,206,..,0,3,4,14,8,0,0,0,29,..,0,0,3,10,0,0,0,0,12,136,..,..,..,..,..,..,..,..,136,..,37,..,..,..,..,..,..,..,37,..,16,7,0,0,0,0,0,0,22,..,0,0,0,0,3,0,0,0,6,..,0,3,0,0,0,0,0,0,6,..,0,0,3,0,0,0,0,0,3,..,0,0,3,0,7,0,3,0,12,0,0,0,0,3,0,0,0,0,8,136,55,47,64,94,59,23,3,0,478
UCL221072,..,0,0,0,0,0,3,0,0,3,..,0,3,5,11,10,25,9,8,72,0,3,0,0,0,0,3,0,0,12,43,21,21,42,48,63,69,26,12,338,..,0,11,29,57,57,68,29,4,261,..,3,6,7,8,14,3,0,0,49,..,0,0,9,8,0,0,0,0,27,88,..,..,..,..,..,..,..,..,88,..,23,..,..,..,..,..,..,..,23,..,18,3,3,5,0,0,0,0,29,..,0,0,3,0,0,5,0,0,11,..,0,0,0,0,0,0,0,0,3,..,4,0,0,0,0,3,0,0,12,..,3,3,4,13,22,34,19,9,108,0,3,0,3,0,3,3,0,0,19,90,58,36,61,96,103,116,53,17,627
UCL221073,..,0,0,0,0,3,0,0,0,4,..,3,0,0,5,7,11,5,4,41,0,3,0,0,3,0,9,0,0,13,41,19,17,21,41,66,60,27,12,296,..,0,19,21,37,66,62,33,10,245,..,0,3,14,11,22,9,0,0,55,..,0,0,10,9,0,7,3,0,28,78,..,..,..,..,..,..,..,..,78,..,19,..,..,..,..,..,..,..,19,..,12,11,3,3,0,0,0,0,25,..,0,0,0,0,0,3,0,0,5,..,3,0,0,3,0,0,0,0,6,..,0,3,0,0,3,6,0,0,12,..,3,0,5,9,14,19,16,4,66,0,6,3,0,3,11,8,0,0,30,78,39,39,49,69,117,112,56,16,564
UCL221074,..,0,0,0,4,3,0,3,0,11,..,0,3,3,7,21,24,4,3,63,0,3,0,0,0,3,3,0,0,15,24,17,24,26,35,68,75,24,7,303,..,0,17,22,26,65,82,31,3,248,..,6,3,8,10,10,10,0,0,48,..,0,3,6,5,5,0,0,0,21,61,..,..,..,..,..,..,..,..,61,..,8,..,..,..,..,..,..,..,8,..,12,9,4,0,0,0,0,0,23,..,0,0,0,0,0,0,3,0,4,..,0,0,0,0,0,0,0,0,0,..,5,4,0,3,9,3,6,0,26,..,0,6,15,26,38,46,9,3,144,0,3,3,3,0,7,4,3,0,27,61,34,42,54,83,134,142,51,11,611
UCL221075,..,0,0,0,3,3,3,0,0,11,..,4,3,3,6,8,10,12,7,48,0,0,0,0,0,3,0,3,0,7,44,20,31,22,43,50,49,20,13,294,..,0,30,25,30,56,48,19,3,206,..,3,6,3,5,10,3,0,0,33,..,0,8,5,5,0,0,0,3,25,86,..,..,..,..,..,..,..,..,86,..,21,..,..,..,..,..,..,..,21,..,17,4,0,0,0,0,0,0,19,..,0,0,0,3,0,3,0,0,12,..,0,4,0,0,0,0,0,0,3,..,0,0,0,6,6,3,0,0,22,..,6,3,3,20,24,28,17,6,104,0,0,0,3,3,3,3,3,0,21,91,42,60,42,81,96,87,43,19,560
UCL221076,..,0,0,0,0,5,0,0,0,8,..,0,0,0,3,10,0,0,0,17,0,0,0,0,0,0,0,0,0,6,27,17,28,29,32,37,11,4,3,198,..,0,22,32,33,36,20,7,0,154,..,3,11,21,15,11,3,0,0,65,..,0,4,8,8,3,3,3,0,23,63,..,..,..,..,..,..,..,..,63,..,19,..,..,..,..,..,..,..,19,..,14,9,0,3,0,0,0,0,32,..,0,0,0,0,0,0,0,0,5,..,0,3,0,0,0,0,0,0,3,..,0,0,3,4,3,3,0,0,15,..,0,3,6,12,18,12,3,0,55,5,5,0,3,0,3,0,4,0,15,64,41,62,64,77,78,41,15,3,455
UCL221077,..,3,0,0,7,0,8,3,0,20,..,0,0,0,7,14,16,20,3,61,0,0,0,0,3,3,0,0,0,8,37,30,14,17,39,45,53,33,8,270,..,0,6,22,32,36,55,18,3,165,..,5,5,0,9,14,5,0,0,43,..,3,0,4,7,6,0,3,4,29,74,..,..,..,..,..,..,..,..,74,..,23,..,..,..,..,..,..,..,23,..,14,4,0,3,3,0,0,0,22,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,4,0,0,3,4,6,9,0,32,..,3,0,3,13,35,41,26,9,137,0,0,3,3,9,3,6,0,0,21,72,51,25,35,76,104,119,52,17,544
UCL221078,..,0,9,0,0,0,0,0,0,13,..,0,3,0,10,8,5,0,0,33,0,0,0,0,0,0,0,0,0,5,44,20,31,33,49,52,42,13,0,287,..,0,12,28,49,69,68,20,3,254,..,0,12,11,10,10,3,0,0,39,..,0,3,10,4,3,0,0,0,22,91,..,..,..,..,..,..,..,..,91,..,17,..,..,..,..,..,..,..,17,..,9,8,11,0,0,0,0,0,27,..,0,3,0,0,0,0,3,0,3,..,0,3,3,0,0,0,0,0,7,..,4,13,0,3,0,0,0,0,28,..,4,8,4,20,20,10,6,3,84,0,0,0,3,0,3,0,0,0,8,91,35,59,66,90,112,84,33,7,577
UCL221079,..,0,0,0,0,0,0,0,0,3,..,0,3,0,7,13,9,0,0,37,0,5,0,0,0,0,0,0,0,5,104,65,43,69,77,64,31,9,0,470,..,0,38,72,91,78,48,10,0,336,..,6,15,15,18,6,4,0,0,59,..,0,5,19,12,6,3,0,0,43,206,..,..,..,..,..,..,..,..,206,..,62,..,..,..,..,..,..,..,62,..,45,9,5,0,0,0,0,0,57,..,0,0,0,0,3,0,0,0,12,..,0,0,0,0,0,0,0,0,4,..,0,0,0,3,0,0,0,0,4,..,3,4,10,11,24,18,0,0,75,0,4,4,0,3,0,3,0,0,23,210,122,77,118,145,122,73,13,0,875
UCL221080,..,0,5,0,3,3,0,0,0,10,..,0,3,0,0,11,10,11,9,47,0,0,0,0,0,0,3,0,0,6,37,20,22,20,40,37,41,36,15,269,..,0,8,13,41,33,45,35,7,182,..,3,13,5,8,0,0,4,0,34,..,0,0,9,3,3,0,0,5,28,68,..,..,..,..,..,..,..,..,68,..,18,..,..,..,..,..,..,..,18,..,3,3,7,3,0,3,0,0,17,..,3,0,0,0,0,0,0,0,5,..,0,3,0,0,0,0,0,0,4,..,0,4,0,4,7,0,0,0,18,..,0,3,9,3,22,22,21,13,100,0,0,0,3,0,0,3,0,0,4,68,39,38,45,71,75,77,64,23,492
UCL221081,..,0,0,0,0,3,0,0,0,9,..,0,3,0,13,17,20,18,3,75,0,0,0,0,0,4,5,3,0,12,87,41,39,62,66,71,53,35,10,466,..,0,32,82,67,76,48,39,4,355,..,3,18,13,17,11,9,3,0,76,..,0,0,7,14,3,0,0,0,31,182,..,..,..,..,..,..,..,..,182,..,45,..,..,..,..,..,..,..,45,..,18,4,4,0,0,0,0,0,24,..,0,0,0,0,0,3,0,0,6,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,3,0,0,0,8,..,3,3,7,20,25,29,21,7,119,0,0,0,0,0,4,6,3,0,20,182,72,61,115,120,126,100,67,16,870
UCL221082,..,5,0,0,0,0,0,0,0,9,..,0,0,3,5,7,4,12,4,36,5,4,4,0,0,0,0,3,0,13,49,31,31,31,41,46,22,16,5,262,..,0,24,35,42,51,34,10,6,203,..,7,6,11,0,8,4,0,0,32,..,0,11,9,11,6,0,0,0,36,112,..,..,..,..,..,..,..,..,112,..,34,..,..,..,..,..,..,..,34,..,14,8,3,0,0,0,0,0,27,..,3,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,8,0,0,3,0,3,0,0,14,..,0,7,6,15,11,10,12,7,66,6,4,4,0,0,0,0,6,0,17,119,74,61,61,69,82,47,27,15,555
UCL222001,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,17,5,17,22,22,10,0,3,129,..,0,9,20,43,39,21,0,3,130,..,0,0,3,3,0,0,0,0,10,..,0,0,0,0,0,3,0,0,9,49,..,..,..,..,..,..,..,..,49,..,17,..,..,..,..,..,..,..,17,..,16,0,0,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,..,0,0,0,4,0,4,0,0,7,0,3,0,0,0,0,0,3,0,5,49,33,15,25,49,42,29,5,3,256
UCL222002,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,4,0,3,0,10,0,3,0,0,0,3,0,0,0,9,39,11,10,28,29,30,17,9,0,178,..,0,10,31,39,46,26,13,0,167,..,0,6,9,10,4,3,0,0,29,..,0,0,3,4,4,4,0,0,9,79,..,..,..,..,..,..,..,..,79,..,16,..,..,..,..,..,..,..,16,..,6,7,0,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,6,..,3,3,0,0,0,0,3,0,8,..,0,0,0,8,6,3,3,0,20,0,3,0,0,0,3,0,0,0,11,79,28,27,41,59,62,39,25,0,356
UCL222003,..,0,0,0,0,0,0,0,0,4,..,0,0,0,3,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,33,7,25,16,17,24,3,7,0,125,..,0,21,23,17,34,12,3,0,111,..,0,6,3,3,0,0,0,0,13,..,0,4,3,3,0,0,0,0,5,67,..,..,..,..,..,..,..,..,67,..,14,..,..,..,..,..,..,..,14,..,9,7,0,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,3,7,3,0,21,0,0,0,0,0,0,0,0,0,5,67,23,39,25,35,41,20,12,0,261
UCL222004,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
UCL222005,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,7,3,0,10,0,0,0,0,0,0,0,0,0,3,17,7,10,7,22,10,15,7,3,96,..,0,4,10,22,14,11,8,0,64,..,0,6,4,8,3,0,0,0,16,..,0,0,0,0,3,3,3,0,12,32,..,..,..,..,..,..,..,..,32,..,11,..,..,..,..,..,..,..,11,..,8,3,0,3,0,0,0,0,15,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,4,0,0,8,..,0,3,0,6,9,11,3,0,29,0,3,0,0,0,0,0,0,0,6,37,25,18,18,41,26,29,13,3,206
UCL222006,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,4,4,0,0,16,0,0,0,0,0,0,0,0,0,0,17,13,15,20,24,35,31,5,0,161,..,0,11,19,34,48,43,7,0,164,..,3,9,3,7,3,3,0,0,31,..,0,0,5,3,0,0,0,0,10,49,..,..,..,..,..,..,..,..,49,..,20,..,..,..,..,..,..,..,20,..,4,3,0,0,0,0,0,0,14,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,3,..,0,0,4,6,3,13,3,3,30,0,0,0,0,0,3,0,0,0,7,49,32,25,36,49,65,56,12,3,332
UCL222007,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,4,11,13,4,11,23,13,15,0,0,90,..,0,0,9,20,19,18,0,3,74,..,4,0,3,9,4,0,0,0,22,..,0,4,3,0,0,0,0,0,7,28,..,..,..,..,..,..,..,..,28,..,21,..,..,..,..,..,..,..,21,..,7,0,4,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,6,4,3,0,21,0,0,0,0,0,0,0,0,0,5,23,25,12,20,38,38,24,8,3,187
UCL222008,..,0,0,7,0,0,0,0,0,7,..,0,3,3,3,0,6,0,0,18,0,0,0,0,0,3,0,0,0,3,22,7,14,25,19,19,16,5,0,113,..,0,10,22,13,13,16,3,0,78,..,0,6,9,4,6,0,0,0,31,..,0,0,0,5,4,0,0,0,12,40,..,..,..,..,..,..,..,..,40,..,8,..,..,..,..,..,..,..,8,..,6,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,7,0,0,0,0,0,4,..,0,5,5,6,14,12,0,0,46,0,0,0,0,3,4,0,0,0,7,41,16,22,40,37,42,31,9,0,244
UCL222009,..,0,0,0,0,0,0,0,0,8,..,0,0,0,3,3,0,7,3,21,0,3,0,0,0,0,0,0,0,9,18,16,12,12,18,23,16,14,9,143,..,0,4,20,14,37,25,18,8,131,..,3,5,9,0,0,0,0,0,18,..,0,0,3,7,3,3,0,3,16,48,..,..,..,..,..,..,..,..,48,..,11,..,..,..,..,..,..,..,11,..,9,0,0,3,3,0,0,0,14,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,6,0,3,0,11,..,0,3,4,8,14,10,7,3,46,0,3,0,0,0,0,3,0,0,10,48,23,19,34,39,61,37,27,7,298
UCL222010,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,33,14,21,24,30,22,15,3,0,157,..,0,11,21,43,36,31,4,0,138,..,0,0,0,14,3,0,0,0,19,..,0,8,0,3,5,0,0,0,21,65,..,..,..,..,..,..,..,..,65,..,16,..,..,..,..,..,..,..,16,..,12,18,0,0,0,0,0,0,32,..,0,0,0,0,3,3,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,4,0,3,3,0,0,12,0,0,0,0,0,3,0,0,0,5,62,31,32,33,65,48,36,9,0,316
UCL222011,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,38,22,19,27,21,24,14,0,0,171,..,0,14,37,38,36,16,0,0,149,..,0,3,0,3,0,0,0,0,5,..,0,0,7,4,4,0,0,0,15,81,..,..,..,..,..,..,..,..,81,..,27,..,..,..,..,..,..,..,27,..,17,16,3,0,0,0,0,0,27,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,3,0,0,0,9,7,0,0,0,0,0,0,0,0,9,81,42,35,51,51,46,23,3,0,334
UCL222012,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,7,0,11,0,0,0,0,5,0,0,0,0,4,21,9,5,18,30,31,16,7,0,143,..,0,3,16,34,42,31,5,0,137,..,0,3,10,5,0,0,0,0,22,..,0,0,0,3,0,0,0,0,10,41,..,..,..,..,..,..,..,..,41,..,11,..,..,..,..,..,..,..,11,..,11,3,0,0,0,0,0,0,17,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,9,..,0,0,0,4,8,9,8,3,34,0,0,0,0,5,0,3,0,0,9,42,26,13,30,53,58,44,18,3,290
UCL222013,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,7,4,0,0,13,0,0,0,0,0,0,0,0,0,4,18,6,9,9,18,22,12,11,0,94,..,0,0,5,13,23,26,7,0,76,..,3,3,9,5,0,0,3,0,25,..,0,3,0,0,3,0,0,0,4,27,..,..,..,..,..,..,..,..,27,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,3,0,0,3,..,0,4,3,6,8,9,0,0,27,0,0,0,0,3,0,0,0,0,9,27,14,15,17,28,38,37,14,0,196
UCL222014,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,9,9,3,0,14,0,0,0,0,0,0,0,0,0,4,30,7,13,16,24,51,22,6,0,174,..,0,9,23,32,54,38,10,0,174,..,0,4,3,7,12,10,0,0,43,..,0,0,3,3,0,0,0,0,7,52,..,..,..,..,..,..,..,..,52,..,14,..,..,..,..,..,..,..,14,..,10,4,0,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,14,5,3,0,27,0,0,3,0,0,3,0,0,0,8,54,26,25,33,49,87,53,15,3,344
