UCL_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
UCL215066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,4,0,3,0,0,0,0,0,6,0,7,0,5,0,7,0,0,0,3,0,21,0,4,0,3,0,3,0,0,0,0,0,14,0,0,0,7,0,7,0,0,0,0,0,16,5,0,0,4,0,3,0,0,0,0,0,20,3,7,0,15,0,3,0,0,0,0,0,36,10,3,0,17,0,3,0,3,0,3,0,40,9,0,0,12,0,4,0,3,0,0,0,29,8,0,0,5,0,3,0,0,0,0,0,20,11,0,0,15,0,3,0,0
UCL215067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,4,0,13,0,3,0,0,3,3,0,0,0,3,0,18,0,5,0,13,0,0,0,0,0,3,0,27,0,4,0,10,0,4,0,0,0,3,0,28,6,0,0,14,3,8,4,0,0,0,0,34,7,4,0,25,3,0,0,0,0,0,0,46,4,0,0,16,0,0,0,0,0,0,0,27,6,0,0,9,0,0,0,0,0,0,0,14,3,0,0,4,3,5,0,0,0,0,0,8,10,0,0,4,0,0,0,0
UCL215068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,3,0,4,0,3,0,14,0,0,0,9,0,7,0,0,0,3,0,25,6,0,0,5,3,15,0,0,0,3,0,31,0,0,0,6,0,4,0,0,0,0,0,14,4,0,0,5,0,4,3,0,0,0,0,17,13,0,0,13,3,6,0,0,0,0,0,48,5,0,0,6,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215069,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,4,0,4,0,4,0,0,0,5,0,3,0,15,3,4,0,0,0,10,0,0,0,3,0,17,0,4,0,17,4,9,0,0,0,0,0,26,8,0,0,9,0,8,0,0,0,3,0,33,12,0,0,41,4,14,0,0,0,0,0,74,15,3,0,34,5,4,0,0,0,3,0,69,19,0,0,15,3,7,0,0,0,0,0,43,18,0,0,6,3,4,0,0,0,0,0,34,21,3,0,25,3,9,0,0
UCL215070,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,15,0,0,0,0,0,6,0,0,3,0,0,8,3,3,0,3,0,9,0,0,0,0,0,17,4,3,0,6,0,4,0,0,0,3,0,22,4,0,0,0,0,0,0,0,0,0,0,12,4,0,0,4,0,0,0,0,0,0,0,10,10,0,4,6,0,6,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
UCL215071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,3,0,8,0,3,0,4,0,10,0,0,0,3,0,20,0,0,0,11,0,3,0,0,0,0,0,20,3,0,0,8,0,0,0,0,0,0,0,19,3,0,0,9,5,3,0,0,0,0,0,23,9,4,3,19,5,8,0,0,0,0,0,41,5,0,0,7,3,4,0,0,0,0,0,21,7,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,5,0,0,0,0
UCL215072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,3,0,5,0,3,0,15,0,0,0,0,0,3,0,0,0,4,0,11,0,4,0,4,0,8,3,3,0,5,0,28,4,4,0,9,0,11,0,0,0,3,0,32,12,3,0,18,0,5,0,3,0,4,0,46,11,0,0,17,3,14,0,0,0,4,3,49,17,4,0,46,4,25,0,4,0,0,0,100,12,4,0,36,3,4,0,3,0,0,0,70,17,0,0,15,0,3,0,0,0,0,0,39,6,0,0,3,0,0,0,0,0,0,0,11,11,0,0,7,3,3,0,0
UCL215073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,3,0,7,0,0,0,6,0,13,0,0,5,5,0,4,0,0,0,3,0,19,3,0,0,3,0,0,0,0,0,0,0,11,0,0,0,3,0,6,0,0,0,0,0,13,3,0,0,3,0,4,0,0,0,0,0,10,3,0,0,3,3,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
UCL215074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,4,0,8,0,0,0,0,0,16,3,0,0,3,0,3,0,0,0,5,0,23,3,0,0,12,0,3,0,0,0,0,0,21,4,3,0,3,0,3,0,0,0,0,0,15,10,0,0,13,5,3,3,0,0,0,0,35,8,0,0,10,0,3,0,0,0,0,0,26,3,5,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0
UCL215075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,4,6,3,0,9,0,0,0,0,0,3,0,25,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0
UCL215076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,7,0,5,0,9,0,7,0,0,0,0,0,16,4,9,0,15,0,12,0,3,0,0,0,39,0,0,0,11,4,4,0,0,0,0,0,20,3,3,0,12,0,9,0,0,0,0,0,28,12,3,0,25,4,9,0,0,0,0,0,49,6,0,0,12,0,0,0,4,0,0,0,24,8,0,0,7,0,0,0,0,0,0,0,12,5,0,0,3,0,0,0,0,0,0,0,12,5,0,0,3,0,0,0,0
UCL215077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,3,0,4,0,4,0,13,3,0,0,4,0,3,0,0,0,3,0,20,6,0,0,7,0,4,0,5,0,0,0,28,0,0,0,6,0,8,0,0,0,0,0,18,3,0,0,9,0,3,0,0,0,0,0,21,0,0,0,9,3,4,0,0,0,0,0,16,3,0,0,0,0,0,4,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,10,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
UCL215078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,11,0,0,0,4,0,7,0,6,0,0,0,20,5,0,0,7,0,3,0,0,0,0,0,11,0,0,0,13,0,9,0,0,0,0,0,20,6,0,0,4,5,3,0,0,0,3,0,18,5,0,0,15,3,14,0,0,0,0,0,35,11,0,0,6,0,0,0,0,0,0,0,20,3,0,0,3,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
UCL215079,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,3,0,0,0,3,0,11,3,0,0,11,0,6,0,0,0,3,0,26,0,0,0,14,0,15,0,4,3,3,0,42,3,3,0,19,3,5,0,0,0,0,0,39,5,0,0,21,3,6,0,7,0,6,0,39,21,3,5,27,9,9,5,0,0,4,0,75,24,3,0,16,3,3,0,0,0,0,0,54,8,0,0,17,0,0,0,0,0,0,0,29,8,0,0,3,0,3,0,0,0,0,0,11,13,3,4,3,0,0,0,0
UCL215080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,9,3,0,0,9,0,9,0,0,0,0,0,20,0,0,0,11,0,9,0,3,0,0,0,23,4,0,0,6,0,3,0,0,0,3,0,19,4,0,0,8,0,0,0,0,0,0,0,13,7,3,0,20,0,0,0,0,0,0,0,26,9,0,0,9,0,0,0,0,0,0,0,20,3,0,0,5,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
UCL215081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,5,0,0,0,0,0,6,0,3,0,12,0,6,0,0,0,3,0,22,0,0,0,3,0,3,0,0,0,0,0,9,0,0,0,5,0,4,0,0,0,0,0,10,3,0,0,9,0,0,0,0,0,0,0,15,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
UCL215082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,5,3,4,0,0,0,0,0,18,0,0,0,4,0,6,0,0,0,0,0,12,7,0,0,13,0,9,0,0,0,0,0,39,5,0,0,12,3,3,0,0,0,0,0,22,8,0,0,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0
UCL215083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,5,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,8,0,15,5,0,0,13,0,8,0,3,0,3,0,27,4,0,0,14,0,6,0,0,0,0,0,31,9,3,0,19,0,3,3,0,0,0,0,42,11,4,0,21,6,6,0,10,0,0,0,58,10,3,0,20,4,5,3,0,0,3,0,43,8,0,0,3,3,0,0,0,0,0,0,18,8,0,0,7,0,6,0,0,0,0,0,18,8,0,0,4,0,3,0,0
UCL215084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,7,0,3,0,3,0,19,0,0,0,4,0,6,0,3,0,0,0,17,0,3,0,8,0,7,0,0,0,3,0,27,3,0,0,4,0,7,0,0,0,3,0,21,8,0,0,12,3,0,0,0,0,0,0,33,12,4,0,15,0,5,0,3,0,0,0,40,0,0,0,5,0,3,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,15,3,0,0,10,0,3,0,0
UCL215085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,3,0,3,0,10,0,4,0,3,0,3,0,0,0,3,0,15,0,3,0,7,0,3,0,0,3,3,0,18,0,0,0,4,0,6,0,0,0,3,0,16,0,0,0,4,3,0,0,3,0,0,0,16,8,0,0,6,3,6,0,3,0,0,0,18,6,0,0,0,0,4,0,0,0,0,0,15,4,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
UCL215086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,3,0,5,0,0,0,3,0,16,3,0,0,7,0,4,0,0,0,3,0,22,4,0,0,12,0,3,0,0,0,0,0,23,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,0,3,0,0,12,5,0,0,10,0,5,0,0,0,0,0,23,7,0,0,8,0,0,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0
UCL215087,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,9,0,0,0,0,0,7,0,0,0,3,0,13,4,0,0,4,0,13,0,6,0,3,0,29,6,0,0,4,0,5,0,4,0,4,0,26,8,3,0,25,3,13,0,3,3,3,0,54,6,3,5,21,0,9,0,0,0,0,0,51,15,7,0,40,3,8,0,0,0,0,0,69,7,0,0,39,3,3,0,0,0,0,0,61,10,0,3,11,0,0,0,0,0,0,0,27,9,0,0,8,0,4,0,0,0,0,0,20,8,0,0,9,0,3,0,0
UCL215088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,9,0,0,0,9,0,4,0,0,0,0,0,14,0,0,0,6,0,3,0,0,0,4,0,18,0,0,0,3,4,4,0,0,0,0,0,11,3,0,3,7,0,4,0,0,0,0,0,21,0,0,0,12,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0
UCL215089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,12,3,0,0,9,3,4,0,3,0,0,0,29,4,0,0,11,0,3,0,3,0,0,0,27,11,0,0,25,0,3,0,0,0,3,0,38,0,0,0,9,0,5,0,0,0,0,0,17,23,0,0,30,3,12,0,6
UCL215090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,11,3,0,0,11,0,5,0,3,0,3,0,27,0,7,0,7,0,5,0,3,4,0,0,28,3,0,0,13,3,9,0,0,0,0,0,34,7,4,0,16,0,11,0,0,0,0,0,39,9,3,0,27,4,24,0,0,0,0,0,74,16,3,0,29,3,3,0,0,0,0,0,59,15,7,0,23,4,0,0,0,0,0,0,45,7,0,0,4,0,18,0,0,0,0,0,36,15,0,0,22,0,3,0,3
UCL215091,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,8,0,0,0,0,0,0,0,7,0,0,0,12,0,4,0,8,0,10,0,8,0,3,0,31,0,0,0,15,0,22,0,5,3,8,0,57,0,0,0,24,0,20,8,3,0,0,0,53,6,0,0,20,0,11,0,3,0,8,0,52,8,5,0,29,4,20,0,4,0,0,0,62,16,7,0,29,5,8,0,0,0,0,0,69,10,3,0,21,5,5,0,0,0,0,0,41,7,0,0,8,0,3,0,0,0,3,0,20,5,0,0,10,0,0,0,0,0,0,0,13,5,0,0,4,0,0,0,0
