SA3_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
21003,3,0,0,0,0,0,0,4,0,131,3,138,0,0,0,0,0,0,0,3,0,62,0,68,0,3,0,0,0,0,0,15,6,40,0,53,0,0,0,0,0,5,0,16,6,13,0,38,0,6,0,0,0,10,0,32,3,340,3,391,3,10,0,3,0,18,0,42,3,60,0,146,8,20,3,5,0,51,5,65,7,776,13,954,3,20,0,29,0,89,0,51,7,209,5,421,13,46,3,68,0,98,3,56,4,213,7,522,77,39,5,127,3,91,3,34,11,124,7,516,72,29,6,98,7,58,3,18,6,32,5,322,129,13,0,91,3,60,0,16,0,27,0,350,463,18,11,155,26,76,3,6,4,29,3,793,395,13,9,108,13,25,0,4,0,10,0,580,246,0,5,55,13,15,0,3,0,5,0,348,143,0,5,13,0,18,0,0,0,0,0,185,166,3,5,30,3,13,0,3
21004,0,0,0,0,0,0,0,3,0,40,3,49,0,4,0,0,0,0,0,3,0,15,3,26,0,3,0,0,0,0,0,0,0,14,0,18,0,0,0,0,0,0,0,8,0,10,0,14,3,3,0,0,0,0,0,15,0,111,5,133,0,0,0,0,0,3,0,18,0,38,0,71,0,6,0,3,0,21,3,34,3,308,11,385,8,10,0,6,0,32,0,33,3,139,0,236,7,18,0,34,3,61,0,46,3,169,0,346,43,20,0,71,5,50,4,18,4,86,0,306,46,14,0,68,3,49,0,18,0,16,0,215,79,7,0,77,5,35,0,12,3,23,0,244,271,14,5,99,14,57,8,10,15,26,0,511,190,5,7,75,11,25,0,7,3,14,0,334,95,0,0,28,4,3,4,0,0,6,0,140,51,3,0,4,4,24,0,0,0,0,0,93,53,4,0,23,3,12,0,4
21005,3,3,0,0,0,3,0,3,0,307,3,326,0,0,0,0,0,0,0,11,3,90,5,116,0,3,0,0,0,4,0,16,3,66,0,97,0,0,0,0,0,4,0,22,0,37,0,65,0,3,0,9,0,22,0,53,3,518,10,625,4,12,0,3,0,51,6,73,7,169,3,326,5,17,4,17,0,98,3,123,18,1180,19,1484,9,35,0,42,0,194,4,99,16,311,4,729,43,52,7,116,8,251,7,84,22,297,4,892,132,45,5,215,15,170,10,65,12,167,9,837,162,30,10,169,13,118,4,32,4,45,0,586,231,16,9,154,16,104,6,23,12,32,3,605,677,27,16,227,37,116,7,19,11,50,0,1195,400,10,4,110,11,36,7,9,0,10,0,597,201,3,3,53,8,18,0,4,0,7,0,302,109,0,3,17,9,24,0,0,0,7,0,174,119,3,3,30,4,12,0,4
21101,5,0,0,0,0,6,0,3,0,309,3,326,4,3,0,3,0,0,0,12,3,100,4,136,0,8,0,4,0,4,0,28,0,69,0,109,0,0,0,0,0,3,0,20,0,38,0,68,3,18,4,0,0,3,0,48,5,460,5,550,0,19,0,9,0,32,3,98,12,190,4,377,21,45,7,21,3,86,7,131,6,1335,23,1684,14,51,6,45,3,153,3,164,13,612,9,1072,58,91,0,139,4,242,9,161,18,658,9,1383,151,83,10,274,15,170,7,88,9,382,8,1197,175,50,7,241,6,182,14,70,10,108,4,863,286,36,5,232,15,121,6,34,8,108,5,864,913,65,16,397,37,212,4,43,14,128,5,1829,638,23,13,283,36,87,5,23,8,36,0,1142,415,8,5,126,26,26,4,12,0,19,0,637,228,3,0,35,5,53,0,10,3,8,0,346,238,17,6,100,15,63,7,15
21102,0,0,0,0,0,0,0,0,0,38,0,44,0,4,0,0,0,0,0,0,0,14,0,20,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,4,0,8,0,3,0,0,0,0,0,9,0,61,0,78,0,0,0,0,0,3,0,6,0,31,0,48,3,7,0,6,0,9,0,19,0,143,4,195,8,9,0,3,0,5,0,30,0,102,0,157,6,15,0,8,0,27,0,29,5,108,3,200,10,17,0,31,0,15,0,15,0,76,0,167,11,11,0,21,0,20,0,19,0,35,0,124,25,6,0,27,0,19,0,12,3,53,0,151,63,11,3,46,4,26,0,18,5,57,0,240,65,10,3,31,7,13,0,10,0,29,0,175,52,17,4,26,3,10,0,3,0,18,0,123,52,3,0,20,0,27,0,6,0,9,0,111,85,9,0,57,0,30,0,24
21103,8,0,4,0,0,3,0,4,0,164,3,183,0,0,0,0,0,0,0,9,0,59,0,76,0,3,0,0,0,3,0,22,0,47,0,77,0,0,0,3,0,3,0,8,0,22,0,32,3,10,0,0,0,4,0,41,6,280,0,343,0,9,0,8,0,16,0,57,3,118,0,216,3,35,3,16,0,47,3,87,6,817,8,1042,9,41,0,38,4,82,0,117,9,457,11,766,26,49,0,90,10,170,6,112,9,484,4,964,95,71,3,159,17,128,3,79,17,316,3,878,105,41,3,151,4,111,10,50,9,89,0,568,206,36,6,184,17,90,8,28,6,73,4,657,656,44,12,293,32,156,11,45,6,97,3,1356,565,33,9,199,23,51,0,11,5,39,0,932,404,0,4,90,9,26,0,3,3,24,3,567,208,3,0,38,8,53,6,6,6,12,0,344,247,13,3,78,12,37,4,9
21104,0,3,0,0,0,0,0,4,0,178,0,187,0,3,0,0,0,3,0,8,0,61,0,74,0,0,0,0,0,3,0,13,0,26,0,44,0,0,0,0,0,0,0,12,0,9,0,21,0,3,0,0,0,6,0,13,5,206,7,243,0,9,0,0,0,8,0,34,8,62,0,132,5,27,0,0,0,29,0,46,5,522,8,649,5,30,0,14,0,71,0,50,6,292,3,463,13,28,3,51,5,76,3,79,13,316,0,592,30,51,3,93,4,84,0,50,5,185,0,520,34,19,3,63,3,58,3,22,9,91,0,307,80,18,4,79,4,64,0,18,0,62,0,329,234,18,5,111,11,97,4,32,9,94,3,608,271,14,3,93,5,28,6,10,3,39,0,465,169,4,3,62,12,17,0,9,0,19,0,294,106,3,3,21,0,30,0,3,0,7,0,169,181,4,0,51,3,22,3,8
21105,7,3,3,10,0,7,0,8,0,146,3,184,0,3,0,6,0,4,0,15,7,83,0,116,3,4,0,0,0,4,0,31,4,48,3,104,3,0,0,0,0,7,0,16,0,29,0,60,5,20,0,6,0,17,3,44,8,389,10,495,4,25,3,16,3,25,0,107,20,180,3,392,6,38,10,38,3,72,6,188,18,1274,27,1674,8,86,3,74,3,167,9,192,15,635,6,1215,45,136,8,165,13,224,13,177,24,628,9,1445,144,109,13,285,20,198,10,112,18,388,6,1299,167,57,3,274,22,126,14,63,13,108,3,853,302,55,12,249,19,139,10,48,15,116,0,971,983,76,17,509,55,222,23,63,19,109,3,2075,637,40,10,294,38,60,15,24,7,45,0,1168,386,8,6,140,30,22,3,10,3,29,3,647,185,3,0,38,4,53,0,10,0,7,0,308,232,12,13,126,14,58,7,9
21201,7,3,0,3,0,8,0,3,0,119,0,135,3,3,0,3,0,0,0,6,0,47,3,61,0,0,0,0,0,0,0,15,0,30,0,47,0,0,0,0,0,0,0,8,0,20,0,28,4,14,0,9,0,8,0,23,3,236,8,297,0,0,0,9,0,14,0,47,7,92,0,171,8,32,3,12,0,61,5,76,4,784,25,1011,16,33,3,27,3,116,7,91,13,290,4,609,38,43,5,104,7,147,6,73,16,277,4,724,118,49,4,189,14,125,14,49,8,174,5,748,130,27,4,181,5,90,7,24,3,33,0,519,225,31,6,187,18,89,3,23,3,44,3,626,644,36,9,258,34,103,9,24,4,42,5,1165,376,14,3,154,23,26,3,11,5,20,3,641,194,11,8,62,7,17,3,3,0,3,0,303,90,0,4,12,4,32,0,0,4,3,0,154,106,12,5,54,12,31,0,9
21202,3,0,0,0,0,6,0,8,3,213,3,234,0,4,0,0,0,3,0,12,3,83,0,115,3,0,0,0,0,5,0,25,3,58,0,90,0,0,0,0,0,7,0,16,0,37,0,57,3,6,0,3,0,9,0,46,5,391,4,472,5,5,0,4,0,33,0,72,9,137,8,272,9,24,11,16,0,85,3,116,16,1147,28,1446,4,33,6,44,8,183,0,121,17,402,4,826,31,58,4,106,6,213,7,115,12,399,11,965,116,52,9,192,9,176,6,60,19,224,9,863,141,29,0,178,10,148,9,33,5,49,3,600,221,16,3,178,13,93,10,25,9,66,8,643,679,43,8,273,32,153,8,21,11,78,6,1315,452,15,3,152,25,45,4,9,7,23,3,735,204,5,11,67,10,10,0,3,0,18,0,331,100,3,0,26,8,36,0,7,3,9,3,194,137,21,8,63,4,32,0,7
21203,8,3,3,0,0,3,0,5,4,325,9,361,0,0,0,0,0,0,0,14,0,82,3,103,0,0,0,0,0,0,0,27,0,65,0,99,0,0,0,0,0,6,0,11,3,32,0,43,3,16,0,9,0,14,3,51,3,325,5,433,0,12,0,3,0,35,0,79,8,139,3,273,12,29,0,20,0,134,4,88,13,999,13,1317,15,31,0,50,3,213,0,129,18,311,9,776,56,62,12,154,10,268,4,111,16,323,10,1034,214,70,4,306,24,243,7,76,16,194,13,1147,244,34,7,229,7,155,6,21,6,49,0,766,369,20,11,216,18,114,6,27,7,51,0,847,1089,38,11,370,45,158,14,28,10,36,4,1810,587,14,8,171,29,38,5,6,0,16,0,880,287,6,0,88,8,13,7,0,0,13,0,422,126,3,3,18,3,14,0,4,5,9,0,187,140,12,3,56,3,13,3,3
21204,9,3,0,0,0,7,0,3,0,516,11,537,0,6,0,0,0,3,0,15,3,167,0,203,0,8,0,4,0,3,0,42,3,123,3,192,0,0,0,0,0,3,0,45,3,54,0,106,3,19,0,6,0,23,3,83,5,861,14,1019,3,29,3,6,0,92,0,119,15,259,0,535,10,58,4,28,5,209,7,154,19,1950,31,2476,20,99,4,64,3,346,7,155,23,506,7,1221,72,135,12,207,7,346,11,151,24,510,9,1475,214,88,15,286,22,197,19,92,16,299,9,1255,223,41,8,188,16,189,4,44,12,64,0,794,284,30,8,197,30,132,5,30,7,83,6,808,740,48,9,269,23,154,12,31,11,87,5,1393,414,11,4,130,15,54,6,12,3,23,0,676,247,10,0,33,10,12,3,3,0,12,3,332,120,0,0,17,4,14,0,4,0,3,0,163,125,11,3,31,3,11,0,8
21205,4,3,0,0,0,4,0,11,3,645,4,678,0,0,0,0,0,7,0,22,3,179,0,209,0,11,0,4,0,9,0,52,3,93,3,167,0,0,0,3,0,10,0,51,3,54,0,118,0,25,0,3,0,14,3,71,7,685,8,816,0,11,4,11,0,43,0,105,5,215,0,397,8,51,0,21,0,78,6,153,10,1555,19,1913,18,74,0,32,3,160,9,153,9,720,9,1191,47,111,7,94,9,226,4,158,15,805,16,1492,116,84,10,194,14,174,7,112,10,496,9,1232,112,32,3,172,9,143,4,61,13,194,3,757,189,36,3,155,14,127,4,37,12,182,3,765,656,58,14,271,31,196,11,83,15,245,8,1587,579,24,7,217,22,70,4,36,3,120,0,1093,380,22,3,114,17,49,3,17,5,62,0,664,250,9,11,48,10,63,3,20,3,42,0,448,448,37,13,128,11,78,9,33
21301,6,0,0,0,0,9,0,9,3,424,12,463,0,3,0,0,0,6,0,20,0,172,0,197,0,6,0,0,0,6,0,29,0,117,0,162,0,0,0,0,0,9,0,37,5,47,0,96,0,15,4,0,0,12,0,93,8,874,15,1027,4,21,3,11,0,74,0,116,20,229,7,491,7,44,0,17,0,193,12,143,20,1920,21,2385,18,85,3,49,6,273,6,163,19,417,10,1040,48,88,8,166,6,339,11,115,26,419,12,1239,171,63,11,246,28,231,9,62,19,240,10,1083,154,38,10,215,10,156,3,32,10,67,7,697,283,40,15,174,21,127,5,27,12,51,11,750,678,41,12,278,29,158,16,18,5,62,5,1300,460,12,9,134,19,32,7,17,3,24,3,713,253,8,5,56,11,10,0,0,0,0,0,345,122,0,0,25,4,18,0,3,0,3,0,182,130,11,7,32,4,16,0,3
21302,5,0,0,0,0,3,0,3,0,132,0,147,0,3,3,0,0,0,0,5,0,80,0,93,0,0,0,0,0,5,0,13,0,45,0,57,0,0,0,0,0,0,0,10,4,12,0,22,0,4,0,0,0,8,0,28,4,289,8,342,0,5,0,0,0,13,0,39,3,74,3,146,4,15,3,11,3,38,0,40,11,711,10,848,5,27,0,20,4,93,3,62,11,258,8,482,18,28,3,55,4,113,3,53,3,265,3,548,52,37,3,95,7,94,0,32,15,149,4,493,91,8,4,88,5,81,6,31,6,46,0,360,120,16,3,100,12,96,6,14,3,49,0,426,445,25,19,187,19,141,9,38,8,68,0,944,429,14,0,140,20,55,4,23,3,25,6,714,326,5,5,83,5,17,5,6,3,17,0,476,222,8,6,35,9,46,0,3,3,5,0,328,405,21,12,99,13,51,3,11
21303,0,0,0,0,0,0,0,0,3,152,0,163,0,0,0,0,0,0,0,12,3,36,0,58,0,3,0,0,0,0,0,19,7,41,0,68,0,0,0,0,0,8,0,16,0,14,0,39,0,14,3,3,0,6,0,25,0,223,6,284,3,8,0,0,0,18,0,51,3,60,0,154,7,33,0,7,0,66,0,66,0,399,10,591,14,52,0,32,4,90,4,49,4,99,3,348,26,91,3,100,3,130,6,42,9,93,6,512,70,71,3,158,8,90,0,20,7,61,3,501,127,26,9,147,11,86,3,10,0,16,3,438,152,23,6,135,5,81,0,18,0,27,3,457,586,31,16,202,25,105,6,14,3,27,3,1007,510,16,6,154,16,51,4,10,3,16,0,774,394,9,9,82,17,23,3,6,0,0,0,537,317,3,4,26,14,37,3,0,3,4,0,411,517,8,5,76,22,32,3,10
21304,7,0,0,3,0,8,0,4,6,253,3,280,0,3,0,3,0,0,0,11,0,77,0,95,0,3,0,0,0,4,0,23,3,51,0,93,0,0,0,0,0,0,0,12,3,21,4,41,3,11,0,3,0,13,4,39,0,389,7,469,0,13,0,4,0,25,3,71,13,129,3,255,7,24,3,17,3,85,0,97,13,1124,17,1396,8,42,0,39,3,186,3,110,7,330,9,731,34,66,5,109,5,245,12,104,23,398,6,998,133,50,5,226,18,231,8,69,16,185,6,944,155,28,6,185,26,157,4,36,12,44,4,654,287,32,9,188,22,128,6,26,10,44,0,755,875,32,18,312,40,182,18,23,12,54,4,1568,560,15,12,167,38,52,3,10,5,20,0,879,299,4,11,81,15,19,3,6,3,12,0,446,155,4,3,18,4,37,0,4,3,9,0,229,186,5,3,50,12,20,6,4
21305,3,3,0,0,0,3,0,4,8,537,4,567,0,7,0,0,0,0,0,8,0,126,0,141,0,0,0,0,0,8,0,30,4,73,0,119,0,0,0,0,0,3,0,32,0,50,0,85,4,9,0,4,0,16,6,64,10,421,8,542,3,10,0,7,0,53,0,99,16,147,0,342,13,54,3,21,3,148,3,130,9,1117,16,1520,11,57,3,66,8,308,7,171,25,426,9,1081,41,105,8,192,14,435,14,121,25,401,6,1358,215,81,6,354,31,330,18,90,20,242,14,1403,244,56,6,300,18,274,10,44,13,72,0,1040,443,36,9,292,30,190,13,42,12,52,6,1130,1327,48,28,428,59,300,17,29,19,86,7,2342,894,22,16,240,44,81,7,9,7,22,3,1349,543,9,9,105,31,44,0,7,0,14,0,756,277,0,0,24,15,82,3,9,0,10,0,421,342,18,3,97,14,55,4,7
21401,3,0,0,0,0,0,0,0,0,151,4,159,0,3,0,0,0,5,0,10,0,61,3,80,0,4,0,3,0,0,0,12,3,50,0,75,0,0,0,0,0,8,0,21,0,19,0,46,0,14,0,3,0,11,0,36,7,384,7,453,0,7,0,3,0,29,0,70,8,159,3,295,11,34,7,24,0,71,0,110,16,1151,17,1446,8,39,4,56,0,158,8,146,29,441,7,901,26,85,6,142,8,209,11,118,21,481,5,1123,155,80,11,232,17,152,16,77,15,295,11,1054,180,34,5,207,15,149,9,43,8,87,0,742,263,32,8,204,22,102,11,21,8,85,0,754,937,48,18,367,51,152,16,38,12,87,10,1738,645,18,17,208,30,47,7,19,5,35,0,1036,315,8,3,96,21,21,8,3,4,16,0,493,161,0,0,27,7,50,0,0,3,10,0,268,185,13,3,82,5,34,0,4
21402,8,0,0,3,0,3,0,7,3,219,9,250,3,5,0,3,0,4,0,13,0,114,0,139,0,4,0,0,0,4,0,27,5,61,3,96,0,0,0,0,0,3,0,13,0,50,0,71,3,13,3,12,0,3,0,65,6,614,12,730,5,17,0,8,4,18,0,116,5,213,0,384,14,60,11,25,0,71,4,182,22,2070,35,2479,21,98,5,49,7,130,9,281,27,995,13,1626,50,139,13,153,10,178,17,210,36,1167,16,1997,152,133,12,254,13,179,12,164,25,713,19,1673,133,90,4,238,10,164,11,83,17,202,3,955,214,59,14,242,17,131,18,62,11,276,5,1050,601,107,24,386,45,190,19,105,21,292,8,1796,475,47,21,260,24,82,12,46,3,149,4,1125,289,27,4,116,18,32,9,24,0,68,4,583,158,8,5,39,5,76,0,21,0,40,0,354,270,72,20,182,18,94,3,66
21501,9,6,3,11,0,6,0,3,3,47,0,90,7,3,0,12,0,4,0,3,0,32,0,66,6,3,0,7,0,3,0,12,4,18,0,60,0,0,0,0,0,0,0,3,0,12,0,22,12,13,3,10,0,8,0,35,5,276,11,372,5,10,0,4,0,20,0,61,4,107,0,215,34,40,5,24,0,51,4,77,12,901,19,1162,36,43,7,70,3,66,6,97,17,338,14,692,74,67,6,124,11,95,6,74,16,316,8,799,148,59,5,196,12,83,9,42,10,179,13,764,85,18,5,119,9,38,11,15,12,24,3,340,153,30,12,124,10,39,5,14,3,53,0,445,267,20,19,188,21,56,14,14,9,58,6,664,194,9,6,92,10,22,8,13,0,24,3,381,95,4,8,49,0,9,3,3,0,9,0,183,38,0,3,12,6,5,0,3,0,10,0,78,76,7,7,46,9,13,3,6
21502,5,3,0,5,0,3,0,0,0,65,0,85,6,3,0,3,0,3,0,8,0,32,0,57,0,0,0,3,0,0,0,11,0,21,0,35,0,0,0,0,0,0,0,9,0,15,0,27,12,0,3,5,0,3,0,20,4,204,10,265,0,8,0,5,0,19,0,26,3,79,0,150,13,35,4,14,4,51,0,45,11,756,14,947,28,24,3,34,3,77,0,67,7,233,3,483,47,40,3,86,3,97,11,48,13,235,4,583,111,33,7,162,15,55,7,34,12,153,3,587,93,10,0,93,5,55,3,14,3,26,0,301,140,31,6,105,9,30,6,10,4,35,3,378,305,22,9,142,16,44,4,11,5,39,4,604,152,10,6,66,7,16,3,5,0,17,0,282,79,10,4,33,3,5,4,0,0,8,0,141,34,0,0,8,3,6,0,0,0,0,0,61,45,11,3,31,0,12,0,0
21503,9,0,0,11,0,6,0,3,0,38,0,72,12,0,0,3,0,4,0,3,0,31,0,51,3,0,0,4,0,0,0,7,0,18,0,35,0,0,0,3,0,0,0,3,0,7,0,21,8,12,0,14,0,4,0,21,9,203,4,264,6,7,0,3,4,14,3,25,4,47,0,114,20,25,5,19,0,40,6,50,14,546,8,722,30,31,3,46,0,58,3,41,14,183,5,419,55,40,3,99,3,67,7,37,11,156,7,488,96,38,10,104,12,41,5,34,7,112,6,458,57,12,0,75,3,11,4,16,0,18,0,200,102,8,3,75,10,37,7,10,4,28,3,289,178,20,8,97,9,16,3,3,0,23,0,359,85,3,0,39,5,12,0,0,0,7,6,150,43,3,0,31,3,3,0,3,0,3,0,92,18,0,3,0,0,3,0,0,0,3,0,28,45,8,0,25,3,10,0,3
21601,16,0,0,3,4,4,0,3,0,45,0,79,5,0,0,0,0,5,0,0,0,25,0,46,0,0,0,0,0,0,0,7,0,21,0,34,0,0,0,0,0,3,0,7,0,11,0,23,12,11,0,10,0,3,0,20,3,190,3,242,4,4,3,3,0,8,0,35,4,41,0,109,8,23,0,13,0,24,4,61,10,619,16,778,12,31,4,25,0,57,5,56,5,188,3,392,29,33,8,65,3,66,3,47,4,217,7,499,73,47,3,109,8,48,3,16,8,135,3,458,59,18,3,83,8,33,5,11,6,16,0,239,92,20,7,80,4,21,3,10,4,37,4,281,200,23,5,111,14,40,10,12,3,28,6,447,109,7,3,54,10,14,0,3,0,13,0,202,60,3,0,16,0,3,0,0,0,3,0,89,22,0,0,7,0,7,0,0,0,3,0,36,40,7,0,24,0,6,0,4
21602,9,3,0,0,0,0,0,3,0,29,3,48,10,0,0,0,0,0,0,3,0,20,0,32,0,5,0,0,0,0,0,7,0,12,0,26,0,0,0,0,0,0,0,4,0,7,0,12,3,10,3,7,0,8,0,28,3,164,6,234,0,5,0,7,0,7,0,16,0,62,0,105,13,17,0,8,0,14,3,47,3,537,6,656,17,14,3,20,0,33,3,40,8,181,11,337,28,32,6,46,7,51,4,30,10,176,3,399,52,23,9,92,6,30,3,17,10,101,8,361,43,7,0,72,4,30,3,5,0,11,0,181,76,18,5,51,9,18,3,4,0,26,0,204,128,14,5,76,10,26,3,7,3,24,8,312,80,0,3,45,7,3,0,3,0,6,0,151,40,0,0,17,3,7,0,3,0,3,3,75,13,0,0,8,0,3,0,0,0,0,0,27,27,3,3,9,0,3,0,3
21603,11,4,0,3,0,0,0,0,0,84,0,102,3,7,0,0,0,3,0,8,0,35,3,57,0,0,0,3,0,6,0,8,0,24,0,41,0,0,0,0,0,0,0,3,0,21,0,24,8,7,0,3,0,8,0,13,0,243,9,297,4,12,3,6,0,14,3,42,4,72,3,168,13,18,4,23,0,44,3,64,12,741,14,933,17,18,3,24,5,74,3,70,14,244,10,477,44,48,3,108,8,106,5,68,13,265,4,672,105,32,11,138,13,86,7,45,3,151,4,590,89,29,5,98,8,51,4,25,7,28,0,341,144,26,0,100,15,43,4,16,5,45,4,395,333,21,8,167,21,47,10,13,3,49,3,674,207,17,3,107,11,26,4,12,4,21,0,408,101,3,0,33,6,6,0,4,0,5,0,171,41,0,0,7,0,10,0,5,3,3,0,75,65,13,4,32,4,16,0,10
