SA3_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
21003,0,0,0,0,0,6,0,3,0,57,0,73,0,0,0,0,0,0,0,9,0,11,0,17,0,0,0,0,0,3,0,17,3,19,0,42,0,0,0,0,0,7,0,19,0,22,0,52,0,0,0,4,0,22,0,36,7,76,0,147,0,15,0,0,3,44,0,52,6,64,3,182,6,15,0,12,0,86,3,69,3,102,4,313,11,31,0,29,3,165,3,91,17,117,3,477,21,41,0,114,7,271,3,83,16,137,6,699,46,47,7,165,13,249,10,66,19,104,3,737,67,31,10,199,22,272,6,31,16,92,4,738,74,26,6,205,16,211,4,32,4,68,3,661,249,47,10,427,53,337,8,26,16,104,3,1289,225,25,8,386,61,115,13,23,12,31,4,894,216,12,3,254,44,56,4,11,4,25,0,638,146,5,3,91,31,89,3,18,3,14,0,405,270,14,8,251,36,73,3,11
21004,3,0,0,0,0,3,0,0,0,8,0,17,0,0,0,0,0,3,0,3,0,4,0,7,0,0,0,0,0,0,0,3,0,8,3,16,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,3,0,3,0,6,0,15,0,3,0,4,0,5,3,11,3,11,0,38,3,0,0,3,0,19,0,14,3,23,0,67,3,13,0,24,0,61,0,29,4,34,0,162,6,20,0,54,3,103,4,27,0,43,0,252,21,22,0,126,10,116,5,20,10,28,3,363,33,20,0,162,8,125,10,21,0,32,0,418,49,14,8,184,19,119,7,16,3,29,0,458,212,34,6,397,49,174,12,23,4,35,0,953,178,14,0,306,37,73,8,15,0,9,3,650,166,8,4,190,28,36,0,8,4,6,0,447,121,4,0,68,10,49,0,3,0,10,0,271,202,13,3,175,15,51,11,14
21005,5,0,0,0,0,13,3,12,8,219,4,261,0,0,0,3,0,5,0,12,0,52,0,80,0,5,0,4,0,15,0,37,4,114,3,185,3,0,0,0,0,13,0,25,12,67,0,124,3,3,0,9,0,49,0,100,13,425,3,606,8,15,3,16,0,119,3,192,26,324,5,704,13,36,0,28,3,275,4,249,33,444,10,1097,34,53,9,100,8,552,9,290,55,452,15,1572,68,117,5,272,29,816,11,262,50,520,15,2171,169,106,14,472,42,696,23,178,34,365,9,2105,199,67,17,469,32,577,16,120,17,262,7,1797,303,57,10,482,51,457,21,107,23,224,4,1740,762,89,23,971,126,668,26,126,30,313,7,3154,619,44,15,616,87,270,25,50,14,128,4,1872,444,23,10,348,61,118,7,31,8,68,0,1113,282,13,9,155,31,159,3,9,8,30,4,699,450,32,12,273,26,150,10,22
21101,4,0,0,11,0,6,0,4,3,57,0,87,0,0,0,7,0,4,0,8,0,9,0,24,3,0,0,0,0,6,0,9,0,20,0,50,0,0,0,0,0,3,0,15,0,8,0,32,0,6,0,8,0,19,0,34,3,65,0,141,4,18,0,10,0,48,0,73,6,53,0,215,16,31,0,37,0,99,3,94,7,114,3,399,12,57,3,87,5,229,6,125,13,114,4,659,39,88,5,240,12,444,9,149,21,205,4,1216,107,95,8,442,37,506,12,117,21,169,7,1521,144,74,4,522,42,499,19,98,17,141,0,1553,228,81,15,634,61,450,18,86,16,118,4,1701,787,102,24,1464,148,767,30,123,22,166,7,3631,786,76,15,1227,152,279,27,61,20,71,0,2723,603,63,14,707,87,145,13,31,7,48,4,1718,483,18,10,314,60,227,17,15,6,17,3,1170,868,38,13,796,93,300,15,25
21102,0,0,0,4,0,0,0,0,0,14,0,19,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,5,0,14,0,0,0,4,0,6,0,3,0,5,0,17,3,5,0,4,0,8,0,4,0,17,0,39,0,8,0,12,0,21,0,14,0,12,0,65,7,10,0,36,4,35,0,19,3,14,0,132,12,9,0,51,0,45,0,17,0,18,0,148,7,9,3,66,7,32,0,10,3,19,0,164,27,16,0,67,9,61,0,11,0,20,0,207,62,11,3,165,18,107,6,22,0,21,0,411,84,23,3,217,20,39,4,6,0,17,0,417,86,19,0,166,9,38,0,3,0,13,0,338,79,10,0,96,8,97,0,12,3,17,3,335,310,25,10,425,27,194,7,21
21103,5,3,0,3,0,5,0,3,0,34,0,58,3,0,0,3,0,3,0,3,0,12,0,21,0,5,0,0,0,4,0,9,0,20,0,38,0,0,0,0,0,3,0,10,0,11,0,20,0,4,0,4,0,11,0,17,0,61,0,96,4,12,0,4,0,28,0,37,0,47,0,128,6,11,0,9,3,95,0,58,5,66,0,266,4,27,0,39,3,162,4,72,9,74,3,396,30,57,4,165,14,260,3,80,11,123,3,740,58,71,3,292,28,282,13,54,9,92,3,911,69,43,7,393,26,259,11,58,11,77,0,956,109,52,7,492,34,290,8,46,15,72,3,1122,410,88,10,1023,117,509,30,64,11,93,3,2357,438,50,16,1028,108,194,27,46,10,43,0,1953,390,29,12,568,87,90,17,24,9,20,0,1245,309,17,7,231,47,174,9,13,7,12,3,828,599,23,10,665,83,211,18,18
21104,3,0,0,0,0,5,0,3,0,38,0,46,0,3,0,0,0,0,0,4,0,10,0,13,0,0,0,4,0,3,0,10,0,13,0,37,0,0,0,0,0,0,0,12,0,11,0,26,0,3,0,3,0,13,0,13,0,23,0,58,0,8,0,7,0,20,3,27,0,21,0,85,3,19,0,4,0,44,8,39,4,34,0,159,12,26,0,30,4,102,0,55,9,39,0,276,22,30,0,81,3,148,3,52,3,66,0,410,37,42,3,133,9,135,12,44,3,59,0,474,47,21,3,137,9,172,3,27,6,51,0,480,73,35,5,183,9,172,5,18,10,53,0,564,215,49,7,451,42,344,6,43,8,54,0,1226,258,44,4,553,37,112,12,19,3,47,0,1091,240,14,6,333,36,45,11,15,0,29,0,736,210,14,0,153,21,151,4,8,6,16,0,588,419,26,11,446,59,144,0,19
21105,4,3,3,6,0,0,0,3,0,26,3,48,0,0,3,0,0,8,0,7,0,12,0,31,3,0,0,3,0,5,0,12,0,11,0,38,0,0,0,3,0,3,0,14,0,15,0,29,3,0,3,8,0,9,0,17,0,32,0,72,4,4,0,13,0,33,0,40,3,44,3,147,7,22,0,28,0,56,3,52,10,69,0,253,18,44,3,97,14,187,7,95,11,91,3,568,51,86,8,282,17,388,13,89,27,173,7,1139,100,98,18,579,39,427,22,93,22,103,5,1504,110,95,13,639,61,449,23,81,28,106,4,1601,191,87,13,705,61,400,20,58,15,88,3,1633,593,134,36,1427,169,664,33,104,34,103,3,3296,616,85,31,1213,120,247,36,46,8,57,0,2458,496,28,9,594,64,114,13,25,3,31,3,1373,343,14,4,297,45,162,9,12,11,13,3,914,594,31,16,669,54,196,16,39
21201,5,0,0,9,0,5,0,0,5,35,0,57,0,0,0,0,0,0,0,3,0,5,0,14,0,0,0,0,0,3,0,5,3,18,0,37,0,0,0,0,0,4,0,0,0,14,0,19,0,12,0,3,0,9,0,23,0,36,0,76,0,7,0,7,0,23,0,36,3,32,0,108,11,12,0,15,0,67,4,50,5,49,0,227,14,28,3,62,10,175,7,65,8,83,3,475,25,38,7,198,23,378,11,86,18,87,4,890,84,60,12,366,48,415,11,84,16,69,4,1170,109,49,9,463,43,330,14,42,13,43,4,1115,177,54,10,529,40,326,14,37,10,37,3,1233,504,68,13,946,103,376,16,40,25,52,5,2152,458,39,18,701,82,136,15,19,11,22,3,1500,323,15,3,323,47,59,5,5,0,10,4,799,210,12,7,129,14,95,3,3,7,5,0,485,352,18,6,297,21,109,16,5
21202,8,0,5,8,0,6,0,4,0,95,0,127,0,0,0,3,0,6,0,0,0,23,0,35,0,0,0,3,0,5,0,22,0,49,0,87,0,0,0,0,0,7,0,18,0,21,0,45,0,6,0,8,0,14,0,48,3,116,0,199,3,16,0,12,0,56,4,76,5,108,0,282,16,30,3,25,0,170,5,91,25,145,4,512,23,44,11,84,6,308,5,140,19,170,5,808,54,89,9,231,25,543,14,148,31,246,3,1395,119,76,9,446,27,548,15,132,25,151,3,1544,150,80,9,484,33,477,15,84,16,126,4,1475,250,57,6,552,46,402,7,70,17,119,3,1539,733,91,17,1076,110,667,24,110,17,135,14,3005,653,64,10,885,89,245,23,47,17,66,3,2094,439,16,10,486,58,138,11,17,5,24,0,1207,363,19,10,200,25,190,6,15,12,17,0,848,616,24,12,541,54,210,7,15
21203,5,0,3,5,0,19,0,8,0,104,0,152,0,4,0,5,0,4,0,11,0,16,0,44,0,3,0,3,0,15,0,27,3,51,0,102,0,0,0,3,0,9,0,28,0,30,0,70,4,8,0,9,0,33,3,49,4,119,3,226,5,9,0,20,0,92,5,125,13,112,7,392,17,36,0,28,4,237,4,145,27,162,3,670,22,63,7,130,11,568,14,204,22,192,7,1233,67,126,15,374,26,914,17,219,48,229,3,2050,224,130,11,717,67,852,33,173,42,169,11,2429,345,87,22,842,74,768,26,109,25,147,5,2450,447,71,29,851,73,599,22,67,21,97,5,2278,1415,171,41,1525,207,819,37,91,36,150,4,4491,1080,75,17,978,137,287,30,43,15,55,3,2705,666,18,12,452,66,119,13,22,7,32,4,1400,358,18,12,168,35,142,6,16,8,13,4,768,511,20,9,352,48,134,7,16
21204,4,0,0,4,3,17,0,12,7,286,0,335,0,3,0,3,0,6,0,15,3,59,0,89,0,9,0,5,0,12,0,54,12,110,3,197,3,0,0,0,0,11,0,56,3,77,0,145,0,10,0,10,0,42,0,119,4,308,0,509,3,28,3,18,3,158,0,167,24,254,4,652,23,65,0,49,3,350,3,232,31,365,15,1132,38,101,3,122,11,632,6,255,52,376,10,1607,107,144,11,317,31,878,22,235,38,459,18,2252,274,123,12,460,47,747,28,172,33,373,6,2276,305,86,15,497,35,555,7,126,20,279,10,1933,406,61,17,485,40,419,9,92,26,238,6,1789,993,111,16,827,99,621,26,110,29,315,10,3152,754,54,23,604,84,300,20,58,16,159,3,2078,439,32,6,292,51,127,11,22,12,77,0,1065,308,20,4,129,29,148,9,18,5,31,0,699,473,23,12,265,26,135,3,19
21205,8,3,0,8,0,7,0,7,0,144,0,180,0,3,0,0,0,9,0,14,0,39,0,74,3,5,0,3,0,10,0,28,0,57,0,98,4,0,0,3,0,8,0,29,3,48,0,97,3,17,0,10,0,20,0,50,0,68,0,176,7,19,0,11,0,61,3,85,7,107,3,304,15,42,0,37,0,137,8,94,13,135,3,490,24,70,3,91,0,251,9,138,21,169,6,783,67,122,4,190,12,413,6,194,14,233,4,1261,94,102,15,330,32,426,13,99,18,180,3,1300,134,80,12,398,27,446,14,93,15,139,0,1356,217,64,9,460,28,448,9,74,8,150,3,1484,655,160,22,978,94,875,27,124,35,242,12,3214,708,62,11,1020,103,323,20,73,12,130,0,2470,672,54,10,686,83,166,7,42,6,72,4,1808,550,27,5,321,62,372,4,40,16,46,0,1441,1430,82,19,1111,104,436,20,48
21301,3,0,0,9,0,9,0,12,6,212,3,252,4,4,3,0,0,9,0,7,5,73,0,107,0,8,0,0,0,18,0,44,3,130,4,211,0,0,0,3,0,11,0,55,4,70,0,146,5,15,0,3,0,37,0,101,13,269,4,457,5,21,0,21,0,124,0,183,21,226,3,612,7,61,6,34,7,268,5,188,28,338,11,955,22,80,12,114,14,593,16,259,40,361,11,1518,78,139,7,311,20,784,15,242,69,459,11,2131,195,114,15,457,35,716,32,205,38,379,16,2210,241,95,16,469,46,601,22,137,23,275,6,1925,321,67,15,510,69,432,11,104,28,238,7,1797,879,121,26,896,107,700,26,128,40,303,8,3235,753,81,25,691,90,296,16,56,30,141,4,2182,487,28,8,377,56,142,8,38,5,84,0,1245,309,19,12,172,42,149,0,17,11,33,4,764,427,23,7,327,44,157,11,18
21302,0,0,0,3,0,6,3,5,0,34,0,56,4,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,3,0,14,0,30,0,48,0,4,0,0,0,0,0,12,0,9,0,25,3,4,0,8,0,5,0,13,3,59,0,98,4,15,0,0,0,25,0,38,3,34,0,110,3,12,0,13,0,46,0,44,3,73,3,198,10,19,0,28,0,113,3,61,13,81,3,330,10,30,3,66,5,178,6,72,4,106,4,479,42,38,5,159,5,199,8,47,9,113,3,635,49,36,3,199,11,245,16,54,8,75,0,698,74,34,5,218,17,192,7,26,12,67,4,653,261,31,10,515,56,376,16,48,17,90,0,1427,292,37,11,528,69,132,7,27,18,36,0,1167,320,27,8,426,66,80,10,15,6,20,0,983,232,20,8,203,45,198,8,14,9,22,3,748,683,34,21,674,96,230,19,21
21303,3,0,0,0,0,7,0,3,0,56,0,66,0,0,0,0,0,3,0,6,0,15,0,18,3,3,0,0,0,3,0,14,0,22,0,43,0,0,0,0,0,3,0,19,0,22,0,51,0,0,0,3,0,6,0,13,4,67,0,100,0,7,0,5,0,24,0,50,7,41,0,138,3,16,0,15,0,80,0,67,10,70,0,263,9,30,0,36,0,132,3,73,10,68,3,364,17,38,0,82,4,194,4,61,14,87,4,516,49,41,3,120,14,171,8,48,5,88,3,542,48,27,4,142,10,159,7,37,6,69,0,504,82,28,5,168,15,144,0,24,3,40,0,523,251,69,3,363,47,272,16,41,17,69,4,1140,253,39,10,429,70,115,15,26,4,36,0,991,217,27,11,337,61,66,3,14,0,22,3,758,174,4,3,145,55,148,6,11,4,9,0,561,496,29,11,430,98,145,16,16
21304,3,3,5,0,0,11,0,3,8,95,0,132,3,0,0,0,0,8,0,5,0,35,0,49,0,5,0,3,0,4,0,15,3,42,0,81,0,0,0,0,0,7,0,10,3,23,0,43,0,3,0,5,0,24,0,33,10,107,3,184,0,11,3,15,3,64,3,77,9,96,0,286,14,23,4,26,6,131,3,100,14,165,3,483,14,42,0,98,18,352,12,146,21,179,8,897,45,79,11,281,21,653,9,181,33,215,15,1548,141,85,12,516,41,720,21,121,43,152,6,1858,187,77,17,637,56,630,20,93,35,118,8,1869,313,62,14,632,60,553,13,74,28,93,9,1858,972,107,42,1293,164,793,39,92,28,140,12,3676,905,58,32,960,142,270,33,34,21,72,3,2525,670,42,14,523,84,119,14,14,10,31,0,1517,427,13,8,213,42,187,3,18,15,15,3,929,632,21,11,430,53,171,10,23
21305,12,0,3,3,0,11,0,12,10,148,3,204,9,4,0,3,0,9,0,14,7,60,0,102,3,3,0,3,0,12,0,34,8,97,3,166,0,0,0,0,0,19,0,38,4,50,3,121,4,8,3,6,0,29,0,105,8,220,0,396,12,20,4,25,3,146,3,157,17,158,3,552,19,59,3,50,6,302,9,215,40,225,6,930,38,107,8,130,14,740,13,268,53,264,4,1642,122,132,9,415,37,1131,22,256,53,272,16,2464,238,184,15,717,61,1099,35,190,59,241,19,2853,355,94,25,819,79,1077,30,130,29,169,9,2823,509,82,22,806,104,880,26,101,32,134,9,2695,1512,132,42,1634,229,1462,39,131,46,184,5,5432,1273,74,27,1284,169,430,37,62,19,72,4,3447,995,33,21,674,125,207,18,37,7,40,5,2165,627,13,6,296,66,407,11,14,14,24,0,1477,1070,49,14,646,97,266,16,24
21401,3,0,0,8,0,9,0,0,0,37,0,60,3,0,0,0,0,3,0,5,0,12,0,26,0,0,0,5,0,4,3,12,0,22,0,40,0,3,0,0,0,4,0,4,0,12,0,21,0,3,0,3,0,8,0,16,0,48,0,79,5,6,0,7,0,33,0,43,3,52,0,152,9,15,0,28,3,74,0,56,0,96,0,294,13,36,3,79,14,206,3,80,17,116,4,564,32,66,3,195,17,398,8,107,27,140,9,1002,72,80,8,419,48,428,13,68,19,109,5,1267,99,64,12,524,48,384,18,54,20,91,7,1320,182,56,21,560,54,348,16,49,10,68,3,1354,583,75,22,1158,127,496,29,71,17,86,9,2680,524,48,12,918,90,203,24,45,11,40,0,1930,413,29,14,448,57,92,20,19,0,26,0,1112,278,10,8,190,26,122,8,0,7,14,0,669,446,22,9,412,44,144,9,17
21402,3,0,0,3,0,7,0,3,0,37,0,54,0,0,0,4,0,0,0,6,0,10,0,23,4,0,0,5,0,3,0,6,4,14,0,32,0,0,0,0,0,4,0,4,0,8,0,16,4,10,0,5,0,3,0,15,5,39,0,72,3,15,3,18,4,19,0,38,3,27,3,132,5,27,3,30,5,64,0,53,0,81,0,266,26,35,3,65,5,131,8,95,11,100,3,484,36,94,11,202,13,269,13,107,17,146,3,906,74,86,11,452,30,341,12,84,17,110,3,1221,95,87,5,554,51,331,18,88,14,75,7,1325,151,73,9,670,41,303,8,58,17,69,3,1400,470,114,26,1234,98,514,41,74,24,98,3,2681,476,82,22,1005,76,174,27,31,5,43,3,1939,456,47,19,568,59,83,9,25,6,30,3,1302,276,15,16,233,24,231,3,17,13,14,0,854,665,49,15,803,71,251,9,41
21501,12,0,0,11,0,6,0,0,0,11,0,38,5,0,0,3,0,5,0,0,0,5,0,22,9,0,0,5,0,4,0,8,0,4,0,31,0,0,0,0,0,0,0,3,0,3,0,15,10,0,0,6,0,3,0,11,0,25,0,54,4,4,0,10,0,20,3,12,0,27,3,81,17,15,5,24,0,37,3,34,3,53,0,183,19,14,4,55,7,94,3,44,9,67,0,334,37,40,0,169,12,125,6,43,15,58,3,512,83,36,6,233,31,112,12,37,10,42,0,598,72,31,10,221,25,85,11,18,7,27,3,502,88,29,0,230,15,83,8,15,7,17,3,492,189,35,9,355,39,102,14,13,4,19,0,775,153,12,0,198,21,25,10,3,3,7,3,428,118,3,6,118,6,10,4,3,0,3,0,265,66,3,3,30,7,17,0,0,0,0,0,127,90,4,0,77,7,32,5,0
21502,3,0,0,3,0,0,0,3,0,21,0,27,0,0,0,3,0,3,0,4,0,9,0,18,0,0,0,3,0,0,0,8,0,20,0,29,0,0,0,0,0,0,0,4,0,4,0,9,4,4,0,0,0,3,0,8,0,43,0,61,4,0,0,6,0,21,3,26,4,22,0,84,11,9,0,16,0,30,0,21,6,69,0,156,5,26,3,38,0,97,0,47,7,67,0,294,23,37,7,126,9,138,8,32,9,72,4,458,59,18,5,201,18,127,3,42,4,30,3,510,58,25,6,196,19,99,9,23,9,32,0,479,90,19,5,212,22,84,8,13,8,21,6,478,235,26,16,354,34,80,10,22,6,28,3,805,207,17,8,199,29,33,10,10,0,10,0,517,127,5,3,97,13,11,3,3,3,3,0,270,74,3,0,44,7,16,0,0,0,0,0,153,100,0,5,94,11,27,4,0
21503,9,0,0,8,0,3,0,0,0,7,0,28,3,0,0,3,0,3,0,0,0,3,0,13,0,0,0,8,0,3,0,0,0,5,0,21,0,0,0,0,0,0,0,0,0,4,0,11,3,0,0,13,0,4,0,4,0,35,0,65,3,0,0,7,3,14,3,5,3,16,3,60,4,9,0,17,4,35,4,23,5,34,5,142,13,16,0,44,6,62,4,24,9,25,4,210,40,15,0,103,12,102,0,18,4,34,3,334,46,15,3,158,16,78,9,19,11,28,5,377,44,17,0,136,10,66,4,0,0,11,6,303,73,12,3,123,10,48,3,8,0,10,4,302,141,15,11,216,28,55,6,14,4,9,0,509,99,7,10,118,23,21,4,3,3,8,0,306,58,0,4,53,11,7,3,0,0,3,0,132,46,0,0,23,0,11,0,0,0,0,0,87,47,3,4,56,3,20,0,3
21601,3,0,0,0,0,0,0,0,0,3,0,15,6,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,4,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,3,0,4,0,5,0,10,0,28,0,3,0,10,0,9,0,7,3,12,0,46,12,3,0,13,0,16,0,19,3,26,0,96,15,14,0,26,7,51,0,30,6,29,0,184,27,19,3,81,5,94,0,25,7,33,0,302,47,23,8,132,25,89,7,27,4,32,3,399,42,12,4,136,11,59,8,9,3,20,4,310,65,6,3,162,18,57,10,9,0,12,0,352,158,32,9,260,17,68,17,8,10,11,0,579,121,7,7,146,18,21,9,3,7,3,0,340,94,6,3,82,8,10,3,3,0,0,0,214,34,4,3,22,5,14,3,0,0,0,0,86,63,4,0,68,9,13,3,3
21602,3,0,0,6,0,0,0,0,0,4,0,13,4,0,0,4,0,3,0,0,0,0,0,13,3,0,0,9,0,0,0,3,0,3,0,18,0,0,0,4,0,0,0,0,0,0,0,11,3,0,0,3,0,0,0,3,3,13,0,25,0,0,0,7,0,6,0,8,0,18,0,39,11,3,0,16,3,6,0,13,0,21,0,75,12,13,0,20,0,29,0,16,6,14,0,118,28,11,3,69,4,61,3,18,5,41,3,244,38,17,0,102,17,65,4,10,6,21,0,274,40,11,6,100,7,54,3,18,6,12,3,262,52,13,0,130,13,32,6,5,0,12,0,259,117,7,8,173,17,56,7,9,5,12,3,420,96,4,4,106,8,16,3,0,0,0,0,238,55,0,0,45,6,7,0,4,0,3,3,126,28,3,0,22,3,3,0,4,0,0,0,64,57,0,0,35,8,13,5,0
21603,4,0,0,8,0,3,0,0,0,30,0,50,0,0,0,0,0,0,0,0,0,5,0,12,0,3,0,3,0,3,0,4,0,25,0,36,0,0,0,0,0,3,0,10,0,7,0,21,9,0,0,3,0,10,0,18,3,68,0,118,5,5,0,3,0,28,0,22,4,58,0,131,13,14,0,15,0,33,3,27,10,81,3,199,12,16,0,46,4,90,0,41,16,96,0,330,22,37,7,125,7,179,4,54,22,74,3,537,67,28,4,203,17,149,6,40,9,55,5,591,67,32,5,232,23,145,11,30,14,36,0,592,109,29,3,249,23,92,6,23,5,36,3,572,298,34,17,433,63,136,16,28,13,33,3,1056,230,19,5,311,39,47,12,9,0,9,3,689,166,6,5,155,18,16,3,7,0,3,0,373,98,0,0,60,8,36,0,0,0,3,0,215,161,11,6,135,6,39,6,10
