SA3_CODE_2016,D_18_20_FPULPTW_MPTLF,D_18_20_FPULPTW_MPNLF,D_18_20_FPULPTW_MPLFSNS,D_18_20_FPULPTW_T,D_18_20_FPUT_MPEFT,D_18_20_FPUT_MPEPT,D_18_20_FPUT_MPEAW,D_18_20_FPUT_MPEHNS,D_18_20_FPUT_MPET,D_18_20_FPUT_MPULFTW,D_18_20_FPUT_MPULPTW,D_18_20_FPUT_MPUT,D_18_20_FPUT_MPTLF,D_18_20_FPUT_MPNLF,D_18_20_FPUT_MPLFSNS,D_18_20_FPUT_T,D_18_20_FPTLF_MPEFT,D_18_20_FPTLF_MPEPT,D_18_20_FPTLF_MPEAW,D_18_20_FPTLF_MPEHNS,D_18_20_FPTLF_MPET,D_18_20_FPTLF_MPULFTW,D_18_20_FPTLF_MPULPTW,D_18_20_FPTLF_MPUT,D_18_20_FPTLF_MPTLF,D_18_20_FPTLF_MPNLF,D_18_20_FPTLF_MPLFSNS,D_18_20_FPTLF_T,D_18_20_FPNLF_MPEFT,D_18_20_FPNLF_MPEPT,D_18_20_FPNLF_MPEAW,D_18_20_FPNLF_MPEHNS,D_18_20_FPNLF_MPET,D_18_20_FPNLF_MPULFTW,D_18_20_FPNLF_MPULPTW,D_18_20_FPNLF_MPUT,D_18_20_FPNLF_MPTLF,D_18_20_FPNLF_MPNLF,D_18_20_FPNLF_MPLFSNS,D_18_20_FPNLF_T,D_18_20_FPLFSNS_MPEFT,D_18_20_FPLFSNS_MPEPT,D_18_20_FPLFSNS_MPEAW,D_18_20_FPLFSNS_MPEHNS,D_18_20_FPLFSNS_MPET,D_18_20_FPLFSNS_MPULFTW,D_18_20_FPLFSNS_MPULPTW,D_18_20_FPLFSNS_MPUT,D_18_20_FPLFSNS_MPTLF,D_18_20_FPLFSNS_MPNLF,D_18_20_FPLFSNS_MPLFSNS,D_18_20_FPLFSNS_T,D_18_20_FPT_MPEFT,D_18_20_FPT_MPEPT,D_18_20_FPT_MPEAW,D_18_20_FPT_MPEHNS,D_18_20_FPT_MPET,D_18_20_FPT_MPULFTW,D_18_20_FPT_MPULPTW,D_18_20_FPT_MPUT,D_18_20_FPT_MPTLF,D_18_20_FPT_MPNLF,D_18_20_FPT_MPLFSNS,D_18_20_FPT_T,D_21_24_FPEFT_MPEFT,D_21_24_FPEFT_MPEPT,D_21_24_FPEFT_MPEAW,D_21_24_FPEFT_MPEHNS,D_21_24_FPEFT_MPET,D_21_24_FPEFT_MPULFTW,D_21_24_FPEFT_MPULPTW,D_21_24_FPEFT_MPUT,D_21_24_FPEFT_MPTLF,D_21_24_FPEFT_MPNLF,D_21_24_FPEFT_MPLFSNS,D_21_24_FPEFT_T,D_21_24_FPEPT_MPEFT,D_21_24_FPEPT_MPEPT,D_21_24_FPEPT_MPEAW,D_21_24_FPEPT_MPEHNS,D_21_24_FPEPT_MPET,D_21_24_FPEPT_MPULFTW,D_21_24_FPEPT_MPULPTW,D_21_24_FPEPT_MPUT,D_21_24_FPEPT_MPTLF,D_21_24_FPEPT_MPNLF,D_21_24_FPEPT_MPLFSNS,D_21_24_FPEPT_T,D_21_24_FPEAW_MPEFT,D_21_24_FPEAW_MPEPT,D_21_24_FPEAW_MPEAW,D_21_24_FPEAW_MPEHNS,D_21_24_FPEAW_MPET,D_21_24_FPEAW_MPULFTW,D_21_24_FPEAW_MPULPTW,D_21_24_FPEAW_MPUT,D_21_24_FPEAW_MPTLF,D_21_24_FPEAW_MPNLF,D_21_24_FPEAW_MPLFSNS,D_21_24_FPEAW_T,D_21_24_FPHNS_MPEFT,D_21_24_FPHNS_MPEPT,D_21_24_FPHNS_MPEAW,D_21_24_FPHNS_MPEHNS,D_21_24_FPHNS_MPET,D_21_24_FPHNS_MPULFTW,D_21_24_FPHNS_MPULPTW,D_21_24_FPHNS_MPUT,D_21_24_FPHNS_MPTLF,D_21_24_FPHNS_MPNLF,D_21_24_FPHNS_MPLFSNS,D_21_24_FPHNS_T,D_21_24_FPET_MPEFT,D_21_24_FPET_MPEPT,D_21_24_FPET_MPEAW,D_21_24_FPET_MPEHNS,D_21_24_FPET_MPET,D_21_24_FPET_MPULFTW,D_21_24_FPET_MPULPTW,D_21_24_FPET_MPUT,D_21_24_FPET_MPTLF,D_21_24_FPET_MPNLF,D_21_24_FPET_MPLFSNS,D_21_24_FPET_T,D_21_24_FPULFTW_MPEFT,D_21_24_FPULFTW_MPEPT,D_21_24_FPULFTW_MPEAW,D_21_24_FPULFTW_MPEHNS,D_21_24_FPULFTW_MPET,D_21_24_FPULFTW_MPULFTW,D_21_24_FPULFTW_MPULPTW,D_21_24_FPULFTW_MPUT,D_21_24_FPULFTW_MPTLF,D_21_24_FPULFTW_MPNLF,D_21_24_FPULFTW_MPLFSNS,D_21_24_FPULFTW_T,D_21_24_FPULPTW_MPEFT,D_21_24_FPULPTW_MPEPT,D_21_24_FPULPTW_MPEAW,D_21_24_FPULPTW_MPEHNS,D_21_24_FPULPTW_MPET,D_21_24_FPULPTW_MPULFTW,D_21_24_FPULPTW_MPULPTW,D_21_24_FPULPTW_MPUT,D_21_24_FPULPTW_MPTLF,D_21_24_FPULPTW_MPNLF,D_21_24_FPULPTW_MPLFSNS,D_21_24_FPULPTW_T,D_21_24_FPUT_MPEFT,D_21_24_FPUT_MPEPT,D_21_24_FPUT_MPEAW,D_21_24_FPUT_MPEHNS,D_21_24_FPUT_MPET,D_21_24_FPUT_MPULFTW,D_21_24_FPUT_MPULPTW,D_21_24_FPUT_MPUT,D_21_24_FPUT_MPTLF,D_21_24_FPUT_MPNLF,D_21_24_FPUT_MPLFSNS,D_21_24_FPUT_T,D_21_24_FPTLF_MPEFT,D_21_24_FPTLF_MPEPT,D_21_24_FPTLF_MPEAW,D_21_24_FPTLF_MPEHNS,D_21_24_FPTLF_MPET,D_21_24_FPTLF_MPULFTW,D_21_24_FPTLF_MPULPTW,D_21_24_FPTLF_MPUT,D_21_24_FPTLF_MPTLF,D_21_24_FPTLF_MPNLF,D_21_24_FPTLF_MPLFSNS,D_21_24_FPTLF_T,D_21_24_FPNLF_MPEFT,D_21_24_FPNLF_MPEPT,D_21_24_FPNLF_MPEAW,D_21_24_FPNLF_MPEHNS,D_21_24_FPNLF_MPET,D_21_24_FPNLF_MPULFTW,D_21_24_FPNLF_MPULPTW,D_21_24_FPNLF_MPUT,D_21_24_FPNLF_MPTLF,D_21_24_FPNLF_MPNLF,D_21_24_FPNLF_MPLFSNS,D_21_24_FPNLF_T,D_21_24_FPLFSNS_MPEFT,D_21_24_FPLFSNS_MPEPT,D_21_24_FPLFSNS_MPEAW,D_21_24_FPLFSNS_MPEHNS,D_21_24_FPLFSNS_MPET,D_21_24_FPLFSNS_MPULFTW,D_21_24_FPLFSNS_MPULPTW,D_21_24_FPLFSNS_MPUT,D_21_24_FPLFSNS_MPTLF,D_21_24_FPLFSNS_MPNLF,D_21_24_FPLFSNS_MPLFSNS,D_21_24_FPLFSNS_T,D_21_24_FPT_MPEFT,D_21_24_FPT_MPEPT,D_21_24_FPT_MPEAW,D_21_24_FPT_MPEHNS
21001,9,0,0,9,7,3,0,0,12,3,3,3,15,0,0,15,565,65,7,16,656,13,3,10,669,36,0,703,107,16,3,0,124,10,0,10,133,22,0,155,0,0,0,0,0,0,0,0,0,0,3,0,670,79,15,21,784,17,3,24,799,58,3,860,133,14,0,3,146,0,0,0,150,11,0,162,155,14,3,0,168,0,3,3,174,10,0,183,7,0,0,0,10,0,0,0,10,3,0,11,3,0,0,0,4,0,0,0,4,0,0,4,293,29,3,7,333,3,3,4,336,26,0,361,3,0,0,0,3,0,0,0,9,0,0,4,8,0,0,0,5,0,0,0,5,0,0,5,10,3,0,0,12,0,0,0,11,0,0,14,301,29,3,6,343,5,5,7,351,30,0,375,60,6,3,3,72,0,0,0,71,30,0,102,0,0,0,0,0,0,0,0,0,0,0,3,360,33,6,13
21002,7,3,0,7,3,0,0,0,8,0,0,0,8,4,0,13,239,26,3,4,279,10,0,14,284,15,0,307,36,5,0,0,37,0,0,0,43,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,274,32,3,4,319,9,0,11,326,23,0,349,42,3,0,0,49,0,0,3,55,5,0,56,39,8,0,0,44,0,0,0,41,0,0,45,0,0,3,0,4,0,0,0,4,0,0,4,7,0,0,0,5,0,0,0,5,0,0,5,87,8,3,0,101,3,0,3,105,7,0,110,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,7,0,0,0,7,0,0,0,7,0,0,7,90,8,3,0,103,3,0,3,112,7,0,111,20,5,0,0,22,0,0,0,22,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,115,13,3,0
21003,18,0,0,17,17,4,0,0,26,3,3,4,29,3,0,33,385,45,7,11,445,10,4,16,463,36,0,499,128,37,4,7,177,4,3,12,184,78,0,260,0,0,0,0,3,0,0,0,3,0,3,4,517,77,8,18,626,21,8,32,656,107,5,768,91,13,0,0,101,3,0,3,108,8,0,119,102,20,3,0,126,0,0,0,124,15,0,141,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,8,0,0,0,8,0,0,8,194,31,3,4,234,9,3,11,245,23,0,264,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,6,0,4,3,10,0,0,10,0,0,0,3,6,0,4,3,10,3,0,11,199,37,3,7,238,4,5,14,253,21,0,277,63,16,0,5,81,3,0,3,84,41,0,131,0,0,0,0,0,0,0,0,3,0,3,8,258,46,3,8
21004,10,0,0,8,10,3,0,0,10,3,0,3,13,0,0,11,350,35,9,10,395,8,0,12,403,25,0,430,57,10,0,0,69,3,0,6,70,17,0,85,0,0,0,0,0,0,0,0,0,0,0,0,407,44,5,10,462,16,0,14,475,34,0,514,62,3,3,0,64,4,0,4,67,9,0,73,69,8,0,0,77,0,0,0,79,3,0,83,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,140,12,3,0,153,4,0,4,155,8,0,167,3,0,0,0,3,3,0,3,7,0,0,7,0,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,3,3,0,3,8,0,0,8,142,9,3,0,158,3,0,3,165,8,0,175,22,4,0,0,28,3,0,0,25,10,0,41,0,0,0,0,0,0,0,0,0,0,0,0,168,14,3,0
21005,51,8,0,56,39,18,3,3,60,21,7,26,84,17,3,103,1040,185,20,43,1287,61,15,77,1358,147,4,1516,435,120,3,19,574,39,25,58,634,466,8,1111,6,0,0,3,7,0,0,0,7,0,5,14,1474,302,23,64,1865,98,36,137,2004,619,15,2639,266,32,0,5,308,12,3,13,329,24,0,349,204,45,3,3,254,6,0,13,269,35,0,304,7,0,0,0,7,0,0,0,7,0,0,5,0,0,0,7,5,0,0,0,7,3,0,11,474,81,8,18,580,26,3,27,610,64,0,669,11,3,0,0,16,4,0,4,17,3,0,25,4,0,0,0,5,4,0,4,11,8,0,21,11,9,0,0,24,7,0,12,30,11,0,44,493,92,8,15,604,35,8,36,640,71,0,710,202,58,3,18,284,15,10,27,306,309,3,621,0,0,0,3,3,0,0,0,3,0,3,5,694,154,11,34
21101,41,3,0,46,40,8,0,3,56,10,0,10,65,7,0,74,1639,182,28,18,1878,38,17,57,1932,118,4,2051,310,56,3,4,370,10,3,16,384,81,0,469,0,0,0,0,0,0,0,0,0,0,5,9,1951,236,31,24,2245,52,19,73,2321,200,10,2528,383,25,9,6,418,5,0,5,426,46,0,473,368,45,3,0,416,9,0,9,426,32,0,451,12,0,5,0,16,0,0,0,16,4,0,16,3,3,0,3,11,0,0,0,13,3,0,18,762,76,12,13,862,19,0,19,879,79,0,960,5,3,0,0,9,0,0,0,9,3,0,16,15,0,0,0,16,0,0,3,20,0,0,22,19,3,0,0,25,0,0,3,30,4,0,35,782,75,13,13,890,19,0,18,902,84,0,991,173,40,4,3,220,5,3,4,228,68,0,299,0,0,0,0,3,0,0,0,3,0,0,3,961,115,20,14
21102,8,0,0,8,8,0,0,0,8,0,0,0,12,0,0,12,407,43,6,9,467,13,3,14,477,14,0,496,83,15,0,0,99,0,0,0,103,13,0,119,3,0,0,0,3,0,0,0,3,0,0,6,489,58,8,11,569,13,4,15,585,30,0,617,75,3,3,0,83,4,0,4,88,10,0,90,112,22,5,3,140,0,0,0,139,13,0,155,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,3,4,0,0,0,4,0,0,4,191,27,4,3,231,8,0,8,235,16,0,254,3,0,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,7,0,0,6,201,30,4,3,238,8,0,8,238,19,0,262,55,4,0,0,60,0,0,5,63,22,0,84,0,0,0,0,0,0,0,0,0,0,3,3,255,35,4,3
21103,19,0,0,24,20,4,0,0,26,3,0,3,27,0,0,34,977,112,15,20,1126,21,6,23,1154,65,0,1218,158,27,0,4,184,10,3,18,201,48,0,246,0,0,0,4,8,0,0,0,9,0,0,9,1135,136,17,27,1320,30,13,41,1359,112,3,1473,202,25,3,3,228,6,0,9,240,19,0,259,264,37,3,4,315,3,0,9,321,13,0,332,9,3,0,0,12,0,0,0,12,0,0,14,0,0,0,4,10,0,0,0,10,0,0,10,479,68,5,11,562,13,3,13,577,32,0,605,4,0,0,0,4,0,0,0,6,3,0,9,7,0,0,0,8,0,0,0,5,0,0,5,16,0,0,0,12,0,0,3,14,3,0,22,487,69,5,11,574,12,8,16,594,29,0,625,77,16,0,3,93,4,0,3,101,24,0,126,0,0,0,0,0,0,0,0,0,0,3,3,561,82,5,18
21104,18,3,0,20,18,3,0,0,26,9,0,9,33,3,0,37,610,86,9,7,714,27,3,37,750,46,0,793,92,7,3,3,106,3,0,3,109,34,0,146,0,0,0,5,5,0,0,0,5,0,0,4,703,96,11,15,822,32,3,39,864,87,0,947,119,28,3,0,149,5,0,5,157,11,0,170,134,26,3,0,155,3,0,7,160,11,0,172,0,5,0,0,9,0,0,0,9,0,0,9,7,0,0,0,7,0,0,0,3,3,0,7,259,56,5,0,318,11,0,10,334,26,0,361,3,0,0,0,7,0,0,0,3,0,0,3,3,3,0,0,4,0,0,0,4,3,0,11,7,3,0,0,10,0,0,0,11,3,0,16,262,62,5,0,332,10,0,12,345,29,0,373,53,12,4,0,72,0,0,3,73,19,0,94,0,0,0,0,0,0,0,0,0,0,0,0,319,71,13,0
21105,14,4,0,18,22,5,0,0,28,0,0,0,30,4,0,35,1119,139,31,18,1312,10,3,12,1326,72,0,1399,201,27,4,8,239,4,0,4,246,49,0,296,0,0,0,0,0,0,0,0,0,0,4,9,1320,173,36,23,1551,20,3,22,1575,123,5,1699,211,18,10,0,241,0,0,0,243,23,0,266,254,43,0,4,304,0,0,4,306,19,0,327,11,0,8,0,16,0,0,0,15,0,0,21,3,0,0,4,5,0,0,0,5,0,0,5,481,62,15,5,564,3,0,7,573,40,0,612,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,6,4,0,0,0,5,0,0,0,11,0,0,13,484,69,15,5,576,3,0,8,583,44,0,621,78,16,3,3,99,4,0,4,101,26,0,128,0,0,0,0,0,0,0,0,0,0,0,0,566,81,22,11
21201,10,0,0,12,13,0,0,0,17,5,0,5,17,0,0,22,607,72,15,17,715,16,0,15,733,33,0,769,110,17,3,0,132,3,3,3,136,31,0,168,0,0,0,3,4,0,0,0,4,0,0,3,723,91,19,22,845,18,3,23,866,65,0,937,137,14,0,3,153,3,0,3,160,20,0,177,99,25,7,0,128,0,0,0,134,14,0,141,6,0,3,0,6,0,0,0,6,4,0,7,0,0,0,0,4,0,0,0,4,0,0,4,240,39,9,4,294,4,0,4,299,31,0,329,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,4,244,39,9,3,294,4,0,5,299,35,0,332,47,12,0,3,61,0,3,4,58,21,0,79,0,0,0,0,0,0,0,0,0,0,3,6,290,50,11,4
21202,33,3,0,42,55,6,0,0,61,7,0,7,70,8,0,79,1229,190,26,14,1457,29,6,35,1491,101,0,1595,352,68,6,14,443,22,12,28,474,147,0,621,3,0,0,0,3,0,0,0,3,0,3,9,1585,259,31,30,1909,49,17,69,1971,247,5,2222,276,39,0,0,320,3,7,10,325,40,0,364,253,40,7,0,306,8,0,8,311,42,3,355,9,0,8,0,21,0,0,0,21,0,0,21,3,0,0,7,13,0,0,0,13,0,0,16,547,83,16,4,656,7,7,17,673,85,3,759,3,10,0,0,15,3,0,3,14,3,0,21,7,0,0,0,10,0,0,0,16,0,0,13,13,6,0,0,24,4,0,4,28,7,0,31,562,89,16,5,677,15,7,21,701,90,3,793,155,24,0,8,189,4,0,7,193,84,0,279,0,0,0,0,5,0,0,0,5,0,0,3,716,120,18,19
21203,42,3,0,45,53,8,0,3,66,7,3,13,78,10,0,85,1187,171,23,24,1408,41,20,60,1468,83,4,1550,346,83,8,20,459,11,5,14,472,194,0,668,0,0,0,0,6,0,0,0,6,0,4,12,1535,258,29,55,1874,55,23,74,1944,276,9,2225,274,41,0,3,323,4,3,12,333,22,0,358,219,38,3,3,259,3,4,6,271,23,0,292,3,0,3,0,13,0,0,3,13,5,0,16,7,0,0,6,9,0,0,0,9,4,0,13,504,79,4,8,606,9,9,21,625,50,0,679,11,0,0,0,11,3,0,3,10,0,0,8,8,3,0,0,10,0,4,5,16,4,0,19,14,3,0,0,23,4,4,5,26,4,0,31,521,83,4,8,625,18,9,29,652,55,0,708,146,42,4,13,206,6,0,6,209,113,0,325,0,0,0,0,0,0,0,0,0,0,0,3,669,129,10,20
21204,56,9,0,64,44,17,3,3,69,33,4,42,111,15,0,129,1131,254,13,22,1419,78,16,98,1518,165,0,1682,416,114,10,18,553,21,10,26,582,311,3,899,0,0,0,3,4,0,0,0,4,0,4,13,1550,369,24,44,1982,95,30,130,2112,475,13,2594,344,49,3,4,403,20,3,23,423,43,0,464,200,75,7,5,286,9,3,9,295,32,0,322,3,3,12,0,17,0,0,0,19,7,0,27,7,0,0,10,11,0,0,3,16,0,0,14,554,136,19,14,716,31,8,37,751,80,0,830,13,7,0,0,20,3,0,3,24,9,0,30,16,6,0,0,18,0,5,5,23,0,0,28,27,11,0,0,38,3,5,10,45,7,0,59,580,146,15,14,758,36,9,42,803,87,0,886,203,47,7,14,268,11,4,15,288,234,0,518,0,0,0,0,0,0,0,0,0,0,3,3,783,192,23,26
21205,60,10,0,67,67,19,0,0,85,20,4,25,110,11,0,125,1678,274,24,35,2008,83,10,96,2110,120,0,2231,354,82,11,4,453,19,5,20,475,113,0,590,0,0,0,3,5,0,0,0,5,0,3,7,2034,358,36,39,2467,105,14,118,2586,236,4,2826,441,60,5,5,510,16,0,20,527,49,0,577,365,81,0,0,453,11,3,18,468,39,0,503,8,0,3,0,17,0,0,0,18,0,0,17,0,0,0,8,14,0,0,0,10,0,0,16,813,146,7,17,984,33,3,40,1024,90,0,1111,14,0,0,0,17,9,0,7,25,0,0,25,25,3,0,0,26,4,3,8,28,3,0,31,37,4,0,0,41,13,3,13,52,3,0,60,854,145,9,17,1030,45,8,50,1083,87,0,1171,194,47,9,6,253,10,3,18,273,95,3,373,0,0,0,0,0,0,0,0,0,0,5,4,1052,192,19,21
21301,72,15,0,83,70,31,7,0,104,20,11,30,132,29,0,164,1217,258,22,24,1522,68,16,87,1610,172,3,1791,435,100,8,23,570,30,12,39,609,266,3,881,0,0,0,7,7,0,0,0,7,0,12,16,1652,359,35,48,2091,99,26,129,2220,443,19,2686,322,41,3,9,374,15,0,13,390,41,0,431,269,83,3,3,353,14,7,21,374,52,0,423,12,3,0,0,14,0,0,0,14,0,0,14,8,3,0,9,12,0,0,0,16,3,0,16,605,128,12,15,758,31,6,34,789,102,3,891,15,0,0,0,19,15,0,17,30,10,0,41,12,8,0,0,24,5,3,6,33,3,0,29,32,12,0,0,39,19,5,22,62,12,0,70,631,140,8,15,799,42,13,57,850,111,3,965,237,53,4,10,304,18,10,23,327,186,0,511,0,0,0,0,0,0,0,0,3,4,0,12,867,185,20,27
21302,18,4,0,18,15,3,0,0,19,0,5,7,23,3,0,28,606,86,10,12,718,16,9,25,741,60,0,800,125,25,3,4,153,5,0,5,164,40,0,203,3,0,0,0,4,0,0,0,4,0,0,5,730,114,13,19,877,21,9,32,911,101,3,1007,155,19,0,0,172,6,0,9,179,18,0,196,146,35,3,0,190,0,0,0,188,11,0,195,0,0,6,0,10,0,0,0,10,0,0,10,0,0,0,5,5,0,0,0,5,0,0,3,310,56,7,5,370,8,0,10,376,25,3,403,8,0,0,0,8,4,0,4,8,0,0,8,5,0,0,0,4,0,0,4,7,4,0,13,6,0,0,0,13,3,0,8,15,4,0,22,313,55,7,5,380,13,3,15,397,25,3,422,61,15,4,0,77,3,3,4,81,39,0,122,3,3,0,0,5,0,0,0,5,0,0,8,377,69,9,3
21303,19,4,0,21,17,4,0,0,21,4,5,6,33,6,0,34,352,73,9,8,432,24,10,30,462,43,0,499,93,35,3,7,136,3,3,7,141,64,0,204,3,0,0,0,3,0,0,0,3,0,0,5,442,109,13,14,570,28,9,38,610,102,0,711,97,17,0,0,109,3,0,3,112,5,0,121,69,28,0,0,101,4,0,4,104,6,0,117,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,5,4,0,0,0,4,0,0,4,166,45,3,5,226,5,0,5,230,16,0,245,3,6,0,0,7,0,0,0,9,0,0,9,3,3,0,0,11,0,0,3,12,0,0,12,4,6,0,0,12,3,0,7,20,0,0,20,175,51,3,5,237,14,0,11,251,16,0,266,41,17,3,0,61,4,3,3,67,35,0,105,0,0,0,0,3,0,0,0,3,0,0,0,218,76,9,5
21304,44,0,0,46,44,8,0,4,57,7,3,11,71,4,0,77,1144,117,23,33,1319,41,7,52,1371,83,4,1457,235,53,7,15,313,12,10,17,328,109,0,439,0,0,0,3,3,0,0,0,3,0,5,9,1381,171,34,49,1635,59,16,67,1705,193,12,1904,255,25,4,0,282,9,0,9,292,12,0,304,167,25,0,0,190,11,0,13,200,19,0,220,10,0,3,0,16,0,0,0,16,0,0,15,3,0,0,11,10,0,0,0,10,3,0,14,434,55,5,10,500,19,0,19,521,32,0,555,7,4,0,0,13,0,0,0,12,3,0,17,9,3,0,0,10,0,3,3,18,0,0,16,16,8,0,0,26,3,3,3,31,7,0,35,451,62,5,14,527,23,0,24,547,36,0,586,99,13,3,8,118,6,5,11,131,46,0,178,3,0,0,0,8,0,0,0,8,0,4,7,546,71,12,22
21305,49,12,0,58,54,12,3,0,69,11,0,16,84,13,0,98,1414,208,19,16,1667,51,7,61,1724,115,3,1837,374,66,3,8,450,19,9,28,479,148,0,631,3,0,0,6,5,0,0,0,5,0,5,10,1790,278,29,29,2119,75,12,91,2207,264,7,2478,354,34,0,3,396,10,3,9,404,30,3,437,250,43,5,0,291,9,3,13,307,29,0,337,8,0,0,0,12,0,0,0,12,0,0,14,5,0,0,3,10,0,0,0,13,0,0,12,615,75,10,9,705,17,6,26,731,57,5,796,7,0,0,3,8,4,3,6,17,0,0,20,10,6,0,0,18,0,0,0,15,3,0,18,20,9,0,3,29,7,3,4,31,5,0,36,636,83,10,7,731,22,8,33,765,66,5,838,151,30,7,0,190,4,3,7,195,85,0,279,0,0,0,0,3,0,0,0,3,0,3,5,786,111,13,15
21401,17,4,0,16,22,4,0,3,26,0,0,4,26,4,0,30,709,85,19,6,818,15,5,19,835,42,0,880,148,9,3,0,164,0,0,0,167,37,0,207,0,0,0,0,0,0,0,0,0,0,3,4,857,92,23,14,981,15,4,21,998,86,3,1090,138,11,3,0,162,0,0,0,162,15,0,174,162,23,0,0,189,4,3,9,194,9,0,205,10,0,0,0,7,0,0,0,7,4,0,8,0,0,0,0,6,0,0,0,6,0,0,6,310,38,8,7,358,4,3,9,370,27,0,394,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,3,4,0,0,0,4,0,0,11,314,37,8,5,364,4,3,9,373,31,0,402,49,8,0,0,59,0,4,4,66,34,0,103,0,0,0,0,0,0,0,0,0,0,0,0,363,50,10,4
21402,14,3,0,13,15,3,0,0,15,0,0,0,21,3,0,19,897,101,11,10,1020,8,3,13,1034,59,3,1091,134,18,3,3,162,3,0,3,162,35,0,197,3,0,0,0,3,0,0,0,3,0,0,3,1035,119,14,14,1183,16,3,20,1198,95,7,1293,140,18,0,0,158,3,0,3,162,11,0,182,182,36,4,0,226,3,0,4,225,15,0,237,3,0,5,0,6,0,0,0,6,0,0,8,0,0,0,0,3,0,0,0,3,0,0,3,330,52,6,3,392,5,0,6,400,25,0,427,5,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,8,0,0,0,8,3,0,10,11,0,0,0,13,0,0,0,13,3,0,13,338,55,6,3,400,5,0,6,410,27,0,441,79,11,3,4,90,0,0,0,94,11,0,110,0,0,0,0,0,0,0,0,0,0,0,0,410,62,9,7
21501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,17,3,3,167,0,0,0,168,12,0,182,19,3,0,0,24,0,0,0,23,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,163,23,6,3,192,0,0,3,197,11,0,215,11,0,0,0,11,0,0,0,11,0,0,10,15,3,0,0,18,0,0,0,23,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,30,0,0,0,31,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,30,0,0,0,31,3,0,37,3,0,0,0,8,0,0,0,8,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,0
21502,3,0,0,6,10,0,0,0,10,0,0,0,5,0,0,13,183,23,3,0,219,3,0,7,218,19,0,244,21,11,0,0,34,0,0,3,33,20,0,57,0,0,0,0,3,0,0,0,3,0,0,3,206,34,4,5,247,3,3,4,257,45,0,296,18,0,0,0,23,0,0,0,23,0,0,19,22,3,0,0,27,0,0,0,30,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,46,3,0,0,51,0,0,0,50,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,0,0,50,0,0,0,55,3,0,58,0,0,0,0,3,0,0,0,3,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0,0
21503,0,0,0,0,3,0,0,0,3,4,0,4,6,0,0,6,111,17,3,4,132,5,0,5,141,7,4,150,8,3,0,0,16,0,0,0,16,7,0,22,0,0,0,0,0,0,0,0,0,0,0,0,119,18,3,0,143,5,0,5,154,12,3,168,14,0,0,0,9,0,0,0,12,0,0,12,15,3,0,0,12,0,0,0,12,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,3,0,31,0,0,0,26,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,3,0,31,0,0,0,26,0,0,30,3,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,23,3,3,0
