SA2_MAINCODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
206071144,2969,3194,9584,4680,3220,2394,1612,916,316,28895,0,0,11,0,0,3,0,0,0,21,0,9,12,13,12,20,10,0,3,84,64,176,338,185,144,171,161,113,37,1381,0,4,13,0,15,12,3,4,0,55,0,10,10,0,3,3,5,0,0,38,0,0,6,8,4,7,7,0,0,27,0,0,3,0,3,12,3,0,0,25,20,0,0,0,0,3,0,0,0,23,0,0,3,0,0,8,4,0,0,12,0,0,0,0,0,0,0,0,0,0,88,193,384,207,183,232,196,127,39,1654,84,193,398,207,185,237,197,128,37,1673,3057,3388,9982,4887,3406,2629,1818,1047,359,30565
206071145,1354,858,1783,1475,1199,939,652,240,103,8607,0,0,0,0,3,0,0,0,0,5,0,4,0,5,0,0,3,0,0,15,12,60,54,31,25,12,17,12,3,236,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,65,61,38,31,16,27,20,3,279,19,65,61,38,34,16,27,20,3,287,1372,929,1845,1508,1231,960,685,262,109,8895
207011146,1642,914,716,1083,1150,891,513,304,226,7439,0,0,0,0,0,0,0,0,0,4,4,3,0,4,6,3,4,0,0,20,25,17,35,14,17,14,15,6,5,149,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,35,19,24,18,23,8,5,184,27,24,35,19,20,18,23,8,5,187,1665,942,749,1102,1172,907,536,310,232,7625
207011147,2468,2372,1521,1643,2256,1935,1430,953,582,15171,0,0,0,0,0,0,0,0,3,3,3,3,6,0,0,0,0,0,0,16,49,40,41,26,34,20,22,15,9,270,0,3,3,3,3,0,0,0,0,10,3,0,0,0,0,0,3,0,0,10,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,54,46,60,35,40,31,30,20,14,326,54,46,60,35,40,31,30,20,18,327,2527,2416,1583,1673,2296,1961,1460,975,601,15502
207011148,3695,3192,1609,2175,3275,2378,1533,1006,625,19489,3,0,0,4,0,3,0,0,0,13,0,0,0,0,3,3,3,0,0,12,39,47,66,29,42,36,20,24,12,306,0,0,0,6,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,50,69,37,46,40,23,26,18,345,40,50,69,39,44,42,23,25,16,356,3735,3241,1680,2213,3320,2427,1556,1033,643,19840
207011149,3729,3039,2141,2388,3034,2371,1848,1171,811,20530,0,0,0,0,0,0,0,0,0,9,4,3,4,3,3,0,3,0,0,22,55,66,67,43,32,48,34,24,18,385,3,0,8,0,0,3,0,0,0,15,0,4,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,59,80,77,44,39,55,42,28,18,446,62,80,82,44,42,55,43,28,15,449,3788,3124,2222,2430,3075,2425,1888,1198,827,20982
207011150,3299,2145,1535,2121,2564,1860,1278,630,272,15709,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,4,3,0,12,42,48,81,52,51,61,48,50,27,464,0,8,0,4,0,3,0,0,0,12,4,0,7,0,0,3,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,48,55,96,57,53,76,61,57,27,521,48,55,97,57,53,76,61,57,27,525,3349,2199,1633,2177,2618,1936,1342,681,300,16232
207011151,2876,3945,5480,2955,2348,1757,1388,698,318,21767,0,6,0,3,6,0,3,4,3,30,0,11,14,13,8,14,3,8,0,68,40,163,132,60,33,49,37,31,4,546,4,6,8,5,6,4,5,0,0,43,0,0,0,0,0,5,3,0,0,9,0,3,0,10,3,5,3,5,0,32,3,3,0,4,3,7,4,0,0,21,3,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,41,192,167,89,56,87,57,41,8,736,41,197,167,91,61,89,60,42,11,765,2921,4146,5648,3046,2403,1849,1448,735,332,22526
207011152,2310,2117,3126,2102,1651,1347,998,550,293,14499,3,3,0,3,0,0,0,0,0,13,0,4,3,12,4,0,3,3,0,24,29,53,89,37,36,34,25,11,12,326,0,0,0,7,6,3,3,0,0,21,0,0,0,3,3,0,0,0,0,6,0,3,3,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,31,71,93,56,45,48,40,16,12,407,34,69,96,58,45,48,41,16,12,418,2346,2188,3221,2160,1699,1395,1039,565,304,14917
207011153,3876,3474,3220,2862,3453,2791,2039,1135,720,23561,3,4,3,0,5,3,3,0,0,22,3,9,15,16,12,7,12,3,0,76,76,113,118,96,89,98,91,90,55,827,0,8,11,10,15,11,6,0,0,59,0,3,3,0,9,4,0,0,0,16,0,0,10,0,6,0,0,0,0,19,0,0,0,0,0,9,0,0,0,20,0,5,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,75,136,150,127,133,129,122,98,56,1028,81,139,153,124,137,132,124,101,63,1055,3960,3616,3367,2987,3592,2918,2158,1233,778,24619
207011154,1283,844,653,814,1007,687,531,295,147,6251,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,13,10,19,13,11,12,8,6,4,95,0,0,4,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,23,13,11,19,6,7,4,114,13,16,23,13,14,19,6,7,9,112,1292,858,680,828,1020,702,534,306,156,6366
207011155,2933,2312,1402,1750,2461,2049,1423,764,537,15634,0,0,0,3,0,0,0,0,0,3,3,3,3,4,7,0,7,0,0,21,41,52,68,35,23,26,35,13,9,290,0,0,0,0,0,0,5,0,0,15,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,63,78,36,35,38,44,17,9,350,38,63,78,39,35,38,44,17,9,353,2974,2371,1474,1789,2491,2088,1472,782,540,15981
207021156,1642,1212,1199,1309,1583,1202,1101,1078,365,10683,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,6,28,31,42,30,32,21,23,13,8,222,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,52,33,30,21,23,14,8,234,26,34,52,33,30,18,28,12,11,242,1669,1245,1245,1340,1611,1220,1132,1094,371,10920
207021157,2723,2605,3005,2371,2571,2226,2035,1723,571,19825,0,7,3,5,0,3,0,4,0,19,0,0,0,3,7,4,0,0,3,24,52,63,102,54,46,57,32,23,11,433,0,3,9,0,6,6,0,0,0,28,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,15,0,3,0,0,3,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,59,73,116,60,62,71,39,27,17,521,62,77,118,67,62,78,39,27,17,539,2777,2680,3123,2438,2626,2299,2077,1756,591,20361
207021159,2540,2027,1629,1744,2307,2327,1841,1049,557,16021,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,33,37,59,20,14,16,19,19,21,252,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,66,21,25,19,26,24,25,276,30,42,66,21,23,19,26,24,27,277,2572,2067,1690,1765,2330,2343,1867,1071,581,16305
207021160,2237,1386,1287,1723,1818,1410,1485,1220,568,13133,0,0,0,0,0,3,0,4,3,11,0,0,0,0,0,0,0,0,0,5,36,22,35,36,27,26,27,21,13,234,0,3,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,36,24,32,34,25,34,35,20,13,252,40,24,32,34,27,37,30,26,16,260,2277,1411,1325,1753,1845,1441,1519,1245,581,13394
207021424,2351,1996,1461,1686,2059,1987,1462,790,339,14134,3,0,0,3,0,0,3,4,0,12,0,0,0,0,0,3,0,0,0,6,16,32,37,22,21,12,9,18,14,189,0,0,4,0,0,3,0,0,0,9,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,19,31,40,26,30,18,14,18,14,218,25,31,40,24,30,18,17,23,14,229,2369,2032,1501,1716,2090,2007,1479,813,356,14358
207021425,2355,1540,1792,1958,1710,1345,1294,1033,450,13487,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,8,0,0,0,18,11,32,45,24,25,39,41,49,30,300,0,4,0,0,3,0,0,0,0,7,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,53,30,34,52,47,48,30,335,8,33,50,30,34,52,46,48,29,336,2365,1574,1843,1988,1744,1397,1344,1084,477,13823
207031161,3896,2646,2551,2951,2936,2164,1529,1194,725,20589,0,0,4,0,0,3,0,0,0,16,0,0,10,0,9,6,0,0,0,25,35,65,81,40,40,49,38,16,7,373,0,0,0,0,5,3,0,0,0,11,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,69,91,38,51,66,45,14,9,428,35,66,94,42,54,71,53,19,8,436,3931,2715,2641,2991,2985,2236,1585,1211,732,21029
207031162,1964,1200,1164,1337,1426,1159,867,812,469,10397,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,20,28,30,29,19,20,15,20,22,189,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,33,29,18,19,13,21,22,204,24,30,32,31,23,19,16,24,22,220,1985,1227,1200,1373,1443,1175,884,838,488,10616
207031163,2711,3611,3826,2334,2297,1850,1134,852,513,19121,4,9,0,3,3,0,0,0,0,23,0,6,7,0,0,7,3,0,0,29,63,129,159,82,69,92,89,102,93,878,0,0,3,0,6,4,7,0,0,17,0,0,3,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,67,137,171,85,76,107,103,108,93,949,70,146,170,88,81,109,103,106,98,968,2784,3755,3998,2422,2372,1958,1234,961,606,20095
207031164,3081,2291,2314,2335,2418,1912,1273,888,416,16929,0,0,0,0,0,0,0,5,3,12,0,0,5,0,3,0,0,0,0,15,19,62,67,44,16,31,25,16,9,305,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,70,79,47,21,40,22,21,9,345,27,69,81,47,19,40,22,21,15,356,3107,2359,2394,2385,2434,1957,1301,910,430,17286
207031165,1351,3410,2072,1083,1177,905,738,637,446,11813,0,5,3,0,0,0,0,3,0,16,0,8,3,0,5,0,0,0,0,18,15,144,47,18,22,25,14,8,6,295,0,7,3,0,3,6,0,0,0,25,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,186,56,20,32,32,13,8,6,366,13,190,57,22,30,32,20,11,6,379,1365,3595,2122,1103,1210,933,756,647,452,12197
207031166,1437,1505,1363,1229,1233,1054,1021,819,234,9904,0,0,3,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,6,22,27,39,26,23,11,19,11,13,193,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,36,39,26,25,17,26,11,13,217,23,34,40,26,27,19,25,11,12,226,1457,1543,1408,1253,1259,1074,1046,833,247,10125
207031167,1691,1377,1124,1213,1419,1251,773,383,269,9507,0,0,0,0,0,0,0,0,0,3,3,0,6,3,5,6,3,0,0,26,36,33,42,25,31,23,20,18,9,240,0,0,0,0,3,7,3,0,0,14,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,36,50,30,43,28,34,16,14,295,43,36,50,30,43,28,34,18,17,293,1730,1417,1175,1246,1458,1281,808,405,282,9805
208011168,2489,1642,666,1492,2173,1883,1384,721,426,12873,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,3,8,25,31,32,22,23,20,16,7,3,183,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,35,39,22,29,22,20,15,6,209,25,35,39,22,27,22,21,15,6,209,2512,1676,702,1512,2208,1909,1399,731,436,13089
208011169,3801,2517,1825,2474,3378,2893,2369,1269,879,21399,3,0,0,0,3,0,0,4,0,10,0,0,16,8,6,17,9,5,0,61,60,84,57,61,64,87,79,67,63,619,7,5,8,6,15,3,8,0,0,55,0,0,0,3,3,4,6,0,0,20,0,0,0,3,9,3,8,0,3,21,0,0,0,0,7,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,70,92,84,87,101,118,110,76,70,798,66,97,84,87,107,118,110,77,65,810,3870,2612,1908,2556,3483,3014,2480,1339,947,22209
208011170,3164,1754,1082,1948,2494,1914,1343,833,664,15199,0,3,0,0,0,0,0,6,4,12,4,0,3,4,0,0,0,0,0,17,36,44,41,36,27,27,28,12,16,261,0,0,0,0,0,0,0,3,0,9,0,0,0,5,0,3,0,0,0,5,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,44,46,41,31,29,29,17,18,304,50,42,42,41,29,29,34,24,18,315,3218,1800,1130,1995,2526,1942,1376,850,680,15510
208011171,2191,1079,1208,1713,1619,1112,792,456,334,10488,0,5,0,0,0,0,0,0,0,7,3,4,0,3,0,3,9,0,0,25,19,31,43,20,24,34,10,11,6,186,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,38,43,19,21,38,29,12,9,227,21,40,44,19,28,37,29,14,9,242,2212,1119,1255,1736,1640,1150,819,470,338,10727
208011172,3425,2067,1484,2296,2917,2082,1411,780,372,16831,0,3,0,0,0,3,0,0,0,8,0,0,0,0,3,5,3,0,0,15,33,58,68,30,32,43,33,16,21,336,0,0,0,0,0,0,4,3,0,10,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,60,72,37,41,50,39,22,19,372,33,63,71,39,41,61,39,22,19,385,3457,2135,1555,2333,2960,2139,1444,803,391,17219
208011173,2865,1680,1308,1938,2594,2088,1675,797,713,15654,0,0,0,0,0,0,0,3,0,6,3,3,3,5,3,5,4,3,0,24,47,25,61,40,22,37,38,44,28,350,0,3,3,0,0,8,3,0,0,18,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,50,35,75,47,28,50,49,45,28,416,55,35,75,47,30,47,50,45,28,422,2921,1713,1384,1989,2629,2136,1727,842,745,16081
208021174,4283,2842,2309,3028,3437,2431,1494,1012,710,21552,0,0,0,0,0,0,7,8,5,20,0,3,0,3,3,4,0,0,0,15,36,49,79,40,47,61,30,20,10,381,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,6,0,0,6,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,36,60,86,49,50,68,39,29,13,426,41,63,88,49,51,68,42,33,14,442,4328,2903,2392,3071,3489,2506,1536,1040,726,21994
208021176,2653,2476,3917,2569,1956,1601,1145,734,416,17466,0,3,0,0,0,0,3,0,0,9,0,0,0,3,0,10,7,0,0,22,29,58,80,40,23,27,20,17,6,291,0,0,0,5,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,63,78,41,28,39,29,19,6,326,29,63,82,46,28,37,36,19,6,342,2681,2533,3999,2613,1981,1638,1181,752,417,17807
208021177,3765,2785,3623,2481,2108,2187,1629,822,695,20089,4,0,8,0,0,3,4,0,3,26,0,0,0,3,0,0,3,3,0,13,66,59,100,58,37,44,32,26,26,448,0,0,3,3,0,0,3,0,0,8,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,3,0,0,7,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,67,59,108,61,40,45,50,28,21,489,73,59,115,61,40,51,49,27,27,514,3835,2849,3738,2548,2151,2236,1675,851,722,20605
208021178,3011,1956,2147,2257,2305,1930,1632,874,660,16778,0,0,3,0,0,3,3,0,0,15,0,4,0,5,0,3,3,0,0,18,48,58,64,55,66,72,48,45,75,532,0,0,3,0,0,5,0,0,0,11,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,65,71,60,64,86,56,45,75,577,50,65,75,60,64,85,61,47,75,584,3058,2022,2227,2320,2371,2017,1690,925,735,17361
208021179,2035,1110,1886,1602,1480,1188,809,449,296,10851,3,0,0,0,0,0,0,0,3,10,3,0,7,8,0,3,5,0,0,19,25,25,44,18,22,22,21,37,33,238,3,3,3,0,0,0,5,0,0,11,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,50,21,27,29,29,33,33,280,30,31,51,28,28,29,29,33,33,292,2063,1134,1939,1630,1509,1215,843,482,324,11142
208021180,1279,1012,1299,1106,973,676,461,353,160,7317,0,0,0,0,0,3,0,0,0,8,3,0,4,7,3,3,7,0,0,19,10,21,27,16,8,16,3,5,3,105,0,3,4,3,3,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,27,36,22,16,21,9,5,3,147,9,32,37,22,16,21,9,5,4,158,1288,1042,1333,1132,988,700,474,357,164,7473
