SA2_MAINCODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
202021030,0,0,0,0,0,0,0,0,0,0,259,504,424,790,497,484,415,177,70,3635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,3,3,0,12,0,0,0,0,0,0,0,0,0,3,0,9,4,30,29,41,57,24,6,198,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,7,0,25,0,0,0,0,0,0,0,3,0,11,0,0,0,3,0,0,0,0,0,3,0,0,3,15,3,0,3,3,0,28,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021031,0,0,0,0,0,0,0,0,0,0,202,441,337,526,370,341,238,72,19,2536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,9,3,25,55,45,46,18,0,207,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,5,10,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202031032,0,0,0,0,0,0,0,0,0,0,127,273,212,367,302,322,223,70,25,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,15,15,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202031033,0,0,0,0,0,0,0,0,0,0,138,341,253,467,386,558,423,220,83,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,27,8,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,17,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203011034,0,0,0,0,0,0,0,0,0,0,254,565,386,730,338,229,162,58,31,2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,13,0,0,0,3,0,0,0,0,0,3,0,8,7,13,17,20,18,12,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203011035,0,0,0,0,0,0,0,0,0,0,207,510,336,675,447,385,243,77,14,2887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,18,21,36,32,8,3,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,5,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203011036,0,0,0,0,0,0,0,0,0,0,142,370,330,469,354,357,233,100,35,2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,11,30,29,16,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,17,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
203021037,0,0,0,0,0,0,0,0,0,0,422,636,760,1434,623,569,407,243,144,5243,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,5,35,9,3,3,0,0,64,0,0,0,0,4,7,0,6,0,14,0,0,0,3,0,0,0,0,0,10,0,3,12,39,25,26,43,26,15,187,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,3,10,3,3,20,0,0,0,0,0,0,4,3,3,15,0,0,0,0,0,0,0,0,0,3,0,12,61,100,4,0,0,0,0,183,0,0,0,5,0,0,0,0,0,9,0,3,0,10,4,0,0,0,0,18,0,0,0,9,0,0,0,0,0,8
203021038,4,29,76,71,22,4,3,0,0,210,725,1400,1589,2170,1077,919,552,239,55,8723,0,0,0,0,0,0,0,0,0,0,0,0,10,20,14,25,7,4,0,78,0,0,0,3,0,5,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,14,21,6,7,6,4,0,0,57,0,3,6,17,29,30,37,36,3,166,0,0,0,0,0,0,0,0,0,0,0,10,12,25,61,91,88,36,12,334,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,3,5,8,13,29,18,13,84,0,0,0,0,5,3,3,4,3,27,0,0,9,0,0,0,0,0,0,10,3,4,10,73,0,3,3,0,0,99,0,0,10,0,0,0,0,0,0,7,3,16,29,17,3,0,0,0,0,70,6,12,3,15,7,3,0,0,0,48
203021039,0,0,5,6,0,0,0,0,0,11,316,498,674,1221,637,620,368,162,63,4552,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,19,27,0,4,0,0,0,54,0,0,0,0,3,3,6,8,4,13,0,0,0,8,0,0,0,0,0,11,0,9,6,27,29,46,38,20,3,176,0,0,0,8,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,3,3,3,19,0,0,0,0,0,0,9,15,6,29,0,0,0,0,0,0,0,0,0,5,3,3,20,101,3,0,0,0,0,134,0,0,3,4,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,11,0,4,0,3,3,0,0,0,0,8
203021040,0,0,4,12,3,0,0,0,0,17,583,956,1004,2144,998,802,436,235,100,7267,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,3,19,38,3,3,7,0,0,77,0,0,0,4,7,13,3,7,0,33,0,0,0,0,0,0,0,0,0,3,3,8,4,58,58,42,52,17,8,247,0,0,0,3,0,0,0,0,0,4,0,0,0,3,4,3,0,0,0,9,0,0,3,4,3,0,31,11,4,49,0,0,4,0,4,3,11,6,4,36,0,0,4,7,0,0,0,0,0,8,6,0,14,107,0,4,3,0,0,134,0,0,0,0,5,0,0,0,0,3,0,6,0,18,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
203021041,0,0,3,4,0,0,0,0,0,3,767,1272,1398,2415,979,807,670,390,199,8897,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,7,23,57,8,5,0,0,0,109,0,0,0,0,3,7,3,3,0,18,0,0,8,3,4,0,0,0,0,9,3,13,25,65,51,65,75,52,25,379,0,0,3,5,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,5,4,6,23,10,0,47,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,0,10,54,110,14,3,3,4,0,199,0,0,7,0,0,0,0,0,0,12,0,7,0,26,8,0,3,0,0,40,0,0,0,0,0,0,0,0,0,0
203021042,0,3,0,6,0,0,0,0,0,10,648,1286,1455,1810,992,960,648,348,120,8273,0,4,3,10,3,0,0,0,0,17,0,0,0,0,3,4,0,0,0,7,0,0,4,0,0,0,0,0,0,5,0,3,0,3,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,9,35,88,22,10,7,3,0,175,0,0,0,0,12,4,0,4,0,20,0,0,0,4,0,5,0,0,0,16,9,35,22,67,65,84,74,45,15,409,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,11,0,0,3,4,6,7,24,9,3,51,0,0,0,0,3,0,5,0,0,11,0,0,8,5,0,0,3,0,0,20,6,10,76,104,23,8,5,3,0,232,0,0,3,3,3,3,0,0,0,15,0,4,3,22,13,7,0,0,0,50,0,5,3,7,7,0,0,0,0,19
203021043,0,0,0,3,0,0,0,0,0,3,595,1072,1050,2313,1011,715,422,172,52,7402,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,11,16,5,0,3,0,0,0,31,0,0,0,7,0,15,8,3,0,35,0,0,0,0,0,0,3,0,0,6,0,11,11,52,75,69,80,44,18,347,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,30,7,3,57,0,0,0,0,4,3,3,0,0,9,0,0,0,0,0,3,0,0,0,5,0,0,3,34,3,0,3,0,0,47,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,9,0,0,0,3,3,0,0,0,0,12
203021044,0,0,0,0,0,0,0,0,0,0,459,754,686,1345,594,486,417,207,75,5033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,22,0,0,0,0,4,3,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,27,52,53,46,43,12,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,7,0,0,0,0,0,6,11,9,0,39,0,0,0,0,0,3,8,0,0,11,0,0,3,0,0,0,0,3,0,3,0,6,0,24,0,5,0,0,0,42,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
203021045,0,0,0,0,0,0,0,0,0,0,361,733,832,1275,778,657,497,261,132,5524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,3,6,0,16,0,0,0,0,0,0,0,0,0,3,0,4,3,26,27,55,45,47,18,219,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,3,21,10,0,41,0,0,0,0,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,11,46,0,0,3,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3
203021046,0,0,0,3,0,0,0,0,0,3,270,623,561,912,531,508,311,139,74,3926,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,17,16,7,8,0,0,0,51,0,0,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,7,8,23,26,36,21,9,6,143,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,3,0,0,3,8,0,5,26,0,0,0,0,0,0,0,3,0,6,0,0,4,0,0,0,0,0,0,7,0,4,5,39,0,4,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3
203021047,0,0,10,16,4,0,0,0,0,32,374,675,650,1397,561,464,340,108,35,4609,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,12,11,24,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,11,11,13,10,7,0,55,0,0,6,21,31,37,74,72,12,263,0,0,0,0,0,0,0,0,0,0,0,9,3,27,21,27,31,21,8,145,0,0,0,4,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,6,0,0,0,0,4,3,31,14,5,56,0,0,0,0,0,0,4,12,0,18,0,0,3,0,3,0,0,0,0,3,3,6,25,77,5,3,0,0,0,124,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,3,0,0,6,3,0,0,11,0,0,0,0,0,13
203031048,0,0,0,0,0,0,0,0,0,0,373,775,681,1111,589,659,509,299,81,5083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,4,3,0,10,0,0,0,0,0,5,0,0,0,3,3,16,13,33,49,68,94,62,24,353,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,17,6,4,51,0,0,0,0,3,3,3,5,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203031049,0,0,0,0,0,0,0,0,0,0,106,263,194,337,274,370,304,128,45,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,20,20,7,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,3,4,16,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203031050,0,0,0,0,0,0,0,0,0,0,833,1598,1081,2306,1062,1218,879,330,141,9454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,10,3,0,0,0,0,25,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,3,0,0,0,6,0,31,28,79,97,76,95,52,20,488,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,0,0,0,0,5,0,0,3,5,3,5,26,10,3,60,0,0,0,0,0,0,3,3,0,6,0,3,3,0,0,0,0,0,0,8,0,5,0,15,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
203031051,0,0,0,0,0,0,0,0,0,0,123,290,277,382,351,459,488,210,96,2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,11,0,16,0,0,0,0,0,4,7,3,0,13,0,0,0,15,20,35,54,30,15,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,11,4,0,23,0,0,0,0,0,8,21,16,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203031052,0,0,0,0,0,0,0,0,0,0,58,181,130,206,165,257,300,181,52,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,3,3,11,10,35,15,4,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203031053,0,0,0,0,0,0,0,0,0,0,667,1320,831,1893,1018,852,625,204,64,7464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,9,0,4,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,8,0,0,0,0,0,3,4,3,0,12,0,0,0,0,0,0,3,0,0,6,6,30,30,96,61,56,57,39,8,379,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,10,0,3,3,6,0,6,10,3,0,41,0,0,0,0,3,4,3,3,0,15,0,0,0,3,0,0,0,0,0,7,0,0,0,10,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
204011054,0,0,0,0,0,0,0,0,0,0,111,264,223,470,332,424,435,174,57,2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,4,3,25,34,43,17,6,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,13,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204011055,0,0,0,0,0,0,0,0,0,0,126,311,244,397,313,448,406,219,64,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,21,29,13,9,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,6,0,18,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204011056,0,0,0,0,0,0,0,0,0,0,446,915,805,1278,758,642,450,219,66,5589,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,48,3,0,0,0,0,0,58,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,4,0,0,0,3,0,5,4,21,34,38,43,21,8,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,7,5,0,28,0,0,0,0,0,4,3,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,3,30,3,3,0,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
204011057,0,0,0,0,0,0,0,0,0,0,207,495,363,637,461,565,482,183,56,3447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,4,15,15,25,50,17,3,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,23,17,4,44,0,0,0,0,0,0,4,0,0,4,0,3,3,3,0,0,0,0,0,5,0,0,0,11,5,0,3,0,0,15,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204011058,0,0,0,0,0,0,0,0,0,0,90,191,154,317,207,278,225,109,38,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,14,16,18,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
