SA2_MAINCODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
214021383,4416,4391,8805,841,870,1707,65,56,123,1768,1880,3647,67,75,141,16,20,35,32,36,65,3,8,11,14,13,34,3,6,14,0,0,0,1974,2093,4064,98,114,212,45,45,86,2947,3124,6073,705,711,1419,8069,8228,16296
214021384,4919,5516,10436,1083,1253,2338,68,78,150,2143,2433,4580,91,108,195,12,22,31,25,27,52,15,25,36,9,15,26,10,10,13,0,0,0,2367,2705,5077,124,137,264,53,72,125,3634,4169,7805,773,933,1708,9323,10620,19948
214021385,5139,5283,10426,713,811,1527,41,59,98,1614,1885,3498,51,62,119,9,6,22,14,22,42,13,8,20,5,5,11,3,3,7,0,0,0,1747,2058,3807,101,110,209,43,44,87,2605,3019,5624,485,568,1049,8231,8871,17102
215011386,2146,2194,4338,572,615,1184,26,29,52,422,429,849,29,31,58,18,18,36,18,12,28,3,4,6,16,20,33,0,0,3,0,0,0,531,535,1073,41,73,116,23,17,41,1169,1242,2413,953,238,1194,4263,3674,7935
215011387,1003,926,1931,48,57,107,3,0,9,220,198,414,11,12,18,6,12,18,5,5,12,4,3,7,0,3,3,0,0,0,0,0,0,258,229,490,14,17,32,4,3,7,324,309,633,183,188,370,1512,1428,2934
215011388,4154,4439,8594,1369,1582,2950,44,43,91,867,1021,1894,53,63,118,96,99,198,25,23,44,4,6,8,18,17,32,3,3,7,0,0,0,1107,1280,2388,98,116,209,38,46,82,2610,3019,5632,480,512,994,7250,7967,15221
215011389,1200,1095,2292,62,63,131,10,10,23,256,237,495,12,10,15,7,10,17,3,7,6,3,0,5,5,0,5,0,0,0,0,0,0,298,268,568,10,11,17,7,6,10,376,352,725,99,106,202,1675,1546,3218
215011390,2171,2114,4291,388,418,806,21,18,41,284,332,616,39,27,67,42,52,99,16,12,26,10,8,11,8,9,12,0,0,0,0,0,0,410,458,872,39,50,88,9,3,13,846,931,1776,239,264,510,3263,3308,6573
215011391,1106,1104,2209,138,148,284,14,11,27,181,184,367,12,9,18,9,13,15,13,9,26,3,3,10,0,0,3,0,3,3,0,0,0,228,239,470,12,14,23,9,0,6,387,404,787,98,99,201,1586,1609,3198
215011392,2367,2355,4717,504,579,1082,23,22,46,421,462,887,29,36,65,22,25,49,17,13,28,3,5,5,0,4,7,0,0,0,0,0,0,518,567,1091,58,75,136,8,6,13,1099,1227,2325,331,354,686,3791,3934,7729
215011393,915,861,1783,105,104,207,15,21,36,114,125,242,11,11,19,38,49,90,12,9,19,0,0,0,4,3,6,3,0,3,0,0,0,198,217,409,5,11,13,4,3,13,311,328,641,84,98,180,1315,1293,2601
215011394,2120,2011,4132,307,342,652,23,22,39,325,357,681,18,21,46,24,22,44,19,20,34,6,3,9,14,16,27,0,0,3,0,0,0,429,459,889,26,29,53,9,11,25,775,844,1616,298,298,596,3191,3149,6347
215021395,2132,2042,4167,152,158,312,72,58,134,555,573,1124,23,33,61,38,34,71,16,15,28,4,0,4,14,13,23,0,0,0,0,0,0,721,723,1443,29,33,62,7,9,16,915,922,1834,261,220,485,3304,3183,6489
215021396,1408,1386,2794,134,156,290,46,49,93,353,378,727,14,20,37,36,33,66,4,9,9,11,3,12,9,11,21,0,0,0,0,0,0,472,499,971,18,20,34,13,6,20,629,683,1311,202,183,384,2242,2242,4489
215021398,1217,1062,2281,124,127,255,23,19,41,194,205,404,13,11,27,37,31,65,11,12,23,0,0,3,4,5,7,0,0,0,0,0,0,281,276,557,35,35,66,10,13,18,449,455,906,187,154,348,1849,1676,3528
215021399,1560,1494,3053,252,281,541,49,58,113,409,450,860,21,27,47,54,59,112,13,11,23,3,3,4,7,10,19,0,0,0,0,0,0,556,624,1183,39,29,66,16,14,23,867,943,1808,340,316,654,2756,2754,5510
215021469,3913,4173,8086,874,995,1869,285,350,631,1355,1449,2805,92,100,190,154,181,336,45,39,81,16,15,30,24,26,51,6,9,13,0,0,0,1968,2158,4129,394,330,727,88,98,185,3328,3580,6909,934,921,1856,8174,8681,16854
215021470,3270,3682,6953,553,656,1205,201,223,429,1309,1468,2782,60,57,113,141,175,315,38,43,83,4,6,6,18,26,52,4,3,9,0,0,0,1785,2009,3788,192,170,361,43,35,76,2567,2861,5430,608,648,1259,6449,7191,13640
215031400,2001,1942,3945,299,266,567,19,17,34,285,300,589,24,29,56,10,12,24,11,11,19,3,3,8,10,3,10,0,0,3,0,0,0,362,384,744,26,29,51,19,10,29,697,686,1392,314,302,620,3016,2932,5949
215031401,2161,2017,4171,320,335,655,57,72,127,328,341,667,44,47,86,4,5,14,9,16,25,3,3,4,7,3,11,0,3,3,0,0,0,457,492,942,18,22,35,5,3,17,796,850,1650,267,243,512,3218,3114,6330
215031402,1086,1172,2261,202,207,409,19,24,42,230,254,487,17,19,36,9,12,18,5,10,15,4,0,7,3,3,8,0,0,0,0,0,0,286,325,615,8,15,22,9,7,17,506,553,1058,172,208,378,1771,1929,3703
215031403,882,865,1746,155,165,323,31,22,52,92,91,179,16,21,33,6,5,14,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,143,138,283,94,90,185,18,4,23,413,402,817,273,249,523,1565,1509,3082
215031404,2556,2728,5283,774,885,1661,120,107,231,582,649,1227,38,44,77,26,25,47,15,15,35,3,0,4,8,13,20,3,0,0,0,0,0,798,854,1646,180,145,322,21,18,41,1771,1898,3677,587,600,1183,4914,5225,10146
215031405,1987,1770,3756,204,179,377,54,54,113,345,360,705,15,17,32,12,14,20,12,17,28,0,0,0,10,12,26,0,0,0,0,0,0,453,467,918,47,37,82,12,6,18,713,686,1398,469,417,886,3160,2873,6041
216011406,3690,3947,7636,955,1033,1980,268,286,553,857,1035,1896,66,72,138,13,18,32,35,36,71,16,14,32,8,16,26,3,0,3,0,0,0,1274,1477,2750,77,93,166,41,31,76,2342,2627,4974,543,594,1143,6576,7170,13750
216011407,3114,3092,6207,701,720,1422,47,65,112,603,632,1237,44,50,97,8,10,14,15,12,32,3,4,11,3,5,6,5,3,3,0,0,0,735,778,1514,71,67,142,34,26,58,1541,1591,3132,446,485,930,5098,5174,10270
216011408,1207,1113,2323,97,86,185,40,28,71,295,299,595,16,18,27,5,4,9,4,9,11,3,6,6,3,3,3,0,0,0,0,0,0,365,363,724,7,6,14,0,6,5,473,457,932,182,171,346,1859,1738,3598
216011409,1192,1199,2386,194,174,368,24,31,51,208,263,467,11,5,12,4,3,4,6,9,19,0,5,4,3,3,4,0,0,0,0,0,0,251,316,571,10,10,18,15,16,26,471,515,981,145,151,291,1808,1860,3664
216011410,1348,1174,2519,114,140,252,18,20,38,277,272,545,26,21,42,9,3,11,8,7,16,4,4,6,3,3,7,0,0,0,0,0,0,339,330,672,18,27,40,3,3,9,475,494,974,179,166,349,2005,1837,3841
216021411,1646,1657,3307,366,382,745,134,142,280,352,370,721,37,33,66,4,11,18,10,21,34,4,3,14,8,3,9,4,0,3,0,0,0,555,589,1140,83,86,171,11,21,28,1016,1076,2092,297,303,597,2951,3036,5988
216021412,826,784,1616,43,34,76,42,39,80,186,175,364,13,6,21,3,3,4,8,6,14,0,0,4,0,0,0,0,0,0,0,0,0,252,233,487,14,14,31,3,0,4,311,286,596,126,124,244,1261,1194,2456
216021413,3596,3477,7071,786,838,1624,91,107,200,673,664,1339,51,77,135,15,11,34,32,33,59,9,6,16,5,6,18,0,0,5,0,0,0,882,916,1803,58,72,130,17,13,30,1745,1839,3586,483,461,945,5823,5773,11601
216021414,1891,1989,3878,513,518,1031,136,177,311,527,589,1118,33,33,63,12,12,24,16,18,32,15,8,18,4,4,11,3,4,12,0,0,0,750,844,1597,28,34,63,25,37,69,1319,1439,2756,429,416,849,3640,3841,7485
216031415,2104,2245,4350,337,369,705,24,39,69,605,668,1270,29,34,57,18,12,29,12,12,16,9,10,11,3,0,3,0,0,0,0,0,0,694,772,1464,50,86,134,31,20,54,1117,1244,2358,368,384,757,3590,3878,7471
216031416,4459,4624,9080,941,1032,1970,114,127,242,1543,1624,3163,86,82,167,27,36,62,29,17,46,18,17,37,15,4,22,5,8,13,0,0,0,1831,1917,3744,446,446,893,39,36,76,3253,3428,6681,781,798,1576,8494,8851,17345
216031417,5802,5962,11765,1291,1320,2607,107,123,229,1568,1772,3342,90,94,181,20,21,42,39,30,69,22,26,52,8,11,23,3,0,10,0,0,0,1860,2082,3942,524,503,1031,72,63,135,3745,3966,7709,980,1033,2008,10529,10959,21490
216031418,1344,1176,2523,72,65,138,14,18,34,292,301,587,14,13,28,3,5,8,7,4,10,3,6,10,0,0,0,0,3,3,0,0,0,334,342,677,13,20,34,6,0,7,423,425,851,129,124,247,1895,1727,3622
216031419,2925,2806,5734,445,426,868,47,54,92,656,677,1331,47,54,103,13,23,33,16,11,20,9,12,24,11,6,15,4,0,4,0,0,0,792,828,1622,87,89,173,11,10,21,1336,1351,2686,697,417,1118,4958,4574,9532
217011420,2831,2709,5538,344,357,702,35,29,60,424,442,868,25,37,66,63,77,143,23,28,53,10,11,24,18,12,30,0,0,0,0,0,0,602,643,1243,29,36,65,27,27,51,1006,1060,2061,390,353,738,4230,4118,8345
217011421,2741,3005,5747,654,704,1357,34,37,79,521,619,1136,32,50,77,53,60,112,21,27,44,6,14,23,4,3,11,3,0,3,0,0,0,675,803,1478,75,82,154,17,24,39,1425,1609,3028,303,358,658,4468,4968,9437
217011422,3049,3038,6088,747,803,1554,50,49,102,507,541,1049,24,24,50,66,87,147,29,35,66,14,23,39,3,8,12,3,0,4,0,0,0,701,779,1476,38,47,85,14,14,35,1507,1648,3150,481,466,954,5035,5159,10198
217011423,2008,1918,3927,193,180,372,18,25,44,359,380,740,29,32,58,25,31,62,8,12,23,10,6,18,10,6,13,0,0,0,0,0,0,457,494,956,24,37,59,8,9,20,680,723,1408,210,205,419,2904,2844,5756
217031471,990,1056,2047,190,204,399,9,9,14,222,249,470,10,10,20,0,3,4,6,7,13,0,3,3,7,0,9,3,0,3,0,0,0,250,284,538,8,6,16,3,3,5,451,508,961,151,161,303,1589,1721,3317
217031472,3293,3480,6776,938,996,1929,26,33,61,638,722,1357,39,35,71,23,17,35,16,7,29,14,12,28,10,10,22,0,3,4,0,0,0,766,838,1607,122,77,201,26,14,39,1850,1930,3776,457,492,951,5604,5903,11507
217031473,1774,1563,3335,164,150,312,16,21,36,426,424,851,11,9,25,6,10,15,7,9,13,3,5,8,7,4,10,0,0,0,0,0,0,478,479,958,23,23,44,9,4,13,675,657,1333,192,160,354,2639,2383,5021
217031474,1631,1628,3260,237,217,451,19,23,40,364,340,699,12,16,24,7,17,26,3,5,9,3,0,8,4,4,6,0,0,0,0,0,0,413,397,817,17,17,34,7,6,11,670,641,1310,279,273,551,2576,2539,5121
217031475,2308,2163,4470,377,377,750,17,18,33,347,326,668,30,30,64,15,11,29,8,12,25,6,4,9,5,7,16,0,4,4,0,0,0,427,417,844,42,39,80,10,3,21,855,836,1691,298,266,565,3464,3271,6734
217031476,958,934,1898,190,165,353,17,15,29,234,263,497,10,8,17,3,7,11,6,0,8,8,3,11,0,0,0,0,3,3,0,0,0,280,301,579,45,52,99,11,11,22,524,533,1062,170,176,348,1661,1642,3307
217041477,2086,1963,4047,231,223,455,12,21,29,474,477,953,18,28,42,10,8,25,9,8,22,14,11,25,4,6,13,0,0,0,0,0,0,551,559,1110,32,38,71,9,10,19,824,831,1652,270,273,543,3185,3066,6245
217041478,2638,2675,5316,490,533,1022,29,24,53,711,765,1473,30,23,59,17,23,44,12,16,25,12,10,14,5,12,16,0,4,4,0,0,0,822,874,1690,75,79,147,13,13,27,1386,1501,2889,357,342,698,4385,4520,8898
217041479,5116,5555,10673,1368,1440,2802,60,61,121,1740,2015,3761,63,74,136,74,77,151,44,43,94,17,16,35,21,23,41,10,6,12,0,0,0,2032,2315,4348,210,187,399,47,52,106,3661,3991,7656,696,775,1467,9474,10325,19798
217041480,3178,3391,6570,490,572,1058,49,45,91,1204,1408,2609,48,47,97,40,46,94,21,33,53,8,13,19,12,21,32,3,6,12,0,0,0,1388,1613,3008,193,170,367,27,24,49,2099,2379,4478,567,632,1196,5839,6403,12240
297979799,12,0,7,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,13,0,0,0,0,0,0,16,0,13,3,0,3,28,4,29
299999499,534,315,849,155,88,242,121,100,227,1182,1019,2207,121,122,237,30,29,65,49,49,99,20,21,40,21,18,40,7,12,17,0,0,0,1557,1366,2915,459,487,945,62,48,110,2233,1988,4223,1355,772,2128,4117,3073,7193
