SA2_MAINCODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
206041122,0,0,165,119,12,6,3,0,0,312,0,0,3,0,0,0,0,0,0,7,0,0,4,3,0,0,0,0,0,7,7,5,312,516,24,15,10,5,0,893,36,39,721,974,153,112,56,15,5,2106,365,235,8339,8308,877,589,310,86,34,19134,0,0,10,3,0,0,0,0,0,10,427,163,919,2342,574,498,293,80,40,5333,0,0,23,25,0,0,0,0,0,42,0,0,0,11,3,0,0,0,0,13,0,0,43,25,0,0,0,0,0,71,0,0,25,76,8,3,0,0,0,119,0,0,3,45,3,4,0,0,0,61,23,57,6080,2703,246,107,43,14,9,9274,0,0,0,9,3,3,3,0,0,20,0,3,5,12,0,3,0,0,0,28,4,3,82,240,48,27,25,8,5,444,0,0,3,16,3,3,3,0,0,31,3,0,52,113,3,3,0,0,0,177,0,0,23,41,3,7,19,4,0,102
206041123,0,5,38,64,46,29,21,7,3,220,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,10,21,143,354,71,35,30,20,0,694,56,58,319,513,100,67,57,32,11,1213,388,575,2856,4416,863,585,396,213,66,10360,0,0,4,3,0,0,0,0,0,6,583,831,1716,3581,790,558,338,137,21,8557,0,0,9,5,0,0,0,0,0,14,0,0,0,13,6,6,3,3,0,31,0,0,5,7,0,0,0,0,0,21,0,0,12,53,3,0,0,0,0,75,0,0,3,39,4,10,4,3,0,66,11,23,1348,758,124,77,49,54,19,2471,0,0,0,9,3,3,3,3,0,27,0,0,3,12,3,5,0,3,0,28,4,16,74,202,77,43,38,8,3,455,0,0,0,11,3,4,0,0,0,22,0,0,18,54,3,0,0,0,0,74,0,0,12,36,14,8,4,3,0,71
206041124,0,0,17,14,3,0,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,3,0,51,84,11,9,8,4,3,164,15,12,128,96,22,22,28,59,131,507,111,113,1613,1125,204,212,180,156,237,3950,0,4,4,0,0,0,0,0,0,15,171,171,1670,941,220,203,187,94,76,3719,0,0,6,5,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,5,0,0,10,21,0,0,0,0,0,34,3,0,5,12,0,0,0,0,0,20,0,5,229,198,25,19,4,14,28,525,0,0,0,3,3,0,0,0,0,8,0,0,0,4,0,0,0,5,0,16,0,3,82,40,19,17,20,10,6,200,0,0,0,4,0,0,0,0,0,8,0,0,13,8,0,0,0,0,0,29,0,0,13,11,0,0,0,6,5,35
206041125,0,0,8,4,0,0,0,0,0,17,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,11,73,3,8,17,7,4,120,10,11,49,140,41,50,40,32,55,432,98,136,424,1267,337,335,332,182,148,3265,0,0,0,0,0,0,0,0,0,0,150,176,464,1203,356,378,389,202,107,3430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,3,13,3,0,0,0,0,28,0,0,0,4,0,0,0,0,0,9,3,7,42,66,18,9,7,0,0,146,0,0,0,0,4,0,3,0,0,7,0,0,0,3,0,0,0,0,0,5,0,9,27,102,50,42,33,17,8,294,0,0,0,3,0,0,0,0,0,3,0,3,3,29,0,6,0,0,0,43,0,0,3,20,5,0,12,8,4,54
206041126,0,0,20,53,0,8,3,0,0,84,0,0,0,3,0,0,0,0,0,9,0,0,0,8,0,3,0,0,0,11,12,8,135,426,27,29,24,6,0,665,36,21,284,597,95,73,52,8,8,1174,301,161,2171,4903,669,586,349,97,25,9274,0,0,3,16,0,0,0,0,0,15,397,163,820,2625,541,496,299,112,23,5480,0,0,6,21,0,0,0,0,0,28,0,0,0,17,0,4,0,0,0,22,0,0,0,11,3,0,0,0,0,9,4,0,10,59,3,3,0,0,0,84,0,0,0,34,0,0,0,0,0,41,11,33,1192,951,148,90,33,8,4,2464,0,0,0,13,3,5,0,0,0,23,0,0,0,3,3,3,3,3,0,15,3,9,62,325,76,53,38,15,4,590,0,0,0,25,5,5,3,0,0,36,0,0,28,70,3,4,0,3,0,112,0,0,10,44,15,6,10,4,0,87
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051128,0,0,3,15,4,0,0,0,0,23,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,7,3,24,148,29,28,27,20,7,297,24,44,60,254,93,73,65,22,13,639,379,680,726,2742,1160,904,767,348,136,7843,0,0,0,4,0,0,0,0,0,4,633,1094,872,2598,1367,1151,905,358,134,9112,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,11,0,0,0,5,0,0,0,0,0,5,0,0,7,35,12,6,5,0,0,57,0,0,0,13,0,5,0,0,0,23,5,26,157,262,52,28,15,0,0,548,0,0,0,0,5,3,0,0,0,8,0,0,0,6,3,10,14,3,4,37,11,39,37,279,133,99,86,28,9,724,0,0,0,6,0,5,0,0,0,14,0,9,7,56,11,9,3,0,0,89,0,0,6,38,9,11,15,7,3,85
206051129,0,0,0,9,0,3,0,0,0,12,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,3,0,0,0,7,3,9,11,182,28,32,25,27,6,331,35,40,58,371,103,71,33,16,5,736,399,626,710,3766,1174,761,379,175,80,8072,0,0,0,0,0,0,0,0,0,0,705,1026,977,4123,1516,997,387,124,52,9903,0,0,0,7,0,3,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,49,12,3,3,0,0,79,0,0,0,12,4,4,3,0,0,30,0,14,12,48,12,0,5,3,0,96,0,0,0,13,4,3,8,0,0,24,0,0,0,0,4,3,5,7,3,22,12,27,24,401,127,86,61,17,8,748,0,0,0,6,0,0,0,0,0,12,0,4,11,48,14,3,5,0,0,91,3,4,3,62,26,5,27,3,0,127
206051130,0,0,5,19,7,9,3,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,7,10,21,171,57,40,42,16,16,370,33,41,44,339,103,121,71,28,21,802,485,567,576,3312,1219,1033,761,361,111,8431,0,0,0,0,0,0,0,0,0,0,827,1007,838,3610,1482,1210,812,323,95,10197,0,0,0,3,0,0,0,0,0,3,0,0,0,16,9,6,3,4,0,35,0,0,0,0,0,0,0,0,0,0,3,4,5,48,10,8,3,0,0,72,0,0,0,9,3,0,5,0,0,15,3,7,16,57,31,26,6,12,0,154,0,0,0,4,5,7,3,3,0,22,0,0,0,3,4,4,9,4,0,34,17,38,24,414,147,107,83,26,7,865,0,0,0,7,0,3,0,3,0,15,0,8,6,49,17,0,9,0,3,90,3,0,0,48,25,10,21,8,0,120
206051131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051132,0,0,0,32,7,7,0,0,0,47,0,0,0,5,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,7,33,152,30,37,39,50,35,374,17,22,54,204,77,72,51,43,16,565,284,348,612,2415,756,623,477,265,161,5933,0,0,0,0,0,0,0,0,0,5,499,592,598,2339,865,686,507,177,94,6356,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,38,3,8,0,0,0,50,0,0,0,8,4,0,3,0,0,17,6,8,99,169,41,24,7,11,0,366,0,0,0,3,3,3,0,5,0,13,0,0,0,3,0,4,9,5,0,17,0,18,26,250,92,73,60,24,19,564,0,0,0,9,0,3,0,0,0,14,0,0,3,40,0,0,3,0,0,49,0,0,3,33,9,0,14,3,3,73
206051133,0,0,6,26,0,3,0,0,0,48,0,0,3,8,3,0,0,0,0,17,0,0,0,9,3,0,0,0,0,15,3,14,60,438,54,63,41,79,92,844,59,53,208,955,209,144,99,38,26,1793,441,537,1509,6502,1574,1144,666,321,269,12960,0,0,0,3,0,0,0,0,0,9,651,814,1511,5899,1892,1405,709,241,113,13242,0,0,4,6,0,3,0,0,0,14,0,0,0,14,3,7,3,0,0,27,0,0,0,3,0,3,0,0,0,8,0,0,8,83,12,10,3,0,0,118,0,0,3,37,6,4,0,0,0,51,3,13,131,238,34,25,13,9,7,470,0,0,0,16,9,7,11,3,0,43,0,0,0,12,8,3,8,3,0,33,11,20,136,673,204,149,111,30,17,1346,0,0,0,16,5,4,0,0,0,30,3,8,22,154,8,6,15,7,3,228,0,0,4,98,19,21,29,10,12,192
206051134,0,0,4,13,3,0,0,0,0,29,0,0,0,0,0,3,0,0,0,6,0,0,0,9,0,0,0,0,0,9,4,28,32,241,42,46,57,56,39,546,38,37,70,373,84,59,39,20,15,745,441,608,929,4059,888,638,422,214,110,8318,0,0,0,0,0,0,0,0,0,0,786,998,1134,4304,1180,720,324,114,40,9604,0,0,0,17,0,0,0,0,0,18,0,0,0,6,3,0,3,0,0,10,0,0,0,3,0,0,0,0,0,5,0,0,15,51,9,7,0,0,0,84,0,0,5,21,0,0,0,0,0,24,0,4,37,80,20,20,9,8,5,186,0,0,0,4,4,7,3,0,0,25,0,0,0,3,0,3,4,0,0,12,4,11,66,392,100,65,48,19,3,713,0,0,0,13,0,3,0,0,0,11,0,3,5,42,3,3,5,0,0,63,3,0,7,41,17,3,17,8,5,100
206061135,0,0,7,11,0,3,0,0,0,27,0,0,0,4,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,9,91,13,17,23,12,15,177,8,25,32,122,48,35,26,32,16,345,221,401,583,1706,580,481,456,276,158,4867,0,0,0,0,0,0,0,0,0,0,407,638,772,1777,739,578,520,254,104,5781,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,9,3,4,3,16,3,0,0,0,0,34,0,0,0,4,0,4,3,0,0,8,4,17,32,84,20,14,13,6,3,193,0,0,0,5,0,3,0,3,0,13,0,0,0,0,0,3,3,0,0,13,3,19,22,88,48,34,45,33,6,299,0,0,0,4,3,0,0,0,0,10,4,4,4,20,6,3,4,0,3,44,0,0,0,10,5,0,18,7,5,48
206061136,0,3,15,30,5,7,0,4,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,6,3,31,226,30,31,44,68,34,467,38,33,102,490,102,79,60,60,40,1008,371,471,1260,4948,931,830,582,488,242,10123,0,0,0,0,0,0,0,0,0,0,655,755,1490,5579,1196,864,503,227,133,11405,0,0,0,4,0,4,0,0,0,8,0,0,0,5,3,4,4,0,0,23,0,0,0,3,3,6,0,0,0,15,0,0,4,58,11,6,3,0,0,83,0,0,0,19,8,0,0,3,0,29,0,3,64,144,47,27,17,20,3,332,0,0,0,3,3,5,3,0,3,21,0,0,0,7,3,7,3,9,3,30,6,15,64,495,105,73,81,19,7,875,0,0,0,15,7,7,4,0,0,29,0,0,20,87,3,3,3,0,0,130,0,0,15,38,8,0,13,12,9,105
206061137,0,0,24,40,14,15,12,6,0,107,0,0,3,5,0,0,3,0,0,13,0,0,3,5,0,0,0,0,0,11,5,11,55,318,42,67,53,78,19,654,35,39,170,546,96,93,66,48,14,1112,325,392,1847,5357,919,842,652,413,133,10884,0,0,3,8,0,4,0,0,0,17,505,514,1507,4795,1050,843,600,278,85,10178,0,0,0,8,0,0,0,0,0,8,0,0,3,10,6,0,3,0,0,18,0,3,3,4,0,0,0,0,0,19,3,0,9,74,9,0,3,0,0,101,3,0,0,27,3,4,4,3,0,38,6,42,600,500,83,52,22,17,7,1327,0,0,0,6,3,6,0,0,0,18,0,0,0,4,0,4,4,15,7,36,10,6,86,544,98,68,63,24,15,912,3,0,3,23,0,0,0,0,0,28,3,3,11,119,9,4,0,5,0,154,0,0,10,73,5,13,16,6,9,123
206061138,0,0,3,16,8,3,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,5,15,99,32,34,59,35,26,300,11,24,56,146,53,86,68,48,47,546,204,548,856,1854,870,931,938,542,299,7048,0,0,0,0,0,0,0,0,0,0,341,863,1185,2031,979,1041,1003,610,257,8315,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,4,5,20,3,3,3,3,0,44,0,0,0,5,0,4,0,0,0,3,6,35,72,142,107,46,35,20,0,470,0,0,0,6,0,4,4,0,0,14,0,3,0,0,3,6,6,3,0,26,0,17,41,93,60,76,70,35,17,401,0,0,0,0,4,0,0,0,0,4,0,3,4,11,14,3,6,6,3,50,0,0,0,11,4,6,49,14,8,91
206071139,0,5,30,62,35,39,29,4,6,202,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,3,0,17,109,9,8,3,3,0,154,12,15,48,198,38,38,23,12,3,396,157,164,531,2181,350,323,211,107,59,4081,0,0,0,0,0,0,0,0,0,0,267,254,551,2369,435,322,210,61,41,4512,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,3,0,0,49,3,7,0,0,0,63,0,0,0,13,0,0,0,0,0,13,0,3,71,110,20,17,3,4,4,230,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,4,0,0,5,0,7,30,180,33,23,16,7,4,303,0,0,0,0,3,0,0,0,0,4,0,0,3,23,3,0,4,0,0,31,0,0,6,21,3,3,7,3,3,42
206071140,0,0,0,5,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,65,24,13,15,4,0,140,9,12,44,115,37,34,17,19,8,301,174,256,677,1852,463,417,366,175,78,4458,0,0,0,0,0,0,0,0,0,4,346,464,887,2315,655,509,460,124,47,5806,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,35,0,0,0,12,0,0,0,0,0,14,0,3,34,22,12,6,6,0,0,82,0,0,0,6,3,4,0,3,0,15,0,0,0,0,0,0,0,0,0,7,4,16,29,126,35,39,39,11,3,301,0,0,0,0,0,0,3,0,0,4,0,0,9,21,3,0,8,7,0,42,0,0,3,18,5,4,17,7,0,55
206071141,0,8,21,62,36,36,19,12,4,200,0,0,0,4,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,24,61,200,35,15,11,3,6,364,37,44,68,268,55,56,33,22,3,590,223,270,545,2204,413,292,183,114,47,4287,0,0,0,5,3,0,6,0,0,12,337,367,497,2335,410,278,131,37,15,4409,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,3,3,0,0,15,0,0,4,40,5,0,3,0,0,56,0,0,0,17,0,0,0,0,0,18,0,7,63,72,28,10,9,23,9,225,0,0,0,3,0,0,0,6,0,15,0,0,0,0,0,3,0,0,3,12,0,0,18,219,37,22,9,4,0,322,0,0,0,4,0,0,0,0,0,10,0,0,5,33,0,0,0,0,0,35,0,0,4,17,3,0,6,0,0,32
206071142,0,6,13,68,45,44,25,5,9,217,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,62,203,36,28,10,8,3,363,42,48,93,340,93,72,34,19,11,758,273,308,654,2485,583,464,302,177,85,5320,0,0,10,11,7,0,3,0,0,33,446,462,649,2552,611,461,251,84,45,5555,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,4,0,3,4,24,6,7,0,0,3,48,0,0,3,10,6,7,3,0,0,26,0,0,25,56,31,41,23,72,21,284,0,0,0,0,0,6,7,0,0,12,0,4,4,0,0,3,9,3,0,18,3,0,28,236,63,28,31,14,4,405,0,0,0,3,3,0,0,0,0,6,0,0,6,51,3,0,3,0,3,60,0,0,3,39,8,4,15,0,0,67
206071143,0,0,3,23,12,21,14,0,0,72,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,8,23,104,22,18,23,12,3,224,20,28,62,225,68,59,45,31,11,547,260,529,687,2760,776,701,496,314,106,6633,0,0,0,0,0,0,0,0,0,0,467,936,961,3391,1006,808,495,183,57,8302,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,4,3,0,23,0,0,0,4,0,0,0,0,0,4,0,6,10,38,4,3,6,0,0,62,0,0,0,17,4,4,3,5,0,29,0,5,12,13,16,22,14,36,5,125,0,0,0,0,0,6,8,11,0,22,0,0,0,5,0,6,6,0,0,20,3,15,34,253,80,57,50,28,10,532,0,0,0,0,3,0,0,0,0,12,0,3,0,38,4,0,0,3,0,47,0,0,3,28,7,3,8,5,0,55
206071144,0,13,72,274,172,177,84,51,20,863,0,0,3,11,0,0,4,0,0,18,0,3,3,10,0,0,0,0,0,14,4,18,89,399,87,61,64,55,29,815,38,54,144,659,152,124,99,63,27,1355,630,921,1824,7561,1633,1363,933,540,211,15619,0,0,0,0,3,0,0,0,0,3,1171,1468,2281,9152,1949,1354,775,276,95,18520,0,0,0,6,0,0,0,0,0,5,0,0,0,12,0,4,0,0,0,16,0,0,0,10,3,12,3,5,0,38,0,0,9,100,8,0,0,0,0,110,0,0,0,15,3,3,0,0,0,23,0,20,77,166,65,81,56,72,32,561,0,0,0,4,13,15,5,12,0,52,0,10,0,8,6,5,3,3,0,38,6,17,70,666,153,90,100,18,0,1124,0,0,4,14,6,3,0,0,0,28,0,4,14,76,11,3,0,0,0,111,0,0,3,69,14,4,17,3,0,115
206071145,0,0,4,13,6,9,0,0,0,27,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,3,53,13,9,11,7,0,107,23,28,43,137,42,41,29,13,9,369,262,460,478,1726,643,532,339,147,59,4644,0,0,0,0,0,0,0,0,0,0,457,785,732,2329,888,711,435,104,54,6496,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,20,4,3,0,0,0,36,0,0,0,3,3,0,0,0,0,5,0,7,20,25,11,6,8,3,0,79,0,0,0,3,0,3,0,3,3,21,0,0,0,0,0,0,3,0,0,6,5,13,17,128,70,51,39,14,5,343,0,0,0,6,0,0,0,0,0,12,0,0,3,16,3,0,0,0,0,19,0,0,0,8,14,3,13,3,0,50
207011146,0,0,0,20,3,13,3,0,0,43,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,6,8,42,26,9,8,4,4,113,10,7,3,38,20,23,16,18,25,160,231,575,422,967,622,485,283,178,170,3936,0,0,0,0,3,0,0,0,0,6,470,1035,764,1124,803,580,323,144,149,5395,0,0,3,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,9,3,0,3,0,0,15,0,0,0,3,0,0,0,0,0,0,4,20,62,167,58,55,13,18,3,397,0,0,0,0,3,3,0,0,0,12,0,0,3,0,3,3,5,4,0,18,9,15,9,48,48,39,26,21,10,222,0,0,0,3,3,0,0,0,0,5,0,0,0,4,4,0,0,0,0,13,0,0,5,3,14,3,7,4,5,40
207011147,0,3,0,37,36,24,11,3,0,113,0,0,0,0,0,0,0,0,3,7,0,0,3,3,0,0,0,0,0,10,3,10,13,51,27,22,15,22,14,181,6,27,34,74,45,40,48,45,27,349,313,955,1167,1802,1277,1071,829,616,414,8448,0,0,5,0,0,0,0,0,0,9,534,1384,1687,1389,1130,1047,831,539,434,8974,0,3,0,0,7,0,0,0,0,11,0,0,0,0,3,0,0,0,0,6,0,0,0,5,3,3,0,0,0,13,4,0,3,9,3,5,4,0,0,26,0,0,0,0,4,9,0,0,0,9,22,195,305,665,421,238,107,71,13,2036,0,0,0,0,3,3,6,3,0,20,0,3,3,7,3,6,5,5,0,27,3,36,28,50,77,69,73,39,27,401,0,3,0,3,6,3,0,3,0,11,0,3,0,8,5,0,3,0,0,22,0,3,4,7,3,10,11,14,3,52
207011148,0,3,10,62,72,36,4,3,3,189,0,0,4,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,4,13,9,50,52,43,30,24,21,242,16,36,37,84,52,49,42,42,32,381,408,1384,1560,2095,1804,1246,866,610,414,10391,0,0,0,0,0,0,0,0,0,0,703,2277,2291,1866,1681,1186,758,523,391,11672,0,3,0,9,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,6,10,9,11,4,7,0,0,46,0,0,0,8,3,0,0,0,0,8,35,215,383,683,480,262,118,66,25,2264,0,0,0,4,7,8,3,8,3,25,0,4,5,6,6,10,14,3,3,57,7,41,33,50,90,77,61,26,30,423,0,0,3,6,17,10,0,3,0,38,0,0,3,5,7,7,0,0,0,27,0,0,3,8,9,9,22,10,6,61
207011149,0,9,8,29,18,18,7,4,0,90,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,4,0,0,0,17,3,11,32,90,34,35,32,20,16,282,15,32,40,98,62,51,65,55,40,455,503,1391,1648,2512,1678,1321,1079,704,589,11430,0,0,0,0,0,0,0,0,0,4,866,2327,2412,2712,2044,1557,1196,706,564,14384,0,0,0,5,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,4,5,3,0,0,0,0,10,0,7,0,21,11,7,6,0,0,58,0,0,0,4,4,4,0,0,0,9,18,82,208,392,201,147,53,29,13,1146,0,0,0,3,4,3,5,8,3,25,0,0,0,4,0,9,10,6,0,28,12,95,47,139,143,116,106,53,32,746,0,0,0,5,5,0,6,0,0,13,0,14,8,33,13,9,4,0,0,70,3,0,3,16,7,10,33,10,8,87
