SA2_MAINCODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
213051362,0,20,..,52,11,62,0,60,..,56,7,64,0,64,..,23,6,28,0,34,..,37,11,47,0,47,..,17,7,24,0,24,..,31,4,33,0,33,..,35,10,40,0,40,..,96,0,96,0,98,..,33,0,33,0,33,..,135,4,142,0,142,..,24,0,24,0,24,..,296,7,302,0,298,..,100,22,120,3,123,..,51,3,55,0,55,..,32,5,37,0,37,..,24,5,27,0,27,..,81,39,117,0,117,..,609,288,897,15,914,..,2828,675,3501,35,3540,..,43,10,48,461,516,5712,2868,686,3553,500,9767,11463,..,..,..,..,11463,..,15,0,15,0,15,..,358,69,430,4,432,..,0,0,0,0,0,..,99,31,139,3,140,..,269,134,404,0,402,..,32,9,37,0,37,..,403,174,576,6,581,..,51,3,57,0,59,..,23,0,23,0,23,..,26,3,35,0,31,..,31,0,38,0,38
213051363,0,14,..,17,5,23,0,23,..,10,0,10,0,10,..,8,0,5,0,5,..,12,0,13,0,13,..,6,0,6,0,6,..,28,4,34,0,34,..,15,3,16,0,16,..,69,0,70,0,70,..,72,10,84,3,82,..,88,3,90,0,90,..,15,0,15,0,13,..,244,13,253,3,257,..,43,3,45,0,44,..,22,0,22,0,26,..,25,8,33,0,33,..,0,0,0,0,0,..,63,29,93,0,93,..,336,158,495,8,507,..,1851,434,2283,23,2309,..,3,4,9,246,249,1697,1857,434,2293,267,4255,3605,..,..,..,..,3605,..,12,0,12,0,12,..,128,30,157,0,157,..,0,0,0,0,0,..,154,36,187,0,191,..,430,184,617,5,618,..,23,6,28,0,28,..,605,227,838,6,842,..,15,3,18,0,18,..,9,3,9,0,9,..,28,3,29,0,29,..,11,0,11,0,11
213051365,0,17,..,75,9,87,0,87,..,104,3,106,0,112,..,20,5,29,0,29,..,24,3,33,0,33,..,10,4,17,0,17,..,194,7,205,0,207,..,49,11,59,0,59,..,276,9,279,0,279,..,93,5,103,0,98,..,348,7,357,7,369,..,109,3,109,0,113,..,820,25,849,10,863,..,141,23,166,3,167,..,207,17,220,0,224,..,27,3,29,0,31,..,26,0,24,0,22,..,112,46,154,0,154,..,1723,323,2047,39,2079,..,8101,1108,9212,106,9325,..,47,23,69,806,875,7208,8148,1134,9283,916,17409,14355,..,..,..,..,14355,..,37,3,45,0,45,..,748,107,861,14,870,..,0,0,0,0,0,..,180,47,221,0,226,..,397,152,550,4,559,..,32,9,43,0,42,..,603,211,814,10,823,..,65,10,76,0,76,..,11,0,11,0,16,..,84,3,90,0,90,..,24,0,27,0,26
213051366,0,44,..,55,3,61,0,61,..,35,0,40,0,40,..,15,7,29,0,27,..,24,0,21,0,21,..,10,0,10,0,10,..,113,3,120,0,121,..,30,3,34,0,37,..,215,4,217,0,219,..,77,5,87,3,85,..,231,9,234,3,242,..,68,0,66,3,68,..,591,23,610,7,620,..,79,13,96,0,94,..,116,22,139,0,137,..,27,5,34,0,34,..,17,0,18,0,18,..,151,52,205,0,203,..,1196,229,1423,40,1464,..,6023,980,6999,92,7095,..,33,14,46,589,641,3258,6054,991,7047,686,10992,6656,..,..,..,..,6656,..,12,0,12,0,12,..,774,111,887,9,896,..,0,0,0,0,0,..,191,60,251,0,251,..,586,265,844,7,854,..,51,19,69,0,69,..,828,337,1170,7,1176,..,20,3,27,0,27,..,0,0,0,0,0,..,57,0,56,3,59,..,20,0,20,0,20
213051368,0,10,..,53,3,57,0,57,..,18,0,17,0,17,..,6,10,12,0,12,..,18,0,17,0,17,..,17,0,23,0,23,..,5,0,5,0,5,..,19,5,25,0,25,..,31,0,31,0,31,..,11,0,10,0,10,..,29,0,29,0,29,..,6,0,6,0,6,..,80,0,78,0,78,..,24,6,33,0,33,..,7,3,11,0,11,..,16,3,25,0,25,..,4,0,6,0,6,..,33,9,39,0,40,..,157,98,253,8,263,..,1138,304,1443,20,1457,..,15,0,15,323,337,3966,1155,304,1458,346,5765,7871,..,..,..,..,7871,..,9,0,9,0,9,..,50,17,65,0,65,..,0,0,0,0,0,..,44,12,60,0,60,..,58,27,82,0,82,..,0,0,3,0,3,..,107,42,148,0,148,..,28,7,34,0,30,..,3,0,3,0,3,..,15,0,15,0,21,..,22,0,22,0,22
213051369,0,7,..,15,0,20,0,20,..,57,6,58,0,58,..,8,0,8,0,8,..,27,8,31,0,31,..,26,4,30,0,30,..,57,0,57,6,60,..,45,3,46,0,46,..,102,4,110,0,112,..,22,4,28,0,28,..,151,0,151,3,155,..,45,0,49,0,49,..,332,8,338,3,339,..,67,14,82,0,82,..,88,8,101,3,104,..,32,6,36,0,35,..,6,0,8,0,8,..,47,20,66,0,66,..,787,202,991,22,1010,..,3008,422,3432,42,3472,..,41,6,48,565,606,7732,3050,424,3473,606,11813,15194,..,..,..,..,15194,..,21,0,21,0,21,..,178,14,192,5,195,..,7,0,7,0,7,..,62,10,68,0,68,..,172,26,199,3,199,..,18,0,17,0,17,..,245,38,285,3,287,..,30,3,34,0,37,..,10,0,10,3,12,..,56,3,57,3,63,..,37,0,40,0,40
213051464,3,62,..,42,4,46,0,46,..,25,0,25,0,25,..,15,0,23,0,23,..,16,0,16,0,16,..,34,3,41,0,41,..,27,0,31,0,31,..,30,4,31,0,31,..,27,0,27,0,27,..,47,7,53,0,53,..,48,3,49,0,49,..,10,0,10,0,10,..,136,4,147,0,147,..,67,7,74,0,71,..,36,0,38,0,38,..,16,0,12,0,12,..,14,0,12,0,12,..,80,18,93,0,93,..,265,51,319,6,321,..,2054,390,2440,18,2457,..,7,3,12,312,325,3270,2059,395,2453,332,6050,6772,..,..,..,..,6772,..,103,3,107,0,107,..,133,3,142,3,142,..,0,0,0,0,0,..,205,57,257,0,261,..,730,344,1073,4,1084,..,57,24,85,0,85,..,988,426,1420,9,1425,..,44,3,48,0,48,..,7,0,7,0,7,..,67,0,68,0,68,..,28,0,27,0,27
213051465,0,101,..,94,10,102,3,110,..,61,5,62,0,62,..,31,6,37,0,37,..,33,4,40,0,40,..,46,3,53,0,53,..,31,0,30,0,30,..,67,16,86,0,81,..,86,0,86,5,92,..,196,17,212,0,212,..,160,4,163,3,166,..,44,0,44,0,44,..,489,19,505,8,512,..,97,12,105,0,105,..,109,4,115,0,115,..,42,9,54,0,54,..,25,3,25,0,25,..,155,53,206,0,206,..,655,96,749,16,766,..,4325,745,5070,44,5114,..,22,7,27,451,478,6070,4349,751,5100,495,11661,12311,..,..,..,..,12311,..,77,0,78,0,77,..,378,32,415,7,417,..,0,0,0,0,0,..,363,117,486,0,486,..,1160,491,1648,11,1656,..,54,24,78,0,78,..,1579,634,2211,11,2214,..,84,19,103,0,107,..,41,3,40,0,40,..,48,9,58,0,57,..,55,0,55,0,55
213051466,3,140,..,37,6,39,0,39,..,22,0,21,0,21,..,21,0,20,0,20,..,21,0,23,0,23,..,25,0,25,0,25,..,62,5,71,0,68,..,25,0,23,0,23,..,78,5,77,0,77,..,153,10,160,0,160,..,67,0,73,3,77,..,40,0,41,0,41,..,341,15,355,3,362,..,49,9,55,0,55,..,92,3,98,0,100,..,11,7,21,0,21,..,13,0,18,0,18,..,51,14,70,0,71,..,410,61,474,13,490,..,3211,538,3751,36,3787,..,12,10,21,284,305,3071,3222,549,3772,319,7161,6365,..,..,..,..,6365,..,88,3,86,0,92,..,78,9,83,0,85,..,0,0,0,0,0,..,342,65,407,3,408,..,1031,422,1456,9,1464,..,50,26,73,0,73,..,1425,510,1939,9,1946,..,34,3,38,0,38,..,19,0,19,0,19,..,99,9,103,0,103,..,20,0,22,0,22
213051467,0,13,..,27,7,33,0,33,..,36,0,40,0,38,..,20,10,29,0,33,..,41,13,56,0,56,..,18,3,16,0,16,..,40,3,44,0,44,..,51,9,64,3,63,..,74,9,81,0,77,..,17,0,16,0,16,..,113,9,116,0,117,..,15,0,15,0,16,..,221,14,234,4,236,..,88,26,108,0,108,..,32,6,40,0,40,..,24,3,26,0,28,..,9,3,7,0,7,..,61,39,96,3,102,..,744,419,1161,15,1177,..,2505,762,3265,53,3317,..,38,9,47,678,726,6120,2544,769,3312,731,10163,11927,..,..,..,..,11927,..,9,0,9,0,9,..,302,72,374,7,379,..,3,0,3,0,3,..,61,22,77,0,82,..,151,52,205,0,211,..,4,3,10,0,11,..,220,82,296,6,303,..,68,15,82,3,83,..,11,0,11,0,11,..,44,4,47,0,48,..,39,3,35,0,35
213051468,0,4,..,8,0,8,0,8,..,25,0,27,0,27,..,10,0,9,0,9,..,18,0,23,0,20,..,6,3,5,0,5,..,18,3,18,0,18,..,13,3,14,0,14,..,20,0,20,0,20,..,11,0,11,0,11,..,39,0,39,0,36,..,11,0,11,0,11,..,78,0,74,0,76,..,17,3,23,0,23,..,13,0,13,0,13,..,16,5,19,0,19,..,9,0,9,0,9,..,6,12,18,0,18,..,190,113,298,6,303,..,889,216,1103,11,1113,..,14,0,19,278,300,4487,906,222,1123,291,5902,8997,..,..,..,..,8997,..,10,0,10,0,10,..,64,13,82,3,83,..,0,0,0,0,0,..,11,0,13,0,13,..,74,17,92,0,92,..,5,5,10,0,10,..,92,23,115,0,115,..,30,0,28,0,28,..,3,0,3,0,3,..,31,0,30,0,30,..,13,0,13,0,13
214011370,0,7,..,9,0,6,0,6,..,10,0,10,0,10,..,3,3,5,0,5,..,28,3,32,0,32,..,46,7,53,0,53,..,33,3,35,0,35,..,22,7,23,0,23,..,74,0,76,0,76,..,14,0,14,0,14,..,90,6,100,4,98,..,10,0,10,0,10,..,188,9,194,4,198,..,54,11,68,0,68,..,89,11,97,0,97,..,25,8,26,0,26,..,14,0,15,0,15,..,32,11,40,0,41,..,320,60,387,4,391,..,1570,225,1791,27,1815,..,22,7,29,643,671,8049,1592,228,1819,667,10529,15935,..,..,..,..,15935,..,27,0,30,0,30,..,130,14,142,0,147,..,0,0,0,0,0,..,37,14,47,0,47,..,87,39,126,3,132,..,14,4,12,0,12,..,135,53,191,3,192,..,40,3,46,0,46,..,90,19,104,3,111,..,68,0,72,0,73,..,64,0,60,0,65
214011371,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,10,0,11,0,11,..,21,3,24,0,24,..,58,20,74,0,74,..,16,0,21,0,21,..,24,3,31,0,31,..,27,0,27,0,27,..,23,0,25,0,25,..,45,3,49,0,49,..,8,0,11,0,11,..,101,4,101,3,102,..,42,10,57,3,58,..,6,0,10,0,10,..,30,14,42,0,41,..,10,0,10,0,10,..,19,6,23,0,20,..,291,62,353,18,367,..,1285,232,1522,30,1552,..,34,4,45,901,950,9178,1322,242,1560,935,11674,17844,..,..,..,..,17844,..,19,0,21,0,21,..,53,14,69,3,68,..,0,0,0,0,0,..,87,19,105,0,105,..,230,74,304,3,305,..,12,5,16,0,16,..,335,91,428,3,429,..,56,7,68,0,65,..,67,0,63,0,67,..,71,0,71,0,72,..,112,4,109,3,113
214011372,0,5,..,3,0,3,0,3,..,6,0,6,0,6,..,6,0,6,0,6,..,27,0,28,0,28,..,26,9,34,0,34,..,15,3,16,0,16,..,20,3,24,0,24,..,25,0,25,0,25,..,24,0,24,0,24,..,30,3,33,0,33,..,11,0,12,0,12,..,93,3,95,0,95,..,28,12,39,0,39,..,6,0,6,0,6,..,17,9,23,0,23,..,9,0,15,0,15,..,13,5,22,0,22,..,223,50,275,5,284,..,909,204,1115,11,1119,..,40,5,45,722,776,7979,952,208,1159,731,9874,15623,..,..,..,..,15623,..,13,0,13,0,13,..,76,17,88,0,88,..,3,0,3,0,3,..,50,27,78,0,79,..,119,55,170,0,170,..,9,0,9,0,9,..,179,76,258,0,258,..,32,4,41,0,41,..,25,0,25,0,25,..,42,0,41,3,42,..,69,5,77,0,77
214011373,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,15,0,21,0,21,..,32,0,40,0,40,..,0,0,0,0,0,..,20,0,20,0,20,..,10,0,10,0,10,..,4,0,4,0,4,..,15,0,15,0,17,..,3,0,9,0,9,..,39,0,39,0,38,..,36,0,42,0,42,..,9,0,9,0,9,..,15,0,16,0,16,..,7,0,7,0,7,..,9,0,9,0,9,..,187,18,203,3,211,..,816,81,897,8,906,..,25,0,27,369,396,8168,842,82,925,378,9466,15766,..,..,..,..,15766,..,24,0,24,0,24,..,44,0,44,3,49,..,0,0,0,0,0,..,35,6,42,3,46,..,97,40,140,0,140,..,4,0,4,0,4,..,134,50,188,3,186,..,21,0,21,0,21,..,50,0,50,0,50,..,42,0,46,0,46,..,130,0,128,0,128
214011374,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,18,0,17,0,17,..,9,3,13,0,13,..,8,0,8,0,8,..,5,0,7,0,7,..,13,0,13,0,13,..,6,0,6,0,6,..,20,0,27,0,27,..,3,0,3,0,3,..,46,0,47,0,47,..,23,0,23,0,23,..,4,0,9,0,9,..,18,3,23,0,23,..,0,0,4,0,4,..,5,0,4,0,4,..,127,17,147,5,155,..,610,58,674,8,678,..,31,0,31,523,557,10956,646,58,705,529,12197,21444,..,..,..,..,21444,..,24,0,24,0,24,..,57,13,69,0,69,..,0,0,0,0,0,..,20,3,19,0,24,..,57,13,69,0,76,..,3,0,3,0,3,..,80,15,93,0,96,..,37,3,40,0,40,..,77,3,74,0,76,..,25,0,25,0,25,..,61,0,65,0,66
214011375,0,10,..,3,0,3,0,4,..,0,0,0,0,0,..,3,0,7,0,7,..,20,3,26,0,26,..,62,6,68,0,68,..,8,0,8,0,8,..,11,0,11,0,11,..,24,0,24,0,24,..,7,0,14,0,15,..,18,0,18,0,18,..,5,0,5,0,9,..,61,0,58,4,64,..,53,4,59,0,59,..,8,0,8,0,8,..,32,4,40,0,40,..,11,0,11,0,10,..,10,10,18,0,23,..,121,18,140,6,147,..,768,111,879,15,897,..,18,3,22,593,616,6843,793,111,902,613,8355,13586,..,..,..,..,13586,..,21,0,21,0,17,..,46,5,49,0,53,..,7,0,7,0,7,..,32,9,41,0,41,..,79,29,110,0,112,..,7,0,3,0,3,..,114,40,149,0,155,..,24,3,29,0,29,..,34,3,37,0,37,..,56,0,56,0,56,..,95,3,98,0,98
214011376,3,8,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,9,0,9,..,28,3,27,0,27,..,21,0,21,0,21,..,11,0,11,0,11,..,28,0,32,0,32,..,41,0,41,0,47,..,3,0,8,0,8,..,55,0,56,0,56,..,14,0,14,0,14,..,111,3,118,0,116,..,47,3,48,0,48,..,34,3,35,0,35,..,11,0,12,0,12,..,14,4,18,0,18,..,15,0,15,0,15,..,229,40,270,7,277,..,993,120,1109,13,1124,..,19,0,20,239,261,5240,1008,126,1128,251,6626,10431,..,..,..,..,10431,..,107,0,110,3,107,..,38,3,42,0,42,..,0,0,0,0,0,..,37,8,42,0,42,..,113,41,156,0,156,..,11,3,14,0,14,..,159,50,206,0,210,..,47,3,45,3,52,..,16,0,16,0,18,..,29,0,33,0,33,..,28,0,26,0,26
214021377,0,0,..,10,0,10,0,10,..,14,0,14,0,14,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,8,0,3,0,3,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,12,0,12,..,0,0,0,0,0,..,9,0,11,0,11,..,13,0,12,0,12,..,0,0,0,0,0,..,8,0,11,0,11,..,0,0,0,0,3,..,0,0,3,0,3,..,46,5,50,4,52,..,430,54,480,4,488,..,12,0,12,371,382,4837,440,54,489,376,5709,9389,..,..,..,..,9389,..,10,0,10,0,10,..,22,0,26,0,26,..,0,0,0,0,0,..,3,0,3,0,3,..,8,3,13,0,13,..,3,0,9,0,9,..,17,7,23,0,23,..,24,0,24,0,29,..,25,0,25,0,25,..,29,3,28,0,28,..,38,0,39,0,39
214021378,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,3,14,0,14,..,87,5,93,3,96,..,3,0,3,184,186,2399,84,5,94,187,2683,4818,..,..,..,..,4818,..,3,0,3,0,3,..,5,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,8,0,8,..,0,0,0,0,0,..,3,0,8,0,8,..,4,0,4,0,4,..,6,0,6,0,6,..,18,0,18,0,25,..,10,3,14,0,14
214021379,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,10,0,11,0,11,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,18,3,22,0,22,..,9,0,12,0,12,..,17,0,17,0,17,..,3,0,3,0,3,..,44,4,51,0,51,..,12,0,12,0,12,..,0,0,0,0,0,..,26,3,26,0,26,..,0,0,0,0,0,..,3,0,4,0,4,..,41,9,49,3,48,..,329,41,367,6,373,..,23,0,23,671,695,9972,356,41,396,672,11039,19884,..,..,..,..,19884,..,5,0,5,0,5,..,14,0,14,0,14,..,9,0,9,0,9,..,15,4,16,0,16,..,28,4,36,0,34,..,3,0,3,0,3,..,47,11,54,0,52,..,12,0,18,0,19,..,38,0,38,0,38,..,43,0,44,0,44,..,68,3,68,0,68
214021380,0,4,..,3,0,3,0,3,..,10,0,10,0,14,..,3,0,0,0,0,..,25,0,27,0,27,..,9,0,6,0,6,..,0,0,0,0,0,..,11,4,19,0,19,..,16,0,16,0,16,..,10,0,10,0,10,..,29,0,29,0,29,..,0,0,0,0,0,..,55,0,55,0,55,..,37,3,41,0,41,..,3,0,3,0,3,..,24,7,30,0,30,..,0,0,0,0,0,..,8,3,4,0,4,..,108,16,122,0,123,..,670,83,754,6,764,..,31,0,31,628,655,11403,706,83,786,634,12827,21393,..,..,..,..,21393,..,33,0,32,0,32,..,22,3,26,0,26,..,0,0,0,0,0,..,34,15,45,0,45,..,32,8,45,0,45,..,3,0,3,0,3,..,67,22,92,0,92,..,29,6,35,0,34,..,52,4,57,0,57,..,54,0,54,0,54,..,99,0,99,0,103
214021381,0,3,..,4,0,4,0,4,..,3,0,3,0,3,..,9,0,9,0,9,..,23,0,23,0,23,..,19,0,18,0,18,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,41,0,41,0,41,..,5,0,5,0,5,..,10,0,11,0,11,..,0,0,0,0,0,..,6,0,9,0,9,..,80,5,87,0,83,..,630,49,678,7,690,..,22,0,22,350,375,8159,652,49,697,362,9220,15913,..,..,..,..,15913,..,21,0,21,0,21,..,11,0,11,0,11,..,0,0,0,0,0,..,29,9,38,0,38,..,131,50,177,4,183,..,18,5,20,0,20,..,176,62,237,4,240,..,29,0,30,0,30,..,55,0,51,0,51,..,88,0,90,0,91,..,119,4,121,0,122
214021382,0,0,..,8,0,8,0,8,..,5,0,5,0,5,..,0,0,0,0,0,..,7,0,7,0,7,..,9,3,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,9,..,4,0,4,0,4,..,9,0,9,0,9,..,0,0,0,0,0,..,13,0,13,0,15,..,24,0,19,0,19,..,0,0,0,0,0,..,4,0,3,0,3,..,3,0,3,0,3,..,6,0,6,0,6,..,66,11,79,0,79,..,411,39,448,6,453,..,24,3,28,365,394,8731,434,41,474,372,9578,16959,..,..,..,..,16959,..,22,0,22,0,22,..,21,5,22,0,22,..,0,0,0,0,0,..,26,4,28,0,28,..,23,8,32,0,32,..,0,0,0,0,0,..,44,15,59,0,59,..,17,0,17,0,17,..,30,0,35,0,35,..,31,0,37,0,37,..,107,3,111,3,115
214021383,0,0,..,3,3,6,0,6,..,5,0,5,0,5,..,7,0,7,0,7,..,11,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,6,0,6,0,6,..,11,0,11,0,11,..,0,0,0,0,0,..,20,0,20,0,20,..,15,3,16,0,16,..,3,0,3,0,3,..,10,3,12,0,14,..,3,0,3,0,3,..,9,0,11,0,11,..,53,3,61,0,61,..,517,73,590,13,600,..,13,0,13,615,631,7421,530,73,607,622,8654,14671,..,..,..,..,14671,..,8,0,8,0,8,..,15,3,19,0,19,..,0,0,0,0,3,..,3,0,9,0,8,..,17,4,25,0,25,..,0,0,0,0,0,..,26,4,32,3,33,..,61,6,75,3,77,..,18,0,20,0,20,..,42,3,46,0,51,..,60,0,59,0,62
