SA2_MAINCODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
202011018,0,0,0,4,4,0,0,0,0,5,0,8,9,40,13,3,0,3,0,74,0,0,0,0,0,0,0,0,3,4,0,0,0,5,3,8,9,6,0,39,0,0,5,0,0,0,0,0,0,13,0,0,8,10,3,7,8,0,0,31,0,0,0,0,0,0,3,0,0,3,0,0,3,13,3,0,3,0,0,24,0,0,0,3,0,0,0,0,0,3,6,34,32,12,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,4,5,6,0,0,34,0,3,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,11,0,0,0,4,0,0,0,0,0,6,0,6,12,29,13,14,18,9,5,101,63,111,140,330,161,160,125,108,74,1272,810,1535,1994,3792,1801,1809,1364,859,503,14460
202011019,0,0,0,6,0,0,0,0,0,8,0,3,0,18,6,3,0,0,0,26,0,0,0,0,0,0,4,0,0,4,0,0,0,3,4,5,11,9,4,33,0,0,0,0,0,0,3,0,0,0,0,3,0,4,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,5,20,22,15,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,3,8,3,0,7,8,0,33,57,130,145,280,142,175,135,102,40,1207,842,1541,1626,2956,1402,1475,1189,675,251,11965
202011020,0,0,0,4,0,0,0,0,0,7,0,0,3,14,11,8,0,0,0,35,0,0,0,0,0,0,0,0,0,4,0,0,3,3,7,5,14,10,10,49,0,0,0,0,0,3,3,0,0,12,0,8,0,12,3,0,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,6,3,17,11,7,12,8,4,65,0,0,0,0,0,0,0,0,0,3,0,13,13,5,3,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,3,7,3,0,29,0,4,0,4,4,0,0,0,0,14,0,4,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,14,18,24,14,15,7,9,11,106,21,67,87,136,112,92,129,110,53,805,666,1457,1968,2785,1702,1745,1532,1052,613,13507
202011021,0,0,0,0,0,0,0,0,0,0,0,5,12,5,3,3,3,0,0,29,0,0,0,0,0,0,0,3,0,4,0,0,0,3,3,5,10,3,0,24,0,0,0,6,0,4,0,0,0,7,0,0,10,12,8,3,0,0,0,29,0,0,0,0,0,0,0,4,0,4,0,3,4,5,3,3,0,0,0,20,0,0,0,8,0,0,0,0,0,10,4,16,16,3,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,0,0,19,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,5,4,3,23,26,5,9,8,7,0,82,17,58,88,143,65,48,51,33,36,541,485,1161,1826,2301,1047,1048,726,418,284,9295
202011022,0,0,0,9,0,0,0,0,0,9,0,12,10,46,27,11,14,3,0,119,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,12,11,19,4,56,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,8,0,0,20,0,0,0,0,0,0,0,3,0,4,0,3,0,13,3,3,3,0,3,30,0,0,3,21,0,0,0,0,0,22,3,40,27,25,6,3,0,0,0,102,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,12,3,3,3,0,0,25,0,0,3,16,4,3,0,0,0,25,0,0,0,0,0,0,4,0,0,7,0,3,3,3,0,0,0,0,0,6,0,5,14,37,5,17,22,8,3,98,88,108,133,363,173,196,227,136,89,1507,1252,2192,2368,5025,2236,2384,2150,1422,668,19687
202011023,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,4,4,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,13,17,34,37,77,56,39,29,12,0,304,430,888,622,1346,738,573,362,96,25,5084
202011024,0,0,0,3,3,0,0,0,0,8,0,0,0,5,0,4,0,0,0,8,0,0,0,0,0,3,0,0,0,4,0,0,0,3,3,10,4,3,0,27,0,0,0,0,0,0,0,0,0,3,0,3,6,8,10,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,4,6,7,6,0,0,0,23,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,4,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,4,0,9,3,3,4,3,0,26,15,33,56,97,76,71,35,25,3,419,632,1548,1054,2078,1212,1045,699,298,71,8630
202011025,0,0,0,0,3,0,0,0,0,3,0,10,4,28,3,5,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,0,22,0,0,0,5,0,0,0,0,0,5,0,3,6,13,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,26,16,6,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,5,8,22,13,11,3,3,0,70,57,94,91,222,136,138,64,47,13,866,1053,1643,1535,3391,1415,1327,866,416,110,11747
202021026,0,0,0,3,0,3,0,0,0,6,0,0,0,11,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,5,0,0,24,40,56,47,133,97,83,68,19,3,538,467,1117,814,1598,1172,1045,704,213,55,7184
202021027,0,0,0,6,3,0,0,0,0,9,0,0,9,5,6,3,0,0,0,27,0,0,0,4,0,0,3,0,0,9,0,0,0,5,7,7,9,11,0,42,0,0,0,0,0,3,0,0,0,3,0,0,3,6,4,8,5,3,0,30,0,0,0,0,6,4,0,0,0,14,0,0,0,6,0,4,0,0,0,15,0,0,10,48,0,0,0,0,0,51,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,4,0,15,6,7,11,0,0,37,0,0,7,24,14,0,0,0,0,50,0,0,0,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,4,0,3,11,45,28,14,15,7,3,123,30,73,52,196,147,183,135,118,110,1043,505,1089,942,2338,1527,1595,1369,838,388,10583
202021028,0,0,0,4,0,0,0,0,0,6,0,0,0,3,3,4,0,0,0,9,0,0,0,0,0,0,3,0,3,7,0,0,3,0,5,8,11,7,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,7,4,0,24,0,0,0,5,3,3,0,0,0,15,0,0,0,0,0,6,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,20,16,17,17,7,4,78,7,60,51,123,136,164,134,46,19,736,338,917,746,1404,1354,1702,1319,515,182,8474
202021029,0,0,0,0,0,0,0,0,0,0,0,3,0,14,3,3,0,0,0,24,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,14,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,0,0,0,0,0,0,0,0,0,4,0,4,0,7,5,8,7,12,0,47,14,38,33,80,83,105,82,67,15,522,188,471,369,740,645,838,748,402,107,4513
202021030,0,0,0,4,4,0,0,0,0,8,3,4,3,13,8,9,0,0,0,35,0,0,0,3,0,6,0,0,0,11,0,0,0,14,4,12,18,0,3,58,0,0,0,3,0,0,0,0,0,7,0,0,5,11,5,3,3,3,0,31,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,6,0,0,0,9,0,3,11,52,3,3,0,0,0,67,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,12,4,4,3,0,0,22,0,0,0,3,0,0,0,0,0,4,0,0,0,3,4,0,5,3,0,16,0,0,0,0,0,0,0,0,0,0,0,10,3,21,12,17,20,11,0,85,47,70,75,177,145,130,138,78,30,885,575,1118,958,2098,1409,1369,1234,604,285,9648
202021031,0,0,0,4,0,0,0,0,0,3,0,4,3,14,3,0,3,0,0,24,0,0,0,0,0,0,3,0,0,4,0,0,0,14,8,0,6,0,0,29,0,0,0,0,3,0,0,0,0,7,0,3,0,13,3,6,3,0,0,29,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,9,7,11,8,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,15,0,0,0,0,0,0,0,0,0,7,0,3,4,11,19,13,8,7,0,73,30,59,53,125,103,108,98,52,49,673,414,1019,715,1462,1112,983,786,289,120,6899
202031032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,8,3,0,19,15,42,17,61,72,62,59,20,7,356,256,583,463,844,717,740,509,203,68,4363
202031033,0,0,0,0,3,0,0,0,0,3,0,19,10,24,12,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,11,3,0,29,0,0,0,4,0,0,0,0,0,4,0,4,3,7,3,3,0,0,0,20,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,9,6,3,39,31,90,73,168,135,146,134,84,36,881,322,803,609,1170,989,1282,1064,581,247,7057
203011034,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,4,8,4,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,6,0,0,0,0,0,6,0,0,0,12,3,11,6,9,8,55,12,47,39,105,53,62,40,14,0,380,525,1138,754,1748,846,643,460,201,100,6420
203011035,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,4,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,14,6,3,0,33,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,11,0,0,0,0,4,3,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,4,0,15,17,10,3,5,0,56,27,38,47,94,84,103,57,16,0,471,441,1064,710,1617,1105,993,669,213,42,6855
203011036,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,7,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,12,5,11,9,3,0,37,17,50,27,98,76,83,56,30,22,464,302,790,639,1188,882,921,632,273,116,5745
203021037,0,0,0,6,4,0,0,0,0,6,0,5,3,16,8,8,12,0,0,49,0,0,0,3,0,5,3,4,3,23,0,0,0,12,5,17,25,17,3,76,0,0,0,8,3,0,0,0,0,19,0,6,0,13,4,3,4,3,3,45,0,0,0,0,0,0,5,3,0,5,0,8,3,20,3,0,3,0,0,38,0,0,0,3,0,0,0,0,0,4,0,4,0,11,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,4,0,0,10,0,3,6,18,3,4,9,0,0,39,0,0,4,14,4,3,0,0,0,23,0,0,0,0,3,3,0,0,0,14,0,0,0,3,0,0,3,0,0,11,3,8,13,50,18,24,24,18,20,178,33,73,102,201,108,84,95,81,61,841,859,1480,1790,3898,1632,1518,1335,892,622,14021
203021038,0,3,0,3,4,3,0,0,0,13,3,19,39,91,57,50,18,3,3,282,0,0,0,12,13,19,12,8,3,69,0,0,3,10,15,43,54,34,6,169,0,10,11,4,4,5,0,0,0,37,0,0,3,12,4,0,0,0,0,28,0,0,0,6,25,34,39,26,0,139,0,0,0,11,3,0,0,0,0,17,3,0,0,0,0,0,0,0,0,3,9,140,88,45,8,3,0,0,0,293,0,0,3,19,37,53,56,34,6,206,0,0,5,11,17,3,13,7,0,52,0,9,7,18,0,3,4,3,0,39,0,5,13,72,35,23,6,0,0,160,0,0,0,9,4,5,3,3,0,21,0,0,0,3,0,0,0,0,0,3,9,59,81,158,83,121,121,113,40,791,104,236,361,523,401,369,295,165,46,2499,1621,3464,4255,6370,3411,3184,2341,1282,418,26348
203021039,0,0,0,0,0,0,0,0,0,9,0,0,8,37,9,3,7,0,0,63,0,0,0,0,0,3,5,4,3,12,0,0,0,11,8,22,12,8,3,68,0,0,0,3,5,3,3,0,0,20,0,0,6,13,5,3,3,3,0,28,0,0,0,0,0,6,0,0,0,6,4,3,0,35,3,3,4,0,0,46,0,0,0,12,0,0,0,0,0,14,0,3,0,6,3,4,0,0,0,18,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,8,9,24,3,0,3,0,0,46,0,0,3,10,3,4,0,0,0,24,0,0,0,0,0,5,3,0,0,13,0,0,0,7,0,0,0,0,0,13,9,18,23,84,27,24,24,9,7,218,41,66,139,265,136,127,100,72,30,979,692,1071,1717,3588,1714,1768,1160,652,318,12694
203021040,0,0,0,4,0,0,0,0,0,7,3,10,6,29,4,0,0,0,0,54,0,0,0,6,0,6,0,10,11,33,0,0,0,14,18,21,20,18,4,99,0,3,0,9,3,3,0,0,0,22,0,0,0,17,0,0,5,0,0,32,0,0,0,0,4,6,10,9,4,28,0,0,3,22,0,5,3,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,8,0,0,0,4,14,21,25,21,3,98,0,0,0,3,0,3,0,0,0,9,0,9,7,20,5,6,4,0,0,54,0,0,3,9,4,3,3,0,0,30,0,3,0,7,5,4,3,0,3,25,0,0,0,7,0,0,0,0,0,13,7,16,19,89,38,44,29,32,23,297,47,76,104,359,188,180,127,90,43,1220,1279,2094,2420,5800,2605,2234,1518,1000,512,19468
203021041,0,0,0,3,0,0,0,0,0,5,0,6,19,52,30,15,11,0,0,134,0,0,0,9,0,0,3,0,8,23,0,3,6,14,14,11,16,25,8,98,0,0,0,5,6,5,6,0,0,27,0,6,13,23,14,11,6,6,0,71,0,0,0,7,9,7,11,0,0,27,0,5,18,23,6,11,0,0,4,70,0,0,0,3,4,0,0,0,0,7,0,7,5,19,5,0,0,0,0,32,0,0,0,4,0,3,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,5,3,20,6,5,0,0,0,51,0,0,7,16,3,9,3,0,0,39,0,0,0,7,6,3,10,0,0,36,0,3,3,9,8,0,0,0,0,26,4,14,46,83,38,24,45,25,20,302,76,113,128,303,156,143,143,123,75,1263,1558,2763,3291,6306,2659,2382,2124,1288,910,23275
203021042,0,0,0,10,0,0,0,0,0,13,0,4,13,20,6,9,5,0,0,70,0,0,0,5,5,10,5,3,3,29,0,8,8,14,27,25,29,20,8,143,0,5,9,4,15,6,0,0,0,47,0,13,28,32,38,19,13,0,0,149,0,0,0,0,10,3,0,5,0,18,0,4,32,19,15,4,5,3,0,90,0,0,3,7,0,0,0,0,0,17,0,0,6,11,3,0,0,0,0,17,0,0,3,8,6,7,0,5,0,33,0,0,0,5,4,0,0,0,0,12,5,7,10,16,9,11,7,0,0,72,0,0,15,24,3,3,0,0,0,45,0,0,0,0,6,4,4,8,0,20,0,0,5,7,5,5,0,0,0,30,3,29,65,106,47,47,31,24,9,364,34,86,167,201,162,116,101,86,22,977,1308,2858,3688,5088,2905,2657,2009,1152,445,22098
203021043,0,0,0,4,3,0,0,0,0,7,0,18,57,65,59,23,8,0,0,227,0,0,0,8,0,8,4,0,0,19,0,3,3,14,25,41,34,21,10,149,0,0,4,7,8,3,0,0,0,26,0,3,0,12,3,10,0,0,0,26,0,0,0,4,16,8,10,3,0,34,0,0,0,10,9,0,3,0,0,27,0,3,0,3,4,0,0,0,0,8,0,6,0,12,4,3,3,0,0,31,0,0,0,6,8,10,3,3,0,29,0,0,0,3,5,0,4,0,0,11,0,11,6,17,7,7,4,0,0,46,0,3,13,51,26,11,3,0,0,107,0,0,0,0,4,8,7,3,0,20,0,0,0,3,0,0,0,0,0,3,0,4,24,84,28,48,38,21,11,247,48,126,108,253,141,126,92,44,22,970,1198,2383,2284,5242,2569,2038,1448,651,272,18088
203021044,0,0,0,0,3,0,0,0,0,4,0,3,12,24,14,8,4,0,0,66,0,0,0,4,0,7,4,4,3,21,0,0,0,7,5,21,19,15,4,70,0,0,0,0,3,0,0,0,0,3,0,4,3,15,8,12,6,0,0,50,0,0,0,0,3,3,3,0,0,9,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,16,5,4,7,0,0,39,0,0,0,0,3,0,3,0,0,11,0,0,0,3,5,0,11,3,0,24,0,0,0,13,0,0,3,0,0,19,0,5,5,27,14,22,22,19,6,112,28,50,62,145,86,110,150,68,33,721,942,1582,1503,3334,1587,1459,1385,744,286,12814
203021045,0,0,0,0,0,0,0,0,0,3,0,6,11,33,16,15,13,0,0,98,0,0,0,0,0,3,5,4,8,23,0,0,0,3,13,33,22,28,5,104,0,0,0,0,0,0,0,0,0,4,0,0,3,4,7,3,0,0,3,24,0,0,0,4,3,7,7,11,3,30,0,0,4,9,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,4,3,8,8,0,0,0,0,19,0,0,0,0,3,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,5,0,0,19,0,0,3,7,13,3,0,0,0,31,0,0,0,3,4,5,8,3,0,24,0,0,0,3,0,0,0,0,0,3,0,3,8,40,10,29,29,33,22,187,49,81,110,233,175,167,135,104,44,1095,740,1516,1852,3259,2027,1935,1642,1080,540,14593
203021046,0,0,0,0,7,0,0,0,0,8,0,7,3,11,0,5,0,0,0,30,0,0,0,0,0,3,0,3,0,8,0,3,0,8,10,9,11,7,0,45,0,0,4,0,0,0,0,0,0,9,0,0,0,7,3,10,3,3,0,23,0,0,0,0,0,3,3,3,0,13,0,3,0,5,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,9,0,0,0,4,4,8,0,4,0,11,0,0,0,0,0,0,0,0,0,6,0,4,7,13,5,5,3,0,0,36,0,0,0,6,4,0,0,0,0,9,0,3,0,3,0,3,3,0,0,14,0,0,0,4,3,0,0,0,0,14,0,9,11,28,18,14,18,17,12,130,27,64,52,164,96,56,52,49,33,594,587,1351,1304,2465,1445,1335,903,489,271,10155
203021047,0,0,0,7,0,0,0,0,0,5,0,11,19,38,24,9,9,3,3,122,0,0,0,15,11,21,29,21,30,125,0,0,0,7,9,15,17,12,0,69,0,0,0,3,7,3,3,0,0,13,0,0,3,11,11,7,0,3,0,31,0,0,0,4,17,36,37,39,7,143,0,0,0,11,0,3,4,0,0,19,3,0,0,3,0,0,0,0,0,4,3,8,12,23,9,3,0,0,0,57,0,0,3,21,31,68,67,29,8,229,0,0,0,4,10,7,4,5,0,27,0,0,6,4,4,0,4,0,0,22,0,0,6,16,3,6,0,0,0,27,0,0,0,0,0,0,3,0,0,8,0,0,0,3,3,0,0,0,0,5,0,16,20,80,45,58,104,112,53,495,54,80,95,282,148,174,131,197,218,1376,855,1510,1651,3756,1749,1727,1657,1109,609,14631
