POA_CODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA3029,0,0,8,24,10,0,0,0,0,39,23,244,445,1336,694,365,104,27,10,3246,0,0,11,71,31,50,40,11,12,224,0,4,6,31,52,82,66,30,11,285,8,83,57,127,60,31,14,3,0,372,3,20,32,85,50,28,14,10,0,245,0,0,3,37,40,67,44,16,3,200,13,111,91,631,182,81,47,11,6,1173,0,3,9,47,4,8,3,0,0,80,8,116,134,137,26,16,3,0,0,446,0,3,14,80,76,96,56,21,4,350,0,0,0,32,18,13,7,3,0,80,13,47,24,50,21,9,12,3,0,182,3,17,40,401,109,98,39,9,3,719,0,0,0,11,7,8,7,4,0,35,0,4,10,49,18,3,0,0,0,94,78,451,761,2469,930,506,258,122,27,5603,467,681,616,1855,654,485,329,127,46,5255,9577,13959,11749,34333,10284,7512,4476,1636,421,93950
POA3030,3,4,0,25,5,0,0,3,0,48,14,189,275,1051,484,245,95,16,9,2385,0,6,10,104,41,59,45,17,6,281,3,24,24,89,119,120,119,56,14,558,23,117,68,200,81,35,15,4,0,542,11,114,103,326,153,71,33,4,0,830,0,0,0,25,53,53,24,23,7,174,4,46,33,376,113,53,27,17,4,672,4,11,9,74,15,10,0,0,0,125,35,259,217,230,41,13,6,0,0,802,0,4,11,85,93,66,47,10,0,322,0,0,11,36,36,12,8,0,0,91,17,80,39,102,36,23,17,0,3,322,3,36,84,707,281,183,62,22,4,1380,0,10,6,40,15,15,4,5,0,101,0,3,17,81,29,9,5,0,0,143,70,333,479,1920,874,449,266,115,34,4546,435,677,588,1780,737,582,419,238,161,5612,9494,14986,11617,34520,12681,8657,5038,2381,932,100313
POA3031,0,0,0,8,3,0,0,0,0,14,0,3,10,47,13,8,7,0,4,91,0,0,0,16,0,5,0,0,0,24,0,0,0,30,10,9,6,0,3,58,0,3,0,62,12,3,0,0,0,80,0,0,10,50,11,3,0,0,0,74,0,0,0,0,0,3,3,7,0,10,0,0,8,43,3,6,3,3,0,67,0,0,0,29,0,3,3,0,0,39,0,0,10,34,4,0,0,0,0,51,0,0,0,4,5,3,3,0,0,24,0,3,4,26,19,10,14,4,0,79,3,8,18,51,8,7,0,0,0,93,0,19,48,167,150,174,70,67,18,716,0,0,0,3,0,0,0,0,0,6,0,0,3,10,0,0,0,0,0,15,24,94,216,701,193,125,104,55,27,1530,120,152,187,727,176,163,109,67,25,1713,1245,1660,2288,7989,2060,1591,936,535,225,18531
POA3032,0,0,3,5,3,0,0,0,0,13,3,10,19,156,37,39,26,0,3,291,0,0,0,12,11,15,3,6,7,60,0,4,7,26,11,14,8,3,4,76,6,4,13,59,8,11,10,0,0,112,4,0,18,46,7,7,0,0,0,81,0,0,0,7,14,13,8,3,3,44,0,3,6,79,9,10,7,0,0,115,3,0,4,50,4,0,3,0,0,64,4,0,16,58,10,3,0,0,0,96,0,0,0,24,7,10,9,6,0,53,0,0,0,37,21,9,0,3,0,67,0,10,15,62,15,15,6,0,0,122,7,33,111,603,373,363,127,53,21,1685,0,0,0,14,0,0,3,0,0,19,0,0,3,21,0,0,0,0,0,24,42,50,202,856,231,136,90,45,15,1672,156,191,277,861,270,219,138,58,37,2211,1867,2806,4092,11246,3766,2926,1608,780,358,29450
POA3033,0,0,0,3,3,0,0,0,0,4,0,6,13,39,19,24,7,0,3,116,0,0,0,8,7,7,4,10,5,39,0,0,0,4,3,7,11,6,3,39,0,3,3,11,3,0,0,3,0,20,0,0,3,11,6,0,0,0,0,22,0,0,0,7,7,8,4,3,0,31,0,0,7,31,13,16,15,3,3,77,4,0,0,5,0,0,0,0,0,8,0,0,4,13,4,0,0,0,0,22,0,0,0,15,9,13,12,14,0,65,0,0,0,6,6,5,6,0,0,31,0,3,4,15,3,3,0,0,0,26,3,4,10,89,82,95,21,27,36,360,0,0,0,0,3,3,0,0,0,9,0,0,0,3,3,0,0,0,0,8,0,14,29,91,63,56,61,52,9,378,35,55,56,180,106,86,141,119,32,813,831,1670,1564,3618,1975,1485,1749,1237,387,14514
POA3034,0,0,0,3,0,0,0,0,0,3,0,11,4,48,21,23,20,4,3,139,0,0,0,8,4,13,9,10,10,49,0,3,0,7,3,3,6,0,3,22,0,9,0,7,0,0,0,0,0,12,0,0,0,3,0,3,0,0,0,7,0,0,0,0,4,10,11,8,0,38,0,0,3,21,11,3,5,0,3,42,0,0,0,12,0,3,0,0,0,17,0,0,3,12,0,0,0,0,0,16,0,0,0,11,26,24,33,14,0,114,0,0,0,5,8,3,0,0,0,19,0,0,7,8,4,0,0,0,0,27,8,11,18,170,156,161,64,25,7,617,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,6,20,21,125,51,73,71,74,27,471,17,34,63,166,88,86,147,119,35,753,636,1146,1174,2963,1448,1300,1428,1142,396,11633
POA3036,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,3,4,3,0,28,0,0,0,0,3,6,10,0,3,19,0,0,0,5,3,8,6,3,3,28,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,11,0,0,0,8,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,12,9,11,5,3,35,0,0,0,3,3,0,0,0,0,10,0,0,5,0,5,0,0,0,0,12,0,0,0,16,24,3,4,0,0,54,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,25,39,41,49,18,10,184,7,30,27,58,55,47,51,27,13,304,243,757,789,1187,908,800,724,339,185,5925
POA3037,0,0,0,5,0,0,0,0,0,7,18,102,168,590,329,253,94,23,8,1581,0,0,4,53,40,69,28,12,16,218,0,0,4,8,16,25,18,10,0,82,8,11,15,37,19,9,11,0,0,113,0,13,25,55,39,24,12,3,0,170,0,0,0,18,32,28,28,18,6,139,3,27,41,231,147,90,41,15,4,591,0,0,7,17,0,4,0,0,0,25,0,9,5,49,10,0,7,0,0,89,4,9,31,189,260,241,177,35,12,958,0,0,4,32,51,31,14,3,0,143,4,11,12,28,13,7,0,0,0,78,7,24,73,511,366,187,52,24,10,1259,0,0,0,0,4,6,3,3,0,20,0,0,4,19,6,0,0,0,0,32,14,121,259,950,725,542,279,108,90,3094,160,352,335,788,405,297,199,120,80,2732,3617,8244,7415,15779,7277,4709,2547,1089,478,51155
POA3038,0,0,0,3,5,0,0,0,0,8,0,16,24,84,64,79,48,9,4,320,0,0,0,21,18,68,33,15,7,157,0,3,4,3,11,19,17,3,0,60,0,3,9,11,11,8,8,0,0,46,0,0,4,15,8,6,9,3,0,53,0,0,0,9,26,43,31,25,0,143,0,35,37,82,92,63,29,14,0,349,0,0,0,10,0,3,3,0,0,18,3,4,0,23,6,7,0,0,0,43,0,5,6,75,130,235,188,60,12,711,0,0,6,25,18,8,11,0,0,75,0,5,3,16,12,5,4,0,0,46,0,16,24,220,238,187,49,23,6,766,0,0,0,0,4,0,4,0,0,12,0,0,0,4,3,0,0,0,0,12,5,26,84,250,261,295,251,97,31,1299,53,128,156,341,205,279,200,70,23,1447,1218,3143,4220,6320,4400,4207,2399,1030,324,27262
POA3039,0,0,0,0,0,0,0,0,0,3,3,3,4,52,7,0,6,0,0,70,0,0,0,13,3,0,8,3,3,36,0,3,0,11,13,9,8,0,0,52,0,3,3,19,0,5,0,0,0,32,0,0,0,20,3,0,3,0,0,30,0,0,0,3,3,5,3,0,0,12,0,0,0,15,8,0,6,3,0,40,0,0,3,25,0,4,0,0,0,34,0,0,7,49,3,0,0,0,0,63,0,0,0,6,9,0,4,0,0,19,0,0,0,13,10,3,0,0,0,27,0,5,4,27,9,7,0,0,0,63,0,6,12,60,19,21,10,4,0,135,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,9,3,17,26,191,48,34,28,23,20,385,35,42,56,293,88,113,73,71,38,799,797,1472,1757,4616,1930,1566,1028,691,397,14250
POA3040,0,0,0,0,3,0,0,0,0,7,4,7,5,43,16,7,0,0,0,82,0,0,0,14,4,20,3,10,7,60,0,0,3,17,15,16,19,9,5,73,0,11,3,17,7,0,4,0,0,39,0,3,9,24,15,9,4,0,3,63,0,0,0,3,5,8,0,3,0,19,0,8,8,58,15,18,11,4,3,130,0,0,0,10,3,0,0,0,0,18,0,10,3,35,6,0,0,0,0,56,0,0,0,8,12,3,0,0,0,19,0,0,0,18,9,3,0,0,3,38,4,12,3,30,6,13,0,0,0,80,0,12,13,101,51,27,13,5,0,234,0,0,0,0,4,0,0,0,0,6,0,0,0,6,0,0,0,0,0,11,6,20,41,289,105,71,63,39,39,659,58,109,176,521,196,170,107,94,64,1498,1251,3028,3589,7578,3832,3116,1783,1073,685,25936
POA3041,0,0,0,3,0,0,0,0,0,6,0,3,4,25,6,5,0,0,0,47,0,0,0,4,3,10,3,7,3,28,0,0,0,6,6,10,10,8,0,37,0,4,4,3,4,0,0,0,0,11,0,0,3,13,3,3,0,0,0,25,0,0,0,0,0,0,3,0,0,3,0,13,0,40,15,11,8,0,0,92,0,0,0,17,0,0,0,0,0,17,0,0,0,9,0,3,0,0,0,16,0,0,0,4,0,0,0,0,0,9,0,0,0,37,34,13,3,0,0,92,0,4,3,6,3,3,0,0,0,31,0,5,13,41,12,13,3,0,0,86,0,0,0,8,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,13,16,102,32,17,21,17,10,235,25,68,63,224,86,74,68,46,26,674,613,1668,1641,3284,1827,1532,943,578,329,12412
POA3042,0,0,0,3,0,0,0,0,0,5,3,0,6,40,22,6,4,3,0,86,0,0,0,3,8,10,3,6,8,41,0,3,0,5,7,19,6,7,4,49,0,0,3,10,3,0,3,0,3,25,0,0,4,22,6,5,0,0,0,43,0,0,0,0,9,6,7,6,4,34,0,3,4,22,18,17,10,3,7,81,0,0,0,9,0,0,0,0,0,12,0,4,0,19,0,7,4,0,0,34,0,0,0,5,8,0,17,3,0,36,0,0,0,4,11,6,3,0,0,22,0,3,4,6,7,0,3,0,0,28,0,0,0,30,10,18,3,8,0,76,0,0,0,0,0,3,3,0,0,5,0,0,0,3,0,0,0,0,0,3,4,12,14,122,43,46,51,46,31,362,36,62,71,276,115,109,110,80,42,909,998,1684,1579,4615,2133,1682,1522,1088,464,15766
POA3043,0,0,0,6,0,0,0,0,0,8,4,24,22,84,36,41,20,3,3,232,0,0,0,11,4,7,9,6,4,53,0,0,4,7,8,16,26,9,7,78,3,0,0,6,0,3,3,0,0,15,0,3,0,9,0,4,7,0,0,23,0,0,0,0,3,8,15,18,3,44,0,12,31,67,65,60,44,13,8,304,0,0,0,8,0,3,0,0,0,10,0,6,4,24,0,4,0,0,0,42,0,0,0,4,0,0,6,3,0,15,0,0,5,37,62,48,9,9,0,171,0,3,8,10,0,3,0,0,0,31,0,7,3,27,26,10,0,0,0,76,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,6,6,30,56,182,112,125,81,70,15,677,70,84,125,367,165,163,182,101,24,1284,1101,1846,1956,5076,2165,2108,2098,1055,314,17716
POA3044,0,0,0,3,4,0,0,0,0,17,7,18,8,99,19,16,6,3,0,182,0,0,0,20,3,8,11,11,14,60,0,0,0,12,18,7,6,8,3,62,0,0,4,15,11,8,3,0,0,46,0,4,4,29,5,3,0,4,0,54,0,0,0,3,5,0,3,3,3,20,0,20,16,77,39,14,9,6,0,171,0,0,5,26,0,3,0,0,0,34,0,4,12,38,6,0,0,0,0,64,0,0,0,3,8,12,6,3,0,30,0,0,6,82,86,28,13,8,3,222,4,5,7,34,10,7,4,0,0,68,3,11,12,80,32,23,4,3,0,162,0,0,0,6,4,3,0,0,0,12,0,0,0,12,0,3,0,0,0,16,20,39,37,346,79,56,67,50,23,716,113,160,168,626,261,179,150,119,86,1866,1855,3163,3105,8851,3705,2493,1584,1388,973,27116
POA3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,24,31,9,3,3,0,0,72,0,3,26,48,10,9,3,3,0,104
POA3046,0,0,0,3,0,0,3,0,0,8,6,23,33,192,50,32,21,4,4,375,0,0,0,20,16,30,19,33,40,159,0,0,0,17,4,9,12,14,9,72,3,0,3,17,3,0,0,3,0,30,0,0,5,21,4,0,6,4,3,45,0,0,3,3,10,15,3,15,5,52,14,26,23,162,77,38,20,10,3,367,0,0,8,19,0,3,0,0,0,31,0,3,7,49,14,3,3,0,0,81,0,0,0,17,6,12,3,0,0,40,6,7,21,263,213,98,45,31,7,684,4,6,3,27,10,4,6,0,0,61,0,9,14,137,50,69,27,4,4,324,0,0,0,0,0,0,3,3,0,11,0,0,8,14,0,3,0,0,0,20,18,75,106,453,165,112,122,100,55,1210,167,238,259,801,303,225,206,234,118,2542,2437,3597,4092,11662,3858,2881,2244,2182,1100,34063
POA3047,0,0,4,9,4,0,0,0,0,13,0,20,27,116,38,47,21,6,3,278,0,0,0,6,0,8,7,7,5,31,0,0,0,0,13,7,9,12,8,51,0,0,11,5,3,5,3,0,0,23,0,0,0,3,6,0,0,0,0,9,0,0,0,0,0,3,6,9,0,21,0,13,20,89,30,13,14,8,4,197,0,0,0,9,0,0,0,0,0,9,0,0,4,23,4,3,3,0,0,40,0,0,0,7,5,7,0,0,0,27,13,25,74,411,376,253,169,71,11,1395,0,0,3,6,4,0,3,0,0,23,3,10,29,99,100,46,30,5,8,335,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,7,37,138,187,551,247,193,103,69,25,1534,194,327,305,624,286,230,171,118,36,2296,1762,2967,3165,6258,2496,1845,1256,872,279,20903
POA3048,0,0,0,0,0,0,0,0,0,0,3,9,21,62,43,50,17,11,0,202,0,0,0,0,8,15,11,0,0,39,0,0,0,0,3,8,10,3,0,29,0,3,3,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,9,4,3,0,32,0,6,7,33,23,19,10,8,4,105,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,18,0,4,0,9,3,16,5,0,0,35,3,29,81,521,558,312,189,78,9,1772,0,4,10,0,3,0,3,0,0,18,0,6,17,122,121,124,28,17,8,439,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,122,124,436,218,191,114,52,14,1296,93,214,196,400,211,153,121,51,5,1444,1338,2739,2933,4881,2454,1810,1173,566,134,18029
POA3049,0,0,0,0,0,0,0,0,0,0,0,3,4,27,13,19,11,3,3,80,0,0,0,3,4,5,7,0,0,21,0,0,0,5,6,13,8,3,0,37,0,3,0,4,3,6,3,0,0,16,0,0,0,3,3,0,0,0,0,4,0,0,0,0,10,9,9,0,3,25,0,5,10,33,27,27,15,7,0,122,0,0,0,0,0,0,0,0,0,3,0,6,0,7,7,0,0,0,0,20,0,0,0,0,0,3,5,0,0,8,0,0,8,27,50,18,19,9,0,129,0,0,0,3,4,0,0,0,0,10,0,0,0,20,13,5,5,0,0,44,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,26,72,70,45,48,25,7,299,20,35,68,148,80,95,79,37,20,588,466,1124,1310,2378,1425,1325,798,341,94,9262
POA3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,14,0,3,26,4,0,9,5,0,60,18,0,14,51,10,3,16,5,3,117
POA3051,0,0,0,4,0,3,0,0,0,6,0,3,10,78,11,8,3,0,0,114,0,0,0,8,0,0,3,0,0,18,0,0,4,27,3,11,6,0,0,52,0,7,67,59,6,3,3,0,0,137,0,0,11,21,3,3,0,0,0,42,0,0,0,3,6,5,3,0,0,18,0,4,8,49,3,3,0,0,0,69,0,0,18,81,4,0,0,0,0,102,0,4,22,37,3,0,0,0,0,66,0,0,0,4,0,0,0,0,0,6,0,0,0,15,6,5,5,3,0,36,3,8,31,75,11,6,9,4,0,149,3,13,58,114,62,52,22,14,9,351,0,0,0,3,0,3,3,0,0,12,0,0,0,3,0,0,0,0,0,3,13,39,204,549,130,67,47,32,3,1085,99,132,459,733,169,134,90,49,21,1893,589,976,3997,6110,1267,942,621,333,106,14940
POA3052,0,0,0,0,0,0,0,0,0,4,0,0,10,31,4,0,0,0,0,49,0,0,0,4,0,0,0,0,4,6,0,0,9,14,0,3,0,0,0,25,0,0,27,33,0,0,3,0,0,67,0,0,3,15,0,0,3,0,0,22,0,0,0,5,0,0,0,0,0,8,0,0,16,14,3,4,0,0,0,41,0,0,8,8,0,0,0,0,0,27,0,0,6,9,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,8,0,3,10,16,0,4,0,0,0,38,0,0,16,22,9,5,6,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,6,3,47,157,18,10,11,11,6,265,24,16,159,177,37,44,46,79,176,748,201,219,1558,2084,397,365,310,245,318,5694
POA3053,0,0,6,4,3,0,0,0,0,9,0,4,38,59,9,5,4,0,0,110,0,0,0,8,0,9,9,0,0,30,0,0,5,18,8,7,0,3,0,40,0,3,325,93,4,3,3,0,0,435,0,0,17,17,4,9,0,0,0,42,0,0,0,5,3,3,4,0,0,14,0,0,68,52,7,3,3,0,0,141,0,0,70,73,6,3,0,0,0,149,0,0,63,80,3,0,0,0,0,144,0,3,0,5,9,0,0,3,0,21,0,0,3,22,8,9,4,6,0,50,4,3,45,79,7,4,0,0,0,145,0,6,107,93,28,46,14,4,4,304,0,0,5,3,0,0,0,0,0,10,0,0,4,4,3,0,0,0,0,12,13,41,303,553,125,79,53,43,9,1214,54,71,660,628,150,93,65,37,9,1776,435,662,8419,6148,979,798,579,344,169,18535
POA3054,0,0,0,3,0,0,0,0,0,7,0,0,4,8,0,0,0,0,0,16,0,0,0,14,0,0,0,0,0,12,0,0,7,12,7,8,5,0,0,34,0,0,7,19,4,3,0,0,0,31,0,0,7,17,0,4,0,3,0,33,0,0,0,0,0,0,0,0,0,5,0,6,3,10,3,0,0,0,0,22,0,0,0,3,0,0,0,0,0,8,0,0,3,21,0,0,0,0,0,25,0,0,0,0,4,3,0,0,0,4,0,0,0,5,3,3,3,0,0,20,3,9,12,56,8,8,8,0,0,106,0,0,4,11,3,3,0,0,0,23,0,0,0,11,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,5,0,9,34,119,35,22,28,9,3,253,25,31,82,221,66,71,43,28,13,579,385,540,1217,3450,906,786,703,300,138,8428
POA3055,0,0,0,6,0,0,0,0,0,4,0,3,14,33,14,13,3,6,0,95,0,0,3,9,3,9,0,0,0,28,0,0,3,20,5,10,7,4,0,52,0,0,5,19,6,3,3,0,0,37,0,0,4,22,4,3,5,0,0,39,0,0,0,0,0,4,7,0,0,14,0,0,3,25,8,6,3,3,3,56,0,0,0,12,0,3,0,0,0,17,0,4,5,21,3,3,0,0,0,34,0,0,0,3,0,4,0,0,0,14,0,0,0,16,12,14,5,3,0,54,0,5,7,49,13,0,3,3,0,84,0,8,11,52,13,15,3,0,0,110,0,0,0,3,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,4,3,11,60,314,70,54,45,26,14,590,38,54,94,400,105,103,63,65,29,949,774,1129,1823,5858,1638,1240,808,598,293,14159
POA3056,0,0,0,8,5,0,0,0,0,12,0,4,7,58,3,7,3,0,0,83,0,0,0,31,6,6,0,3,0,44,0,0,10,52,19,6,3,3,0,92,0,3,17,35,4,4,0,0,0,67,0,0,8,45,8,5,3,0,0,67,0,0,0,3,0,0,0,4,0,12,0,3,7,31,3,7,3,0,3,58,0,0,4,43,0,0,3,0,0,47,0,0,14,26,3,3,0,0,0,45,0,0,0,4,3,0,0,0,3,14,0,0,0,36,35,30,19,8,0,121,10,11,30,149,23,6,13,3,0,232,0,3,21,52,18,31,18,8,3,155,0,0,0,6,3,0,3,3,0,16,0,0,0,9,0,3,0,0,0,16,7,15,84,440,70,50,51,24,11,753,63,93,246,770,187,128,88,87,34,1686,1107,1503,3477,11423,2515,1896,1241,940,378,24473
POA3057,0,0,0,3,0,0,0,0,0,8,0,0,7,29,5,3,0,0,0,47,0,0,0,14,3,0,3,0,3,26,0,0,8,31,8,4,3,0,0,56,0,0,8,24,3,0,0,0,0,40,0,0,9,32,3,0,0,0,0,53,0,0,0,4,4,0,4,3,0,12,0,5,3,27,0,5,0,0,0,36,0,0,3,20,0,0,0,0,0,26,0,3,12,33,4,0,0,0,0,48,0,0,0,3,0,0,0,0,0,3,0,0,0,12,8,0,6,0,0,33,0,4,12,65,9,3,5,0,3,100,0,4,11,42,12,17,3,0,0,87,0,0,0,12,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,4,8,20,35,235,30,22,19,10,9,380,28,39,79,441,72,44,30,26,16,770,475,730,1513,5875,1129,742,511,389,136,11504
POA3058,0,0,0,9,3,0,0,0,0,19,0,10,13,85,34,23,13,5,0,182,0,0,3,15,5,16,4,6,5,62,0,3,7,41,23,12,13,0,3,101,3,0,8,43,11,3,3,0,0,66,0,3,8,38,8,7,0,0,0,63,0,0,0,8,6,0,8,9,5,32,3,0,10,55,15,19,7,8,0,114,4,0,3,30,7,3,0,0,0,43,0,9,17,73,15,0,0,0,0,110,0,0,0,15,6,7,3,9,3,42,0,0,3,67,126,71,65,28,8,363,0,12,15,91,26,14,5,0,3,170,0,3,11,72,35,46,17,6,0,192,0,0,0,6,4,0,3,0,0,18,0,0,0,20,0,0,0,0,0,24,23,55,56,423,153,95,92,53,36,986,114,150,211,696,271,190,178,145,72,2026,2231,3355,3958,12081,4379,3151,2069,1702,855,33778
