POA_CODE_2016,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Flt_apt,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
POA3544,47,0,0,0,0,49,23,0,0,0,0,31,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,88,0,0,0,0,94
POA3546,85,0,0,0,0,85,30,0,0,0,0,32,0,0,0,0,0,0,0,5,0,0,0,5,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,24,3,0,0,0,26,0,0,0,0,0,0,4,0,0,0,0,4,147,3,0,3,0,149
POA3549,366,0,3,14,0,383,245,0,0,3,0,250,68,0,0,0,0,68,75,3,11,0,0,92,92,3,4,6,0,103,24,3,0,0,0,23,57,0,6,15,7,80,17,3,0,0,0,21,329,11,21,24,4,398,6,0,0,0,0,6,58,4,5,4,0,70,1001,20,30,45,11,1109
POA3550,4759,385,17,6,7,5179,4020,209,31,9,6,4282,2647,1101,115,11,15,3897,422,241,34,0,3,692,880,191,17,4,3,1093,74,50,0,0,0,126,60,17,38,0,0,112,61,16,7,0,0,83,4140,1617,201,16,24,5997,75,17,0,0,0,94,353,109,24,0,9,499,13347,2340,275,31,47,16042
POA3551,3067,6,4,37,11,3123,4970,0,5,8,19,5000,755,6,3,0,3,769,42,0,0,0,0,42,317,0,4,0,4,328,16,0,0,0,0,16,30,0,0,6,0,41,28,0,0,0,0,33,1193,7,9,12,9,1231,73,0,0,0,0,71,182,4,0,5,0,189,9481,16,19,61,34,9618
POA3555,2423,109,21,36,3,2591,2441,61,20,0,6,2529,1046,189,71,3,13,1327,210,118,29,0,0,362,419,41,12,0,4,475,47,22,22,0,0,92,42,3,3,23,0,72,33,3,7,0,0,39,1788,379,152,32,13,2362,25,0,4,0,0,31,191,31,14,9,3,246,6868,588,203,78,31,7758
POA3556,1500,40,6,0,4,1560,1645,14,4,3,7,1674,747,94,13,0,5,861,206,71,5,0,3,282,276,15,3,3,4,306,53,5,0,0,0,60,15,3,0,0,0,20,32,3,0,0,0,42,1326,193,26,8,15,1566,15,3,0,0,0,22,141,17,0,0,0,161,4635,266,39,11,34,4982
POA3557,108,0,0,0,0,112,117,0,0,0,0,118,10,0,0,0,0,10,0,0,0,0,0,0,19,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,38,3,0,0,0,38,0,0,0,0,0,0,7,0,0,0,0,4,273,4,0,0,0,274
POA3558,177,3,0,10,0,191,108,0,0,6,0,113,14,0,0,0,0,15,7,0,0,0,0,7,33,0,0,3,0,36,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,62,0,0,3,0,65,0,0,0,0,0,0,20,0,0,10,0,26,365,3,3,22,0,395
POA3559,106,0,0,3,0,108,58,0,0,0,0,58,4,0,0,0,0,4,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,31,0,0,0,0,31,5,0,0,0,0,5,3,0,0,0,0,3,210,0,0,3,0,208
POA3561,738,7,8,14,0,765,514,0,0,0,4,524,88,7,27,3,0,119,29,4,13,0,0,46,118,3,3,0,0,126,0,7,0,0,0,7,24,0,0,0,0,23,19,0,0,0,0,19,275,22,38,7,0,338,15,3,0,0,0,14,32,3,3,3,0,44,1574,28,51,25,3,1684
POA3562,37,0,0,0,0,39,28,0,0,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,17,0,0,0,0,19,5,0,0,0,0,5,0,0,0,0,0,0,90,0,0,0,3,92
POA3563,122,0,0,0,0,123,104,0,0,0,0,108,8,0,0,0,0,8,0,0,0,0,0,0,37,0,0,0,0,35,0,7,0,0,0,10,7,0,0,0,0,7,3,0,0,0,0,3,53,7,0,0,0,63,3,0,0,0,0,3,8,0,0,0,0,8,288,4,0,0,0,301
POA3564,1914,136,6,18,3,2075,1846,58,3,0,3,1914,607,229,20,0,0,859,200,137,6,0,0,344,269,40,3,8,3,321,12,4,0,0,0,18,30,5,0,3,0,35,22,13,0,0,0,30,1137,428,35,7,9,1610,39,15,0,0,0,48,161,45,3,0,5,217,5099,679,42,25,19,5866
POA3565,21,0,0,0,0,21,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34
POA3566,92,0,0,0,0,90,61,0,0,0,0,66,0,0,0,0,0,0,0,0,6,0,0,6,11,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,25,0,6,0,0,37,3,0,0,0,0,3,16,0,0,0,0,14,196,0,9,3,3,206
POA3567,128,0,0,0,0,128,49,0,0,0,0,49,15,0,0,0,0,20,3,0,0,0,0,3,28,0,0,0,0,28,0,0,0,0,0,0,8,0,0,0,0,8,9,0,0,0,0,9,58,0,0,0,0,61,3,0,0,0,0,3,4,0,0,0,0,11,249,0,5,0,0,256
POA3568,565,0,3,3,0,573,326,0,0,0,0,327,85,0,5,0,0,95,13,0,10,0,0,26,84,5,3,0,0,86,0,0,0,0,0,0,22,0,0,0,0,21,10,0,0,0,0,12,213,5,22,4,0,248,6,0,0,0,0,9,38,0,3,3,0,37,1143,4,31,6,0,1193
POA3570,104,0,0,0,0,108,135,0,0,0,0,134,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,22,0,0,3,0,18,3,0,0,0,0,3,6,0,0,0,0,6,269,0,0,5,0,275
POA3571,47,0,0,0,0,47,33,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,19,0,7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,101,0,7,0,0,104
POA3572,15,0,0,0,0,15,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,13,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,4,51,0,0,0,0,51
POA3573,57,0,0,0,0,62,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,115
POA3575,148,0,0,4,0,152,65,0,0,0,0,65,11,0,3,0,0,13,0,5,4,0,0,13,28,0,0,0,0,32,0,0,0,0,0,0,10,0,0,0,0,10,4,0,0,0,0,4,58,5,7,0,0,70,3,0,0,0,0,3,17,0,0,0,0,23,298,5,8,4,3,314
POA3576,8,0,0,0,0,8,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
POA3579,939,0,20,10,3,968,555,0,3,5,3,560,184,0,12,0,0,195,48,0,7,0,0,53,144,0,4,0,3,154,3,0,0,0,0,3,37,0,0,3,0,39,19,0,3,3,0,26,432,0,32,4,3,470,30,0,0,0,0,30,71,0,8,0,0,79,2022,0,57,22,5,2117
POA3580,202,0,0,6,0,211,118,0,0,0,0,115,19,0,0,0,0,22,0,0,3,0,0,3,41,0,3,0,0,43,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,67,0,5,3,0,73,7,0,0,0,0,3,16,0,0,0,0,14,406,0,9,7,0,422
POA3581,32,0,0,0,0,35,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,59,0,0,0,0,63
POA3583,20,0,0,0,0,20,31,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,63,0,0,0,0,65
POA3584,144,0,0,0,0,147,155,0,0,0,0,153,25,0,0,0,0,32,11,0,0,0,0,11,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,65,0,0,0,0,71,0,0,0,0,0,0,3,0,0,0,0,3,370,0,3,0,4,378
POA3585,1259,52,57,9,6,1387,1140,23,18,0,17,1197,411,100,182,4,6,709,154,19,40,0,0,215,235,32,27,0,6,309,18,15,7,0,0,40,33,3,3,11,3,47,27,0,3,0,0,30,883,169,266,19,20,1353,25,0,0,0,0,20,107,12,21,0,10,151,3415,259,360,26,54,4114
POA3586,99,0,0,0,3,106,103,0,0,0,0,108,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,22,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,5,4,238
POA3588,53,0,0,0,0,53,55,0,0,0,0,53,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,6,132,0,0,0,0,132
POA3589,49,0,0,5,0,48,42,0,0,0,0,42,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,103,0,0,5,0,107
POA3590,38,0,0,0,0,38,53,0,0,0,0,53,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,106
POA3591,28,0,0,0,0,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,60
POA3594,85,0,0,3,4,93,53,0,0,0,8,58,6,0,0,0,0,6,0,0,0,0,0,0,16,0,0,0,3,14,0,0,0,0,0,0,3,0,0,8,0,11,4,0,0,0,0,3,22,0,0,8,3,29,0,0,0,0,0,0,3,0,0,0,0,7,164,0,0,11,12,194
POA3595,88,0,0,5,0,92,76,0,0,0,0,78,10,0,0,0,0,15,3,0,4,0,0,7,16,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,32,0,3,0,0,39,0,0,0,0,0,0,3,0,4,0,0,3,201,0,8,8,5,219
POA3596,18,0,0,3,0,21,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,3,0,29
POA3597,79,0,3,0,0,78,30,0,0,0,0,28,0,0,0,0,0,0,0,0,3,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,12,0,3,0,0,21,5,0,0,0,0,9,33,0,8,0,0,40,3,0,0,0,0,3,10,0,0,0,0,10,150,0,6,0,3,161
POA3599,20,0,0,4,0,19,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,3,0,0,0,0,8,11,0,0,3,0,14,3,0,0,0,0,3,0,0,0,0,0,0,41,0,0,6,0,47
POA3607,15,0,0,0,0,21,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,4,0,0,0,0,4,46,0,0,0,0,43
POA3608,428,3,6,22,3,463,254,0,3,0,0,266,93,4,25,3,0,125,9,8,0,0,0,18,49,0,6,3,0,62,0,0,3,0,0,3,13,0,0,0,0,15,10,0,0,0,0,7,168,11,33,4,0,229,11,0,0,0,0,8,25,3,0,0,0,31,888,20,45,31,10,996
POA3610,227,0,0,3,0,232,176,0,0,0,3,177,31,3,0,0,0,35,0,0,0,0,0,0,31,0,0,0,0,33,0,5,0,0,0,5,12,0,0,4,0,19,3,0,0,0,0,4,79,13,0,4,0,98,8,3,0,0,0,6,12,0,0,0,0,14,505,16,0,8,3,533
POA3612,335,3,0,9,0,351,230,0,0,0,0,226,36,0,3,0,0,37,5,3,0,0,0,6,35,7,0,0,0,48,0,0,0,0,0,0,10,0,0,11,0,17,4,0,0,0,0,4,88,6,3,12,0,116,5,0,0,0,0,5,27,0,0,0,0,30,683,9,3,20,3,722
POA3614,97,0,0,0,0,98,151,0,0,0,0,151,19,0,0,0,0,19,0,0,0,0,0,0,20,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,42,0,0,0,0,41,0,0,0,0,0,0,3,0,0,0,0,3,294,0,0,0,0,295
POA3616,712,31,0,3,3,758,651,8,0,3,0,665,167,49,14,3,0,239,21,8,0,0,0,28,89,21,0,0,0,111,0,0,0,0,0,7,35,0,0,14,0,42,9,4,0,0,0,16,319,86,19,13,0,439,12,0,0,0,0,17,55,6,3,3,0,66,1756,137,23,27,5,1951
POA3617,25,0,0,0,0,25,18,0,0,0,0,24,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,4,0,57
POA3618,98,0,0,0,0,99,103,0,0,0,0,103,4,0,0,0,0,4,5,0,0,0,0,5,20,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,42,0,0,0,0,41,0,0,0,0,0,0,5,0,0,0,0,8,248,0,0,3,4,256
POA3620,1136,29,65,3,6,1235,963,4,11,0,3,978,238,9,109,0,0,360,44,0,33,0,0,82,177,5,25,0,0,202,12,0,11,0,0,24,33,0,4,14,4,49,17,0,3,0,0,25,524,15,189,14,3,748,8,0,11,0,0,21,74,0,18,0,0,92,2707,46,291,17,14,3075
POA3621,264,4,6,5,0,285,343,0,3,0,3,354,38,0,16,0,0,54,3,0,0,0,0,3,61,0,8,0,0,65,0,0,7,0,0,10,20,0,0,9,0,31,7,0,0,0,0,6,124,0,30,15,3,172,5,0,0,0,0,8,27,0,3,0,0,30,772,6,48,17,3,848
POA3622,59,0,0,0,0,59,75,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,5,163,0,0,0,0,165
POA3623,165,0,0,0,0,165,119,0,0,3,0,122,17,0,4,0,0,22,0,0,0,0,0,0,20,0,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,42,0,4,0,0,49,3,0,0,0,0,3,13,0,0,0,0,13,342,3,4,3,0,352
POA3624,91,0,0,0,0,91,66,0,0,0,0,66,11,0,0,0,0,12,3,0,0,0,0,3,23,0,0,0,0,21,0,0,0,0,0,0,7,0,0,0,0,7,8,0,0,0,0,8,55,0,0,0,0,60,6,0,0,0,0,3,4,0,0,0,0,4,218,0,0,0,3,221
POA3629,905,99,3,88,0,1097,1110,25,0,0,3,1137,317,165,3,3,0,486,113,55,23,0,0,182,194,34,0,4,0,234,12,9,3,0,0,29,50,5,0,52,0,110,18,9,0,0,0,26,701,271,25,64,6,1067,13,17,0,0,0,33,99,36,3,19,0,152,2826,453,29,171,10,3491
POA3630,3127,216,3,26,0,3375,3082,120,0,4,0,3210,1632,688,29,7,6,2359,458,153,20,0,0,628,604,125,9,3,4,746,77,28,17,0,0,120,110,25,3,6,3,144,53,18,0,0,0,76,2931,1033,89,14,14,4079,87,35,0,0,0,123,325,92,15,3,3,445,9560,1486,114,52,26,11237
POA3631,1406,17,0,11,0,1431,1594,18,0,3,6,1619,271,10,0,0,0,283,15,11,0,0,0,23,173,5,0,3,0,179,9,0,0,0,0,12,35,0,0,3,0,38,19,0,0,0,0,19,522,25,0,3,0,555,52,0,0,0,0,54,86,0,0,0,0,91,3662,63,3,19,8,3754
POA3633,72,0,0,0,0,77,84,0,0,0,0,85,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11,0,14,4,0,0,0,0,4,18,0,0,12,0,32,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,19,0,194
POA3634,233,0,0,3,5,240,285,0,0,0,0,285,18,0,0,0,0,17,3,0,0,0,0,3,40,0,0,0,0,40,0,0,0,0,0,0,12,0,0,0,0,12,7,0,0,0,0,7,75,0,0,0,0,78,3,0,0,0,0,3,16,0,0,0,0,16,615,0,0,4,5,623
POA3635,81,0,0,0,0,77,85,0,0,0,3,87,5,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,0,0,5,28,0,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,3,199,0,0,3,3,206
POA3636,752,36,35,0,0,821,622,11,6,0,0,649,170,33,59,3,0,263,18,3,7,0,0,34,126,4,12,0,0,147,0,3,0,0,0,3,19,0,9,10,0,36,9,3,0,0,0,11,351,45,89,12,3,498,11,3,0,0,0,14,62,8,3,0,0,73,1794,104,126,19,4,2055
POA3637,76,0,0,0,0,80,83,0,0,0,0,83,7,0,0,0,0,7,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,9,0,0,0,0,9,11,0,0,0,0,11,37,0,0,0,0,37,6,0,0,0,0,6,3,0,0,0,0,3,206,0,0,0,0,208
POA3638,307,0,10,11,0,331,251,0,3,4,0,258,36,0,11,0,0,47,14,0,6,0,0,22,59,0,11,0,0,71,0,0,0,0,0,0,11,0,0,6,0,15,13,0,0,0,0,13,131,7,27,6,0,167,8,0,0,0,0,8,22,0,0,0,0,26,720,8,41,21,4,794
POA3639,107,0,0,9,0,120,57,0,0,0,0,57,3,0,0,0,0,3,3,0,0,0,0,3,17,0,0,0,0,19,0,0,0,0,0,0,7,0,0,0,0,9,3,0,0,0,0,6,33,0,0,4,0,35,7,0,0,0,0,7,13,0,0,0,0,14,213,3,0,13,5,227
POA3640,114,0,0,0,0,119,144,0,0,0,3,144,8,0,0,0,0,8,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,18,0,0,0,0,18,3,0,0,0,0,3,60,0,0,0,0,60,7,0,0,0,0,7,8,0,0,0,0,8,334,0,0,0,3,336
POA3641,160,0,0,0,8,164,181,0,0,0,0,177,13,7,0,0,0,22,0,0,0,0,0,0,42,0,0,3,0,48,0,0,0,0,0,0,13,0,0,0,0,12,9,0,0,0,0,9,78,7,3,3,0,89,0,0,0,0,0,0,11,0,0,0,0,11,423,7,6,3,5,445
POA3644,1298,23,21,27,4,1373,950,4,3,0,3,964,326,64,54,3,0,451,86,6,40,0,0,127,192,16,8,7,0,226,0,3,5,0,0,11,44,3,0,12,0,64,14,0,11,0,0,26,666,98,118,19,4,910,18,5,5,3,0,27,122,7,13,3,3,144,3056,141,157,52,15,3419
POA3646,89,0,0,0,0,89,83,0,0,0,0,84,7,0,0,0,0,7,0,0,0,0,0,0,13,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,28,0,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,3,208,0,0,3,0,207
POA3647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3649,65,0,0,0,0,69,48,0,0,0,0,48,7,0,0,0,0,10,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,8,0,0,3,0,14,4,0,0,0,0,4,35,0,0,4,0,37,0,0,0,0,0,0,9,0,0,0,0,9,160,0,0,4,0,166
POA3658,709,3,12,9,8,741,1045,0,9,0,3,1061,193,13,15,0,0,228,13,19,7,0,0,29,100,0,0,3,0,102,3,0,10,0,0,7,5,0,0,0,0,11,12,0,0,0,0,12,319,34,32,3,0,396,15,0,0,3,0,18,46,0,7,0,0,52,2133,36,59,17,11,2254
POA3659,123,0,0,0,0,123,98,0,0,3,0,104,10,0,0,0,0,10,0,0,0,0,0,0,17,0,0,0,0,21,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,29,0,0,0,0,30,0,0,0,0,0,0,5,0,0,0,0,8,255,0,0,5,3,268
POA3660,991,6,24,14,11,1041,819,3,14,0,3,839,281,11,70,0,0,365,146,11,46,0,0,204,162,0,28,0,8,198,5,0,3,0,0,6,38,0,10,4,0,53,25,0,3,0,0,28,658,21,161,9,8,851,12,0,9,0,0,19,94,4,12,0,0,118,2572,34,217,28,17,2862
POA3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,199,12,0,0,0,213,0,0,0,0,0,0,224,10,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,223,14,0,0,0,239
POA3663,21,0,0,0,0,20,18,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,57
POA3664,169,3,0,0,3,171,143,0,0,0,0,141,23,0,0,0,0,25,0,0,0,0,0,0,29,0,0,3,0,30,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,67,0,0,3,0,69,3,0,0,0,0,3,17,0,0,0,0,15,397,3,0,3,3,406
POA3665,66,0,0,0,0,66,42,0,0,0,0,42,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,15,0,0,0,0,0,0,6,0,0,0,0,7,125,0,0,0,0,131
POA3666,886,24,11,11,5,938,524,3,3,0,0,531,123,8,16,3,0,155,20,12,0,0,0,33,119,4,9,0,0,127,0,18,0,0,0,20,24,6,3,0,0,39,19,3,0,0,0,23,313,54,27,4,0,396,13,7,0,0,0,23,57,4,3,3,3,71,1786,90,48,19,8,1959
POA3669,271,0,0,0,0,277,153,0,0,0,0,153,28,0,0,0,0,28,0,9,0,0,0,9,38,0,0,0,0,41,0,0,0,0,0,0,9,0,0,4,0,12,5,0,0,0,0,5,73,9,0,3,0,88,8,0,0,0,0,8,13,0,0,0,0,11,519,6,0,11,3,539
POA3670,101,0,0,0,0,97,83,0,0,0,0,82,21,0,0,0,0,21,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,7,0,0,0,0,7,215,0,0,3,0,215
POA3672,1617,9,71,9,10,1720,1144,3,22,4,10,1183,504,25,143,0,6,683,191,18,32,0,0,242,185,3,28,0,0,215,6,0,12,0,0,14,23,0,0,0,0,26,19,0,3,0,0,21,928,46,222,3,12,1205,24,0,42,3,0,69,120,5,25,3,0,147,3833,61,373,27,29,4325
POA3673,303,0,0,3,3,311,213,0,0,0,0,219,18,0,0,0,0,18,0,0,0,0,0,0,34,0,0,0,0,36,0,0,0,0,0,0,9,0,0,0,0,9,9,0,0,0,0,9,63,0,0,0,0,70,0,0,0,0,0,0,16,0,0,0,0,16,605,0,0,3,10,611
POA3675,267,3,0,4,0,271,306,0,0,4,0,314,13,0,0,0,0,13,0,0,0,0,0,0,26,0,0,0,0,30,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,52,0,0,0,0,53,0,0,0,0,0,0,18,0,0,0,0,15,645,3,0,4,4,660
POA3677,2387,205,0,10,6,2607,2125,74,7,3,4,2208,761,366,31,0,0,1161,252,140,15,0,0,402,303,113,0,0,0,420,14,39,0,0,0,54,17,5,0,10,0,35,12,14,0,0,3,35,1362,676,49,10,4,2106,31,42,0,0,0,75,218,57,4,3,3,290,6129,1054,64,28,20,7287
